P01:episode_rewards,PMM:episode_rewards,episode_length,grad_norm,value_loss,frames,policy_entropy,explained_variance,P09:episode_rewards,fps,policy_loss,epoch_idx,advantage_norm
0.0,2.27,214.34,0.15062159636281747,0.003371256933314726,464000,1.3480028092861176,0.9737318193912506,6.0,667,-0.0003285245601364295,58,0.6479961368441581
0.0,2.53,225.97,0.1364490895184098,0.0031752648670226335,472000,1.3599310326576233,0.9686970788240433,6.0,663,-0.0010180157634749776,59,0.5937160147726536
0.0,2.82,233.27,0.18469842806504613,0.005209914221777581,480000,1.3619552767276764,0.942652451992035,9.0,659,-0.0007854317675810307,60,0.8111185503005981
0.0,2.87,233.47,0.21988747336785314,0.006867137565859593,488000,1.3554897367954255,0.9301440405845642,9.0,656,-0.001698795494157821,61,0.9497392255067826
0.0,2.74,227.68,0.19421312603748275,0.005456679567578249,496000,1.3608189857006072,0.9382391226291656,9.0,653,0.0003053677279967815,62,0.8437503156065941
0.0,2.75,229.71,0.2221656041436508,0.007444149220245891,504000,1.35497865319252,0.9309029710292817,8.100000000000009,649,-0.0011958602699451149,63,0.9805655762553215
0.0,2.69,227.66,0.22412709086877677,0.008189876055112108,512000,1.3572500574588775,0.9153300732374191,7.200000000000017,646,-0.0017065439339785371,64,1.0286734145879746
0.0,2.47,220.67,0.25417015426805717,0.008829962268355302,520000,1.3545861637592316,0.8989075148105621,7.0,641,-0.002020431243872736,65,1.0717249196767806
0.0,2.13,208.58,0.15876933700681506,0.004006756031885743,528000,1.3501079297065735,0.9641459912061692,5.0,637,0.0006919736243435182,66,0.6965103128552437
0.0,2.52,221.2,0.2836260342399632,0.010595385813503526,536000,1.3382847201824188,0.8789364355802536,6.0,634,-0.002919420944235753,67,1.2150158908963204
0.0,2.58,222.44,0.23320695077105824,0.0076626774884061884,544000,1.355131665468216,0.9190859669446945,6.0,631,0.0014130309743632097,68,0.9636623880267143
0.0,2.83,233.11,0.21828989775376378,0.005763842028100044,552000,1.355868307352066,0.9419030177593232,6.0,628,-0.0023605465766740963,69,0.886491924226284
0.0,2.33,219.04,0.23234590267971458,0.007140135986846871,560000,1.3605191171169282,0.9269378495216369,5.0,624,-0.001301631165551953,70,0.9857848235964775
0.0,2.3,219.51,0.21828652745928512,0.007349534076056443,568000,1.3556048357486725,0.9047591978311539,5.0,621,-0.0008766512761940248,71,0.9807980853319168
0.0,2.53,223.64,0.2268297367344408,0.006700480947038159,576000,1.3584148621559142,0.9194425475597382,6.0,618,-0.00013844775618053972,72,0.9667365649342536
0.0,2.42,220.08,0.2955064395687404,0.010845864928560331,584000,1.3399098789691926,0.902680076956749,5.0,615,-0.0014797208760865032,73,1.231844947040081
0.0,2.73,228.29,0.27885512772296756,0.009934422494843602,592000,1.3423393452167511,0.8961780738830566,7.0,613,-0.001965272205416113,74,1.1858083319664001
0.0,2.75,228.77,0.23079587233550516,0.0075419866052106955,600000,1.3469363307952882,0.9083797693252563,7.0,610,-0.002191060278273653,75,0.9995843818783761
0.0,2.4,215.8,0.2591152744310293,0.00879454502952285,608000,1.3499330294132232,0.8921003872156144,6.1000000000000085,607,-0.0009868699335493147,76,1.07643427670002
0.0,2.37,214.16,0.3865965621997415,0.015286371676484122,616000,1.3306507301330566,0.8175861126184464,6.0,604,-0.004690815602662042,77,1.4470214918255806
0.0,2.64,224.71,0.29270072721611073,0.011740699648507871,624000,1.3360854399204254,0.8634476208686829,6.0,602,-0.0006663300342916045,78,1.2592313092947007
0.0,3.32,245.66,0.3208340370432702,0.012881781054893508,632000,1.325264630317688,0.8673873198032379,9.0,601,-0.0025984585110563783,79,1.3331750583648683
0.0,3.58,254.93,0.27953644440028613,0.01013463329989463,640000,1.328102616071701,0.877893700003624,10.0,600,-0.002508343445151695,80,1.1755284962058068
0.0,2.97,235.15,0.22681766139438275,0.007576349946320988,648000,1.3452727365493775,0.9119605880975723,8.100000000000009,599,0.0001348270510789007,81,0.9982914516329765
0.0,2.74,229.97,0.23183353829877926,0.007617016466101631,656000,1.3386962056159972,0.927277712225914,6.0,598,-0.001839396863069851,82,1.0107146003842353
0.0,2.97,235.01,0.2846753748154623,0.009195713789667935,664000,1.3340802049636842,0.9075458085536957,9.0,597,-0.0017832350027674692,83,1.1409285458922387
0.0,3.41,250.8,0.2250262138152837,0.00688009150151629,672000,1.3330598390102386,0.9262173360586167,9.0,596,-0.0009529283334268257,84,0.9801528960466385
0.0,3.36,248.24,0.24255353927068493,0.007566146763274446,680000,1.3365403819084167,0.917766455411911,9.0,595,-0.0012027300906083838,85,1.0149958002567292
0.0,3.04,240.29,0.37870495257940084,0.016612047608941794,688000,1.314561643600464,0.7799551886320114,7.1000000000000085,595,-0.0033894649118883535,86,1.5641631889343262
0.0,3.02,239.98,0.33288692031101763,0.011458595774602145,696000,1.3250776278972625,0.861143336892128,6.1000000000000085,594,-0.003579656798101496,87,1.2761203002929689
0.0,2.78,229.15,0.3403551463079578,0.013037445209920406,704000,1.2940008020401002,0.8482368046045303,5.0,593,-0.0013038410351146014,88,1.3589881002902984
0.0,2.74,230.39,0.2936246664200479,0.009069985382957384,712000,1.3255741000175476,0.9120077013969421,6.0,592,-0.0001622601883718744,89,1.1312101858854293
0.0,3.1,240.36,0.24447184940651825,0.007733391016954556,720000,1.3320551812648773,0.9245947754383087,8.0,591,-0.0008491306376527064,90,1.0254466989636422
0.0,3.42,255.53,0.21735579107058403,0.00540113793220371,728000,1.3235625696182252,0.9484091037511826,8.0,591,-0.00044194948743097483,91,0.8647351738810539
0.0,3.78,262.21,0.2925863134831787,0.009041750361211598,736000,1.3298540091514588,0.9081059515476226,10.0,590,-0.0029637465906125725,92,1.1067531859874726
0.0,3.54,254.28,0.3239570364188192,0.011200156667036935,744000,1.3178386282920838,0.8930562859773636,9.0,589,-0.002540226884302683,93,1.232849533557892
0.0,3.57,253.75,0.3104359513730291,0.011283975311089307,752000,1.3249405276775361,0.883319640159607,9.0,588,-0.0022424786497140304,94,1.286058879494667
0.0,3.51,255.28,0.2929183094444697,0.009636165801202879,760000,1.3182323837280274,0.9038952833414078,7.200000000000017,588,-0.002216587206348777,95,1.1617919364571572
0.0,3.71,262.52,0.32324350844824734,0.011268914577085525,768000,1.3147843980789184,0.8812653261423111,9.0,587,-0.002686137442069594,96,1.2769214940071105
0.0,3.92,268.39,0.3172692127333109,0.011419973708689213,776000,1.3251617062091827,0.8780520272254944,9.100000000000009,586,-0.0025851774399052374,97,1.288973612189293
0.0,4.09,275.35,0.2962127098277594,0.010664696542080491,784000,1.3258875513076782,0.9059560459852218,9.100000000000009,586,-0.00021078704681713135,98,1.2170501941442489
0.0,4.37,284.15,0.33798561012798956,0.01249431021977216,792000,1.3225298094749451,0.8575450557470322,10.0,585,-0.002372840516036376,99,1.3623751664161683
1.0,4.47,286.57,0.3153074117756194,0.01165169931249693,800000,1.3236867487430573,0.8922221958637238,11.0,585,-0.0021736728004179895,100,1.2958059903979302
1.0,4.44,286.02,0.32202856711892147,0.012206032292451709,808000,1.3101790618896485,0.8475619864463806,11.0,584,0.0008439892122987658,101,1.333278723359108
1.0,3.99,270.81,0.31459777155882135,0.012133346917107702,816000,1.2952860188484192,0.8626976007223129,9.0,583,-0.006023738312069327,102,1.3200104063749314
1.0,3.9,265.7,0.3224318389756271,0.010723207080736756,824000,1.306096533536911,0.883837086558342,9.0,583,-0.0018371320733422182,103,1.2534847527742385
1.0,4.04,267.7,0.3007947029574206,0.010211914224782959,832000,1.3196432542800904,0.8894915372133255,9.100000000000009,582,-0.002685700753063429,104,1.2223632448911668
1.0,4.61,285.96,0.28586544367469074,0.008928639721125365,840000,1.301633335351944,0.9157691425085068,11.0,581,-0.003925298730609939,105,1.1533988499641419
1.0,4.36,276.75,0.35859935027229645,0.012317670497577638,848000,1.2946664822101592,0.8605331355333328,9.0,581,-0.002142543738009408,106,1.344683249592781
1.0,4.39,279.34,0.36647124109659474,0.014223109870217741,856000,1.2824934101104737,0.8637255346775055,9.100000000000009,581,-0.003536910887050908,107,1.457772451043129
1.0,4.53,287.77,0.3840670554870734,0.015143361906521022,864000,1.2699126017093658,0.8126701104640961,9.0,580,-0.0023604494002938737,108,1.5143791317939759
1.9000000000000004,4.69,295.34,0.4179965219887922,0.016085798302665353,872000,1.2639188396930694,0.8457595092058182,9.0,580,-0.005443565260502509,109,1.5441810721158982
1.0,5.09,307.92,0.397022422345664,0.014931024403776973,880000,1.2386668944358825,0.8472373872995377,10.0,579,-0.004691313080256805,110,1.469203069806099
1.0,5.16,308.09,0.3432201684248847,0.01213032448431477,888000,1.273014543056488,0.8707304048538208,10.0,579,-0.001955114893207792,111,1.3316017532348632
1.0,5.24,309.81,0.4182041502980177,0.015070599201135338,896000,1.2716085028648376,0.8405636155605316,11.100000000000009,578,-0.0026703785458812492,112,1.51401284635067
1.0,5.64,322.65,0.48386645440461934,0.019613854251801968,904000,1.2591515123844146,0.7966199052333832,12.0,578,-0.005544412612216547,113,1.700690740942955
2.0,5.91,328.22,0.4083442288392461,0.015939447302371262,912000,1.262420084476471,0.8258371341228485,12.0,578,-0.00196812205016613,114,1.5624230057001114
2.0,6.17,340.78,0.3928743289228562,0.015589169224258513,920000,1.272157620191574,0.8102468985319138,12.0,577,-0.0032486636145040394,115,1.537380304336548
3.0,6.67,356.58,0.4668448727830758,0.019839794780127703,928000,1.1999112010002135,0.7520302408933639,12.0,577,-0.004141555586538743,116,1.7372541630268097
3.0,6.9,361.72,0.4670071505643721,0.019889666754752396,936000,1.1969286477565766,0.7813636034727096,12.100000000000009,576,-0.0035806673744809814,117,1.7187994772195816
3.0,7.08,367.53,0.4215000672426051,0.017308146660216153,944000,1.230958375930786,0.8034536182880402,12.100000000000009,576,-0.005602260254090652,118,1.6160834866762162
3.0,7.25,368.8,0.48888078858603234,0.02159162628464401,952000,1.2119292676448823,0.7469881278276443,13.0,576,-0.007591606665264408,119,1.8131625258922577
3.0,7.48,367.7,0.4550545150072734,0.017770329751074315,960000,1.2227271068096162,0.8003374975919724,13.0,576,-0.005610673536721151,120,1.6226567155122757
3.0,7.14,354.45,0.5147676549556707,0.019754000841639936,968000,1.2153876507282257,0.7594455981254578,11.100000000000009,575,-0.005555406388011761,121,1.7157684004306792
3.0,7.31,359.99,0.44190299407960654,0.01697501599788666,976000,1.2070343947410584,0.8097374701499939,12.0,575,-0.005853262236341834,122,1.5794135600328445
3.0,7.04,361.83,0.41497064742107037,0.014619120727293194,984000,1.2340211081504822,0.8393750262260437,11.100000000000009,575,-0.00047669569845311345,123,1.4776505982875825
3.0,7.35,367.14,0.46115538679775697,0.019433192126452923,992000,1.2027317297458648,0.7768466585874557,12.0,574,-0.0017374344887502958,124,1.7214925909042358
4.0,7.65,382.41,0.5146496210725745,0.02175382384099066,1000000,1.214919638633728,0.7340942853689194,12.0,574,-0.004295340089011006,125,1.8085362249612809
4.0,7.96,386.99,0.495114741300442,0.02008951188530773,1008000,1.166530386209488,0.7978613859415055,13.0,574,-0.0056994854481308725,126,1.7171660929918289
4.0,8.15,388.25,0.47609241112512996,0.01939138230169192,1016000,1.1971839892864227,0.7292007875442504,13.100000000000009,574,-0.0034271295528742487,127,1.6703623455762864
4.0,8.55,398.09,0.4311148186441082,0.01763823086861521,1024000,1.2129870009422303,0.7986241292953491,14.0,573,-0.0005092571442946791,128,1.648549301624298
4.0,8.23,394.97,0.4893564883771323,0.01970818073954433,1032000,1.2292244398593903,0.8069877707958222,13.100000000000009,573,-0.0076255903678247704,129,1.7336598420143128
4.0,8.43,387.9,0.5030886642357983,0.018888085717335343,1040000,1.1620858383178712,0.7951470309495926,13.100000000000009,573,-0.004215818057418801,130,1.689360689520836
4.0,8.25,386.25,0.5663543925714898,0.02176099837757647,1048000,1.2008573722839355,0.7610461121797562,13.0,572,-0.0097463691858502,131,1.7958779728412628
4.0,8.72,399.66,0.5395306099506285,0.021621967628598214,1056000,1.1293781238794327,0.7982449889183044,13.0,572,-0.009349245528574102,132,1.825249685049057
4.9,9.11,409.22,0.4934315069422091,0.018862463980913163,1064000,1.1417953902482987,0.788450943827629,14.0,572,-0.003065516382630449,133,1.684061385989189
5.0,9.37,412.34,0.542636756325209,0.021387140369042754,1072000,1.1376109004020691,0.7698634177446365,14.0,572,-0.00592349461541744,134,1.8054388904571532
5.0,9.78,428.37,0.46766792689332676,0.0174248964805156,1080000,1.1315398502349854,0.7917038655281067,14.100000000000009,572,-0.008405393032808206,135,1.620475287437439
5.0,9.99,435.9,0.5180146344683324,0.022475462942384183,1088000,1.1242278218269348,0.7304376786947251,15.0,571,-0.0036653142840441435,136,1.8453455632925033
6.0,10.0,445.29,0.4803187008733188,0.020602738866582513,1096000,1.2096570146083832,0.7894993317127228,14.100000000000009,571,-0.003410470542148687,137,1.7701594352722168
6.0,10.02,447.79,0.4532810595507206,0.018955258168280125,1104000,1.2295751690864563,0.7868581128120422,15.0,571,-0.0009245834837201983,138,1.6778676050901413
5.0,9.49,436.56,0.6363468938374477,0.022481266006361692,1112000,1.1689877226948737,0.6778988379240036,14.100000000000009,571,-0.004680674965493381,139,1.7780754870176316
4.9,8.87,428.74,0.4733329478975055,0.019666075892746448,1120000,1.142826577425003,0.7630489647388459,13.100000000000009,570,-0.00659618272598891,140,1.732508938908577
4.0,8.96,427.69,0.478054391521911,0.020352193424478172,1128000,1.1885499608516694,0.7636093378067017,14.0,570,-0.005019812148530037,141,1.758399071097374
4.9,9.01,422.9,0.4749896932599814,0.018825986543670296,1136000,1.218998658657074,0.7818466544151306,14.0,570,-0.0021782546740723775,142,1.6960670304298402
5.0,9.15,433.74,0.4757104941441632,0.019763312437571585,1144000,1.2068639123439788,0.7823948687314988,14.0,569,-0.004798710273753386,143,1.7256582522392272
5.0,9.59,439.64,0.4494370448496218,0.01852104707621038,1152000,1.1782930302619934,0.7804566425085068,14.100000000000009,569,-0.004803548892814433,144,1.6882513946294784
6.0,10.45,465.52,0.5014572614810888,0.01863644243218005,1160000,1.1695400428771974,0.7779071372747421,15.100000000000009,569,-0.004329075220739469,145,1.6805546683073045
6.0,10.8,477.88,0.4892351185033427,0.01872132224030793,1168000,1.1221849393844605,0.7942385166883469,16.10000000000001,569,-0.005085408442537301,146,1.6953316879272462
7.0,11.15,489.94,0.4854278063124321,0.01886781271081418,1176000,1.100200964808464,0.7949496513605118,16.0,569,-0.00927731988776941,147,1.698829264640808
6.0,11.11,487.19,0.474146415037686,0.018012867202050985,1184000,1.1029617524147033,0.7992468178272247,16.0,569,-0.004074581459863111,148,1.6565067654848098
6.0,11.03,479.28,0.5355563791806094,0.023608368064742535,1192000,1.1131319904327392,0.7585257244110107,16.10000000000001,568,-0.006479251421988011,149,1.8685792648792268
5.9,11.21,479.78,0.5299892649716411,0.023549577658995985,1200000,1.1185497790575027,0.7257119661569595,18.0,568,-0.00957262221025303,150,1.888944948911667
5.0,11.44,477.17,0.5212585889618657,0.02299418289680034,1208000,1.193283988237381,0.7367166310548783,18.0,568,-0.005090242776786908,151,1.8697984743118286
5.0,11.25,475.68,0.5425216650593656,0.022561619095504283,1216000,1.195936723947525,0.7578575742244721,18.10000000000001,568,-0.0054922106012236325,152,1.835407201051712
5.0,11.11,472.51,0.536417046206291,0.022603633385151624,1224000,1.162515742778778,0.7656888002157212,18.0,568,-0.00819059200657648,153,1.855754321217537
6.0,11.45,483.14,0.49347309668769124,0.01969195094425231,1232000,1.126193791627884,0.7638642448186874,18.0,567,-0.009260807519312948,154,1.7337774330377578
6.0,11.6,483.31,0.5154952496131394,0.02188151154667139,1240000,1.1292746829986573,0.747603417634964,18.10000000000001,567,-0.010937475361861288,155,1.8293595802783966
6.0,11.3,486.18,0.5774921110080558,0.022754853214137255,1248000,1.1146031779050827,0.7642518877983093,18.0,567,-0.0035978484815132107,156,1.8420645612478257
6.9,11.54,497.13,0.557837254399585,0.025305325984954833,1256000,1.1139989107847215,0.7454453456401825,18.10000000000001,567,-0.005001708173658699,157,1.9661648273468018
7.0,12.09,508.65,0.5942457040559203,0.027202590946108104,1264000,1.0908137464523315,0.7242060136795044,19.10000000000001,567,-0.009023290868499316,158,2.031722831726074
7.9,12.91,525.63,0.5917675272835841,0.025753908809274435,1272000,1.0959237068891525,0.7301531225442887,20.0,566,-0.009084442302118988,159,1.9786496460437775
7.0,12.69,517.55,0.587174339369984,0.025907185995019972,1280000,1.115283060669899,0.7345938920974732,20.0,566,-0.0038018063479103147,160,1.9719724714756013
7.0,13.12,527.66,0.5392478938694972,0.023096288000233473,1288000,1.0975560528039932,0.7227453869581223,20.0,566,-0.006712302918895147,161,1.8695522630214692
8.0,13.48,535.53,0.5662855058159062,0.02462379038333893,1296000,1.0736216795444489,0.7410907846689224,20.0,566,-0.007924650174099952,162,1.9475553846359253
6.9,13.07,522.69,0.5866638384668662,0.023394665722735228,1304000,0.9740027671307325,0.6164861726760864,19.10000000000001,566,-0.005370701723295497,163,1.8231657868623734
6.0,12.24,499.6,0.45266824744981304,0.01933750797063112,1312000,1.1488815355300903,0.7617896836996079,19.0,566,-0.00043588263521087355,164,1.7172470915317535
6.0,11.7,493.56,0.43617046087852834,0.01844276588410139,1320000,1.181649168729782,0.8010768657922744,19.0,565,-0.0078840571467299,165,1.6619679230451583
6.0,11.82,497.88,0.5530379255707275,0.023856046060100198,1328000,1.1185849994421004,0.7364149820804596,19.0,565,-0.006121408449253067,166,1.9054174768924712
6.0,11.38,489.69,0.48998568717168256,0.018976598456501962,1336000,1.1612008893489838,0.792937279343605,19.0,565,-0.00568021203900571,167,1.6925649511814118
6.0,11.05,485.63,0.5253193911480991,0.022900927551090716,1344000,1.0969840705394744,0.7461534732580185,18.0,565,-0.006798231478314847,168,1.8709270119667054
6.0,11.78,507.22,0.4778095297441135,0.02124062296003103,1352000,1.1289851021766664,0.7484219539165496,18.10000000000001,565,-0.006980952514568344,169,1.7958652663230896
6.9,12.74,531.59,0.5424377236194556,0.024047024762257934,1360000,1.0857650601863862,0.7073065316677094,20.0,565,-0.004908378641885065,170,1.9028247284889221
7.0,13.13,543.42,0.5679386283698329,0.022076319796033205,1368000,1.0991620683670045,0.7574065542221069,20.0,565,-0.008411081340091187,171,1.8382041919231416
7.9,13.4,554.13,0.521959550819664,0.021943532647565007,1376000,1.1604242938756943,0.7399795722961425,20.0,565,-0.0020649571128888056,172,1.823634099960327
8.0,13.89,562.35,0.5062759270655689,0.02240529119502753,1384000,1.1735204005241393,0.7451515609025955,20.10000000000001,565,-0.0069904259138274935,173,1.831921637058258
8.0,14.13,564.76,0.5063923605572485,0.022509400346316398,1392000,1.1687910431623458,0.7578850740194321,21.0,565,-0.004879253622129908,174,1.8394571650028229
