epoch_idx,advantage_norm,episode_length,policy_loss,grad_norm,PMM:episode_rewards,P01:episode_rewards,frames,P09:episode_rewards,policy_entropy,fps,explained_variance,value_loss
353,0.08753080137073993,171.94,8.181032508218778e-05,0.013508787427559805,1.11,0.0,2824000,3.0,1.3861053466796875,811,-1.7809668570756911,8.464439825274895e-05
354,0.13896766003221273,177.71,0.00010055156401449495,0.02245386152744273,1.19,0.0,2832000,3.0,1.3859971833229066,811,-0.5551191419363022,0.00037739472631756146
355,0.14479032853618265,181.33,1.5926894902804634e-05,0.019275817664059336,1.32,0.0,2840000,3.0,1.3857908201217652,811,-0.5746521484851838,0.0003655277683060376
356,0.16273371648043394,183.41,-0.00022574123184313066,0.02257610692888079,1.41,0.0,2848000,4.0,1.3859916257858276,811,-0.712997414469719,0.0004460022926105012
357,0.16824124213308095,184.59,0.000192583273328637,0.02583869977901256,1.48,0.0,2856000,4.0,1.385833308696747,811,-50.78384455859661,0.0005999687163614453
358,0.11497659983113408,184.8,-3.4501670133977315e-05,0.013387533409362861,1.52,0.0,2864000,4.0,1.3860342133045196,811,-0.6092480385303497,0.00029889751715018065
359,0.10482774033211172,178.18,-6.702534414216643e-05,0.014543860411875203,1.28,0.0,2872000,3.0,1.3860801899433135,811,-1.4652799183130265,0.0001602398614767253
360,0.18364801336079836,186.91,9.153638100542594e-05,0.023922907389932312,1.52,0.0,2880000,3.0,1.3858919644355774,811,-1.2121974951028824,0.0005292646229349884
361,0.1457696488685906,190.42,2.2022164023383085e-05,0.02356342223126592,1.6,0.0,2888000,3.1000000000000085,1.3861586380004882,811,-1.5525455862283706,0.0003119930104946889
362,0.09451119502075017,187.6,2.1418570668174652e-05,0.012120482061009291,1.49,0.0,2896000,4.0,1.3861517453193664,811,-0.30497821152210236,0.00016414976371947887
363,0.15676122719421984,179.37,8.52935979492031e-05,0.0215664194275897,1.3,0.0,2904000,3.0,1.386133736371994,812,-1.703597566485405,0.00046347016928052656
364,0.13012274641543628,181.29,-0.00022468699423200178,0.02029053982501899,1.34,0.0,2912000,3.0,1.3860884761810304,812,-0.6401674115657806,0.00030069240480543155
365,0.12464299373328686,192.61,-8.503655335516669e-06,0.01718270648493057,1.57,0.0,2920000,3.0,1.3857889008522033,812,-0.698548686504364,0.000232793025245428
366,0.1370114136300981,184.0,3.9914558292366565e-05,0.020414926131780843,1.36,0.0,2928000,3.0,1.3856688332557678,812,-4.508385329842567,0.00043565430976514106
367,0.15567361734807492,181.2,-9.762401155057888e-06,0.021786782936390473,1.32,0.0,2936000,3.0,1.3857732093334199,812,-1.2824231642484665,0.00038711139722181543
368,0.1715130389109254,180.46,-2.3054338453221133e-06,0.02470406460172025,1.41,0.0,2944000,3.0,1.3861800599098206,812,-1.7093345892429352,0.0004995700926042445
369,0.11926808120682836,184.39,-5.252734445093665e-05,0.01630127203677967,1.5,0.0,2952000,4.0,1.386128443479538,812,-0.4873225659132004,0.00026497285684627057
370,0.1200060922279954,180.68,0.00012089548647054472,0.015952103875880464,1.34,0.0,2960000,3.1000000000000085,1.386180386543274,812,-0.6849369436502457,0.0002264797614895997
371,0.09139880155213177,171.07,-3.280367840488907e-05,0.013943994945205606,1.12,0.0,2968000,3.0,1.3862236630916596,812,-1.4250404983758926,0.00010324100863044805
372,0.17193394569680095,180.32,-0.00017215212721566786,0.02554282019320794,1.35,0.0,2976000,3.0,1.3856279170513153,812,-1.5698325872421264,0.00043422607571756087
373,0.12838056581094862,188.19,-1.3104066165396943e-05,0.019561031258269083,1.52,0.0,2984000,4.0,1.3859266829490662,812,-5.384972059130669,0.0003095801080007732
374,0.16772698348388076,181.54,-5.112151789944619e-05,0.02287204382243624,1.3,0.0,2992000,3.0,1.385604350566864,812,-0.366665478348732,0.0004032363146109219
375,0.12049693834036589,182.54,9.395677316206274e-05,0.01575461529827036,1.35,0.0,3000000,3.0,1.3853779363632202,812,-0.6429486924409866,0.0002260927661518508
376,0.1655153854377568,187.83,9.071318221685942e-05,0.02303977336669953,1.52,0.0,3008000,4.0,1.3857026243209838,812,-2.3488622426986696,0.0004578478657276719
377,0.1815469091385603,192.2,-7.801833232406352e-05,0.02397870518849663,1.68,0.0,3016000,4.0,1.3855753719806672,812,-3.4156939709186553,0.0006311581824274981
378,0.11802622005343437,190.02,2.5730430497787892e-05,0.01641261044731819,1.61,0.0,3024000,3.1000000000000085,1.3859064102172851,812,-1.7840185701847076,0.00024118033553918394
379,0.11157575264573097,182.25,-9.899866442765415e-05,0.015785155028712937,1.38,0.0,3032000,3.0,1.3858369433879851,812,0.41038974761962893,0.00013444125078876823
380,0.09179408284835518,180.13,0.00015659382605349493,0.01338049782030818,1.33,0.0,3040000,3.0,1.3858752298355101,812,-1.613531585931778,0.00013622057438283263
381,0.16348176231607794,181.39,0.00027325064787873997,0.0247568554125411,1.31,0.0,3048000,4.0,1.385798363685608,812,-0.30510156095027924,0.0004570290216952344
382,0.11052150012925267,183.58,-0.0001478454916514238,0.014198508280164437,1.38,0.0,3056000,4.0,1.3859560871124268,812,-0.4393424296379089,0.0002711556641634161
383,0.11300437176600099,180.62,-4.953851592290448e-05,0.016438028104333303,1.33,0.0,3064000,3.0,1.3860417437553405,812,-1.9788162696361542,0.00021013361779637308
384,0.12226021028123796,172.71,5.899158621446077e-05,0.017369610572901584,1.13,0.0,3072000,3.0,1.3861216020584106,812,-2.804207674860954,0.00023705242484879817
385,0.08773338992148638,172.72,-3.9607146027265115e-06,0.012776810398483752,1.12,0.0,3080000,3.0,1.3857491028308868,812,-1.7583820009231568,0.00010361613059103547
386,0.11319599119946361,176.69,-1.4356155297718942e-05,0.01677635019401072,1.18,0.0,3088000,3.1000000000000085,1.3860337924957276,812,-4.5067628961801525,0.00020563053162959478
387,0.13205654276534914,183.14,-8.834152788040229e-05,0.018117772090628318,1.37,0.0,3096000,4.0,1.3857898795604706,812,-0.11405824959278106,0.0003076117477917251
388,0.10639498434960842,187.79,-1.5146185396588408e-05,0.014828628252613291,1.51,0.0,3104000,4.0,1.3858924436569213,812,0.03177864968776703,0.00018892011541879583
389,0.07338830603286624,180.06,0.00012713305710349232,0.011563090065686428,1.34,0.0,3112000,4.0,1.3862067568302154,812,-1.5950572562217713,5.700062831692776e-05
390,0.19320481956005098,176.58,-0.00024341192183783278,0.03002812892134979,1.21,0.0,3120000,4.0,1.38605823636055,812,-0.11726085245609283,0.0004524683998170076
391,0.17669342329725624,184.52,-8.957289486716036e-05,0.022974560228237836,1.46,0.0,3128000,4.0,1.3859559655189515,812,-2.271645160317421,0.0006636363759980668
392,0.08603379551321268,181.18,0.00011549188840945135,0.01166028863802458,1.39,0.0,3136000,3.0,1.3861127245426177,812,-2.086750577092171,0.00010088745260645737
393,0.10852003142237664,181.24,4.727512194222072e-05,0.015462047107806869,1.3,0.0,3144000,3.0,1.3858670008182525,812,0.5883498686552048,0.00013142296234491368
394,0.11860977305099368,188.33,-0.0001867795504949754,0.018547567446965552,1.46,0.0,3152000,3.1000000000000085,1.386020941734314,812,-28.704270494580268,0.0002880993585927172
395,0.14534459047019482,181.53,-3.8736184924346164e-05,0.020606242071841724,1.29,0.0,3160000,4.0,1.3853192460536956,812,-0.5439435249567032,0.00033989327374911227
396,0.1691220379434526,176.32,1.4130560302874073e-05,0.023999473901325126,1.24,0.0,3168000,4.0,1.3857314229011535,812,-1.4792333042621613,0.0005771179982843932
397,0.16310455173254013,184.46,0.00018031597613344275,0.022362303357244553,1.45,0.0,3176000,5.0,1.3859211158752442,812,-1.1655754959583282,0.0004678565027404602
398,0.15812891257926823,191.31,8.12421491536952e-05,0.020853430416298377,1.63,0.0,3184000,5.0,1.38586812376976,812,-2.52441280066967,0.0005008818444184726
399,0.10876239348202944,183.79,0.0001454185389434315,0.01356742458837123,1.42,0.0,3192000,3.0,1.3858271849155426,812,-2.980968155860901,0.0002786693342784474
400,0.08804431764408946,166.96,-0.00014021560016772128,0.012173966660135958,0.96,0.0,3200000,3.0,1.38596289396286,812,-4.239929065108299,0.0001257447365378539
401,0.13844198444858194,169.05,-4.158388264841051e-05,0.020680854995662315,1.08,0.0,3208000,3.0,1.3860601532459258,812,-0.517043046951294,0.0003491068086282212
402,0.10245608612895012,185.06,0.00020400280700414442,0.0142697021690042,1.5,0.0,3216000,3.0,1.3859916889667512,812,-0.0021431297063827515,0.00015131732666986863
403,0.1539110357593745,192.31,-0.00019878929655533283,0.023072006879493286,1.67,0.0,3224000,3.0,1.3859356689453124,812,-0.12645453989505767,0.0004270426329139809
404,0.12159672382287681,186.34,-2.7130156631756108e-05,0.01491810818852059,1.49,0.0,3232000,3.0,1.3857402753829957,812,-1.4427852910757064,0.00029635743291692054
405,0.14502615666016935,180.93,9.714261392787193e-05,0.0210413345047271,1.32,0.0,3240000,3.1000000000000085,1.3860621237754822,812,-3.1392216926813123,0.00038546796795230876
406,0.14263610219582915,175.96,-0.00010465467981703114,0.021857070944581475,1.22,0.0,3248000,4.0,1.3860553109645843,812,-102.8534709662199,0.00036940661471362545
407,0.1176318553648889,177.38,1.4069749586269608e-05,0.016421169690822163,1.24,0.0,3256000,3.1000000000000085,1.386145224571228,812,-0.10707258999347687,0.00021196532668454893
408,0.15042733964510263,184.9,-7.682033399760258e-05,0.021077600124397168,1.45,0.0,3264000,4.0,1.3861372327804566,812,-0.041026647686958316,0.00035938675712486655
409,0.10767334271222354,177.75,-3.769684819417307e-05,0.014156672712208853,1.35,0.0,3272000,3.0,1.3860585737228392,812,-2.562910499572754,0.00020296280411685074
410,0.08173377691768109,162.64,-6.148218220914714e-05,0.013202295842137984,0.91,0.0,3280000,2.1000000000000085,1.3861791110038757,812,-1.6423338401317595,6.881199896582757e-05
411,0.12381421661004424,170.97,5.41250855258113e-05,0.018050189937615094,1.13,0.0,3288000,3.0,1.385946375131607,812,-0.5029476404190063,0.00034845226441575504
412,0.15571500247344375,174.74,5.782694020126655e-05,0.020771931087433942,1.26,0.0,3296000,3.0,1.3860449802875519,812,-2.0064993685483934,0.00043194933382892484
413,0.11705923609435559,171.78,2.0156875034444966e-05,0.016184540578632108,1.15,0.0,3304000,3.0,1.3860900163650514,812,-1.6557499384880066,0.00020775895973315528
414,0.11108625186607242,178.15,5.77074040484149e-05,0.01519625669062988,1.29,0.0,3312000,3.0,1.3859830439090728,812,-1.5460996627807617,0.00025032364044136557
415,0.10588954159989954,179.25,4.095014162885491e-05,0.01592146906360554,1.34,0.0,3320000,3.1000000000000085,1.38546196103096,812,-0.3890775692462921,0.00013352368047890196
416,0.14164302531629802,173.18,-0.00014970453814385108,0.019982848176002998,1.18,0.0,3328000,3.0,1.3860773229599,812,-3.2039261484146118,0.0004103490439047164
417,0.12733579458668828,177.14,-5.865306200576015e-05,0.017561344814725946,1.27,0.0,3336000,3.0,1.38615443110466,812,-0.8165703636407852,0.000234833607253222
418,0.11017641933634877,183.91,0.00013252393531729468,0.014513487840378196,1.45,0.0,3344000,3.1000000000000085,1.38614443898201,812,-1.8912352526187897,0.00019419167441810713
419,0.15080178102478384,185.01,-0.00013371935067766572,0.02008829111712293,1.48,0.0,3352000,3.1000000000000085,1.386158037185669,812,-0.09892206728458404,0.00039770622817968614
420,0.09674953822977841,180.52,-2.1060082435724325e-05,0.013114147461251748,1.35,0.0,3360000,4.1000000000000085,1.3861767172813415,812,0.21510747730731963,0.00014644799567236076
421,0.16104034728370606,178.14,2.447547460178612e-05,0.02033965729308726,1.3,0.0,3368000,3.1000000000000085,1.3862025904655457,812,-1.3474405938386917,0.0005434018007406394
422,0.11581830135546625,188.11,1.133750964072533e-05,0.015111649634634112,1.53,0.0,3376000,4.0,1.386121940612793,812,-0.4317648482322693,0.0002483431209645914
423,0.13880024498328566,192.57,-5.148664589796681e-05,0.018172381974635624,1.58,0.0,3384000,4.0,1.3859600961208343,812,-1.4731420719623565,0.0003458822302354747
424,0.1252879853360355,190.91,9.324129802735115e-05,0.018533758992008736,1.58,0.0,3392000,4.0,1.3857377970218658,812,0.3363380891084671,0.00020818207387719668
425,0.07882135680876673,178.13,-0.00012825778689148137,0.011407918563067583,1.29,0.0,3400000,3.0,1.3860110008716584,812,-0.8989626044034957,7.220470079573716e-05
426,0.09467162361368536,170.35,0.00010548664708039724,0.013819976139203369,1.1,0.0,3408000,2.0,1.3861125767230988,812,-1.0525256049633027,0.00021676816057834004
427,0.13282436416484417,177.47,0.00015676860843086616,0.021653290574870337,1.25,0.0,3416000,3.0,1.386009258031845,812,-32.165922530293464,0.00036250967466571637
428,0.1370132322702557,185.17,0.00011753811340895482,0.01673149740939659,1.46,0.0,3424000,3.0,1.3849476051330567,812,-1.0901015812158585,0.0003765289728448806
429,0.14301881641149522,183.56,-9.835921928242896e-05,0.01988985826484537,1.45,0.0,3432000,4.0,1.385352818965912,812,-6.990346473455429,0.0003898308730560984
430,0.16511363070458174,188.02,-0.0001542085405162652,0.02251063769028799,1.51,0.0,3440000,4.0,1.385706251859665,812,-1.6232071185112,0.0004950674587541926
431,0.12310217844322324,184.9,-2.5811805153352906e-05,0.016131844922573933,1.4,0.0,3448000,4.0,1.3860070395469666,812,-1.2877484881877899,0.00032549013166089936
432,0.1444446131773293,193.86,9.706804778033984e-05,0.01784939347719802,1.62,0.0,3456000,4.0,1.3860469222068788,812,-0.10487992227077485,0.0003152011822373879
433,0.19778108363971114,194.12,-6.231767096323893e-05,0.028071618986293064,1.64,0.0,3464000,4.0,1.3860491728782653,812,-13.67665833055973,0.0006126384964579756
434,0.12066760186105967,180.73,-0.00011524996782895869,0.0162562883187225,1.38,0.0,3472000,4.0,1.385625102519989,812,-1.8331769758462906,0.00023993094761522117
435,0.14676086478866637,175.09,-0.00012649074069400967,0.019007623299116733,1.23,0.0,3480000,3.0,1.3856520128250123,812,-1.6197498720884322,0.000462856069677855
436,0.10340690273791552,176.59,0.00014586420180421556,0.01286146607355829,1.2,0.0,3488000,3.0,1.3860919737815858,812,-5.549524073004722,0.00018500039850323448
437,0.16411702731624245,183.43,-0.00021515901753446087,0.025550013640256237,1.38,0.0,3496000,4.0,1.3860359752178193,812,0.05685444712638855,0.00036233049386851234
438,0.09845832410268486,185.11,0.00018752576514089014,0.014085194146416164,1.42,0.0,3504000,4.0,1.3861587119102479,812,-2.275663996338844,0.00018945240841958366
439,0.09104109902866185,175.76,9.741615576785989e-05,0.013402385479569932,1.17,0.0,3512000,3.0,1.3862006390094757,812,-2.6255431842803953,0.00011249184127336776
440,0.11395865889266134,174.49,-0.00012982736798221594,0.016473634391178188,1.14,0.0,3520000,3.0,1.386207264661789,812,-2.718193529844284,0.00018581630249059344
441,0.1140698035992682,178.54,0.0001348245076587773,0.017358990724725746,1.25,0.0,3528000,3.0,1.3861257660388946,812,-0.625792670249939,0.00017359962514319706
442,0.1358534266706556,179.73,0.00013007743888010737,0.0199702557931354,1.31,0.0,3536000,3.0,1.3859195494651795,812,-4.8365633553266525,0.00033620050142076254
443,0.08879990583285689,178.26,-8.878132983227261e-05,0.013217004516431683,1.28,0.0,3544000,3.0,1.3857039928436279,812,-1.507295692563057,8.202194311706989e-05
444,0.16640717362985014,185.58,5.796436278615147e-05,0.024973768915310647,1.44,0.0,3552000,4.0,1.3859904599189758,812,-0.01127786934375763,0.0004048526851738643
445,0.10423403045162559,184.1,-0.00016362720978577272,0.014421036299845029,1.37,0.0,3560000,3.0,1.3861287069320678,812,-2.412406753897667,0.00012184555549993092
446,0.14280913746915758,174.22,0.00016164134576683863,0.020176915718568177,1.15,0.0,3568000,3.0,1.386154729127884,812,-2.0286734753847124,0.0003343106709735366
447,0.11920537937432528,174.54,-0.00014357407002535183,0.017624670519526524,1.17,0.0,3576000,3.0,1.3858518242835998,812,-0.5161249756813049,0.000248972656593196
448,0.12794478975236415,179.68,8.645483689178945e-05,0.01872164404580702,1.28,0.0,3584000,3.0,1.3859232354164124,812,-1.3331863516569138,0.00025158448916727137
449,0.09493558094836771,177.16,0.00012809408730390714,0.011818641988737064,1.22,0.0,3592000,3.0,1.3861646473407745,812,-0.3435035341978073,0.00012650719922703503
450,0.1290720046777278,172.58,-0.00022115174211648992,0.021227162650410154,1.13,0.0,3600000,3.0,1.386120982170105,812,-0.3633932411670685,0.0002931751993162379
451,0.11850881149061024,174.62,4.524024345300859e-05,0.013649926498924629,1.21,0.0,3608000,3.0,1.3860459971427916,812,-1.594253825545311,0.000266379497047069
452,0.13417008963413538,176.7,0.00010247064408758889,0.01962236296489975,1.27,0.0,3616000,3.1000000000000085,1.3859053134918213,812,-1.3335464489459992,0.0002745127773573586
453,0.11664483768865466,176.4,-0.00018122741631941607,0.017721828866232237,1.23,0.0,3624000,3.0,1.3856055963039398,812,-0.8215307527780533,0.00024055212198163646
454,0.11818112059496343,182.05,0.00022489569032586588,0.017053786808315836,1.34,0.0,3632000,4.0,1.385624132156372,812,-1.1176716929674149,0.0002532151982319419
455,0.16283286686986684,178.67,-0.00021839515040483092,0.025319892060040594,1.26,0.0,3640000,3.1000000000000085,1.385072808265686,812,-0.3289498835802078,0.000705984670886437
456,0.09630682097747922,182.56,-4.971661499439506e-05,0.013311777860577302,1.36,0.0,3648000,3.0,1.3858171284198761,812,0.06874853193759918,0.00011073915785345889
457,0.09757113941945135,193.87,4.1702635726323934e-05,0.014384646709870838,1.65,0.0,3656000,4.0,1.386064773797989,812,-0.907622092962265,0.0001964357907206704
458,0.07281970185227692,191.24,-5.451712644571671e-05,0.009929521354771568,1.56,0.0,3664000,4.0,1.3861651837825775,812,-0.20289628863334655,0.00011289319182878898
459,0.120919876024127,187.37,1.8039093738480006e-05,0.018282401910711794,1.47,0.0,3672000,4.0,1.3861702001094818,812,0.0712453806400299,0.00016355105548427674
460,0.11999653313308954,180.99,-0.00015797793959791307,0.01705186905807732,1.35,0.0,3680000,4.0,1.3861224842071533,812,-0.904084101319313,0.00032240175270658255
461,0.10106483404524624,177.55,0.0001443289135067971,0.012942606966266246,1.26,0.0,3688000,3.0,1.386172857284546,812,-2.3109957230091096,0.00011539549657641146
462,0.12572672232985496,187.44,-0.0001953214068635134,0.01982265554614658,1.53,0.0,3696000,4.0,1.3861444199085236,812,-0.10759939253330231,0.0002279084141991916
463,0.12647554859519006,185.09,-1.0205645230598748e-06,0.01787586626556329,1.48,0.0,3704000,4.0,1.3860974562168122,812,-0.795067942738533,0.0002691476002860327
464,0.1161416996922344,187.01,0.0001624654953047866,0.016870393900225555,1.51,0.0,3712000,4.0,1.38588747382164,812,-2.5124618566036223,0.0002548630727545742
465,0.12059232444502413,184.78,3.9466966700274495e-05,0.01738999480146937,1.41,0.0,3720000,4.0,1.3858504986763,812,-2.0451731950044634,0.00025701840675083074
466,0.11586733939126134,197.3,-4.7213507641572506e-05,0.01569368852729884,1.71,0.0,3728000,4.0,1.385961389541626,812,-2.2114984452724458,0.00021867476897682536
467,0.16646506197750569,196.94,-0.00011743602881324478,0.0234273251896391,1.72,0.0,3736000,4.0,1.3859579396247863,812,-0.5675559741258621,0.0004234985735911323
468,0.11556830212473869,179.14,2.133309346390888e-05,0.016008841119928775,1.34,0.0,3744000,4.0,1.386117559671402,812,-0.8817796403169632,0.00022491393065308786
469,0.08435166508890689,178.8,-5.7719630458450414e-05,0.01306806505698583,1.3,0.0,3752000,4.0,1.3861297369003296,812,-0.24915731251239776,0.00014479268920808864
470,0.08744739603251218,177.11,6.363956894347212e-05,0.012475976217762218,1.22,0.0,3760000,3.0,1.3861147391796111,812,-0.7318439859151841,0.0001426515900902814
471,0.11682200675830245,176.31,-0.0001312454429898935,0.01635476962516501,1.23,0.0,3768000,3.0,1.3859951174259186,812,-0.5031102460622787,0.00018249062125335057
472,0.15651480147615074,184.5,0.00011208321553567658,0.02130541773288053,1.39,0.0,3776000,3.0,1.3861170637607574,812,-0.8632046365737915,0.000399671285655927
473,0.08476708668284118,187.19,5.2891862578690054e-05,0.010350648599215586,1.47,0.0,3784000,3.0,1.3860406875610352,812,-1.0495889270305634,0.0001345045680068324
474,0.09050501631107181,175.83,-2.5152986158900602e-05,0.013454278282452978,1.24,0.0,3792000,3.0,1.3859480428695679,812,-0.9268016314506531,0.00010395611178182663
475,0.10000469828024507,168.84,-7.30901195493061e-05,0.015468150579638865,1.04,0.0,3800000,2.1000000000000085,1.3860351276397704,812,0.10302727222442627,9.484629795224464e-05
476,0.1355914665851742,180.14,4.718582022178452e-06,0.017181697217370222,1.32,0.0,3808000,3.0,1.3860649919509889,812,-0.7253816217184067,0.00035135498490490135
477,0.12854961200617254,184.69,-1.863295259681763e-05,0.017914272260632632,1.42,0.0,3816000,3.0,1.3860916519165039,812,-1.4175709807872772,0.00029978297212323923
478,0.09565351089462638,175.2,2.926072193076834e-06,0.014442487491438205,1.17,0.0,3824000,3.0,1.3860227072238922,812,-1.4212108087539672,0.00020569914547138523
479,0.09169421258382499,181.37,3.9957421031431294e-05,0.012343149232556663,1.29,0.0,3832000,4.0,1.3861071622371675,812,-2.7372625243663786,0.00010718425021934764
480,0.10809356432408095,177.75,-6.0112625360488894e-05,0.014750560564486603,1.24,0.0,3840000,3.1000000000000085,1.386064007282257,812,-2.0936054968833924,0.00021543511495110578
481,0.15445347912609578,172.75,2.5928263006562702e-05,0.023424458466237228,1.19,0.0,3848000,3.0,1.3860702121257782,812,0.16493426859378815,0.00036938397985977647
482,0.10904617165215313,177.21,-1.1835312761832028e-06,0.014547083859421295,1.29,0.0,3856000,3.0,1.3860220980644227,812,-0.6033120274543762,0.00019066329684847005
483,0.09623952591791748,181.89,4.809733200090704e-05,0.015123758115604086,1.36,0.0,3864000,3.0,1.3861143052577973,812,-0.4024321186542511,0.00010132198231076473
484,0.11592130086384714,179.54,1.6676836094120518e-06,0.016896443709265404,1.29,0.0,3872000,3.0,1.386155174970627,812,-1.1764508152008057,0.00020896300078447893
485,0.1735407862626016,183.64,0.0001487279615139414,0.023602783743871463,1.43,0.0,3880000,3.1000000000000085,1.385876932144165,813,-0.9867913353443146,0.0005355651091861092
486,0.17369178822264075,180.63,-0.00015607542792167806,0.025005136116641822,1.41,0.0,3888000,4.0,1.3856064879894257,813,-0.9345281440019607,0.00046141576946979513
487,0.15060401160269976,182.58,-0.00010471279468674765,0.019926470224974877,1.45,0.0,3896000,4.0,1.3860764300823212,813,-0.6054005134105682,0.0004014641566550381
488,0.11575207581743598,191.49,7.222958280181046e-05,0.015226153932928683,1.64,0.0,3904000,4.0,1.3861018109321595,813,-2.8944943350553514,0.0002453325237001991
489,0.1261828555446118,183.24,-0.00025505491108560816,0.018981148318673983,1.41,0.0,3912000,3.0,1.3861462724208833,813,-3.046687593460083,0.00034069174251158077
490,0.10152239849790931,173.29,-5.331994196239975e-05,0.012943595024903278,1.18,0.0,3920000,3.0,1.3861704695224761,813,-1.222766969203949,0.00018686784693443313
491,0.13502466627396642,178.31,0.0001887454662573873,0.02022605161261758,1.29,0.0,3928000,3.0,1.3859119713306427,813,-0.6060789281129837,0.000381455059784912
492,0.1327635709941387,188.49,-6.874608094221912e-05,0.01640561198201887,1.56,0.0,3936000,3.1000000000000085,1.3857055819034576,813,-0.6707184666395187,0.0003585311016547621
493,0.1082227051910013,183.68,-0.00011837167267003679,0.014929245879975954,1.43,0.0,3944000,3.1000000000000085,1.3859833526611327,813,-1.69330801486969,0.00016292901161932605
494,0.10658708359114825,176.25,-3.905510326148942e-05,0.015544028524334784,1.24,0.0,3952000,3.0,1.3861146116256713,813,-0.9855174630880356,0.00019801780881721244
495,0.10862899396568537,177.43,-9.365346992126433e-05,0.014858091199745292,1.24,0.0,3960000,3.0,1.386092755794525,813,-0.5618534886837006,0.00022426579374325683
496,0.08021686505526304,168.19,0.00015039599245938006,0.012223352877568271,1.01,0.0,3968000,3.0,1.3861838269233704,813,-3.2505753016471863,8.946131124503154e-05
497,0.13279249345883726,172.33,5.8061547242687084e-05,0.02042602757554771,1.11,0.0,3976000,3.0,1.3860706865787507,813,-2.1053163772821426,0.00024037035104697678
498,0.20917291034013033,186.11,2.729492402977485e-05,0.029669349563972335,1.46,0.0,3984000,4.0,1.3859769570827485,813,-11.822673611044884,0.0006962804365662123
499,0.12317325849086046,194.05,8.435637573711574e-07,0.0160802678612923,1.67,0.0,3992000,4.0,1.385952068567276,813,-0.0008671301603317261,0.0002501087697191906
500,0.0953805566765368,178.23,-5.609997124338406e-06,0.01291325669921311,1.24,0.0,4000000,3.0,1.3861143124103545,813,-1.309778910279274,0.0001655249352802457
501,0.13161609726026655,169.84,-1.656129112234339e-05,0.020734998684980875,1.03,0.0,4008000,3.0,1.3860228383541107,813,0.12226506948471069,0.0002397121731542029
502,0.13646977878175676,179.9,4.248427412676392e-05,0.020319817380143705,1.31,0.0,4016000,3.1000000000000085,1.38594646692276,813,-0.6894352388381958,0.0003442798087621668
503,0.14823503563180565,196.19,4.93396674064428e-05,0.019026049764657636,1.7,0.0,4024000,4.1000000000000085,1.385564365386963,813,0.26358945190906524,0.00032930388193562975
504,0.1474612238816917,197.95,2.1151487089809962e-06,0.019320801621691717,1.79,0.0,4032000,5.0,1.3855036997795105,813,-1.4336113315820693,0.0003821202915429467
505,0.1151602688152343,186.1,-3.995319774730888e-05,0.01570034877484281,1.51,0.0,4040000,4.0,1.385799732208252,813,-1.387108370065689,0.00019992295023939731
506,0.11012671890668571,175.8,-1.3965326743345941e-05,0.016330011495222264,1.22,0.0,4048000,3.0,1.3860296952724456,813,-0.9106270974874496,0.0001639720705622949
507,0.15776906004175545,179.61,-0.00014363072923515575,0.024419645599638894,1.35,0.0,4056000,3.0,1.3861742627620697,813,0.3475183004140854,0.00045472147884083824
508,0.08198388589546085,178.91,4.5911180545772365e-05,0.011065503145020727,1.3,0.0,4064000,3.0,1.3861383962631226,813,-2.647943702340126,8.516949977945388e-05
509,0.1584044995252043,182.03,-2.167902101064101e-05,0.02243712814371083,1.33,0.0,4072000,3.0,1.3861256885528563,813,-1.2519212454557418,0.0004936813755290359
510,0.14022871896624564,190.72,0.00012281285966309952,0.020715425062796094,1.64,0.0,4080000,3.1000000000000085,1.3855899620056151,813,-2.3426236790418624,0.00038807911835760935
511,0.10559255397878588,183.67,-2.432841720064971e-05,0.014915576572880139,1.47,0.0,4088000,3.0,1.3860140609741212,813,-2.499932235479355,0.00012428891862782622
512,0.10677396055310964,178.98,-2.2854420694784495e-05,0.017072542710200783,1.27,0.0,4096000,3.1000000000000085,1.3862244153022767,813,-0.492787544131279,0.0002268805093217452
513,0.1136117338668555,181.08,6.201468626386486e-05,0.016229375571818888,1.36,0.0,4104000,4.0,1.3861714172363282,813,-0.3887570869922638,0.00023100193131881497
514,0.15587734173052012,182.46,1.3005343930672097e-05,0.022959280597080908,1.37,0.0,4112000,4.0,1.3860203337669372,813,-0.44365704417228696,0.0004957691930258079
515,0.10975851302966476,178.79,5.776074199957293e-05,0.01512721577168067,1.26,0.0,4120000,3.0,1.385933848619461,813,-4.772718620896339,0.00014851235446940335
516,0.07749492779374123,169.74,-3.2064219367384795e-05,0.010317076024463525,1.05,0.0,4128000,3.0,1.386149777173996,813,-0.13033006608486175,7.688647786039837e-05
517,0.1791266001202166,180.7,-8.506462332661612e-05,0.023890239529560854,1.37,0.0,4136000,3.1000000000000085,1.3861288297176362,813,-0.3949830466508865,0.0005969000241987033
518,0.06803218330256641,178.04,4.994464859237269e-05,0.009422054665673113,1.31,0.0,4144000,3.0,1.3857124888896941,813,-0.965573371052742,9.04837985518725e-05
519,0.13060165546834468,169.56,2.4407789715041873e-05,0.017754108189481282,1.06,0.0,4152000,3.0,1.38601513504982,813,-0.7868136674165725,0.0003159232383956123
520,0.08759967878460884,173.8,-0.0001226437779405387,0.01342095644027824,1.16,0.0,4160000,3.0,1.3861265349388123,813,-1.3599931770563125,0.00011325760849331345
