explained_variance,advantage_norm,policy_entropy,P09:episode_rewards,PMM:episode_rewards,fps,epoch_idx,P01:episode_rewards,policy_loss,value_loss,episode_length,frames,grad_norm
0.876872964501381,1.2378771045804025,1.3213893425464631,5.0,2.44,649,59,0.0,-0.0024831718709901907,0.011328910078736954,219.11,472000,0.33572433708786903
0.8784942549467086,1.1776091852784156,1.3251758158206939,6.0,2.33,645,60,0.0,-0.001296627958654426,0.010046508340165019,212.19,480000,0.2921909474697198
0.8168499600887299,1.4351302590966224,1.3075859594345092,6.0,2.41,642,61,0.0,-0.006482512158108875,0.014543923020828515,214.62,488000,0.3557529018552982
0.9101786822080612,1.1048435115814208,1.3109492409229277,6.0,2.45,639,62,0.0,-0.0017036788936820812,0.008414370302343741,210.76,496000,0.2927672763296952
0.9291207128763199,0.9306622943282128,1.3187073600292205,7.0,2.55,635,63,0.0,-0.001248129185551079,0.006430973074166104,212.71,504000,0.23796813255500357
0.9001910966634751,1.1058420538902283,1.320413694381714,7.0,2.79,632,64,0.0,-0.0015714445570483805,0.008644314230186865,226.9,512000,0.2878954256620883
0.9589013904333115,0.7307177400588989,1.3106010568141937,9.0,3.12,628,65,0.0,-0.0001233332575066015,0.004150321911438369,240.6,520000,0.1877060471209062
0.9269153565168381,0.9028395271301269,1.327259966135025,6.1000000000000085,3.1,625,66,0.0,-0.0022135935194091873,0.00592409071570728,244.15,528000,0.2408297056760739
0.9130890065431595,1.061498064994812,1.3330135560035705,6.200000000000017,2.93,622,67,0.0,-0.0018740290234563872,0.00776606694678776,236.74,536000,0.28426462884935305
0.9095028364658355,1.0593420442938806,1.3340365517139434,5.1000000000000085,2.57,619,68,0.0,-0.0011827933823224156,0.008010373079450801,226.14,544000,0.26461284821570674
0.9288872373104096,0.9592140474915505,1.3373739290237427,6.0,2.64,616,69,0.0,-0.000651097419904545,0.006944657869171351,226.53,552000,0.25483469479530557
0.8920015394687653,1.1540482380986214,1.3369065248966217,6.0,2.48,612,70,0.0,-0.001498790483456105,0.009280694323824718,221.61,560000,0.2975693103315774
0.9147777944803238,1.0625602465867996,1.3319579756259918,6.0,2.7,609,71,0.0,-0.0021835809957701712,0.008040047360118478,230.39,568000,0.2812205371658902
0.8790179508924484,1.2380182093381882,1.3137834751605988,6.0,2.64,607,72,0.0,-0.0010970911313779653,0.010416567894862965,227.39,576000,0.3548931282468951
0.9306557154655457,1.0659452387690544,1.327567480802536,6.0,2.86,604,73,0.0,-0.0019966443564044313,0.008050824045203625,237.64,584000,0.27119078266002705
0.9132629668712616,1.031707762181759,1.340047745704651,6.0,2.99,601,74,0.0,-0.002139987824775744,0.007523055712226778,240.2,592000,0.2533025660795884
0.8638647335767746,1.3014850372076034,1.3256764245033263,7.1000000000000085,3.37,599,75,0.0,-0.0012289696332300083,0.011655297244433314,253.77,600000,0.33191195085041664
0.9142058193683624,1.061061323285103,1.3179929780960082,8.100000000000009,3.4,596,76,0.9000000000000004,-0.0025998003478161992,0.00804682941408828,251.07,608000,0.2681389657968365
0.8936877590417862,1.197749160528183,1.2901344358921052,9.0,3.65,594,77,0.0,-0.0019879103743005544,0.009857993522891774,254.56,616000,0.3163454540833313
0.9000372087955475,1.1635286447405815,1.3168402206897736,9.0,3.72,593,78,0.0,-0.0003975326998624951,0.009576733719441108,254.48,624000,0.30247510064090943
0.886895757317543,1.1237276929616928,1.3190561616420746,8.100000000000009,3.56,592,79,0.0,-0.0024635450374626087,0.008918374490458519,250.92,632000,0.29763432999138684
0.9087449067831039,1.1792809277772904,1.3052553474903106,8.0,3.57,591,80,0.0,-0.001095493602915667,0.009423132048686967,250.21,640000,0.31983335110878225
0.9237151420116425,1.0599744749069213,1.2952959489822389,8.0,3.52,591,81,0.9000000000000004,-0.002936279868008569,0.0076784165087156,248.78,648000,0.28992361917699383
0.9060987830162048,1.2207261991500855,1.2954663991928101,9.0,3.85,590,82,1.0,-0.0022325893092056503,0.009981169402599334,259.71,656000,0.32859012252221975
0.8373628199100495,1.412989981174469,1.285819411277771,9.0,4.08,589,83,1.0,0.0006484393676510081,0.013660389855504036,267.33,664000,0.3937691518506031
0.8510656023025512,1.3764866870641708,1.3098110020160676,8.100000000000009,4.23,588,84,1.0,-0.003967277553747408,0.012745379514526575,278.1,672000,0.3622840745242963
0.8068246644735336,1.5655470484495162,1.2567800986766815,8.100000000000009,4.49,588,85,1.0,-0.005830997670418583,0.016536127733998,288.29,680000,0.4388393444320996
0.8599456220865249,1.3809102219343186,1.2433742606639862,9.100000000000009,4.59,587,86,1.0,-0.002628701467983774,0.012716745159123093,286.1,688000,0.3797845353613239
0.8655904269218445,1.3401472917199135,1.2624119353294372,11.0,5.26,586,87,1.0,-0.004133119827602058,0.012241186052560806,297.17,696000,0.3592298123715482
0.8297370624542236,1.490470243692398,1.2819183933734895,11.0,5.66,586,88,1.0,-0.004064591139904223,0.014949261858128012,308.05,704000,0.4155746087934928
0.7881607782840728,1.4333339536190033,1.2700166034698486,10.100000000000009,5.59,585,89,2.0,-0.005196721301355751,0.013860102195758372,310.85,712000,0.4145845688641613
0.829111043214798,1.5269447898864745,1.2187120425701141,10.0,5.2,584,90,2.0,-0.007198321262258105,0.01522736371960491,302.56,720000,0.4136048776059215
0.8215823870897293,1.5100561779737474,1.2244751918315888,9.0,4.75,584,91,1.9000000000000004,-0.0017914898722665384,0.0152878197748214,292.45,728000,0.43079658962448625
0.821741235256195,1.5465839660167695,1.2020076894760132,9.100000000000009,4.97,583,92,2.0,-0.0073454690354992636,0.01586583588272333,295.55,736000,0.45325527374241203
0.7908145487308502,1.5687093484401702,1.1494716680049897,10.0,5.45,583,93,2.0,-0.003327309765300015,0.016079595130868256,305.44,744000,0.4584370901136644
0.7876829117536545,1.66150860786438,1.2065090334415436,11.0,6.1,582,94,2.0,-0.005876224716193974,0.01813100276980549,324.02,752000,0.44363036841571235
0.834845119714737,1.5226916551589966,1.2122685754299163,11.0,6.38,581,95,3.0,-0.0011204007896594703,0.015691858283244074,335.39,760000,0.44085139177749627
0.8422400081157684,1.4554103744029998,1.24451403260231,11.0,6.39,581,96,2.0,-0.002126636003022213,0.014370679131243378,336.69,768000,0.4002363030027836
0.8361502331495285,1.4480794459581374,1.2453625464439393,12.0,6.51,580,97,2.0,-0.003973400054965168,0.01410418438958004,335.7,776000,0.3783133119918168
0.8114101350307464,1.5707295405864716,1.247727756500244,11.0,6.25,579,98,2.0,-0.0008323296658346635,0.016462462926283478,336.75,784000,0.4191467472553784
0.7812835711240769,1.704348075389862,1.2161814594268798,12.0,6.86,579,99,2.0,-0.003935054452504119,0.019344545328058304,346.62,792000,0.4793691669850324
0.8145442682504654,1.60096460044384,1.168879234790802,12.0,7.07,578,100,2.9000000000000004,-0.010788487776007969,0.01722172531299293,361.0,800000,0.4991415520076694
0.8230723172426224,1.5234784561395645,1.1860390841960906,11.100000000000009,6.87,578,101,3.0,-0.0038450613792520016,0.015457861826289445,362.03,808000,0.4342120874432339
0.7918995869159698,1.6430376744270325,1.192177771925926,11.0,7.04,577,102,3.0,-0.005310980263166129,0.018488921341486275,363.58,816000,0.46047395031961613
0.8701166731119155,1.4690653496980668,1.2196493196487426,11.0,6.74,577,103,3.0,-0.002236730683944188,0.014488397957757115,353.71,824000,0.41032098891219965
0.8169139945507049,1.5984740489721299,1.2246904397010803,11.0,6.91,576,104,3.0,-0.0009304117131250678,0.017238079863600434,360.19,832000,0.45221760374255326
0.7501097422838211,1.7805584818124771,1.2113547253608703,11.0,7.13,575,105,3.9000000000000004,-0.008061001776368357,0.02088496746495366,361.34,840000,0.5054280872975846
0.7720764100551605,1.6645346546173097,1.2076154732704163,11.0,7.19,575,106,3.0,-0.004207274591899477,0.018251411388628184,361.22,848000,0.4967344259131785
0.8093036097288132,1.6398771166801454,1.230095258951187,13.0,7.83,574,107,4.0,-0.0028722980234306304,0.018252648641355337,380.08,856000,0.46857048782689736
0.8710244685411453,1.3680131423473358,1.2390990126132966,14.0,8.3,574,108,4.0,-0.0034899617813061922,0.012324730856344104,389.38,864000,0.36423384193012637
0.8113262557983398,1.5411150205135344,1.1949737107753753,13.0,7.92,573,109,4.0,-0.0024027126914734254,0.01586025009397417,379.82,872000,0.43861851793727147
0.7941266447305679,1.7451916354894639,1.1988797390460968,13.0,8.38,573,110,4.9,-0.004988950433616992,0.020353521732613445,388.56,880000,0.5017689866438575
0.7873152321577073,1.7505249911546708,1.1618177950382234,13.0,8.89,572,111,5.0,-0.008841174326080363,0.02033451701980084,403.96,888000,0.5108286634351367
0.840173817873001,1.5879030418395996,1.1595627617836,13.100000000000009,8.9,572,112,5.0,-0.00503760200983379,0.017052907617762684,400.41,896000,0.4628321820548563
0.8168550896644592,1.6242564356327056,1.2082066202163697,14.0,8.99,571,113,5.0,-0.004807497134315782,0.01761159729678184,410.67,904000,0.4567742834342824
0.7951948130130768,1.6571222352981567,1.181094388961792,14.100000000000009,9.46,571,114,5.9,-0.0070133475880720655,0.0180254331137985,415.85,912000,0.46310246357266543
0.7561803984642029,1.6964147561788558,1.184701818227768,14.100000000000009,9.38,571,115,5.0,-0.006627507783996407,0.019067369885742664,416.75,920000,0.45854737142724994
0.7982069951295853,1.6072169786691666,1.2060238540172576,15.100000000000009,9.72,570,116,5.0,-0.0058991562674054875,0.017576802137773483,414.57,928000,0.47715355481045385
0.8189375638961792,1.5530979824066162,1.195795247554779,15.0,9.65,569,117,5.0,-0.0016765280268737114,0.015857130158692598,413.4,936000,0.43678171807120303
0.7779525071382523,1.789191090464592,1.2206219840049743,16.10000000000001,10.11,569,118,6.0,-0.004151455273386091,0.021317262584343553,418.77,944000,0.5223761040906519
0.8087083965539932,1.7176760363578796,1.2304441332817078,17.0,10.07,569,119,5.0,-0.005164370218408294,0.019339396129362287,422.55,952000,0.4757925597517248
0.8288320308923721,1.5461915343999864,1.200281411409378,16.0,10.08,569,120,5.0,-0.004232254384842236,0.01581386524019763,424.07,960000,0.42059171504905046
0.773414214849472,1.643148097395897,1.197937580347061,16.0,10.07,569,121,5.9,-0.006046952489086834,0.01781937761232257,434.29,968000,0.4722014707878968
0.7962439697980881,1.6773284608125687,1.193496584892273,15.0,9.7,568,122,5.0,-0.0027862612740136685,0.018637103773653508,436.13,976000,0.4458776290647382
0.7851921826601028,1.7680877953767777,1.2166642343997955,15.0,9.63,568,123,5.0,-0.00404861735238228,0.021104461387731133,432.34,984000,0.484633340518638
0.8113044673204421,1.6458827078342437,1.2019055879116058,14.100000000000009,9.43,568,124,5.0,0.000360067285837431,0.017901224344968797,421.77,992000,0.4833023237036926
0.7865357160568237,1.7987895548343658,1.2168463778495788,15.0,9.66,568,125,5.0,-0.010093294224643614,0.021361237512901424,421.53,1000000,0.4935763273785893
0.7791275835037231,1.7766086995601653,1.2050232565402985,15.0,9.63,567,126,4.9,-0.007159325556422118,0.020844557979144154,411.36,1008000,0.49084338169169306
0.7776815724372864,1.8005585449934005,1.1822970187664033,15.0,9.91,567,127,4.0,-0.007651427844539285,0.021359092695638536,408.33,1016000,0.5067582351758368
0.7770095956325531,1.6950929081439972,1.1922655963897706,15.0,10.02,567,128,5.0,0.0010652156756259502,0.01926098369061947,421.57,1024000,0.48218108182189856
0.7502849555015564,1.799070051908493,1.1796813905239105,15.0,10.32,566,129,6.0,-0.00863325965590775,0.02262479194905609,429.03,1032000,0.541756383652719
0.6833254092931748,1.8255691182613374,1.119305580854416,15.0,9.59,566,130,4.0,-0.0119459075917257,0.023653097026981415,410.04,1040000,0.5653191633791049
0.8023856556415558,1.6843642210960388,1.1895697152614593,15.0,9.7,566,131,4.0,-0.006740769989555702,0.01890341398306191,407.39,1048000,0.4697161423910158
0.7822835731506348,1.6927012920379638,1.182001886367798,15.0,9.76,565,132,4.0,-0.0063986090262187646,0.01904932053294033,415.46,1056000,0.4458921441743817
0.7483044594526291,1.884239032268524,1.161784063577652,15.0,9.45,565,133,4.0,-0.0061124143077176995,0.023486885875463485,404.28,1064000,0.5124440148295281
0.7560705304145813,1.8469386661052705,1.182066558599472,16.0,10.04,565,134,4.0,-0.0046735189799801445,0.022633748543448746,416.97,1072000,0.5104627330498827
0.7210997486114502,1.8759255123138427,1.1789003533124924,16.10000000000001,10.08,564,135,4.0,-0.005127918219659478,0.02309248228557408,423.84,1080000,0.5222191072920399
0.7850630557537079,1.7178025811910629,1.1299777680635452,17.0,11.23,564,136,5.0,-0.009776087452482898,0.019442223389633,453.43,1088000,0.5164871998579205
0.708382323384285,1.9681017684936524,1.11238967359066,17.0,11.54,564,137,5.0,-0.005822416361297655,0.025802450040355324,473.69,1096000,0.5964797254986203
0.7909044718742371,1.7430757480859755,1.159773073196411,18.10000000000001,11.7,564,138,5.9,-0.006854834830155596,0.020206162640824914,477.68,1104000,0.5024184374745689
0.7563188409805298,1.8859828317165375,1.1535519033670425,19.0,12.34,563,139,6.0,-0.005676846251590178,0.023401826824992894,491.01,1112000,0.5156074265577049
0.7828983390331268,1.9289401227235794,1.1624731600284577,19.0,12.35,563,140,6.0,-0.011757431095466018,0.02528886765241623,493.11,1120000,0.5543964286935912
0.7663945204019547,1.7328183329105378,1.151014825105667,18.10000000000001,12.54,563,141,6.9,-0.004639173651230522,0.019770507109351455,496.41,1128000,0.47145845758602667
0.7529609858989715,1.791583580970764,1.125839786529541,17.10000000000001,12.43,563,142,6.9,0.00012950569158419966,0.021206063306890427,492.18,1136000,0.5224659211967925
0.7470855444669724,1.799279397726059,1.1469449949264527,19.0,12.68,562,143,6.9,-0.00867387707461603,0.021418750453740358,494.83,1144000,0.49824833137551816
0.7855575257539749,1.7937020981311798,1.173775119781494,19.0,13.11,562,144,7.0,-0.0019456849489506566,0.02136724388226867,497.15,1152000,0.49837263979704766
0.7677872234582901,1.867946206331253,1.1627181684970855,19.10000000000001,12.8,562,145,7.0,-0.006650451104505919,0.023215493615716697,487.63,1160000,0.559154091715978
0.7764614468812943,1.88555031478405,1.1736800718307494,19.0,12.66,562,146,7.0,-0.0024072726821759718,0.02347720806952566,481.55,1168000,0.529727139305851
0.7745885270833969,1.7227127850055695,1.1909057998657226,20.10000000000001,12.97,562,147,7.0,-0.004635064493777463,0.01960599874611944,487.49,1176000,0.468053829866085
0.7767857939004899,1.7524688637256622,1.17361469745636,20.0,12.86,562,148,7.0,-0.0036641498366952875,0.020219408641569316,483.36,1184000,0.4856434130194145
0.7532618886232376,1.8459518766403198,1.101478661298752,20.0,13.02,561,149,7.0,-0.01565780608303612,0.02219447766430676,486.88,1192000,0.5431361862098094
0.7669940865039826,1.8635306537151337,1.0945726227760315,20.0,12.73,561,150,6.9,-0.002973292768238025,0.02276876682881266,485.15,1200000,0.5633402357922852
0.7189027541875839,1.9545060622692108,1.1271646481752395,21.0,13.5,561,151,7.0,-0.01251484678032284,0.02564418694470078,504.9,1208000,0.6611562141833488
0.7594792687892914,1.9793372285366058,1.1321028774976731,20.10000000000001,13.52,561,152,7.0,-0.007379916975914966,0.025685346643440424,509.02,1216000,0.5661563903356894
0.7590574008226395,1.921844743490219,1.1358570301532744,19.10000000000001,13.5,561,153,7.0,-0.002318341447971761,0.02431632310152054,507.48,1224000,0.5311543942320035
0.7737815207242966,1.854636960029602,1.1321971881389619,20.0,14.01,560,154,8.0,-0.00822034659810015,0.022547509744763373,521.59,1232000,0.572952023584167
0.7866267114877701,1.8381999814510346,1.1542170476913451,20.10000000000001,14.15,560,155,9.0,-0.007402382209547796,0.022275662021711468,523.56,1240000,0.5334308495081239
0.7495504623651504,1.8774251055717468,1.1600195229053498,19.0,13.88,560,156,8.9,-0.0038078761781798675,0.023954725647345184,523.9,1248000,0.5302058530594574
0.7520407044887543,1.9108849865198136,1.1566890585422516,20.0,13.93,560,157,8.0,-0.004095982876606286,0.024339718190021814,515.6,1256000,0.5189939051041703
0.7449775034189224,1.975541458129883,1.1459688651561737,20.0,13.53,559,158,8.0,-0.007085351835703477,0.02576399587094784,509.04,1264000,0.572425358699214
0.7285556215047836,2.020116858482361,1.1314608097076415,21.10000000000001,13.98,559,159,8.0,-0.007503385623931535,0.027157047362998128,515.06,1272000,0.6185763282075851
0.7833978164196015,1.8030493658781053,1.1276765489578247,21.0,13.92,559,160,8.0,-0.0076648787746671585,0.021318892645649613,516.18,1280000,0.5155589572547828
0.7310410523414612,2.034237507581711,1.0960573357343675,21.0,13.62,559,161,8.0,-0.004782814018899444,0.027244090670719742,513.64,1288000,0.6189212142891912
0.7319939601421356,1.9740835291147232,1.0740548861026764,22.0,14.03,559,162,8.0,-0.006077300480028498,0.026009665406309068,527.37,1296000,0.5977655238075978
0.7490039038658142,1.9669502520561217,1.1331467515230178,22.0,14.49,559,163,8.0,-0.0032269623747561127,0.025864846683107318,532.43,1304000,0.6010137034787021
0.7363077962398529,1.9236789739131928,1.1457052594423294,22.0,15.06,558,164,8.9,-0.006553705465048552,0.024540538294240834,541.38,1312000,0.5686711468408687
0.7297889310121536,2.0130679738521575,1.1461471426486969,22.0,15.21,558,165,8.9,-0.007856550544966012,0.026931381290778517,539.9,1320000,0.5935220914971823
0.7334857755899429,1.942592670917511,1.1237035083770752,22.10000000000001,15.67,558,166,9.0,-0.006912181079096627,0.025181606290861965,541.75,1328000,0.5366972831484897
0.7304445642232895,2.0857136487960815,1.10703870177269,23.200000000000017,16.32,558,167,9.0,-0.0044456306906067765,0.028944395668804645,555.07,1336000,0.6082911524534768
0.7214481955766678,2.058359081745148,1.1461990851163864,25.0,17.03,558,168,10.9,-0.007996174715226517,0.028576791197992862,565.2,1344000,0.6322169973173881
0.7299607825279236,1.8845066499710084,1.1586332488059998,24.0,16.74,558,169,11.0,-0.00555001909728162,0.023699840251356363,566.66,1352000,0.5382656582124234
0.7631795012950897,1.8661275708675384,1.1315679633617401,23.10000000000001,15.66,558,170,8.0,-0.00793666395729815,0.023275001118890942,541.97,1360000,0.5625191057315061
0.741693434715271,1.9369475662708282,1.100898602604866,23.10000000000001,15.26,558,171,7.0,-0.009353733068564907,0.025029319478198885,541.59,1368000,0.5613967211950107
0.7385680973529816,1.9214349937438966,1.1078792142868041,23.10000000000001,15.1,558,172,7.0,-0.004896310934564099,0.02402463525533676,543.63,1376000,0.5767728740917926
0.7331966161727905,1.968870233297348,1.0714412289857864,21.0,14.78,557,173,7.0,-0.00705046923016198,0.02531734712421894,548.24,1384000,0.6267918459461819
