fps,explained_variance,frames,P01:episode_rewards,PMM:episode_rewards,policy_entropy,policy_loss,P09:episode_rewards,value_loss,advantage_norm,episode_length,epoch_idx,grad_norm
527,0.9740605634450913,336000,0.0,2.39,1.3275536596775055,-0.0015850766547373496,7.200000000000017,0.00275718219083501,0.5664379514753819,217.08,42,0.12608049943561034
529,0.9558767420053482,344000,0.0,1.92,1.3508062744140625,-0.0007840489140653517,5.200000000000017,0.003590854480571579,0.6415365171432496,197.98,43,0.13497960385909683
532,0.9763445556163788,352000,0.0,1.42,1.339218726158142,-0.000978873502172064,5.0,0.0019373247708426788,0.48571541130542756,182.23,44,0.1082040760173536
535,0.9712621688842773,360000,0.0,1.53,1.3414727234840393,-0.001050176802673377,5.0,0.0031669728917768226,0.5669097235798836,184.69,45,0.12878468367846707
537,0.9682378816604614,368000,0.0,1.9,1.352729980945587,-0.0008104853979602922,5.0,0.003307292727404274,0.628991510272026,197.13,46,0.13516573559235345
539,0.9722204232215881,376000,0.0,2.51,1.3403159534931184,-0.000361408299067989,8.100000000000009,0.002519363756291568,0.5437979428470134,219.79,47,0.11072359212879686
539,0.9676281803846359,384000,0.0,2.21,1.3360615515708922,-0.0012718388153007253,6.0,0.0029583177156746387,0.5789220696687698,211.4,48,0.1291480282955231
540,0.9631364160776138,392000,0.0,2.56,1.3321265637874604,-0.0007451751150983909,9.0,0.004162804988154676,0.6643392945826053,222.31,49,0.15254306101273668
542,0.964216737151146,400000,0.0,2.33,1.344014174938202,-0.0011277179257012904,6.300000000000026,0.003264376448933035,0.6039779543876648,213.98,50,0.13284502285760247
545,0.9683382153511048,408000,0.0,1.78,1.351715508699417,-0.00041033825124031864,5.0,0.003211302195049939,0.5982546153664589,195.81,51,0.1273626119797145
546,0.9698838222026825,416000,0.0,1.56,1.3588222813606263,0.0002613384554570075,5.0,0.002914026721700793,0.5729035875201225,185.4,52,0.11997305491578518
548,0.9197969216108323,424000,0.0,1.79,1.3520221400260926,-0.0014969246569671668,5.1000000000000085,0.005587080793047789,0.8017593625187874,192.21,53,0.17629002894794332
550,0.960951818227768,432000,0.0,1.91,1.352411093711853,0.0003380752412340371,6.0,0.003418297999014612,0.6298041819036007,198.88,54,0.14140518556012519
553,0.9636020535230636,440000,0.0,2.25,1.329246916770935,-0.0014035870571387932,7.0,0.0044301890305359845,0.6970362737774849,211.58,55,0.14559609175010807
553,0.9700216591358185,448000,0.0,2.11,1.3347247970104217,-0.001045452879207005,6.0,0.002502799779758789,0.5429976871609687,207.29,56,0.11752145722716956
554,0.9320298963785172,456000,0.0,2.58,1.3497499203681946,0.00018308471106138314,7.1000000000000085,0.005885261186340358,0.8430983343720436,224.46,57,0.18383277619125635
555,0.9439320796728135,464000,0.0,2.32,1.3477106916904449,-0.0010167509238817728,7.200000000000017,0.005887590636557433,0.8225621071457863,214.69,58,0.1821059641387815
558,0.9640381270647049,472000,0.0,2.61,1.3187439274787902,-0.0017677119793006568,9.0,0.0035112947374000216,0.6382697838544845,224.36,59,0.12748786057056102
558,0.9403050285577774,480000,0.0,2.17,1.3586559295654297,-0.00237450269083638,6.1000000000000085,0.005938981479266659,0.7944940596818924,208.07,60,0.18601881500744114
560,0.9266755920648575,488000,0.0,2.25,1.3607032072544099,-0.00044138572469819336,6.0,0.006600314789684489,0.9292893424630165,212.15,61,0.20915135494493828
560,0.8989347785711288,496000,0.0,2.29,1.3453651976585388,-0.0007734035707107978,6.1000000000000085,0.005091213548002998,0.7643477421998978,213.55,62,0.16677217300705266
558,0.9477923333644866,504000,0.0,2.83,1.3540729975700379,-0.0008559354019234888,9.0,0.004813917271967512,0.7321519292891026,232.55,63,0.1578656936531542
560,0.9646011173725129,512000,0.0,2.22,1.345415447950363,-0.0008269881243904819,6.300000000000026,0.00308633644861402,0.5725205324590206,210.35,64,0.1332701222369409
561,0.9538831305503845,520000,0.0,2.43,1.3569616746902466,-2.7041355497203767e-06,7.0,0.005299338753247867,0.7844996723532677,219.78,65,0.18375101347300085
561,0.9586275416612625,528000,0.0,2.37,1.3392473924160004,-0.0001564368125400506,6.1000000000000085,0.004046159637800884,0.6750951002538205,217.26,66,0.15181648044194163
560,0.9759947550296784,536000,0.0,2.68,1.354239763021469,-0.001404181023608544,7.1000000000000085,0.003005792909534648,0.5807118804752827,226.33,67,0.1293172983726197
562,0.9114631533622741,544000,0.0,2.1,1.3543218314647674,-0.0009898065373999997,5.0,0.003227511626901105,0.5957154347002507,204.73,68,0.13169193020150302
564,0.9746340262889862,552000,0.0,1.96,1.3487568855285645,-0.0012067944258160423,5.0,0.0030760012083919717,0.5611601229012012,201.07,69,0.13267590965077972
565,0.9620931804180145,560000,0.0,1.79,1.3508791148662567,-0.0009146308692288585,5.1000000000000085,0.0036874937487300485,0.65805784329772,194.52,70,0.13870803880734073
568,0.9687753546237946,568000,0.0,2.32,1.332965418100357,-0.0015270972694270313,9.0,0.003191685202764347,0.6083096747100353,211.73,71,0.13516556837270985
565,0.9660955536365509,576000,0.0,2.36,1.3529560661315918,-0.00011014613228326198,8.100000000000009,0.0036387207292136736,0.6633301804959774,214.31,72,0.1530622530726662
566,0.9249713760614395,584000,0.0,2.42,1.3595595145225525,-0.0004308002855395898,6.0,0.005105064580857288,0.7938313573598862,218.86,73,0.17856950382492265
567,0.955016240477562,592000,0.0,2.18,1.3583040094375611,-0.0001580605300841853,6.0,0.004415070243994706,0.6925096063315869,208.64,74,0.1493275731180808
569,0.8063191640377044,600000,0.0,2.0,1.371186262369156,0.0015262340780464,5.0,0.010399815663695335,1.1561351791024208,203.48,75,0.24942792313858217
571,0.8294722646474838,608000,0.0,2.25,1.3613452851772307,-0.002813129045534879,5.0,0.011633167460677213,1.2140222260355948,212.66,76,0.26144798989455664
572,0.8928445875644684,616000,0.0,1.96,1.3577477216720581,-0.0008019920653896406,5.0,0.006049264746543485,0.8700947859883308,203.4,77,0.1790249165133534
574,0.8987902468442917,624000,0.0,2.3,1.3573715853691102,-0.0009328277409076691,6.0,0.008102370816050097,1.0250037342309952,216.74,78,0.22097951700650129
575,0.8907919245958328,632000,0.0,2.06,1.351677167415619,-0.000615746550320182,5.1000000000000085,0.008431818532408215,1.0466114372014999,208.72,79,0.22989531399687782
577,0.9035692751407624,640000,0.0,2.32,1.3557315683364868,-0.00026089728809893133,5.1000000000000085,0.006299234290490858,0.8341567543148994,216.33,80,0.1793573747072588
578,0.8128755164146423,648000,0.0,2.25,1.355009001493454,-0.003245794862450566,5.0,0.012738541165017523,1.2829818305373193,214.04,81,0.2871042982428981
580,0.9027366638183594,656000,0.0,2.5,1.3648132908344268,0.00031933162332279606,5.0,0.00936049456242472,1.084560508131981,224.12,82,0.25639636124704407
582,0.8716990214586258,664000,0.0,2.61,1.358355885744095,-0.00023592136683873833,6.0,0.008416073356056587,1.0597189408540726,227.72,83,0.2219214287213035
583,0.7672066897153854,672000,0.0,2.31,1.3471242809295654,-0.0029002207345911303,4.1000000000000085,0.01151288280612789,1.2179705691337586,213.13,84,0.26306207375505275
585,0.8110010129213333,680000,0.0,2.11,1.2409288546442985,-0.0040424886310938745,4.0,0.01470138484844938,1.32586012840271,205.69,85,0.3346767360932625
586,0.8829310530424118,688000,0.0,1.84,1.3157165992259978,-0.0013834508384752552,5.0,0.009018364000949077,1.0630273514986037,197.7,86,0.267964225747359
588,0.9020239245891571,696000,0.0,2.5,1.3094021582603455,-0.0025320445514807944,6.0,0.009009980189148337,1.1080624088644981,219.25,87,0.2572350567126256
589,0.8374309629201889,704000,0.0,2.75,1.3218314838409424,-0.002165412697941065,7.1000000000000085,0.010745812528184615,1.2095386466383935,226.02,88,0.2970382421357698
590,0.8483642041683197,712000,0.0,2.74,1.3095831263065338,-0.0018357954916427843,7.1000000000000085,0.0131123306741938,1.3261795502901077,225.37,89,0.2941663902981772
592,0.8288405746221542,720000,0.0,2.42,1.2999330234527589,-0.00542727715917863,5.1000000000000085,0.014201260716654361,1.3823108664155006,215.99,90,0.34937348135590246
593,0.7667368900775909,728000,0.0,2.59,1.3110841834545135,0.0006036916363518685,6.1000000000000085,0.013608064658474178,1.3299485349655151,222.71,91,0.3415415673414918
594,0.8391183388233184,736000,0.0,2.34,1.329536998271942,0.0006559062254382298,7.0,0.010165833662904333,1.1651134517788888,211.66,92,0.25083596437850453
596,0.8912188142538071,744000,0.0,2.08,1.315941470861435,-0.002668300149962306,6.0,0.00869675373658538,1.065620256960392,203.44,93,0.24489519308617777
597,0.9286780315637588,752000,0.0,2.07,1.3362378001213073,-0.00042131686815991996,6.0,0.007058260503108613,0.9377605360746384,205.59,94,0.2335201244252862
598,0.9083950585126876,760000,0.0,2.49,1.309383420944214,-0.0007318819436477498,7.0,0.008588890545652247,1.075168145596981,218.63,95,0.27171096979060183
600,0.9655265319347381,768000,0.0,2.96,1.31613725066185,-0.0011298508316394873,9.0,0.0036333327234024182,0.6612729322910309,233.88,96,0.14872038274793004
601,0.9493117439746857,776000,0.0,2.8,1.3462952721118926,-0.001834867206562194,9.0,0.005030712749867234,0.7912039715051651,230.66,97,0.17877327278787036
602,0.9168988281488418,784000,0.0,2.61,1.3357422614097596,-0.001269440146861598,6.1000000000000085,0.008406461745034904,1.0567012000083924,225.98,98,0.239459052535516
604,0.8729348254203796,792000,0.0,2.64,1.3375436747074128,-0.0017514353689330165,6.0,0.009960281202220358,1.136994868516922,227.12,99,0.2658435508895814
605,0.9224323779344559,800000,0.0,3.02,1.3372571384906768,-0.0022790555460596804,7.0,0.008112389588495717,1.008763193488121,242.77,100,0.25043067137116026
606,0.8065139365196228,808000,0.0,3.38,1.3051241660118102,-0.005293747801479185,7.1000000000000085,0.017745067859068514,1.6168307703733444,251.1,101,0.37974455245414057
607,0.8794856506586075,816000,0.0,3.22,1.3217537355422975,-0.0025047610292676836,8.0,0.011676584569504484,1.261359151005745,244.77,102,0.3023038778678412
608,0.9429552388191224,824000,0.0,3.0,1.3228612101078034,-0.0035316657298972132,7.1000000000000085,0.005308328184764832,0.8505181112885475,236.05,103,0.19614758236994778
609,0.8799970662593841,832000,0.0,2.78,1.3055840611457825,-0.003531254096305929,6.1000000000000085,0.011097442401805893,1.218652501106262,230.14,104,0.2904001673307512
610,0.8822310304641724,840000,0.0,2.61,1.3190850663185119,-0.0007501500900252722,6.0,0.00961025942233391,1.1421246269345284,223.2,105,0.2756793197324949
612,0.9130165851116181,848000,0.0,2.72,1.315878266096115,-0.0012622753996402024,6.0,0.008579451176337898,1.0979870161414147,227.16,106,0.2603979006232743
613,0.8999077546596527,856000,0.0,3.04,1.2911709451675415,-0.004494549261726206,7.1000000000000085,0.009939298162935302,1.1871114566922187,236.01,107,0.2872382899195366
614,0.9383497363328934,864000,0.0,3.33,1.3181469643115997,-0.0005939091340405867,9.0,0.005727056635078043,0.8913738098740578,242.43,108,0.2009729996874162
615,0.9129163891077041,872000,0.0,3.25,1.318726259469986,-0.0007878924088436179,8.0,0.007413993327645585,1.0331584298610688,239.79,109,0.2290322149353996
616,0.8730768710374832,880000,0.0,2.88,1.2971063566207885,-0.003975292978793732,6.1000000000000085,0.010348867413122208,1.2151193326711656,228.75,110,0.28125165809573555
617,0.9138156932592392,888000,0.0,3.2,1.296029806137085,-0.00043508552422281353,7.0,0.00850241354899481,1.0773467737436295,236.12,111,0.248643891111741
618,0.9286485528945922,896000,0.0,3.32,1.2990260410308838,-0.001568862070053001,8.0,0.007552310105529614,1.0002761799097062,240.47,112,0.22774887079688322
619,0.8897210788726807,904000,0.0,3.12,1.3009041476249694,-0.0011006153089692817,7.1000000000000085,0.008302345705451443,1.0181554391980172,237.25,113,0.24072362954238227
620,0.9085468262434006,912000,0.0,3.41,1.310802446603775,-0.0002916056595859118,9.0,0.008701741557451896,1.0988204681873321,246.8,114,0.2681558643908357
621,0.9198848378658294,920000,0.0,3.21,1.3067239832878113,-0.0030816929118009286,8.0,0.008678674737457186,1.1013595873117448,241.6,115,0.2788337557247927
622,0.891245630979538,928000,0.0,3.61,1.298303908109665,-0.0018097600518376567,9.0,0.010525984494015574,1.2165998202562331,251.62,116,0.2927227252434
623,0.8944846332073212,936000,0.0,3.44,1.3085908210277557,-0.0021356580697465687,7.1000000000000085,0.010503299394622445,1.2398224991559983,250.3,117,0.30437335245187513
624,0.8944472759962082,944000,0.0,2.84,1.312882615327835,-0.0013707224443351151,6.0,0.0104276589571964,1.2014572739601135,227.36,118,0.28224071414368956
625,0.8869310975074768,952000,0.0,2.79,1.3058708703517914,-0.003066150730010122,6.0,0.011202528815483675,1.2557788789272308,227.53,119,0.3174703041595343
626,0.9114141023159027,960000,0.0,3.15,1.304021954536438,-0.0013590387953445315,8.0,0.009029993857257067,1.114971718788147,240.33,120,0.287892024746953
627,0.9284239596128464,968000,0.0,3.57,1.3247400796413422,-0.001785664027556777,9.0,0.00693678057519719,0.9734455290436744,254.24,121,0.24332632504962942
628,0.8817614233493805,976000,0.0,3.89,1.329306924343109,-0.0015512217958894325,9.0,0.011067748599452898,1.219530139863491,263.35,122,0.2962860903591923
629,0.8588849747180939,984000,0.0,3.98,1.314545623064041,-0.002781513867084868,9.100000000000009,0.011884600416524336,1.310331260561943,266.02,123,0.30977973771858514
630,0.9139047861099243,992000,0.0,4.08,1.3238593029975891,-0.000880230926668446,9.100000000000009,0.008659717098344117,1.1128915446996688,268.97,124,0.2587242355085614
631,0.8996889179944992,1000000,1.0,4.52,1.3113539481163026,-0.0021119096063193865,10.0,0.01044928642339073,1.221404146552086,287.24,125,0.3033312268467615
632,0.8642965841293335,1008000,1.0,4.42,1.32322420835495,0.00015700906631536783,10.0,0.01347894343547523,1.3736812496185302,285.39,126,0.333357735758705
633,0.8913439553976059,1016000,1.0,4.05,1.3015861809253693,-0.0023513632928370497,9.0,0.01002393318573013,1.1971767801046371,275.43,127,0.2995162289393093
634,0.9311582577228547,1024000,0.0,3.91,1.3017682492733003,-0.002186349107942078,9.0,0.007812409967882559,1.0534191465377807,269.34,128,0.26623870981101144
635,0.8986715883016586,1032000,0.0,3.72,1.325258003473282,-0.0012750532597419805,9.0,0.009532195887295529,1.1702718776464462,260.94,129,0.29487502239932545
636,0.8835226726531983,1040000,0.0,3.89,1.31366024851799,-0.002743726691696793,9.0,0.009653685896191746,1.184665635228157,268.51,130,0.2888496192929584
637,0.90605872631073,1048000,0.9000000000000004,3.84,1.2955407786369324,-0.002347031566896476,7.0,0.008710255631012843,1.129586643576622,262.92,131,0.28551905280466144
638,0.8968727397918701,1056000,0.0,3.76,1.2962603187561035,-0.004319524349994026,7.0,0.010440382815431803,1.2274284410476684,260.02,132,0.30598498276082225
639,0.8695859736204148,1064000,1.0,3.97,1.2890749943256379,-0.0048068888904526826,8.0,0.012156840483658015,1.3312432116270065,268.65,133,0.35761393945281283
639,0.8425665521621704,1072000,1.0,4.37,1.2829782843589783,-0.001083299046222237,9.0,0.013828673961106687,1.425029737353325,279.99,134,0.35709340156960906
640,0.8553674924373627,1080000,1.0,4.72,1.2935218369960786,-0.0019221489067422226,10.0,0.01234185638371855,1.3529532384872436,291.22,135,0.3421946335216747
641,0.7929747021198272,1088000,1.0,5.36,1.2776828217506409,-0.0023267980417585933,11.100000000000009,0.019512681164778767,1.668601861000061,304.09,136,0.4775575794394657
642,0.7971160835027695,1096000,1.0,5.76,1.2841369807720184,-0.003635385682573542,12.0,0.017123779526446014,1.5916904360055923,313.11,137,0.4600959625365221
643,0.8337975108623504,1104000,1.0,5.74,1.2491813731193542,-0.0006348805352172349,11.100000000000009,0.013371420038165525,1.3921259620785713,309.05,138,0.3598849022620063
643,0.8397622656822205,1112000,1.0,6.09,1.2798041427135467,-0.005069636859316233,11.0,0.015987430438399314,1.5295674979686738,313.79,139,0.4094414181437907
644,0.8438726335763931,1120000,1.0,6.15,1.2714321517944336,-0.0013692751948110526,11.0,0.013161023592110722,1.405123598575592,316.3,140,0.3587892699952608
645,0.8276660513877868,1128000,1.9000000000000004,6.04,1.2519475793838502,-0.0016460101614939049,11.0,0.016160992924124002,1.5413756942749024,315.77,141,0.4585463699918116
646,0.8064663761854172,1136000,2.0,6.28,1.25156289935112,-0.005947325666202232,11.0,0.01943741035182029,1.6984754359722138,325.74,142,0.4636827332717981
646,0.826137478351593,1144000,2.0,6.3,1.2523134922981263,-0.002987155057198834,11.100000000000009,0.016305357702076435,1.5612726348638535,334.73,143,0.41919948280582786
647,0.8382204800844193,1152000,2.0,6.43,1.2439622378349304,-0.0024183379430905917,12.0,0.015487759602256118,1.5090131092071533,337.12,144,0.39131744974972044
648,0.8334103918075562,1160000,2.0,6.79,1.253103082180023,-0.007691280971339438,13.0,0.018188245007768274,1.6333898425102233,343.39,145,0.49638435410272985
649,0.833936949968338,1168000,2.0,6.48,1.2553569161891938,-0.0051891915127635,13.0,0.018388897054828702,1.6555950134992599,333.17,146,0.451663227922548
650,0.856180670261383,1176000,2.0,6.45,1.226182951927185,-0.0043487953249132264,12.100000000000009,0.014417531471699475,1.4743691241741181,329.41,147,0.41168678566941
651,0.8501675647497177,1184000,2.0,6.75,1.2191214096546172,-0.005235412120819092,12.0,0.016741863866336644,1.5917544996738433,337.58,148,0.439226127578916
651,0.8629826015233993,1192000,2.0,6.89,1.2159145498275756,-0.004142794434446841,12.100000000000009,0.014822239282075315,1.4766185307502746,340.73,149,0.4158756451171711
652,0.8455941021442414,1200000,2.0,7.22,1.1926976501941682,-0.005223861535196193,13.0,0.015840451335534453,1.525578493475914,346.92,150,0.4317286035153866
653,0.8061714154481888,1208000,2.9000000000000004,7.33,1.2197436892986298,-0.0027156426652800293,13.100000000000009,0.01789033428998664,1.6264337527751922,353.48,151,0.4359324995806795
654,0.8204370456933975,1216000,3.0,7.24,1.237791085243225,-0.0007125957724929321,14.0,0.014931729943491519,1.4874724334478377,349.78,152,0.38813137895866584
654,0.8511470919847488,1224000,2.9000000000000004,7.0,1.2276017296314239,-0.005744232221368293,14.0,0.01478732545627281,1.481159518957138,343.94,153,0.42277450951233264
655,0.8177913749217987,1232000,3.0,6.75,1.2511785316467285,-0.00037739497987786307,13.0,0.016268831407651306,1.5638442254066467,338.72,154,0.37870901724972755
656,0.8258836382627487,1240000,2.0,6.35,1.260117975473404,-0.0016609556376351974,12.100000000000009,0.01399179793894291,1.4492177218198776,330.53,155,0.36856600966444863
657,0.8544648641347885,1248000,2.0,6.21,1.2451672422885895,-0.004321085422998294,12.0,0.014690926314797252,1.4753362077474594,326.5,156,0.3806721484831405
657,0.7957845264673233,1256000,3.0,6.28,1.2318568694591523,-0.0013362003503425513,12.0,0.019404937932267784,1.7148677909374237,333.83,157,0.45462237982100007
658,0.862108924984932,1264000,3.0,6.82,1.2444453036785126,-0.004583214136800962,12.0,0.01400887596886605,1.4464621919393539,353.0,158,0.3823693482945331
659,0.8253353780508041,1272000,3.0,7.07,1.2352717781066895,-0.004760157457785681,12.0,0.015441098713781685,1.5149260169267655,357.22,159,0.4064214945155238
660,0.8108445262908935,1280000,3.0,7.45,1.239881420135498,-0.001202780054863979,13.0,0.016548311130609363,1.5804480361938475,366.79,160,0.4470720393603072
660,0.8517770731449127,1288000,3.0,7.13,1.232514625787735,-0.0017822044332569931,12.100000000000009,0.014847874054685234,1.4926404309272767,356.34,161,0.4040788673598951
661,0.7929639309644699,1296000,3.0,7.41,1.2325600326061248,-0.004836230039363727,13.0,0.019049710072577,1.6904375165700913,364.85,162,0.4295030679345856
662,0.848592301607132,1304000,3.0,7.54,1.2188193011283874,-0.004179087278753286,13.0,0.014198591883759945,1.4628388094902038,361.18,163,0.372287699218927
662,0.8266272008419037,1312000,3.0,7.69,1.2089995646476746,-0.0020955559611320496,13.0,0.015925827021710574,1.5515175139904023,361.41,164,0.4365620550038118
663,0.8342676693201065,1320000,4.0,8.11,1.2299323749542237,-0.0034559952284325844,13.0,0.01645687158219516,1.5779501676559449,375.33,165,0.38655507273281
664,0.8284948498010636,1328000,3.9000000000000004,7.82,1.2207935285568237,-0.003750241434026975,13.0,0.01636903190985322,1.5714829272031785,370.67,166,0.4131130780107795
664,0.7695622611045837,1336000,3.9000000000000004,7.79,1.2035371696949004,-0.0043913544353563335,13.0,0.01945915935561061,1.7135076868534087,370.83,167,0.45048356948839874
665,0.7583686536550522,1344000,3.9000000000000004,8.29,1.179988135099411,-0.006206660264870152,14.0,0.01886695289518684,1.6798904758691788,385.71,168,0.45558994776323386
666,0.785688248872757,1352000,3.9000000000000004,8.81,1.1999252486228942,-0.004494161816546693,15.0,0.017789088836871088,1.6464335095882416,392.31,169,0.45556011693747517
666,0.815476034283638,1360000,3.0,8.72,1.226829732656479,-0.0025673609259683873,15.0,0.017141668386757375,1.6096820259094238,389.67,170,0.43035912667591425
667,0.8047242987155915,1368000,3.9000000000000004,9.15,1.1954197812080383,-0.006643795567797497,16.0,0.017654403983615338,1.6222855335474013,400.25,171,0.49422590095804864
668,0.8320500779151917,1376000,4.0,9.2,1.1969079983234405,-0.0062560361437499525,15.0,0.01714581999462098,1.61344739317894,402.14,172,0.4460461713233975
