policy_loss,fps,episode_length,explained_variance,advantage_norm,epoch_idx,policy_entropy,P09:episode_rewards,P01:episode_rewards,value_loss,grad_norm,PMM:episode_rewards,frames
-0.10708220781874843,514,168.76923076923077,-1.1656067997217179,5.879926036819816,1,1.3313713830709457,2.0,0.0,1.3677554921379669,38.051957656604344,1.1282051282051282,8000
-0.0006745845030673081,312,180.9438202247191,-6.064729098081589,0.7302903965115547,2,1.3824347150325775,3.0,0.0,0.0058805078215527825,0.1287494375886564,1.3820224719101124,16000
5.4800273646833373e-05,352,187.42,-6.441280462741852,0.6908382375910879,3,1.3781680953502655,4.0,0.0,0.005240131824173204,0.11257398886386273,1.54,24000
4.159766818702337e-05,375,177.15,-4.777253422141075,0.6956584667041897,4,1.3831598389148712,3.0,0.0,0.0056472689548604646,0.13436030146784989,1.27,32000
2.756701062025968e-05,388,175.61,-2.870325581431389,0.6470448667369783,5,1.3849063277244569,3.0,0.0,0.005008014104532776,0.10385568383435259,1.21,40000
0.0003100608647218905,396,174.57,-2.220944813489914,0.7208427961170674,6,1.3830311739444732,3.0,0.0,0.005525145932806481,0.12479206546656378,1.2,48000
-0.00020638449695979942,402,178.89,-2.954937327504158,0.7211553044244647,7,1.385252641439438,3.0,0.0,0.005786198322766722,0.11218450421835058,1.29,56000
0.0024970220525574404,406,177.59,-3.9979118263721465,0.7216271288692951,8,1.3841617429256439,3.0,0.0,0.005587436284222349,0.12096416506243393,1.27,64000
-8.629120748082641e-06,411,175.47,-2.2087729716300966,0.7484202300012112,9,1.383927855491638,2.1000000000000085,0.0,0.005544026519983163,0.1004292351648631,1.28,72000
0.0005470094696943306,415,184.48,-1.4104454255104064,0.8491531241312623,10,1.3839825916290283,3.0,0.0,0.006651436080728672,0.12438585562849484,1.49,80000
0.0001526236751669785,416,194.16,-1.850892155766487,0.8048726666346192,11,1.3853283715248108,3.0,0.0,0.006544267481067436,0.11686743957612171,1.72,88000
-1.4755212177988141e-05,420,197.85,-2.554224193096161,0.7584973786026239,12,1.3821267068386078,4.1000000000000085,0.0,0.005912684793502194,0.10303310305789379,1.81,96000
0.00011083952442277223,421,187.39,-2.741529802083969,0.6329419954121113,13,1.3826370716094971,4.0,0.0,0.004513789515403915,0.10636340198968039,1.51,104000
-5.933256470598281e-06,422,182.26,-2.5687131667137146,0.7219806993752718,14,1.3829130399227143,4.0,0.0,0.005386873721417942,0.10713413924179555,1.4,112000
-5.247944864095189e-05,424,181.75,-1.6074333834648131,0.8225678612291812,15,1.3800292193889618,4.0,0.0,0.006296361163149414,0.11884999444009647,1.36,120000
-0.00013387289494858122,425,193.67,-2.3240988200902937,0.6815542118996382,16,1.3800215828418732,5.0,0.0,0.004938729781060829,0.11824012250550747,1.67,128000
0.0006460208230419085,426,198.08,-1.4727889782190322,0.7732250744104385,17,1.3814161896705628,5.0,0.0,0.005489559734596697,0.1364689816204357,1.81,136000
-0.00029056022725853836,426,181.08,-2.779686849117279,0.6312116331607104,18,1.3843144047260285,3.1000000000000085,0.0,0.00397357025402016,0.11790743865424583,1.38,144000
0.0033855462569044904,427,178.39,-2.0562820637226107,0.8037515147775411,19,1.3841004657745362,3.1000000000000085,0.0,0.006363534121555858,0.23020737497719465,1.3,152000
-8.483706245897338e-05,427,180.66,-2.8060664981603622,0.5903808846324682,20,1.3840278041362764,3.0,0.0,0.0035410324838812813,0.10923621223239433,1.35,160000
-0.0005475501439650543,428,177.88,-1.635726536512375,0.7234397537261248,21,1.3836024951934816,3.0,0.0,0.004621304107567994,0.1626035176366781,1.23,168000
0.014000899977399967,428,181.26,-1.9255232399702071,1.0158702401816846,22,1.3773086404800414,3.0,0.0,0.061681912315216324,1.9704955286908343,1.3,176000
0.000870655509934295,428,180.78,-2.4584254121780393,0.6333951111137867,23,1.3841031503677368,3.1000000000000085,0.0,0.003849287769771763,0.13271122758584025,1.3,184000
-0.00013296217605784477,428,175.87,-12.07206527352333,0.5609794925153255,24,1.3845689547061921,3.0,0.0,0.0031951707999178323,0.11664765283546692,1.18,192000
-0.0003067328466568142,429,169.06,-3.3195599722862243,0.574680188447237,25,1.3812769281864166,2.0,0.0,0.003517103406120441,0.12256710482684025,1.02,200000
-0.0005992786653223447,429,173.8,-1.973256260752678,0.6250856101512909,26,1.3813517308235168,3.0,0.0,0.0036874570460349787,0.11605711941404687,1.17,208000
-5.0697536498773845e-05,429,178.53,-2.2238513123989105,0.6193597117066383,27,1.3795172095298767,4.0,0.0,0.003643313949505682,0.12017625547832333,1.3,216000
0.000617692755185999,430,173.06,-3.39530748963356,0.5321004214137792,28,1.384711308479309,3.0,0.0,0.003013555634461227,0.11473098546832068,1.15,224000
0.00456343667395231,430,173.07,-4.117406139373779,0.6066818182915449,29,1.3843241727352142,3.0,0.0,0.0038560915317793843,0.18501322333122633,1.17,232000
-0.001426606576424092,430,180.66,-5.280740690231323,0.6068187622725963,30,1.385495159626007,3.0,0.0,0.0034239251492545007,0.13791829645853187,1.37,240000
0.0004894204394076951,430,182.45,-3.6001160407066344,0.5057917336374521,31,1.3847993183135987,4.0,0.0,0.0026744466954187374,0.09313647667125304,1.37,248000
2.057478530332446e-05,431,181.26,-2.4753651857376098,0.5901301341503858,32,1.3840903127193451,4.0,0.0,0.0032807049001348787,0.11159729612425236,1.33,256000
-0.008250527986674569,433,186.53,-0.8095123910903931,0.6786636482924223,33,1.3818696320056916,4.1000000000000085,0.0,0.006077800157800084,0.2722117290842465,1.6,264000
-0.000333204988273792,434,185.73,-3.8622031849622727,0.5905136508122086,34,1.3830868208408356,5.0,0.0,0.0032180153015178804,0.10952968334916773,1.61,272000
0.0003707994252908975,435,189.41,-1.5620307886600495,0.628767598643899,35,1.3844061481952668,4.0,0.0,0.003435208226655959,0.11073775997028122,1.6,280000
0.0006700053848908283,436,190.26,-7.607796478271484,0.57537778288126,36,1.3851013565063477,4.0,0.0,0.0030773962780222064,0.11605829724399254,1.62,288000
-0.0005902237114059971,437,180.83,-2.7041424936056138,0.5068584720045328,37,1.384485468864441,3.0,0.0,0.002475981361785671,0.09605380322335655,1.38,296000
0.0023800868686521424,439,182.79,-1.9293760395050048,0.5872447953373193,38,1.3843687736988068,3.0,0.0,0.0037180481785253506,0.17676136969842304,1.41,304000
-0.002326344421308022,440,168.56,-5.842301396131515,0.44183507330715655,39,1.382149233818054,3.0,0.0,0.002099854759471782,0.10230630762454732,1.01,312000
0.000277397745885537,441,165.96,-3.0357405698299407,0.43589861325919627,40,1.384741897583008,3.0,0.0,0.0018721424038812984,0.08258517397834182,0.97,320000
0.00018268029030878098,442,170.71,-3.549964860677719,0.5186224731057882,41,1.3851064670085906,3.0,0.0,0.0027330917145081913,0.09796629888060876,1.12,328000
0.0001396815833868459,443,184.39,-2.7903016197681425,0.49005822390317916,42,1.3849036157131196,4.0,0.0,0.0024409987131366506,0.09251413610545973,1.41,336000
0.0028115950105711816,443,179.85,-3.8068201678991316,0.9489670437574387,43,1.381936033964157,3.0,0.0,0.06435279686527792,1.8609613319735845,1.29,344000
0.0003244087257189676,444,180.55,-1.6610768151283264,0.5426418486982584,44,1.3845273113250733,3.0,0.0,0.002721240988939826,0.10268401959842388,1.32,352000
0.0002160647074197186,445,189.65,-5.319512292146682,0.5255111066997051,45,1.3835845148563386,4.0,0.0,0.0026933470732001296,0.09600670540166173,1.56,360000
-9.984542000211149e-05,446,179.31,-5.2306662648916245,0.3334297301992774,46,1.3846178042888642,3.1000000000000085,0.0,0.001347389605762146,0.059859661303131625,1.32,368000
7.623698882525787e-05,447,175.29,-1.463583189845085,0.494089907258749,47,1.3853763628005982,3.0,0.0,0.0021700431902354467,0.0959617043191525,1.21,376000
-0.00012733071051115985,448,178.07,-2.6884143495559694,0.43432574316859246,48,1.3857094025611878,3.0,0.0,0.0019755185434769374,0.0845388216807933,1.29,384000
-0.00038426125662226695,448,176.43,-2.892756295800209,0.4583211451768875,49,1.3856184852123261,4.0,0.0,0.002142187585886859,0.07979692186910463,1.25,392000
5.668797180987894e-05,448,172.82,-2.5982739162445068,0.40276190638542175,50,1.3829955434799195,3.0,0.0,0.0016714378469259827,0.09006720116472369,1.18,400000
-0.00030950804459280336,449,170.01,-2.3752722686529157,0.4643432607501745,51,1.3808223474025727,3.0,0.0,0.0021665117484371875,0.08973209895324119,1.11,408000
9.093012056837324e-05,450,173.44,-2.238921642303467,0.4259970188140869,52,1.3828498661518096,3.0,0.0,0.0018023617032667972,0.08551908366829136,1.14,416000
0.00015435353125212715,450,182.69,-2.961603502035141,0.48638457626104353,53,1.3838501584529876,3.0,0.0,0.002276374214779935,0.0959551694916286,1.37,424000
8.608898846432567e-05,451,180.12,-2.5666804486513137,0.3521625190973282,54,1.385274020433426,3.0,0.0,0.0013568980431227827,0.07001824139372824,1.34,432000
3.17310425452888e-05,452,178.21,-1.6503473758697509,0.38219086281955245,55,1.3833231329917908,3.0,0.0,0.001491716927739617,0.07314555391443625,1.26,440000
0.00015149452665355056,452,178.83,-2.629623116850853,0.4357476528733969,56,1.3857278084754945,3.0,0.0,0.001958203218619019,0.08931767035876771,1.31,448000
-0.00027320851921103895,453,187.82,-6.271362788677216,0.47848513346165417,57,1.3850051689147949,3.0,0.0,0.0022455617579180396,0.08972833539178952,1.55,456000
0.00024826701497659086,453,187.27,-2.507106783390045,0.35346033319830894,58,1.383989589214325,3.1000000000000085,0.0,0.0013404325709416298,0.06060191446796098,1.52,464000
1.3068151602055878e-05,454,172.67,-1.53174620449543,0.42075750693678854,59,1.3849194574356078,3.0,0.0,0.0016945899214260863,0.09711049941106588,1.18,472000
-0.00010708718793466687,454,176.47,-2.2258546674251556,0.3909784357249737,60,1.3841930687427522,3.1000000000000085,0.0,0.001641597682464635,0.0755729170761546,1.29,480000
-4.2532162624411284e-05,454,179.02,-1.3653383129835128,0.34974263451993465,61,1.3847345757484435,3.1000000000000085,0.0,0.0012065852889099915,0.0724343721865615,1.32,488000
0.00010104988003149628,455,177.9,-2.3658289742469787,0.4446878356486559,62,1.3853319227695464,3.0,0.0,0.002111849470729794,0.0914896085104757,1.25,496000
-1.3435718428809196e-05,455,178.36,-1.4611235189437866,0.3597229939699173,63,1.3856408679485321,3.0,0.0,0.001325695187515521,0.06904646421281595,1.27,504000
-0.00048349830161896533,455,184.63,-1.9469172447919845,0.33083028085529803,64,1.3842830920219422,4.0,0.0,0.001166020328337254,0.06418008446520827,1.46,512000
0.00034892327268607913,456,183.9,-1.407438188791275,0.3723626119270921,65,1.3853434133529663,4.0,0.0,0.0013943439664035396,0.07251485943023331,1.49,520000
3.7802496808581054e-06,456,186.68,-9.860439087748528,0.3883470243215561,66,1.3851066863536834,4.0,0.0,0.0016166907909973816,0.07242440355815799,1.57,528000
-5.360523720810306e-05,457,180.16,-2.2729445910453796,0.29117349728941916,67,1.384619333744049,3.1000000000000085,0.0,0.0009306413091871946,0.06227113676175348,1.35,536000
0.00010947445349302143,457,180.09,-15.764261665344238,0.405846591591835,68,1.3837944924831391,3.0,0.0,0.0015029385124762484,0.08176011160721189,1.31,544000
0.0001477109459665371,457,181.13,-2.0265161740779876,0.31941529002040625,69,1.3848947715759277,3.0,0.0,0.0010725939705116616,0.06361802046254948,1.36,552000
-0.00016515161059942328,458,183.42,-1.9864929336309434,0.390749215297401,70,1.3843043375015258,4.0,0.0,0.0015932249563229562,0.07992798779985687,1.48,560000
-2.897012367611751e-05,458,179.4,-1.8494290959835054,0.2774289138242602,71,1.385284720659256,3.0,0.0,0.0008636840651524835,0.05432219654735779,1.35,568000
-2.8119746275478974e-05,458,171.71,-1.7542049819231034,0.27470508616417644,72,1.3857269930839538,3.0,0.0,0.0008409451081843144,0.05606845293230185,1.12,576000
0.0003883205602323869,459,177.08,-2.605588743686676,0.3371258036419749,73,1.3856410241127015,3.1000000000000085,0.0,0.0013738721503432317,0.07172748753886266,1.31,584000
