advantage_norm,PMM:episode_rewards,episode_length,P01:episode_rewards,frames,P09:episode_rewards,grad_norm,policy_loss,fps,explained_variance,value_loss,epoch_idx,policy_entropy
0.9876139062643051,2.42,221.34,0.0,488000,6.0,0.24179960636069125,-0.0009846817593643208,401,0.8951119923591614,0.007615235178382136,61,1.364524438381195
1.0093216300010681,2.6,230.28,0.0,496000,6.0,0.24645455933138705,-0.002249405945185572,398,0.9150731819868088,0.007623859796440229,62,1.3621372127532958
1.0356133624911308,2.61,231.52,0.0,504000,6.0,0.24220391232464508,-0.00032461613533087076,395,0.9125889170169831,0.008192003648728132,63,1.3584347569942474
0.9462605956196785,2.73,235.75,0.0,512000,6.0,0.24628103097962495,-0.0012872942060857895,393,0.9308567470312119,0.007149492342723534,64,1.343327635526657
0.8302777618169784,2.77,232.06,0.0,520000,7.1000000000000085,0.20474622503247486,-0.0016825692786369474,390,0.9417284405231476,0.005068050515255891,65,1.3487153041362763
1.157111731171608,2.51,220.55,0.0,528000,6.0,0.2930705089817655,-0.002597748376429081,388,0.869466381072998,0.010301056766184046,66,1.334084175825119
1.1010153368115425,2.43,217.75,0.0,536000,6.0,0.2813123330727303,-0.00014001636161992793,386,0.8968520337343215,0.00871443199692294,67,1.3433528435230255
0.9970365449786186,2.41,219.45,0.0,544000,6.0,0.23558462300953145,-0.0007597627034192555,385,0.9046925336122513,0.007372968766721897,68,1.3456615912914276
0.973793283700943,2.34,217.34,0.0,552000,5.1000000000000085,0.22952854353152283,-0.0010466892213298706,383,0.9273958820104599,0.00776006315019913,69,1.3350795686244965
0.8570002621412277,2.74,230.11,0.0,560000,8.0,0.20160325139461205,-0.0020265230257064102,381,0.9422504937648774,0.0057514853205066175,70,1.3397635006904602
1.0168049678206443,2.85,232.99,0.0,568000,8.0,0.23573473187490218,-0.001889792206493439,379,0.9113393265008927,0.008023551650694571,71,1.33899276137352
1.110706434249878,2.66,223.6,0.0,576000,6.1000000000000085,0.2708487889519537,-0.0005862283484020736,377,0.8993539083003997,0.009307494340464472,72,1.330400550365448
0.980944105386734,2.61,225.62,0.0,584000,6.0,0.26425039058338357,-0.0018647949909063755,376,0.928669565320015,0.007749058165354654,73,1.3320380187034606
0.9759597435593605,2.82,233.8,0.0,592000,7.0,0.24973237503330886,-0.002360779444570653,375,0.9313007616996765,0.006904943814733997,74,1.326128692626953
1.12446612149477,2.84,230.95,0.0,600000,7.1000000000000085,0.27383488205147677,-0.00020759106730110943,374,0.8986360287666321,0.009505458109779284,75,1.3320943737030029
1.221254106760025,3.27,244.11,0.0,608000,9.0,0.31669228909899155,-0.0012697920214850456,373,0.9019094985723496,0.010523967929184436,76,1.3282644581794738
1.0537943226099014,3.18,237.65,0.0,616000,9.0,0.28523158006902355,-0.003531888622819679,372,0.9059179025888443,0.008584222086938098,77,1.3210819876194
1.0173727789521216,2.94,231.55,0.0,624000,8.100000000000009,0.25701614046736027,-0.00035750636641751043,371,0.9006518822908401,0.008058570512221195,78,1.3306444227695464
1.2709879431128501,2.52,214.19,0.0,632000,7.0,0.33022317067990337,-0.0047600774886086585,370,0.8719669163227082,0.011476991925155744,79,1.3220665109157563
1.0597671499848367,2.76,225.32,0.0,640000,7.0,0.2621904022674493,-0.0013991371617885307,369,0.8940118628740311,0.008476966818561778,80,1.3231290757656098
1.001641506254673,2.88,230.27,0.0,648000,7.0,0.24569055573899956,-0.0007682270015357063,368,0.9266283524036407,0.007261076822760515,81,1.3284014284610748
0.9332098466157913,3.32,249.22,0.0,656000,7.1000000000000085,0.2540051508516337,-0.0014982212259201334,367,0.9412403804063797,0.006364410690730437,82,1.3305635666847229
0.9141420337557793,3.24,249.01,0.0,664000,6.0,0.22364450446785025,0.00013700321374926716,367,0.9480435609817505,0.005886598397628404,83,1.343588341474533
1.0949875351786613,3.34,249.01,0.0,672000,6.300000000000026,0.3115693102203308,-0.002495606070442591,366,0.9109345108270646,0.009065197142772376,84,1.3334773242473603
0.8425424191355705,3.0,238.62,0.0,680000,6.200000000000017,0.21657540552623278,-0.0010556967265438289,365,0.9528725796937942,0.00519704383215867,85,1.3378623938560485
1.0041601333022117,3.06,236.26,0.0,688000,9.0,0.25052419843328944,-0.001853372109690099,364,0.9152749866247177,0.006927625853568316,86,1.3277401554584503
1.2766158890724182,2.74,221.73,0.0,696000,6.1000000000000085,0.33713317423858075,-0.00584847625810653,363,0.8535094666481018,0.0114215176878497,87,1.291000702381134
1.0710797744989395,2.8,223.96,0.0,704000,6.1000000000000085,0.27772281266406373,-0.002604612603317946,363,0.9166729950904846,0.007988360428716987,88,1.2959042632579802
1.201591786146164,2.92,227.95,0.0,712000,6.0,0.3415863508146579,-0.0016990028082000208,362,0.8900340914726257,0.010142336247954518,89,1.284020094871521
1.102207172513008,3.37,245.68,0.0,720000,9.0,0.29519088710042135,-0.0015562265949120046,361,0.9088522791862488,0.008661256592022255,90,1.2964426100254058
1.177111452817917,3.42,249.02,0.0,728000,8.0,0.3318324940376441,-0.00279126390843885,361,0.9115860772132873,0.009475563776213676,91,1.2929291200637818
1.128230457305908,3.9,264.31,0.0,736000,9.0,0.3056561636717938,-0.002850739342684392,360,0.9078425025939941,0.009131676043616609,92,1.258950273990631
1.2134433215856553,4.27,271.76,0.0,744000,10.0,0.32706931378003934,-0.001747360756562557,359,0.8948034846782684,0.010101380556588992,93,1.2514989912509917
1.113890190720558,4.46,276.88,0.0,752000,10.0,0.29465576074474575,-0.001101237559923902,359,0.8960920071601868,0.008366470611654221,94,1.2663877308368683
1.3287630736827851,4.58,277.48,1.0,760000,10.0,0.3663997700845706,-0.0014360500845941714,358,0.882169297337532,0.012173147045541555,95,1.276062284708023
1.2322704112529754,4.36,277.5,1.0,768000,10.0,0.3397870798650848,-0.004042702700826339,358,0.90244844019413,0.010640756585635245,96,1.3057430922985076
1.3355986684560777,4.59,286.9,1.0,776000,10.0,0.36784744583167944,-0.003516308331563778,357,0.8595915502309799,0.01205299329245463,97,1.2544509673118591
1.142285209298134,4.46,279.46,1.0,784000,10.0,0.30736647163605746,-0.004192837173468434,357,0.8989281266927719,0.009132021353580058,98,1.217036108970642
1.3466841846704483,4.32,266.71,0.0,792000,10.0,0.38199903781393346,-0.003287195169250481,356,0.8512843424081802,0.012479190377052873,99,1.261247774362564
1.234002468585968,3.52,239.89,0.0,800000,9.0,0.3909755667949707,-0.00651876607676968,356,0.8950725650787353,0.010279026029165835,100,1.2545466387271882
1.452138438820839,4.01,254.29,0.9000000000000004,808000,9.0,0.3810388316983127,-0.0024834316899068655,355,0.8452907502651215,0.01421533597400412,101,1.2716242170333862
1.4254897421598434,4.31,267.63,1.0,816000,10.0,0.4322007774737543,-0.0018228786578401923,355,0.8430252188444137,0.013686417303979397,102,1.2991305947303773
1.3631573498249054,4.67,282.37,1.0,824000,10.0,0.3830178973141706,-0.0027596549081499687,354,0.8818514883518219,0.012432263917289674,103,1.2929917395114898
1.2295534014701843,4.95,295.98,1.0,832000,10.0,0.3294617275874958,-0.004509378367802128,354,0.8956847792863846,0.010255985546391457,104,1.2698373806476593
1.487733123898506,5.08,296.78,1.0,840000,10.0,0.4481342338766934,-0.005462782360846177,353,0.849213398694992,0.014506985736079513,105,1.243855323791504
1.4455837202072144,5.42,301.15,1.0,848000,11.100000000000009,0.40215521018081946,-0.00350755075320194,353,0.8597879189252854,0.01399879032978788,106,1.2424785721302032
1.5932077699899674,6.4,322.7,1.0,856000,13.0,0.45316357403645446,-0.00508878609223757,353,0.8329660934209824,0.016687994115054606,107,1.2247475516796111
1.5044315910339356,6.53,328.24,1.0,864000,13.0,0.44127470014785075,-0.0026789268542779607,352,0.8514268481731415,0.015001210728660225,108,1.197946150302887
1.531110898256302,6.48,334.31,1.0,872000,13.0,0.433269184689184,-0.005918111867977131,352,0.8203468650579453,0.015612834161147475,109,1.2240154039859772
1.5727519118785858,6.61,339.4,1.9000000000000004,880000,13.0,0.4607004814432178,-0.005178507794626057,352,0.8325790995359421,0.016309734778478743,110,1.2411592018604278
1.437307299375534,6.31,332.34,2.0,888000,13.0,0.41601462928552374,-0.0028579663654090836,351,0.8568061262369155,0.013498783065006136,111,1.2262748456001282
1.5823386073112489,6.56,331.53,2.0,896000,13.0,0.49819065568156945,-0.008145357321482152,351,0.8090725600719452,0.016550553790293635,112,1.1970314937829971
1.6899116438627244,7.32,349.57,2.0,904000,13.100000000000009,0.4861963324572439,-0.003904031051788479,351,0.774830066561699,0.01929505165433511,113,1.2431632959842682
1.8697428649663925,7.41,357.47,2.0,912000,13.0,0.5890589276575637,-0.005945553669007495,350,0.7614340174198151,0.023502458790317177,114,1.2493464243412018
1.5592975288629531,7.65,369.96,2.0,920000,13.100000000000009,0.4428522908677996,-0.004207857477013022,350,0.8130981576442718,0.016645495924167336,115,1.2748952579498292
1.5289583784341811,8.05,385.45,2.0,928000,15.0,0.4439933999721686,-0.00544421181519283,350,0.8098896920681,0.015952361279632895,116,1.2464050936698914
1.631673054099083,7.74,379.38,2.0,936000,14.100000000000009,0.4860798931422125,-0.008614115258569654,349,0.8321447545289993,0.017533839265815913,117,1.220375875234604
1.6699573194980621,7.73,380.12,2.0,944000,13.100000000000009,0.5242765015255993,-0.004473956183974223,349,0.8028606152534485,0.018512711115181445,118,1.1933802127838136
1.5582612830400466,7.57,369.58,2.9000000000000004,952000,13.0,0.4427886875480636,-0.005906289111444494,349,0.8386681205034257,0.016185743268579245,119,1.2266711699962616
1.5937223410606385,7.69,370.27,3.0,960000,13.0,0.49400162894049837,-0.0030544613805250265,348,0.8198199808597565,0.016629307894036174,120,1.1606471794843674
1.7629923290014267,8.27,388.62,4.0,968000,14.0,0.5603203929080605,-0.003829709621204529,348,0.7729063087701797,0.020702057396993042,121,1.1635192596912385
1.6662453639507293,8.91,402.93,4.0,976000,15.0,0.5015720882349122,-0.009002907300600781,348,0.8018493044376374,0.01801863874308765,122,1.17798015832901
1.5864931792020798,9.04,411.9,4.0,984000,15.100000000000009,0.46997468399734643,-0.004726699020247907,348,0.8061226570606231,0.016473919497802855,123,1.2073720407485962
1.6491710311174392,9.34,416.53,4.0,992000,16.0,0.4783264528132004,-0.0048590977163985374,347,0.8060729068517685,0.017908826335333288,124,1.1771715307235717
1.6676843458414077,9.64,422.62,4.0,1000000,16.0,0.5342346127106268,-0.0085955222818302,347,0.8037882697582245,0.018399328682571648,125,1.1872822523117066
1.69172483086586,9.33,412.85,4.0,1008000,15.0,0.5086534954885852,-0.008495222564088181,347,0.7895952069759369,0.018776730727404357,126,1.1891920948028565
1.7509980738162993,9.28,418.56,4.0,1016000,15.0,0.5534980999687246,-0.006362838862987701,346,0.786547589302063,0.020212153512984513,127,1.1471459174156189
1.5397073799371719,9.17,413.54,4.0,1024000,15.0,0.47821722992816335,-0.0011597386976063718,346,0.8250735664367675,0.01565533927641809,128,1.181606124639511
1.6852865302562714,9.14,413.66,4.0,1032000,14.100000000000009,0.5399954508587642,-0.008289179495186545,346,0.8170487576723099,0.018720602127723397,129,1.1555597794055938
1.6071600192785263,9.11,410.24,4.0,1040000,14.100000000000009,0.47691472804108737,-0.004262635234044865,346,0.8199717527627945,0.017019147258251904,130,1.1824084281921388
1.783862288594246,9.08,405.44,4.9,1048000,15.0,0.5858114600855174,-0.007731282789027318,346,0.7906425356864929,0.021267185099422933,131,1.1551863181591033
1.742295652627945,9.66,413.75,4.9,1056000,15.0,0.5447838799272413,-0.0035167171817738563,345,0.7643968290090561,0.01994909886503592,132,1.1601340103149413
1.760124672651291,10.07,428.83,5.0,1064000,15.100000000000009,0.5705328028716273,-0.011060572961578146,345,0.7816974031925201,0.020404040194116534,133,1.1711114573478698
1.7310018229484558,10.1,441.6,5.0,1072000,16.0,0.5774843657833165,-0.011167189134575893,345,0.7918399506807328,0.01980928998440504,134,1.137423689365387
1.74570661008358,9.93,442.4,5.0,1080000,15.100000000000009,0.590407312975921,-0.005063308239623438,344,0.7907823264598847,0.019995119855739176,135,1.1570303988456727
2.0767416489124297,10.26,459.51,5.0,1088000,16.0,0.8056477206218746,-0.013483891638752538,344,0.7152242243289948,0.02876663180999458,136,1.1461818718910217
1.8592623180150987,10.96,481.06,6.0,1096000,19.0,0.6151993154815997,-0.0031257119122892617,344,0.7580266982316971,0.022685262868180872,137,1.1351193928718566
2.0125830435752867,11.0,488.65,6.0,1104000,19.0,0.783152761463771,-0.009121508099487982,344,0.7272168916463851,0.027067888230085373,138,1.10384028673172
1.92307967543602,11.33,490.17,6.0,1112000,19.0,0.6883280016512896,-0.009260458360949997,344,0.735204239487648,0.024145395453087984,139,1.1184453582763672
1.8164618557691574,11.35,487.58,6.0,1120000,19.0,0.5823625895904377,-0.00441517147119157,343,0.7781988281011581,0.021602399409748615,140,1.1470865869522096
1.817103814482689,12.36,506.09,7.0,1128000,20.10000000000001,0.5509755263696108,-0.0075611948257574115,343,0.7525262331962586,0.021681765555404128,141,1.1197063660621642
1.9522419786453247,12.76,510.88,7.0,1136000,21.0,0.6792230976214111,-0.006551663149730302,343,0.7370114988088607,0.02495782365091145,142,1.1032527577877045
1.8863502216339112,12.46,503.9,6.0,1144000,21.0,0.6023782020445967,-0.003462544154608622,343,0.7611718147993087,0.023408900504000484,143,1.1458573269844055
1.9192748337984085,12.37,503.19,6.0,1152000,21.0,0.6356186342866156,-0.0001638003519110498,343,0.7533406466245651,0.024378716270439325,144,1.1409499222040176
2.0350695884227754,12.35,509.09,6.0,1160000,20.10000000000001,0.664630591914446,-0.019258491172004143,342,0.7433122926950455,0.027645015753805638,145,1.1011276233196259
1.9997988867759704,12.79,518.79,6.0,1168000,21.0,0.6177266535717917,-0.0061592259541794194,342,0.726635153889656,0.026604313999414445,146,1.062455815076828
1.9641357421875,13.04,528.01,7.0,1176000,21.0,0.6472826920674767,-0.0113391413068166,342,0.7388036221265792,0.025131661891937256,147,1.072146425843239
1.9179556596279144,12.8,529.98,7.0,1184000,19.10000000000001,0.7272942960355547,-0.005247682909030118,342,0.748047507405281,0.024316635676659645,148,1.0950679290294647
2.0716071903705595,13.04,532.08,7.0,1192000,20.0,0.7802690455428697,-0.008794198262039572,341,0.7090450805425644,0.028014524118043484,149,1.1065359228849412
2.099114978313446,14.34,562.27,8.0,1200000,23.0,0.7172239584359795,-0.013216090389178134,341,0.7192045301198959,0.029399492242373527,150,1.1243742036819457
1.9541425466537476,14.41,564.52,8.0,1208000,23.0,0.5743809950105038,0.0008511599065968767,341,0.7026472359895706,0.025347375217825173,151,1.1372351491451262
2.014195077419281,15.21,581.76,8.0,1216000,24.0,0.6518644153717464,-0.01131384283711668,341,0.7476115673780441,0.02689638305455446,152,1.142051079273224
1.99252308011055,15.51,594.0,8.0,1224000,24.0,0.6634872959024054,-0.009643732233735136,341,0.7144553273916244,0.026330977007746698,153,1.1234192913770675
2.095750217437744,16.08,601.21,9.0,1232000,24.0,0.7553348837609819,-0.012784058287506924,341,0.6713376259803772,0.028932891106233,154,1.0355195635557175
2.1044757533073426,17.07,627.33,10.0,1240000,24.0,0.6826761757201238,-0.009166263856750448,340,0.6963142436742783,0.029495684355497362,155,1.0540014415979386
2.067868311405182,17.06,630.27,10.0,1248000,24.0,0.7881505985439995,-0.013133002092363313,340,0.7235620731115341,0.02821167405229062,156,1.0716727888584137
2.046826741695404,17.16,634.46,11.0,1256000,24.0,0.7367827613164454,-0.005052495778072625,340,0.7159426093101502,0.027450792603194715,157,1.0842928439378738
2.1081894207000733,17.1,633.86,11.0,1264000,24.0,0.6920372265550353,-0.006177049050456844,340,0.7393349093198777,0.02937488188035786,158,1.0969176065921784
2.0818270576000213,16.94,630.67,10.9,1272000,24.0,0.7526903192794737,-0.010606356910720934,340,0.728778263926506,0.028489801273681222,159,1.1073410195112228
2.0545419943332672,17.45,640.33,11.0,1280000,24.0,0.6771693734135441,-0.006654805896178004,340,0.7085867655277253,0.027774439388886095,160,1.1322972750663758
2.042043637037277,17.47,635.81,11.0,1288000,25.200000000000017,0.7313222655839031,-0.011691677522612735,339,0.7345020341873169,0.02763345855753869,161,1.0766156500577926
2.0222333490848543,17.15,627.4,10.9,1296000,25.200000000000017,0.6569081873605892,-0.010072995966183954,339,0.71226753115654,0.02691509660333395,162,1.0799712926149367
1.9939057433605194,17.26,629.71,11.0,1304000,25.200000000000017,0.6333062508102612,-0.008512804045894882,339,0.7446767407655716,0.026174688674509526,163,1.091844666004181
2.0117146801948547,17.42,632.98,11.0,1312000,27.0,0.604420336640513,-0.007261224321555346,339,0.718943920135498,0.026948983799666166,164,1.1160866338014603
2.173524206876755,17.98,645.74,11.0,1320000,27.10000000000001,0.6700923698997541,-0.01646429407701362,339,0.6932334053516388,0.031886552013456824,165,1.089191979765892
2.066813702583313,17.78,637.72,10.9,1328000,28.10000000000001,0.690017343363902,-0.00781853802734986,339,0.7131664139032364,0.028511111997067927,166,1.0831418246030808
2.0361756074428556,18.53,648.18,11.0,1336000,28.10000000000001,0.6790224662293669,-0.0035866549452475737,339,0.6815284901857376,0.027068138178437947,167,1.1032969975471496
2.1128441751003266,18.4,646.43,11.0,1344000,27.0,0.6826029684770728,-0.008101228103332686,338,0.7126345831155777,0.029802492717280984,168,1.1231177628040314
2.0626127779483796,18.52,650.47,11.9,1352000,27.0,0.6686037052525596,-0.0007967451674630865,338,0.7324079436063766,0.027993615614250303,169,1.0907143586874009
2.1439061903953553,19.11,666.8,11.9,1360000,28.10000000000001,0.6819374367444503,-0.008688414465868845,338,0.6671612268686294,0.030568338520824908,170,1.116412808895111
1.9944766998291015,19.55,669.9,11.0,1368000,29.0,0.6921526751015111,-0.00973484497051686,338,0.7167168027162552,0.026221296186558902,171,1.1104707992076874
2.139412807226181,20.01,683.62,12.0,1376000,29.0,0.7487832903524051,-0.013321755534270778,338,0.6895947337150574,0.030417353361845017,172,1.0998069280385971
2.1277335405349733,19.83,681.3,11.0,1384000,28.10000000000001,0.7272345954935525,-0.007693455024127616,338,0.7097574657201767,0.029741339394822718,173,1.056606457233429
