P09:episode_rewards,frames,P01:episode_rewards,PMM:episode_rewards,grad_norm,epoch_idx,advantage_norm,policy_entropy,value_loss,fps,explained_variance,episode_length,policy_loss
3.0,224000,0.0,1.35,0.06368931471581249,28,0.7153385530412197,1.384620885848999,0.005367612878767431,440,-1.1935095065832138,180.14,0.0002927362054469995
3.0,232000,0.0,1.17,0.06046614333708218,29,0.6508340409398079,1.3834597492218017,0.00488773858715831,441,-2.202164987921715,173.59,9.434211387997493e-05
3.0,240000,0.0,1.22,0.06980763134978676,30,0.6831565782986582,1.3835716438293457,0.005362714459615745,441,-3.0531702440977098,175.56,-0.0002771881269291043
3.0,248000,0.0,1.2,0.06679235362558072,31,0.6311224446445703,1.382688649892807,0.005095787667964941,441,-2.799676107764244,174.58,-0.0002552930788078811
3.0,256000,0.0,1.24,0.06649523306059285,32,0.6727644910104573,1.3810950922966003,0.005064281828363164,442,-4.08151795387268,174.98,-5.6801429745974016e-05
3.0,264000,0.0,1.2,0.07248070752082193,33,0.597572871092707,1.3818191874027252,0.004737814437417001,443,-2.7204915964603424,174.01,0.0007764455117285252
3.0,272000,0.0,1.04,0.07331195915679162,34,0.6351386976055801,1.3836814880371093,0.004761141246008265,444,-2.386281690597534,168.24,0.0001808595720649464
3.0,280000,0.0,1.09,0.07133999271952987,35,0.5731984196975827,1.3836957252025603,0.004352036004893307,445,-2.7718757224082946,170.61,-0.00041041833785129714
3.0,288000,0.0,1.13,0.08458176096748458,36,0.7403343545086681,1.3835342383384706,0.005706421026975477,447,-1.5045498478412629,172.35,-0.00018680557142943143
3.0,296000,0.0,1.4,0.07429677151510178,37,0.7904017862305045,1.3837578046321868,0.006289998659431148,448,-1.1001873350143432,181.88,-7.045282938634046e-05
4.0,304000,0.0,1.77,0.06941082346394528,38,0.781258629783988,1.3847942757606506,0.005895119318884099,449,-1.1030997788906098,194.64,0.0006094366914476268
4.0,312000,0.0,1.52,0.0767093524903947,39,0.6726614295318722,1.3848002123832703,0.005233161498927075,451,-1.7057215225696565,184.71,-0.0007111250355228549
4.0,320000,0.0,1.35,0.07164503631460784,40,0.6758894182369113,1.3819500768184663,0.005094397356842819,452,-2.0347108191251753,179.35,-0.0003788610501214862
3.1000000000000085,328000,0.0,1.4,0.07582004434561175,41,0.7283838674798608,1.380050584077835,0.005716448756520549,453,-1.7365466928482056,182.79,-0.00015289930277504027
4.0,336000,0.0,1.65,0.0744096880193707,42,0.7222406696528196,1.3808418273925782,0.005665943518288259,454,-2.132986295223236,191.89,-1.4298264868557454e-05
4.0,344000,0.0,1.5,0.0776466338506157,43,0.6872778226062656,1.3829913592338563,0.005228136678433657,455,-2.216882208585739,187.24,0.001149735964354477
3.0,352000,0.0,1.45,0.08868116680581468,44,0.7891665033251047,1.3845055747032164,0.006069891013303277,456,-1.366973851919174,186.02,-0.00012719717729851255
3.1000000000000085,360000,0.0,1.61,0.10111151497599481,45,0.7453514091670513,1.3854462087154389,0.005808721133544168,457,-1.9133367508649826,191.55,0.0002181508150533773
4.0,368000,0.0,1.42,0.08400754553612277,46,0.6352036026120186,1.385246411561966,0.004304308538667101,458,-2.1845373237133026,183.94,-0.0002986914509529015
3.0,376000,0.0,1.35,0.11733204008108106,47,0.7032433209568262,1.3847794079780578,0.005533627616168815,459,-2.666394701600075,178.55,-0.0010664784755499569
3.0,384000,0.0,1.45,0.08836741521925051,48,0.6676180154830217,1.3836157405376435,0.004315239544812357,460,-2.212439925074577,182.04,0.00026081298768986015
4.0,392000,0.0,1.49,0.1137224552384101,49,0.6925271539390088,1.3842766404151916,0.004379695679854194,460,-1.4547321158647537,186.23,-1.432013297744561e-05
3.0,400000,0.0,1.34,0.31952943992059846,50,0.7725514639168978,1.3791010522842406,0.007157812665464007,461,-1.9502123922109604,180.9,-0.011286456899542828
3.0,408000,0.0,1.22,0.09884179109348262,51,0.584783232435584,1.384172602891922,0.0035300719685983496,461,-3.2278367567062376,173.8,9.428910998394713e-05
3.0,416000,0.0,1.19,0.10492954483806276,52,0.5756411202996969,1.3821820890903473,0.0033135949041025016,462,-2.4628178882598877,172.33,0.0013921594514977188
3.0,424000,0.0,1.15,0.09966963873227058,53,0.5341120537370443,1.382951740026474,0.002797512404140434,462,-1.5970898067951202,171.42,-7.840064645279199e-06
3.0,432000,0.0,1.2,0.101158335026299,54,0.5782611355185509,1.3845028257369996,0.0030929578193536144,462,-2.320136400461197,174.26,-0.00011259250502916985
3.0,440000,0.0,1.25,0.09040701081617446,55,0.5984105414897204,1.3857802391052245,0.0035306112696707713,463,-3.1186085641384125,177.5,-0.00018119205837137996
3.0,448000,0.0,1.39,0.11565129669535157,56,0.6112999933958053,1.3833291506767273,0.003392043994172127,463,-2.437535300254822,182.99,0.00098216725862585
3.0,456000,0.0,1.44,0.10518168383127445,57,0.5969462443888187,1.3817705643177032,0.0030978823990153613,464,-1.8002738189697265,184.92,0.000421405969755142
3.0,464000,0.0,1.36,0.09929135990963418,58,0.563072280138731,1.3816810035705567,0.002823725840098632,464,-2.954905416369438,181.14,-7.091599691193551e-05
3.0,472000,0.0,1.65,0.09773976660475085,59,0.5856759058684111,1.3840572118759156,0.003222789451610879,464,-2.594840072989464,192.12,3.1779520213603975e-07
3.0,480000,0.0,1.41,0.07727717547874043,60,0.47915424950420854,1.385217946767807,0.0022566381776232447,465,-3.690875960588455,182.53,-0.00032687471524695867
3.0,488000,0.0,1.58,0.09631772430867742,61,0.5975222841650247,1.383917464017868,0.0034825297308998414,465,-9.230561988949775,189.92,-6.194614252308384e-05
4.0,496000,0.0,1.54,0.08266493139427912,62,0.5426981131732463,1.3835882937908173,0.002790340006504266,466,-10.724086745381355,189.57,-0.00031359225322376006
3.1000000000000085,504000,0.0,1.37,0.08435833968399992,63,0.5326261688396334,1.3808364903926849,0.0027028296250318816,466,-5.39690492272377,181.52,0.0007409013811411569
3.0,512000,0.0,1.25,0.0846409400721059,64,0.485151254311204,1.3839520883560181,0.002248209184035659,467,-2.6990362548828126,175.54,-0.0003164504897722509
3.0,520000,0.0,1.09,0.06805246618716414,65,0.44861819259822366,1.385582013130188,0.0021235061146398946,467,-4.173562046289444,171.02,2.891483984058141e-05
3.1000000000000085,528000,0.0,1.29,0.09268948254551422,66,0.5896701680123806,1.3827801978588103,0.0032505317347022358,467,-1.3704381000995636,179.41,-4.850878583965823e-05
4.0,536000,0.0,1.53,0.09228562385298644,67,0.5669766056537628,1.3818836438655853,0.003028747355874657,468,-1.8464527416229248,188.25,-0.0005181125864328351
4.0,544000,0.0,1.64,0.06819680900684018,68,0.44476143781095745,1.3805190205574036,0.0020965807986067374,468,-4.038460575342178,193.0,0.00021132765687070787
4.0,552000,0.0,1.53,0.07594565119582244,69,0.4444053126499057,1.3843581449985505,0.002274248800040368,468,-13.989240580797196,188.45,-0.0007053940345940646
4.0,560000,0.0,1.6,0.08872321095679803,70,0.5862237104773521,1.385024629831314,0.0031919633893994614,468,-1.9318753081560134,190.74,0.0007665455815003952
4.0,568000,0.0,1.55,0.09271280398701733,71,0.4916192817315459,1.3858807575702667,0.0024851474870956737,469,-4.906601153016091,188.89,-0.0005232049576898135
3.0,576000,0.0,1.51,13.948868758308214,72,1.8041062150895595,1.3746762490272522,0.7708200953303458,469,-2.8491516882181167,188.68,0.11006554439554747
3.0,584000,0.0,1.19,0.05863225726666264,73,0.3681795968487859,1.3850027418136597,0.0015030873304385751,469,-2.6015711146593095,175.78,-0.00018441968450360946
3.0,592000,0.0,1.25,0.0754241086442167,74,0.4921970707178116,1.3855941164493562,0.0024624928942284896,470,-2.150400754213333,176.58,-2.5070529773074668e-05
5.0,600000,0.0,1.55,0.0747993521545494,75,0.45905429769307377,1.3841213476657868,0.0021907020909929997,470,-3.6252726978063583,188.62,-2.8222199725860266e-05
4.0,608000,0.0,1.44,0.09518044381538372,76,0.5027537019550801,1.3844595229625702,0.0025061721247402603,470,-1.5833436477184295,184.39,-0.001397772676718887
3.1000000000000085,616000,0.0,1.22,0.04869816389009842,77,0.33950234558433295,1.384808624982834,0.0013529494983140467,471,-7.220957109332085,175.85,-0.0001911198438028805
4.0,624000,0.0,1.3,0.08924755532867179,78,0.5239898936450481,1.3850086843967437,0.002713652286802244,471,-4.095200077295304,179.51,0.0003846070701365534
4.0,632000,0.0,1.42,0.08314438065606362,79,0.5280367693305016,1.3851106834411622,0.002605545371770859,472,-1.0563506799936295,185.29,-9.928516239597229e-05
4.0,640000,0.0,1.51,0.06619555473836393,80,0.40592872094362975,1.3849792826175689,0.0017703149347653379,472,-8.779761790633202,189.54,0.00014505101637041662
3.0,648000,0.0,1.19,0.07681961708336445,81,0.42602406919002533,1.3831205677986145,0.00203959746630062,472,-6.711729055643081,176.05,-0.0001443840669890051
3.0,656000,0.0,1.3,0.0821993714802573,82,0.4856640500575304,1.3844483077526093,0.0023350734460836973,472,-3.420268170237541,179.56,0.0001283152957330458
3.0,664000,0.0,1.4,0.0706269462761572,83,0.4299063489958644,1.3849486994743347,0.001989248317604506,473,-2.3930458295345307,182.84,-1.4162186998873948e-05
3.1000000000000085,672000,0.0,1.44,0.07769931648065828,84,0.4571197620779276,1.3836333537101746,0.0020417348678893176,473,-2.7498932129144666,182.81,0.00016115312639158218
4.0,680000,0.0,1.47,0.07430740577924216,85,0.4535998819023371,1.3845142805576325,0.002116007939512201,473,-2.980500721335411,183.38,-0.00016694606572855263
4.0,688000,0.0,1.39,0.07003050753206261,86,0.42565173622220753,1.3846611595153808,0.001963098890246329,473,-3.6261604595184327,182.59,0.0002501690323697403
4.0,696000,0.0,1.47,0.07850241650261641,87,0.46112798623740675,1.385052194595337,0.0022818114563051494,473,-1.9215952652692794,185.88,-0.0004590484447544441
4.0,704000,0.0,1.52,0.0800777153860323,88,0.48701465241611,1.3855168700218201,0.0024218083869345717,473,-2.605171785950661,186.24,0.0004870888596633449
4.0,712000,0.0,1.7,0.0721899727547722,89,0.47310607515275477,1.38362664103508,0.0024460339063625725,474,-2.2887100780010226,194.51,-0.0004924938417025259
4.1000000000000085,720000,0.0,1.72,0.07132187240149403,90,0.47582618698477747,1.384131338596344,0.0023636877223725604,474,-7.192595608234406,197.47,0.00028270164650166405
4.1000000000000085,728000,0.0,1.47,0.06212715819386243,91,0.34320146553218367,1.3839517164230346,0.0013870398070321244,474,-3.05877545773983,187.67,-0.0004481110002598143
3.0,736000,0.0,1.12,0.06552444729905288,92,0.38446102365851403,1.384986208677292,0.001573069963233138,475,-6.997336975336075,172.77,7.159716475143796e-05
3.0,744000,0.0,1.27,0.06410137599960643,93,0.4011098927259445,1.3840384531021117,0.00178734118925604,475,-12.133161687254905,177.87,-0.00031771245379786706
5.0,752000,0.0,1.66,0.06823890816863987,94,0.4455344136431813,1.384477549791336,0.002112155112736218,475,-2.5738200408220293,192.02,0.00025888590742397357
4.0,760000,0.0,1.46,0.04656514836861185,95,0.28791920479387045,1.385553812980652,0.0009679397215859353,475,-2.82807157933712,184.86,6.20040314970538e-05
2.1000000000000085,768000,0.0,1.01,0.06445503186742546,96,0.3637606909871101,1.3858658754825592,0.0014495210118911927,475,-3.3958732676506043,169.16,-0.00014371312325238251
2.1000000000000085,776000,0.0,1.11,0.04542887174389484,97,0.23511087197810412,1.3858844327926636,0.000717149751035322,475,-3.771160091161728,171.82,-0.00013675585763849084
3.0,784000,0.0,1.2,0.04817546048178037,98,0.30616548884660005,1.385733402967453,0.0010535775280368397,476,-2.58600309073925,174.31,0.0003034597395162564
3.0,792000,0.0,1.23,0.06028507021354093,99,0.35702237296849487,1.3853937101364135,0.0014088828490275774,476,-3.77108764231205,176.8,-7.998977831448428e-05
2.1000000000000085,800000,0.0,1.02,0.055355455390796324,100,0.3262457977607846,1.3846993637084961,0.0012179276156666673,476,-2.48149070084095,168.31,-0.0001188906554307323
3.1000000000000085,808000,0.0,1.24,0.08126936674452072,101,0.4740033463016152,1.3841978621482849,0.002409598887525135,476,-5.161809442043304,176.9,0.00012278789945412426
4.0,816000,0.0,1.43,0.056934938913709245,102,0.35723931699991224,1.3840010213851928,0.0015386597941323998,477,-7.642348154187203,185.36,-0.00012056586616381538
3.0,824000,0.0,1.51,0.07119537657272401,103,0.44331797581166027,1.383739528656006,0.0019728218127056606,477,-2.2903412836790085,185.09,-0.0002727135008899495
4.0,832000,0.0,1.68,0.08320672596455297,104,0.4956063826754689,1.3829236006736756,0.002443949035714468,477,-1.210156506896019,190.07,1.886468176962808e-05
4.0,840000,0.0,1.69,0.0594023986145438,105,0.4118608134239912,1.3848614001274109,0.0018506510839506518,478,-1.2839597165584564,193.44,-7.566502257759566e-05
4.0,848000,0.0,1.75,0.07055464992325881,106,0.41575956378132106,1.3847117221355438,0.0016444325181328167,478,-0.748996974825859,197.49,-1.7947900050785392e-06
4.0,856000,0.0,1.48,0.055333221943242715,107,0.31179893419146537,1.3857496237754823,0.0010905477305641399,478,-1.9051189535856248,186.74,0.00018299937568372115
4.0,864000,0.0,1.56,0.061039757002008345,108,0.3605348585918546,1.3837990128993989,0.0014393785050197038,478,-1.7439799845218658,189.48,-0.0005733846993825864
4.0,872000,0.0,1.79,0.0692341051582464,109,0.4374403667077422,1.3829420983791352,0.002089258531832456,478,-0.5321215867996216,197.39,0.000495936662737222
4.0,880000,0.0,1.76,0.062303636773906955,110,0.3533316175639629,1.3852602124214173,0.0013586803000180225,478,-3.7985118252038954,197.2,-0.00010988270383677446
3.0,888000,0.0,1.43,0.05516141888380929,111,0.30420914344489575,1.384873093366623,0.0010362239217829483,478,-2.5429934632778166,184.74,0.00033260106429224836
3.0,896000,0.0,1.28,0.05033091549054375,112,0.27228657841682435,1.3840830981731416,0.000903403935390088,478,-2.358705787658691,178.62,-0.00040656175238837025
3.0,904000,0.0,1.15,0.058483137487814155,113,0.3445932490378618,1.3852981781959535,0.001413937076977163,479,-2.7834847432374956,173.78,-4.593532175931614e-05
2.1000000000000085,912000,0.0,1.09,0.04796143942961448,114,0.27685252849012615,1.3857752871513367,0.0008970517573743564,479,-3.2746749371290207,170.63,8.092284115264193e-06
3.0,920000,0.0,1.3,0.0561890836924891,115,0.34408972080796957,1.3852404057979584,0.0014494136134635483,479,-2.811287162899971,180.06,-0.00024526157230866377
3.1000000000000085,928000,0.0,1.43,0.048117138451908535,116,0.2964496513828635,1.3852191770076752,0.0011397437864070525,479,-3.4538497149944307,183.31,0.0002583146589745411
4.0,936000,0.0,1.66,0.08653189572923532,117,0.46695258632302283,1.3811514174938202,0.0024214211482103563,479,-1.075295163989067,192.75,3.842210837319726e-05
4.0,944000,0.0,1.72,0.052389415848354,118,0.3327799834311008,1.3850789999961852,0.0013491559731482995,479,-2.8416046112775804,195.0,-0.00014939395245164633
3.0,952000,0.0,1.57,0.05620794136566695,119,0.3345096369087696,1.3848318946361542,0.001417696420212451,480,-1.6775778919458388,188.34,-1.2979967577848583e-05
3.0,960000,0.0,1.41,0.055111078928702414,120,0.3446681349352002,1.3849023592472076,0.0014170214895239041,480,-1.4051953953504563,182.01,5.219998609391041e-05
4.0,968000,0.0,1.45,0.052840706620390095,121,0.2867089872807264,1.3852242624759674,0.0010588178885154774,480,-2.8389269453287125,183.62,3.850201115710661e-05
3.0,976000,0.0,1.3,0.05558093195367,122,0.30821667328476904,1.3856649518013,0.0010965340841721626,480,-1.060870731472969,179.56,0.00012060879438649863
3.0,984000,0.0,1.38,0.04994930329380359,123,0.31500969871878626,1.3831629621982575,0.001079764305422941,480,-1.8462312096357345,181.65,2.5142438971670344e-06
3.0,992000,0.0,1.44,0.06642469331137853,124,0.35373247165232896,1.3846740102767945,0.0012819090051016245,480,-2.098169257640839,183.9,0.00014521305391099304
3.0,1000000,0.0,1.25,0.04416925270547071,125,0.24692936895415188,1.3856594395637511,0.0007437392679457844,480,-3.146657118797302,178.66,-8.074606681475416e-05
3.0,1008000,0.0,1.13,0.04769845270276012,126,0.2603881584852934,1.385154949426651,0.0008609472043644928,480,-1.813119813799858,173.52,-0.0001572690584725933
3.0,1016000,0.0,1.19,0.04793402810526317,127,0.2806512904539704,1.3841510426998138,0.0009962971821369138,481,-1.410745169520378,175.2,-5.2027969795744864e-05
3.0,1024000,0.0,1.39,0.06160545754457088,128,0.33053466834127904,1.3842578494548798,0.001261315667325107,481,-2.654597146511078,181.86,-0.00011085949809057638
3.0,1032000,0.0,1.29,0.04586675326811296,129,0.27512206792831423,1.3852616214752198,0.0010737185653943015,481,-40.950958386063576,178.41,0.00021988072701788043
3.0,1040000,0.0,1.13,0.06177223064479052,130,0.3358270527794957,1.3855059218406678,0.001338516789546702,481,-2.173297784924507,173.64,-0.0001589544078160543
3.0,1048000,0.0,1.12,0.05336384326231132,131,0.2919968640059233,1.385588639974594,0.0010969039290284854,481,-30.19658638715744,173.24,6.896534614497796e-06
3.0,1056000,0.0,1.31,0.06655841911350827,132,0.31793647676706316,1.3832394695281982,0.0013280038052653253,481,-1.0016932517290116,178.43,-2.43589637830155e-05
3.1000000000000085,1064000,0.0,1.3,0.06078219033851623,133,0.3573064860329032,1.3836226046085358,0.0015733160726995265,481,-22.65838566958904,177.7,0.00029265418197610416
3.0,1072000,0.0,1.07,0.056972346139857646,134,0.33731875792145727,1.384754729270935,0.0014438306536885648,481,-3.2217722052335738,170.05,-0.00010599220331641845
3.0,1080000,0.0,1.33,0.049362605920745324,135,0.26836959216743705,1.3858814883232116,0.0008259553313655488,482,-3.2091868138313293,179.98,-8.194950773031451e-05
4.0,1088000,0.0,1.31,0.04422327525531393,136,0.2465951982140541,1.3848475015163422,0.0007274292462625453,482,-2.151260569691658,180.13,0.00011141265486912744
3.0,1096000,0.0,1.01,0.051112242374870644,137,0.27795633632689715,1.3856126320362092,0.0009743351320958027,482,-24.77520700275898,169.01,6.910463998792693e-06
4.0,1104000,0.0,1.22,0.05184331046757496,138,0.2820976871997118,1.3843244981765748,0.0010699988254600612,482,-0.5421281886100769,176.89,0.00021254887979011984
4.0,1112000,0.0,1.44,0.06393278035441513,139,0.33919300995767115,1.3841900503635407,0.001309944591303065,482,-2.7470831471681594,183.57,-0.00013084729296679144
4.0,1120000,0.0,1.63,0.05185022441289098,140,0.3015479656308889,1.3843277788162232,0.0011617597549047787,482,-2.078044570684433,192.94,-0.00011154754407471046
3.0,1128000,0.0,1.23,0.04049543641657432,141,0.21881521487608552,1.3856936645507814,0.0007672936727567503,482,-3.0852570474147796,178.91,5.332697972335154e-05
3.0,1136000,0.0,1.09,0.04555803929443283,142,0.2667864837870002,1.3855742299556733,0.0009738412761544169,482,-1.3635708278417586,171.82,-0.00010810990316713287
3.0,1144000,0.0,1.18,0.04617641312663899,143,0.2599319691210985,1.385578579902649,0.0008498625445008657,482,-0.058185957074165344,176.34,-2.0352824503788726e-06
3.0,1152000,0.0,1.1,0.058513814447701755,144,0.2942275067791343,1.3857107543945313,0.0011572156113561504,482,-2.9227181732654572,173.35,-0.000326834142615553
3.0,1160000,0.0,1.26,0.04665466896828553,145,0.26330830313265324,1.3853076159954072,0.0009048232917302812,482,-2.054840169548988,178.24,0.00016872250504093244
4.0,1168000,0.0,1.48,0.045902092133641756,146,0.27486433178186415,1.3852507305145263,0.0009730787579883326,482,-2.155888123512268,187.25,-8.411879269260681e-05
3.1000000000000085,1176000,0.0,1.32,0.042030480308990974,147,0.23945551060140133,1.384851723909378,0.0007605888016405516,482,-10.996985383033753,180.7,1.70598236945807e-05
3.0,1184000,0.0,1.16,0.05306688163684166,148,0.28271178212016823,1.384849579334259,0.0010112535911594022,482,-5.067539800405502,174.06,0.00014269836028688588
3.0,1192000,0.0,1.34,0.05866880882836173,149,0.29313565451651813,1.385448430776596,0.00119649439641762,482,-2.019212710261345,181.39,0.00013945111862994963
3.0,1200000,0.0,1.36,0.03633844907098995,150,0.23463265907019376,1.3853787672519684,0.0007591045460048917,483,-1.403076452612877,181.79,-3.948877772018023e-05
3.0,1208000,0.0,1.31,0.053252375220659634,151,0.3087045421078801,1.3834717321395873,0.0011393023327991613,483,-9.335600905418396,178.05,0.00010335330103316664
4.0,1216000,0.0,1.4,0.06081430135511448,152,0.3322168307751417,1.3839519548416137,0.001248973546448724,483,-2.1802161544561387,181.06,0.0001302290498279035
4.0,1224000,0.0,1.3,0.04518910219955833,153,0.2604974536597729,1.383013379573822,0.0008069128416173044,483,-1.1982967621088028,177.72,-0.0001654488249187125
3.0,1232000,0.0,1.2,0.0498138064650778,154,0.2843880928680301,1.3840422141551971,0.0009325120141875232,483,-2.8754938399791716,174.29,-7.672484516660916e-05
3.1000000000000085,1240000,0.0,1.34,0.057986674456186604,155,0.3260952800139785,1.3848160016536712,0.0012621530458727648,483,-1.496064337491989,178.06,8.274830783193465e-05
4.0,1248000,0.0,1.42,0.03651677426984766,156,0.21404828544706106,1.3849942541122438,0.0006363775539739436,483,-1.676375093460083,181.92,-0.0001382933855347801
4.0,1256000,0.0,1.29,0.0460335995616766,157,0.25964816346764563,1.3855212998390198,0.0008785833235560858,483,-2.0742333233356476,179.42,-3.849295420877752e-05
3.0,1264000,0.0,1.09,0.03759200022636382,158,0.21454718686640262,1.3854170310497285,0.0005488569435419776,483,-1.0852032738924027,171.35,5.827472403325373e-05
3.0,1272000,0.0,1.14,0.06250046014172281,159,0.31703439448028803,1.3852560460567473,0.0012108198417627137,483,-6.753436493873596,173.3,-7.119415797205874e-05
3.0,1280000,0.0,1.34,0.046193243364120284,160,0.27660500787198544,1.3854243683815002,0.0009186347519698757,484,-0.9761752891540527,182.62,-0.00010379485494922847
3.0,1288000,0.0,1.49,0.05333743727387407,161,0.2968920657783747,1.384269448518753,0.0009879710171662736,484,-3.0524586045742037,187.13,-1.727963608573191e-05
3.0,1296000,0.0,1.24,0.046126427694313535,162,0.2707204520516098,1.384932940006256,0.0009961900285588854,484,-4.957440315485001,177.48,0.00015768769477290335
3.1000000000000085,1304000,0.0,1.33,0.0510363792183554,163,0.28974982649087905,1.385452480316162,0.0010230972591079989,484,-2.084454033970833,182.6,0.00028977248035516823
3.1000000000000085,1312000,0.0,1.54,0.046299835177089535,164,0.268296412974596,1.3855302608013154,0.000972878361567382,484,-3.483461116552353,188.92,-0.0002699242928792955
3.0,1320000,0.0,1.43,0.05296260548026598,165,0.3191109431535006,1.3853008806705476,0.0013906723971285828,484,-0.8202999645471573,183.48,0.0002612895923084579
3.0,1328000,0.0,1.5,0.03521795952598575,166,0.19623849377036096,1.3859451854228972,0.0004647296401526546,484,-0.8746396595239639,184.77,-0.00025387412762938765
3.0,1336000,0.0,1.31,0.037144887784081815,167,0.18282300539314747,1.3857740330696107,0.00040135002296665334,484,-2.3071950948238373,179.09,0.00041462235443759707
3.0,1344000,0.0,1.32,0.04855376757078658,168,0.2555885723605752,1.385042232275009,0.0009067533223878854,485,-2.5478173977136613,181.04,-0.0003175493938033469
3.0,1352000,0.0,1.49,0.04419975147486717,169,0.24065101953223347,1.3841989254951477,0.0006912968584447299,485,-2.3102784895896913,187.55,-1.6034104628488422e-05
3.0,1360000,0.0,1.31,0.03622995050240946,170,0.17905676774680615,1.3851786863803863,0.0004100266162367916,485,-0.3907422912120819,180.61,0.00012262982154425116
3.0,1368000,0.0,1.15,0.03801696898265361,171,0.19942835390567779,1.3857900428771972,0.0005629522953950072,485,-1.6302963453531265,174.7,-0.00015896453682216814
