P01:episode_rewards,fps,policy_loss,P09:episode_rewards,episode_length,frames,policy_entropy,epoch_idx,grad_norm,advantage_norm,PMM:episode_rewards,explained_variance,value_loss
0.0,496,-0.002057194230728783,5.0,195.18,248000,1.3446012318134308,31,0.21365895090051018,0.7670223017036915,1.75,0.9519588476419449,0.005457092214783188
0.0,500,1.6379647131543607e-05,5.0,200.9,256000,1.3505534303188325,32,0.18580746391711753,0.6939948023855687,1.88,0.9602514469623565,0.00412657152817701
0.0,504,-0.0020943996254209197,6.0,215.68,264000,1.3597789907455444,33,0.20767259487136747,0.8226970615983009,2.31,0.9414200294017792,0.005361270097782835
0.0,506,0.0006100018825964071,6.1000000000000085,217.88,272000,1.3680745029449464,34,0.27974491943233226,1.061339937746525,2.36,0.8584173989295959,0.008884377323265653
0.0,508,-0.0016380413963997852,5.0,205.73,280000,1.3531168723106384,35,0.18796506387962533,0.7873679062724114,2.05,0.9445424664020539,0.004936348500195891
0.0,510,-0.00016866882680915295,5.0,207.27,288000,1.3495681941509248,36,0.17363784113590724,0.7156040121614933,2.05,0.9563255608081818,0.004545574357907753
0.0,515,-0.0018891132262069733,5.0,214.59,296000,1.3336482572555541,37,0.1607781038561326,0.6466580669581891,2.23,0.961813633441925,0.003691007998713758
0.0,516,-0.0007030595503238146,6.0,224.26,304000,1.3427672004699707,38,0.12991674844819612,0.5268889367580414,2.46,0.9734868019819259,0.0026076324594032484
0.0,519,-0.001009064746904187,6.0,208.09,312000,1.3336605525016785,39,0.16065846919384555,0.6241823162138462,2.11,0.9649517226219178,0.0033131052678800187
0.0,521,-0.0010316282612620852,5.0,194.91,320000,1.3613944923877717,40,0.1827114203718735,0.7100086896121502,1.77,0.945190600156784,0.004486741018336033
0.0,525,-0.0006666040885465918,5.0,187.7,328000,1.3467990505695342,41,0.2017192326846754,0.7490717780590057,1.57,0.9520240521430969,0.004571014482935425
0.0,529,-0.0005493817408569157,5.0,204.47,336000,1.3404451489448548,42,0.17934602651021475,0.674810191988945,2.02,0.9591801202297211,0.003849082746892236
0.0,531,-2.695852774195373e-05,5.0,206.34,344000,1.35934361577034,43,0.16138399971248268,0.633819192647934,2.04,0.9554368144273758,0.0035274367756210267
0.0,534,-0.0010764199163531885,5.0,201.21,352000,1.357688808441162,44,0.18575348987390586,0.7292082712054253,1.94,0.959901652932167,0.004665005113347434
0.0,537,-0.00022424686860176736,5.1000000000000085,193.64,360000,1.3653217828273774,45,0.1867561686885342,0.7470690533518791,1.76,0.9363614058494568,0.004431763010506984
0.0,540,-0.0016540138283744454,6.0,200.07,368000,1.3658204591274261,46,0.188344169562569,0.7538756135106087,1.97,0.9333446061611176,0.0049399848788743836
0.0,541,-0.0011265659003402108,5.1000000000000085,196.81,376000,1.3523265242576599,47,0.16099619160077558,0.6825013227760792,1.87,0.956005522608757,0.003911748221726157
0.0,545,0.0007200408077915199,5.0,202.81,384000,1.3578646767139435,48,0.17809263215505935,0.7541834744811058,1.97,0.9528865534067154,0.004759453618316911
0.0,547,-0.003750008986098692,7.1000000000000085,223.22,392000,1.357080681324005,49,0.2097091336045397,0.8896510319411755,2.54,0.9278661429882049,0.006588569493469549
0.0,549,0.00029442636121530086,7.1000000000000085,217.69,400000,1.359817646741867,50,0.18602644790167602,0.7527406704425812,2.44,0.897797686457634,0.005290993311791681
0.0,552,-0.0019667467484396186,5.0,208.28,408000,1.3680318999290466,51,0.21188350462673888,0.8280446991324425,2.1,0.9303145498037338,0.005432332576310728
0.0,555,-0.0005741502082673833,5.0,199.72,416000,1.3630970776081086,52,0.22375621742647195,0.882509741038084,1.81,0.9121487063169479,0.006285390474658925
0.0,558,-0.0007218427423504181,5.0,208.68,424000,1.3635344040393829,53,0.18070960126638907,0.7458212427794934,2.02,0.949300993680954,0.004433302104007453
0.0,561,-0.0011159684765152634,6.0,219.22,432000,1.3627474200725556,54,0.19166950940944602,0.8064693620800972,2.38,0.9406803447008133,0.005388086436432786
0.0,564,0.0006648266054980923,6.1000000000000085,222.05,440000,1.3626139295101165,55,0.16561831259177823,0.7188492570817471,2.5,0.9496428787708282,0.004527076986851171
0.0,566,-0.0038083799110609105,5.0,207.11,448000,1.3549874877929688,56,0.20038193606965543,0.7723122575879097,2.04,0.9546604162454605,0.004878992765734438
0.0,568,-0.0011247685872149305,5.0,213.53,456000,1.3405443918704987,57,0.14413137265279422,0.5867338807880879,2.25,0.9589914584159851,0.0028677995954058135
0.0,572,-0.0010364315328479279,4.0,192.79,464000,1.3339914286136627,58,0.13479142027207353,0.5111038835346698,1.72,0.983207237124443,0.002230077291751513
0.0,575,-0.00030627119922428393,5.0,198.3,472000,1.3603607070446015,59,0.15530087055467484,0.5945190133154392,1.88,0.9625736218690872,0.0033280170666694173
0.0,579,-0.0007426913632662035,6.1000000000000085,208.99,480000,1.3622917008399964,60,0.16432775660089366,0.6641807822883129,2.19,0.9636898809671401,0.003610360930324532
0.0,581,-0.002264020122747752,5.0,203.65,488000,1.3695518946647645,61,0.2547279604724633,1.061554397046566,2.0,0.9027981108427048,0.00863207394228084
0.0,584,-0.0006324418098665774,5.1000000000000085,211.44,496000,1.3456214165687561,62,0.21695455231153496,0.8193138101696968,2.18,0.9586163902282715,0.005335582861152943
0.0,587,-0.0020230514301510993,9.0,224.45,504000,1.3467469751834868,63,0.16970604982383514,0.6559116780757904,2.57,0.9687720221281052,0.003426008291426115
0.0,589,-0.0004413909220602363,9.0,220.29,512000,1.3527395522594452,64,0.1333925956735616,0.5458743460476398,2.51,0.9786223983764648,0.002530569031368941
0.0,590,-0.00044203768207808026,6.0,204.69,520000,1.3481224536895753,65,0.13877781692220156,0.5550978097319603,2.09,0.972503702044487,0.0026566841269959696
0.0,594,0.000612603533663787,6.0,208.9,528000,1.3637740123271942,66,0.24114954594386095,0.9451286378502846,2.13,0.9124620270729065,0.0070619274553610015
0.0,597,-0.00048290605074726047,9.0,221.99,536000,1.3533744657039641,67,0.19325929868406985,0.8400138737261296,2.56,0.9485193425416947,0.005716716944880318
0.0,600,4.1802118066698315e-05,9.0,222.42,544000,1.362618339061737,68,0.25216533662170504,0.9670700174570084,2.58,0.9222327333688736,0.007000304777175188
0.0,602,-0.0037314443560899236,7.200000000000017,231.49,552000,1.3628007638454438,69,0.3063058605882026,1.2057287615537644,2.79,0.8887728077173233,0.010698834531358442
0.0,602,-0.0002247364236973226,5.0,221.25,560000,1.3646644937992096,70,0.2787859014069227,1.1548034474253654,2.38,0.8370781284570694,0.009505298954900354
0.0,605,-0.0017927663586306153,5.1000000000000085,220.87,568000,1.361257939338684,71,0.24005560007705357,1.0111275121569634,2.41,0.914413675069809,0.007721762942965143
0.0,608,0.0004295867099426687,6.0,215.82,576000,1.3612290680408479,72,0.2522608304310389,0.9894190332293511,2.31,0.929169443845749,0.007099383540917188
0.0,609,-0.00025653923163190486,7.1000000000000085,224.68,584000,1.3571458780765533,73,0.19685956411179742,0.8130988839268685,2.61,0.9538246202468872,0.005198201404127758
0.0,610,-0.001979426201178285,9.0,230.72,592000,1.3609177935123444,74,0.24503137634362765,1.0442854481935502,2.82,0.9090711188316345,0.008216010597534478
0.0,613,-0.000800930733239511,9.0,225.3,600000,1.3403452825546265,75,0.23223177256714803,0.9385739582777023,2.62,0.9394798707962037,0.0065656523866346106
0.0,614,-0.00032259671774227173,6.300000000000026,220.44,608000,1.3416734385490416,76,0.21926825434046493,0.9360711839795113,2.48,0.931785626411438,0.006595348499831744
0.0,616,-0.0010003190208226443,9.0,228.0,616000,1.3449868059158325,77,0.1788348191970929,0.7641568095982074,2.74,0.9572069197893143,0.004675590413680766
0.0,618,-0.002000348015280906,9.0,232.65,624000,1.355156272649765,78,0.21745653244114962,0.9268743348121643,2.91,0.9325763779878616,0.006497425987618044
0.0,620,1.562984863994643e-05,6.1000000000000085,232.25,632000,1.3502788269519805,79,0.23296444670566618,0.9748573985695839,2.81,0.9224439585208892,0.00736062133393716
0.0,621,-0.0007717192190466449,5.1000000000000085,224.74,640000,1.358298307657242,80,0.23344322641232104,0.9871601963043213,2.43,0.8791383016109466,0.007383154404815287
0.0,621,-0.00014136197743937372,5.0,225.1,648000,1.3586225390434266,81,0.2482876729745665,1.0520693603157998,2.4,0.8828276586532593,0.008043828780646436
0.0,623,-0.00040842055997927676,5.0,213.54,656000,1.3540078103542328,82,0.27309090215593923,1.0897591894865035,2.16,0.8959707897901535,0.008737049041083083
0.0,624,-0.0006896262251393637,6.0,224.54,664000,1.349391131401062,83,0.27645016702006714,1.0745044896006584,2.56,0.8896692049503326,0.008394696587929502
0.0,625,-0.0005228129320312291,7.0,227.04,672000,1.3487451982498169,84,0.27012143587708487,1.0121315029263496,2.65,0.9284455329179764,0.00736457637976855
0.0,627,0.00013992828491609543,6.0,220.8,680000,1.3548294043540954,85,0.2607864747961152,1.0674718350172043,2.48,0.9018403953313827,0.008293414869112893
0.0,628,-0.000275478633120656,6.0,231.34,688000,1.3490030944347382,86,0.22423511884655753,1.0001923534274102,2.68,0.9187350547313691,0.007539650147082284
0.0,629,-0.0012495388608658687,6.0,236.65,696000,1.3387999665737151,87,0.2088238932914406,0.8599856901168823,2.85,0.9501844334602356,0.005565057927742601
0.0,630,-0.0016495764674618841,7.0,244.93,704000,1.3526559507846831,88,0.23018513075359104,0.9214332726597786,3.08,0.9425210952758789,0.006243231192347594
0.0,631,-0.0012290745598147624,6.1000000000000085,232.31,712000,1.3504049253463746,89,0.2495194356331074,1.0321792420744895,2.76,0.9077695238590241,0.007815290618455038
0.0,632,-0.0025619521514454392,6.0,232.5,720000,1.3504754531383514,90,0.24209781240529146,0.994686136841774,2.69,0.9231878250837326,0.007493172923568636
0.0,633,-0.0004886905977582501,5.1000000000000085,230.39,728000,1.3492569231987,91,0.22603726254750228,0.9982871857285499,2.69,0.9266883307695388,0.007089910049689934
0.0,634,0.00019862158107571303,6.0,240.87,736000,1.351931025981903,92,0.24039119542204046,1.0718787130713463,2.97,0.9143105894327164,0.008389547027181834
0.0,635,-0.0017393953242572024,6.1000000000000085,231.3,744000,1.3551011669635773,93,0.31309960207761395,1.2092275512218476,2.84,0.847132738828659,0.010591276880004443
0.0,636,0.0005732834662194364,6.0,219.38,752000,1.3478184521198273,94,0.289333858472568,1.1813064631819725,2.46,0.8721521615982055,0.0101810025179293
0.0,637,-0.0014425851884880103,5.0,207.84,760000,1.3289689671993257,95,0.29798361208723767,1.2183324652910232,2.17,0.8749860537052154,0.010737489786697552
0.0,638,-0.001716656510834582,6.0,220.88,768000,1.3245450270175934,96,0.2185271639590594,0.9106305104494095,2.47,0.933108794093132,0.006246152360690757
0.0,639,-8.010294404812158e-05,6.0,225.28,776000,1.3327340805530548,97,0.219479165629963,0.9489811474084854,2.54,0.9229911309480667,0.006877979424316436
0.0,640,-0.0032330067385919394,6.0,225.27,784000,1.3254394924640656,98,0.28953983257032534,1.126898909509182,2.53,0.8914816123247147,0.009115790691575967
0.0,641,-0.0012662854678637814,6.1000000000000085,231.55,792000,1.3185344076156615,99,0.2598241917809477,1.0856762111186982,2.78,0.9125210744142532,0.008238098863512278
0.0,641,-0.0036084374686470256,5.0,214.22,800000,1.3182736480236052,100,0.3034909807322855,1.1175979787111283,2.35,0.8980521929264068,0.008647963857511059
0.0,642,-0.0020352036651456727,6.1000000000000085,217.93,808000,1.3149360275268556,101,0.26663704264848453,1.1184460359811783,2.51,0.9025591975450515,0.00860141335055232
0.0,643,-0.002099922547931783,8.0,232.4,816000,1.3160048079490663,102,0.2763182961645847,1.149175906777382,2.98,0.9080853199958802,0.008932503471150995
0.0,644,-0.00022346227953676134,8.0,238.64,824000,1.3229939246177673,103,0.31369776414971934,1.1022829282283784,3.19,0.91351626932621,0.008959179087541997
0.0,645,-0.0015226192582122166,9.0,260.5,832000,1.3246958887577056,104,0.1969935209448913,0.8336362028121949,3.74,0.952687816619873,0.005034976050374098
0.0,646,-0.00037084028823301194,9.0,255.59,840000,1.3506146049499512,105,0.21400415505011167,0.8837894448637962,3.56,0.9414162397384643,0.005563717418699526
0.0,647,-0.0035998578573344276,9.0,253.2,848000,1.3400842308998109,106,0.3153165822420314,1.1915765416622162,3.39,0.9041796916723251,0.009898762279190123
0.0,648,-0.0013349330128403381,9.0,247.54,856000,1.3160983550548553,107,0.2647816779984232,1.0209002259373665,3.33,0.9271903604269027,0.007213181674014777
0.9000000000000004,649,-0.0017506454350950662,9.0,248.25,864000,1.3198728036880494,108,0.2776860903486659,1.1125940960645675,3.39,0.9154925274848938,0.008325579557567835
0.0,649,-0.001390164005861152,9.0,256.18,872000,1.318356555700302,109,0.26401204127089484,1.0809920990467072,3.68,0.9144793903827667,0.008462136251619085
0.0,650,-0.0015836190534173511,7.0,244.25,880000,1.3204368090629577,110,0.2523242625221933,0.9617241263389588,3.23,0.9319985091686249,0.006598633850226179
0.0,651,-0.002961061929818243,7.0,245.7,888000,1.3258388113975526,111,0.297040036155587,1.1486754721403123,3.26,0.8996373015642166,0.009535410957178102
0.0,652,-0.002498854828882031,6.0,241.8,896000,1.3303187990188599,112,0.3036335886776026,1.2359408313035964,3.15,0.8758436733484268,0.010375841616187244
0.0,653,-0.00525049243333342,9.0,253.32,904000,1.3056335592269896,113,0.37072097102587676,1.261521817445755,3.46,0.8509678190946579,0.011790678256656974
1.0,653,-0.0026810418599052355,9.0,252.8,912000,1.3074700379371642,114,0.30953893258794923,1.2618143969774247,3.6,0.8735010761022568,0.010855386307230219
1.0,654,-0.002382815340170055,9.0,268.7,920000,1.3194555962085723,115,0.3002597538342471,1.1830829340219498,4.07,0.8865093386173248,0.009477423653006554
1.0,655,-0.0028612822684226558,9.0,264.47,928000,1.3199461019039154,116,0.3044423931579479,1.195021167397499,3.92,0.879690101146698,0.010340306195430457
1.0,656,-0.0034387729363515975,9.100000000000009,287.37,936000,1.3031588208675384,117,0.3719780068433257,1.3797556561231614,4.43,0.8556878685951232,0.012952740126056596
1.0,657,-0.003654964209654281,9.0,285.76,944000,1.3050390732288362,118,0.3227513902464964,1.265070531964302,4.31,0.8589559078216553,0.011150041066575795
1.0,657,-0.0016682024227338843,10.0,294.22,952000,1.315563006401062,119,0.31289215099494383,1.2298926097154617,4.57,0.8707630848884582,0.010556084376294166
1.9000000000000004,658,-0.002796431533060968,9.100000000000009,295.53,960000,1.3006364917755127,120,0.3793752090542764,1.5261541640758514,4.57,0.805998449921608,0.01547691776882857
1.0,659,-0.0035856679076096045,9.0,284.1,968000,1.2907457113265992,121,0.4011158984550881,1.5288160002231599,4.29,0.8295594125986099,0.016110405577346682
2.0,660,-0.004150734308932442,10.0,292.99,976000,1.2920798659324646,122,0.3367775767466244,1.3132746407389642,4.73,0.853581280708313,0.011764703198568895
2.0,660,-0.0011084305986878461,10.0,301.85,984000,1.2953936338424683,123,0.3446175657111069,1.3571541112661363,4.95,0.8650315135717392,0.0122696986165829
2.0,661,-0.004676763913594186,10.0,300.24,992000,1.289604014158249,124,0.3379229931201302,1.2232155960798263,5.04,0.9019313317537307,0.010216302933404222
2.0,662,-0.004315059529835708,10.0,305.01,1000000,1.2836621701717377,125,0.3102582324748428,1.1889524388313293,5.12,0.8988391077518463,0.009539373827865348
2.0,662,-0.003338823854574002,10.0,309.34,1008000,1.281932543516159,126,0.43948798128902344,1.6921925377845763,5.34,0.7807132238149643,0.019050139689352364
2.9000000000000004,663,-0.005469050194806186,10.0,323.26,1016000,1.2689828872680664,127,0.46892695765114645,1.6351794224977494,5.68,0.7726308685541153,0.018989043356850744
2.9000000000000004,664,-0.00537840359727852,10.100000000000009,322.8,1024000,1.262951135635376,128,0.43396058486790573,1.5911513513326645,5.69,0.7961183387041092,0.01681824864586815
3.0,665,-0.0028787658244255,11.0,339.99,1032000,1.2738569736480714,129,0.391783779781242,1.491785255074501,6.37,0.822907903790474,0.0148952655820176
3.0,665,-0.004529324140166864,10.0,344.01,1040000,1.2632969546318054,130,0.33411616602688954,1.2831881582736968,6.32,0.8838846665620804,0.0111391475610435
3.0,666,-0.0006360021075670374,10.0,340.34,1048000,1.2780321693420411,131,0.39116812626012143,1.393863281607628,6.28,0.8583485907316208,0.012891844387631864
3.0,667,-0.0027744033839553596,10.0,347.54,1056000,1.2604301857948303,132,0.41088351977870824,1.4900158631801605,6.54,0.8303379946947098,0.014805796826258301
3.0,668,-0.0026334115796998957,11.0,354.19,1064000,1.2542700016498565,133,0.431302989241608,1.5716442561149597,6.7,0.7956660157442093,0.01636790284886956
3.0,668,-0.0006421361063257791,11.0,355.8,1072000,1.2748767781257628,134,0.35334108164944233,1.423184517621994,6.91,0.8418930423259735,0.013612013845704495
3.0,669,-0.0030704090761719273,11.100000000000009,365.83,1080000,1.2825174462795257,135,0.40773950108015844,1.4851534312963486,7.22,0.8254801392555237,0.014770096940919757
3.9000000000000004,670,-0.005774788767739665,12.0,369.05,1088000,1.2334575641155243,136,0.43225099325767047,1.6501484858989715,7.38,0.7700539189577102,0.018038472160696983
3.0,669,-0.0031689016506425104,12.0,372.61,1096000,1.2379991114139557,137,0.36070926025596833,1.3388945776224137,7.48,0.8483148205280304,0.01221224878448993
3.0,670,-0.0054485159569594545,13.0,371.79,1104000,1.2227920097112657,138,0.47119181671866783,1.542149104475975,7.59,0.7885747915506363,0.01705453644739464
3.0,670,-0.0008279919030610472,14.0,393.13,1112000,1.245046888589859,139,0.40139104586047575,1.5172485315799713,8.22,0.7982303458452225,0.01532070230692625
3.0,671,-0.004617197355255485,14.0,394.96,1120000,1.252273871898651,140,0.46881350349695944,1.7126159316301346,8.32,0.7536853963136673,0.020298429853282868
3.0,671,-0.0010719114064704626,14.0,391.27,1128000,1.2531691122055053,141,0.3955869571709769,1.460787518620491,8.13,0.8369398039579391,0.014268366224132478
3.0,672,-0.0034929911606013777,14.0,390.0,1136000,1.251870037317276,142,0.4632925958162496,1.6680973809957504,8.33,0.7804425537586213,0.018968858881853522
3.9000000000000004,673,-0.0025836894517124163,14.0,390.06,1144000,1.2601763033866882,143,0.3983756764378784,1.5703260761499405,8.01,0.7887761521339417,0.01608231930527836
4.0,673,-0.0067428152312641034,12.100000000000009,387.95,1152000,1.257724690437317,144,0.45538522188695635,1.6027205717563628,7.97,0.8292799729108811,0.017002900228835643
4.0,674,-0.0018731111427769064,12.0,378.23,1160000,1.2535701274871827,145,0.4366763152631824,1.5402852857112885,7.74,0.8063389492034913,0.015956103382632137
4.0,675,-0.00338072131286026,12.100000000000009,377.33,1168000,1.2382236170768737,146,0.4077047000746743,1.5261103600263595,7.85,0.8186851036548615,0.016213057651184498
4.0,675,-0.005045926339225844,13.100000000000009,378.63,1176000,1.2197310304641724,147,0.40159114436806737,1.5249370819330215,8.11,0.8036372500658036,0.015588150208350271
4.0,676,-0.0015197443545912391,13.100000000000009,379.45,1184000,1.2439989829063416,148,0.41020597013556254,1.4918539887666702,8.21,0.8426583045721054,0.015074669208843261
4.0,676,-0.00882219708757475,13.100000000000009,389.45,1192000,1.1853143818676473,149,0.5513753773025536,1.7729310548305512,8.38,0.7177657300233841,0.023659324957989156
4.0,677,-0.005163280006090645,13.100000000000009,395.5,1200000,1.1728850090503693,150,0.5485243760408092,1.9052243995666505,8.44,0.7284565496444703,0.024113949304446578
4.9,678,-0.006764306761324406,14.0,414.75,1208000,1.1236024409532548,151,0.5116006219936494,1.8246302998065949,8.94,0.7357628214359283,0.02192842904943973
4.9,678,-0.0028579846379579977,15.100000000000009,421.75,1216000,1.1963273358345032,152,0.4168795290590615,1.5495023638010026,9.12,0.8141155159473419,0.01593309021089226
4.9,679,-0.002195889496651944,15.100000000000009,429.43,1224000,1.233888679742813,153,0.4418471741583405,1.634609437584877,9.35,0.8020991080999375,0.017501632529310883
5.0,679,-0.0033990055252797902,15.100000000000009,434.96,1232000,1.2418520975112914,154,0.45278692905707396,1.6374652731418609,9.56,0.8072713470458984,0.017854942395351826
5.0,680,-0.006452588797546923,16.0,436.75,1240000,1.2246129703521729,155,0.48863704831460303,1.7250078427791595,9.9,0.7739802718162536,0.01955197398085147
5.0,680,-0.0028022757126018403,16.0,433.2,1248000,1.2262378454208374,156,0.4416770750868887,1.6141765987873078,9.78,0.8219063663482666,0.017084283558651804
5.9,681,-0.005808601459139026,15.100000000000009,433.02,1256000,1.2186659109592437,157,0.46274893278424445,1.641049213409424,9.67,0.8128973782062531,0.017677123975008726
5.0,681,-0.0025523648236412556,15.100000000000009,423.76,1264000,1.2128339791297913,158,0.4239150933205707,1.565255467891693,9.42,0.8052701604366302,0.016353349648416043
5.0,682,-0.00605758850069833,15.0,415.91,1272000,1.2202888119220734,159,0.4898236524709049,1.661676262617111,9.33,0.7974432957172394,0.018809115206822755
5.0,683,-0.003919207191938767,15.0,430.06,1280000,1.2295450317859649,160,0.4700677862187755,1.663476979136467,9.57,0.7982654470205307,0.01821234210394323
4.0,683,-0.000880701068090275,15.100000000000009,421.72,1288000,1.239688618183136,161,0.4291422784869199,1.560842165350914,9.41,0.8104792678356171,0.016174622476100922
4.0,684,-0.004774122517374053,15.0,419.57,1296000,1.2126417573541404,162,0.46502985098986327,1.6436005800962448,9.36,0.7682032722234726,0.017947136317379774
4.9,684,-0.006169150040586828,15.0,426.34,1304000,1.2126590132713317,163,0.5124857993612002,1.816799584031105,9.56,0.7803546446561813,0.02178399717900902
4.9,685,-0.004056224629630378,15.0,443.14,1312000,1.205273472070694,164,0.5202536183857277,1.7680390787124634,10.27,0.7664771157503129,0.020704539180733263
5.0,685,-0.005604612340575841,15.100000000000009,445.92,1320000,1.2085380840301514,165,0.4609866852848814,1.6644488632678986,10.41,0.7986751413345337,0.018155079265125097
6.0,686,-0.00580079070510692,16.10000000000001,455.12,1328000,1.1890029573440553,166,0.5004045255114228,1.7259291619062425,11.04,0.7916586041450501,0.019531398164108395
6.0,686,-0.003492960964795202,16.10000000000001,462.76,1336000,1.217540761232376,167,0.4783231129300944,1.6777230608463287,11.18,0.7885234582424164,0.01850724808406085
6.0,687,-0.008665325297188246,17.10000000000001,465.52,1344000,1.1985174137353898,168,0.5532114178687076,1.823922979235649,11.28,0.783616480231285,0.022126075578853488
6.0,687,-0.006963005526922643,17.0,472.53,1352000,1.182548006772995,169,0.5061272569985905,1.7621839237213135,11.44,0.7774566805362702,0.020512774651870132
6.0,688,-0.008245375897968189,17.0,469.95,1360000,1.1532552593946457,170,0.610429013663829,1.9581777477264404,11.32,0.7021728825569152,0.02575656711123884
6.9,688,-0.002410162789747119,17.0,476.52,1368000,1.1827322375774383,171,0.5055104281200223,1.8019639217853547,11.39,0.7761149746179581,0.021602968256920575
6.9,689,-0.006653467918367823,17.0,481.67,1376000,1.1888177013397216,172,0.48910043911645673,1.746549870967865,11.43,0.7773202961683273,0.020004969937726855
7.0,689,-0.004547304129227996,17.0,480.11,1384000,1.1768726456165313,173,0.5238746776255053,1.7530950051546097,11.55,0.7848047506809235,0.020098224848043175
