frames,epoch_idx,grad_norm,policy_entropy,explained_variance,P01:episode_rewards,fps,policy_loss,value_loss,advantage_norm,PMM:episode_rewards,P09:episode_rewards,episode_length
2400000,300,0.6850692468581915,1.0212578684091569,0.6825586289167405,26.800000000000004,552,-0.005447653012233786,0.03498394875787199,2.264120192527771,44.67,70.10000000000001,1019.67
2408000,301,0.7528625508808533,1.025714237689972,0.6634357804059983,27.9,552,-0.011258541325514671,0.04015736908651888,2.3361298453807833,47.99,73.0,1040.82
2416000,302,0.7998210500319038,1.01766736805439,0.6338719570636749,28.0,552,-0.018466837160958677,0.042378009841777385,2.438246740102768,49.2,73.0,1052.18
2424000,303,0.6434919084421754,1.0300580686330796,0.6779299139976501,28.0,552,-0.009780812853714451,0.030977966850623487,2.0685407775640487,50.45,77.20000000000002,1066.78
2432000,304,0.6613826588689332,1.020757730603218,0.6429684960842132,29.0,552,-0.01571141060005175,0.03661499074660242,2.283645820617676,50.52,73.40000000000003,1082.06
2440000,305,0.7879510351239172,1.0042426586151123,0.5831738090515137,28.9,551,-0.00686136837117374,0.03857017371803522,2.360503205060959,49.93,74.30000000000003,1070.73
2448000,306,0.8859209932559092,0.9808168697357178,0.6110886037349701,25.9,551,-0.008641277009155601,0.03937688470352441,2.342798063755035,49.64,74.30000000000003,1065.17
2456000,307,0.6876295534046717,0.9614887076616287,0.6616699707508087,24.9,551,-0.011740864883176983,0.03289856264367699,2.178461775779724,48.93,73.10000000000001,1059.55
2464000,308,0.7413648067501615,0.9354777139425278,0.644729676246643,24.9,551,-0.007700944906100631,0.03913036915939301,2.3594126975536347,48.71,72.10000000000001,1055.82
2472000,309,0.7172087875007669,1.0140527176856995,0.6963758504390717,24.9,551,-0.012165844147530152,0.03617725691758096,2.2803972470760345,49.23,73.10000000000001,1067.58
2480000,310,0.7041273726861533,1.001062545776367,0.6836059004068374,24.0,551,-0.013712345624226146,0.03510930420830846,2.2187445682287215,48.91,72.10000000000001,1066.08
2488000,311,0.7585176162157221,1.0001628053188325,0.6993590861558914,24.0,551,-0.009767971814871998,0.037158095613121986,2.288400913476944,49.5,72.10000000000001,1070.97
2496000,312,0.7237001373704126,1.0175098526477813,0.7142181289196015,24.0,551,-0.009472921723499894,0.038958250097930434,2.309541368484497,49.44,73.10000000000001,1071.06
2504000,313,1.1311071786164957,1.0243547350168227,0.623869851231575,27.8,551,-0.010893675981787965,0.05081315821502358,2.640714534521103,53.41,74.0,1088.31
2512000,314,0.8141848418116561,1.0192610502243042,0.6440201103687286,26.0,551,-0.018109184781787916,0.03731253848411143,2.2910839545726778,51.15,73.10000000000001,1083.13
2520000,315,0.7323745239848718,1.0082102721929551,0.6551570349931717,26.0,551,-0.012894383546663448,0.03340705486945808,2.158938182592392,49.22,69.0,1071.04
2528000,316,0.686924961531421,1.0223499310016633,0.6626780569553375,26.0,551,-0.007143431253207382,0.03212557815015316,2.1329464077949525,48.51,69.0,1062.78
2536000,317,0.7599949218248789,1.0381926292181014,0.645203207731247,26.0,551,-0.017318562711125196,0.03998561982065439,2.375181761980057,48.74,69.0,1061.13
2544000,318,0.7794991465900261,1.0099973237514497,0.6531114208698273,27.8,551,-0.02355635320127476,0.04144371482077986,2.327993083000183,49.58,69.0,1072.92
2552000,319,0.8426668643599998,0.9969782698154449,0.6667038410902023,29.9,551,-0.013030578247853555,0.04109912473708391,2.343632609844208,50.23,69.0,1077.05
2560000,320,0.7048441646053126,1.0164862924814224,0.6778388100862504,31.0,551,-0.01613021844532341,0.03891282317228615,2.3630347692966462,50.62,69.40000000000003,1082.98
2568000,321,0.6929502714169696,1.020670268535614,0.6717030847072601,31.9,551,-0.009920953897526487,0.03851374148856848,2.332086902856827,51.03,73.10000000000001,1081.91
2576000,322,0.7061955577179013,1.0042511904239655,0.6374759519100189,31.9,551,-0.015512120782077546,0.03922620013356209,2.3278493177890778,51.24,73.10000000000001,1082.03
2584000,323,0.7368544206323422,0.9999009370803833,0.6612885183095932,32.9,551,-0.011426238694402855,0.03319101667031646,2.1672831451892853,51.14,69.0,1083.01
2592000,324,0.8169011017323297,1.0034834325313569,0.6194922006130219,32.9,551,-0.00877007349394262,0.040231755524873736,2.405162988901138,52.06,73.10000000000001,1096.46
2600000,325,0.7162620829856126,1.0159024792909621,0.6428523421287536,31.9,551,-0.011740568364039063,0.035700893364846706,2.2161914563179015,51.88,71.20000000000002,1097.76
2608000,326,0.8008377328026742,0.9986046481132508,0.6291229426860809,32.9,551,-0.017854628037312067,0.04015178806614131,2.3457027727365496,52.57,71.20000000000002,1108.92
2616000,327,0.7718655196669185,1.0104672467708589,0.6675648498535156,32.9,551,-0.013781354340680991,0.03990475214552134,2.3370174527168275,51.45,73.20000000000002,1116.42
2624000,328,0.6766424983316237,1.0118483901023865,0.6639212787151336,32.9,551,-0.008268656169530004,0.034555148910731075,2.219751385450363,51.27,73.20000000000002,1113.33
2632000,329,0.8852937505307267,0.9800065582990647,0.6493094062805176,31.9,551,-0.017455214974470435,0.04697191652841866,2.56171568274498,52.08,75.0,1108.14
2640000,330,0.7268423582948033,0.9805107361078262,0.6715146297216416,30.700000000000003,551,-0.015479447300895116,0.03840600700583309,2.2453340631723404,52.51,77.10000000000001,1110.51
2648000,331,0.9194362592145137,0.9864818739891053,0.5748616129159927,28.0,551,-0.020854835411300884,0.04816100529860705,2.534353938102722,51.86,76.10000000000001,1095.24
2656000,332,0.732972226253574,1.0220169621706008,0.647666003704071,27.9,551,-0.014489630674943329,0.039858988975174724,2.3005681920051573,51.58,76.10000000000001,1095.22
2664000,333,0.7181385198298691,1.0124627244472504,0.6524994027614593,28.0,551,-0.009860936424229295,0.034868126041255894,2.2010358428955077,52.15,76.10000000000001,1110.41
2672000,334,0.7606459846920903,1.0297785139083862,0.664800563454628,28.0,551,-0.011013276148005388,0.03789363231509924,2.2784319305419922,52.7,76.0,1117.39
2680000,335,0.7117154592699058,1.0163574719429016,0.663263977766037,28.0,551,-0.009978197971358896,0.03288070845417678,2.1392208057641984,52.35,76.0,1114.38
2688000,336,0.7240971661874877,1.0222351247072219,0.6516505545377731,28.0,551,-0.009525901231972967,0.038522893055342136,2.3116041553020477,52.82,76.10000000000001,1126.65
2696000,337,0.684074720346408,1.0330851316452025,0.6827769041061401,28.0,551,-0.01031228206527885,0.03891310504171997,2.3114381206035612,53.61,78.0,1134.71
2704000,338,0.6759533569606778,1.0242769134044647,0.6755537337064743,29.8,551,-0.012409567281138153,0.036151739577762784,2.216441695690155,53.23,76.20000000000002,1119.89
2712000,339,0.8378753420965664,1.0193168288469314,0.655723295211792,31.8,551,-0.02029920683358796,0.0472323331143707,2.528245096206665,53.65,78.0,1121.17
2720000,340,0.7285454910381982,1.0171742683649063,0.6693694490194321,28.9,551,-0.014624256232636981,0.04008869865909219,2.3273131132125853,52.79,78.0,1102.39
2728000,341,0.7564474691030951,1.0076463454961777,0.668349243402481,29.9,551,-0.017553448234684764,0.037826155587099494,2.227061938047409,52.67,78.40000000000003,1098.42
2736000,342,0.7687614263172159,1.0434984678030015,0.6512604767084121,30.0,551,-0.011992427429649979,0.03548220477532595,2.193649743795395,53.33,78.40000000000003,1114.54
2744000,343,0.9615083289288829,1.0060439670085908,0.5659506160020829,30.900000000000002,551,-0.013794826862285845,0.05533052660524845,2.7273551094532014,53.85,82.0,1119.72
2752000,344,0.7736944072920882,1.0044515651464463,0.6294614619016647,31.9,551,-0.01944035818683915,0.0387226509815082,2.2946028780937193,53.87,82.0,1120.83
2760000,345,0.7665805934341638,0.96891357421875,0.6661853921413422,30.900000000000002,551,-0.016097605930408463,0.03899153376463801,2.3144918578863143,53.67,82.0,1115.14
2768000,346,0.7933339137902254,0.9780204391479492,0.6302283596992493,31.9,551,-0.013048445291060489,0.042521863523870704,2.4270980489253997,55.36,82.10000000000001,1134.42
2776000,347,1.1354591595999612,0.937569689899683,0.13895789563655853,16.8,551,-0.023998033093521373,0.057613724041730166,2.636767214536667,49.11,82.10000000000001,1023.12
2784000,348,0.9251525900697457,1.0091352623701095,0.4498328787088394,8.0,550,-0.01284044629370328,0.03572064003441483,2.256551714539528,41.12,77.10000000000001,901.46
2792000,349,1.466996309038879,0.9411697842180728,-0.010372951626777649,1.0,550,-0.01747662052352098,0.08149072101339698,2.890168337225914,29.43,70.20000000000002,684.53
2800000,350,0.29289533527507855,1.244261925816536,-0.12196873366832733,0.0,550,0.00029360649845330047,0.012932618466438726,1.2383206182718276,6.23,12.0,259.41
2808000,351,0.2859244787250071,1.3730391681194305,-0.2715701413154602,0.0,550,0.00012353946163784713,0.014384460245200898,1.246058924496174,1.09,3.0,164.21
2816000,352,0.4009511721209631,1.3033582323789596,-0.1206510466337204,0.0,550,-0.0014775476735667326,0.017763660707278178,1.428987040668726,1.39,3.1000000000000085,179.81
2824000,353,0.26971497136160094,1.3222528445720672,0.058905531764030454,0.0,550,-0.002728884186362848,0.014509163387483568,1.274838687479496,1.64,4.0,187.2
2832000,354,0.28073824506519424,1.3568232756853105,-0.07421430110931397,0.0,550,0.0024533209725632332,0.014606793769198703,1.2821718737483025,1.32,3.0,176.8
2840000,355,0.18131800252696129,1.3792637312412261,-0.10347226023674011,0.0,550,-0.0007320425743819214,0.011442344955221416,1.1157073815166951,1.19,3.0,174.44
2848000,356,0.21501686071610215,1.377986903190613,-0.015933206081390382,0.0,550,0.002168845162377693,0.015326319567984683,1.2933740961551665,1.22,3.0,175.5
2856000,357,0.20482421797355713,1.3651298093795776,-0.002215036749839783,0.0,549,0.0017035949759883805,0.017019877855473167,1.3758212850987912,1.48,4.0,184.97
2864000,358,0.19762376980834861,1.3421928441524507,1.728534698486328e-08,0.0,549,-1.8422501743771135e-05,0.014294420711503336,1.2659411756321788,1.69,5.0,194.62
2872000,359,0.18910864598604363,1.3626728570461273,7.510185241699219e-08,0.0,549,0.0011846811522264033,0.01501370239424432,1.2772960259765387,1.56,4.0,187.95
2880000,360,0.19183007001368638,1.3628485882282257,6.031990051269531e-07,0.0,549,-0.0006053098960546777,0.014536919480005963,1.3034641897305845,1.85,5.0,198.13
2888000,361,0.1850606243368626,1.3484427618980408,-9.5367431640625e-09,0.0,549,0.0021307955170050265,0.015784086020621545,1.319092800617218,1.7,5.0,192.88
2896000,362,0.21794749944711847,1.364304349422455,-4.76837158203125e-09,0.0,549,0.0026285906112752857,0.016250345214148185,1.3729036390595137,1.52,4.0,186.41
2904000,363,0.19781211488676234,1.3698300039768219,-4.7087669372558596e-08,0.0,549,-0.001542923633242026,0.01435335296082485,1.2560904608666896,1.69,4.0,191.89
2912000,364,0.17911181435444007,1.370790377855301,-1.0132789611816407e-08,0.0,549,0.0010629466013051569,0.013064334440543916,1.1663495156913997,1.65,4.0,188.42
2920000,365,0.1961256292514067,1.3590590572357177,-2.9802322387695312e-08,0.0,549,0.00023436234099790453,0.014623718037364597,1.2680010804533959,1.4,4.0,181.35
2928000,366,0.18653427669001277,1.3744339263439178,4.5299530029296876e-08,0.0,548,-0.0008707718178629875,0.014293032612567914,1.2720175565779208,1.38,3.0,181.91
2936000,367,0.1743629566562392,1.3535503184795379,-9.5367431640625e-09,0.0,548,0.001090879684779793,0.011258048178897298,1.015849493741989,1.21,3.0,175.35
2944000,368,0.16974019933018666,1.334675863981247,-1.7881393432617187e-08,0.0,548,0.0014215734996832908,0.011457704317826937,1.0741675995849074,0.97,2.0,162.26
2952000,369,0.15553124061738677,1.378987387418747,1.0728836059570312e-08,0.0,548,0.0044568036333657805,0.011615877862050183,1.045279227849096,0.83,2.0,155.86
2960000,370,0.23994081616340945,1.3819263970851898,-4.827976226806641e-08,0.0,548,-0.001632403862895444,0.0192342173891484,1.5259396927803754,1.46,4.0,184.03
2968000,371,0.19390802282826283,1.376049782037735,4.172325134277344e-09,0.0,548,1.594407804077491e-05,0.015099926086550112,1.3106083873286842,1.69,4.0,194.56
2976000,372,0.20574724967358474,1.3658977448940277,2.3245811462402345e-08,0.0,548,0.0019432093627983703,0.01730762585501907,1.4037266611680388,1.87,4.1000000000000085,201.07
2984000,373,0.18034656163319945,1.371259354352951,-2.9802322387695312e-08,0.0,548,-0.002406853036954999,0.01287183480429121,1.1669737519323826,1.75,5.0,197.31
2992000,374,0.19213733486840628,1.3706557333469391,2.0861625671386717e-08,0.0,548,0.0023389007976220453,0.01606891829818778,1.379577961228788,1.54,4.0,189.51
3000000,375,0.1734572374772385,1.3722128522396089,-4.26173210144043e-06,0.0,547,-0.0008252393314614892,0.012489951816187386,1.154454741049558,1.32,4.0,181.44
3008000,376,0.20160023397355217,1.3747494876384736,4.231929779052734e-08,0.0,547,0.001490068908315152,0.017380436604453278,1.4794142596423625,1.73,4.1000000000000085,197.44
3016000,377,0.1587562772143768,1.370574299097061,-1.251697540283203e-08,0.0,547,-0.0015794966428074985,0.01179583303461186,1.1389979439973832,1.83,5.0,202.05
3024000,378,0.1556844645587553,1.3537220060825348,3.9339065551757814e-08,0.0,547,-0.0012277672218624503,0.011345184654292097,1.1062572767958045,1.22,3.1000000000000085,175.0
3032000,379,0.17844788494095049,1.3789262437820435,1.9669532775878907e-08,0.0,547,0.0007709692753996933,0.013092167009199329,1.1859756959229708,1.13,3.0,171.43
3040000,380,0.19846598444597224,1.3530326640605927,-8.463859558105468e-08,0.0,547,0.001991730263689533,0.01652894158327399,1.3816526717692614,1.42,3.1000000000000085,181.91
3048000,381,0.1891116184916207,1.3526005160808563,2.86102294921875e-08,0.0,547,0.00038729519641492513,0.015076700644444828,1.285167749412358,1.63,5.0,188.93
3056000,382,0.21974169609816527,1.329749072790146,-3.695487976074219e-08,0.0,547,-0.000828941289219074,0.016976665952061012,1.4032435224950313,2.15,9.0,207.13
3064000,383,0.20162261746678367,1.3588220489025116,-1.1920928955078125e-09,0.0,547,0.004498024554923177,0.017818226468079956,1.4662541178613901,2.05,5.0,204.81
3072000,384,0.18422069593987817,1.383368149995804,1.3113021850585938e-08,0.0,547,0.0009076367691159249,0.016318207178628655,1.380826773457229,2.28,6.1000000000000085,213.2
3080000,385,0.17179870644057435,1.3762769615650177,-6.377696990966797e-08,0.0,546,-0.0034139117191080005,0.01339265445158162,1.2005608684942126,2.07,5.0,208.11
3088000,386,0.18250711367840977,1.3742118978500366,1.7881393432617187e-09,0.0,546,0.0017464285693131387,0.013488930281746435,1.2198559978231787,1.32,3.0,180.88
3096000,387,0.1687344912608703,1.3815478420257568,-1.0132789611816407e-08,0.0,546,0.0027840979263419286,0.011447688653788646,1.0646988637372852,1.02,3.0,166.9
3104000,388,0.2195542503855369,1.357613639831543,1.7881393432617187e-09,0.0,546,0.0011630561552010477,0.017842831594480232,1.432485926002264,1.43,4.0,184.44
3112000,389,0.20979123193092378,1.3593476557731627,-1.609325408935547e-08,0.0,546,-0.002468566289753653,0.01695779484278319,1.4677330148220062,1.84,5.0,200.92
3120000,390,0.21619891453678008,1.3653768813610077,9.5367431640625e-09,0.0,546,0.0029738152120262385,0.017998315532568084,1.4235248114913701,2.13,5.0,211.73
3128000,391,0.20496532031077244,1.3717510986328125,3.218650817871094e-08,0.0,546,0.0023295711097307504,0.015524465396993037,1.3103693398833274,1.89,5.0,198.57
3136000,392,0.19346878838893106,1.3647891807556152,-5.960464477539063e-10,0.0,546,0.00040835302311393207,0.015064488636307943,1.2869096576422452,1.79,5.0,197.28
3144000,393,0.20265106200934332,1.3761392211914063,3.5762786865234374e-09,0.0,546,0.0015043907932704315,0.016791461815373623,1.3885326725244522,1.66,5.0,194.14
3152000,394,0.15976222085374134,1.3791368293762207,-1.8477439880371094e-08,0.0,546,-0.0020754636719357224,0.011767994833153352,1.1249559749662876,1.56,4.0,188.19
3160000,395,0.18681939659964825,1.374973052740097,-3.7550926208496094e-08,0.0,545,0.0027708688761049417,0.015108998985524522,1.317683365009725,1.43,4.0,182.21
3168000,396,0.19093207468949572,1.3798241639137268,-7.635354995727539e-07,0.0,545,0.000438937705475837,0.014950338718499552,1.3449963999539614,1.62,4.0,190.9
3176000,397,0.20154044562598844,1.374469678401947,-4.827976226806641e-08,0.0,545,0.0003095792420208454,0.015469486367583158,1.29096388079226,1.81,5.0,199.91
3184000,398,0.20216350231239866,1.3767670691013336,2.6106834411621093e-07,0.0,545,0.003337271870113909,0.015829210853016775,1.294517627209425,1.75,5.0,196.26
3192000,399,0.20910270714641294,1.3646076560020446,-5.5432319641113284e-08,0.0,545,0.002239680865313858,0.017075910395105892,1.4355848672240972,1.8,5.0,199.97
3200000,400,0.22481740844448678,1.363801896572113,-3.421306610107422e-07,0.0,545,0.0012114842422306538,0.01843698236058117,1.486871752217412,1.97,5.0,205.37
3208000,401,0.15964496696128969,1.3798166978359223,-1.9073486328125e-08,0.0,545,-0.0016468130110297353,0.010353213249209148,1.0209778375551104,1.82,4.1000000000000085,197.89
3216000,402,0.18378554161852673,1.3747948169708253,1.9669532775878907e-08,0.0,545,0.002789913117303513,0.01439501414562983,1.2604225101321935,1.29,3.0,178.33
3224000,403,0.1836104994079356,1.357876570224762,5.6028366088867184e-08,0.0,545,-0.001386841691128211,0.013977466053474927,1.2519308418408037,1.32,4.0,181.02
3232000,404,0.1620239652025276,1.3484674394130707,1.6689300537109374e-07,0.0,545,-0.000544675049604848,0.012954921250675398,1.1809265902638435,1.49,5.0,185.25
3240000,405,0.18385477086235041,1.3627534353733062,-1.728534698486328e-08,0.0,544,0.0030962664689286614,0.013866859189693059,1.2020052009075881,1.44,5.0,181.15
3248000,406,0.22508832802722029,1.3512374305725097,2.9206275939941406e-08,0.0,544,0.004791407507145778,0.021546500565127646,1.6284917726367711,1.92,7.0,196.87
3256000,407,0.24257229154148077,1.3607223558425903,1.609325408935547e-08,0.0,544,-0.0013779720885213464,0.0208430308998868,1.6178376157581806,2.36,7.0,214.4
3264000,408,0.21605576419834743,1.3578712606430055,-2.1457672119140624e-08,0.0,544,0.0012009354308247567,0.018421406293055043,1.505795040205121,2.65,8.100000000000009,226.59
3272000,409,0.14902695867471946,1.3721084988117218,-6.556510925292969e-09,0.0,544,-0.002565939048072323,0.010222291358043095,0.9966221356019378,1.84,5.0,199.21
3280000,410,0.1506557472125783,1.3821561169624328,5.662441253662109e-08,0.0,544,0.000544671704992652,0.010956880466164876,1.0164397594705223,0.96,2.0,165.58
3288000,411,0.18960355642763388,1.3782225859165191,-2.0265579223632814e-08,0.0,544,0.0014273560763103888,0.015602628628003004,1.3624949499964714,1.18,3.0,173.3
3296000,412,0.18470187799280918,1.3792382550239564,3.3974647521972653e-08,0.0,544,0.001947022897657007,0.014416374474035366,1.258315458036959,1.38,4.0,183.24
3304000,413,0.19502957209042507,1.3719974541664124,2.4437904357910155e-08,0.0,544,0.0034973679813265334,0.01599966809014404,1.3349936966225504,1.57,4.0,188.95
3312000,414,0.16447182229760268,1.3795245695114136,-5.304813385009766e-08,0.0,544,-0.0030582118593156338,0.011602498145221034,1.1259955459833144,1.68,4.0,192.1
3320000,415,0.19401994128409616,1.3785373759269715,2.9206275939941406e-08,0.0,544,0.0037721721289562995,0.016423084769994604,1.3523073244839907,1.55,4.0,186.59
3328000,416,0.19101335618123622,1.375378075838089,2.9802322387695314e-09,0.0,544,-0.0010429400950670241,0.013979951055703169,1.2630899562127889,1.45,4.0,183.08
3336000,417,0.2044055520931806,1.3669198513031007,1.1324882507324219e-08,0.0,543,9.359921095892787e-06,0.016575619862378516,1.386849497333169,1.58,4.0,188.32
3344000,418,0.1661277933950525,1.3828506410121917,1.8477439880371094e-08,0.0,543,-0.0002528482093475759,0.012655180153669789,1.2024928280711173,1.58,4.0,187.48
3352000,419,0.17279023245445946,1.3812520611286163,-2.1457672119140624e-08,0.0,543,0.0018018879666487919,0.013244530125084565,1.208071815893054,1.44,3.0,181.83
3360000,420,0.18077637168082844,1.3758094918727874,2.9802322387695314e-09,0.0,543,0.0004625990684144199,0.014325661936227333,1.2824212677776814,1.44,4.0,184.29
3368000,421,0.22716913553265414,1.3742372226715087,-3.147125244140625e-07,0.0,543,0.003126405758084729,0.020377314965480765,1.5815868137776852,2.03,5.0,208.13
3376000,422,0.1584526436696539,1.3747098159790039,5.841255187988281e-08,0.0,543,-0.0025753272417932747,0.01216456723884221,1.1291219756193458,1.78,4.1000000000000085,199.38
3384000,423,0.1727904161475586,1.3789247739315034,6.556510925292969e-09,0.0,543,0.001336294519715011,0.01277860458309533,1.1608342988044023,1.34,4.0,182.46
3392000,424,0.1494151347833304,1.372065292596817,-1.6689300537109377e-08,0.0,543,-0.0026820685144048183,0.011540312626493687,1.1216438612341881,1.34,3.0,180.08
3400000,425,0.15692956626322888,1.3780349826812743,-2.741813659667969e-08,0.0,543,0.0010904648993164301,0.012199819775814831,1.152808608263731,1.15,3.0,172.31
3408000,426,0.18337890007521218,1.3716257512569427,3.516674041748047e-08,0.0,543,0.0035810527577996255,0.01395174224801849,1.181097873710096,1.03,2.1000000000000085,169.18
3416000,427,0.18973807752306268,1.3702384507656098,-4.172325134277344e-09,0.0,543,-0.000427098763466347,0.015107742788313772,1.3156941376253963,1.33,3.0,179.92
3424000,428,0.17312673068926773,1.376695030927658,3.5762786865234374e-09,0.0,543,0.0012147066817851737,0.01401561302747723,1.294927921742201,1.42,3.0,182.43
3432000,429,0.17988130882178807,1.379063069820404,-1.3709068298339844e-08,0.0,542,-0.0004801835224498063,0.013957791625052778,1.2775004814937712,1.34,3.1000000000000085,180.22
3440000,430,0.19578036589253145,1.3766627895832062,-2.3245811462402345e-08,0.0,542,0.002909704936610069,0.015386287893334157,1.3101235903054476,1.41,3.1000000000000085,180.57
3448000,431,0.18220446319861136,1.3839022970199586,-3.993511199951172e-08,0.0,542,-0.00018278418414411135,0.012531580074019076,1.1084364133700728,1.41,3.1000000000000085,181.71
3456000,432,0.19852262278219018,1.37910227060318,-4.76837158203125e-09,0.0,542,0.005082634533755482,0.015930635917502513,1.2985113514959812,1.33,4.0,181.63
3464000,433,0.20987950707586867,1.3669528424739839,1.0132789611816407e-08,0.0,542,-0.0009270536052645184,0.01685818222564194,1.3843161971494555,1.51,5.0,187.47
3472000,434,0.17354767910624214,1.3731388354301453,-3.5762786865234374e-09,0.0,542,-0.000417669951566495,0.01351711530049215,1.2476686625555158,1.87,5.0,200.72
3480000,435,0.19446469432683317,1.3691201031208038,-2.295374870300293e-06,0.0,542,0.0016199741547461598,0.016019347364745043,1.341496387384832,1.76,5.0,196.68
3488000,436,0.18912415838391516,1.3699613785743714,2.4437904357910155e-08,0.0,542,-0.0016797128278994932,0.015509545033455651,1.3688220877200366,1.98,5.0,205.37
3496000,437,0.1882366377099915,1.3834961402416228,-3.266334533691406e-06,0.0,542,0.001918051157554146,0.013233463932290307,1.2040965707972646,1.86,5.0,199.12
3504000,438,0.19063475965053134,1.379723916053772,3.159046173095703e-08,0.0,542,-0.00046806075726635755,0.014707980119364947,1.3067348789796234,1.65,4.0,192.46
3512000,439,0.16827831001785093,1.3689353358745575,1.7881393432617187e-09,0.0,542,0.0006963538320269436,0.015107376233299875,1.3329513830691575,1.52,3.1000000000000085,188.38
3520000,440,0.18658151308675286,1.3765192472934722,2.562999725341797e-08,0.0,541,0.0009866651671472937,0.014708271425861312,1.2645784366130828,1.55,4.0,189.09
3528000,441,0.16976544381000103,1.3796172475814819,-6.73532485961914e-08,0.0,541,-0.0004185504582710564,0.012921191257210012,1.1817375423014165,1.57,4.0,189.08
3536000,442,0.16190930820475358,1.370753517150879,2.1457672119140624e-08,0.0,541,0.0004252577293664217,0.011802837924883534,1.056978692561388,1.28,3.0,175.5
3544000,443,0.16739579971236718,1.3764696764945983,2.0265579223632814e-08,0.0,541,0.0009626663122617174,0.013897287808940745,1.2529822520911693,1.13,2.1000000000000085,168.63
3552000,444,0.20082694756181865,1.3379628944396973,-2.9802322387695314e-09,0.0,541,-0.0002212429721839726,0.01597258915668135,1.3706864174455404,1.42,3.1000000000000085,178.81
3560000,445,0.15889117076646417,1.3683905386924744,1.7881393432617187e-09,0.0,541,-0.0004476523248013109,0.01116983160671225,1.0770671246945858,1.39,4.0,174.93
3568000,446,0.20764018966710368,1.3672428023815155,-5.960464477539063e-10,0.0,541,0.002870763536775485,0.017822878269435023,1.421082104742527,1.7,5.0,189.86
3576000,447,0.18481931563031254,1.378885486125946,-3.2782554626464846e-08,0.0,541,0.0010399183724075557,0.014021885362381,1.2349959046393633,1.68,4.0,193.76
3584000,448,0.1520855510801475,1.3754634368419647,2.741813659667969e-08,0.0,541,-0.0028406668989919125,0.010564474071506992,1.0281117008253933,1.25,3.0,176.73
3592000,449,0.1974073387738795,1.3776400756835938,-7.152557373046875e-09,0.0,541,0.002528855758719146,0.014865232365300471,1.2476506420224904,1.12,3.0,171.82
3600000,450,0.15960837355764576,1.3795234274864197,2.562999725341797e-08,0.0,541,0.0016845588630530982,0.012516867184622242,1.1640719604492187,1.19,3.0,175.56
3608000,451,0.18211833024008456,1.3706792712211608,2.1457672119140624e-08,0.0,541,-0.0016179398348322139,0.014447042789543047,1.2692425414547324,1.55,4.0,187.93
3616000,452,0.1493507778654644,1.3595082616806031,3.337860107421875e-08,0.0,540,0.0006957336477353237,0.010877673469640286,1.0704378732666373,1.46,4.1000000000000085,184.43
3624000,453,0.16964660798746686,1.3641466319561004,5.662441253662109e-08,0.0,540,0.00013241475287941284,0.012272774697757996,1.1462442922592162,1.33,4.0,180.92
3632000,454,0.17598258987773632,1.37984765291214,-1.8477439880371094e-08,0.0,540,0.002089933876413852,0.014297008938619911,1.2563102682493628,1.58,4.0,189.79
3640000,455,0.18258718923268316,1.3705943965911864,4.291534423828125e-08,0.0,540,-0.0012625727511476725,0.01365587964304723,1.2221010371670127,1.46,3.1000000000000085,185.49
3648000,456,0.1526184027306135,1.3621063876152038,-2.86102294921875e-08,0.0,540,-5.102800205349922e-05,0.011315962311455223,1.0720457430183887,1.22,3.0,175.5
3656000,457,0.16203261369239996,1.327139323949814,-3.5762786865234374e-09,0.0,540,0.0002699253638274968,0.012810251338596573,1.1658961027488113,1.05,2.0,165.12
3664000,458,0.13965871296407928,1.3367407023906708,-1.430511474609375e-08,0.0,540,-0.0010299551929347217,0.010021880726553719,1.0086008111387492,1.12,2.1000000000000085,166.09
3672000,459,0.1569723953591653,1.3669628417491912,3.9339065551757814e-08,0.0,540,0.004352629147469997,0.01203186965203713,1.0666542986780405,1.04,3.0,164.71
3680000,460,0.19229143641874763,1.3775301241874696,-5.245208740234375e-08,0.0,540,0.0026071558374678714,0.01404718261749167,1.1818160915374756,1.16,3.0,170.75
3688000,461,0.19523327154238643,1.3654027056694031,7.152557373046875e-09,0.0,540,-0.00022346763173118235,0.017051898341865126,1.4267363426834345,1.88,4.1000000000000085,198.47
3696000,462,0.18354188465917834,1.3506389629840851,2.3245811462402345e-08,0.0,540,6.270351121202112e-05,0.015572651252150536,1.359276813454926,1.95,5.0,199.98
3704000,463,0.1608029352807194,1.3567726480960847,4.172325134277344e-09,0.0,540,0.00035120176151394846,0.01268010096580838,1.1661334331706166,1.47,4.1000000000000085,181.85
3712000,464,0.15991417021880988,1.3769767916202544,-1.0132789611816407e-08,0.0,540,6.160528981126845e-05,0.012247410811451118,1.1178609215840698,1.35,4.0,179.52
3720000,465,0.15157461004650105,1.3813157153129578,-1.7642974853515625e-07,0.0,539,-0.0005110815330408514,0.010937339216025067,1.0469634763151408,1.34,3.1000000000000085,179.69
3728000,466,0.13047449713592754,1.364357717037201,-4.7087669372558596e-08,0.0,539,-0.00029064488131552935,0.008462271246535237,0.8865185108035802,1.08,3.0,167.97
3736000,467,0.19563809023348164,1.3522033858299256,3.516674041748047e-08,0.0,539,0.001977436290180776,0.017063413415253307,1.3671002842485904,1.27,3.0,172.91
