P09:episode_rewards,explained_variance,fps,PMM:episode_rewards,policy_loss,value_loss,episode_length,advantage_norm,grad_norm,epoch_idx,P01:episode_rewards,frames,policy_entropy
3.0,-2.491145529150963,437,1.18,-0.0013700069944025017,0.005569596802506567,176.15,0.7496229610592127,0.12137363236610085,19,0.0,152000,1.382759428024292
4.0,-2.0542062556743623,438,1.56,-0.001656982695494662,0.006424149159502121,190.38,0.8102569548040628,0.18466782290828537,20,0.0,160000,1.3814817094802856
3.0,-2.485188652873039,439,1.3,7.216740437797853e-05,0.0038899082770331005,178.87,0.6126753334701062,0.09645180345612529,21,0.0,168000,1.382796174287796
3.0,-1.3690274918079377,440,1.31,0.0003697121032746509,0.005252072222392598,179.65,0.7914323451370001,0.12897705564902462,22,0.0,176000,1.3847481513023376
4.0,-4.7122558963298795,440,1.58,0.002292043989582453,0.0045240982927862205,189.42,0.6892973452806472,0.1385015547554012,23,0.0,184000,1.3797867131233215
3.1000000000000085,-10.752894154191017,441,1.49,0.00024699196394067257,0.003968942735882592,186.1,0.6471196204423905,0.11905020719122544,24,0.0,192000,1.3831492924690247
3.1000000000000085,-2.4783725082874297,442,1.25,0.0003956083708180813,0.0035802273978515586,177.57,0.6119748665392399,0.11919228338722938,25,0.0,200000,1.3841877973079681
4.0,-3.329269674420357,442,1.31,-1.5183584546321071e-05,0.0033808703015893115,181.12,0.5837895713746548,0.09987982064801468,26,0.0,208000,1.3848322629928589
4.0,-2.139512389302254,442,1.25,-0.0002443429606864811,0.0034398872940255387,178.01,0.5781276411190629,0.11829308265490285,27,0.0,216000,1.384519385099411
3.0,-4.450180916190147,442,1.21,0.00032485524629009886,0.002983221011054411,176.27,0.5427121464163065,0.10207963640858468,28,0.0,224000,1.3825870633125306
3.0,-3.1037728178501127,443,1.23,-0.010990063087665475,0.007905872065093718,176.44,0.6193678162992,0.31197600146100635,29,0.0,232000,1.3812041258811951
3.0,-2.8802890694141388,443,1.16,0.0002533091827353928,0.0026930975427967496,171.44,0.5349625983834266,0.10558215087921159,30,0.0,240000,1.3820813143253325
3.0,-3.4986813032627104,443,1.14,0.00018809726519975812,0.0025161562487664925,171.1,0.4776340776309371,0.08745074814204576,31,0.0,248000,1.3830467879772186
3.0,-4.5810533154010775,444,1.16,-0.004164785120265151,0.003125192850657186,172.39,0.5454300763458013,0.12320009604446484,32,0.0,256000,1.3816675281524657
3.0,-3.7374731117486952,445,1.14,-4.473388107726351e-06,0.0021097194480717008,173.19,0.455701836720109,0.09301165044012713,33,0.0,264000,1.3835413312911988
3.0,-2.0777313786745073,446,1.24,0.0001824770546227228,0.0025952030851112795,178.86,0.5272374838590622,0.10148222757919773,34,0.0,272000,1.3853238463401794
3.0,-2.9786461025476454,447,1.03,-0.00016232107318501222,0.0014608154429242859,169.42,0.36901621125638484,0.0705703341987654,35,0.0,280000,1.384799370765686
2.0,-2.3888159328699112,448,1.01,0.00029073455443722195,0.0019530795762329944,167.8,0.4429445207491517,0.09128690980103331,36,0.0,288000,1.384033087491989
3.1000000000000085,-2.5571889996528627,450,1.31,0.00018753165728412568,0.002804863005367224,179.94,0.532988533899188,0.09843836062262078,37,0.0,296000,1.3823802280426025
4.0,-6.608283468484879,451,1.35,-0.00021022482884291093,0.0021353839643506946,181.23,0.44232477974146606,0.07982357435716551,38,0.0,304000,1.3818634748458862
3.0,-2.65522761285305,452,1.29,0.0003229615854797885,0.0025842480696701385,177.39,0.5101969496533275,0.08235122509112011,39,0.0,312000,1.3833375668525696
3.1000000000000085,-1.1560707968473434,453,1.62,0.00014128919090580894,0.0022898540676942504,188.9,0.4766581248492002,0.0820063045368846,40,0.0,320000,1.3836886644363404
3.1000000000000085,-4.3841852498054505,454,1.65,-0.00023981171572813763,0.0026923121859363163,191.69,0.5110928977280855,0.08629565379485687,41,0.0,328000,1.3832067561149597
4.0,-4.30637800514698,456,1.5,0.00013348977896384895,0.00261131631272292,187.81,0.5126340229064226,0.09364171544695969,42,0.0,336000,1.3818200516700745
4.0,-0.9738468194007873,457,1.66,0.0001946628766017966,0.0023203460483273374,192.93,0.5012687630206346,0.08317767766912258,43,0.0,344000,1.380098091363907
5.0,-1.6656382471323012,458,1.87,-0.00040106256943545304,0.002782188731307542,200.37,0.5400573624670506,0.09632024153012672,44,0.0,352000,1.3789801728725433
5.0,-4.426888834238053,458,1.86,0.0002535205455205869,0.002032974067469695,199.19,0.44897441420704126,0.07751565273466607,45,0.0,360000,1.3823374664783479
4.0,-11.21386062681675,459,1.56,5.837023622007109e-05,0.0017571834013824627,187.65,0.41940614752471445,0.08103835443857042,46,0.0,368000,1.3830160546302794
3.1000000000000085,-3.731535843014717,460,1.37,-0.000345181206939742,0.0019952627303609916,181.98,0.42816820986568926,0.07246375270411932,47,0.0,376000,1.3846160209178924
4.0,-2.3596574914455415,461,1.38,4.564336246858147e-05,0.001643829717204426,182.66,0.3863598746806383,0.07217231737255822,48,0.0,384000,1.3844817078113556
3.0,-3.6629051470756533,461,1.19,0.01400341203156131,0.009847500963878701,173.17,0.5575998848304152,0.38684048332873894,49,0.0,392000,1.383011382818222
4.0,-6.790153830051422,462,1.35,0.0003731178007728886,0.0015338842387700425,178.31,0.3848312536999583,0.07311391210164342,50,0.0,400000,1.38507532954216
3.0,-2.19540132522583,462,1.22,-0.00011182803951669485,0.0012421208882869906,174.32,0.34142997946590187,0.0644379964098353,51,0.0,408000,1.3848060727119447
2.1000000000000085,-1.5305803978443147,462,1.0,-0.00023001705965725706,0.0014057275249615487,168.44,0.35260835897177456,0.0648251219048627,52,0.0,416000,1.3847470688819885
2.1000000000000085,-2.5729248106479643,463,1.13,0.0005304727560724132,0.00139600403716031,173.97,0.342788924202323,0.06439303596393091,53,0.0,424000,1.3845128846168517
3.0,-1.2321352279186248,464,1.32,0.00015868786143073522,0.0016259428610919712,178.64,0.39282688990235326,0.0693423804077089,54,0.0,432000,1.3842889940738679
4.0,-11.145205803513527,464,1.43,4.113951581530273e-05,0.0017183184972054733,185.05,0.40225723396986723,0.06824991577524239,55,0.0,440000,1.3839363491535186
4.0,-1.3777411437034608,465,1.54,-0.00047325576641014776,0.0020816580433165653,190.53,0.4266681668534875,0.08782349712113549,56,0.0,448000,1.3844988429546357
4.0,-6.563975450992584,466,1.51,0.00017496831089374609,0.001656637797059375,187.88,0.39309310402721165,0.06657027037230936,57,0.0,456000,1.3832159328460694
4.0,-0.8284064519405365,466,1.63,2.545882947742939e-05,0.001312977047655295,192.94,0.34375960398465394,0.056756090971053726,58,0.0,464000,1.3848247158527374
4.0,-4.7232700693607335,467,1.54,-0.00019788661385973681,0.0014047118862799835,190.0,0.35689565137028695,0.06928763938167465,59,0.0,472000,1.3842417991161347
3.0,-2.7151981687545774,468,1.36,-0.00017188501771670417,0.0015645031013809786,182.23,0.3688380341604352,0.07075514391392297,60,0.0,480000,1.3823907959461212
4.0,-10.159365383386612,468,1.5,0.00010401340696262196,0.001781232128778356,187.41,0.39674528658390046,0.07736015046787598,61,0.0,488000,1.3821504199504853
4.0,-4.984634635448455,469,1.5,1.2328935044934041e-05,0.0012186822554031097,187.56,0.3255818074569106,0.05829975767295666,62,0.0,496000,1.3850746989250182
3.0,-2.369924910068512,469,1.28,0.0002241269736987306,0.0009290988288194057,179.95,0.2671675279736519,0.04719677965578814,63,0.0,504000,1.3854488241672516
3.0,-2.0182655876874924,470,1.34,-0.0006013689324026927,0.001655293476942461,180.3,0.4086787071824074,0.07490013031222686,64,0.0,512000,1.3855419969558715
4.0,-2.733054888248444,470,1.56,0.000370693858130835,0.0014052845931018965,188.3,0.3356710549071431,0.06366707962752473,65,0.0,520000,1.3858937180042268
3.0,-3.7727125948667526,471,1.4,-0.0006995683180866763,0.0016465219272231478,181.09,0.3821075611934066,0.07038698268485948,66,0.0,528000,1.3843528389930726
4.0,-4.9035723793506625,471,1.65,3.097841254202649e-06,0.0012541127738586511,190.56,0.3495829802006483,0.07121540542684084,67,0.0,536000,1.383065423965454
3.0,-4.21628892660141,472,1.47,-6.384717024047859e-05,0.0009683505512384727,185.07,0.28657879810780285,0.049620410095263585,68,0.0,544000,1.3851223814487457
3.0,-9.847435540556909,472,1.13,0.00019119723394396714,0.0012191569767219335,171.79,0.3255620822682977,0.06647433865647517,69,0.0,552000,1.383334709405899
3.0,-1.6343653064966202,472,1.13,-0.00029175673407735305,0.001742208008090529,170.64,0.37632832702249286,0.07266583971804681,70,0.0,560000,1.3819338512420654
3.0,-1.7766866499185563,472,1.24,6.316542436252348e-05,0.001053839514338506,173.97,0.306691229082644,0.062375395920051216,71,0.0,568000,1.3831503927707671
3.0,-2.375505427122116,472,1.16,1.6649544704705476e-07,0.0009995373638139427,172.6,0.28841981064528227,0.056911016658436536,72,0.0,576000,1.3850339210033418
3.0,-0.6197140520811081,473,1.23,4.014467587694526e-05,0.0013973467944924777,177.35,0.3403915337100625,0.06693278756739347,73,0.0,584000,1.3854865682125093
3.0,-11.129644543528556,473,1.43,-0.0001450198344537057,0.0011947039001279336,185.91,0.3268165545165539,0.06492278482113582,74,0.0,592000,1.3859171199798583
4.0,-1.1930319899320603,473,1.46,0.0004289622014039196,0.0017983686577008485,184.72,0.3750765318796039,0.0656598089258584,75,0.0,600000,1.3857913875579835
4.0,-2.4991395860910415,474,1.53,0.0002244433917439892,0.0008171724093153899,187.72,0.2562948752194643,0.04426974292243242,76,0.0,608000,1.3860096204280854
4.0,-25.58805485725403,474,1.53,-0.00011046605301089585,0.0011387191866378999,188.21,0.32132069401443003,0.06345813981396226,77,0.0,616000,1.3852865278720856
4.0,-1.1495082515478134,474,1.56,0.00016749791699112394,0.0013156877304845694,188.66,0.35229477506130935,0.06596035923989944,78,0.0,624000,1.3856724965572358
3.1000000000000085,-1.1829791486263275,475,1.38,-0.0004347868023614865,0.0009590979097083618,181.72,0.2871258702129126,0.05671559156284176,79,0.0,632000,1.3847071325778961
3.0,-1.1289033150672914,475,1.23,0.00020345265715150163,0.0012220005369727005,176.36,0.3076719314977527,0.05772553571082875,80,0.0,640000,1.385403779745102
4.0,-2.0126899629831314,475,1.34,-0.00020097111002542078,0.001402421831371612,180.34,0.35862489823251964,0.06706216095095607,81,0.0,648000,1.385175576210022
3.1000000000000085,-1.6560115921497345,475,1.26,0.0001926854132761946,0.0007236454651774693,177.46,0.23275827534496785,0.03730318179321408,82,0.0,656000,1.3844386911392212
3.0,-2.969289911389351,476,1.25,-0.011879841191985178,0.007025499155352008,180.56,0.4485046888142824,0.24352028394426192,83,0.0,664000,1.3847894513607024
3.0,-1.2705022609233856,476,1.37,-0.0006391047275428718,0.0010868169050263531,184.37,0.29708997294306755,0.0524842241065517,84,0.0,672000,1.385376433134079
3.0,-0.8954443162679673,476,1.54,0.00047921260316798,0.0007191153192889032,188.76,0.2366069396212697,0.03971255012441141,85,0.0,680000,1.3855498147010803
3.0,-2.437539282441139,477,1.45,-9.584644976712297e-06,0.0010496805683760614,185.5,0.3041441863402724,0.05792716978583392,86,0.0,688000,1.38553719997406
3.0,-1.4595283383131028,476,1.29,0.00038750418440031354,0.0007417238293055561,178.53,0.24623718954622745,0.0415614830965931,87,0.0,696000,1.3857799661159516
4.0,-1.442567822933197,476,1.3,-0.0002688687036425108,0.0009523813816940674,179.59,0.27983811024576427,0.05411400948650941,88,0.0,704000,1.3854963541030885
4.0,-1.6549766218662263,477,1.37,5.7307599054183814e-05,0.0007767486934517364,182.94,0.24758212737739085,0.04915897929152571,89,0.0,712000,1.3857416701316834
3.0,-5.450224730372429,477,1.26,-0.0003083694419183303,0.0011570955217848678,178.77,0.3178641950339079,0.06094606928229104,90,0.0,720000,1.3850341999530793
3.0,-10.36615754187107,477,1.25,0.0002582302672090009,0.0009701305674752802,178.94,0.2977000909298658,0.058824566030378195,91,0.0,728000,1.3844819498062133
3.0,-2.179022486805916,477,1.35,-0.00036771880739252085,0.0011724613582464371,181.18,0.30012839505448935,0.05251853312742538,92,0.0,736000,1.3851051306724549
4.0,-2.3651027989387514,477,1.48,-0.00039569196553202346,0.0016343486704863608,184.43,0.3684470081701875,0.06695947066183511,93,0.0,744000,1.3833290219306946
3.1000000000000085,-41.8301610738039,478,1.46,0.00023254701533005574,0.0010463299319235376,183.46,0.2897183919325471,0.05094077679222025,94,0.0,752000,1.3846197402477265
3.0,-6.715694705843926,478,1.28,7.848470741009806e-05,0.0010069772724637005,176.45,0.28446291968226434,0.059214281739005996,95,0.0,760000,1.3843840098381042
3.0,-3.0203424417972564,478,1.38,0.00011392212618375198,0.0012237890388360029,181.51,0.3148650140874088,0.061936412760650573,96,0.0,768000,1.385121465921402
3.0,-1.3841163861751555,478,1.46,-2.6572900969767944e-05,0.0010494585133164946,184.21,0.303488734960556,0.046115015653580185,97,0.0,776000,1.3852963078022003
3.0,-2.991514410972595,479,1.63,5.879829011973925e-05,0.001596574581162713,191.45,0.3734292932227254,0.06671908747785783,98,0.0,784000,1.3835345959663392
4.0,-1.6682550191879273,479,1.74,-9.59988134127343e-05,0.0007281353389771538,196.32,0.24689034633338452,0.047565893783727164,99,0.0,792000,1.3851238906383514
4.0,-2.612187373638153,479,1.76,0.00015269753370375838,0.0007810509596174598,196.29,0.2680954876728356,0.05063579189874705,100,0.0,800000,1.3857236754894258
4.0,-1.4849720978736878,479,1.48,-0.0006895048735896125,0.0006269237752530898,186.69,0.25411481980234385,0.05517373688549103,101,0.0,808000,1.3833285403251647
3.0,-0.729594624042511,479,1.48,0.00015099289033969397,0.0006172105275982176,184.73,0.24673677369952202,0.044202906269974473,102,0.0,816000,1.3844028067588807
3.0,-4.4613506376743315,479,1.31,-0.00016433609791420168,0.0008006802847785366,176.66,0.2488089538924396,0.050747105661596466,103,0.0,824000,1.3852639293670654
3.0,-8.122157537341117,480,1.31,0.00013298182588187047,0.0012441115228102716,179.91,0.33244748942554,0.06737138134315213,104,0.0,832000,1.3849350774288178
3.0,-0.7222245073318482,480,1.39,6.443092715926469e-06,0.0006152694183310814,183.22,0.2307473212480545,0.04034411645765602,105,0.0,840000,1.3843974804878234
3.1000000000000085,-0.8179779320955276,480,1.51,0.0001613939159142319,0.0009041353646807692,187.35,0.27773651480674744,0.05461189288659181,106,0.0,848000,1.3851871049404145
4.0,-2.4004650962352754,480,1.56,0.00011587955184040766,0.0005644385690447962,189.83,0.22351217713207006,0.041902270435870984,107,0.0,856000,1.3852844369411468
4.0,-0.4089699763059616,480,1.68,-0.00011127828896860592,0.0009423690593666833,193.55,0.28754429906606677,0.059668781253498414,108,0.0,864000,1.3857995688915252
4.0,-2.139607247710228,480,1.54,-0.0003093980420680964,0.000914789343441953,188.18,0.25910282764583825,0.04752160818117802,109,0.0,872000,1.3853837382793426
3.0,-1.4580643969774245,480,1.18,0.00017800491739762946,0.0006434429452565382,171.96,0.21719077415764332,0.04088167548755768,110,0.0,880000,1.3847577559947968
3.0,-1.432060798406601,480,1.24,-0.00034613637246366124,0.0010768857199218473,173.93,0.29222628351300955,0.058466864405020705,111,0.0,888000,1.3854166758060455
3.0,-6.140487226843834,481,1.29,0.0002970502078460413,0.0005333776641691657,177.36,0.19583565670996905,0.03290139522459965,112,0.0,896000,1.3851534044742584
3.0,-0.6983404690027237,481,1.3,6.431681118556299e-05,0.0009035524148021068,177.48,0.26513493329286575,0.053301970090889564,113,0.0,904000,1.385162284374237
3.1000000000000085,-1.3155611658096313,481,1.29,3.848538690363057e-05,0.0003765964847207215,178.19,0.18540170211344958,0.034684900119819645,114,0.0,912000,1.385393352508545
3.0,-0.9818401777744293,481,1.15,0.00012663532736041815,0.000442632048170708,173.65,0.19240919791162014,0.04526241977744972,115,0.0,920000,1.3853902566432952
3.0,-0.5318651753664017,481,1.21,-0.00020365501288324594,0.0007393009950556007,176.78,0.2575018662214279,0.05008054611232536,116,0.0,928000,1.3849807393550873
3.0,-41.95170376241207,481,1.34,0.00016106644387036794,0.0005659368855958746,179.63,0.2053695200383663,0.03512256833638368,117,0.0,936000,1.385896420478821
3.0,-6.671787875294686,482,1.27,-9.823146392591297e-06,0.00041179142621331264,177.39,0.19747980311512947,0.03974601686219948,118,0.0,944000,1.3859959471225738
3.0,-2.448487487435341,482,1.19,-0.000157311424263753,0.0008194717297192256,175.6,0.24151331339031457,0.04775658839643948,119,0.0,952000,1.3857609236240387
3.0,-0.5001321107149124,482,1.28,0.00027853419873281383,0.0008941964801897484,177.25,0.25309326127171516,0.041968302603437556,120,0.0,960000,1.3859139823913573
4.0,-1.6384946566820144,482,1.49,-0.00037630438862834125,0.0007462793418108049,186.34,0.2426361283287406,0.04686173534514297,121,0.0,968000,1.3847611403465272
4.0,-0.6611488002538681,482,1.51,0.00026323011294607565,0.0004977319351110054,188.0,0.18996229523792862,0.035309174527686865,122,0.0,976000,1.385578066110611
4.1000000000000085,-0.468338942527771,482,1.57,-2.2713052003382473e-05,0.0005323528644930775,188.19,0.21242930077016353,0.03915370980067929,123,0.0,984000,1.3858490991592407
4.0,-2.1638187772035598,482,1.31,9.739164997881744e-05,0.0004657441608742374,179.2,0.1907886935211718,0.03617640454767366,124,0.0,992000,1.3857324409484864
3.1000000000000085,-0.7371019065380097,482,1.2,2.557921106927097e-05,0.0006364269728692306,175.99,0.21919901344925166,0.054615118444279416,125,0.0,1000000,1.385318032503128
3.0,-1.314557790160179,483,1.12,-0.00020867231769443605,0.0008310742711501006,171.46,0.2372762932255864,0.04144672314398154,126,0.0,1008000,1.3852041280269622
3.1000000000000085,-1.4048704934120178,483,1.43,-2.77131364964589e-05,0.000656145137677413,182.72,0.24031230695545674,0.046677664495506414,127,0.0,1016000,1.382099529504776
3.1000000000000085,-0.6691513252258301,483,1.56,0.0002651524593238719,0.000670226827633087,187.57,0.23595269307494163,0.04010471013655358,128,0.0,1024000,1.3854204666614534
3.0,-1.2227453094720842,483,1.31,5.7561662324587814e-05,0.0005749233561937217,179.52,0.22540990496054292,0.04896373743761883,129,0.0,1032000,1.3855980777740478
4.0,-1.4317952251434327,483,1.37,-0.00012510977598140016,0.000719214799673864,183.29,0.24728666227310897,0.04886796902726667,130,0.0,1040000,1.3857837963104247
4.0,-0.4117012596130371,483,1.64,0.00016521480174560565,0.0011272680047477478,194.54,0.29828094005584715,0.05199364653924949,131,0.0,1048000,1.3853335213661193
4.1000000000000085,-4.741071835756302,483,1.75,-0.00043166846240637823,0.0014057995281291369,196.49,0.3251653167232871,0.05948676435011004,132,0.0,1056000,1.3849067413806915
4.0,-2.3534660822153093,483,1.76,-4.376123464680859e-05,0.0008972756032744655,195.84,0.2662394280731678,0.05254992920474828,133,0.0,1064000,1.3850619792938232
3.0,-1.8069588351249695,483,1.19,4.553437927825143e-05,0.0005092108598910273,175.05,0.19051192982122303,0.03418182036562189,134,0.0,1072000,1.3857263219356537
3.0,-1.54956323325634,484,1.17,4.424961567565333e-05,0.0006106780651862209,173.47,0.20483271092176436,0.033723990481498156,135,0.0,1080000,1.3857924044132233
3.0,-1.0454380840063096,484,1.32,-3.299913340015337e-05,0.0008363934235876513,178.11,0.2618553351610899,0.05415034302366128,136,0.0,1088000,1.3850502681732177
3.1000000000000085,-1.605007991194725,484,1.57,5.0580657261889425e-05,0.0009635222487668216,189.41,0.28237617123872044,0.05644493181670928,137,0.0,1096000,1.385193942785263
4.0,-1.9635607308149339,484,1.48,6.923764320163173e-05,0.0004172519953090159,188.82,0.19184605948626995,0.03917309189335066,138,0.0,1104000,1.3857848310470582
3.0,-5.193254488110543,484,1.3,0.00021396194024418945,0.0009004882825320238,181.79,0.2516624190658331,0.04984560306163824,139,0.0,1112000,1.386019469499588
3.0,-1.5077500599622726,484,1.31,1.3215614308137446e-06,0.0005587748808329706,181.42,0.21540993386879564,0.04087995907884162,140,0.0,1120000,1.3859931695461274
3.0,-1.1217374777793885,484,1.08,-3.444653397309594e-05,0.0005075292456649549,170.14,0.18872611051425336,0.03763083056725223,141,0.0,1128000,1.3858440339565277
3.1000000000000085,-141.87045253574848,484,1.19,3.9440798136638474e-05,0.0005026577580429148,174.68,0.1893653815984726,0.03969532516318094,142,0.0,1136000,1.385882821083069
4.0,-1.1008221900463104,484,1.34,7.511388315833756e-05,0.0005307103293444016,181.35,0.21038223411887885,0.04084711100215955,143,0.0,1144000,1.3857089376449585
3.0,-0.5645315670967102,484,1.25,2.287049690494314e-05,0.0002483685890547349,177.76,0.15504851274192333,0.03135217742697526,144,0.0,1152000,1.3858962893486022
3.0,-1.9943603074550629,484,1.36,-6.975081778364256e-05,0.0005468899432071339,181.88,0.22295202270150186,0.04501653195131538,145,0.0,1160000,1.3859296727180481
3.1000000000000085,-1.4264289504289627,484,1.47,-9.171740915917326e-05,0.0009616190343695052,184.76,0.2740894845500588,0.05154499893576756,146,0.0,1168000,1.3857441759109497
4.0,-8.914011679887771,485,1.67,0.00022643724165391177,0.0010649952661560746,193.58,0.28319790061563255,0.05322400313295193,147,0.0,1176000,1.3857240343093873
4.0,-1.3794598364830017,485,1.61,-7.70942038798239e-06,0.00041520982478687073,193.17,0.1916293522529304,0.036196747364317806,148,0.0,1184000,1.3860255467891693
3.1000000000000085,-1.854110705256462,485,1.28,2.0310762265580707e-05,0.0004238136706749174,179.72,0.18507129484787582,0.03728720103850416,149,0.0,1192000,1.3856618523597717
3.0,-1.082975264787674,485,1.42,0.00013489009550539776,0.0003030543285785825,184.45,0.16432155545800925,0.03293244891680275,150,0.0,1200000,1.386076420545578
3.1000000000000085,-1.5248201829195023,485,1.38,-0.0010427813541718934,0.0011816433460353436,183.85,0.2810520584695041,0.06751979856575599,151,0.0,1208000,1.3858492755889893
3.1000000000000085,-0.9792169576883316,485,1.36,7.539752448792569e-05,0.00036402535155502844,183.35,0.18617617964744568,0.03233650221335626,152,0.0,1216000,1.385751690864563
3.1000000000000085,-4.560998167991638,485,1.36,-0.00011653655412374064,0.0004387879292880825,181.24,0.17816436473280192,0.030286839893836067,153,0.0,1224000,1.3857538318634033
4.0,-1.965722536444664,485,1.42,-4.7567388864990786e-05,0.0004691446370361518,184.9,0.19440128676593305,0.03661596229922812,154,0.0,1232000,1.385304720401764
3.0,-1.124105744957924,485,1.35,0.0002655978935308667,0.0005279527410175433,182.85,0.18912746511399747,0.0380372978367589,155,0.0,1240000,1.385577815771103
3.0,-0.8716999769210816,485,1.3,-0.00013577325471487712,0.0008283686495815345,179.39,0.25289254311472176,0.045943906586947796,156,0.0,1248000,1.3855717945098878
4.0,-1.1724666738510132,485,1.32,-7.710830838277616e-05,0.0005386323548145811,180.31,0.19521244492381812,0.040452440675787876,157,0.0,1256000,1.385769716501236
3.0,-1.3792007035017013,485,1.06,0.00010023480259405914,0.00029010697629473726,171.08,0.1430540171638131,0.02710868630184417,158,0.0,1264000,1.3858296728134156
3.0,-5.0637959522008895,485,1.01,-0.00017201691549416863,0.0005684637443300744,167.01,0.1989002557657659,0.04138752110162218,159,0.0,1272000,1.3856461691856383
3.0,-1.5413668364286424,485,1.05,8.723392384126782e-05,0.000414576885484621,167.02,0.1642263788357377,0.0324383254846035,160,0.0,1280000,1.3853446578979491
3.0,-0.3068953949213028,485,1.06,1.7455306078772992e-05,0.0004425054592138622,168.97,0.19495475359261036,0.03692541040501205,161,0.0,1288000,1.384733611345291
3.1000000000000085,-1.6458879429101945,485,1.23,1.3593251933343709e-05,0.0004785350853308046,176.75,0.19140794713050127,0.036978512906377416,162,0.0,1296000,1.3842753040790559
4.0,-1.1051605612039566,485,1.51,-4.503837022639345e-05,0.0008291512001642331,186.28,0.24526713538914918,0.04474220081949297,163,0.0,1304000,1.385139398574829
4.0,-0.7315730077028274,485,1.4,0.00016770746879046783,0.0003918570347150308,181.69,0.18416530152782798,0.03085713293625349,164,0.0,1312000,1.3855568444728852
4.0,-1.1263241010904312,486,1.58,-0.00042787720347405413,0.0009769703376741746,188.44,0.26435928970575334,0.04731261161086806,165,0.0,1320000,1.3832945895195008
4.1000000000000085,-2.0159449160099028,486,1.67,3.494777767627966e-05,0.000794362971892042,192.37,0.22187056159600616,0.039114240512418574,166,0.0,1328000,1.38581458568573
4.0,-0.9066996163129807,486,1.37,2.364681276958436e-06,0.0008693648728785774,181.55,0.23573489725589752,0.04460018455894374,167,0.0,1336000,1.385895427465439
4.0,-5.074592149853706,486,1.45,3.795068623730913e-06,0.0004676766041393421,185.07,0.18993173766881227,0.032109493145580086,168,0.0,1344000,1.3860104060173035
3.1000000000000085,-1.1439254349470138,486,1.39,4.71413136983756e-05,0.0003893971544152919,183.23,0.17013587832450866,0.03350506976420652,169,0.0,1352000,1.3860334289073943
3.0,-0.5131359624862671,486,1.4,-0.00024278066979604773,0.0004802880324587022,183.59,0.19807138117030262,0.04250722728443694,170,0.0,1360000,1.3856728339195252
