value_loss,advantage_norm,policy_entropy,episode_length,P09:episode_rewards,grad_norm,frames,PMM:episode_rewards,epoch_idx,policy_loss,P01:episode_rewards,fps,explained_variance
0.003201131026726216,0.559186815097928,1.3839459276199342,187.38,4.0,0.10128102589315914,192000,1.52,24,-0.0006802421635075007,0.0,444,-5.386228778958321
0.003552486529442831,0.6350010130554438,1.3822897791862487,186.1,4.0,0.10835130322770384,200000,1.52,25,0.0004228390529169701,0.0,445,-1.7890613466501235
0.002689875431387918,0.5293492688983679,1.3816389000415803,184.99,3.1000000000000085,0.09964411270756432,208000,1.51,26,-0.0006634385460347402,0.0,445,-5.640082331299782
0.0023478959078238404,0.4940772242099047,1.3842227613925935,176.51,3.0,0.08703181224888391,216000,1.26,27,0.0008770445038680919,0.0,445,-3.318578327298164
0.002934818781359354,0.5666264852508902,1.3818419444561005,181.13,3.1000000000000085,0.09235475310119344,224000,1.33,28,-0.0005007112999010132,0.0,445,-3.1148941671848296
0.002358113123846124,0.4947298423945904,1.3848484241962433,183.89,4.0,0.0870749446521402,232000,1.44,29,0.000430323274267721,0.0,445,-3.927292984127998
0.0022977554809222056,0.47143201265484097,1.3836868464946748,178.72,4.0,0.08110042421574265,240000,1.28,30,-3.545217012288049e-05,0.0,446,-2.6221741902828217
0.0021120137639263703,0.4582026995718479,1.3845252799987793,175.18,3.0,0.07694391402276309,248000,1.15,31,0.0006057620257161034,0.0,446,-2.0488155734539033
0.0027747320681191924,0.5454907954111695,1.3846831667423247,179.4,3.0,0.09893023779007507,256000,1.3,32,9.546118235448375e-06,0.0,447,-2.9609706622362135
0.0026013830588999553,0.5325414641201496,1.383468428850174,191.57,4.0,0.087758298929357,264000,1.59,33,0.000617430874845013,0.0,447,-2.88216970205307
0.002136289826084976,0.4489137936383486,1.3850294029712678,192.36,4.1000000000000085,0.07567735990520533,272000,1.62,34,-0.00022052889625797433,0.0,449,-3.6822108751535416
0.002316638813354075,0.4897940557822585,1.3803811860084534,184.45,4.0,0.07527249597626247,280000,1.43,35,-0.00037704139220295473,0.0,450,-10.54595097720623
0.0023315619995810267,0.4988994077593088,1.3791671419143676,186.35,4.0,0.07539696202893366,288000,1.48,36,0.00011966574726102408,0.0,451,-2.4741340720653535
0.0018752111790854543,0.43868071407079695,1.3818614876270294,185.39,3.1000000000000085,0.07671753143316201,296000,1.46,37,-0.0002990179340122268,0.0,452,-15.985177338123322
0.0015460348854503536,0.3962804538756609,1.3820209884643555,179.25,3.0,0.06992376452152711,304000,1.32,38,-0.00012053557737090159,0.0,453,-2.161918876171112
0.00190204877528231,0.4330087658017874,1.379792650938034,172.02,3.0,0.07770040343885064,312000,1.14,39,0.0001676440704613924,0.0,454,-8.366871161460876
0.0023850640535965795,0.484315922819078,1.3825487995147705,182.84,3.0,0.08439560215210941,320000,1.43,40,0.0004239668527770846,0.0,456,-9.347050557136535
0.0016502850657707313,0.392451154589653,1.3808134710788726,182.6,3.0,0.06746249345221728,328000,1.41,41,-0.0001916083304968197,0.0,457,-20.411878591179846
0.001612510606255455,0.3898808007314801,1.3825544834136962,172.5,3.0,0.06055029447013677,336000,1.17,42,0.00011308013657981065,0.0,458,-4.218422246575355
0.001739559857378481,0.41413331087678673,1.3828379786014557,179.24,3.1000000000000085,0.06912415064042875,344000,1.31,43,0.00043186595939914696,0.0,458,-1.7125566083192825
0.0010244032373884692,0.31628402572125197,1.3834941363334656,177.15,3.0,0.05408815870568204,352000,1.23,44,-0.00012690101779298856,0.0,459,-2.8937193429470063
0.001501936089953233,0.3912465577200055,1.384272644519806,178.91,3.0,0.06699871606639596,360000,1.33,45,-0.0003060921109135961,0.0,460,-2.350464538931847
0.00173526963493714,0.3950329876318574,1.3847635221481323,180.83,3.1000000000000085,0.05524395693492618,368000,1.35,46,7.124600197130348e-05,0.0,461,-4.311426694989205
0.0009496929612032545,0.295471714027226,1.3853120601177216,169.84,3.0,0.053316700891844725,376000,1.06,47,0.00022349704996884156,0.0,462,-2.8715036499500273
0.0013659522390116763,0.3709193677455187,1.3849754583835603,168.65,2.0,0.059778570899573336,384000,1.01,48,-0.00022592538844037335,0.0,462,-2.5061566334962846
0.0012991506574689992,0.34897746697068216,1.3813213777542115,175.24,3.0,0.06313368139273709,392000,1.17,49,-0.0001708783337380737,0.0,463,-1.5379610878229142
0.00201588103769609,0.4493276812881231,1.3847898995876313,178.67,3.0,0.07214257672514654,400000,1.31,50,0.0004538570661679842,0.0,464,-1.364351646900177
0.0017736271710600705,0.41534361202269793,1.3847767305374146,181.85,3.1000000000000085,0.06289512511094852,408000,1.4,51,-0.0002376232292772329,0.0,464,-2.312578246593475
0.0073256043163746655,0.4497162511572242,1.3840303206443787,180.58,3.0,0.3530520117083916,416000,1.32,52,-0.008746594323019963,0.0,465,-1.3675805419683456
0.0010206796729926282,0.2976766923069954,1.3854823005199433,173.03,3.0,0.04409850199663164,424000,1.15,53,0.00011086900074587902,0.0,465,-1.7116507995128631
0.0012268326230878302,0.3285111842676997,1.384524096250534,169.69,3.0,0.06088545469346692,432000,1.07,54,-0.000499174105207203,0.0,466,-5.67069819509983
0.0021646087516819534,0.37791637565940617,1.3847436106204987,178.74,3.0,0.13636224985349418,440000,1.29,55,0.0006510046189214336,0.0,467,-1.3891689878702165
0.0014219857930584112,0.3723106293752789,1.3854229164123535,190.26,3.0,0.06148048535337762,448000,1.62,56,0.0001428931543159706,0.0,467,-0.7753349006175995
0.001248933039005351,0.32678814508020876,1.3847676062583922,184.8,3.1000000000000085,0.05299701318335497,456000,1.49,57,1.8243138183606787e-05,0.0,468,-1.7457514786720276
0.0010761514269779582,0.30024395272135734,1.385589292049408,174.89,3.0,0.048512081833208966,464000,1.21,58,8.686450250024791e-05,0.0,468,-4.582511043548584
0.0019348642684781224,0.42568663038313387,1.3856556379795075,182.86,3.0,0.07738152722833293,472000,1.42,59,1.440301744878525e-05,0.0,469,-2.3968596589565276
0.0009365910867745697,0.29868921045213936,1.385488715171814,187.54,4.0,0.045561103763343026,480000,1.61,60,-5.766681009845343e-05,0.0,469,-4.382010613083839
0.0012500758558871895,0.3256260883063078,1.38485698223114,181.19,4.0,0.056842585921575074,488000,1.42,61,0.00011627206524281064,0.0,470,-4.918147027492523
0.0012014420689229156,0.31951733406633137,1.3854305255413055,172.04,3.0,0.052171352607160104,496000,1.18,62,1.0891849815379828e-05,0.0,470,-1.337690213918686
0.0016637788055413694,0.3623915821313858,1.3853823590278624,177.55,3.1000000000000085,0.055643380702963305,504000,1.32,63,0.0002051348666282138,0.0,471,-2.045987730622292
0.0007594649419934285,0.2508100907877088,1.3851232540607452,180.59,3.1000000000000085,0.04341559907863877,512000,1.31,64,4.804286028956995e-05,0.0,472,-1.8240004086494446
0.001149237405279564,0.32989996038377284,1.3854172766208648,180.37,3.0,0.05610204765668807,520000,1.25,65,1.3251871132524684e-05,0.0,472,-0.8035879725217819
0.0011639736328652361,0.31982994455844166,1.3847359263896941,189.23,3.0,0.057659783843191266,528000,1.56,66,-0.00012946245522471144,0.0,472,-0.9019103509187698
0.0017581794992656797,0.42040606394410135,1.3831748497486114,189.95,3.0,0.06537823731982269,536000,1.6,67,0.0001690837656497024,0.0,473,-0.778139459490776
0.001178140852589422,0.3034240454807878,1.3852054798603057,189.81,3.0,0.05065507040583275,544000,1.57,68,6.251294442336075e-05,0.0,473,-2.6051059305667876
0.0012356964006175987,0.3262130643799901,1.3839882349967956,194.51,4.0,0.04962533249244592,552000,1.67,69,-1.8386865987842782e-05,0.0,474,-3.2884657323360442
0.001675754569214405,0.3680974020436406,1.3817733132839203,191.91,4.0,0.05861043287063855,560000,1.59,70,-0.0004088626162410947,0.0,474,-0.6508870059251786
0.0011503364468444489,0.31303838819265367,1.3841524648666381,184.48,4.0,0.05537026497174658,568000,1.45,71,0.00041262947734139744,0.0,474,-1.9513751119375229
0.0004505229921051068,0.21593143191188574,1.3856300556659698,174.83,3.0,0.03564977799582123,576000,1.21,72,-5.91188437101664e-05,0.0,474,-1.7764845192432404
0.001741487797389709,0.3683208556845784,1.3843987309932708,177.69,3.0,0.0579059039870903,584000,1.28,73,-0.0002190307914861478,0.0,475,-1.3847184526920318
0.0008704377994126844,0.2631799462065101,1.383940726518631,181.12,3.0,0.04469646559786138,592000,1.41,74,0.00013569207359978463,0.0,475,-2.093689522743225
0.0006028811366559239,0.22712429497390985,1.3850143647193909,172.13,3.0,0.03819473677400158,600000,1.16,75,-0.0001620372557954397,0.0,475,-3.0350566309690477
0.0012742284861997177,0.32998322788625956,1.3848277282714845,175.25,3.0,0.060609731945404824,608000,1.27,76,1.913380605401471e-05,0.0,476,-2.3000054931640626
0.0016161728094448336,0.37989733792841435,1.3840585994720458,181.65,3.1000000000000085,0.06230779823670517,616000,1.44,77,-1.2187399333924986e-05,0.0,476,-3.322565009593964
0.001600845754819602,0.3733741926029325,1.3829686987400054,198.81,4.1000000000000085,0.06104338276780337,624000,1.85,78,-0.00023655343349673785,0.0,476,-2.32764502286911
0.0006541440609089478,0.24600397422909737,1.382772046327591,200.33,4.0,0.03736948854413305,632000,1.85,79,4.016147766378708e-05,0.0,477,-2.0906931883096695
0.0018465671325247968,0.40771573200821876,1.3833746635913848,194.31,4.0,0.06785185730744253,640000,1.75,80,-0.0003163042345477152,0.0,477,-1.2515963274240494
0.001304911598253966,0.34349516570568084,1.3847177886962891,192.09,4.0,0.0573487109271288,648000,1.76,81,0.0003152835345827043,0.0,477,-1.145965124964714
0.0012531763254901307,0.31922316204756496,1.382836900949478,189.24,4.0,0.05381796907515455,656000,1.6,82,-0.00019920527185604442,0.0,478,-4.0714735460281375
0.0013685239670303418,0.33652915090322494,1.3824328911304473,195.89,4.0,0.051014702938149,664000,1.68,83,0.00022091783780979314,0.0,478,-1.1141453003883361
0.0005431961353224324,0.1982925171777606,1.3851778399944306,179.95,3.0,0.03639694713594206,672000,1.3,84,4.25278323382372e-05,0.0,478,-1.64091799557209
0.0006779237003502203,0.24313642878085376,1.3845916318893432,171.17,2.1000000000000085,0.04461070662165046,680000,1.08,85,-8.283935050712899e-05,0.0,478,-0.7864609760046005
0.0009950245802883729,0.28593573175370696,1.3834220159053803,177.64,3.0,0.04529840415830799,688000,1.28,86,-6.538197350892006e-05,0.0,479,-2.2392008179426193
0.0009039148808915342,0.2710673800855875,1.3828595578670502,178.24,3.0,0.044954150201964305,696000,1.3,87,-0.00012600668182130903,0.0,479,-1.4675585693120956
0.0004894505324045895,0.19115529306232928,1.3854518747329712,173.81,3.0,0.033708061492856725,704000,1.14,88,0.00012484625194701947,0.0,479,-1.747030135989189
0.0008687761977216724,0.2722731591388583,1.3845793282985688,172.24,3.0,0.05256516773201458,712000,1.08,89,-0.00016400172287831083,0.0,479,-8.429981572031975
0.0006242130607824947,0.2172832278162241,1.383812655210495,170.96,3.0,0.03760922427732892,720000,1.06,90,0.0001750059450569097,0.0,479,-2.6839422619342805
0.0012925182589424366,0.32922650411725046,1.3856475841999054,170.5,3.0,0.06137606087427062,728000,1.09,91,-0.0001409398465330014,0.0,479,-2.5946797627210616
0.0007364064493776823,0.2597960430011153,1.3858114612102508,175.76,3.1000000000000085,0.04542555199494421,736000,1.23,92,-4.646669949579518e-05,0.0,479,-1.7245374828577043
0.0010419261171409743,0.29413747109472754,1.3844792020320893,176.84,3.1000000000000085,0.04585030757086275,744000,1.28,93,0.0001994329223452951,0.0,479,-1.3694573336839675
0.0009789072606645277,0.2657202431932092,1.38455810546875,175.16,4.0,0.04722669918659595,752000,1.25,94,0.00011704475087753963,0.0,480,-1.0767665177583694
0.0011065558758400584,0.287118127066642,1.3850193953514098,181.46,4.0,0.04268052051529977,760000,1.39,95,5.608081468380988e-05,0.0,480,-2.140499832034111
0.0008658461440973042,0.26022741716355086,1.3856596231460572,182.41,4.0,0.045484521635534444,768000,1.4,96,0.0002650642856315244,0.0,480,-1.2724407255649566
0.0006313426666383748,0.22284740827977656,1.385903515815735,184.17,4.0,0.035064575968321805,776000,1.41,97,2.6816213503479956e-05,0.0,480,-0.7358086919784546
0.0007598049953503505,0.25233706276863815,1.3853411209583282,181.68,4.0,0.04453980963111441,784000,1.33,98,-3.1625573465134947e-05,0.0,480,-5.5969424700737
0.0014213733825090458,0.30951416108757257,1.3848666512966157,176.25,3.0,0.04980516105641088,792000,1.22,99,-0.0001452945837081643,0.0,481,-2.976730232834816
0.0008068127437718431,0.2575435967743397,1.3843438410758973,183.74,4.0,0.04699637345549085,800000,1.43,100,-8.12948776911071e-06,0.0,481,-2.7883395648002622
0.0009355962850895594,0.27356437403708694,1.385227427482605,180.76,3.0,0.04623575848136116,808000,1.33,101,0.0001784357722499408,0.0,481,-2.7390234345197677
0.0008243185008359432,0.25845899868756533,1.3855285573005676,180.66,3.0,0.03939910160811851,816000,1.34,102,0.0001604055987263564,0.0,481,-0.6050264823436737
0.0007090917833556887,0.24082071058452129,1.3855324327945708,186.16,4.0,0.03874495985558049,824000,1.45,103,-4.125808161916211e-05,0.0,481,-1.8257130855321884
0.0008231230891306041,0.24809306215494872,1.3857114386558533,181.08,3.1000000000000085,0.03751104948298181,832000,1.29,104,-7.789656852764892e-05,0.0,481,-1.660773977637291
0.0004418495614663698,0.19090171847492457,1.3859429705142974,175.44,3.0,0.03291974094021532,840000,1.15,105,0.00010736047217505984,0.0,481,-0.5588309133052826
0.0010898776881913363,0.2993698327615857,1.3855738890171052,178.94,3.0,0.053162735012214996,848000,1.26,106,2.9520724274334497e-06,0.0,482,-0.5825024902820587
0.0011802372796591953,0.30587558180093766,1.3848758828639984,188.54,3.0,0.05034051794562882,856000,1.51,107,-0.0001396554733219091,0.0,482,-1.0045357364416123
0.0008291204965416909,0.27285268330946566,1.3858064639568328,189.37,3.1000000000000085,0.04904066482769211,864000,1.51,108,7.158784530474804e-05,0.0,482,-1.2867835426330567
0.0009257217542653961,0.269741766937077,1.3855199313163757,193.09,4.0,0.041368560359911946,872000,1.64,109,-0.00011214714395464398,0.0,482,-1.4964678847789765
0.0010197009910825727,0.2506526082754135,1.3857445561885833,187.9,4.0,0.045494361871072815,880000,1.56,110,0.00013993177397878754,0.0,482,-2.751575888991356
0.0004293233981024969,0.17835061248391867,1.386133816242218,181.67,4.0,0.030028375485967172,888000,1.41,111,0.00019836773903080028,0.0,482,-1.211636434197426
0.000956438042830996,0.28971392784267663,1.3857299757003785,184.3,3.1000000000000085,0.0454439351083963,896000,1.39,112,-0.00011270098009845242,0.0,482,-1.5385335993766784
0.000897024215591955,0.2750427222624421,1.3855498909950257,191.88,4.0,0.04440324696675078,904000,1.61,113,9.139753150520846e-05,0.0,482,-0.9826245695352555
0.0006685174447238751,0.24206306658685206,1.3847575676441193,189.23,4.0,0.04123723710498082,912000,1.6,114,-0.00027422970893894674,0.0,482,-1.5541852897405624
0.0008495052107400625,0.23711187086999416,1.3848310565948487,179.86,3.0,0.039646298129376506,920000,1.34,115,2.8528731563710606e-05,0.0,483,-3.462583765387535
0.0009368628055517548,0.27026436265558007,1.3852968084812165,170.62,3.0,0.04348926799185313,928000,1.09,116,3.61025970778428e-05,0.0,483,-1.025070807337761
0.0011891088607080746,0.3073682820983231,1.3849893736839294,173.65,3.0,0.05253052806656736,936000,1.16,117,0.00019932786691242654,0.0,483,-2.51009521484375
0.000595550121015549,0.22951663382351398,1.385637274980545,182.14,3.1000000000000085,0.03804971655271175,944000,1.33,118,-0.0002021586851333268,0.0,483,-1.6674150842428208
0.0006747588087182521,0.20718303065747024,1.3853473281860351,178.26,3.0,0.035660344633562345,952000,1.24,119,-5.61120655038394e-05,0.0,483,-0.6317370796203613
0.0006337594438082305,0.19938682571053504,1.3858556210994721,180.41,3.1000000000000085,0.03186867316905752,960000,1.28,120,-1.826836308282509e-05,0.0,483,-0.9772555816173554
0.0009736316925045685,0.28200183145701885,1.38516956448555,178.6,3.0,0.048654163298899766,968000,1.26,121,0.00019932679715566336,0.0,483,-39.12627763211727
0.0003709657208673889,0.17790600137785076,1.3843026840686798,173.93,3.0,0.029618418018450776,976000,1.2,122,-0.00026511072686048466,0.0,483,-2.6808316278457642
0.0006352421437622979,0.22130265355110168,1.3854518806934357,171.78,3.0,0.041381012252738866,984000,1.15,123,-7.454332324414282e-05,0.0,483,-0.04062969923019409
0.0007288411618492319,0.23038910653442143,1.384703379869461,177.53,3.0,0.03854685126017013,992000,1.23,124,0.0002953788351442199,0.0,484,-1.1530500149726868
0.0006708696504620093,0.2190601204149425,1.3844114315509797,183.39,3.0,0.03293732030113706,1000000,1.42,125,-0.0005103415690246038,0.0,484,-2.1296821522712706
0.0005592767393272879,0.21707004295662047,1.3851565635204315,176.98,3.0,0.03866528664899763,1008000,1.27,126,-1.2374495272524654e-05,0.0,484,-1.0453879886865616
0.0014646521753729758,0.318769163209945,1.3842685973644258,179.64,4.0,0.05672658718795812,1016000,1.26,127,-0.0004221627134029404,0.0,484,-1.0126735812425613
0.00043702619283976675,0.16952717419713736,1.3850348389148712,184.62,4.0,0.02851221098300399,1024000,1.41,128,8.857519038429019e-05,0.0,484,-1.9849105483293534
0.0006267355600357404,0.22687667898833752,1.384760831594467,174.03,3.0,0.039402747690692436,1032000,1.2,129,-0.0004201849209766806,0.0,484,-2.22966376721859
0.000375054619362345,0.1578464979864657,1.3847310650348663,165.56,3.0,0.0266928645571097,1040000,0.98,130,0.00020886019704448699,0.0,484,-2.3449800312519073
0.0005569175422306216,0.2119744300842285,1.3847243118286132,172.27,3.0,0.04009646427090402,1048000,1.1,131,-2.9264907570905052e-05,0.0,484,-2.8199746835231783
0.0004816633410473514,0.18274047141894698,1.3854734075069428,176.28,3.1000000000000085,0.033230529680011764,1056000,1.19,132,-0.00018719281993980985,0.0,484,-1.9601259696483613
0.0005586656849118299,0.21076883096247911,1.3852765691280364,175.31,3.0,0.038335133402478905,1064000,1.19,133,-2.5857037435343955e-05,0.0,484,-1.1956797844171525
0.0007387525712147181,0.25571537498384717,1.385515158176422,175.2,3.0,0.041932274030706644,1072000,1.2,134,6.40778004162712e-05,0.0,484,-4.58457655787468
0.0005082079189060095,0.18007097518071533,1.3858426129817962,176.81,3.0,0.029075135712380074,1080000,1.24,135,2.720038501138333e-06,0.0,484,-1.955930279493332
0.000983090363242809,0.2843967922031879,1.38549067735672,179.15,3.0,0.048729652797669276,1088000,1.3,136,-6.749295607733075e-05,0.0,484,-1.0596320575475693
0.0005094824191064618,0.21208508869633078,1.385163918733597,182.39,3.0,0.03703951747166777,1096000,1.44,137,0.0001384661311021773,0.0,485,-1.6288330787420273
0.0007963249863632882,0.2296539473347366,1.3852474474906922,193.12,4.0,0.038197275114860846,1104000,1.69,138,-4.742843528219964e-05,0.0,485,-0.9940419214963913
0.0008037332723006329,0.2412133807130158,1.3851828122138976,191.89,4.0,0.03658095816959021,1112000,1.63,139,2.690924062335398e-05,0.0,485,-0.49622087240219115
0.0007028327818829894,0.2120903200097382,1.3857159292697907,186.72,4.0,0.03376324849451751,1120000,1.43,140,4.7982297764974647e-05,0.0,485,-1.3332904821634293
0.0005373943128597603,0.20193118743598462,1.3857879436016083,194.03,4.0,0.030061497828237672,1128000,1.62,141,-4.630312665540259e-05,0.0,485,-0.9454230856895447
0.0005582689426637444,0.19801995646208526,1.3856414568424225,180.04,3.0,0.036640229226266884,1136000,1.32,142,-4.156500444878475e-05,0.0,485,-1.6008120810985564
0.0005554457946209368,0.2115666913241148,1.3848369109630585,173.72,3.0,0.03670610866297336,1144000,1.22,143,8.908170530048664e-05,0.0,485,-44.538983815312385
0.0012106651279009384,0.29907132156193256,1.383977198600769,184.04,4.0,0.05136923213019096,1152000,1.52,144,0.00022327476894133723,0.0,485,-1.012281990647316
0.00026010488300926227,0.14017216000705957,1.384528739452362,177.55,3.1000000000000085,0.021082360559629133,1160000,1.34,145,5.3596823490806856e-05,0.0,485,-1.8421862238645554
0.0010227090521721038,0.2532571865618229,1.3845863616466523,173.81,3.0,0.06289390247231665,1168000,1.19,146,-0.0022692384757829133,0.0,485,-2.7471341848373414
0.0009965898012160323,0.27674533765763043,1.3853903472423554,182.55,3.0,0.044013323467491754,1176000,1.38,147,0.0001091196605557343,0.0,485,-14.577494661808014
0.0006361596273927717,0.20646476494148375,1.385957429409027,177.89,3.0,0.0309103829282938,1184000,1.3,148,4.760415451528388e-05,0.0,485,-2.2001025813817976
0.0007092283215661154,0.22421362791210414,1.3857720947265626,177.45,3.0,0.034963348811251536,1192000,1.31,149,-0.00010233202494873695,0.0,485,-23.97774995148182
0.0005261322685873892,0.19436442455276848,1.3858715987205505,182.39,3.0,0.03169592563711719,1200000,1.39,150,9.654580584538053e-05,0.0,485,-1.8146481835842132
0.0009775011300462212,0.25556149538606404,1.3846959495544433,189.31,4.0,0.04112799411506241,1208000,1.53,151,4.1373002932232336e-05,0.0,485,-2.9444924110174178
0.0006840214423118596,0.21529446797445417,1.3846842014789582,180.32,3.0,0.03461074062402898,1216000,1.28,152,-7.251470004860039e-05,0.0,486,-0.6070117700099945
0.0005082258665470362,0.1950396596454084,1.3856109595298767,181.39,3.1000000000000085,0.0302986379013531,1224000,1.32,153,8.07934723343351e-05,0.0,486,-0.8865051168203354
0.0005012603812201633,0.19699798114597797,1.3857351315021516,186.63,4.0,0.029824367062053936,1232000,1.44,154,0.00020302297667512903,0.0,486,-2.6201921343803405
0.000677488641617856,0.21492606529965996,1.384852771759033,185.03,4.0,0.0362414693331842,1240000,1.4,155,-3.180015653924784e-05,0.0,486,-5.662610597014427
0.00018496135421173677,0.13008148042485118,1.3848622024059296,178.05,3.0,0.02104076154631511,1248000,1.25,156,0.00011039491208748586,0.0,486,-0.9958338016271591
0.0009966074116118761,0.27768930308520795,1.384808861017227,185.16,3.0,0.04692369001557126,1256000,1.44,157,5.737861356465146e-06,0.0,486,-2.3561275500059127
0.0003045344979727815,0.1483792888559401,1.3856514716148376,187.76,3.0,0.02093755802792593,1264000,1.52,158,-5.946220314399398e-05,0.0,486,-0.4652766495943069
0.0005849354588644928,0.19896600304171444,1.3854263365268706,179.86,3.0,0.037029580757176495,1272000,1.32,159,-1.804993979021674e-05,0.0,486,-4.266242913603783
0.0006184984842184349,0.20657910998910667,1.385758126974106,175.93,3.0,0.03132646284390198,1280000,1.22,160,7.79837585560017e-05,0.0,486,-3.217655055522919
0.0006286117823492531,0.22788832534104586,1.3852100205421447,179.12,3.0,0.04037406092756268,1288000,1.3,161,-0.0001324124471284449,0.0,486,-1.8988546323776245
0.0006876444016506866,0.2250378504022956,1.385052958726883,179.43,3.0,0.03713722131054246,1296000,1.3,162,0.00013378215986449506,0.0,486,-1.5567358708381653
0.0010415947389037683,0.25444237200543285,1.3849541902542115,172.45,3.0,0.04058790240710753,1304000,1.13,163,-0.00020290008209485676,0.0,486,-2.446628831028938
0.0007842259432982246,0.24393146514892577,1.3857619917392732,180.06,3.0,0.037580228674468405,1312000,1.33,164,4.350606272055302e-05,0.0,487,-2.457532678246498
0.00060128579827051,0.20367852633818984,1.3850372624397278,185.07,4.0,0.03376762466683095,1320000,1.47,165,0.0002257127981283702,0.0,487,-1.2535554206371307
0.000527180025310372,0.20262072270736098,1.3855472779273987,190.66,4.0,0.028804976829915487,1328000,1.61,166,-0.00018079286790452897,0.0,487,-1.4272965335845946
0.0003969282128286977,0.17504661923274398,1.3859344029426575,178.14,3.0,0.029344683412634,1336000,1.28,167,1.7470459206379018e-05,0.0,487,-1.2262713873386384
0.0003016742756426538,0.1555750960856676,1.3859152150154115,171.59,3.0,0.02892716843694324,1344000,1.11,168,-0.00014931200683349744,0.0,487,-1.7062484335899353
0.00032739084082550107,0.15345744078978896,1.3858824980258941,172.86,3.0,0.022921158256503822,1352000,1.14,169,-1.51347579958383e-06,0.0,487,-2.3337727111577986
0.0005168081786041512,0.18228163493797184,1.3855993568897247,175.94,3.0,0.030388075637090613,1360000,1.23,170,8.623936411822797e-05,0.0,487,-44.65806010246277
