#{"t_start": 1544715602.24174, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,125,38.837602
0.0,129,41.895222
0.0,127,44.394976
1.0,153,47.694686
2.0,202,69.906135
2.0,203,73.408481
3.0,251,78.029162
1.0,173,80.601101
3.0,248,85.717309
4.0,300,91.471707
3.0,250,95.691817
1.0,173,98.769732
2.0,220,102.97976
0.0,129,105.127249
0.0,129,107.267024
4.0,301,112.127869
0.0,127,114.789139
1.0,172,117.947504
0.0,127,120.183149
0.0,127,122.147635
4.0,284,127.220841
7.0,429,135.575786
2.0,200,138.975726
0.0,127,140.889471
11.0,482,149.649714
2.0,223,153.355316
2.0,222,156.842756
4.0,303,161.902951
5.0,312,167.217237
3.0,229,170.975763
2.0,224,174.458127
1.0,173,177.104962
0.0,129,179.097353
1.0,173,181.73579
0.0,129,183.800341
0.0,129,185.699257
2.0,199,189.003249
2.0,204,192.673361
0.0,129,194.647848
0.0,127,196.515382
2.0,201,199.944433
1.0,173,202.753654
0.0,127,204.605722
0.0,129,206.661453
0.0,129,208.783601
