policy_gradient_loss,advantage_norm,P01:episode_rewards,epoch_idx,frames,policy_gradient_bias_correction,rollout_prob_std,model_prob_std,PMM:episode_rewards,q_loss,P09:episode_rewards,explained_variance,policy_loss,grad_norm,avg_q_selected,policy_entropy,avg_q_retraced,episode_length,fps
0.000114214083381133,0.018566918031622966,0.0,14,100800,0.0,0.015231300983577967,0.015231301387151083,0.0,4.916119890670719e-06,0.0,-4.263770365715027,0.000114214083381133,0.0012289064443525893,-0.003192298228289777,2.1824927886327106,-0.00317466455938605,3324.1666666666665,436
9.330812725541668e-05,0.031437427674730616,0.0,15,108000,0.0,0.010299571758757035,0.01029957178980112,0.0,1.1796448923936016e-05,0.0,-4.77510814666748,9.330812725541668e-05,0.0017241659931830989,5.029379993478263e-05,2.1929160356521606,0.0001838861920987256,3324.1666666666665,440
0.00013717449734637437,0.01711189616471529,0.0,16,115200,0.0,0.011950256613393625,0.011950257265319427,0.0,4.283701002805174e-06,0.0,-4.365566396713257,0.00013717449734637437,0.0009183604943140168,-0.0013297218773004715,2.1913543780644735,-0.0011981314610845098,3324.1666666666665,445
-0.00011614508949201584,0.06036439691204578,0.0,17,122400,6.653625486756533e-05,0.01583783473315028,0.010698815419131683,0.0,8.56238341111748e-05,0.0,-4.94034729388025,-4.9608833081341186e-05,0.00374033051162903,-0.0005112812859786371,2.191972437765863,-0.0005725772471669188,3324.3888888888887,445
2.5339937628945205e-05,0.05880826024047873,0.0,18,129600,1.0556208417339592e-05,0.02334406160613369,0.008664091130436482,0.0,9.529487635822979e-05,0.0,-3.53164185014036,3.589614609871532e-05,0.0024019494538698076,0.00012841803690347145,2.19333754598779,0.0002069355802268065,3324.3888888888887,438
0.00036304357093235414,0.07267396267762201,0.0,19,136800,3.6300160456650904e-05,0.030114985830926644,0.02554970691930355,0.0,0.00013998717003306274,0.0,-1.7413551641551275,0.000399343733409166,0.004264728305773249,-0.002888709171747039,2.1653604436535683,-0.0021622518294805645,3324.3888888888887,432
-0.0006364465418040607,0.07755335161514168,0.0,20,144000,-4.122348157116065e-05,0.04132720482949581,0.12577807364290552,0.0,0.00011861206395310763,0.0,-0.5650473007890913,-0.0006776700258270856,0.0073741682102134104,0.042983636097494685,1.7721907817560527,0.043157672145817845,3324.3888888888887,427
-0.00020751488499217073,0.0468423214857836,0.0,21,151200,-4.043457706836525e-05,0.03836767675458557,0.10333609597365712,0.0,5.330120473603176e-05,0.0,-0.7764374336813177,-0.00024794946174985116,0.002419370670215267,0.010969112110952476,1.9054226285692244,0.01076941168728462,3324.3888888888887,420
-0.0003379639384503741,0.09905885197636155,0.0,22,158400,1.7446970217152002e-05,0.042570003044998486,0.1339335420937647,0.0,0.00022948313470632937,0.0,-0.45336701041412736,-0.0003205169683322975,0.011246511327807905,0.03991253280454122,1.686982383517519,0.04006405336773097,3324.3888888888887,416
-0.0015598012856800644,0.347851269985968,0.0,23,165600,5.976071396588917e-05,0.06829878259822235,0.1772941164236772,0.0,0.002353802910748315,0.0,-0.21354670584990235,-0.0015000405735471753,0.05873859970933607,0.06809501945262862,1.4144968774037623,0.07037944162308815,3324.125,412
-0.0022359873439519195,0.7304463168360675,0.0,24,172800,-2.5852824899634008e-05,0.09155844859497111,0.18836874410576362,0.0,0.009793815211166287,0.0,-0.6803936231354213,-0.002261840191366509,0.15963777535805715,0.1717651817649706,1.21540653047308,0.17131862176277268,3324.125,409
0.0009718025354365403,0.5425986689724951,0.0,25,180000,0.00023372594107341633,0.08486740340971483,0.17182709853761097,0.0,0.0020514758244921986,0.0,-0.5150797676085505,0.0012055284576585285,0.024386418039602828,0.06860923492211331,1.4383453345890083,0.07338752706900564,3324.125,405
0.0032875511309228356,1.404495907110413,0.0,26,187200,-6.926918790775487e-05,0.1246887939162158,0.2828605269354882,0.0,0.014792937480144062,0.0,-0.5815383067987269,0.0032182819423816752,0.1414961856345439,0.2735484054728002,0.41485319609775023,0.28808206252832574,3324.125,402
-0.0045825644389366925,1.5958465220968405,0.0,27,194400,7.612549260413963e-05,0.12232523964520878,0.2428480175508078,0.0,0.13052523386264012,0.0,0.3718593741330521,-0.004506438952136983,3.252584925921441,0.05889829574329295,0.7234948548923357,0.026632129943393108,3324.125,399
-0.00021494290348739124,1.6555748100918792,0.0,28,201600,-3.618151079118019e-05,0.14754347534347623,0.3053046839459548,1.3,0.012797662170415851,5.0,0.5077156395666182,-0.0002511244142294259,0.19776073160067092,0.44486276028648253,0.12968591303232543,0.45109229250914523,3324.2,395
-0.001204750659714923,1.9864556318651592,0.0,29,208800,-2.490265684964248e-05,0.17267810131497088,0.3116687865957381,1.3,0.19619604084298653,5.0,0.43484366448152634,-0.0012296533180447887,2.5649096072808732,0.8315793381929804,0.04505238500281657,0.8276188899990585,3324.2,395
-0.0020991998814507092,1.7662977872548435,0.0,30,216000,-0.0005590964172625652,0.15704245193782582,0.271639165313195,1.3,0.06396013871576585,5.0,0.26519008777917374,-0.00265829629955374,0.8548711296288486,0.24658846023537637,0.432935294468656,0.24518413400506014,3324.2,392
-0.0016795274069750477,2.4863184104468483,0.0,31,223200,-0.00026523200817530316,0.18479878984507261,0.2999614385495562,1.3,0.16193395734135313,5.0,0.7816585452882586,-0.0019447594090519146,3.936235858769386,0.016290381561714775,0.15663792732825785,0.011314919295238379,3324.2,391
-1.3292165501585236e-05,2.5699822052177925,0.0,32,230400,-0.00010277050273895262,0.18624823060221773,0.29802386402886694,1.3,0.1185043740858156,5.0,0.7704140147779671,-0.00011606267705254477,1.599700688277577,0.3788920454438234,0.19056461178695433,0.37070806215606544,3324.2,389
-0.003664069533160998,3.0972846245907606,0.0,33,237600,-0.0004521623850385683,0.18243995919439293,0.27706848829511616,1.3,0.08545669654587519,5.0,0.7257700267150289,-0.004116231925208734,1.062654335377457,1.098328311143926,0.41865602986667244,1.0789127980426902,3324.2,387
0.0006792054099831344,2.751431399919684,0.0,34,244800,-0.0005629668027684263,0.18322529005842708,0.25368484290977006,2.4444444444444446,0.027030946357765786,6.899999999999999,0.8711416593895701,0.00011623861326197149,0.40832606353847983,0.7670656202957108,0.6450882243257626,0.76705606971111,3324.3611111111113,385
-0.0007047248454482719,2.9555854890791196,0.0,35,252000,0.00022743420856849995,0.1886906918224006,0.2775170909152145,2.4444444444444446,0.033666141990320794,6.899999999999999,0.826283509061923,-0.0004772906442110735,0.5836306505731282,1.3053220031091144,0.38666326147160507,1.3035987739063917,3324.3611111111113,384
0.0003083119752741441,2.944005082656467,0.0,36,259200,-3.723185218839497e-05,0.17939368977167064,0.25085572098514863,2.4444444444444446,0.04714738430606851,6.899999999999999,0.8227800586251987,0.00027108011360767376,0.893779126467913,1.9083610027803788,0.5970601627152294,1.8946901253196928,3324.3611111111113,383
-0.004595586177597535,2.8625978471026965,0.0,37,266400,-0.0008938661432341298,0.18509503642830885,0.22781776465330417,2.4444444444444446,0.01965621808845003,6.899999999999999,0.8960078978633124,-0.005489452311750733,0.25875974271468033,1.0467175010870202,0.8045084427282063,1.0407590289368776,3324.3611111111113,381
-0.001312911579952708,3.281268847322969,0.0,38,273600,-0.0003379975526636703,0.19375871909693593,0.2505201318694486,2.4444444444444446,0.03337180148067923,6.899999999999999,0.8375762609640757,-0.001650909140471581,0.5753758020903204,1.4533950018213087,0.6024871348984855,1.4484478277791903,3324.3611111111113,380
-0.0017347496023712523,3.294599901201233,0.0,39,280800,-5.114968686201542e-05,0.19484101834633047,0.26255371336662586,3.107142857142857,0.03593995380298501,10.0,0.8166497921399655,-0.0017858992933826006,0.5346322747745547,1.2850890183980974,0.4960257915088108,1.2770190468480782,3324.3690476190477,379
-0.00016954159037841076,2.786700181894832,0.0,40,288000,-0.00032787494311504095,0.19878236220765208,0.2825593364191434,3.107142857142857,0.018317664799286006,10.0,0.8291681629774116,-0.0004974165398616894,0.24700080188928394,1.176309602766756,0.30748851533772215,1.1749493618664286,3324.3690476190477,378
0.004204877130212855,2.8715698947824495,0.0,41,295200,0.0001918126804929266,0.19319649298138244,0.2689789990702319,3.107142857142857,0.02042738118759608,10.0,0.6768196223589479,0.004396689807637052,0.29679552077682986,1.02448356566113,0.4439225861282586,1.0301802691252577,3324.3690476190477,377
0.0009796065807313424,2.891110708350858,0.0,42,302400,-7.336206061299934e-05,0.19487536811816789,0.26840293509087393,3.107142857142857,0.020181557467039774,10.0,0.8622338517688256,0.0009062445377555266,0.2527600383188491,1.2616124790008105,0.4456614491447964,1.258688290184216,3324.3690476190477,376
-0.00031410519371502,3.9206301572335462,0.0,43,309600,0.0003217072961261251,0.20474155459415028,0.26595043316404654,3.107142857142857,0.042337869736809454,10.0,0.8709633110298051,7.602129558565741e-06,0.5190598634032022,1.3462667371108807,0.4677501187292198,1.3381958873113176,3324.3690476190477,376
0.00042739562810545915,4.027376683685515,0.0,44,316800,-5.674530096159786e-05,0.21344195500311872,0.27527403166014996,3.107142857142857,0.03694741492839679,10.0,0.8911730517281425,0.00037065038029732763,0.3808704579283216,1.8005410162323998,0.38084423043011206,1.7955456692737244,3324.3690476190477,375
0.0011384781340998728,3.774286236471285,0.0,45,324000,0.00022498477198294606,0.2057728404729139,0.2545317984701543,3.8645833333333335,0.031976966757429566,13.0,0.8930219716945338,0.0013634628464748698,0.31614572004412594,1.6129393938089174,0.5623188629872584,1.6149674571033508,3324.2708333333335,374
-0.00034598812301708896,3.3497257347333993,0.0,46,331200,-0.00015403784647747241,0.20444253277388358,0.2503645079665714,3.8645833333333335,0.028325223122272522,13.0,0.7441305109763903,-0.0005000259405751999,0.3565591459363345,1.3424406135661733,0.6229980313880733,1.339847643271325,3324.2708333333335,373
0.0008063664327892857,2.9451023074481393,0.0,47,338400,0.00026674243973693544,0.21132035363089258,0.2760735703379045,3.8645833333333335,0.0282450917526921,13.0,0.7140767610172,0.0010731088774554398,0.6329730895867162,0.8726795658536731,0.38311869101488744,0.8649646527813896,3324.2708333333335,372
0.0007254020224164778,4.192010727297406,0.0,48,345600,-0.0005569675436034765,0.21238182039339204,0.24930928426783508,3.8645833333333335,0.04078618803752982,13.0,0.8986384731894533,0.00016843445754964527,0.44609816233304933,2.2652650413931337,0.5781479182622219,2.2658897423911926,3324.2708333333335,371
0.002405082496559635,4.584148120116363,0.0,49,352800,-0.00031071127503664686,0.2145800085841513,0.26790008339810506,3.8645833333333335,0.049281795828154354,13.0,0.9086723236434301,0.0020943712137000245,0.5330570324067284,2.5630191235411988,0.43173165900194627,2.5652629053607736,3324.2708333333335,371
0.0018408682120830888,4.327846310621216,0.0,50,360000,-4.9580710991968686e-05,0.213537072648723,0.26783940223060426,8.56,0.04338168553217122,22.0,0.9096307354030153,0.001791287499594517,0.4057955991782831,2.282159975615758,0.4274038149144442,2.284949277312983,3324.44,370
2.5564436537737003e-06,3.730359849588925,0.0,51,367200,-0.00028053766201599045,0.21316731954854432,0.2593044623277612,8.56,0.030294181978093266,22.0,0.8917059964886962,-0.00027798125623793826,0.3369717501830918,2.1013546774313108,0.4969873230591123,2.1027364749898982,3324.44,370
0.001750640763348045,3.500618310949159,0.0,52,374400,-0.00013099720218459927,0.23024362009196053,0.2784599598378889,8.56,0.03067946766822219,22.0,0.7257174161872851,0.0016196435801881935,0.45181633899367346,1.0082058423914253,0.3266032279533367,1.005402800623505,3324.44,369
-0.0005467989376130532,3.787037907690598,0.0,53,381600,-0.00015953921820987415,0.21226580806095344,0.2635701687134777,8.56,0.03262634991463108,22.0,0.8910401278984352,-0.0007063381695864239,0.4032763332473467,2.4321183341401826,0.456511895495676,2.4313939466659646,3324.44,368
-0.0012497943894706344,4.496329216181286,0.0,54,388800,-0.00025204699493612515,0.21512099311544156,0.2711432061482359,8.56,0.04588925089844794,22.0,0.9250784369041681,-0.0015018414092932647,0.4863987170015108,2.6567060290016826,0.39385111470544154,2.6570831848550887,3324.44,368
0.0027213339383432076,4.948103788877805,0.0,55,396000,-9.15083803365731e-05,0.22115370614671861,0.2773659431353792,8.56,0.056365230912006695,22.0,0.9336742353585546,0.0026298255785372165,0.6551604665510574,3.0821338644559253,0.33520992870806765,3.084599603818781,3324.44,367
0.0018843402475463807,4.719775382658792,0.0,56,403200,-0.0003872378129417897,0.21758889755322816,0.2753844811518987,15.93,0.0521414088871744,52.70000000000006,0.9249405579623723,0.001497102435521175,0.48476861985335445,3.0144004705879426,0.3509277264099746,3.0160118862371594,3324.56,366
0.0003227452479958462,4.457543124824605,0.0,57,410400,-0.0003235338597629611,0.22507374931856122,0.277869458901819,15.93,0.31870098458610413,52.70000000000006,0.8797637475971822,-7.885850388931375e-07,6.352726476365829,2.8319332423701726,0.3376090051656732,2.802026571665334,3324.56,366
-0.001282502594023992,4.125449790443693,0.0,58,417600,-0.0006660961723065,0.2186706046594514,0.2636293858520332,15.93,0.04508036147256102,52.70000000000006,0.7864949089170448,-0.0019485987893004416,0.7465117612784749,2.4843930100611162,0.46482742915681147,2.4859245014805635,3324.56,365
-0.0001379994654139625,5.079823515443576,0.0,59,424800,-0.00029833593197896145,0.23249135860611522,0.2702075695691916,15.93,0.06228789048459106,52.70000000000006,0.9368393478641119,-0.0004363353938508283,0.8148889940189326,3.341411130112157,0.3930750079715141,3.3384144127554203,3324.56,365
5.541300174786206e-05,4.955795535902496,0.0,60,432000,-0.00042144067548439756,0.2206336060391059,0.2643880477997046,15.93,0.05626113248259697,52.70000000000006,0.9229769727981911,-0.0003660276782435301,0.5815509387937917,2.765226880685678,0.45160548359175373,2.7618694500459573,3324.56,365
-0.0007956370892258299,5.336571595621489,0.0,61,439200,-0.0003134803445130798,0.22880686333728217,0.268073941030239,25.23,0.06875923173605568,76.70000000000006,0.922337247928772,-0.0011091174416659184,0.7120789486692601,3.3808421468955503,0.4338011241787009,3.3802405847159642,3324.73,364
-0.00033649552051477177,4.5923654086879955,0.0,62,446400,9.759098709467381e-05,0.22675700212952007,0.26747948812862865,25.23,0.04657161594609971,76.70000000000006,0.9265940897458445,-0.00023890453123453034,0.4582535287615999,2.697170222953514,0.4423357944458566,2.698992431006104,3324.73,364
