#{"t_start": 1546137682.8870099, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,83.021502
3.0,228,89.441257
0.0,127,92.356238
0.0,129,142.862559
1.0,174,144.871652
0.0,129,147.379201
1.0,176,152.214324
4.0,299,160.273038
5.0,374,171.818179
2.0,200,179.214866
0.0,127,183.741148
0.0,129,188.988628
0.0,129,192.880861
3.0,271,202.93675
0.0,125,206.666612
0.0,129,210.884077
0.0,129,214.906877
0.0,125,218.566323
3.0,270,226.975635
0.0,127,231.005185
0.0,127,234.694678
0.0,129,238.425234
0.0,127,242.108514
0.0,129,245.826916
2.0,202,251.62319
3.0,230,258.495943
0.0,127,261.837808
0.0,125,265.352647
0.0,127,269.17373
0.0,125,272.466836
5.0,329,282.212738
2.0,202,287.944597
0.0,129,291.320927
0.0,129,295.001882
0.0,125,298.23121
3.0,248,305.165307
0.0,125,308.818465
0.0,127,312.373918
5.0,350,322.611413
0.0,127,326.23567
0.0,127,329.605195
10.0,453,342.48521
0.0,125,345.56816
0.0,129,348.866732
2.0,200,354.161602
2.0,202,359.497064
0.0,127,362.717852
3.0,248,369.353012
5.0,371,379.726379
5.0,350,389.956154
0.0,129,393.392239
0.0,125,396.367551
3.0,246,403.316823
7.0,432,415.565862
6.0,382,426.307205
1.0,157,430.64624
4.0,299,439.284351
0.0,129,442.510545
0.0,129,445.739906
1.0,173,450.374083
0.0,129,453.686915
5.0,350,463.563843
1.0,176,468.452472
4.0,297,476.690593
9.0,404,487.993923
2.0,202,493.406246
0.0,129,496.626631
2.0,198,501.971628
0.0,123,504.99168
0.0,125,508.448447
2.0,202,514.029781
2.0,200,519.62641
0.0,125,522.681174
0.0,127,524.834859
6.0,382,532.245984
0.0,127,534.386454
0.0,129,536.41143
3.0,248,541.396548
0.0,127,544.16131
0.0,129,546.599163
4.0,297,553.297645
0.0,129,555.707223
3.0,248,560.625204
5.0,350,568.795706
0.0,127,571.949633
11.0,484,584.15234
0.0,129,587.329906
4.0,297,595.494112
0.0,129,598.305067
4.0,299,606.320473
0.0,127,608.910007
0.0,125,612.220235
2.0,200,616.914374
0.0,127,619.927763
3.0,246,626.520499
9.0,404,637.334027
2.0,200,643.075377
9.0,404,654.004247
0.0,129,657.501165
9.0,404,670.218112
0.0,127,673.89483
0.0,129,681.785199
0.0,127,687.171798
9.0,404,703.617229
1.0,153,708.908073
2.0,200,716.14907
0.0,125,720.375628
0.0,127,724.148476
2.0,198,730.102213
3.0,246,739.438386
0.0,125,744.591172
2.0,202,753.000355
1.0,176,760.046372
5.0,350,774.380578
4.0,299,791.285962
1.0,173,805.17489
0.0,129,813.774456
3.0,230,828.97074
0.0,125,835.64871
1.0,153,844.142684
4.0,301,860.660848
4.0,299,876.895416
0.0,129,882.89345
4.0,298,898.752662
5.0,369,917.018745
0.0,127,923.033561
0.0,129,930.215807
0.0,127,935.936322
2.0,202,946.61311
3.0,228,958.031657
9.0,424,981.377683
0.0,129,988.287832
0.0,129,994.186249
2.0,200,1004.594995
2.0,202,1015.86004
2.0,202,1026.565869
0.0,127,1032.207549
0.0,125,1037.993786
3.0,269,1052.564264
1.0,155,1060.251494
0.0,125,1066.800906
3.0,252,1081.02001
1.0,178,1090.521726
1.0,155,1098.061797
4.0,273,1112.978654
2.0,204,1122.892201
1.0,155,1131.175906
6.0,399,1153.816653
0.0,129,1159.656073
10.0,454,1185.384372
4.0,299,1201.700794
8.0,370,1221.612347
0.0,125,1227.465326
3.0,232,1239.230896
9.0,380,1260.467158
3.0,230,1272.794711
4.0,301,1289.811476
1.0,174,1299.12813
3.0,250,1312.575393
3.0,230,1324.102466
5.0,326,1340.780973
2.0,200,1351.502762
5.0,344,1368.819602
1.0,175,1377.36926
4.0,284,1392.299936
4.0,275,1406.619367
3.0,251,1419.888345
1.0,174,1429.280806
0.0,125,1435.392531
3.0,256,1448.861316
0.0,127,1455.091972
0.0,129,1461.605174
1.0,157,1469.25246
0.0,129,1475.659761
2.0,221,1488.333934
1.0,159,1496.582737
2.0,202,1506.609903
1.0,174,1515.423476
5.0,327,1534.133262
0.0,125,1540.401745
3.0,256,1553.387909
9.0,404,1574.317542
4.0,294,1589.253742
0.0,129,1595.716651
1.0,153,1603.435122
1.0,174,1612.293805
1.0,155,1619.649945
1.0,174,1626.795809
2.0,202,1635.226564
2.0,222,1646.478816
1.0,157,1653.780899
0.0,129,1659.560368
6.0,382,1677.981122
2.0,190,1686.777427
3.0,255,1699.577877
0.0,127,1705.375384
0.0,127,1710.611189
1.0,153,1717.904103
3.0,229,1730.172968
4.0,241,1743.517621
6.0,401,1762.746773
0.0,129,1769.723765
3.0,216,1780.290365
1.0,176,1788.054337
4.0,321,1805.003766
6.0,377,1823.76421
0.0,127,1829.798725
9.0,404,1849.836583
1.0,173,1857.81467
0.0,129,1863.974563
5.0,344,1880.402985
2.0,206,1889.639589
2.0,224,1900.429768
3.0,258,1913.262913
3.0,236,1924.172409
10.0,450,1945.200584
12.0,534,1971.227636
2.0,201,1980.178956
0.0,129,1985.958262
9.0,380,2004.959974
2.0,203,2015.236059
3.0,238,2026.880061
3.0,235,2038.430476
5.0,350,2055.074891
2.0,227,2065.458714
2.0,183,2074.870945
3.0,218,2085.013322
4.0,284,2099.473253
3.0,220,2109.288948
3.0,218,2119.917319
4.0,250,2131.608739
6.0,362,2148.772414
0.0,129,2154.607898
11.0,469,2178.740991
5.0,289,2192.571166
1.0,157,2199.873529
3.0,271,2212.301131
10.0,441,2233.616928
4.0,257,2245.442533
4.0,299,2259.634466
4.0,258,2272.689931
3.0,251,2284.275656
10.0,469,2307.267034
5.0,327,2322.523772
10.0,433,2344.473587
8.0,477,2368.845415
14.0,578,2397.441958
4.0,279,2410.803914
5.0,317,2426.372317
6.0,362,2443.927054
9.0,310,2458.333896
9.0,491,2481.028038
8.0,389,2499.845567
11.0,501,2524.538746
13.0,352,2541.858634
8.0,430,2562.596739
0.0,127,2568.016769
1.0,174,2575.943159
13.0,457,2597.589873
4.0,281,2610.283746
9.0,347,2626.477157
6.0,358,2643.756625
9.0,449,2664.309288
11.0,271,2677.007182
10.0,378,2695.1422
9.0,467,2718.08092
8.0,439,2740.648734
10.0,375,2758.936099
8.0,302,2774.565139
12.0,643,2805.957123
10.0,582,2833.703219
9.0,492,2857.963116
9.0,432,2878.603132
6.0,379,2897.670172
9.0,342,2914.771148
11.0,409,2935.929226
21.0,609,2964.666684
18.0,637,2995.210468
17.0,493,3018.618992
10.0,483,3041.904677
18.0,491,3065.922354
9.0,475,3088.027398
13.0,337,3103.637559
12.0,496,3127.751928
11.0,555,3153.9792
5.0,314,3168.329678
7.0,373,3187.023731
7.0,408,3206.077173
7.0,406,3225.412911
16.0,591,3254.260527
18.0,589,3282.927477
17.0,637,3313.595981
11.0,554,3341.000285
13.0,510,3364.998623
9.0,533,3390.415877
18.0,732,3426.804908
23.0,842,3468.250858
17.0,576,3496.779821
18.0,448,3517.726944
23.0,604,3547.17791
20.0,706,3580.194351
31.0,909,3625.925648
9.0,403,3646.030367
17.0,643,3677.393037
18.0,508,3703.307794
12.0,564,3731.257287
15.0,720,3767.453093
10.0,533,3793.213388
16.0,622,3823.889506
10.0,527,3849.623756
14.0,617,3879.414267
45.0,1091,3933.561003
9.0,439,3955.542876
17.0,648,3986.716265
18.0,688,4019.856042
10.0,478,4042.536813
26.0,674,4075.136915
15.0,441,4095.904617
27.0,726,4130.579084
12.0,394,4150.458694
33.0,917,4194.723617
19.0,820,4235.288493
33.0,862,4278.59806
12.0,493,4302.532128
27.0,873,4343.856446
