value_loss,grad_norm,P09:episode_rewards,P01:episode_rewards,policy_entropy,episode_length,PMM:episode_rewards,epoch_idx,advantage_norm,fps,frames,policy_loss,explained_variance
0.010345625129994006,0.32737452212081064,6.0,0.0,1.3507840132713318,219.21,2.4,52,1.1773754346370697,291,416000,-0.001421872967039235,0.8774700546264649
0.007894729457912036,0.2974365985879064,5.0,0.0,1.3544534254074097,207.5,2.06,53,1.0534880912303926,292,424000,0.0002852121289470233,0.8888585036993026
0.007690077958395705,0.30925338227754007,6.0,0.0,1.3303306925296783,217.04,2.3,54,1.0285793182253837,292,432000,-0.002827974970597893,0.9273012274503708
0.00932678529759869,0.30098328870008345,6.0,0.0,1.3500785410404206,218.83,2.34,55,1.14392757833004,293,440000,-0.0009798090570257046,0.8813165962696076
0.012195264678448439,0.36002420448424216,6.0,0.0,1.3374492776393891,217.07,2.41,56,1.3278587794303893,293,448000,-0.0025297691451851277,0.8280159729719162
0.014172810553573072,0.4297802052510342,4.0,0.0,1.3163960015773772,201.54,2.03,57,1.388586277961731,294,456000,-0.0040817046874872176,0.8244392484426498
0.013589135978836566,0.38858644405888754,5.0,0.0,1.285253425836563,208.34,2.3,58,1.4204649603366852,294,464000,-0.006919284824980423,0.774268935918808
0.01023577086860314,0.3609960301333989,5.0,0.0,1.2249414658546447,191.88,2.03,59,1.2274755030870437,294,472000,-0.005877985085608089,0.8386142677068711
0.01264402168802917,0.4150468533442541,6.1000000000000085,0.0,1.213589916229248,194.2,2.22,60,1.3450091516971587,294,480000,-0.006043475434998982,0.8248180013895035
0.011606133610475808,0.39209498406327087,7.0,0.0,1.2705744123458862,208.64,2.58,61,1.3178224676847459,294,488000,-0.0020740506556467153,0.8560738480091095
0.011094913727138191,0.36209703698286755,6.1000000000000085,0.0,1.2774833488464354,228.99,2.77,62,1.2665297240018845,295,496000,-0.002787928618345177,0.8581139427423478
0.009174258484272287,0.33203639405052465,6.1000000000000085,0.0,1.3000666582584381,242.14,3.06,63,1.1486011248826982,295,504000,-0.0005026064199046232,0.8820612168312073
0.007894752071006223,0.2954872432998313,6.0,0.0,1.2989048779010772,242.48,3.18,64,1.0620189997553826,296,512000,-0.0009096736150240759,0.9142740213871002
0.006710497122257948,0.2605639857245851,9.0,0.0,1.3127475821971892,244.17,3.26,65,0.9754710504412651,296,520000,0.00093169842264615,0.9355349880456925
0.009750226123724132,0.3398520042560334,9.100000000000009,0.0,1.3220351552963256,244.25,3.28,66,1.1829869306087495,297,528000,-0.0007075141749010072,0.8911959129571915
0.010065422882325948,0.35354805612835105,9.0,0.0,1.3040714275836944,243.98,3.13,67,1.2235106879472732,297,536000,-0.0035595206182915716,0.8834999078512191
0.009984231372363865,0.31840105324933526,8.100000000000009,0.0,1.316299126148224,250.97,3.28,68,1.1976830101013183,298,544000,-0.0008037614490604029,0.8864644098281861
0.010952402220573277,0.3826989685615857,6.200000000000017,0.0,1.2984836173057557,236.68,2.96,69,1.2675141870975495,298,552000,-0.002784584074106533,0.8757663017511368
0.008912431651260704,0.3158025044553375,8.0,0.0,1.3101710391044616,237.36,3.0,70,1.1380123889446259,298,560000,-0.0006505116418702528,0.8997538661956788
0.007603476169751957,0.2760003180302736,9.0,0.0,1.3124852418899535,241.07,3.14,71,1.0441327956318855,299,568000,-0.0007555856675026007,0.9248741543293
0.010657869244460017,0.32997034339774733,8.100000000000009,0.0,1.3267387306690217,234.82,2.93,72,1.2391705185174942,299,576000,-0.00313989155809395,0.8741692197322846
0.008886567249428481,0.3304267073826344,8.100000000000009,0.0,1.3197132325172425,237.32,2.95,73,1.1504502576589584,299,584000,0.0003790947659581434,0.9040914177894592
0.010442447890527546,0.33956018878369676,6.0,0.0,1.3275073122978212,231.29,2.77,74,1.2299089187383652,299,592000,-0.001181697795400396,0.8882343477010727
0.009163750626612455,0.31228275744099926,8.0,0.0,1.339656685590744,241.77,3.09,75,1.1642651307582854,300,600000,-0.0026262705536828435,0.901413016319275
0.011891212569316849,0.36001500235747214,8.0,0.0,1.3316916954517364,251.49,3.34,76,1.2950029399991037,300,608000,-0.0013057042477885262,0.8762884080410004
0.011528252138523385,0.3527200888829085,7.0,0.0,1.313409856557846,251.09,3.25,77,1.2981124863028526,300,616000,-0.000696829641237855,0.8989644676446915
0.010018179479520767,0.34899910395625516,8.0,0.0,1.3151518380641938,262.64,3.57,78,1.1981141597032547,301,624000,0.0027130534194293432,0.9079256987571717
0.011770044942386449,0.35176961158536796,7.0,0.0,1.3221006631851195,253.28,3.36,79,1.3079639482498169,301,632000,-0.003619460779882502,0.8635450863838195
0.011762419268488884,0.3546114603172249,8.0,0.0,1.2972484147548675,272.8,3.85,80,1.3069366705417633,301,640000,-0.0037111950331018308,0.8860740137100219
0.01121180472895503,0.35725923659703646,8.0,0.0,1.29588609457016,267.53,3.76,81,1.2925036376714707,302,648000,-0.0031043872382724657,0.8884241408109665
0.009568757861852645,0.32003686636956563,8.100000000000009,0.0,1.2879798460006713,270.3,3.87,82,1.1854313987493514,302,656000,-0.0012987731373868884,0.905717118382454
0.015920196636579932,0.43607341852457004,9.0,0.0,1.2635407114028931,271.53,3.94,83,1.5491917157173156,302,664000,-0.005345387261477299,0.8435578918457032
0.01136549434857443,0.345254105332736,9.100000000000009,0.0,1.3028295695781709,261.91,3.81,84,1.2986460793018342,302,672000,-0.0034769579756539315,0.8648135769367218
0.017752362922765316,0.4935345163667702,10.0,0.0,1.2720099008083343,281.17,4.36,85,1.6266518765687943,302,680000,-0.005907702499534935,0.8174209004640579
0.0158301149494946,0.45435737382528196,10.0,1.0,1.234173012971878,283.84,4.67,86,1.537733768224716,303,688000,-0.0023787662701215597,0.8375915646553039
0.01697761695832014,0.4683622799568915,10.0,1.0,1.270373352766037,286.04,4.83,87,1.5969326323270798,303,696000,-0.006146680022939108,0.8102541053295136
0.01725005975458771,0.43561089033705697,10.0,1.0,1.2805481052398682,304.01,5.27,88,1.6178157085180283,303,704000,-0.003545301196863875,0.7859505689144135
0.016005090763792397,0.4384395662781164,10.0,1.0,1.2823976588249206,305.33,5.16,89,1.560147168636322,303,712000,-0.003438953614095226,0.8147281020879745
0.016170229446142912,0.4655908448980694,10.0,1.0,1.2580712175369262,309.73,5.02,90,1.5704501420259476,304,720000,-0.003253410662437091,0.8188501757383346
0.018683977806940675,0.48812142652184215,10.100000000000009,1.0,1.2777294969558717,319.33,5.39,91,1.6830083906650544,304,728000,-0.0053950496032484805,0.8096127837896347
0.015655674340669067,0.43483242080424633,11.0,1.0,1.2736449503898621,317.14,5.62,92,1.5300710487365723,304,736000,-0.006994242593646049,0.8276785331964492
0.022184684155508876,0.5430528630609964,12.0,1.9000000000000004,1.231816303730011,326.37,6.03,93,1.837090207338333,304,744000,-0.006281711246701889,0.8068794637918473
0.017966837086714805,0.4941838816204147,12.0,2.0,1.2422963654994965,341.68,6.75,94,1.6578068548440934,305,752000,-0.006235027820512187,0.8345535093545914
0.01947037296369672,0.4915712691826349,13.0,3.0,1.2787235856056214,362.53,7.52,95,1.7187299662828446,305,760000,-0.0001327711227349937,0.7676703190803528
0.020459027076140047,0.5488932352572572,13.0,3.0,1.1746486055850982,368.76,7.74,96,1.7720839846134187,305,768000,-0.004145659586647525,0.7846990609169007
0.02009235054720193,0.5205379532876566,13.0,4.0,1.2128349184989928,380.62,8.16,97,1.7559716951847077,305,776000,-0.004699950257781893,0.7865044033527374
0.02018315297551453,0.5247850536951951,14.0,3.9000000000000004,1.2142846632003783,388.77,8.34,98,1.752618545293808,306,784000,-0.004684511140003451,0.7845943576097488
0.018031947249546647,0.5250371854994977,13.100000000000009,4.0,1.225965301990509,391.69,8.39,99,1.6699787545204163,306,792000,-0.010363863869570196,0.8067978358268738
0.022852871739305555,0.5963383077095021,13.0,3.0,1.1966964602470398,381.0,8.04,100,1.8511779010295868,306,800000,-0.008296587451186497,0.7719818842411041
0.01684886381030083,0.4680576987329349,14.0,4.0,1.2424303245544435,386.42,8.19,101,1.5998201990127563,306,808000,-0.0029968869281583464,0.8053056210279464
0.020633584586903453,0.5214871653550385,13.0,4.0,1.230923010110855,384.89,8.03,102,1.77054535984993,306,816000,-0.007685291945235804,0.7674160277843476
0.023245578412897885,0.5837036213197229,13.100000000000009,3.0,1.211078281402588,382.72,7.91,103,1.8929321098327636,306,824000,-0.0020972553119645455,0.737940599322319
0.020553517644293605,0.5095243570848347,15.100000000000009,4.0,1.2125428211688996,402.51,8.57,104,1.7669680845737457,307,832000,-0.008449403522827198,0.7794269436597824
0.01924201301764697,0.48687877499599486,14.100000000000009,4.0,1.2153578448295592,401.69,8.41,105,1.7233932173252107,307,840000,-0.004390994324348867,0.7839074021577835
0.025072960490360854,0.5915396867204802,14.0,4.9,1.1607326889038085,407.07,8.62,106,1.9396227341890335,307,848000,-0.0028810596407856793,0.7241113245487213
0.020722177061252296,0.5416158670228388,15.0,4.9,1.1544042539596557,427.89,9.12,107,1.7883566999435425,307,856000,-0.012553786683420186,0.7765519720315933
0.01952267412096262,0.5018669772134934,15.100000000000009,5.0,1.1836066329479218,434.04,9.45,108,1.7381728422641753,308,864000,-0.002970584843715187,0.7963105797767639
0.023365243915468455,0.6202009905349369,15.0,5.0,1.19338796377182,427.63,9.38,109,1.9001348507404328,308,872000,-0.008014736644690856,0.75480803668499
0.022355940509587526,0.5212525442664083,15.100000000000009,5.0,1.1746352791786194,440.53,9.48,110,1.8492921531200408,308,880000,-0.0031310041702818127,0.7451298153400421
0.025223495103418828,0.5928785356585563,17.10000000000001,5.0,1.1372538316249847,462.64,10.32,111,1.9529221552610396,308,888000,-0.01027673963806592,0.7246977013349533
0.02303127947729081,0.6121789286490934,16.0,5.0,1.1534646344184876,438.09,9.71,112,1.8780709517002105,308,896000,-0.008582357804116328,0.7773298639059066
0.023703986890614034,0.5569121915859057,17.0,5.0,1.116564330458641,444.69,10.18,113,1.9005999284982682,308,904000,-0.010808961126604117,0.7699297201633454
0.019682608507573605,0.522013205113609,17.0,5.0,1.1699499928951262,460.47,10.44,114,1.739965277314186,308,912000,-0.004150305892544566,0.7624924248456955
0.01975420269649476,0.5284158991182565,17.0,5.0,1.1980279552936555,454.94,10.4,115,1.736420259475708,308,920000,-0.003818007078021992,0.7918716317415238
0.023802823228761552,0.583562904639883,16.10000000000001,5.0,1.1733869910240173,459.86,10.47,116,1.92429145693779,309,928000,-0.006000185848097317,0.7465255182981491
0.024456601608544588,0.5801598680098583,17.0,5.9,1.1721492856740952,467.5,10.74,117,1.9475064396858215,309,936000,-0.0035270168962597383,0.7357701730728149
0.01884989176876843,0.5070097873826888,18.0,6.0,1.1918050146102905,492.99,11.51,118,1.7044245898723602,309,944000,-0.0012743866637174505,0.7852303868532181
0.022197416624985634,0.5559014736567574,17.10000000000001,6.0,1.1834538722038268,499.34,11.64,119,1.8398773086071014,309,952000,-0.007077819397673011,0.7840371197462082
0.02266804488841444,0.5697160413489576,18.0,6.0,1.164596940279007,501.57,11.71,120,1.8645864307880402,309,960000,-0.005845144179766067,0.7746177160739899
0.021961339679546655,0.5379494184159472,18.10000000000001,6.0,1.181764818429947,509.78,12.13,121,1.8172939151525498,309,968000,-0.0048942749894922595,0.7544472771883011
0.02432523759547621,0.5702438524876734,19.0,6.9,1.199336975812912,502.44,12.13,122,1.9028333938121795,309,976000,-0.007388332382688532,0.7590837252140045
0.022014325209893285,0.5453960281681459,18.0,6.9,1.1856084883213043,492.85,11.81,123,1.8357676565647125,310,984000,-0.0016832102567423135,0.7766006195545196
0.02394485890865326,0.5575635444411042,18.0,6.9,1.1606917440891267,492.41,11.81,124,1.9150383019447326,310,992000,-0.007582151719834656,0.737312381863594
0.02504927015863359,0.6178048940105574,18.10000000000001,7.0,1.1200989782810211,503.63,11.98,125,1.971174088716507,310,1000000,-0.007987279998633311,0.7433058261871338
0.021934992391616105,0.5518997208127115,19.0,7.0,1.1511924684047699,504.08,12.19,126,1.8344441843032837,310,1008000,-0.0041100405273027715,0.7710295069217682
0.024088581590913236,0.6161347313799903,18.10000000000001,8.0,1.1479926031827927,505.94,12.14,127,1.905414309501648,310,1016000,-0.012123763361014426,0.7631760853528976
0.023472212916240097,0.6571239682271225,18.10000000000001,6.0,1.0947009444236755,485.39,11.43,128,1.8607044285535812,310,1024000,-0.009453829233534635,0.6878435665369034
0.024866315610706805,0.6205353495072947,18.10000000000001,5.0,1.065514909029007,473.24,11.22,129,1.9548746705055238,310,1032000,-0.005108418466988951,0.7309783333539963
0.025817402275279164,0.5790893356072343,18.0,5.0,1.1363010108470917,471.65,11.22,130,1.9802999007701874,310,1040000,-0.009650046412825759,0.7468643522262574
0.029543292336165906,0.6673802292923502,18.10000000000001,5.9,1.1318898993730544,472.71,11.49,131,2.1198851549625397,311,1048000,-0.007214261593180709,0.7168818962574005
0.027068698219954966,0.5932602951080255,19.0,5.0,1.116414343714714,479.14,11.86,132,2.0324300706386564,311,1056000,-0.0093066065538369,0.6918365377187728
0.02766676861792803,0.6483898839790045,22.10000000000001,5.0,1.1246197724342346,499.79,12.92,133,2.05308913230896,311,1064000,-0.008050736030563712,0.7448582834005356
0.027574456301517784,0.6340488462668733,23.10000000000001,5.0,1.0826042771339417,521.18,13.7,134,2.0466704642772675,311,1072000,-0.012688032591977389,0.7284053283929824
0.02647504516877234,0.5997627862137818,24.10000000000001,7.9,1.1337552070617676,548.73,14.79,135,2.004510464668274,311,1080000,-0.007570881151477807,0.7521665275096894
0.02566348569467664,0.5852704264502986,25.10000000000001,9.0,1.0880658358335495,580.98,15.75,136,1.9773224818706512,311,1088000,-0.009975157225853763,0.7269360500574112
0.028350494438782334,0.6267605474162629,26.200000000000017,9.0,1.058450734615326,588.4,16.15,137,2.077050557732582,311,1096000,-0.006080202578741592,0.7200803971290588
0.028689719792455434,0.6922914445253516,28.0,9.0,1.048595188856125,589.47,16.7,138,2.087200655937195,311,1104000,-0.012281530469699646,0.705622980594635
0.028452513506636024,0.7555690138733462,26.0,9.0,1.026741665005684,593.91,16.75,139,2.087771919965744,311,1112000,-0.007472985983476974,0.7067358380556107
0.024545309185050428,0.6119017203715209,23.10000000000001,8.0,1.1074997669458388,582.05,16.09,140,1.936444846391678,311,1120000,-0.004938198435120285,0.764152934551239
0.023906031027436256,0.5942240717317937,23.0,8.0,1.1313060212135315,580.9,16.01,141,1.9029820585250854,311,1128000,-0.006239891457371413,0.7474579429626464
0.025686639202758668,0.6132142467769739,22.10000000000001,8.0,1.1202824419736863,577.66,15.6,142,1.9809799075126648,311,1136000,-0.005055708489671815,0.7487613970041275
0.024613406620919705,0.6528729338302154,22.0,8.0,1.035385313630104,578.84,15.59,143,1.9459496235847473,312,1144000,-0.005641001695184968,0.7271851962804794
0.027429140275344252,0.6366846419254805,22.0,8.0,1.0656706017255784,574.86,15.44,144,2.033503419160843,312,1152000,-0.007258437741547823,0.7186899328231812
0.030842705937102435,0.6636563564979633,22.0,8.0,1.1267729032039642,585.22,15.28,145,2.1646861696243285,312,1160000,-0.014681746059213765,0.6972273272275925
0.02592153370846063,0.6260604338811933,21.0,8.0,1.1008776944875718,579.55,15.09,146,1.9892027968168258,312,1168000,-0.008238987141230609,0.7324406832456589
0.02408399598672986,0.6479044304770933,21.0,7.9,1.124764365553856,569.42,14.58,147,1.9043858194351195,312,1176000,-0.005149229334201664,0.7345660358667374
0.025035090912133455,0.5992292777346668,22.0,7.9,1.0985060656070709,578.25,14.89,148,1.9489362442493439,312,1184000,-0.010086317234090529,0.7332343077659607
0.027740880670025943,0.6646184018330418,22.0,7.9,1.101068878173828,582.98,15.19,149,2.0501556384563444,312,1192000,-0.012240622774115764,0.7369947683811188
0.02640523902140558,0.5704608133923765,23.0,8.0,1.1190933406352996,585.09,15.67,150,2.001378413438797,312,1200000,-0.00777508871484315,0.7209150987863541
0.024563596546649934,0.5924288929723709,22.10000000000001,8.0,1.0957419562339783,584.94,15.59,151,1.9428276646137237,312,1208000,-0.006372866434976459,0.730777714252472
0.03417898288927972,0.7370077311087383,23.0,8.0,1.0777051776647568,582.44,15.84,152,2.2633836007118227,312,1216000,-0.011936748884618282,0.6714271092414856
0.028912154277786612,0.6604795340596177,23.0,9.9,1.034096143245697,596.28,16.33,153,2.1051828157901764,312,1224000,-0.010944814545218833,0.7079598128795623
0.028858316699042916,0.662826258497186,25.10000000000001,8.9,1.0533562582731246,605.72,17.03,154,2.0879432904720305,312,1232000,-0.005413830416509882,0.7218480110168457
0.03323295674286783,0.7044250758564885,27.200000000000017,11.0,1.058764227628708,630.3,18.12,155,2.232095409631729,312,1240000,-0.008021785594974063,0.6549577075242996
0.030933815808966755,0.6735105663087709,31.0,11.9,1.0868552333116532,650.4,19.21,156,2.1644541120529173,313,1248000,-0.008880316431168466,0.6902076989412308
0.029523665951564908,0.619643419027295,31.0,11.0,1.0712367355823518,659.65,19.56,157,2.1044562363624575,313,1256000,-0.00834980220941361,0.7196809875965119
0.029912426667287946,0.7258600934950458,27.200000000000017,10.9,1.0066781216859817,662.02,19.36,158,2.12015163064003,313,1264000,-0.011591985239647329,0.6935722953081132
0.029774558404460548,0.7715914660652582,28.10000000000001,10.0,1.046153155565262,669.74,19.61,159,2.1225462436676024,313,1272000,-0.011691231429576874,0.7373133844137192
0.03407343849539757,0.7245266118452943,29.200000000000017,10.0,1.0500299566984177,672.98,19.94,160,2.2769961202144624,313,1280000,-0.007811721074831439,0.6882027864456177
0.03553973725065589,0.7736021569491579,29.200000000000017,10.0,1.043048505783081,678.42,19.95,161,2.314142687320709,313,1288000,-0.011837026189896278,0.6893936908245086
0.031707897782325745,0.6919836315800554,29.0,10.0,1.014846778512001,675.5,20.0,162,2.1744151842594146,313,1296000,-0.008289304481440923,0.6676033455133438
0.030703223533928393,0.6806934990714556,27.10000000000001,10.0,1.0328293561935424,672.35,19.41,163,2.143877079486847,313,1304000,-0.013270239336416126,0.7031329584121704
0.027870288947597147,0.7021700116308112,26.10000000000001,10.0,0.9936368882656097,662.41,18.99,164,2.055636590719223,313,1312000,-0.011764886963064783,0.7158039706945419
0.02754102472215891,0.6244667010669877,26.0,10.0,1.0491831141710282,670.07,18.99,165,2.0523975336551668,313,1320000,8.449580695014446e-05,0.735190533399582
0.030847510574385523,0.7361505031758975,26.200000000000017,11.0,1.0480990183353425,672.98,19.1,166,2.141733105182648,313,1328000,-0.01673743322084192,0.7175489687919616
0.03218486009165645,0.7299623465645354,26.300000000000026,11.0,1.0416286838054658,675.66,19.1,167,2.180346517562866,314,1336000,-0.017431370606645943,0.7258720421791076
0.03419895363971591,0.7138374655058459,29.0,11.9,1.0418658471107483,672.83,19.36,168,2.261130100488663,314,1344000,-0.011061610620818101,0.6756759256124496
0.03211068106349558,0.7185293477805506,29.0,12.0,1.0828745102882384,677.92,19.58,169,2.1724843657016755,314,1352000,-0.01305867144426884,0.7139259523153305
0.030961910840123893,0.72945507542958,29.0,12.0,1.0927621060609818,678.06,19.35,170,2.165588215589523,314,1360000,-0.0058631916673039085,0.7001132565736771
0.03544825369026512,0.6986791045032238,29.0,11.0,1.0673683017492295,681.6,19.53,171,2.2860548996925356,314,1368000,-0.008118183000478894,0.7045714181661605
0.033334174077026546,0.6796616564747794,29.0,11.0,1.0612704145908356,675.1,19.59,172,2.24710875749588,314,1376000,-0.00940285940276226,0.672703515291214
0.02840734872967005,0.6070280658611885,30.10000000000001,11.9,1.0758430075645447,705.65,20.89,173,2.0684390795230865,314,1384000,-0.00805341001949273,0.695222607254982
