P09:episode_rewards,episode_length,epoch_idx,grad_norm,explained_variance,P01:episode_rewards,policy_loss,fps,PMM:episode_rewards,advantage_norm,frames,value_loss,policy_entropy
5.0,180.31,29,0.23295753618912102,0.9576091140508651,0.0,-0.0013230951712466777,487,1.4,0.7747783866524697,232000,0.0045705398247810084,1.3443839824199677
5.0,194.33,30,0.16949406548033374,0.9756237733364105,0.0,-0.00030582769759348596,490,1.75,0.5769115133583546,240000,0.0026682408807391766,1.3432344710826873
5.0,202.88,31,0.1944027292048278,0.9582644706964493,0.0,-0.0002931268287647981,493,2.0,0.7545493015646935,248000,0.0045296728410176,1.3441108095645904
6.1000000000000085,212.29,32,0.2654026264198058,0.8822794264554977,0.0,-0.0013698712323093787,497,2.29,0.8357298211753368,256000,0.006192882538598497,1.3446487963199616
6.0,208.13,33,0.17625479285579826,0.9716191202402115,0.0,0.00010170533263590187,501,2.16,0.6145768378674984,264000,0.0033113561346544886,1.3531628942489624
5.0,199.41,34,0.2109751918591185,0.947983347773552,0.0,-0.0011422704046708532,505,1.93,0.7947686806321144,272000,0.005261961758951657,1.3508828818798064
9.0,210.41,35,0.196918882267112,0.9561836349964142,0.0,0.0001311268085555639,509,2.3,0.7351793228089809,280000,0.004409465404169168,1.3427932167053223
9.0,219.49,36,0.5454735430878459,0.8374847275018692,0.0,-0.007240420478628948,513,2.58,1.2054234585165977,288000,0.021595959379919805,1.3101316586136817
9.0,223.58,37,0.24586335131087278,0.937077841758728,0.0,-0.0011741901194909587,516,2.58,0.883533277362585,296000,0.006449086194043048,1.3505934011936187
9.0,234.65,38,0.256219136128647,0.9312269139289856,0.0,-0.001523997514777875,521,2.87,0.9365535023808479,304000,0.006501295487978496,1.3508390736579896
6.1000000000000085,218.17,39,0.21586117981944508,0.938739298582077,0.0,-0.00017045328509993852,524,2.44,0.8237033665180207,312000,0.005512864085030742,1.3485481834411621
6.300000000000026,215.41,40,0.20186523092362252,0.9430928748846054,0.0,-0.00015962939360179008,528,2.42,0.7286471939086914,320000,0.004154765349521767,1.3545760452747344
5.0,213.73,41,0.2497075212190069,0.9236653375625611,0.0,-0.0016028629789070692,531,2.25,0.9585802921652794,328000,0.007156008058809675,1.3643210279941558
6.0,222.85,42,0.2212767454326935,0.9505557650327683,0.0,-0.000702891795663163,534,2.55,0.8575156423449516,336000,0.005408448072848841,1.356179622411728
7.1000000000000085,235.15,43,0.27159279635827543,0.9022429233789444,0.0,-0.0006323305043042638,538,2.89,1.0102685278654098,344000,0.008014910711790436,1.35557512819767
5.0,211.84,44,0.25841512116687104,0.9372103315591812,0.0,-0.0010979647070416831,541,2.17,0.8582070881128311,352000,0.006205331544333603,1.359696478843689
5.1000000000000085,218.97,45,0.26209243285111294,0.912935518026352,0.0,-0.00042755152913741767,544,2.34,0.9874337506294251,360000,0.0073362120694946496,1.3610531377792359
6.0,229.25,46,0.20071340734269097,0.947099831700325,0.0,-0.0008244119380833581,546,2.58,0.7710207805037499,368000,0.004921964000095614,1.3521692502498626
6.1000000000000085,235.1,47,0.32410289837559914,0.910173801779747,0.0,-0.002210535181220621,546,2.73,1.0859339252114295,376000,0.009002416905132123,1.3590761137008667
6.1000000000000085,235.27,48,0.3191036761345742,0.8740857803821563,0.0,-0.00011858274941914715,546,2.81,1.0153350710868836,384000,0.009228101933258586,1.3559170937538148
6.0,226.73,49,0.23488302759009907,0.9523755991458893,0.0,-0.0006888550049916376,548,2.64,0.8602783063054085,392000,0.005413306609261781,1.3597561132907867
6.1000000000000085,227.7,50,0.2919373706570936,0.9055790710449219,0.0,-0.0004847834206884727,549,2.66,1.0986703497171402,400000,0.009252465571044012,1.3527490866184235
6.1000000000000085,213.67,51,0.2857274035701771,0.9024786919355392,0.0,-0.0016175646832562052,550,2.32,1.085678335428238,408000,0.008405404735240153,1.3463933980464935
8.0,225.0,52,0.3065077816799073,0.9249750369787216,0.0,-0.004582547480531503,550,2.67,1.028186085820198,416000,0.0077938077505677935,1.346554161310196
6.0,223.12,53,0.28382525604302783,0.8650603276491166,0.0,-0.0005905488951975712,550,2.5,0.9940028601884842,424000,0.007623275187797845,1.3481036412715912
5.0,212.4,54,0.22705409237793842,0.9401425909996033,0.0,0.00011153688617923763,549,2.13,0.8871063855290413,432000,0.005978698868129868,1.3522967576980591
5.0,210.9,55,0.29033563088311515,0.9347373026609421,0.0,-0.002334837855069054,549,2.17,0.9256662532687188,440000,0.007356913240510039,1.340610182285309
5.0,209.13,56,0.3072923551441821,0.8840453511476517,0.0,-0.002356750683102291,545,2.14,1.2137180402874947,448000,0.011038924877066165,1.334662013053894
5.0,217.76,57,0.34198974610287486,0.8354692775011062,0.0,-0.000244217237632256,542,2.32,1.2177469444274902,456000,0.0108608875668142,1.3389521765708923
6.0,232.79,58,0.3167223823966852,0.9117901277542114,0.0,-0.0014062231611751486,539,2.82,1.1311967384815216,464000,0.009684947128407657,1.3351936721801758
6.1000000000000085,230.61,59,0.2820018418078608,0.9237234550714493,0.0,-0.00011885254760272801,536,2.81,1.0084432783722876,472000,0.007457617103355006,1.34373975276947
6.0,228.76,60,0.2918707045168716,0.8908286213874816,0.0,-0.00039959612186066804,533,2.72,1.1032249909639358,480000,0.008716447479091585,1.3398167884349823
5.0,215.21,61,0.3277994380127956,0.8798137211799621,0.0,-0.004080358571736724,531,2.29,1.2562823688983917,488000,0.011949856574647129,1.3291882872581482
5.0,214.8,62,0.3901873635930157,0.8140347933769226,0.0,-0.0014918073266380815,528,2.39,1.4094290038943291,496000,0.0142276364157442,1.2942301285266877
7.1000000000000085,232.44,63,0.37538511178840234,0.8717425316572189,0.0,-0.00443320820981171,526,2.99,1.2742404758930206,504000,0.01115580185665749,1.3012584733963013
8.100000000000009,239.47,64,0.359306010928152,0.8874203622341156,0.0,-0.0003512079548090696,523,3.35,1.2550434452295303,512000,0.011507837966782973,1.2946329045295715
9.0,246.6,65,0.34648493225670385,0.8956860041618347,0.0,-0.0020622799724833384,522,3.53,1.2038342958688737,520000,0.01019189545419067,1.280794403553009
8.0,239.48,66,0.253410394982926,0.9334860420227051,0.0,-0.0010632658955000806,519,3.21,0.9638948667049408,528000,0.006519569201627746,1.3090278613567352
6.0,221.81,67,0.43629664484322506,0.8654599964618683,0.0,-0.00372542146476917,517,2.64,1.3105758702754975,536000,0.012272925674915313,1.2971422064304352
6.0,217.24,68,0.31493885151055423,0.8661844033002853,0.0,-0.0017520418332424015,517,2.52,1.1339268070459365,544000,0.009187466436997057,1.308353098630905
5.1000000000000085,216.97,69,0.3206125716871112,0.9000092470645904,0.0,-0.0026204580382909624,517,2.48,1.1777408662438393,552000,0.009752417226554826,1.2926638960838317
7.0,236.31,70,0.293802173806313,0.9287271225452423,0.0,-0.0011315420689061283,516,3.09,1.0403877234458923,560000,0.007532950649037957,1.304904659986496
8.100000000000009,240.05,71,0.2997309688651494,0.9064618414640426,0.0,-0.0002658390020951629,516,3.12,1.0778629192709923,568000,0.008242173711769283,1.3402594637870788
8.0,252.09,72,0.5765337118819235,0.8255981588363648,0.0,-0.002192855674729799,516,3.4,1.4180043512582778,576000,0.021409188380930574,1.3124017614126204
8.0,258.25,73,0.3120755578508713,0.8995254349708557,0.0,0.0005038096386851975,515,3.5,1.1906436324119567,584000,0.009585504818242043,1.3034115374088286
8.100000000000009,276.37,74,0.29718760743662365,0.9112063419818878,0.9000000000000004,-0.002844384609197732,515,4.05,1.145613090991974,592000,0.008983659269288182,1.2966864597797394
9.0,274.69,75,0.2924606556598748,0.90078717648983,0.0,-0.0018055188871221616,515,4.16,1.1164738565683365,600000,0.008852673548972234,1.290354835987091
9.0,268.45,76,0.30309943637386577,0.9244578158855439,0.0,-0.0017689560804865323,515,4.07,1.1004296815395356,608000,0.00837005011504516,1.2852232897281646
7.0,255.89,77,0.3129852616247324,0.8973559778928757,0.0,-0.003061934424913488,515,3.57,1.100946650505066,616000,0.008458214423153549,1.3058650469779969
7.200000000000017,250.66,78,0.3016317939097759,0.917717045545578,0.0,-0.001906513797293883,515,3.49,1.0781261599063874,624000,0.008076266297139227,1.2922051405906678
7.0,238.89,79,0.3179256792598095,0.9059302300214768,0.0,-0.0017039555360679514,515,3.06,1.1725096881389618,632000,0.009567906365264207,1.2862557876110077
7.1000000000000085,233.92,80,0.33532279059582343,0.9031383031606675,0.0,-0.0031888172042090447,515,3.06,1.1451689365506172,640000,0.00918090190156363,1.2849389934539794
7.1000000000000085,242.04,81,0.31144807926208484,0.9080850011110306,0.0,-0.0029713059955975042,515,3.21,1.1758672642707824,648000,0.009531144201755524,1.2898591661453247
9.0,253.83,82,0.3422408843735249,0.8724661642313003,0.0,-0.0023739005345851183,515,3.67,1.3112071806192398,656000,0.011638733458239585,1.2945456624031066
9.100000000000009,270.77,83,0.3363749554564918,0.888526623249054,1.0,-0.0018868551193736494,515,4.13,1.2391399824619294,664000,0.010562947886064648,1.279956067800522
8.0,273.62,84,0.40994733740491923,0.8332195258140564,1.0,-0.004264884367003106,515,4.21,1.4662900763750075,672000,0.014079767074435949,1.2889681804180144
8.0,276.83,85,0.4252170171066392,0.8435282999277115,1.0,-0.0018005482095759362,514,4.15,1.4946833801269532,680000,0.015000558872707188,1.2817183816432953
9.0,295.34,86,0.40683594885912044,0.8563379722833634,1.0,-0.0010256387104163878,514,4.65,1.3963642871379853,688000,0.013740299064666032,1.2724368238449097
9.0,301.08,87,0.3743840815451249,0.8480008172988892,1.0,-0.003417064886307344,514,4.77,1.3794545608758926,696000,0.012821314753964544,1.2751900839805603
10.0,314.1,88,0.4228754038156493,0.8264834314584732,2.0,-0.0055569073773222045,515,5.2,1.5561646491289138,704000,0.015964849325828253,1.221114090681076
10.0,309.98,89,0.4181002661401267,0.85231012403965,1.9000000000000004,-0.002263159698122763,515,5.1,1.4169062298536301,712000,0.013612845928873867,1.2485757780075073
10.100000000000009,309.86,90,0.40818080078364405,0.8437010341882706,1.0,-0.002956239015911706,515,5.22,1.4117910689115525,720000,0.013458746958058328,1.2513799774646759
11.0,325.66,91,0.4118960326335139,0.8100732219219208,2.0,-0.0038731966202612965,515,5.58,1.5232376915216446,728000,0.015595678191166371,1.2208170545101167
10.0,319.48,92,0.4169878153758518,0.8659338015317917,2.0,-0.004346502002736088,515,5.48,1.4322023755311966,736000,0.01362312889425084,1.2289891505241395
11.0,330.64,93,0.4069534489552057,0.8462343317270279,2.9000000000000004,-0.001994300204969477,515,5.85,1.4583376586437224,744000,0.014180655244272202,1.2246610820293427
10.0,330.39,94,0.4063902104036897,0.850454506278038,3.0,-0.0034717721771448853,515,5.88,1.4880916702747344,752000,0.014729102300480008,1.2346729588508607
10.100000000000009,325.24,95,0.41749734597515903,0.8421508139371872,3.0,-0.004983649192217854,515,6.09,1.4852075922489165,760000,0.014857570680323989,1.2018730628490448
12.0,339.38,96,0.44981873403127615,0.7993219101428986,3.0,-0.004157277005724609,515,6.61,1.6560960906744002,768000,0.018082348075695337,1.217092937231064
12.0,350.05,97,0.4260651423648912,0.7955654782056808,3.0,-0.002891887784935534,515,7.06,1.583558555841446,776000,0.01667710329871625,1.1891070234775543
12.0,357.12,98,0.4393438399079008,0.8087891310453414,3.0,-0.003709593378007412,515,7.26,1.5873533588647843,784000,0.016573753198608755,1.238037769794464
11.100000000000009,354.49,99,0.4245291045380332,0.8481522274017333,3.0,-0.0026955962652573363,515,6.97,1.5047794395685197,792000,0.015103932050988079,1.2524745929241181
11.0,350.68,100,0.3754291150488251,0.8683714497089386,3.0,-0.002770295161899412,515,6.56,1.3689360094070435,800000,0.01262212362838909,1.2541033184528352
11.0,353.21,101,0.4430553169905513,0.8416041958332062,3.0,-0.006296942791086621,515,6.76,1.547970740199089,808000,0.016101525323465468,1.2339010679721831
11.100000000000009,349.12,102,0.4113103257141473,0.8366648530960084,3.0,-0.002007113321160432,515,6.84,1.5093780541419983,816000,0.015234455554746092,1.2208428001403808
12.0,357.18,103,0.39616002577801096,0.824255148768425,3.0,-0.004840291776927188,515,7.23,1.4580301225185395,824000,0.014385722533334047,1.2138285553455352
12.0,367.4,104,0.4269270747184571,0.8050389248132706,4.0,-0.0030435218342609004,516,7.76,1.6006651574373245,832000,0.017018553116358817,1.2315263497829436
12.0,374.35,105,0.4609890634863543,0.7799707120656967,4.0,-0.008166713569662533,515,7.93,1.527390936613083,840000,0.016410435675643386,1.1612932974100112
12.0,364.54,106,0.4492887096153073,0.7715777796506882,3.0,-0.0031004143075551837,515,7.39,1.5406263774633409,848000,0.016465445749927313,1.1632601273059846
12.0,373.19,107,0.41991821587142136,0.8271580570936203,4.0,-0.004465740284067579,515,7.98,1.5408911782503127,856000,0.015586556028574705,1.1608143943548201
12.0,385.45,108,0.4762035330431459,0.7816404277086257,4.0,-0.0026067322942799364,516,8.02,1.7064025121927262,864000,0.01955524308141321,1.1757399070262908
12.0,387.77,109,0.42091439580775114,0.8264110606908798,4.0,-0.0034853773191571235,516,8.26,1.5700173979997636,872000,0.016710955630987883,1.2311116981506347
12.100000000000009,392.01,110,0.42710057228393955,0.8407602787017823,4.0,-0.00472277595930791,516,8.38,1.5553263223171234,880000,0.01598741691093892,1.2077184808254242
12.100000000000009,408.97,111,0.39330664835720347,0.8052678507566452,5.0,-0.004222130543130333,516,9.05,1.5528592562675476,888000,0.01594456035643816,1.2034044015407561
13.0,418.23,112,0.48752178535742813,0.7471455013751984,5.0,-0.005579378819675185,516,8.93,1.7334234809875488,896000,0.02038461484480649,1.1902007961273193
13.100000000000009,414.63,113,0.45464174042773225,0.8335385203361512,5.0,-0.0064617290400201454,516,8.74,1.549910959005356,904000,0.015980791796464472,1.1961830854415894
13.0,410.86,114,0.4377825543650532,0.8206477534770965,4.9,-0.002728263466851786,516,8.33,1.4906256115436554,912000,0.01478724175132811,1.2226362526416779
13.0,416.02,115,0.5586143954936936,0.7989808458089829,4.0,-0.007780175326624885,516,8.32,1.8319540894031525,920000,0.022065098104067146,1.2161192739009856
13.0,416.28,116,0.47150521530077,0.834306635260582,4.0,-0.003656132721807808,516,8.19,1.5863626474142074,928000,0.016717848507687448,1.22496439576149
12.100000000000009,411.52,117,0.43344059324280443,0.8212477689981461,4.0,-0.0065249268891057,516,8.36,1.549968228340149,936000,0.01592477354221046,1.2276198744773865
13.0,421.69,118,0.5085224250152977,0.7839498466253281,4.0,-0.006627279692620505,516,8.75,1.7343221801519393,944000,0.01972383231855929,1.1822829067707061
13.0,428.72,119,0.49316902005440405,0.7689833283424378,5.0,-0.005665116234740708,517,8.99,1.7216620695590974,952000,0.01952262995298952,1.166287478208542
13.100000000000009,430.93,120,0.4998572144040505,0.8025722515583038,5.0,-0.0033501770091243087,517,9.31,1.735222373008728,960000,0.01956867738161236,1.1804233241081237
13.100000000000009,429.91,121,0.42335807496721295,0.8253538048267365,5.9,-0.00360511441656854,517,9.41,1.4561895459890366,968000,0.014192836361471563,1.2172904479503632
13.0,421.13,122,0.4215310231257854,0.8298882043361664,5.0,-0.0031365216185804457,517,9.29,1.5278128826618194,976000,0.015513108847662806,1.2250097370147706
13.0,427.09,123,0.5065320019002557,0.7867832052707672,5.9,-0.008135635672369973,517,9.26,1.7507637596130372,984000,0.020158899282105267,1.1950486880540847
13.0,421.87,124,0.4719772462946709,0.8239331775903702,5.9,-0.0037470247989404015,517,9.07,1.5724512320756912,992000,0.016485332902520897,1.2049828219413756
13.0,410.38,125,0.405665404944609,0.8557937300205231,5.9,-0.004393744319531834,517,8.84,1.4458711576461791,1000000,0.013765769111923874,1.2203956568241119
12.100000000000009,404.88,126,0.4459974345896992,0.8146434926986694,5.0,-0.003796540970215574,517,8.58,1.580127170085907,1008000,0.016325418278574942,1.2308362352848052
13.0,420.33,127,0.46686799851326727,0.7966981428861618,6.0,-0.004113373371656053,517,9.03,1.6320919728279113,1016000,0.01760510073043406,1.1991329681873322
14.0,426.06,128,0.485083975670968,0.7947078764438629,6.0,-0.002654545047407737,517,9.48,1.685919046998024,1024000,0.01884625875391066,1.199672019481659
14.0,432.35,129,0.5262890217357232,0.7918695026636123,6.0,-0.005991873526727432,517,9.78,1.6765143126249313,1032000,0.01861539122648537,1.1942229717969894
14.0,413.3,130,0.4215156114274646,0.8443011152744293,3.0,-0.0038928990549175068,517,8.75,1.3897981452941894,1040000,0.013492628440726549,1.1320283275842666
14.100000000000009,418.47,131,0.49271088741326596,0.8057602214813232,3.0,-0.005772125945150038,518,9.08,1.6703148543834687,1048000,0.018254956901073455,1.2012555503845215
14.100000000000009,426.19,132,0.5763441803122089,0.7778447306156159,3.0,-0.0028238156728912145,518,9.08,1.8538101506233216,1056000,0.02265072683803737,1.208030354976654
14.100000000000009,425.12,133,0.4920385366908432,0.7810861533880233,3.0,-0.0067443564958375645,518,8.97,1.6777440738677978,1064000,0.01878382285591215,1.2053389942646027
15.0,418.61,134,0.525798782237414,0.7942253178358079,3.0,-0.0031800822366494686,518,8.73,1.669368230700493,1072000,0.018745916932821273,1.1930656337738037
17.0,430.49,135,0.48263555451453655,0.782127451300621,4.0,-0.008783969757969317,518,9.32,1.675602472424507,1080000,0.019118179804645478,1.1992738151550293
17.10000000000001,464.04,136,0.5537639658885759,0.7783920753002167,5.0,-0.005047511891461909,518,10.68,1.7208301740884782,1088000,0.01965232376474887,1.164018839597702
18.0,470.94,137,0.48754408383307,0.7802274245023727,5.9,-0.0036045383362215944,518,10.84,1.706479952931404,1096000,0.01907264347653836,1.1836959195137025
17.0,476.86,138,0.5606421781966204,0.7869291400909424,6.0,-0.005486532342620194,518,11.11,1.8060844433307648,1104000,0.021583764227107168,1.1593493187427522
17.0,488.16,139,0.5216486699239622,0.7654731273651123,6.9,-0.007398695726733422,518,11.62,1.7317668771743775,1112000,0.019968537227250636,1.1855730390548707
17.10000000000001,499.91,140,0.5730901046339172,0.7595724964141846,7.0,-0.007710929319728166,518,12.13,1.8533411031961442,1120000,0.022729028007015584,1.1890556997060775
17.0,510.26,141,0.5387163717095613,0.7320828247070312,7.0,-0.005747364484413993,518,12.29,1.8242401742935181,1128000,0.022149804374203087,1.1570111691951752
17.0,508.76,142,0.5220693505005736,0.7707108074426651,7.0,-0.009277131098206154,518,12.1,1.7036672979593277,1136000,0.01939063171390444,1.1872641456127166
17.0,513.15,143,0.5446960839949447,0.775916805267334,7.0,-0.004167387225315906,518,12.39,1.7401033818721772,1144000,0.020253861248493196,1.1625993430614472
18.10000000000001,516.76,144,0.5928775369443293,0.7537303340435028,7.0,-0.012285266116377898,518,12.49,1.8537806320190429,1152000,0.02271896413527429,1.1374856150150299
18.0,515.9,145,0.5679688895887175,0.7561260133981704,7.0,-0.0011623748240526767,518,12.23,1.7420472288131714,1160000,0.020305687207728625,1.147576345205307
18.0,524.6,146,0.5663056206198575,0.735885060429573,7.0,-0.005417285836301744,518,12.22,1.789819546341896,1168000,0.02161284541711211,1.1168227930366994
18.10000000000001,529.03,147,0.6073176812382696,0.7297826653718948,7.0,-0.009278423429786926,518,12.47,1.8981414526700973,1176000,0.023765041893348098,1.119901443719864
19.0,542.33,148,0.5733872669856087,0.7236325037479401,7.0,-0.009885138628305867,518,13.1,1.9150808680057525,1184000,0.024118839944712818,1.0619155091047288
19.0,557.78,149,0.5992385616661725,0.7463503330945969,8.0,-0.007195166320889257,518,13.71,1.8514755117893218,1192000,0.02256751650478691,1.0814113891124726
19.0,565.11,150,0.6588855603885806,0.7379973542690277,8.0,-0.00630893850728171,518,14.18,1.884281188249588,1200000,0.023311541313305498,1.0957746481895447
19.10000000000001,567.17,151,0.5522018777621863,0.7361100894212723,8.0,-0.004458797230981872,518,14.44,1.8989001929759979,1208000,0.024153661769814788,1.12799447119236
20.10000000000001,577.93,152,0.5645236071707305,0.7125491529703141,9.0,-0.005317919066583272,519,14.91,1.9060632073879242,1216000,0.024313949327915908,1.120909833908081
22.0,582.66,153,0.6763386676748507,0.7632866191864014,9.0,-0.008381868977448904,519,15.28,1.9672352945804596,1224000,0.025933329896070063,1.097135294675827
22.0,582.04,154,0.5672402299873612,0.7645531243085861,9.0,-0.006548607640434056,519,15.24,1.7935732114315033,1232000,0.021362564116716384,1.1350147873163223
22.0,554.85,155,0.5712351780064213,0.5285328072309494,8.0,-0.005085686871607323,519,14.13,1.8006963461637497,1240000,0.02229490055004135,1.0015210831910373
21.0,542.72,156,0.568082543350692,0.744549553990364,8.0,-0.003057114203402307,519,13.5,1.8152817487716675,1248000,0.021731892307288943,1.1226333892345428
21.10000000000001,550.55,157,0.5624739879978154,0.7444418108463288,8.0,-0.005590696271974593,519,13.93,1.8421195012331009,1256000,0.022583018788136542,1.1187001526355744
21.0,545.35,158,0.597461323950321,0.746839474439621,7.9,-0.008812802226748318,519,13.64,1.88100013256073,1264000,0.02371363905724138,1.147836719751358
21.0,541.12,159,0.5649360090483383,0.7558702516555786,7.9,-0.008292218181777571,519,13.51,1.8778008705377578,1272000,0.023473188052885233,1.1323853367567063
20.10000000000001,542.36,160,0.5658990236698141,0.7483953273296357,8.0,-0.00412005096412031,519,13.68,1.9535935366153716,1280000,0.025860311137512325,1.168880544900894
20.0,552.28,161,0.6170931059148643,0.7229452550411224,9.0,-0.00941875993157737,519,13.81,1.9983059322834016,1288000,0.026469788057729603,1.121123041510582
21.0,562.61,162,0.5582600286975845,0.7857115894556046,9.0,-0.010155790439457633,519,14.34,1.8190797811746597,1296000,0.022058610059320926,1.1422010946273804
21.0,575.3,163,0.5458565111687398,0.7498715072870255,8.0,-0.010326582088018767,519,14.53,1.7412462490797043,1304000,0.020256986948661505,1.1047086143493652
20.10000000000001,564.67,164,0.5824752237986838,0.764277600646019,8.0,-0.0066610145664162705,519,14.09,1.8236089611053468,1312000,0.022141144825145603,1.079385586977005
20.10000000000001,561.15,165,0.550612610184325,0.74086798787117,8.0,-0.0030047060260585566,519,14.19,1.8811389034986497,1320000,0.02361583093646914,1.1104088878631593
20.10000000000001,560.73,166,0.6161195145067415,0.7630900478363037,8.0,-0.01349203614401631,519,14.07,1.8699805295467378,1328000,0.023193893725983798,1.1167682081460952
23.0,565.52,167,0.631519178725546,0.6780580133199692,8.0,-0.00749910841404926,519,14.76,2.0148158180713653,1336000,0.026909873299300672,1.0128528225421904
23.10000000000001,566.25,168,0.7155099917440263,0.6837375587224961,8.0,-0.012511183930000698,520,15.17,2.1393274343013764,1344000,0.030720766317099333,1.0362663280963897
26.10000000000001,578.16,169,0.6711705334837221,0.6756564831733703,8.0,-0.007649944291333668,520,16.13,2.094332731962204,1352000,0.029219546434469522,1.0260287135839463
27.0,590.62,170,0.6828719979558016,0.7177965921163559,8.0,-0.009631652454845607,520,16.71,2.0232856142520905,1360000,0.027090690415352583,1.0799088966846466
27.0,598.83,171,0.6225958371238122,0.7242000383138657,10.0,-0.0070925015045486366,520,17.31,2.0209773027896882,1368000,0.02726514027453959,1.0606415891647338
27.0,611.72,172,0.6251730275670834,0.7016307252645493,9.8,-0.013353394163714257,520,17.43,1.994201118350029,1376000,0.026618868573568762,1.0408339613676072
27.10000000000001,618.38,173,0.7286927425746796,0.5695173019170761,10.0,-0.008677714955192642,520,17.82,2.0814734280109404,1384000,0.030497207986190916,1.0659219862520695
