policy_gradient_bias_correction,P01:episode_rewards,advantage_norm,epoch_idx,grad_norm,avg_q_selected,episode_length,model_prob_std,fps,policy_loss,policy_entropy,rollout_prob_std,explained_variance,q_loss,avg_q_retraced,PMM:episode_rewards,frames,policy_gradient_loss,P09:episode_rewards
-3.3306894454463317e-07,0.0,0.0029321279004046806,35,9.746792212138852e-05,0.00028755800979125384,3324.3333333333335,0.004756134916959262,335,-6.453579700562119e-06,2.196308097921351,0.012312077103039772,-9.29081054196629,1.5645483000089854e-07,0.0002826427515672683,0.0,252000,-6.120510740405331e-06,0.0
5.779484040701256e-08,0.0,0.002751049732569347,36,8.592983565260276e-05,0.0001900155704338214,3324.3333333333335,0.0047439551280464036,334,-4.400084161062523e-06,2.196312896779605,0.012320949989953079,-7.378750348471145,1.3375814508837867e-07,0.00018565460360184293,0.0,259200,-4.457879007641505e-06,0.0
-5.993194789974705e-08,0.0,0.0037179416446474897,37,0.00011712671724754893,0.0001322958660288321,3324.3333333333335,0.004752844924232849,334,-1.3654022030588446e-06,2.1963096969279037,0.014165879617933006,-6.6294961776903705,2.138473262964297e-07,0.00012925311755593394,0.0,266400,-1.30547024816145e-06,0.0
-8.27006539533065e-08,0.0,0.0026373609925711343,38,8.468140237348266e-05,6.840411711344267e-05,3324.3333333333335,0.004799989155122872,334,-1.929998452723154e-06,2.1962914230205395,0.010541373772494912,-17.045642078651323,1.3034839488364872e-07,6.518074565180828e-05,0.0,273600,-1.847297782052397e-06,0.0
-8.633223504246958e-08,0.0,0.0036596578001892393,39,0.00011373362437134569,7.951286124437734e-06,3324.3333333333335,0.004784391883282711,333,6.547790167899851e-07,2.1962981279281086,0.009858991559299209,-8.02779458114079,2.230603551147281e-07,2.6004870438322565e-06,0.0,280800,7.411112375794172e-07,0.0
1.871925112452455e-07,0.0,0.0025286314136550928,40,7.921226158121174e-05,-7.389519087651602e-05,3324.3333333333335,0.0048107804230195055,332,2.2523038136997362e-06,2.196288015378846,0.011256684598102723,-20.75283186415358,1.1558075110190544e-07,-7.219961780909256e-05,0.0,288000,2.0651113162622934e-06,0.0
-3.75005326255035e-08,0.0,0.0027301463718233795,41,8.531466729123842e-05,4.452318190925764e-06,3324.3333333333335,0.004960844968334728,332,5.687508909391775e-07,2.196229493075578,0.008567481559735756,-6.974759988693334,1.1450492618405653e-07,1.7489531745725842e-06,0.0,295200,6.062514463993488e-07,0.0
3.643720210836383e-07,0.0,0.0025932003075990542,42,8.033475082118916e-05,-8.488229603071453e-05,3324.3333333333335,0.0049595333636176615,331,2.0878480615444926e-06,2.1962294910824487,0.01020550377559774,-8.051090730359313,1.2479541859815376e-07,-8.68191702816196e-05,0.0,302400,1.7234760058234467e-06,0.0
2.6805934511319705e-07,0.0,0.0030509551880584305,43,9.319758651717934e-05,-0.00010970540673295794,3324.3333333333335,0.005069503355481805,330,2.63232433231978e-06,2.196185244665575,0.011085346510828467,-9.257309807204697,1.523156170848105e-07,-0.0001124491193251656,0.0,309600,2.364264974205554e-06,0.0
3.2038606862519634e-07,0.0,0.002804948255240258,44,8.598618031340535e-05,-0.00012465879069983955,3324.3333333333335,0.005097054096238156,330,3.4398930556158325e-06,2.1961744984558655,0.011727694021741166,-10.480393032239228,1.4219504919574905e-07,-0.00012587980795586423,0.0,316800,3.119507013913204e-06,0.0
-1.5606885896446605e-07,0.0,0.002894911538268191,45,9.00093552430968e-05,-0.0001488024036561958,3324.3125,0.005161029824570668,330,4.255873567165019e-06,2.196148125901424,0.010699664420927454,-19.753295268287104,1.5305645213697136e-07,-0.00014811871639005075,0.0,324000,4.411942443248089e-06,0.0
3.4004367236633693e-07,0.0,0.0024150395385581684,46,7.332591914155636e-05,-0.00010380123669136313,3324.3125,0.005213450477310709,330,3.116664027497935e-06,2.196126711302333,0.009471334714372273,-19.34204022850309,1.0103676103308104e-07,-0.00010550742269270047,0.0,331200,2.7766203270846156e-06,0.0
3.0287692508413963e-07,0.0,0.002290542565538809,47,6.78181337708192e-05,-0.00010892174162013055,3324.3125,0.00527693026225569,329,3.6356442727090136e-06,2.196100492324034,0.008391118516952666,-9.309069226151795,8.496194632379943e-08,-0.00010795530196129031,0.0,338400,3.3327673539720513e-06,0.0
2.499499898128498e-07,0.0,0.003066207693883354,48,8.871539417103817e-05,-0.00012404909061709235,3324.3125,0.005288973132484024,329,2.929093231414575e-06,2.1960956405913845,0.009651639966039162,-8.441646836175547,1.4471763790911016e-07,-0.0001243740981322243,0.0,345600,2.6791432457901817e-06,0.0
6.068038248654204e-07,0.0,0.002387624053883079,49,7.176068162466007e-05,-0.0001306393550918596,3324.3125,0.005376544060689403,328,3.659352860325116e-06,2.1960578436006313,0.009018840321423437,-11.190012300892795,1.0135574248675396e-07,-0.0001293699392057312,0.0,352800,3.0525490541322145e-06,0.0
3.1613304191296486e-08,0.0,0.0030952203873056087,50,9.32357693202677e-05,-0.00014555067912499394,3324.41,0.005412409230081178,327,2.5947216859459665e-06,2.1960426474500583,0.008839269250830901,-11.431021009434467,1.6509099378825215e-07,-0.00015168353559472184,0.0,360000,2.5631083940423133e-06,0.0
3.3848982083418625e-07,0.0,0.0019840070400682,51,5.9254409561150245e-05,-0.0001738143102881359,3324.41,0.00539618740324435,327,4.269467311338723e-06,2.1960503916719776,0.008842481978773171,-55.42873289615217,7.31499946650712e-08,-0.00017335720137611683,0.0,367200,3.930977492747514e-06,0.0
-3.066470932319474e-07,0.0,0.002164895553140678,52,6.497230747869566e-05,-0.00012093581842712545,3324.41,0.005469620241660368,327,3.1841851500178958e-06,2.196019260309361,0.009329271776165578,-12.216863212017785,8.494364302359868e-08,-0.00012124760758161627,0.0,374400,3.4908322534394357e-06,0.0
2.215162970432625e-07,0.0,0.00190978287835259,53,5.295382645221092e-05,-0.00014741746553053895,3324.41,0.005379965861177655,327,3.446302054740538e-06,2.1960574908830504,0.009664441886476227,-12.771228156354692,6.941259095777922e-08,-0.00014450390505795852,0.0,381600,3.224785763177712e-06,0.0
1.1800243635834987e-07,0.0,0.0023784532869698493,54,6.766692535156946e-05,-0.00010200264744954349,3324.41,0.005433451252368588,326,2.7522163640172597e-06,2.1960347092246253,0.009874313231637682,-17.044695518809966,9.626662281335679e-08,-9.949384100249391e-05,0.0,388800,2.6342139273440063e-06,0.0
1.9326133435747744e-07,0.0,0.002226183677271004,55,6.0752474637713576e-05,-6.96339689467629e-05,3324.41,0.005471056018168816,326,2.405803653680321e-06,2.1960187756731395,0.008872808596296682,-75.25118943592858,8.5366169350748e-08,-6.400497093160257e-05,0.0,396000,2.212542328796605e-06,0.0
3.342182669060307e-07,0.0,0.0022656237318098996,56,6.193609102979179e-05,-3.573272533626117e-05,3324.46,0.00548213590311611,326,1.5219793586174727e-06,2.196014075969893,0.008616739065378963,-393.46274276520523,9.02168844978796e-08,-3.3727208721625315e-05,0.0,403200,1.187761085987344e-06,0.0
1.979486216599476e-07,0.0,0.0019169797427012886,57,5.2317770361916884e-05,-1.55378347822729e-05,3324.46,0.005517409767859454,325,1.7625845270576937e-06,2.1959986030803154,0.010159185653424295,-656.0450499401522,6.576658571368459e-08,-1.596789072396933e-05,0.0,410400,1.5646358954897166e-06,0.0
2.3406250057258915e-07,0.0,0.0018292248464151979,58,4.894271318515847e-05,-3.259938409751217e-06,3324.46,0.005534845504721271,325,-4.468893541448391e-07,2.1959909041628003,0.010345988642306079,-92.34101458567002,5.298786518590202e-08,-2.02889853581505e-06,0.0,417600,-6.809518666277336e-07,0.0
-6.938380467365802e-08,0.0,0.002093184951727577,59,5.507754053311189e-05,-4.7215241948413955e-05,3324.46,0.005495689990485651,324,1.2654819402397481e-06,2.196008083428139,0.00890103276439227,-49.311291073431995,6.88607964204842e-08,-4.5746684507195234e-05,0.0,424800,1.3348657346045659e-06,0.0
-1.6421735476020322e-08,0.0,0.0018856321969941646,60,5.075064784080452e-05,-3.194339794701528e-05,3324.46,0.005454907825058967,324,1.2860297074189958e-06,2.1960257016287907,0.010843067687366984,-1950552384.166347,5.754857635278548e-08,-3.27952692764771e-05,0.0,432000,1.302451459871066e-06,0.0
