policy_entropy,episode_length,epoch_idx,fps,grad_norm,frames,value_loss,policy_loss,PMM:episode_rewards,explained_variance,advantage_norm,P09:episode_rewards,P01:episode_rewards
1.3184775459766387,207.68,18,266,0.47391685631776714,144000,0.016069222926162183,-0.007784599215374328,2.12,0.8067838782072068,1.4871860074996948,6.0,0.0
1.3185572743415832,213.52,19,267,0.40870679276805183,152000,0.011624554331647233,-0.0013707966466608922,2.31,0.8805960661172867,1.2785239019989967,7.0,0.0
1.316440713405609,225.24,20,268,0.31183121856090723,160000,0.007878746318165214,-0.002164573949485202,2.55,0.911139983534813,1.0757074293494224,6.1000000000000085,0.0
1.324954481124878,224.28,21,269,0.27252476994039243,168000,0.006784641946433112,-0.001203895311773522,2.48,0.9296518570184708,0.9849568480253219,6.0,0.0
1.3276443243026734,214.24,22,269,0.2662986112598514,176000,0.005257323953555897,-0.002660754904791247,2.16,0.9593619614839554,0.8586365780234337,5.0,0.0
1.3378457832336426,202.03,23,270,0.2475597418665304,184000,0.005934559816960245,-0.0005357031011226354,1.89,0.9408564502000809,0.9107460045814514,5.0,0.0
1.3372460913658142,211.78,24,271,0.24072888920349775,192000,0.005956059145682957,-0.0017688867199467495,2.18,0.9408338123559952,0.9018274170160293,6.0,0.0
1.3488035917282104,204.42,25,271,0.211883502085809,200000,0.005230032510880846,2.6327031082473696e-05,1.97,0.946806788444519,0.8304452979564667,5.1000000000000085,0.0
1.3445043122768403,208.09,26,272,0.22371296388358622,208000,0.00531176695425529,-0.0006471777576371096,2.01,0.9461014759540558,0.851612112224102,5.0,0.0
1.3481132459640504,205.64,27,273,0.23114835947376666,216000,0.005630103182629682,-0.0007671953899625805,2.0,0.9454221367835999,0.8544451671838761,5.0,0.0
1.3560882318019867,191.51,28,273,0.22352563355701294,224000,0.004957647351548075,-0.0019295949630759423,1.65,0.9236623823642731,0.788029317855835,5.0,0.0
1.3453440654277802,187.71,29,273,0.19194982878099734,232000,0.0038727343460777776,-0.00032211936253588645,1.63,0.9662489992380142,0.7362633726000786,5.0,0.0
1.3417147409915924,204.27,30,275,0.2013444269411162,240000,0.004265987103863154,-0.0012826156325172634,2.0,0.9648188591003418,0.7422434097528458,5.0,0.0
1.3532909953594208,204.91,31,276,0.20973303995388912,248000,0.004861116725369357,0.0006338684482034296,1.96,0.9516448128223419,0.7758712303638459,5.0,0.0
1.3546157693862915,199.9,32,278,0.1687222561833618,256000,0.0036487541114911437,-0.0007621100197866326,1.81,0.966507477760315,0.6526821613311767,5.0,0.0
1.3508717072010041,210.76,33,279,0.22224225006012518,264000,0.005775722115649842,-0.0016085039582685568,2.11,0.9347697561979293,0.8505561965703964,5.0,0.0
1.3574557971954346,202.55,34,280,0.1595366618599043,272000,0.0035956887889187785,-0.00036148348008282485,1.93,0.9548554402589798,0.689064964056015,5.0,0.0
1.3421649599075318,201.55,35,281,0.16673300375260386,280000,0.00363086932542501,-0.0008812784749352431,1.93,0.9610226100683212,0.6523950298130512,5.0,0.0
1.348155460357666,199.06,36,281,0.15832670747850805,288000,0.0031658279171097093,-0.000829751636920264,1.89,0.9702454894781113,0.6182880847156048,5.0,0.0
1.3587236487865448,206.1,37,282,0.18550800913380627,296000,0.004580102995678317,-0.0008265126847982174,2.07,0.9574538910388947,0.7285814347863198,5.1000000000000085,0.0
1.3541738271713257,204.28,38,282,0.15920322952354873,304000,0.0037800569368118884,-0.0012355540139833464,2.0,0.9579028105735778,0.6557882131636142,5.1000000000000085,0.0
1.3551349425315857,195.66,39,283,0.16700109805307636,312000,0.0031993993298965505,-0.0004832771141082048,1.75,0.964536018371582,0.6286069810390472,5.0,0.0
1.3584568476676941,198.6,40,284,0.19021958280018128,320000,0.004983190294005908,-0.0007510443340288475,1.78,0.9558494597673416,0.7687479262053967,5.0,0.0
1.3547065091133117,210.2,41,284,0.20580924711887338,328000,0.005192410155723337,-0.0008936946735775564,2.14,0.9488837832212448,0.7880624666810035,5.0,0.0
1.3464224135875702,208.52,42,285,0.20121486774856817,336000,0.0048540442547528075,-0.0013217657759378198,2.15,0.9515517783164978,0.787820470482111,6.0,0.0
1.3480272221565246,204.91,43,286,0.16448312361444495,344000,0.003338731839612592,-0.0010217616058434942,2.03,0.9676035624742508,0.65694777905941,6.1000000000000085,0.0
1.362235895395279,203.35,44,287,0.22504619173783247,352000,0.00657951013505226,0.0010389580563696654,2.0,0.9405053794384003,0.9247371044754982,6.1000000000000085,0.0
1.361444492340088,220.81,45,287,0.23170999998920142,360000,0.0073780378833180294,-0.00042226599689456636,2.56,0.9039746171236038,0.988064497411251,9.0,0.0
1.3543162429332734,232.75,46,288,0.18380384502893093,368000,0.004766875396599062,-0.0012888144387397916,2.85,0.9574960964918137,0.769175106883049,9.0,0.0
1.3644601142406463,226.93,47,288,0.19305600013124125,376000,0.005105542562087066,-0.0009796950581221608,2.63,0.9543294334411621,0.8215470960736275,6.1000000000000085,0.0
1.355628044605255,226.57,48,289,0.20811675475104396,384000,0.005869386085832957,0.0003375319989572745,2.64,0.9344125068187714,0.8594072525203228,7.200000000000017,0.0
1.363693480491638,220.9,49,290,0.342644443713376,392000,0.012710494943894446,0.0006080670980736613,2.68,0.8334637892246246,1.2293880733847617,9.0,0.0
1.3613199782371521,212.15,50,290,0.2516247767127543,400000,0.007326844441704452,-0.00134241846826626,2.39,0.9216545164585114,0.992026264667511,6.1000000000000085,0.0
1.371819040775299,200.1,51,290,0.2404399510248288,408000,0.006672855669457931,-0.001904907155840192,1.96,0.9197219198942185,0.9205742980539798,5.0,0.0
1.3625922226905822,197.8,52,291,0.27097394472734704,416000,0.008963841270888223,-0.0016846932214684784,1.91,0.9227384465932846,1.1108760139346123,5.0,0.0
1.3580016124248504,206.42,53,291,0.2174350700473399,424000,0.006006346761714667,0.00045670179650187493,2.09,0.9353601372241974,0.9003612738847733,5.0,0.0
1.3431665015220642,223.75,54,292,0.1926933114039727,432000,0.004487880184897221,-0.000752737948205322,2.55,0.953366259932518,0.7747188958525658,6.0,0.0
1.3578965806961059,220.99,55,292,0.2267451066367223,440000,0.0066176335903583095,-0.00039312066219281404,2.48,0.9311104416847229,0.9414325806498528,6.0,0.0
1.355931782722473,230.44,56,293,0.23424162656496306,448000,0.007295196602353826,-0.0015522810781840235,2.7,0.9321758908033371,0.9880822837352753,6.1000000000000085,0.0
1.3294906997680664,236.29,57,293,0.1982048518484483,456000,0.005662549308035523,-0.00015272513817762956,2.84,0.9422071504592896,0.8576612076163292,6.0,0.0
1.3556592655181885,237.29,58,294,0.2410979835159275,464000,0.007928556360420771,-0.00034213020451716146,2.98,0.8966722297668457,1.0235218784213067,8.100000000000009,0.0
1.357223150730133,239.42,59,294,0.22319640119918613,472000,0.006870831730193459,-0.0004078573088918347,3.11,0.9191883200407028,0.9659504464268684,9.0,0.0
1.356438570022583,233.3,60,294,0.22221942668370237,480000,0.006452120140311308,-0.0006918291014153511,2.88,0.940134562253952,0.9395234829187393,8.0,0.0
1.351942274570465,247.61,61,294,0.3026754179912352,488000,0.010254658842459321,-0.004914954117557499,3.19,0.9102062028646469,1.1763850623369216,9.0,0.0
1.3525742554664613,248.59,62,295,0.2758027752353992,496000,0.008025517171481623,-0.0011543221540341619,3.23,0.9155711221694947,1.077585566341877,9.0,0.0
1.3491641569137574,238.83,63,295,0.24928661215375525,504000,0.008556215388234705,-0.002078689622867387,3.04,0.8864557349681854,1.0906270170211791,9.0,0.0
1.3441892325878144,228.73,64,296,0.29486842406449454,512000,0.01145239885780029,-0.0013736892089946196,2.7,0.8519026505947113,1.2708868882060051,7.0,0.0
1.3559137272834778,218.16,65,296,0.31089677968076,520000,0.010824074409902096,-0.0006763645054161316,2.32,0.8754642313718796,1.2354731333255768,5.0,0.0
1.3535806214809418,223.77,66,296,0.2245743966011663,528000,0.006658423223998397,-0.0005407059408025816,2.5,0.9255659168958664,0.9341082704067231,5.0,0.0
1.3540725588798523,224.55,67,296,0.243862423008316,536000,0.0068248682131525126,-0.0023001579898118507,2.56,0.9229549843072892,0.975043340921402,6.0,0.0
1.3477559757232667,232.45,68,296,0.24281236915720644,544000,0.00780089980806224,0.0006076234829379245,2.72,0.9158303564786912,1.0410914531350135,6.0,0.0
1.3572605907917024,222.44,69,297,0.3498872849495096,552000,0.014492456365842373,-0.0029308405874326126,2.42,0.8285027879476548,1.424294428229332,5.0,0.0
1.3542101883888245,244.11,70,297,0.3206397478421629,560000,0.011491092941723765,-0.0034124558139592407,2.99,0.8752694368362427,1.2994672352075576,6.0,0.0
1.3548144376277924,243.49,71,297,0.22124899871626913,568000,0.0065749886946287,-0.0003605725648230873,3.04,0.9246387946605682,0.9588035750389099,6.1000000000000085,0.0
1.3391188490390777,242.76,72,297,0.2745919909392482,576000,0.00897460496518761,-0.0018092429367243313,3.0,0.909058923125267,1.104109397828579,7.0,0.0
1.3506385099887848,235.04,73,298,0.2499329426699471,584000,0.007779191439040005,-0.002148625910631381,2.89,0.9068994104862214,1.038245214521885,8.100000000000009,0.0
1.2482605290412903,223.21,74,298,0.39754525931988943,592000,0.015602981336414815,-0.007831377275870181,2.75,0.7304549968242645,1.4938435858488084,7.1000000000000085,0.0
1.2588018321990966,196.2,75,298,0.3009953565616794,600000,0.011305998800089583,-0.006183975423919037,2.26,0.8226112788915634,1.2550715231895446,7.0,0.0
1.2575767862796783,168.9,76,298,0.2090624366554723,608000,0.005167470344458707,-0.0009832163900136948,1.6,0.843397576212883,0.849430735707283,7.0,0.0
1.266178251504898,167.76,77,299,0.26865494420859115,616000,0.009132736924802884,-0.0022777757434232627,1.44,0.8543574464321136,1.1461285465955735,3.1000000000000085,0.0
1.284375685453415,175.61,78,299,0.22196245271537252,624000,0.006180505529046059,-0.0009531269359285943,1.78,0.8877340006828308,0.9437734732031822,4.0,0.0
1.3087554633617402,172.52,79,299,0.2708447016084009,632000,0.008081374879111536,-0.0013812400628376053,1.71,0.8828714108467102,1.0504384806752205,4.0,0.0
1.3427940392494202,185.93,80,299,0.28600111717049015,640000,0.009783703876892105,-0.0016683355401619338,1.84,0.8591626578569412,1.2027211797237396,4.0,0.0
1.339383704662323,209.96,81,299,0.27387802982995146,648000,0.008533821493620053,-0.002270458475832129,2.24,0.8792133396863937,1.129710613489151,4.1000000000000085,0.0
1.3055796992778779,220.45,82,299,0.2985737579434004,656000,0.010459307720884681,-0.0037405945041246013,2.77,0.8718294870853424,1.248947503566742,7.0,0.0
1.2983598613739014,226.46,83,299,0.3105926034501626,664000,0.011225843003485352,-0.002995170435315231,3.13,0.8878016573190689,1.2755690276622773,7.0,0.0
1.3172732138633727,242.98,84,300,0.2706673996452982,672000,0.00860648332396522,-0.00016599731694441288,3.6,0.911928026676178,1.097779711484909,7.1000000000000085,1.0
1.2784987103939056,245.99,85,300,0.294471088049278,680000,0.010123851303942501,-0.003342596756992862,3.65,0.8952817755937577,1.2286145567893982,7.0,1.0
1.3035125303268433,248.42,86,300,0.3144023796342491,688000,0.011178512691985816,-0.0008138325827894733,3.74,0.8571955835819245,1.2880637201666831,8.0,1.0
1.3346439456939698,250.62,87,300,0.24496460634016962,696000,0.0072009125677868725,-0.0006688104430213571,3.73,0.9209352749586105,1.0343794542551041,8.0,0.0
1.3305200266838073,257.02,88,301,0.3638701190748727,704000,0.014010276831686496,-0.0023279393889242784,3.77,0.8550802111625672,1.4288158988952637,9.0,1.0
1.3128500139713288,266.81,89,301,0.34542612612950846,712000,0.012599911689758301,-0.0033786483551375567,3.93,0.877738179564476,1.3487290966510772,9.0,1.0
1.3128715705871583,270.86,90,301,0.3016071422533353,720000,0.010917902481742204,-0.0007370755699230358,4.23,0.8939730364084244,1.2699168384075166,10.0,1.0
1.2890794229507447,282.21,91,301,0.34197537630625985,728000,0.012388140682596714,-0.004154671880532987,4.51,0.8722147017717361,1.3571485322713852,9.100000000000009,1.0
1.299429830312729,278.58,92,301,0.29621415873189827,736000,0.009851881682407112,-0.0015558793913805857,4.6,0.9020175105333328,1.2106745493412019,10.0,1.0
1.3076528191566468,271.45,93,301,0.3069861798962733,744000,0.011895458283834159,-0.0019275185962032992,4.34,0.8732449650764466,1.326896316409111,9.0,1.0
1.2816134798526764,273.91,94,301,0.3527059180384057,752000,0.013519482561387122,-0.007197713847854175,4.55,0.8388783365488053,1.4117404985427857,10.0,1.0
1.2890108227729797,277.62,95,301,0.3444019916328556,760000,0.012459929033648223,-0.0021753412659745665,4.6,0.8547375535964966,1.3664338159561158,10.0,1.0
1.2876355576515197,289.57,96,302,0.3859462461459534,768000,0.01783431528136134,-0.0037254708987893535,4.99,0.7976573532819748,1.6464551675319672,10.100000000000009,1.0
1.2759573292732238,302.82,97,302,0.39554450962363774,776000,0.016478350488469004,-0.004621850775365601,5.24,0.8360953015089035,1.5845798164606095,11.0,1.0
1.286217646598816,311.09,98,302,0.37672538623678486,784000,0.014998050397261977,-0.0024803917593089865,5.35,0.8377912473678589,1.5028378522396089,10.100000000000009,1.0
1.2705176949501038,315.49,99,302,0.4154790453577845,792000,0.01751351041253656,-0.005061272778839339,5.43,0.7929688560962677,1.636289319396019,10.100000000000009,2.0
1.2469431889057159,315.04,100,302,0.39105339786276194,800000,0.01595838393084705,-0.004309070752933622,5.48,0.7964736515283585,1.5553746724128723,10.0,2.0
1.2670051884651183,323.84,101,303,0.4237672951395897,808000,0.01873236637096852,-0.001172678389120847,5.92,0.7860930705070496,1.6790120333433152,10.0,2.0
1.2679664540290831,330.64,102,303,0.39727123145121596,816000,0.01551734637003392,-0.005662092366947036,6.24,0.832384717464447,1.534223465323448,11.0,2.0
1.253819053173065,337.58,103,303,0.3890033493229941,824000,0.014672594871371984,-0.0005043310244218447,6.44,0.819652549624443,1.4941916197538376,11.0,2.0
1.2366185665130616,349.06,104,303,0.46120552519444813,832000,0.021234690323472024,-0.006506965687731281,6.86,0.7537876099348069,1.7959263741970062,12.0,2.9000000000000004
1.2440074861049653,356.33,105,304,0.42375547341709185,840000,0.018043740140274166,-0.003549479391949717,7.07,0.8012635064125061,1.6418421602249145,12.0,3.0
1.2247676837444306,381.73,106,304,0.42957975731643416,848000,0.016598776802420615,-0.0054013436380773786,7.88,0.827522543668747,1.582410010099411,14.0,3.0
1.1602575343847275,394.8,107,304,0.4414207802682764,856000,0.019595627840608358,-0.006687473091296851,7.98,0.7573790699243546,1.729692142009735,13.0,3.0
1.2082433104515076,398.51,108,304,0.4221690409953158,864000,0.016521196137182413,-0.005211289736325853,8.0,0.8243692862987518,1.5901743745803834,13.0,4.0
1.2266590225696563,394.98,109,304,0.3833748226564774,872000,0.014612343008629979,-0.006198032011743635,7.91,0.8342168974876404,1.4946382588148117,12.100000000000009,4.0
1.1985220205783844,394.51,110,304,0.4061508631437474,880000,0.015528398475144058,-0.0030419853690546008,8.09,0.8178378832340241,1.5292426908016206,13.0,4.0
1.2567501068115234,390.47,111,305,0.4161867386627116,888000,0.015434710346162318,-0.0036346646294987293,8.06,0.8129984909296035,1.5368177253007889,12.100000000000009,4.0
1.2177942204475403,386.5,112,305,0.4348562859897913,896000,0.018007559049874545,-0.0038092419845065706,8.03,0.7884642404317855,1.6564850145578385,12.100000000000009,4.0
1.1550465959310532,393.3,113,305,0.4913473497000572,904000,0.02174652728252113,-0.006295656731817871,8.32,0.7456389111280441,1.7896299350261688,12.100000000000009,4.0
1.2002315205335616,398.0,114,305,0.4343265252661764,912000,0.0175436032935977,-0.003324579123436706,8.26,0.7654686444997787,1.618001988530159,12.0,4.0
1.2134550678730012,387.94,115,305,0.3841370670637205,920000,0.015105714038945735,-0.0048313867309479975,7.75,0.8336927664279937,1.5156840521097183,11.0,4.0
1.211646238565445,396.39,116,305,0.4493958823400934,928000,0.017960976054891945,-0.004420766659968649,7.89,0.7898493492603302,1.6537467342615129,11.0,4.0
1.2061561775207519,398.61,117,305,0.43802881457923093,936000,0.018408854193985462,-0.004535707532886591,8.03,0.7877609068155289,1.6793570029735565,11.0,4.0
1.1781840932369232,398.45,118,305,0.4702607015097822,944000,0.020438366290181875,-0.007730895886197686,8.12,0.7624199092388153,1.7622786450386048,12.0,4.0
1.1711769413948059,405.53,119,305,0.46741700566263966,952000,0.01967151027871296,-0.006478488656575791,8.08,0.7710255545377731,1.7301510965824127,12.0,4.9
1.1829363739490508,428.23,120,306,0.5107311506096077,960000,0.02118050671182573,-0.007229061904363334,8.93,0.7545974564552307,1.7982235026359559,13.0,5.0
1.1809572303295135,425.61,121,306,0.452919642623618,968000,0.019071369776502253,-0.0010794194673871972,9.06,0.7678994780778885,1.7015143966674804,14.0,5.0
1.2071222651004792,429.28,122,306,0.46366959323127843,976000,0.01907031430862844,-0.005300830475171096,9.05,0.7942826235294342,1.7100067353248596,13.100000000000009,5.0
1.2252119171619416,433.63,123,306,0.3940886824050444,984000,0.015480922535061836,-0.0013912371319020167,9.18,0.8177880346775055,1.5451680505275727,14.100000000000009,5.0
1.204533624649048,435.95,124,306,0.4478632146433575,992000,0.018490011114627124,-0.0011406241738586686,9.45,0.7870055782794952,1.6795690584182739,15.0,5.9
1.148882156610489,436.49,125,306,0.5119535580999537,1000000,0.02169604806229472,-0.00845088113041129,9.27,0.7736122661828995,1.8260316884517669,15.0,5.0
1.2011468625068664,446.85,126,306,0.4542956603076124,1008000,0.020127539131790398,-0.004240494220284745,9.49,0.7785660225152969,1.753269618153572,15.0,6.0
1.184986082315445,451.4,127,306,0.4611756400252849,1016000,0.021243697907775642,-0.0051567684949259274,9.89,0.7721812105178834,1.7761713361740112,15.0,5.9
1.130890993475914,447.75,128,306,0.5319321580732582,1024000,0.022291659996844827,-0.005131090776994824,10.12,0.7612568980455399,1.8381224548816681,15.0,5.9
1.1444057208299636,462.84,129,307,0.5171057800864769,1032000,0.02437284793704748,-0.009351066317176446,10.3,0.7330148130655288,1.9155563187599183,15.100000000000009,6.0
1.1525767898559571,465.15,130,307,0.47343908285206887,1040000,0.02028173121623695,-0.003624768879963085,10.48,0.7651252174377441,1.7652993512153625,16.0,5.9
1.1673561501502991,466.95,131,307,0.5056565328544932,1048000,0.023415511110797524,-0.0035307995101175036,10.75,0.7570384985208511,1.8900666558742523,17.0,5.9
1.154518096446991,458.34,132,307,0.544768763677916,1056000,0.023241840843111275,-0.009043454059865326,10.61,0.7349206167459488,1.8916657304763793,16.10000000000001,5.0
1.147098581790924,470.6,133,307,0.5498865594386458,1064000,0.022581755006685852,-0.0011129292617260945,10.88,0.7500464653968811,1.8595332753658296,17.0,6.0
1.1778930521011353,489.13,134,307,0.5607440519248065,1072000,0.02409546065609902,-0.01156318473862484,11.35,0.7180278849601746,1.898140914440155,17.0,6.0
1.193357973098755,486.73,135,307,0.4870942457583384,1080000,0.021153476876206695,-0.006741118131903931,11.5,0.7683514159917831,1.779475096464157,18.0,6.0
1.1472541552782058,484.15,136,307,0.5263311709000663,1088000,0.023688422474078832,-0.006673324388539186,11.86,0.7381319183111191,1.9075785720348357,18.0,6.9
1.1636921167373657,487.86,137,307,0.5834437267148279,1096000,0.02787956764921546,-0.008019399397162487,12.06,0.7309491676092148,2.0722248017787934,18.0,6.0
1.1792047619819641,503.66,138,307,0.6041863741773293,1104000,0.02713578278198838,-0.007245374419726431,12.16,0.7303925532102585,2.040546153783798,18.0,6.9
1.1687892198562622,505.6,139,307,0.4764761363979697,1112000,0.02089589829556644,0.0005639278722810559,12.31,0.7669772797822952,1.786034277677536,18.0,7.0
1.1797929668426514,501.49,140,308,0.5241578444931457,1120000,0.02331104889512062,-0.004760803226090502,12.41,0.7137719637155533,1.8800307393074036,18.10000000000001,7.0
1.1956048679351807,507.16,141,308,0.46340393969668264,1128000,0.019356163633055985,-0.009859382867693967,12.42,0.7854897546768188,1.7202935647964477,19.0,7.0
1.1795319521427154,512.54,142,308,0.5057081591397556,1136000,0.022971956469118596,-0.0028246614878298716,12.27,0.7606431019306182,1.8742668783664704,18.10000000000001,7.0
1.1888036292791366,535.28,143,308,0.5361534312018555,1144000,0.023899363954551518,-0.01045260419457918,12.88,0.7529755336046219,1.9072518634796143,20.0,7.0
1.1698150730133057,536.27,144,308,0.5433665297434946,1152000,0.023246072726324202,-0.0047001463053311454,12.84,0.7607523566484451,1.9005118215084076,18.10000000000001,7.0
1.1892211723327637,531.75,145,308,0.48306033729008296,1160000,0.021345240147784352,-0.0048845694499323146,12.81,0.7724272161722183,1.799980994462967,18.0,7.9
1.1866787838935853,531.68,146,308,0.45556069786024345,1168000,0.019094336573034526,-0.002074763414275367,12.49,0.8026753807067871,1.7088250362873076,18.0,8.0
1.147441873550415,531.4,147,308,0.5149605002864438,1176000,0.02342832926660776,-0.0016570909920847043,12.74,0.744804904460907,1.8913350868225098,18.0,7.0
1.1639430439472198,538.6,148,308,0.4813701684144961,1184000,0.019706397214904428,-0.007705363847780973,12.95,0.7831326764822006,1.748325497508049,18.0,7.9
1.1244489645957947,517.63,149,308,0.6030473193411257,1192000,0.027592897163704038,-0.010406188891356577,12.17,0.7431700736284256,2.055327281951904,17.0,7.0
1.1019292616844176,525.87,150,309,0.6001024517369528,1200000,0.023575832946226002,-0.005392738060618285,12.29,0.7209377086162567,1.8991935133934021,17.10000000000001,7.0
1.137198206782341,525.93,151,309,0.5428891560306668,1208000,0.02255666896700859,-0.003241946987109259,12.53,0.7371505695581436,1.8442209684848785,18.0,7.0
1.1519604420661926,529.73,152,309,0.601479579130361,1216000,0.026973560783080757,-0.011977433994179592,12.59,0.6874345010519027,2.0124995422363283,19.10000000000001,7.0
1.1499794960021972,537.41,153,309,0.5703166746339634,1224000,0.024352078093215823,-0.006357362843700685,13.1,0.736847505569458,1.9346360862255096,20.0,7.0
1.1373597609996795,542.87,154,309,0.5610025545499127,1232000,0.0262198503036052,-0.005718011801945977,13.18,0.7249421989917755,1.9914741098880768,20.0,7.0
1.1420597112178803,542.64,155,309,0.5415315330128551,1240000,0.026032590633258225,-0.0046105423325207085,13.53,0.7287246966362,1.991113817691803,21.10000000000001,7.0
1.1700754570960998,563.7,156,309,0.5654059865068584,1248000,0.027772153494879603,-0.008403292941511608,14.12,0.7101431602239608,2.0610007429122925,24.0,8.0
1.1470220232009887,555.68,157,309,0.5846793544866794,1256000,0.028654056927189232,-0.0034754562651505695,14.0,0.7058116978406906,2.0869335913658142,22.10000000000001,8.0
1.1632789385318756,556.89,158,309,0.5161477668749559,1264000,0.02310974311083555,-0.0033433036142378114,14.28,0.7444889312982559,1.8852685129642486,24.10000000000001,8.0
1.0934115988016129,556.82,159,310,0.6315303415003498,1272000,0.027965119397267698,-0.006449300812673755,14.23,0.6987807089090348,2.0562103068828583,24.10000000000001,8.0
1.152486509680748,562.69,160,310,0.5506992724988385,1280000,0.025228974865749477,-0.0088441460908507,14.52,0.7516288900375366,1.9516477835178376,22.10000000000001,8.0
1.149615933895111,562.97,161,310,0.5974665293219806,1288000,0.02761985233053565,-0.009374367216369138,14.49,0.7140522086620331,2.04440355181694,22.10000000000001,8.0
1.109355182647705,576.47,162,310,0.6472650784880908,1296000,0.028425728138536215,-0.009738078992704687,14.84,0.6850461083650589,2.089251526594162,24.10000000000001,8.0
1.0901038944721222,586.75,163,310,0.6000695851555976,1304000,0.028122144816443324,-0.0049994868559224415,15.47,0.6963230687379837,2.07675246655941,24.0,8.9
1.1226376760005952,594.77,164,310,0.5738336296847171,1312000,0.02554298650007695,-0.011543739326880314,16.04,0.7245417618751526,1.9659058046340943,25.0,9.0
1.1116646736860276,593.97,165,310,0.5895136255446571,1320000,0.02678702521137893,-0.00922421848110389,16.03,0.6941560155153275,2.0138435018062593,25.0,9.0
1.0766174429655075,615.23,166,310,0.6359831597583437,1328000,0.029015091927722097,-0.008224260420829523,16.9,0.6579735672473908,2.1096347057819367,25.10000000000001,10.0
1.119637708067894,612.52,167,310,0.6661463910591219,1336000,0.03018502375110984,-0.01049063888262026,16.59,0.6526161444187164,2.0576226115226746,25.10000000000001,9.0
1.1428942441940309,599.19,168,311,0.6059261354442997,1344000,0.02606532839126885,-0.005200376812717877,15.89,0.7375654500722885,2.002004268169403,24.0,9.0
1.060176305770874,599.85,169,311,0.6029472076428236,1352000,0.02840104009024799,-0.010909929133486002,16.06,0.7151343357563019,2.0833906400203706,23.10000000000001,9.0
0.9989528274536132,592.47,170,311,0.6211009225897146,1360000,0.028356725121848284,-0.0025381643371656538,15.7,0.7101402401924133,2.0625634241104125,23.10000000000001,9.0
1.0412077397108077,596.02,171,311,0.6346526723329368,1368000,0.029573135264217853,-0.011226992000592873,15.68,0.6838603913784027,2.123038786649704,23.10000000000001,9.0
1.0760596424341202,605.98,172,311,0.6091235797725325,1376000,0.029470520466566084,-0.006270362708019093,15.89,0.6874941539764404,2.1240418612957,24.0,9.0
1.1123345136642455,619.68,173,311,0.6967869485496199,1384000,0.03133163147605956,-0.01065051014200435,16.21,0.6696658051013946,2.1929938328266143,24.10000000000001,9.0
