fps,advantage_norm,value_loss,epoch_idx,PMM:episode_rewards,policy_entropy,policy_loss,frames,P09:episode_rewards,explained_variance,P01:episode_rewards,grad_norm,episode_length
488,0.1665021201595664,0.00041222025032766396,284,1.67,1.3856047904491424,-0.000219672506191273,2272000,4.0,-0.35816508293151855,0.0,0.027164526198831092,194.35
488,0.1700944535061717,0.0005810083503479291,285,1.73,1.3851435613632201,4.314390764193376e-05,2280000,4.1000000000000085,-2.1801574206352234,0.0,0.025973487436794812,197.09
488,0.1661108921840787,0.0004380210231556703,286,1.29,1.3858764171600342,3.5661916379012836e-05,2288000,3.1000000000000085,-0.8324705868959427,0.0,0.03191334306349963,178.25
488,0.09714439852163195,0.00011383742207726755,287,1.21,1.3858043086528777,8.93427927076118e-05,2296000,3.1000000000000085,-2.7799044662714003,0.0,0.015156974994237616,174.92
488,0.11280003596097231,0.00013992297562253952,288,1.12,1.3858089935779572,-0.00010839058055353234,2304000,3.0,-0.5816148459911347,0.0,0.023573340460232416,171.97
488,0.17272398948669435,0.0003823657440625539,289,1.33,1.3859682035446168,0.0001582332504040096,2312000,3.0,-2.517347820997238,0.0,0.029794808248571735,179.18
488,0.16926256606355308,0.0003566955926544324,290,1.72,1.3857992231845855,-8.24329350143671e-05,2320000,4.1000000000000085,0.05106286346912384,0.0,0.02977042508220606,194.08
488,0.20389009347185494,0.000665613947512611,291,1.92,1.3857733607292175,4.3807109614135694e-06,2328000,5.0,-0.8131576734781265,0.0,0.03126486481813893,202.88
488,0.10367629546672105,0.00016672400604875293,292,1.66,1.3860403871536255,1.430202362826094e-05,2336000,4.0,-0.747142082452774,0.0,0.0182843665403722,194.88
488,0.12969006692990662,0.0002735577863586514,293,1.11,1.3854890584945678,-8.610130807937822e-05,2344000,3.0,-0.27347260355949404,0.0,0.025954890644222357,172.72
488,0.14669980999082327,0.0002153650139734964,294,1.19,1.3857440388202666,0.00024007906496990473,2352000,3.0,0.3625179421901703,0.0,0.030035418318390378,175.59
488,0.170325957685709,0.0004967575980981564,295,1.47,1.3858986377716065,-8.357608952792361e-05,2360000,4.0,-0.8527541643381119,0.0,0.029605359823834897,186.48
488,0.12872278200462461,0.00021405924811006117,296,1.3,1.386042513847351,-3.331911662826314e-05,2368000,3.0,-3.4185485112667084,0.0,0.021186885401161395,180.13
488,0.2011947857029736,0.0006022372034476575,297,1.37,1.385839465856552,-6.308493619144428e-05,2376000,3.0,-0.009534512162208558,0.0,0.034330784963946835,183.12
489,0.09802951026707887,0.00012259977255325795,298,1.38,1.3855263316631317,-8.941335308918497e-06,2384000,3.0,-1.7969428151845932,0.0,0.01630722080004342,183.48
489,0.14296132571995257,0.0002955680163904617,299,1.15,1.3860490655899047,-0.0003092085218668217,2392000,3.0,-0.2365437400341034,0.0,0.026383624641936908,172.08
489,0.14123851913958788,0.0003141441017874058,300,1.32,1.3861061882972718,0.00018677171479794196,2400000,3.0,-0.9952483427524567,0.0,0.024053225979470124,178.76
489,0.17942259097471833,0.0005122825713101519,301,1.64,1.3858980071544647,-3.493600743240677e-06,2408000,4.0,0.3815841883420944,0.0,0.029090370886199104,193.68
488,0.1291906812787056,0.00022165320154499569,302,1.35,1.3859374392032624,-2.715879258175846e-05,2416000,4.0,-0.9914887529611588,0.0,0.02175935021654513,182.21
488,0.10206054819747806,0.00010509556609008541,303,1.13,1.3861175906658172,8.174808518560894e-05,2424000,3.0,-1.0165238445997238,0.0,0.018025937322914368,173.02
489,0.20066429913043976,0.0005738913924187727,304,1.55,1.386102249622345,6.820416550908704e-05,2432000,4.0,0.3854076874256134,0.0,0.035445616537221065,188.77
489,0.1300468046590686,0.00019968348657812385,305,1.47,1.3860028731822966,-1.7128135295934045e-05,2440000,3.0,-0.3319480448961258,0.0,0.021379253725535893,185.31
489,0.1254229990579188,0.00018019473045569612,306,1.45,1.3861011373996734,1.4035002623131732e-05,2448000,3.1000000000000085,-0.6872546988725662,0.0,0.022288511048656458,185.48
489,0.15852181816473604,0.0003448014960576984,307,1.28,1.385963089466095,0.00011450766302004922,2456000,3.0,0.2467459559440613,0.0,0.028991509091571537,179.58
489,0.11589868101291359,0.00019890823757918953,308,1.13,1.38601895570755,-0.0001504286372073693,2464000,3.0,-2.105467972159386,0.0,0.01872062050815635,173.54
489,0.14883595252409576,0.0003578409364627078,309,1.21,1.3859401535987854,-5.973616236587986e-05,2472000,3.1000000000000085,0.15378480553627014,0.0,0.02754481957725305,176.39
489,0.21062147105112672,0.0006705318501076362,310,1.38,1.3856920981407166,-5.618986138870241e-05,2480000,4.0,-9.686718353033065,0.0,0.03116698745233191,183.77
489,0.1558052427507937,0.00042480061849573756,311,1.25,1.3857778894901276,3.4877204670920035e-05,2488000,3.1000000000000085,-1.058648830652237,0.0,0.028141233194510056,178.14
489,0.12123338308185339,0.00023631579529592272,312,1.21,1.3859924030303956,8.701255417690845e-05,2496000,3.0,-1.731529690027237,0.0,0.01738020673592552,176.12
489,0.1633029280230403,0.00033556550697539934,313,1.37,1.3859183955192567,0.0001773101654907805,2504000,4.0,0.10564539551734925,0.0,0.029839003449691138,182.24
489,0.13660156739875673,0.00024948366704848014,314,1.34,1.3857590973377227,1.421150427631801e-06,2512000,4.0,0.08063593685626984,0.0,0.023856454475323738,181.73
489,0.2296983764320612,0.0007176089308040901,315,1.64,1.3856295585632323,-0.00016278873210012534,2520000,4.0,-0.10574729323387146,0.0,0.039345800626608446,189.51
489,0.10920162233524025,0.0001843665880790013,316,1.59,1.3858913922309875,-7.35458863346139e-05,2528000,4.0,-0.8294000601768494,0.0,0.016362438326813125,185.44
489,0.13249936593696476,0.00029246494927747334,317,1.05,1.3855455946922302,8.319714906974695e-05,2536000,3.0,-5.912444592118264,0.0,0.023555994432351443,167.41
489,0.16703226113691927,0.0005242474053397928,318,1.1,1.3859451723098755,-0.00014174431436913437,2544000,3.0,-4.733340177536011,0.0,0.02749378396342726,169.42
489,0.18500093439593912,0.0005503741525217265,319,1.35,1.3858843266963958,0.00011796002349001355,2552000,4.0,-3.8111720407009124,0.0,0.03191080324784757,181.48
489,0.11302997948601842,0.0001585079673554901,320,1.41,1.385981696844101,-0.00011114307633945942,2560000,3.0,-0.4520284748077393,0.0,0.018025215287772355,186.39
489,0.14308760376647114,0.0002682431594666923,321,1.28,1.3856302773952485,3.678798089822521e-05,2568000,3.0,-0.6504042416810989,0.0,0.026687913155925065,180.07
489,0.170846523437649,0.0004174999377437416,322,1.34,1.3855184864997865,-0.00016283621356706136,2576000,3.0,-0.4248001760244369,0.0,0.029761528156645966,181.59
489,0.15215946637094022,0.00041810108681374916,323,1.3,1.3855965399742127,0.0001237858386593871,2584000,4.0,-1.415917364358902,0.0,0.02317762553269996,178.46
489,0.14196510897949338,0.00031746552755976157,324,1.48,1.3857687735557556,2.4963784744613805e-05,2592000,4.0,-0.12352493464946747,0.0,0.02402559742189787,186.24
489,0.193977439571172,0.0005878483679634883,325,1.5,1.3857708144187928,8.762955041675014e-05,2600000,4.0,-4.564041610956192,0.0,0.02835515483086664,186.09
489,0.15703600592911243,0.0003158136162892333,326,1.53,1.3858775854110719,-0.0001564564289583359,2608000,4.0,-1.4257896208763123,0.0,0.028941850715809098,186.62
489,0.155468539185822,0.00033081587065225904,327,1.31,1.386054493188858,-4.405553450851585e-05,2616000,4.0,-0.3168522554636002,0.0,0.025919731183658423,180.68
489,0.15023652406409382,0.0002961091591555487,328,1.24,1.3859631764888762,0.00014216320549166993,2624000,3.0,-1.0812755143642425,0.0,0.025543532754615895,176.35
489,0.20035502580925824,0.0005291766881146032,329,1.55,1.385892742872238,0.00011776925304729958,2632000,3.1000000000000085,-2.8538144874572753,0.0,0.03590843075768606,190.92
489,0.14007048502564431,0.000261864074220739,330,1.39,1.3858698630332946,3.40645602409495e-05,2640000,3.0,-1.618208209872246,0.0,0.02205400121614289,185.1
489,0.14382544348016382,0.00022001107645564844,331,1.13,1.386011438369751,-7.089761635143077e-05,2648000,3.0,-0.38524727523326874,0.0,0.024177686775727753,171.24
489,0.0967516621015966,9.810474839014205e-05,332,1.14,1.3860638046264648,-9.526290923531633e-05,2656000,3.0,-0.35867818892002107,0.0,0.01964225222012783,172.49
489,0.16409789990633727,0.0003266414950940089,333,1.13,1.3858130717277526,0.00039632863517908846,2664000,3.0,-0.9843712741136551,0.0,0.03048154777614915,172.35
489,0.14685405928641557,0.00033835769749430256,334,1.37,1.3857291650772094,-0.0003348923149314942,2672000,3.0,-0.8622307848930358,0.0,0.02345914218072855,181.52
489,0.15839597750455142,0.000367935573098066,335,1.48,1.3860382878780364,2.2518113983096555e-05,2680000,4.0,-0.062369205951690675,0.0,0.02894373357596082,186.62
489,0.10196504751220345,0.0001334300137000355,336,1.45,1.3860989439487457,-0.00010877552689635195,2688000,3.1000000000000085,-0.666274379491806,0.0,0.01696046617340154,186.18
489,0.13232060393318534,0.0002467032625850152,337,1.27,1.3861307907104492,-1.53319366654614e-05,2696000,3.0,-0.5217301911115646,0.0,0.024419990387674884,178.98
489,0.15557480711489916,0.0003328842138034815,338,1.21,1.3860562336444855,-0.00010791029751999303,2704000,3.0,-0.7076041150093079,0.0,0.02715232201443842,176.38
489,0.1344780587218702,0.00024223283673563856,339,1.38,1.3856339538097382,0.0001535424903522653,2712000,4.0,-0.2776042777299881,0.0,0.022559753181813205,181.71
489,0.14317732689902185,0.0002869441176858345,340,1.28,1.3855059039592743,-0.0001959094461926725,2720000,3.1000000000000085,-0.20129422903060912,0.0,0.026824199519260725,177.82
489,0.12023403374478221,0.00016288833997805342,341,1.22,1.3856175208091737,3.945101969293319e-05,2728000,3.0,0.35904383182525634,0.0,0.02149438527638374,177.33
489,0.1433788368292153,0.0003390646954608201,342,1.38,1.3854893815517426,7.971439816174098e-05,2736000,3.0,0.0612016886472702,0.0,0.022508459505388278,182.48
489,0.16303932057693601,0.000431688164226216,343,1.61,1.3859631776809693,5.559922412430751e-05,2744000,4.0,-0.1465188181400299,0.0,0.029763236582962756,191.81
489,0.15208136772736908,0.0003095415859684181,344,1.44,1.386106789112091,8.352129050763324e-05,2752000,3.0,-9.157457926869393,0.0,0.021395085628925357,186.37
489,0.19037333475425838,0.0005305317447800917,345,1.29,1.3856429874897003,8.369414765184046e-05,2760000,3.0,-0.5392717152833939,0.0,0.032331942410947986,179.42
489,0.13946209076792002,0.00024860852060783146,346,1.35,1.3859869182109832,-0.0001358307279224391,2768000,3.0,-0.40538838803768157,0.0,0.021218703044347347,180.71
490,0.14452528189867736,0.000319650890023695,347,1.46,1.3861087620258332,-0.00010125897179023014,2776000,3.0,-0.4644953346252441,0.0,0.0259968727369657,185.08
489,0.09200765741989017,7.896779028897072e-05,348,1.26,1.386099854707718,5.0818361196434124e-05,2784000,3.0,-0.4404531037807465,0.0,0.018113283584334304,178.7
489,0.17140090780332684,0.000513378127402575,349,1.05,1.386033560037613,4.2489693587413054e-05,2792000,2.0,-3.8977926462888717,0.0,0.030739839564824508,168.6
489,0.16581147646531463,0.0003938851041698399,350,1.26,1.3859987735748291,-0.00014828061815933325,2800000,3.0,-7.237033316493035,0.0,0.02379917917206556,176.0
489,0.10208798108622431,0.00013464350161939364,351,1.33,1.3861262392997742,1.1794491001637653e-06,2808000,3.0,-0.7668564224243164,0.0,0.01686282516948117,181.24
490,0.2140499476157129,0.000666746439283088,352,1.35,1.3857734310626983,0.0003513272921554744,2816000,4.0,0.055572643280029296,0.0,0.041899426964805336,183.59
490,0.1222007635049522,0.00023773422716885762,353,1.43,1.3854221200942993,-0.0002302980556851253,2824000,3.1000000000000085,-0.4611168819665909,0.0,0.017240003508496738,185.76
490,0.1496426386386156,0.0002691113829132519,354,1.65,1.385740305185318,2.372220675169956e-05,2832000,3.1000000000000085,-0.7721883362531662,0.0,0.02871876483960447,194.3
490,0.12111014833673835,0.00017786003263836392,355,1.47,1.385597027540207,-0.00016079027373052667,2840000,3.0,-0.7038889759778977,0.0,0.02067890233093585,185.55
490,0.1764027339592576,0.00047407108194875037,356,1.32,1.3860637366771698,1.1078731913585216e-05,2848000,3.0,-0.6125388211011886,0.0,0.03329073176716274,180.21
490,0.11183390717953444,0.00018215822687125182,357,1.25,1.385972375869751,-4.565154168744812e-05,2856000,3.0,-0.7226056313514709,0.0,0.017988156061460592,176.87
490,0.14466717097908258,0.00034479396990036546,358,1.41,1.3859846878051758,3.07200408042263e-05,2864000,4.0,-1.3757805585861207,0.0,0.022847008550096345,181.48
490,0.18105279251933099,0.0005233823733033205,359,1.64,1.3855550324916839,0.0002620551915606484,2872000,4.1000000000000085,-0.6983239823579788,0.0,0.030049357194312537,190.53
490,0.1221972737647593,0.00016376525218674942,360,1.46,1.3856139945983887,-0.00036321228584711206,2880000,4.0,-0.33503645718097685,0.0,0.019829655718173463,185.97
490,0.11502914769575,0.00014576993091850455,361,1.32,1.3859917497634888,8.56629638292361e-05,2888000,4.0,-0.06625770032405853,0.0,0.020447220726685426,180.04
490,0.1482688465155661,0.00033278132205850853,362,1.33,1.3859026610851288,1.1621610901784152e-05,2896000,4.0,-0.10526364386081695,0.0,0.027122096689556993,179.82
490,0.1506046249717474,0.00026927772603130507,363,1.5,1.3859359729290008,1.4368358424690087e-05,2904000,4.0,-1.968375206589699,0.0,0.028476648614073907,187.54
490,0.11635838912799955,0.00018386586069027544,364,1.48,1.3855423104763032,-4.3454679489514094e-05,2912000,3.0,-0.26650551676750184,0.0,0.021050633729160006,186.54
490,0.14177779359742998,0.00035465280827338573,365,1.24,1.3858298981189727,-3.397210295588593e-05,2920000,3.0,-0.42851611971855164,0.0,0.023220462953412683,177.3
490,0.1150890844129026,0.00019901532828043856,366,1.37,1.3855299770832061,5.920051866269205e-05,2928000,3.0,0.028208335638046266,0.0,0.01901968007903766,184.12
490,0.13968217065557836,0.00021007382141988273,367,1.45,1.3858150565624237,0.00015733820681816722,2936000,4.0,-0.008372089862823485,0.0,0.027104020076534282,186.44
490,0.16243753192946314,0.00040307591710643466,368,1.77,1.3859579610824584,-0.00011822291242424398,2944000,4.0,-0.2979723083972931,0.0,0.025652238869572734,197.93
490,0.16207465335726737,0.0003856172665837221,369,1.72,1.3860531866550445,-0.0002829119024318061,2952000,4.0,0.2639525759220123,0.0,0.02803321990256031,196.02
490,0.1488539064489305,0.0003496774010545778,370,1.38,1.385938423871994,0.00015511542656895471,2960000,3.0,-1.2528155946731567,0.0,0.020965091564700864,184.32
490,0.11287175664678216,0.0001613912412517493,371,1.2,1.3859463381767272,-3.960756162996404e-05,2968000,3.0,-1.569907414317131,0.0,0.019888932372899844,175.32
490,0.10395220609381794,0.00016085749270587258,372,1.25,1.3859468245506286,0.00014939514054276514,2976000,3.0,-0.20054406344890593,0.0,0.01749585872198517,178.11
490,0.14774889390915633,0.00021280934106925997,373,1.46,1.386051025390625,-0.0002064890505425865,2984000,4.0,-0.4381814640760422,0.0,0.02732582418996281,188.24
490,0.0869555853959173,7.708403298011035e-05,374,1.25,1.385988529920578,0.00017012235571655765,2992000,3.1000000000000085,-0.616134507060051,0.0,0.01701303357804486,179.98
490,0.14952835781499743,0.00037185277353955824,375,1.23,1.3858639669418336,-2.6676771667553112e-05,3000000,3.0,-0.40362853050231934,0.0,0.022859996311263474,176.6
490,0.12464922532439232,0.0002449530502894959,376,1.35,1.3859570693969727,-6.0392867962946186e-05,3008000,3.0,-0.45409964084625243,0.0,0.020505099684102395,179.89
490,0.11354752107523382,0.00013565877910082236,377,1.31,1.3859246695041656,-4.352693122200435e-05,3016000,3.0,-1.7723470968008042,0.0,0.018281796113312297,180.12
490,0.1274040526524186,0.00019737419987905013,378,1.38,1.3859487783908844,7.675889592064777e-06,3024000,3.0,0.20676634907722474,0.0,0.02421062543201584,184.18
490,0.14869020884856582,0.0003765717307419436,379,1.48,1.386118208169937,7.291727114534296e-05,3032000,3.1000000000000085,0.3325892049074173,0.0,0.024228840779013133,186.79
490,0.1333961716853082,0.00025650347168721055,380,1.41,1.3860071682929993,-0.000382767258270178,3040000,3.1000000000000085,-0.42602510631084445,0.0,0.022815147732975882,184.25
490,0.18345726534724235,0.0005402617562401701,381,1.51,1.385512797832489,0.00031639199165510944,3048000,4.0,-0.5411992383003235,0.0,0.03210234714762892,188.62
490,0.15890214957296847,0.00044510279568612534,382,1.49,1.3853935253620149,4.8376030463259665e-06,3056000,4.0,-0.9480523902177811,0.0,0.024514903933934438,187.21
490,0.15369102872908116,0.0003609288113170805,383,1.56,1.385948534011841,1.1817212962341728e-05,3064000,4.0,0.34012256681919095,0.0,0.02494427674173039,190.56
490,0.19703936515375972,0.0006233602235181479,384,1.73,1.385946900844574,8.966991890702047e-05,3072000,4.1000000000000085,-0.24880775570869446,0.0,0.034208643919024236,195.29
490,0.13518078364431857,0.0002732734156518291,385,1.61,1.385662248134613,-1.6836626218719176e-05,3080000,4.0,-1.7741395407915115,0.0,0.01947744065918305,190.44
490,0.20544294979423283,0.0006249641940485162,386,1.52,1.385782481431961,-2.4089228827506306e-06,3088000,4.0,-1.3652599889039994,0.0,0.03326735728495165,187.55
490,0.12341214034706355,0.00021975126703182468,387,1.63,1.386052098274231,5.3574807170662095e-05,3096000,4.0,-0.5382858628034591,0.0,0.02005110215848485,191.2
490,0.09995211813598871,0.00012726337313551995,388,1.24,1.3856186485290527,4.1765799614950083e-05,3104000,3.0,-1.501464741230011,0.0,0.015483220888911207,175.49
490,0.1826624484732747,0.0004431155553493227,389,1.13,1.38534850358963,8.159407792845741e-05,3112000,3.0,-1.142369499206543,0.0,0.030801768610248227,170.82
490,0.1376828088797629,0.0002490930615113029,390,1.21,1.385738582611084,-0.00013773592407233083,3120000,3.0,-0.7581696772575378,0.0,0.024071889414122066,175.5
490,0.1765361723676324,0.00045915841505575375,391,1.43,1.3856938469409943,2.8322264442977028e-05,3128000,3.1000000000000085,0.4066663670539856,0.0,0.02862265282665251,183.27
490,0.1955261137150228,0.0007432892194765373,392,1.41,1.3855977547168732,4.0976697637233886e-05,3136000,4.0,-96.18784555375576,0.0,0.03093680187371752,181.8
490,0.1272977696917951,0.00030268787175941726,393,1.28,1.3858925139904021,8.525686462235171e-05,3144000,4.0,-0.7603260761499405,0.0,0.018275717092887972,175.73
490,0.1011447562649846,0.00014624131572645637,394,1.31,1.3860530745983124,-0.00025085714751185153,3152000,3.1000000000000085,-1.458972081542015,0.0,0.014371945117781292,176.6
490,0.08777943056076765,0.00010123831730425081,395,1.18,1.3860042822360992,0.0001794606330076931,3160000,3.0,-0.5128673297166825,0.0,0.017899485739182396,173.48
490,0.12136613311246038,0.0002445334505046048,396,1.08,1.3860025799274445,-1.6120918353408342e-05,3168000,3.0,-0.37469917416572573,0.0,0.02001553055224059,171.23
490,0.12657821543514727,0.00021256399239973688,397,1.34,1.385748506784439,-0.00015597223326039967,3176000,3.0,0.3914364415407181,0.0,0.024064935514347206,180.97
490,0.14426005026325583,0.0003487038346997906,398,1.5,1.385891959667206,0.00017314985205302947,3184000,3.1000000000000085,-0.10379180550575257,0.0,0.0231021283865349,188.32
491,0.16467275358736516,0.0003660640869929921,399,1.39,1.3855794084072113,-0.0001466807619362953,3192000,3.1000000000000085,-0.48237869203090666,0.0,0.02602757631106895,184.96
491,0.1435660974867642,0.00042568704795826307,400,1.27,1.3854318833351136,0.0001293688475016097,3200000,3.0,-5.081302761435508,0.0,0.0241760685754062,180.55
491,0.15500806290656327,0.0003703195908269663,401,1.26,1.3859845399856567,-0.00022076173208233741,3208000,3.0,-0.1532173603773117,0.0,0.02524080894401645,179.44
491,0.10912723882123827,0.00018541708077009388,402,1.28,1.3860620057582855,0.0001887096067002858,3216000,3.1000000000000085,-1.1890023756027222,0.0,0.019131382410273495,178.71
490,0.11624271307140589,0.00026534176249469964,403,1.08,1.3860245418548585,-0.00011056159160943935,3224000,3.0,-1.5677114462852477,0.0,0.020197915280332577,169.63
490,0.18538448948413133,0.00046875043910631574,404,1.34,1.3861321496963501,5.698831955669448e-05,3232000,4.0,-1.228934119939804,0.0,0.031620501918693894,180.46
490,0.12095760511234403,0.00022233777435985756,405,1.43,1.3860603642463685,-7.384797481790884e-06,3240000,3.0,0.005436005592346191,0.0,0.02090840134412494,184.29
490,0.08630532942712307,9.779088525419865e-05,406,1.42,1.3858514714241028,5.839974546688609e-06,3248000,3.0,0.025637694001197815,0.0,0.015229545699863324,184.08
490,0.20907266698777677,0.0006879182476359347,407,1.29,1.3851527905464172,5.857619710809558e-05,3256000,3.0,-17.19562962055206,0.0,0.032777928934176165,177.99
491,0.12486118890345096,0.00020875258091564318,408,1.39,1.3854072880744934,-8.586994836150552e-06,3264000,3.0,-0.6273798793554306,0.0,0.020503255903998093,182.28
491,0.1365608924627304,0.00031453556109227064,409,1.39,1.3858271098136903,4.238687686665798e-05,3272000,3.0,-0.7976909822225571,0.0,0.02245940599027155,182.72
491,0.12770644610747695,0.000244775032921325,410,1.13,1.3861225748062134,-0.00012458385128411465,3280000,3.0,-2.2319947254657744,0.0,0.02209937873228572,172.04
491,0.16586451269686223,0.0004608048483009952,411,1.02,1.3859562277793884,6.015755752741825e-07,3288000,3.0,-2.1095235419273375,0.0,0.026718814919492594,169.14
491,0.13031728722155095,0.00019176885253955334,412,1.3,1.3861338305473327,3.581349834348657e-05,3296000,3.0,-1.0421133071184159,0.0,0.019935533146513078,179.59
491,0.19230956191197038,0.0006769195332230992,413,1.38,1.3855583250522614,-0.0002862777914560866,3304000,3.0,-0.03628309547901153,0.0,0.031303414195474125,182.67
491,0.09994781849905848,9.897155146973091e-05,414,1.38,1.3857326316833496,6.169583732116734e-05,3312000,4.0,-0.14689721524715424,0.0,0.014706143535847089,184.68
491,0.14632388481870293,0.0003442583912374175,415,1.43,1.385797609090805,2.193220927438233e-05,3320000,4.0,0.23228408813476562,0.0,0.02456773450604182,185.61
491,0.1435955595970154,0.0003204524143711751,416,1.48,1.3857127380371095,0.00016300916016916744,3328000,4.0,-2.8313989418745042,0.0,0.023887695729268642,188.02
491,0.11384815214201809,0.00014939747988819364,417,1.34,1.3858678102493287,4.601278504196671e-05,3336000,4.0,-2.7157247400283815,0.0,0.019663710422053032,183.5
491,0.15686996557749808,0.0004075715823057635,418,1.17,1.3860885691642761,-9.220513107720763e-05,3344000,3.0,-9.576310793161392,0.0,0.02456721184565399,173.64
491,0.11182908510789275,0.0001752607930848171,419,1.11,1.386128100156784,-5.525339554878883e-05,3352000,3.0,-0.43895837783813474,0.0,0.01847575620780865,169.58
491,0.10659360788762569,0.00015508284988754894,420,1.22,1.3860923945903778,9.634013367758598e-05,3360000,3.0,-0.4021186542510986,0.0,0.018523394849220727,173.75
491,0.1851631025597453,0.0005779789241864819,421,1.31,1.3858560693264008,9.407163730884349e-05,3368000,3.0,-0.24669337749481202,0.0,0.03366581390043952,176.41
491,0.13978335017338395,0.0003719123996165763,422,1.37,1.3858701598644256,-9.761387860635296e-05,3376000,3.1000000000000085,-0.797991498708725,0.0,0.017911361948510097,178.64
491,0.11352505493909121,0.0001816438636046769,423,1.12,1.3858929896354675,0.00011081981128882034,3384000,3.0,-0.42217109382152557,0.0,0.021426151878865082,171.08
491,0.11891918467357755,0.00020570841560129337,424,1.05,1.3860028219223022,-3.058899794268655e-05,3392000,3.0,-1.3954076427221298,0.0,0.020269319735605376,170.98
491,0.15297939172014594,0.0002913928180100811,425,1.35,1.3859867751598358,-0.00010502153101697331,3400000,3.0,0.23500995755195617,0.0,0.028817421466476124,181.77
491,0.13136758197098972,0.0003135081993468702,426,1.5,1.3856262755393982,2.0539187789836433e-06,3408000,4.0,-0.1129319006204605,0.0,0.022371806337184687,187.77
491,0.12590069929137826,0.0002232289231596951,427,1.45,1.3859466814994812,5.850011345501116e-05,3416000,4.0,-0.07888795852661133,0.0,0.0198521575379521,187.35
491,0.14183924708515405,0.00034359268830030487,428,1.3,1.385938001871109,-0.0001051415308029391,3424000,4.0,-0.1010417902469635,0.0,0.02207537353404877,181.45
491,0.1509837819635868,0.0003545848715361899,429,1.31,1.3857870864868165,0.00012055052517098374,3432000,3.0,-0.8369419902563096,0.0,0.024395422186190497,182.12
491,0.16541527342051268,0.00037667005120283647,430,1.44,1.3858048951625823,-0.00014314715830550994,3440000,3.0,-0.3363828778266907,0.0,0.027929828969548907,187.39
491,0.08260854943655431,7.890253609275532e-05,431,1.3,1.3860254907608032,6.909907418958028e-05,3448000,3.0,-1.96722109913826,0.0,0.0127921011938659,179.9
491,0.13800814510323106,0.0003800177032587726,432,1.02,1.3860539889335632,0.0001357067051139893,3456000,2.0,-1.0367098569869995,0.0,0.02462891220384692,168.64
491,0.11695779199711978,0.00019548868159233735,433,0.97,1.3857512044906617,-2.2312089568004014e-05,3464000,3.0,-4.153795518279075,0.0,0.015840559418070433,167.86
491,0.12952852059155703,0.0001769455988937807,434,1.11,1.3855672919750213,-5.783895467175171e-06,3472000,3.0,-0.5874798154830932,0.0,0.02243545861873014,171.76
491,0.14421051975339652,0.0002595472310815694,435,1.4,1.3860719096660614,-8.389104026718996e-05,3480000,3.0,0.1453954327106476,0.0,0.02432142691912642,183.72
491,0.10827320154756308,0.0001702983396342006,436,1.33,1.3859042084217073,0.00011602314116316847,3488000,3.0,-2.034288241267204,0.0,0.019905502833316092,181.33
491,0.09193694770336151,8.179187015002753e-05,437,1.2,1.3861932754516602,-4.147350176936015e-05,3496000,3.0,-1.0092228454351426,0.0,0.016445301714051744,173.8
491,0.1307927110977471,0.00027072495385255024,438,1.24,1.3861851608753204,-3.392774167878087e-05,3504000,3.0,-3.025953410863876,0.0,0.023861037195061243,176.38
491,0.17747575648128985,0.00043883794808834863,439,1.24,1.3859014582633973,7.7334164561762e-05,3512000,3.0,-1.2052723169326782,0.0,0.03210179411582815,177.04
491,0.15541078655049204,0.00036777674032236976,440,1.27,1.3858794939517975,-0.0001219688965647947,3520000,3.0,-0.08283918201923371,0.0,0.023415473190632988,177.02
491,0.07524201486259699,6.196686557586872e-05,441,1.19,1.3862046766281129,8.828958368212625e-05,3528000,3.0,-1.4864292293787003,0.0,0.011509246931212967,174.23
491,0.16559653829783202,0.0003333633223292054,442,1.25,1.3859793627262116,-0.00010838567570317536,3536000,3.0,-0.6685898351669312,0.0,0.029558876375059304,176.54
491,0.2102617682516575,0.0005845651160007037,443,1.65,1.3857677018642425,0.00019647213455755263,3544000,4.0,-0.157011998295784,0.0,0.035811343009427336,192.9
491,0.10740911228582263,0.0001694299300311286,444,1.55,1.3861545288562775,-0.00013509440494090087,3552000,4.0,-0.8099452382326127,0.0,0.01602809445230631,188.32
491,0.14498709889128805,0.00024193528346813764,445,1.52,1.3860709476470947,-4.424336584634148e-05,3560000,4.0,0.3624059462547302,0.0,0.024086378318996328,189.65
491,0.1914126535318792,0.0006006816822900873,446,1.68,1.3859312999248505,-0.00025869916411465967,3568000,4.1000000000000085,-0.4146957278251648,0.0,0.028827461690191628,194.69
491,0.1694482268206775,0.0004097609943505631,447,1.66,1.3856191301345826,0.0003689087345810549,3576000,4.0,-0.04003217875957489,0.0,0.029517425814448717,192.92
491,0.10365353921428323,0.00015262408667695126,448,1.38,1.3860880255699157,-8.788521387032233e-05,3584000,4.0,-2.9984129536151887,0.0,0.018645495285464414,182.74
491,0.08761537540704012,0.00010342288975380143,449,1.1,1.3860416781902314,-2.786147961160168e-06,3592000,3.1000000000000085,-1.4398125863075257,0.0,0.014227673159987917,172.19
491,0.1529628828726709,0.0003671350341937796,450,1.25,1.3860190188884736,8.804387092823163e-05,3600000,4.0,0.48547707438468934,0.0,0.024770435332486643,178.44
491,0.13457246207632123,0.0003672099052937483,451,1.29,1.385976835489273,-0.00011727033731403935,3608000,3.0,-0.9714741963148117,0.0,0.02265396268281973,178.83
