episode_length,frames,PMM:episode_rewards,epoch_idx,P01:episode_rewards,grad_norm,policy_loss,policy_entropy,P09:episode_rewards,explained_variance,fps,value_loss,advantage_norm
909.67,2448000,33.02,306,10.9,0.6977888357423271,-0.013811503684410127,1.0575328052043915,52.10000000000001,0.6829862558841705,325,0.03503546359483153,2.1696298736333848
921.05,2456000,34.29,307,10.9,0.9405841121759143,-0.016197508328186814,1.0572379213571548,54.20000000000002,0.6213651442527771,325,0.043588602785021066,2.4436524480581285
906.17,2464000,33.73,308,11.0,0.8190059680088791,-0.017036049139787793,1.0376267164945603,54.20000000000002,0.690333382487297,325,0.03331324071623385,2.2097200965881347
886.08,2472000,32.59,309,11.0,0.8960648740575072,-0.01273255170090124,0.9719390219449997,50.20000000000002,0.6666223865747452,325,0.03513963629957288,2.2075891345739365
880.49,2480000,32.37,310,11.0,0.7826777257745284,-0.022635797709226607,0.9460178303718567,52.20000000000002,0.6848515176773071,325,0.033946589436382055,2.1845619612932206
874.1,2488000,32.37,311,11.0,0.5953940514297849,-0.008479244792542886,0.9840072268247604,52.20000000000002,0.6911310815811157,325,0.027820771844126284,1.9610191851854324
918.59,2496000,34.47,312,12.9,0.7164114549170532,-0.011045179272186942,0.9578965801000595,52.20000000000002,0.6486082822084427,325,0.035027702846564354,2.1955179077386857
977.34,2504000,37.46,313,20.9,0.6993649085441418,-0.014563098404323682,0.9586331194639206,56.10000000000001,0.6648186570405961,325,0.03651710396632552,2.249974503517151
1008.32,2512000,39.42,314,22.0,0.7777254270313699,-0.015715048821875827,0.9884852081537246,57.400000000000034,0.6513140028715134,325,0.03948605136014521,2.3346399569511416
1023.47,2520000,40.96,315,21.9,0.7753044288340908,-0.015306332656182349,1.029881364107132,61.20000000000002,0.6622652959823608,325,0.03745204457547516,2.265767323374748
1017.2,2528000,40.58,316,22.0,0.7082636337596917,-0.012864635361838737,1.0678177767992019,61.20000000000002,0.6958989608287811,325,0.03437800374813378,2.1901727986335753
1033.41,2536000,41.74,317,22.0,0.7129197436136415,-0.0111531088326592,1.0858225613832473,63.0,0.6918463307619095,325,0.03503490542992949,2.205892890691757
1039.75,2544000,42.37,318,21.8,0.6948949418680067,-0.013225371420267038,1.076781988143921,63.10000000000001,0.6994058257341385,325,0.033352517350576816,2.1815030753612517
1036.32,2552000,42.19,319,19.9,0.673963611082662,-0.008416179600171745,1.0934831839799881,63.10000000000001,0.6831502002477646,325,0.03019978236872703,2.031601100564003
1020.21,2560000,40.45,320,20.0,0.7193202474123155,-0.014143681129207835,1.065897296667099,59.0,0.6587397402524948,325,0.03532888946123421,2.21656021296978
1031.73,2568000,41.19,321,21.8,0.9029352706300849,-0.03212722884098184,1.0672516882419587,59.0,0.41819752514362335,325,0.05018682041671127,2.5112913966178896
632.37,2576000,21.41,322,0.0,0.6298533790084815,-0.006049607131426455,1.3017931073904037,51.0,-1.248943611383438,325,0.023958730217418633,1.592600443959236
275.38,2584000,5.29,323,0.0,0.42576016059454813,0.0033663448982406406,1.284202229976654,18.10000000000001,0.05368716299533844,324,0.01738909787032753,1.4778958401083946
247.31,2592000,3.89,324,0.0,0.6241919291167374,0.0006556196753081167,1.062582123875618,11.100000000000009,0.6720169001817703,324,0.0323135350830853,2.133299149274826
281.31,2600000,5.29,325,0.0,0.669181487806611,-0.010753849793691189,1.0631395518779754,17.400000000000034,0.6763362914323807,324,0.03437039081007242,2.183218493461609
342.54,2608000,8.45,326,0.0,0.6847258101353657,-0.01777538215566892,1.0891684424877166,33.300000000000026,0.6818649262189865,324,0.03607354196254164,2.210873828530312
404.55,2616000,11.42,327,0.0,0.6875905641529461,-0.001161183792137308,1.0618889033794403,39.20000000000002,0.6704485142230987,324,0.029678253405727446,2.057224396467209
424.36,2624000,12.23,328,0.0,0.6976054036896145,-0.02241022409103607,1.0514858746528626,39.20000000000002,0.6529372560977936,324,0.03843844452407211,2.2314123713970186
518.33,2632000,16.75,329,0.0,0.7086833841950734,-0.014942681512184208,1.0507521051168442,52.0,0.6330013978481293,325,0.03369008486159146,2.1511994510889054
569.86,2640000,19.39,330,0.0,0.784387563509306,-0.017293976516230034,1.0000809574127196,53.300000000000026,0.6859425097703934,325,0.03172313871327788,2.0735905838012694
637.08,2648000,22.95,331,0.0,0.7334292232148824,-0.006916194637014996,1.04503142952919,57.300000000000026,0.6271256119012832,324,0.035008343071676794,2.2016161143779756
711.28,2656000,26.91,332,0.0,0.6897470055311082,-0.01945569823801634,1.071610758304596,66.10000000000001,0.6829863983392715,324,0.04107208729255944,2.303732298016548
789.44,2664000,30.83,333,0.0,0.7527695097163302,-0.018841544643510132,1.0506475925445558,67.0,0.6964538758993148,324,0.03933891825843602,2.3269386410713198
880.83,2672000,35.37,334,1.0,0.6320681572141403,-0.004922496720100753,1.0591506731510163,67.20000000000002,0.7031719529628754,324,0.032318444778211414,2.1105249762535094
928.53,2680000,37.49,335,2.0,0.6257802860350692,-0.006170575030337204,1.0431669253110885,67.20000000000002,0.6857922542095184,324,0.032816405957564715,2.144624277353287
972.45,2688000,39.73,336,7.800000000000001,0.6627272557640057,-0.006726540028175805,1.0657296144962312,67.20000000000002,0.7001447808742524,324,0.035942955622449514,2.1913613724708556
1074.15,2696000,44.81,337,19.0,0.6843179756171422,-0.01291808955196757,1.0814141285419465,71.10000000000001,0.672071858048439,324,0.03916010130662471,2.3131258916854858
1108.42,2704000,46.59,338,29.0,0.7000494321732157,-0.019599333092337475,1.0749563121795653,71.10000000000001,0.6735557717084885,324,0.03760647077579051,2.2283967143297194
1109.22,2712000,49.16,339,28.9,0.9532416621517615,-0.01997640601999592,1.0817717003822327,72.10000000000001,0.6762848293781281,324,0.054604220394976435,2.696650945544243
1119.72,2720000,51.05,340,28.9,1.156443882726242,-0.015051929311593994,1.0815650570392608,78.10000000000001,0.6775216835737229,324,0.060444397795945404,2.5670147836208344
1128.79,2728000,51.51,341,30.900000000000002,0.9822533078903848,-0.018637972986907697,1.0596559554338456,78.10000000000001,0.6495110535621643,324,0.042416874771006405,2.363681173324585
1129.89,2736000,51.81,342,28.9,0.6870046815561714,-0.012463057804143318,1.0751025068759918,78.10000000000001,0.701106469631195,324,0.03545232068747282,2.1628672349452973
1106.93,2744000,50.9,343,28.0,0.7418225434045727,-0.014742492486257107,1.066970900297165,78.10000000000001,0.6466688251495362,324,0.04022729635238648,2.3049601173400878
1114.24,2752000,51.68,344,28.0,0.7681818435729307,-0.01179110293945996,1.0495228934288026,77.10000000000001,0.6469205939769744,324,0.03950268269516528,2.3394145262241364
1115.31,2760000,52.26,345,28.0,0.7478284020559615,-0.014537159928004258,1.058934783935547,79.10000000000001,0.6122405397891998,324,0.03558896666858345,2.217937588095665
1116.62,2768000,52.58,346,28.0,0.7148196932163009,-0.012201838374021463,1.0603273314237596,79.10000000000001,0.6950607138872147,324,0.032667993754148486,2.1185498702526093
1118.23,2776000,52.34,347,28.0,0.7066382372545925,-0.012084643952548504,1.0689364433288575,79.0,0.6405549728870392,324,0.03425698311068118,2.1926042246818542
1142.08,2784000,54.07,348,28.0,0.6473700487243845,-0.015899947075813544,1.0652507370710373,79.10000000000001,0.6480944687128067,324,0.03435445422306657,2.1225924825668336
1147.21,2792000,54.15,349,28.0,0.6794961248791441,-0.012246652500234632,1.0424716085195542,79.10000000000001,0.6609245246648788,324,0.034071367415599525,2.129478701353073
1163.97,2800000,57.38,350,28.0,1.7150019403258592,-0.02585520816151984,1.061720626950264,80.50000000000004,0.7034432250261307,324,0.06138927831314504,2.7124398267269134
1153.01,2808000,56.35,351,28.0,0.75021884020497,-0.014808674079831689,1.0416562670469285,79.10000000000001,0.6836497145891189,324,0.035633930251933635,2.198540399670601
1168.35,2816000,57.51,352,28.0,0.6250294353589931,-0.007752549835131504,1.0043154096603393,80.50000000000004,0.6714573812484741,324,0.03225213263183832,2.0680417037010193
1174.74,2824000,58.41,353,28.0,0.6651742218267991,-0.009952149763412308,1.0297821766138078,80.50000000000004,0.6859168213605881,324,0.033022943669930103,2.0949446821212767
1188.47,2832000,57.37,354,28.0,0.7300802188395938,-0.010830132433620748,1.0197918319702148,80.50000000000004,0.6673724824190139,324,0.0383654504455626,2.1965127277374266
1192.51,2840000,57.39,355,28.0,0.725325045082043,-0.016261726296361304,1.0238184869289397,81.20000000000002,0.6711917984485626,324,0.04077706925105304,2.3240635699033736
1206.49,2848000,58.6,356,29.9,0.6604089523414826,-0.013662480814673472,1.0313040655851364,83.20000000000002,0.6894475197792054,324,0.03677816740237176,2.1825352662801745
1212.07,2856000,59.67,357,30.0,0.7103411324176102,-0.01515777275664732,1.0449748295545578,85.10000000000001,0.6655294942855835,324,0.03284270293544978,2.0989637684822084
1233.26,2864000,61.31,358,35.400000000000006,0.7438468203274502,-0.014701144233113155,1.0392941045761108,87.0,0.6970912790298462,324,0.03688419690588489,2.17414776802063
1231.77,2872000,61.62,359,30.0,0.6995636913271085,-0.018953515499597416,1.0648338901996612,88.20000000000002,0.6979883402585983,324,0.03462809062562883,2.0963126927614213
1221.89,2880000,59.91,360,32.7,0.755580988974419,-0.009561984351821593,1.0842422145605086,85.20000000000002,0.687726781964302,324,0.03526842932682484,2.211753756403923
1214.01,2888000,61.28,361,32.7,2.1545636331699836,-0.01825516018878261,1.0147214251756669,87.10000000000001,0.6949705094099045,325,0.06735386450309307,2.6862694907188414
1215.63,2896000,62.36,362,33.0,1.2777042986189773,-0.013123850428964943,1.0129701346158981,87.30000000000003,0.5543953716754914,325,0.08000438638497144,2.839298895597458
1209.07,2904000,64.44,363,33.0,0.87859432078307,-0.02959475083043799,1.0340867626667023,90.20000000000002,0.6620697075128555,325,0.046241185660474,2.484167946577072
1201.07,2912000,64.33,364,32.8,0.7067114123140894,-0.010356716075912119,1.03243055164814,90.20000000000002,0.6977212315797806,325,0.032115843277424574,2.12185173869133
1203.44,2920000,62.29,365,30.900000000000002,0.7532224038628719,-0.018363988517667167,1.0385565751791,90.0,0.6830576652288437,325,0.03529802835546434,2.111656246185303
1201.51,2928000,62.14,366,30.900000000000002,0.6975803728309251,-0.009448111411184073,1.0660890281200408,90.0,0.6526350069046021,325,0.03667056851554662,2.2381107211112976
1200.39,2936000,63.62,367,32.8,1.371772165711463,-0.01675873381551355,1.0531243431568145,90.20000000000002,0.5493715363740921,325,0.0823882530676201,2.637794137597084
1210.13,2944000,66.27,368,32.8,1.3733480040945534,-0.017220147202606312,1.0527155327796935,94.0,0.3804328316450119,325,0.09178082548081874,2.683602167367935
1207.52,2952000,65.94,369,32.8,0.6382016262877884,-0.010486079131951556,1.0433313184976578,94.0,0.7162999308109284,325,0.030856456626206636,2.046223132610321
1220.82,2960000,66.56,370,32.8,0.7779095958459863,-0.015602875616168603,1.043832773566246,94.60000000000005,0.5730508995056153,325,0.0429958379548043,2.4256206357479098
1217.81,2968000,66.32,371,32.8,1.3093909764775864,-0.018399973888299427,1.0445932787656784,98.20000000000002,0.6528460890054703,325,0.0637204093625769,2.6946925818920135
1208.38,2976000,65.61,372,31.0,0.6592368569138337,-0.008576329529751093,1.0609663391113282,98.20000000000002,0.6604773265123367,325,0.032245526970364154,2.0829958552122116
1200.71,2984000,66.2,373,31.0,0.6468923516348336,-0.011722856048145332,1.0817772436141968,97.10000000000001,0.6288175189495087,325,0.03588054198306054,2.1663584297895433
1205.44,2992000,68.01,374,31.0,0.7725490949259722,-0.01757424709794577,1.0594935762882232,98.40000000000003,0.6574676716327668,325,0.04006604599300772,2.2899002516269684
1219.12,3000000,68.47,375,33.0,0.7953757713741996,-0.015023746705264785,1.0368772804737092,97.10000000000001,0.6693712931871414,325,0.042992841661907734,2.418844393491745
1252.52,3008000,72.5,376,33.0,0.8973644750500397,-0.006383377038640674,1.0714954107999801,102.10000000000001,0.724270167350769,325,0.04732102300506085,2.3936523419618605
1248.27,3016000,70.24,377,33.9,0.7454457002244265,-0.013846299338620156,1.0450399827957153,98.40000000000003,0.6672044849395752,325,0.03920319287106395,2.23813032746315
1226.85,3024000,66.44,378,37.60000000000001,0.8885719662883159,-0.02713685841750703,1.0778432339429855,95.20000000000002,0.6315745490789414,325,0.04683347506914288,2.4752014470100403
1229.41,3032000,67.06,379,37.60000000000001,0.701027675413013,-0.007867228407121729,1.0538537907600403,95.20000000000002,0.6550080585479736,325,0.03703837029170245,2.2238645899295806
1019.69,3040000,53.33,380,1.0,1.4919749425655715,-0.03528789988151402,1.046359197124839,92.20000000000002,-0.07594677090644836,325,0.06411991622881033,2.686739001274109
925.51,3048000,47.55,381,1.0,0.7064152936064686,-0.007794483997276985,1.058750690817833,91.10000000000001,0.6829961150884628,325,0.030324526624754072,2.0516841340065004
904.51,3056000,45.73,382,1.0,0.7967289409251559,-0.01613758589985082,1.0056465590000152,87.40000000000003,0.6483652955293655,325,0.0391363104339689,2.1914394664764405
910.45,3064000,47.02,383,1.0,0.852027329795248,-0.012300861926050857,1.0832730269432067,87.40000000000003,0.6711626899242401,325,0.04839595804922283,2.532075822353363
900.21,3072000,46.05,384,1.0,0.8058219732197888,-0.020739502382930368,1.0690399509668351,87.40000000000003,0.6331361109018325,325,0.04731503141578287,2.4255966556072237
888.38,3080000,44.11,385,1.0,0.9983194612072753,-0.00913603399272688,1.059056150317192,85.10000000000001,0.6667389839887619,325,0.052851570080965755,2.635792760848999
862.66,3088000,47.7,386,1.0,1.312853517450713,-0.014730494031900888,1.065744952559471,91.30000000000003,0.6550678181648254,325,0.10059581893961876,3.170265165567398
866.41,3096000,47.15,387,1.0,0.6365601864484354,-0.01533503758860661,1.0638659191131592,87.40000000000003,0.6811315613985062,325,0.03307651147712022,2.0796583300828932
862.11,3104000,47.06,388,1.0,0.733708664335162,-0.010596375724999234,1.0630783921480178,86.10000000000001,0.6763420152664185,325,0.03685247453860938,2.1236856949329375
877.69,3112000,47.71,389,1.0,0.8340795577832814,-0.020159766949363986,1.0587453156709672,86.10000000000001,0.6381518042087555,325,0.043519861195236445,2.383626642823219
874.92,3120000,47.45,390,1.0,1.0662190861623781,-0.01508160617260728,1.0401530385017395,87.40000000000003,0.7198007935285569,325,0.05209111958276481,2.587256076335907
894.53,3128000,50.03,391,1.0,0.8936832539094973,-0.014682378883226193,1.0268371558189393,87.40000000000003,0.6267540711164474,325,0.060396917508915064,2.4372559684515
916.16,3136000,51.33,392,1.0,0.6733214026839301,-0.010509365107573103,1.0142006009817124,87.40000000000003,0.652400513291359,325,0.03597606711089611,2.1911475789546966
969.93,3144000,54.41,393,2.0,0.721955499320476,-0.010457582966482732,1.017087423801422,87.40000000000003,0.6658232706785202,326,0.03616710627451539,2.183718972802162
1051.95,3152000,59.13,394,7.800000000000001,0.633418533199139,-0.010919838911504484,1.0503062909841538,91.70000000000006,0.6880851644277572,326,0.03224053896032274,2.011822943687439
1127.09,3160000,62.81,395,23.8,0.7653327469279063,-0.01782664557977114,1.0727606374025345,91.70000000000006,0.7068198239803314,326,0.03846600184217095,2.239088334441185
1172.37,3168000,65.34,396,33.9,0.7040907137951368,-0.01485341643972788,1.0548514980077743,91.70000000000006,0.7056810110807419,326,0.031239587478339673,2.045092058181763
1215.07,3176000,66.8,397,40.9,0.7419122581685273,-0.015141032961546444,1.0237625110149384,91.70000000000006,0.6623084354400635,326,0.04090482512488961,2.2970905369520187
1213.35,3184000,67.33,398,36.9,0.8088331236554036,-0.02380874992115423,1.0464885318279267,98.20000000000002,0.6829575091600418,326,0.04586039471440017,2.4531497383117675
1214.24,3192000,66.97,399,36.9,0.6939806552468564,-0.015760159721830858,1.050346820950508,91.70000000000006,0.6233946698904037,326,0.03676910941954702,2.2121004629135133
1223.11,3200000,68.38,400,37.0,0.8959687789027387,-0.00872502909238392,1.0486893057823181,98.20000000000002,0.746735862493515,326,0.036142648723907767,2.1199402981996536
1238.18,3208000,66.94,401,37.0,0.6736947513727948,-0.018172523934044876,1.0515728390216827,89.30000000000003,0.691664382815361,326,0.03838574923574924,2.207348229289055
1240.38,3216000,65.62,402,37.0,1.137115689646981,-0.014032290787436069,1.0229808628559112,87.0,0.5175920438766479,326,0.06699381983838976,2.787821899652481
1249.83,3224000,66.3,403,37.900000000000006,0.7173706194010699,-0.014343405071958842,0.9995438700914383,87.20000000000002,0.6309291255474091,326,0.03739511985331774,2.2303384751081468
1241.45,3232000,66.22,404,37.900000000000006,0.7833228899146281,-0.022280367868497707,1.0440927046537398,88.10000000000001,0.6699150866270065,326,0.04665951986797154,2.444147218465805
1238.22,3240000,66.72,405,37.900000000000006,0.8429558759034468,-0.015874909413723798,1.0422173154354095,92.40000000000003,0.6125496804714203,326,0.04169809887651354,2.3149619418382645
1238.81,3248000,65.03,406,37.900000000000006,0.7891289208359052,-0.012887118069920689,1.0192619264125824,92.40000000000003,0.6329597610235215,326,0.047001565718092025,2.4472388488054277
1245.32,3256000,68.18,407,37.900000000000006,1.115393003056379,-0.028563688345020637,1.0319735682010651,100.40000000000003,0.652181304693222,326,0.05990297915413976,2.739234531521797
1242.84,3264000,68.52,408,37.900000000000006,0.8205353177831387,-0.01542944754299242,1.045002386569977,104.10000000000001,0.6540724140405655,326,0.04161322483792901,2.273899854421616
1233.44,3272000,67.88,409,37.900000000000006,0.6687622160392312,-0.017830353525932877,1.0326820093393325,100.50000000000004,0.6650355780124664,326,0.039250627951696516,2.1639577853679657
1233.0,3280000,68.73,410,37.900000000000006,0.7333602825339318,-0.012249016746645794,1.0337598764896392,102.30000000000003,0.636529415845871,326,0.04485387225169688,2.389424240589142
1249.3,3288000,71.46,411,38.0,0.8660671065887943,-0.00610617740865564,1.003410342335701,107.50000000000004,0.6433523291349411,326,0.04216775638982653,2.346324380636215
1181.27,3296000,67.3,412,31.0,1.0518777539763493,-0.024087557265302165,1.0103991919755935,105.20000000000002,0.46469110548496245,326,0.05937834542710334,2.618930431008339
1164.65,3304000,66.09,413,30.500000000000004,0.6663485213898507,-0.012121193388011306,1.063130493760109,105.20000000000002,0.6750293135643005,326,0.03505708949174732,2.1058700489997864
1164.77,3312000,66.29,414,26.900000000000002,0.7850414436393168,-0.014320316789962817,1.0464036130905152,105.20000000000002,0.6705460453033447,326,0.03686126854736358,2.206157860159874
1154.75,3320000,64.71,415,25.8,0.7357501039847429,-0.02810262705432251,1.0753077226877212,105.20000000000002,0.6234268432855606,326,0.04223408781923354,2.2764955896139143
692.63,3328000,31.4,416,0.0,0.27367213950836045,-0.0038707150597474538,1.366728993654251,85.20000000000002,-0.24935380935668947,326,0.01149810151575366,1.087949033230543
219.55,3336000,2.81,417,0.0,0.22110049526865194,0.002031032986997161,1.3649770319461823,4.1000000000000085,-0.14432755410671233,326,0.011567902621754911,1.064708179458976
172.97,3344000,1.23,418,0.0,0.2646989332746434,0.001027505768579431,1.3582899677753448,3.0,-0.1834175854921341,326,0.015628339433533256,1.3118248796463012
181.39,3352000,1.42,419,0.0,0.2737187234777263,0.006701525648968527,1.3663216888904572,3.1000000000000085,0.1681739366054535,326,0.014405335472838487,1.2863525553047657
178.35,3360000,1.3,420,0.0,0.3943870829499474,-0.004034918642937555,1.356109173297882,3.0,-0.10159919500350952,326,0.015003302044497104,1.3254549938440323
181.58,3368000,1.41,421,0.0,0.6080335018164073,-0.001554492249206305,1.2321269071102143,3.0,0.6526356154680252,326,0.027099472826812417,1.9232596799731254
210.26,3376000,2.34,422,0.0,0.6829212323995815,-0.011509127316530794,1.0813524687290192,5.0,0.6957460951805114,326,0.031943810710217804,2.0541527700424194
250.09,3384000,3.89,423,0.0,0.6719055591547048,-0.014450894239125774,1.0674731588363648,10.100000000000009,0.6382603311538696,326,0.034267124189063906,2.09964899122715
329.98,3392000,8.13,424,0.0,0.7086583257853026,-0.012515516864223173,1.0347642529010772,31.300000000000026,0.6282470208406449,326,0.039140494731254874,2.2562197989225385
398.43,3400000,12.43,425,0.0,0.6873737173830436,-0.01616078164638111,1.0673149555921555,51.400000000000034,0.6704948830604553,326,0.03894807350356132,2.214219029545784
460.12,3408000,16.48,426,0.0,0.735687771905501,-0.016121836179690943,1.0248468506336212,66.10000000000001,0.6400044190883637,326,0.04227719645481556,2.2971330535411836
552.48,3416000,22.94,427,0.0,0.7800824702212811,-0.018915770748280922,1.0275141322612762,81.30000000000003,0.6502397817373275,326,0.04205288341268897,2.2859837508201597
589.43,3424000,25.15,428,0.0,0.808023107203538,-0.017091091957699974,1.0141175538301468,84.0,0.6416006004810333,326,0.04028096037916839,2.3093223655223847
685.9,3432000,31.21,429,0.0,0.7838539799679691,-0.009586187190725468,1.0452419382333755,84.50000000000004,0.6609772658348083,326,0.04056740930769592,2.2715578520298005
773.7,3440000,36.77,430,1.0,0.9523763827456833,-0.022059999541961587,1.0555713480710984,89.10000000000001,0.7044670981168747,326,0.056355114807374776,2.718311498761177
822.19,3448000,41.98,431,1.0,0.8452423582165274,-0.014784740057948512,1.0496992945671082,91.0,0.6973772710561752,326,0.04232441696338356,2.3314189493656157
868.85,3456000,44.71,432,1.0,0.7430403823078536,-0.014356252383731772,1.0327462983131408,91.0,0.6608680194616318,326,0.039191007730551064,2.2225265115499497
980.0,3464000,52.84,433,1.0,1.6117290177324028,-0.0238982094428502,1.0317084896564483,93.40000000000003,0.3474589830636978,326,0.13076197037938983,3.066945884823799
1032.08,3472000,56.04,434,1.0,0.7255483287257087,-0.01715598738490371,1.031708104610443,93.40000000000003,0.6779476964473724,326,0.03564935501199216,2.136012412905693
1084.73,3480000,59.23,435,1.0,0.743290223518309,-0.013788182355929166,1.0076646691560744,93.40000000000003,0.6477336925268173,326,0.03728349782992155,2.192064633369446
1162.32,3488000,64.53,436,12.8,0.7687978495856772,-0.017342161775595742,0.996222260594368,95.20000000000002,0.6431012094020844,326,0.043201509262435135,2.3189096492528916
1250.23,3496000,71.14,437,29.9,0.8866237542371432,-0.02061100151273422,1.0048535925149917,107.0,0.6192479211091996,326,0.05035392294870689,2.454810082912445
1285.78,3504000,73.86,438,35.9,0.6569431259973258,-0.019214964673883516,1.0322814220190049,107.0,0.6903596532344818,326,0.03159317061305046,1.9918766158819199
1304.0,3512000,76.07,439,46.900000000000006,0.7240095027495244,-0.005893723681620031,1.0140998649597168,107.0,0.6476564520597458,326,0.0395635318569839,2.2437117713689805
1302.33,3520000,77.22,440,46.900000000000006,0.9309158026391481,-0.02098913761496078,0.9805138117074966,107.30000000000003,0.6365266561508178,326,0.051896637422032654,2.573634260892868
1304.24,3528000,77.45,441,45.10000000000001,0.719419015553536,-0.01670946732920129,1.0121664720773698,110.10000000000001,0.6647603285312652,326,0.036427449616603554,2.1027507942914965
1300.12,3536000,76.71,442,45.10000000000001,0.6660615504628475,-0.010594553106930107,1.0258225125074387,107.30000000000003,0.7062677079439164,326,0.032253468944691124,2.0326033371686933
1300.9,3544000,77.29,443,45.10000000000001,0.8072805026375376,-0.01375621036393568,1.020544940829277,110.10000000000001,0.6270243138074875,326,0.03872816183138639,2.2401815491914747
1301.86,3552000,77.66,444,39.7,0.7265740446159086,-0.012463447980117053,1.0449684423208236,115.20000000000002,0.6671986812353135,326,0.03944903910160065,2.217627718448639
1299.31,3560000,77.84,445,39.7,0.7330623879568943,-0.019335880606959108,1.0369471287727356,117.10000000000001,0.6693420815467834,327,0.038092099553905426,2.1815357506275177
1307.16,3568000,78.26,446,39.7,0.6937732517414444,-0.015520096752443351,1.0580744493007659,117.10000000000001,0.6664717394113541,327,0.04503842251840979,2.3399586623907087
1317.47,3576000,79.08,447,44.5,0.6121903963341561,-0.01034487858734792,1.053492814898491,117.10000000000001,0.6875176459550858,327,0.030930741648189722,1.965051936507225
1334.79,3584000,80.28,448,45.900000000000006,1.1305636706054532,-0.02066190863639349,1.05451464176178,117.10000000000001,0.60757692694664,327,0.0828217357210815,2.6904838103055955
1332.39,3592000,80.84,449,46.900000000000006,0.7357389873168949,-0.016982850222848355,1.0630245035886765,117.10000000000001,0.7064593213796616,327,0.04208864715881646,2.298790302276611
1313.32,3600000,78.84,450,44.5,0.8088175528447943,-0.018024000996374526,1.0512131476402282,113.40000000000003,0.6572643464803696,327,0.043222368136048316,2.2929812616109846
1298.1,3608000,79.3,451,44.5,1.425857505360812,-0.024558067862526515,1.017153986096382,117.10000000000001,0.7240802395343781,327,0.0789221061533317,2.966991226673126
1311.97,3616000,81.77,452,44.5,0.6972493312258216,-0.010231790382240433,1.0398280906677246,118.0,0.6092786186933518,327,0.03994215598795563,2.2581308555603026
1306.11,3624000,84.99,453,44.5,1.0249167367956644,-0.010991871569312934,1.0235151463747025,118.20000000000002,0.6130877351760864,327,0.07308238308876752,2.9857311880588533
1320.08,3632000,88.67,454,46.800000000000004,1.1072993845604402,-0.0067627747820006336,1.0338776046037674,120.0,0.7696408259868622,327,0.06888660673517734,2.845350900888443
1321.35,3640000,91.84,455,45.0,1.3108053247597535,-0.022824669356050434,1.0426648998260497,126.90000000000008,0.7207564836740494,327,0.07886164750903844,2.7962728214263914
1316.32,3648000,91.24,456,45.0,0.7121704162133746,-0.013538814942498902,1.0550099778175355,126.90000000000008,0.628081909418106,327,0.04046638837084174,2.253533643484116
1324.13,3656000,93.55,457,47.0,1.3693212730825008,-0.01147876219372847,1.0661126261949538,135.80000000000007,0.6929627513885498,327,0.07295090686064214,2.921381069421768
1318.31,3664000,93.91,458,46.900000000000006,0.5665047091484149,-0.00778236772181117,1.0686723655462265,135.80000000000007,0.6963323438167572,327,0.03007732015568763,1.9307028722763062
1316.01,3672000,94.74,459,46.900000000000006,0.8931844571707507,-0.01665530434140237,1.040745081305504,144.80000000000018,0.6524832665920257,327,0.05690517024602741,2.635682926774025
1322.38,3680000,95.68,460,47.0,0.7645476821306169,-0.017064631425964764,1.0309610813856125,144.80000000000018,0.6241887891292572,327,0.04192308635916561,2.329058903455734
1329.99,3688000,96.44,461,47.0,0.9284196375995135,-0.007240480934851803,1.0103586894273757,144.80000000000018,0.6277461528778077,327,0.04700920758768916,2.311801708936691
1327.91,3696000,99.0,462,47.0,1.1837429466350153,-0.03291884705307893,1.0486256617307663,165.40000000000038,0.7262088388204575,327,0.08068263188935816,2.862437115907669
1334.99,3704000,102.94,463,47.9,1.2981493869494793,-0.03183512282383163,1.0214459592103957,205.1,0.639186338186264,327,0.08172295664437115,3.1580085980892183
1329.39,3712000,103.77,464,47.9,0.6496245475730805,-0.010141677984865965,1.0311972600221635,205.1,0.6872209602594376,327,0.03471846141852439,2.0882053023576734
1336.99,3720000,102.55,465,47.9,0.6994820880604948,-0.014043991576763802,1.0141227972507476,165.40000000000038,0.6452835190296173,327,0.03821833807509392,2.199870609045029
1332.72,3728000,102.37,466,47.9,0.7304932774747328,-0.015202184354420752,1.0205026459693909,165.40000000000038,0.638186503648758,327,0.042204046784900126,2.3244869405031205
1359.22,3736000,105.49,467,50.800000000000004,1.2176410700366798,-0.010285345201664313,1.0400607013702392,205.1,0.7100543391704559,327,0.0802026354568079,2.961777105331421
1368.38,3744000,111.21,468,50.800000000000004,1.4498730180427615,-0.024257570349727756,1.0370550203323363,243.80000000000007,0.7557631480693817,327,0.10175956084392965,3.338718336224556
1364.16,3752000,112.03,469,50.800000000000004,0.9805579200015244,-0.008106655156007036,1.0282823485136032,243.80000000000007,0.7164936047792435,327,0.0718910872656852,2.695752589702606
1365.0,3760000,112.23,470,50.800000000000004,1.2853769029445727,-0.019238707177719333,1.023301841020584,241.2,0.7206586533784867,327,0.0929989307327196,3.0719043755531312
1364.38,3768000,110.57,471,50.800000000000004,0.9608900750721067,-0.01419967276189709,1.01168954372406,215.80000000000024,0.6841461378335952,327,0.057690437687560915,2.5943180471658707
1375.78,3776000,111.17,472,54.7,1.1263937217383606,-0.00031115012732698235,0.9691416102647782,215.80000000000024,0.7324023365974426,327,0.06609284395817668,2.760021934509277
