policy_entropy,explained_variance,PMM:episode_rewards,value_loss,P09:episode_rewards,policy_loss,episode_length,P01:episode_rewards,epoch_idx,frames,grad_norm,fps,advantage_norm
1.3041427886486054,0.9668156349658966,2.08,0.0028992208710405974,5.0,-0.0010638446841767291,205.17,0.0,18,144000,0.17245223186299868,335,0.606132963001728
1.3360534691810608,0.9571329694986344,1.87,0.0040101038839202375,5.0,-0.00016606656019575893,201.04,0.0,19,152000,0.20443420312296243,337,0.7154972864687443
1.34736483335495,0.9644978249073028,1.55,0.003144936295575462,5.0,0.00028089321982406547,187.52,0.0,20,160000,0.16466087555276995,342,0.6152672454714775
1.3404916107654572,0.9671591252088547,1.68,0.003706095433153678,5.0,-0.0006953891344892327,190.59,0.0,21,168000,0.18479746232315136,349,0.6889888623356819
1.3376013875007629,0.9609468573331833,2.18,0.004207689900067635,6.1000000000000085,-0.0007003105428884738,209.64,0.0,22,176000,0.1965390087273197,355,0.7279524138569832
1.3158549308776855,0.9767058277130127,2.4,0.0023062124237185344,7.200000000000017,-0.0012160824646707624,217.69,0.0,23,184000,0.14709010886997065,362,0.5218291746079922
1.3458529007434845,0.9417533981800079,2.25,0.004699850387696642,7.200000000000017,-0.0013105757984158118,212.05,0.0,24,192000,0.21225357757947538,370,0.7793719172477722
1.3579068052768708,0.955815259218216,2.04,0.004542569650220684,5.0,-0.0005290840187808499,206.17,0.0,25,200000,0.20230239661535815,376,0.7471334947645665
1.337749730348587,0.9751569706201554,2.18,0.0028953273754450492,6.0,-0.001396764830860775,208.87,0.0,26,208000,0.1588720590893512,381,0.5852250698208808
1.355872517824173,0.9594817668199539,1.7,0.003897035382833565,5.0,-0.00046232737659011034,193.66,0.0,27,216000,0.16875168556323117,387,0.6474456422030925
1.3561386001110076,0.9335291349887848,1.69,0.005650038940948434,5.0,-0.0021937561778031522,192.15,0.0,28,224000,0.21906505588367195,393,0.803909445554018
1.3586734449863433,0.9417669707536698,1.7,0.0051590238127391785,5.0,-0.00014972483448218553,191.27,0.0,29,232000,0.1975831345872802,399,0.8051624104380608
1.3664597249031067,0.8908931440114976,1.9,0.008303364778112155,5.0,0.0004626041090523358,201.86,0.0,30,240000,0.26796494674403953,405,0.9666672119498253
1.361948412656784,0.9653728175163269,2.03,0.004001687316340394,5.0,-0.001971001761558,208.73,0.0,31,248000,0.1769230455431777,407,0.7068880105018616
1.357570959329605,0.9550941950082779,1.91,0.004013170053658541,5.0,-0.000528707806370221,200.0,0.0,32,256000,0.18210463163632987,409,0.6954700914025307
1.361450300216675,0.9422001355886459,2.1,0.005910731642215978,6.1000000000000085,-0.0006887685562469415,205.78,0.0,33,264000,0.21546381793148017,414,0.8567262050509453
1.3585387778282165,0.944403041601181,1.9,0.004894300497253426,5.0,-2.1386223961599173e-05,202.19,0.0,34,272000,0.2006156546228457,419,0.7594593220949173
1.3493784511089324,0.9506989198923111,2.34,0.005224444316700101,6.0,-0.0017536448876489885,220.25,0.0,35,280000,0.22660926158847,423,0.8251149645447731
1.3689449334144592,0.8893732631206512,2.35,0.0076553965621860695,6.0,-0.000545814593497198,217.89,0.0,36,288000,0.27017047750322104,428,0.9664501431584358
1.3627773666381835,0.9159226292371749,2.35,0.006806390955462121,5.1000000000000085,-0.0027756796558969653,219.46,0.0,37,296000,0.23850848030234695,432,0.9239347621798515
1.3630502259731292,0.957323317527771,2.05,0.003655727859586477,5.0,-0.0011244334435468772,210.23,0.0,38,304000,0.18220062553821526,436,0.6983802965283394
1.35152658700943,0.9590007877349853,1.99,0.004008937619219068,5.0,0.00028783348134311384,205.04,0.0,39,312000,0.1787888631040349,439,0.6986672711372376
1.3629492473602296,0.9382733112573624,2.26,0.005191060754295904,6.0,-0.0006948404933791607,214.1,0.0,40,320000,0.20303078121310328,443,0.8170495119690895
1.3569100832939147,0.9333202457427978,2.07,0.006210613456787541,5.0,-0.0028112649769173005,208.74,0.0,41,328000,0.2329331278331356,446,0.8652817755937576
1.3331488573551178,0.9823404079675675,1.93,0.0018835773439786862,5.0,-0.0007749229148612358,200.67,0.0,42,336000,0.12730022149975312,449,0.48162220552563667
1.34833634018898,0.9223419988155365,1.75,0.0025532385654514654,5.0,0.0002221092009858694,188.98,0.0,43,344000,0.14247634263096978,451,0.5497453291714192
1.35842728972435,0.9412026435136795,1.9,0.005797095799061935,5.0,-0.0007321326642704662,197.16,0.0,44,352000,0.22487610863140822,455,0.8864628387987614
1.3525874173641206,0.9065074300765992,1.92,0.008371378901647403,5.0,-0.0037182943226071073,199.48,0.0,45,360000,0.28460912632000673,458,1.0401733845472336
1.3504297316074372,0.9129324853420258,2.68,0.00753935142303817,5.1000000000000085,-8.445465937256813e-07,228.34,0.0,46,368000,0.2597036325026605,462,0.9936961087584496
1.3510457587242126,0.866039302945137,2.44,0.010794745752355084,5.0,-0.002290854947641492,219.33,0.0,47,376000,0.32543143936924723,465,1.197827945649624
1.3428506863117218,0.6984430938959122,2.4,0.014408022138522937,5.0,0.0019425080344080926,216.95,0.0,48,384000,0.3429421837954117,468,1.4007220625877381
1.3407143723964692,0.874650901556015,2.23,0.010144884551409631,5.0,0.0027523483266850236,210.48,0.0,49,392000,0.3210720843538086,471,1.1157733228802682
1.3454132413864135,0.9247617959976197,2.36,0.006946956471074373,6.0,-0.0028291756293037907,213.4,0.0,50,400000,0.26652744006781165,474,0.9693846201896668
1.3417864227294922,0.9567997026443481,2.38,0.0046828741440549495,6.0,-0.0019591548619791867,217.03,0.0,51,408000,0.23381486740504268,477,0.777410760819912
1.333169742822647,0.9118410205841064,2.84,0.009572267863550223,7.0,-0.001967468516086228,235.32,0.0,52,416000,0.3396486316293636,480,1.1377831229567528
1.342940069437027,0.9171330440044403,2.9,0.007684719638200476,6.1000000000000085,-0.0021404293772502568,236.11,0.0,53,424000,0.3024989068273245,483,1.0299253967404365
1.316504828929901,0.775350130200386,3.07,0.013789838282391428,6.1000000000000085,-0.00215377161744982,240.15,0.0,54,432000,0.3641670679499285,485,1.3876898062229157
1.3098444712162018,0.7852014976739884,2.55,0.01344089581631124,6.0,-0.0048465867183404045,223.13,0.0,55,440000,0.36742310660542926,488,1.3788999485969544
1.2991392362117766,0.8347164446115494,2.46,0.011054332989733667,6.0,-0.004722036446619313,211.27,0.0,56,448000,0.33846765306806664,490,1.2412559416890145
1.2827724361419677,0.9277969425916672,2.15,0.006641945347655565,5.1000000000000085,-0.0010528372635599226,201.75,0.0,57,456000,0.2649102505837956,493,0.9776447314023972
1.283474954366684,0.8183850330114365,2.28,0.01454884959734045,5.0,-0.0034699633186392022,208.33,0.0,58,464000,0.38452513123784887,496,1.449697770178318
1.2991700708866118,0.8334967792034149,2.72,0.015278090428328141,6.0,-0.003941148385665656,221.64,0.0,59,472000,0.4275550902060718,498,1.4567857870459557
1.3251487588882447,0.9036184740066528,2.83,0.009121682388358749,6.1000000000000085,-0.00048725887172622605,227.51,0.0,60,480000,0.29743210403481357,500,1.123898833990097
1.325509898662567,0.9096509516239166,3.15,0.009315420195925982,7.1000000000000085,-0.0044938668035320005,239.76,0.0,61,488000,0.32320648817329745,502,1.155779094994068
1.2921078968048096,0.8246463656425476,3.27,0.014091852598357945,6.1000000000000085,-0.0033095800678711383,248.48,0.0,62,496000,0.3668474429122234,504,1.4268389278650284
1.2838455522060395,0.9030932986736298,3.35,0.00935174077283591,7.0,-0.0023496945614533615,248.56,0.0,63,504000,0.31317779209508895,507,1.1606652653217315
1.2892094123363496,0.8667680525779724,3.31,0.010054211727110669,7.1000000000000085,-0.0016006103351173806,248.42,0.0,64,512000,0.3273974188557688,509,1.1628355538845063
1.2855271220207214,0.9124373561143875,3.24,0.008714110651053488,8.100000000000009,-0.004301972716348246,247.01,0.0,65,520000,0.3096030173267328,511,1.117386856675148
1.2875361442565918,0.9302159881591797,3.02,0.006926331545691937,8.0,0.00021385423489846288,237.69,0.0,66,528000,0.26982148448110677,513,0.9901587322354317
1.2811685514450073,0.8467733424901962,3.27,0.015179982810514048,9.0,-0.0021189317837706765,243.83,0.0,67,536000,0.39420114877192874,515,1.376104320883751
1.3101444029808045,0.8720368713140487,3.37,0.011346416951855644,8.100000000000009,-0.00012159155361587182,248.61,0.0,68,544000,0.35991780313619365,517,1.2800850474834442
1.3076600241661072,0.947917965054512,3.7,0.005835926606087014,9.0,-0.0006497107015457004,260.89,0.0,69,552000,0.2505137499866628,519,0.8983521023392678
1.3147990536689758,0.9024385142326355,3.72,0.010011328919790684,9.0,-0.0030640995991416276,264.7,0.0,70,560000,0.3664004875246797,521,1.2024829310178757
1.3168489754199981,0.9376941579580307,3.58,0.0067185387737117705,9.0,-0.0028374835223075935,255.61,0.0,71,568000,0.27169485582337316,522,0.9772516810894012
1.3159324991703034,0.8717125153541565,3.01,0.009857377390144393,7.0,-0.0010446068900637328,236.22,0.0,72,576000,0.302482422202701,524,1.1775054338574409
1.300889674425125,0.9247001230716705,2.62,0.0077697089768480505,5.0,-0.0018135320704459445,224.64,0.0,73,584000,0.2811298607476381,526,1.0467376393079757
1.2777126026153565,0.9236645013093948,2.92,0.007118992139585317,8.100000000000009,-0.0048827299079857766,231.35,0.0,74,592000,0.2734866570864948,527,1.0049073293805122
1.2441474676132203,0.8851304388046265,3.06,0.010451412640977651,9.0,-0.0020561918534804137,232.32,0.0,75,600000,0.3660566499656462,529,1.2153024339675904
1.2633569729328156,0.8979826331138611,2.95,0.01009435968939215,8.100000000000009,-0.004026827228371986,227.02,0.0,76,608000,0.35383463274563765,531,1.19529551923275
1.2797513592243195,0.9410661292076111,3.12,0.006431989745469764,7.0,-0.001077455298654968,234.92,0.0,77,616000,0.25178076144739686,533,0.9628117477893829
1.2954579830169677,0.9268027406930923,3.4,0.008092469760449604,8.100000000000009,-0.00030562889085558706,248.07,0.0,78,624000,0.28528893820609774,535,1.0749429470300675
1.319529551267624,0.8910863542556763,3.7,0.010691636381670833,9.0,-0.004490471498429543,260.05,0.0,79,632000,0.347130132285279,536,1.2506005597114562
1.272335888147354,0.8831119608879089,3.8,0.01165682142600417,9.0,-0.003128121730151179,259.98,0.0,80,640000,0.3630467604453591,538,1.2912100160121918
1.3041058659553528,0.9229289752244949,3.33,0.0069210626324638725,8.0,-0.0004859610256971791,243.65,0.0,81,648000,0.2571161834977027,540,0.9878823256492615
1.3032901108264923,0.8901856762170791,3.45,0.009319902698043734,8.100000000000009,-0.0042396012824610805,245.78,0.0,82,656000,0.2977926021470347,541,1.1431638139486313
1.257147479057312,0.8431983876228333,3.42,0.014040401810780168,9.0,-0.0024783291088533587,250.07,0.0,83,664000,0.3953250836412127,542,1.4083002948760985
1.2580102622509002,0.8989626222848892,4.02,0.010291819681879134,9.0,-0.002415954030584544,265.53,0.0,84,672000,0.33523528505699174,544,1.2196659380197525
1.2812252068519592,0.9201056164503097,4.13,0.007977295580785722,9.0,-0.002552841663127765,268.81,0.0,85,680000,0.2998047552191539,545,1.0909481930732727
1.2951969444751739,0.886005282998085,4.13,0.01071910809725523,9.0,7.286750951607246e-06,271.67,0.0,86,688000,0.3410493178007022,546,1.2563105499744416
1.2914216470718385,0.8897608661651611,3.69,0.009735798831097781,7.1000000000000085,-0.0025204343706718645,261.02,0.0,87,696000,0.3192280891526593,547,1.1916547301411629
1.2832464730739594,0.8339174568653107,4.0,0.014828152514528483,8.100000000000009,-0.003813622436719015,271.12,0.0,88,704000,0.42590693332657603,549,1.4766884315013886
1.2872082209587097,0.8326509112119674,4.36,0.014964133943431079,8.100000000000009,-0.0032251166650894445,284.85,1.0,89,712000,0.4001643897535026,550,1.493173021674156
1.2878178715705872,0.8765996342897415,4.61,0.011640767138451337,9.0,-0.0012225796666461973,288.08,1.0,90,720000,0.36489958775319964,552,1.3194443303346635
1.285897592306137,0.8726792305707931,4.83,0.011842185205314309,9.0,-0.003916601661403547,290.49,1.0,91,728000,0.3778702163491757,553,1.3168065840005874
1.2593578493595123,0.8425238192081451,5.21,0.013721017073839903,10.0,-0.004024930146988482,298.61,1.0,92,736000,0.41018230515461646,554,1.4260216295719146
1.2744233286380768,0.8522795414924622,5.36,0.015873473375104367,10.0,-0.00582996316254139,298.66,1.0,93,744000,0.4463552312043257,556,1.5230474358797073
1.3033543002605439,0.8626357412338257,5.56,0.012398345947731286,10.0,-0.0014530698023736478,308.44,1.9000000000000004,94,752000,0.36726215612153423,557,1.360397835969925
1.2940712594985961,0.8483246487379074,5.6,0.012949494507629424,10.0,-0.003254863891052082,313.7,2.0,95,760000,0.38330199406102666,558,1.3884082633256911
1.2870530998706817,0.8581915873289109,5.8,0.011620158185251058,10.0,-0.0029643977306841405,314.84,2.0,96,768000,0.34642377233634924,559,1.3136690032482148
1.277510198354721,0.8480133348703385,5.93,0.014389050812460481,10.100000000000009,-0.002939551390009001,322.58,2.0,97,776000,0.41718730166811746,560,1.474321072101593
1.2741881239414214,0.8105665332078934,6.02,0.014406503015197813,11.0,-0.004785450879135169,318.4,2.0,98,784000,0.3881060535518621,561,1.4617974907159805
1.2532962679862976,0.8213501644134521,6.22,0.014194541038013994,11.0,-0.00044671053357888015,324.93,2.0,99,792000,0.40402011115532976,562,1.455529926419258
1.2589265155792235,0.8037683379650116,5.77,0.018035214748233556,10.0,-0.004618665887508086,317.99,2.0,100,800000,0.44910021152126367,563,1.644400879740715
1.2354103934764862,0.7870156812667847,5.51,0.018708779704757036,10.0,-0.006733197112916969,305.7,2.0,101,808000,0.519603780413325,564,1.6878767490386963
1.2285356903076172,0.7992364972829819,5.9,0.018605936923995613,10.0,-0.004118175150942989,328.2,3.0,102,816000,0.5010166627928614,565,1.6733285748958588
1.2243899261951448,0.8029227095842362,6.18,0.018964594192802907,9.100000000000009,-0.007119537902472075,337.16,3.0,103,824000,0.505387728673216,566,1.6885919934511184
1.1556406551599503,0.795141042470932,6.73,0.01855396764818579,11.0,-0.005756623077904806,351.94,3.9000000000000004,104,832000,0.5055187959694429,567,1.6745417201519013
1.237764892578125,0.8254465407133103,7.18,0.01511859081685543,11.0,-0.001926723126671277,363.26,4.0,105,840000,0.452847592353543,568,1.5116577994823457
1.2106189680099488,0.7947163009643554,7.49,0.01910745774395764,11.0,-0.006075024306919658,374.66,4.0,106,848000,0.49853242532532344,569,1.6852489411830902
1.230213953256607,0.8345952892303466,7.74,0.014383657360449434,11.0,-0.0035389189538545906,377.53,4.0,107,856000,0.4161163343958685,570,1.4746939009428024
1.229220381975174,0.8253931802511215,7.51,0.015070773917250336,12.0,-0.004323507670196704,371.37,4.0,108,864000,0.45851474940470327,571,1.5213910818099976
1.2341894471645356,0.8049093669652939,7.72,0.018269383842125536,12.100000000000009,-0.006120513173227664,377.77,4.0,109,872000,0.5110909824841972,572,1.666016037464142
1.2281537985801696,0.8018446087837219,7.83,0.016459910175763072,13.100000000000009,-0.0028149521243176425,375.71,4.0,110,880000,0.4538463355222336,573,1.5767102360725402
1.1912186121940613,0.8312782675027848,7.93,0.015571265579201281,14.0,-0.004869431539409561,381.1,4.0,111,888000,0.445531408121546,574,1.5445480239391327
1.2281113243103028,0.7947588700056076,7.87,0.01754814752843231,13.100000000000009,-0.0026797783724032344,372.59,3.0,112,896000,0.47675332894326083,574,1.6278739279508592
1.2110952842235565,0.8223653262853623,8.36,0.016098376172594728,14.0,-0.005005729203985538,392.58,4.0,113,904000,0.47218731869767994,574,1.5636302304267884
1.2377959287166596,0.811074857711792,8.37,0.016269563576206566,14.0,-0.002511110600025859,391.87,4.0,114,912000,0.4544419522110421,575,1.5665676176548005
1.2237685918807983,0.808191043138504,8.94,0.0170531482482329,14.0,-0.008644035412580707,406.16,4.0,115,920000,0.4843689830283013,575,1.5995404601097107
1.2166441881656647,0.8295009988546371,8.86,0.015865578982047737,14.0,-0.0033606730979226997,405.47,4.0,116,928000,0.45549956643715417,575,1.5454614394903183
1.2527060878276826,0.8127782905101776,9.37,0.015494898618198931,14.0,-0.0004595664294902235,412.22,5.0,117,936000,0.44239068055053443,576,1.5218045318126678
1.2314769542217254,0.8192023837566376,9.28,0.015909462757408618,14.0,-0.006652543232994503,403.41,4.0,118,944000,0.47248374637262536,577,1.5475624102354049
1.2360684168338776,0.8109806954860688,9.46,0.017063731220550837,15.0,-0.0063644038210622965,412.09,4.0,119,952000,0.44686118734105035,577,1.5971034038066865
1.2342510688304902,0.7830345565080643,9.34,0.01836438602767885,14.0,-0.005379082139552338,412.13,4.0,120,960000,0.4855113769056301,578,1.6588371682167053
1.2211497497558594,0.754610892534256,9.74,0.0201678370218724,15.0,-0.0044362365593042345,424.19,4.9,121,968000,0.5247433475840824,579,1.734323155283928
1.1028475481271744,0.7831963908672332,9.59,0.01849774763919413,15.0,-0.009300502823316492,435.26,4.9,122,976000,0.5735658431889146,579,1.6656022357940674
1.0520680940151215,0.7639935380220413,9.8,0.019540658369660378,15.100000000000009,-0.004948373484512558,446.54,5.0,123,984000,0.5262784487547987,580,1.7289016437530518
1.0654453033208846,0.7763203084468842,10.2,0.01999597857706249,16.0,-0.005708351522080193,457.75,5.0,124,992000,0.5266218266035328,580,1.7470638477802276
1.1264483106136323,0.7837466847896576,10.6,0.018249531560577452,16.0,-0.003403854056959972,472.11,5.9,125,1000000,0.4979925741334706,581,1.6656664723157883
1.159645357131958,0.7964736860990524,10.93,0.018381531131453813,17.0,-0.009927281850832515,473.74,6.0,126,1008000,0.499968495256781,582,1.6758277428150177
1.1381112349033355,0.7723908746242523,11.07,0.020425938777625562,16.10000000000001,-0.0002079577266067645,475.7,6.0,127,1016000,0.5422780549678153,582,1.7620007479190827
1.1304634392261506,0.788442633152008,11.47,0.01963578282855451,17.0,-0.007223967610188993,480.84,6.0,128,1024000,0.5419896836545849,582,1.7254417586326598
1.1721927344799041,0.7919750422239303,11.53,0.01896733063273132,17.0,-0.006110869425465353,478.52,6.9,129,1032000,0.483265300877279,583,1.6895336216688157
1.1311952406167984,0.7536141782999038,11.07,0.02316239136271179,17.0,-0.003855266142054461,469.32,6.0,130,1040000,0.5782418811042526,583,1.8783868062496185
1.0876769196987153,0.7870969784259796,11.27,0.02005691461265087,17.0,-0.007037024321980425,476.41,6.0,131,1048000,0.5383667039624315,584,1.7490185809135437
1.1024981617927552,0.7229280096292495,11.62,0.027310521346516906,18.10000000000001,-0.009217285205377266,481.22,6.9,132,1056000,0.7400267509925668,584,2.0343265628814695
1.1317747581005095,0.7544434583187103,12.07,0.025210578776896,19.0,-0.014483461726340465,499.37,6.9,133,1064000,0.6428765022457832,584,1.9514656865596771
1.1078661060333252,0.7867254310846329,12.09,0.022017165976576505,19.0,-0.00521755151276011,497.33,6.0,134,1072000,0.5799081379572215,584,1.826852765083313
1.1545342576503754,0.7733925241231918,12.11,0.019938877332024277,19.0,-0.006770096404361539,499.36,6.0,135,1080000,0.5567065649567469,585,1.747195957303047
1.1752285933494568,0.7647188365459442,12.22,0.023098224448040126,19.0,-0.0043091370252659545,504.44,7.0,136,1088000,0.5854138805480634,585,1.86410169839859
1.1345496559143067,0.7446060734987259,12.02,0.02487436798401177,19.0,-0.006953040673106443,498.4,7.0,137,1096000,0.6207567409779832,585,1.9556225073337554
1.1360358309745788,0.7342466300725937,12.09,0.023851154493167995,18.10000000000001,-0.0059362212108680975,503.93,7.0,138,1104000,0.6195689282372941,585,1.9103094673156737
1.0854899644851685,0.7061183345317841,12.01,0.02485254930332303,18.10000000000001,-0.00701154604103067,503.56,7.0,139,1112000,0.5953940842039751,586,1.942870194911957
1.0830283677577972,0.7592426043748856,12.19,0.0234645203826949,19.0,-0.004853641451627482,509.51,7.0,140,1120000,0.5651966114735821,586,1.8790923213958741
1.0346432358026505,0.7552507174015045,12.43,0.020519785997457803,19.0,-0.008168924858910031,520.54,7.0,141,1128000,0.5574238143589076,586,1.7709345316886902
1.0253478145599366,0.7531076008081437,12.91,0.024486953443847596,19.0,-0.006870573074556887,532.35,7.0,142,1136000,0.6015302565856185,587,1.9300379765033722
1.116581220626831,0.7548469287157059,13.12,0.021761277597397564,19.0,0.001475940098753199,538.97,7.9,143,1144000,0.5334348263543894,587,1.8039729315042496
1.1354500198364257,0.7525769811868668,13.32,0.02317350042518228,19.0,-0.00935565490857698,547.78,7.9,144,1152000,0.581413986246736,587,1.86722341299057
1.1434219896793365,0.7227908766269684,13.38,0.024093129381071776,19.10000000000001,-0.0021408188494388015,550.79,8.0,145,1160000,0.5447736453973258,588,1.902210396528244
1.1247158962488175,0.7541280275583268,13.92,0.021923446101136505,21.0,-0.013083950179279782,560.08,8.0,146,1168000,0.5163154354170767,588,1.828958346247673
1.0944143378734588,0.6950099492073059,14.49,0.027766390186734498,23.0,-0.004600517345606931,574.71,8.0,147,1176000,0.7503281006038189,588,2.0424860548973083
1.135317252278328,0.7165112388134003,15.38,0.0264346466306597,24.10000000000001,-0.010098541071638465,581.43,8.0,148,1184000,0.6158180698096168,588,1.9904105001688004
1.1034452164173125,0.706338991522789,15.11,0.0265790971275419,24.10000000000001,-0.006330209942534566,575.89,8.0,149,1192000,0.6454967914589649,589,2.0066638284921647
1.1110130739212036,0.7191547691822052,15.37,0.02758672021329403,25.0,-0.009965939260619052,581.4,8.0,150,1200000,0.6173141475919022,589,2.044653823375702
1.1107190144062042,0.7216654270887375,16.05,0.025989650958217682,25.0,-0.004605571815627627,589.62,8.0,151,1208000,0.6370919209008318,589,1.9781188797950744
1.086671403646469,0.6425037163496018,16.35,0.0301197649911046,25.0,-0.01199447365319429,593.48,8.0,152,1216000,0.879089088775414,589,2.1265824234485624
1.0852503180503845,0.754442834854126,16.4,0.023748417934402823,26.0,-0.004575540755176917,595.69,8.0,153,1224000,0.6512300912133918,589,1.890656015276909
1.14294983625412,0.7474030035734177,16.18,0.023180933673866092,25.10000000000001,-0.006507903124584118,593.64,8.9,154,1232000,0.6393262476640854,589,1.880153216123581
1.0737854498624801,0.7422096383571625,15.59,0.027906222185119987,23.10000000000001,-0.010821586492238567,586.72,9.0,155,1240000,0.6941250025699728,589,2.0527600371837615
1.1420894187688828,0.7515968608856202,16.01,0.02387548368424177,25.0,-0.0030493098474107683,600.85,9.0,156,1248000,0.6949275538499226,590,1.9152632820606232
1.1264692234992981,0.7140812700986863,16.03,0.031243566190823913,23.200000000000017,-0.013778272370109335,604.42,9.9,157,1256000,0.7071089734407928,590,2.172390547990799
1.1371078026294708,0.7063296777009964,15.38,0.026793804848566652,23.0,-0.008669415894109989,585.75,9.0,158,1264000,0.6272459722758168,590,1.998715968132019
1.115729449391365,0.6939057874679565,15.66,0.03246088792569935,23.0,-0.009758567999379011,599.78,9.0,159,1272000,0.6864697426882636,590,2.1912050902843476
1.144636424779892,0.7708332878351212,15.48,0.02331102792173624,23.0,-0.008206355702277505,590.96,9.0,160,1280000,0.5347957013732862,590,1.8902219891548158
1.1074532145261764,0.7380172455310822,15.99,0.02588811783120036,23.0,-0.005151167951989919,589.72,9.9,161,1288000,0.5974528543431823,590,1.976696208715439
1.099898391366005,0.739725005030632,16.26,0.025603923154994844,24.0,-0.007496645064093172,594.54,9.9,162,1296000,0.5888759695534135,590,1.962290390729904
1.0876288843154907,0.7245531332492828,16.58,0.028955295477062465,24.10000000000001,-0.0035383992973947896,601.86,9.9,163,1304000,0.6368840523025919,591,2.0854274296760558
1.0730248230695725,0.684090855717659,17.11,0.031232717679813504,24.10000000000001,-0.013835820474632783,611.39,9.9,164,1312000,0.7210941109279071,591,2.1729139387607574
1.0517397212982178,0.7266445660591125,17.59,0.02547456357628107,25.200000000000017,-0.010402254502114374,624.36,9.9,165,1320000,0.6574454172676937,591,1.9561876106262206
1.0476618671417237,0.6741513967514038,17.68,0.029137699245475233,25.200000000000017,-0.005200656141678337,633.47,10.0,166,1328000,0.6973818989181921,591,2.09542002081871
1.0929121726751327,0.7140098416805267,17.9,0.029265888473019003,25.200000000000017,-0.011642765332944692,639.71,10.0,167,1336000,0.6492751788069657,591,2.085018326640129
1.045083665251732,0.7016662383079528,18.15,0.02882317597977817,25.200000000000017,-0.009556655041051272,647.61,10.9,168,1344000,0.664347308915544,592,2.086769677400589
1.0046605426073074,0.7122352051734925,18.37,0.02676278633065522,27.10000000000001,-0.007654997166246176,657.67,11.0,169,1352000,0.613016755363425,592,2.004825279712677
1.0496312355995179,0.7022089087963104,19.41,0.03141424072906375,29.10000000000001,-0.007560267645167187,676.07,12.0,170,1360000,0.7197510620047055,592,2.159050387144089
1.0283882200717926,0.721059775352478,19.73,0.028571632318198682,30.10000000000001,-0.011192450708185787,683.76,12.0,171,1368000,0.6586304862494821,592,2.053937201499939
1.0684049701690674,0.7203932398557663,19.43,0.031815369548276067,28.10000000000001,-0.014280844207678455,672.04,12.0,172,1376000,0.8030613655510146,592,2.1702739715576174
1.053800683617592,0.6840880936384202,19.58,0.03350590328220278,28.10000000000001,-0.01055155868991278,675.82,12.0,173,1384000,0.759919876649692,592,2.1974024295806887
