PMM:episode_rewards,P01:episode_rewards,epoch_idx,explained_variance,grad_norm,policy_entropy,policy_loss,frames,episode_length,advantage_norm,value_loss,fps,P09:episode_rewards
59.92,1.0,376,0.6911607486009598,1.0524226260711027,1.0203330600261689,-0.011852586066524964,3008000,913.15,2.692492511868477,0.05865499813109636,332,133.40000000000012
38.83,0.0,377,0.22865639090538026,1.3582503593258874,1.0325695654749871,-0.028469301668083064,3016000,726.46,2.5559446167945863,0.04991258757654578,332,105.20000000000002
38.25,0.0,378,0.6753031027317047,0.631323028731202,1.0521069198846817,-0.009512097706319764,3024000,714.71,1.907122111916542,0.028941607996821404,332,105.20000000000002
39.41,0.0,379,0.6800844031572342,0.9800858133811886,1.0309033983945846,-0.01603030029218644,3032000,728.21,2.4305731397867203,0.051217460823245346,332,105.20000000000002
48.2,0.9000000000000004,380,0.6805144417285919,0.8726123204629351,1.0470636141300202,-0.020859802867402095,3040000,824.13,2.3759721046686173,0.04842779256403446,332,115.10000000000001
49.25,0.9000000000000004,381,0.7008613234758377,0.6713721343689046,1.0559760457277299,-0.014451271515717963,3048000,837.73,1.9789343464374543,0.03341250266879797,332,115.10000000000001
57.77,1.9000000000000004,382,0.653732557296753,1.0127496319528797,0.9836031061410904,-0.017311797677684808,3056000,931.29,2.8367418915033342,0.06586231788620353,332,131.10000000000002
65.1,2.0,383,0.6411462622880936,0.7836319669519567,1.0038900816440581,-0.02491180726850871,3064000,1028.24,2.2502947449684143,0.041832638191990554,332,132.9000000000001
67.59,2.9000000000000004,384,0.6623666971921921,0.8213892095594645,1.0399169945716857,-0.01148979529098142,3072000,1046.49,2.2910731899738312,0.043196416897699236,332,141.10000000000002
71.91,2.9000000000000004,385,0.6187590903043747,0.9738128963949875,1.034168345928192,-0.02737907612026902,3080000,1077.95,2.69890866458416,0.061311419224366545,332,142.40000000000003
71.35,2.9000000000000004,386,0.7198978161811829,1.1325915988700452,1.0161009389162063,-0.016619855344761163,3088000,1064.64,2.8301611977815626,0.06858449281193316,332,140.10000000000002
72.47,2.9000000000000004,387,0.6628313738107682,0.7815324512907607,1.0307655209302902,-0.012051947914878838,3096000,1054.03,2.385822890996933,0.04638986933976412,332,141.10000000000002
75.94,2.9000000000000004,388,0.6495099121332168,1.0109473558255697,1.023362609744072,-0.017922145436168647,3104000,1066.02,2.8155939984321594,0.06654210343025625,332,179.40000000000012
72.28,0.0,389,0.3194018965959549,1.1734259866197247,0.7336599678546191,-0.014788693877635524,3112000,1001.15,2.8317295861244203,0.07185354387387634,332,179.40000000000012
59.51,0.0,390,0.4621002435684204,0.8956099638114804,1.125954858660698,-0.006003185656154529,3120000,830.38,2.1637440490722657,0.034839997449889776,332,145.6000000000003
58.17,0.0,391,0.6820612668991088,0.7463466062794377,1.0609647315740585,-0.020572444201097825,3128000,811.97,2.2425955718755723,0.04218887218739838,332,145.6000000000003
53.25,0.0,392,0.6396523576974869,0.9255858686236621,1.0615901166200639,-0.014456653478555381,3136000,772.42,2.662471894621849,0.05924906717147678,332,145.00000000000026
52.98,0.0,393,0.6453708380460739,0.723178190322485,1.0244939249753953,-0.01333804701542249,3144000,775.25,2.0929558765888214,0.036985750128515064,332,143.20000000000027
53.61,0.0,394,0.7109594595432281,1.148178847155838,1.0412969654798507,-0.017762459186051273,3152000,779.94,2.89340008020401,0.06594647414982319,332,120.20000000000019
54.27,0.0,395,0.6953388386964798,1.2470145636513659,1.0717609274387359,-0.011563278538524173,3160000,769.09,2.7576616197824477,0.06719786222092808,332,127.00000000000043
55.63,0.0,396,0.6755561882257461,0.8342512249616776,1.059925679564476,-0.004396899023995502,3168000,783.06,2.348040252327919,0.046449959692545235,332,144.10000000000025
56.79,0.0,397,0.7304074567556381,1.0393823618212406,1.0524912065267562,-0.01979522961657494,3176000,788.6,2.631587349176407,0.06887214676477015,332,144.10000000000025
57.38,0.0,398,0.6663380962610245,1.4718141728212921,1.0619353353977203,-0.0260681851618574,3184000,792.33,3.5817669200897218,0.10802824148908258,332,141.0
62.06,0.0,399,0.6710299283266068,0.8895032559946386,1.0572185128927232,-0.009468082449166105,3192000,808.09,2.4801966536045073,0.05539795738644898,332,165.70000000000005
64.13,0.0,400,0.6428358823060989,0.74949092653116,1.036727882027626,-0.014293947853147984,3200000,833.21,2.2991190475225447,0.04644389512017369,332,165.70000000000005
69.62,0.0,401,0.5755046743154526,1.199497776268485,0.9972862315177917,-0.018024243839317933,3208000,887.83,3.0100410068035126,0.07718170557171106,332,172.50000000000006
79.58,1.0,402,0.6576883870363236,1.0083530126975517,1.034323737025261,-0.020308195588440867,3216000,982.35,2.8288338029384614,0.0753706144914031,332,188.3
85.32,1.9000000000000004,403,0.7207192653417587,0.7273862337124526,1.0572729367017746,-0.010833378222596366,3224000,1023.44,2.1665469121932985,0.04130728865042329,332,192.70000000000016
93.94,3.9000000000000004,404,0.6750668305158615,1.0077937316955055,1.0290428882837295,-0.016546725033549592,3232000,1121.31,2.7675809156894684,0.06566015364136547,332,208.60000000000005
99.0,20.6,405,0.6454211956262589,0.8775472359693,1.034398500919342,-0.011684129744535312,3240000,1195.18,2.374534255862236,0.05031086103525013,332,208.60000000000005
102.53,35.9,406,0.6206709069013595,1.3265621387163729,1.0048591285943984,-0.03268158648221288,3248000,1249.95,3.2140641558170318,0.0864085420500487,332,208.60000000000005
79.76,0.0,407,0.23752634227275848,1.5424878573653613,0.7312833265215158,-0.015337081888719694,3256000,991.28,3.1026142191886903,0.0881674589868635,332,180.80000000000007
76.05,0.0,408,0.67803038418293,0.6987462917868272,1.0452180320024491,-0.006485905342706246,3264000,957.11,1.9093298703432082,0.030016051083803178,332,178.10000000000008
72.27,0.0,409,0.7127274990081787,0.9210597256033155,1.031542135477066,-0.017036338800098746,3272000,940.16,2.6571927362680436,0.06496097503695637,332,173.40000000000003
72.15,0.0,410,0.47634054243564605,1.5476344034180096,1.0606374037265778,-0.00899071788910078,3280000,931.68,3.2435251104831697,0.1727532053925097,332,173.40000000000003
73.81,0.0,411,0.6813589888811111,1.152551205814211,1.0732865810394288,-0.02749859670715523,3288000,938.95,3.1453866279125213,0.10509618743322789,332,178.10000000000008
73.46,0.0,412,0.6742602556943893,0.7291904421677251,1.071198417544365,-0.00897183022054378,3296000,942.87,2.3315799820423124,0.04707320288522169,332,173.40000000000003
69.76,0.0,413,0.6589012360572815,0.9328303907574766,1.0623474997282027,-0.01636490766599309,3304000,932.5,2.4570090103149416,0.06123913902789355,332,172.10000000000002
66.98,0.0,414,0.6350258183479309,0.9380984912685154,1.0052001816034317,-0.020081657438422554,3312000,921.56,2.790219396352768,0.06950523600447923,332,158.60000000000005
68.44,0.0,415,0.6888959205150604,0.8845738428726914,1.0087919372320175,-0.014814192457706668,3320000,927.1,2.600262534022331,0.05955223680008203,332,164.9000000000001
70.25,0.0,416,0.6497161048650741,1.0328905530386303,1.0468018925189972,-0.014947852412587963,3328000,922.35,2.8739910781383515,0.08242108850274235,332,174.5000000000001
71.3,0.0,417,0.635996646285057,0.8388964888412295,1.0619607257843018,-0.022842744924128057,3336000,926.23,2.631813275814056,0.054935405123978855,332,174.5000000000001
70.6,0.0,418,0.5991656106710433,0.8551953124551788,1.0561410003900529,-0.01337262483430095,3344000,943.32,2.5959338331222535,0.054321575523354114,332,174.5000000000001
70.65,0.0,419,0.6708880198001862,0.7091339186201295,1.043959106206894,-0.007292789995553903,3352000,942.24,2.200777718424797,0.04054347698111087,332,174.5000000000001
81.57,0.0,420,0.6171090888977051,1.0273980322317635,1.0543978476524354,-0.0245676919358084,3360000,1031.56,2.794896563887596,0.06484269749838859,332,188.50000000000006
87.24,6.800000000000001,421,0.6920443403720856,1.0302583034620452,1.0081424191594124,-0.017013733036583288,3368000,1126.26,2.7519884169101716,0.061988414372317495,332,188.50000000000006
90.02,9.0,422,0.3628022575378418,0.8980804893338359,1.0796310526132584,-0.02131930850679055,3376000,1125.6,2.44531079351902,0.052261102283373474,332,193.3
86.1,9.0,423,0.6351777726411819,0.8187244739573042,1.0472169452905655,-0.01253653643099824,3384000,1107.14,2.1948346555233003,0.03899160833097994,332,188.50000000000006
79.68,9.0,424,0.6836647576093674,0.8536028974796694,1.043890842795372,-0.02528667114325799,3392000,1092.32,2.4778610134124754,0.05043672090396285,332,173.2
78.76,9.0,425,0.6597498947381973,0.7363473344777777,1.0393540489673614,-0.017962508603814056,3400000,1083.49,2.3122934812307356,0.04469659092836082,332,173.2
65.49,4.0,426,-0.19467323064804076,1.0642007095183268,1.130208556652069,-0.02868769702850841,3408000,982.99,2.8702822309732436,0.06985451129730791,332,122.10000000000001
56.74,3.9000000000000004,427,0.7096962350606918,0.7399318811026195,1.1071940261125564,-0.010056102659182215,3416000,926.2,1.8919245064258576,0.030681146050337702,332,113.0
53.57,3.9000000000000004,428,0.6796452349424362,0.5981563730152442,1.1110238403081893,-0.011568017224199138,3424000,899.24,2.022438300848007,0.03638279658276588,332,108.50000000000004
51.16,3.9000000000000004,429,0.6768805223703385,0.6660126475186408,1.050456441640854,-0.01645535186980851,3432000,893.49,2.094181868433952,0.03860916065517813,332,108.0
55.1,3.9000000000000004,430,0.5933216589689255,1.2560148690468427,1.024664266705513,-0.024954429574572713,3440000,894.0,3.3717882829904555,0.11394144875928759,332,108.50000000000004
58.93,3.9000000000000004,431,0.6613971793651581,1.1488764504633868,1.0501618283987044,-0.017628321535885335,3448000,903.65,3.18252259016037,0.0921619905391708,332,147.70000000000007
59.9,3.9000000000000004,432,0.6698703181743622,0.975806409062661,1.020751970410347,-0.03203363436274231,3456000,894.14,2.8592572849988938,0.08320580838015303,332,154.20000000000002
63.74,3.9000000000000004,433,0.5792499262094498,0.9809917510678927,1.0255982625484465,-0.02595490618259646,3464000,928.77,2.6411038613319398,0.057187848915345965,332,154.20000000000002
67.49,7.800000000000001,434,0.6070878690481186,0.824719175449167,1.0504339462518693,-0.011274176370934584,3472000,975.41,2.3375792801380157,0.043670524242334065,332,154.20000000000002
70.98,8.0,435,0.6923819208145141,0.6650730127280992,1.0507095903158188,-0.010742560679063899,3480000,1015.42,2.171546817421913,0.04049213282763958,332,154.20000000000002
76.94,9.0,436,0.5985625815391541,1.1864604622736372,1.0152126115560531,-0.023620876715285705,3488000,1089.8,3.0692514610290527,0.08443457240704447,332,157.90000000000015
79.69,9.0,437,0.6643490928411484,0.8931411162063412,1.0196943020820617,-0.01827997840300668,3496000,1107.56,2.5101198959350586,0.05940620799548924,332,157.90000000000015
82.81,9.0,438,0.6626569354534149,1.0565315121904826,0.9947863703966141,-0.022493053824437084,3504000,1109.18,2.643301128745079,0.06167621565051377,332,166.00000000000006
83.84,9.0,439,0.775128743648529,1.0143925014222588,0.999376340508461,-0.00848031835630536,3512000,1114.87,2.7244460409879685,0.0630334607232362,332,166.00000000000006
91.78,9.0,440,0.5468544280529022,1.2172974423843692,1.003151414990425,-0.021826090894755908,3520000,1143.96,3.1929909086227415,0.10390334603376687,332,195.6000000000002
94.58,9.0,441,0.65124929189682,1.0867244628588082,1.0231593883037566,-0.012264331220649183,3528000,1162.69,2.737326812148094,0.07407490323297679,332,195.6000000000002
101.34,25.1,442,0.6961023426055908,0.9065296185470423,1.0293842625617982,-0.030322144089732318,3536000,1205.23,2.7536619657278063,0.07279042803682387,332,219.30000000000004
98.56,12.700000000000001,443,0.03334792792797089,0.8761690701214558,1.1908930504322053,-0.017446341029717587,3544000,1178.3,2.3386295586824417,0.04499323486816138,332,197.4000000000002
92.46,9.400000000000002,444,0.7347337102890015,0.6028729663172943,1.0559733206033706,-0.011363326601640437,3552000,1144.21,1.7359249806404113,0.023889325060881674,332,186.70000000000005
90.7,9.400000000000002,445,0.6482434844970704,0.798533619254145,1.0531990712881087,-0.007763190227560699,3560000,1140.68,2.2297190630435946,0.03999026141595095,332,176.1000000000001
88.23,9.400000000000002,446,0.6439231872558594,0.9937670835212234,1.0580947989225387,-0.017546657558414155,3568000,1133.81,2.4674616396427154,0.05194206754211336,332,166.00000000000006
86.59,9.400000000000002,447,0.6411689656972885,0.9596717973175976,1.072233408689499,-0.018545083081698978,3576000,1148.76,2.412929974198341,0.050970872920006516,332,158.70000000000005
88.13,9.400000000000002,448,0.7051456844806672,0.7329278510858953,1.0858701705932616,-0.019373310723458416,3584000,1158.95,2.134511944651604,0.03950839268276468,332,166.00000000000006
87.4,9.400000000000002,449,0.6557196187973022,0.8110913796646932,1.0724138230085374,-0.004507990085039637,3592000,1152.98,2.6127326172590255,0.05667582996888086,332,166.00000000000006
89.18,9.400000000000002,450,0.6468913692235947,0.9874823184024102,1.0302482044696808,-0.02669506203616038,3600000,1161.35,2.7906918758153916,0.0656789312325418,332,169.60000000000002
88.48,9.400000000000002,451,0.6388972342014313,0.7394011208142185,1.0163476932048798,-0.014176330396148842,3608000,1164.57,2.2034587478637695,0.04053073211573064,332,165.40000000000003
88.03,9.400000000000002,452,0.6350915449857711,0.8526331336653986,1.0395729953050614,-0.01799301512612146,3616000,1166.59,2.383586882352829,0.04684137090109289,332,165.40000000000003
85.56,9.400000000000002,453,0.5715359085798264,1.1009903808937849,1.02064246237278,-0.028157762789596745,3624000,1171.5,2.9192633670568466,0.072242376441136,332,161.80000000000007
71.34,2.9000000000000004,454,0.5456720751523971,2.3521539664748516,1.0855102497339248,-0.048324930099479385,3632000,1066.64,3.6368558377027513,0.17772868325933813,332,145.50000000000003
70.38,2.9000000000000004,455,0.7454572457075119,0.5257408661683474,1.070048097372055,-0.006114136892138049,3640000,1056.02,1.816269012093544,0.028369281005579977,332,145.50000000000003
73.41,2.9000000000000004,456,0.73486219227314,1.1372045430286928,1.0366227650642394,-0.012505762010114267,3648000,1053.3,3.0914822244644165,0.08588363953400403,332,156.50000000000006
83.97,3.9000000000000004,457,0.6617707300186157,1.5214053323276802,1.0080317360162736,-0.027812039815325987,3656000,1114.15,3.6158204352855683,0.14357672280166298,332,179.40000000000003
88.85,8.600000000000001,458,0.7231285947561265,1.2002138968800782,0.9909619474411011,-0.0006625912635354325,3664000,1143.72,3.135824419260025,0.11219416707754135,332,182.10000000000002
95.89,16.0,459,0.5875578939914703,1.4256658570966871,1.001435747742653,-0.012594993885140866,3672000,1208.65,3.3081308341026308,0.12768397225998343,332,184.1000000000001
100.5,20.0,460,0.327619292140007,1.4965537755779232,1.0192882442474365,-0.03330513605615124,3680000,1240.23,3.3495304638147356,0.10151911807712168,331,196.50000000000023
97.45,18.700000000000003,461,0.671693771481514,0.8149210655250776,1.0556653612852096,-0.015349788954772521,3688000,1202.61,2.1416080898046492,0.03970446350518614,331,196.50000000000023
96.07,18.700000000000003,462,0.6915454864501953,0.930177286063864,1.0445758616924286,-0.015908016616654096,3696000,1197.51,2.386643124818802,0.051828031954355536,331,196.50000000000023
100.27,18.700000000000003,463,0.7409189158678054,1.0135290664340721,1.0232343178987504,-0.009829958413611166,3704000,1210.1,2.7144699788093565,0.08056040209718049,331,219.20000000000005
102.73,18.700000000000003,464,0.6830644220113754,0.8176406467547557,1.0647339755296708,-0.008851885180920362,3712000,1211.92,2.4944885683059694,0.05883836107328534,331,221.40000000000003
102.94,18.700000000000003,465,0.689207780957222,1.0288358590905262,1.044407581090927,-0.026636780097614974,3720000,1218.39,2.773430873155594,0.066024189456366,331,225.3
106.36,18.700000000000003,466,0.6244696056842804,1.1504537310673086,1.0334722656011581,-0.017501400088658556,3728000,1222.21,2.957637541294098,0.07673915145453065,331,228.9000000000001
108.48,18.700000000000003,467,0.681171383857727,0.665565592983254,1.0433406484127046,-0.016098701901719324,3736000,1239.51,2.0903207790851592,0.03836468361783773,331,228.9000000000001
110.13,18.700000000000003,468,0.6590149301290512,1.1639725453293084,1.0520553857088089,-0.018316977198701352,3744000,1246.45,3.2980786502361297,0.10629274650011211,331,237.1
112.19,18.700000000000003,469,0.6318291258811951,0.9795273548395896,1.0614494210481644,-0.018193059840705246,3752000,1243.12,2.773446341753006,0.07921116314828396,331,237.50000000000003
116.6,19.9,470,0.7133399683237076,0.9874874593884754,1.064853795170784,-0.02201160280033946,3760000,1267.35,2.6822574025392534,0.05995725587941706,331,237.50000000000003
124.3,29.700000000000003,471,0.6121300196647644,1.4033679219500639,1.0678449940681458,-0.01454661711672088,3768000,1325.5,3.2400906014442445,0.08566882157698273,331,234.3
127.14,48.8,472,0.6826959723234176,0.8532229949686984,1.0869800502061844,-0.017229484424751716,3776000,1363.71,2.33983019053936,0.04617755482438952,331,234.3
125.57,46.6,473,0.6873798924684524,0.6222485398788277,1.0731416648626328,-0.010534757534042,3784000,1372.35,2.011856051683426,0.03731398202944547,331,230.40000000000003
123.5,46.6,474,0.7382370603084564,1.353113301009721,1.0507557827234268,-0.02686234679655172,3792000,1366.81,3.0609894514083864,0.08537327041849493,331,225.50000000000003
118.58,46.6,475,0.6400492697954178,0.9482193286366042,1.0559795993566512,-0.02033818350493675,3800000,1363.64,2.929071719646454,0.06975421431940049,331,224.10000000000002
120.28,43.0,476,0.6535365021228791,1.8085193869203602,1.0354373103380203,-0.01948148237541318,3808000,1350.48,3.406520075201988,0.12881166310515255,331,225.50000000000003
117.32,42.900000000000006,477,0.6498486781120301,0.9157154699401034,1.0558010697364808,-0.017039890758460387,3816000,1340.83,2.4180712234973907,0.049215798447839916,331,225.0
125.49,49.0,478,0.6567518532276153,1.2763465038984874,1.018302229642868,-0.02099840044975281,3824000,1389.83,3.1668488442897798,0.08593606796115637,331,225.50000000000003
128.09,49.0,479,0.6772529721260071,0.8446394955594265,1.02055053293705,-0.014391925098607317,3832000,1395.52,2.372104472517967,0.054036966962739824,331,230.0
125.78,49.0,480,0.6384583961963654,0.9317544601948389,1.059386260509491,-0.021620028934048605,3840000,1393.73,2.596010628938675,0.05874917970970273,331,230.0
124.43,48.8,481,0.6090523362159729,1.6492476084380128,1.0018292093276977,-0.008460411209089216,3848000,1378.43,3.8700268638134,0.17153395031578839,331,230.0
123.85,48.8,482,0.6520447218418122,0.8296308004737054,1.0306289619207383,-0.018252979884127853,3856000,1372.58,2.4219631654024125,0.05245659979991615,331,230.0
123.92,48.8,483,0.6551559609174729,1.043435436089869,1.0440068936347962,-0.01828704131185077,3864000,1363.28,2.8379060769081117,0.0706868809275329,331,225.50000000000003
122.63,46.900000000000006,484,0.6599846804141998,1.1295347262328306,1.0294277620315553,-0.012743590409518219,3872000,1347.93,2.9584414666891097,0.07280736468266696,331,225.50000000000003
126.53,48.8,485,0.5382487308979035,1.2255060710919965,1.0290796929597854,-0.026130873709334992,3880000,1361.59,3.2557463121414183,0.11080592868849636,331,230.10000000000002
123.08,46.900000000000006,486,0.7045258039236069,1.0073661877647628,1.0482200384140015,-0.009749411285156384,3888000,1353.09,2.638081088066101,0.060636970975901934,331,230.0
124.5,46.900000000000006,487,0.6846531003713607,1.1813344607991823,1.0507360917329789,-0.017183365032833534,3896000,1354.63,3.1917928749322892,0.10186317022889853,331,230.0
123.25,45.900000000000006,488,0.7196296310424805,0.9758180290189672,1.02792423248291,-0.017077704573166555,3904000,1329.22,2.9121948611736297,0.07921968514099717,331,231.10000000000002
123.35,44.7,489,0.6657782047986984,1.1407477080006638,1.0685477858781816,-0.031751067309160136,3912000,1328.2,2.980267097949982,0.07452452865894883,331,231.10000000000002
123.63,44.7,490,0.7104073369503021,1.1820788851608302,1.0629716557264328,-0.01622372342128074,3920000,1327.71,2.916308726668358,0.08959323215298355,331,232.10000000000002
123.03,44.7,491,0.707500484585762,0.7137089871197466,1.0344610399007796,-0.011985880370775703,3928000,1324.97,2.292854077219963,0.04855217727366835,331,232.10000000000002
123.11,44.7,492,0.6706604778766632,1.089731103863926,1.0421303719282151,-0.021583762024820315,3936000,1328.65,2.798337644934654,0.07330675011500716,331,232.10000000000002
124.71,45.900000000000006,493,0.7838094526529312,1.1582059406883536,1.0163398152589798,-0.007425381239154376,3944000,1344.58,3.3075197744369507,0.10609851099550724,331,233.0
127.86,45.900000000000006,494,0.6760685294866562,1.065918838509699,0.9947115331888199,-0.029588589317863807,3952000,1349.55,2.898461410999298,0.07310406582895666,331,235.6000000000002
128.74,46.0,495,0.798731427192688,1.397331242437148,0.9469482183456421,-0.014324756423666258,3960000,1353.2,3.216619428396225,0.09355254872236402,331,240.50000000000014
130.24,40.8,496,0.3858007907867432,1.5621800895096198,0.9179527401924134,-0.027507195798316387,3968000,1340.56,3.441413956284523,0.13097465433180333,331,253.1
126.96,37.800000000000004,497,0.7035761123895645,0.9171809725662787,0.9952360254526138,-0.016062793339806376,3976000,1320.32,2.5161079239845274,0.05962714601308108,331,253.1
124.78,38.900000000000006,498,0.6820213729143143,0.8781335277015474,0.9821192097663879,-0.017152954408957158,3984000,1311.45,2.5382192265987396,0.0576952823670581,331,247.60000000000008
125.15,38.900000000000006,499,0.6364772510528565,1.3278833615447982,0.9801770317554473,-0.017076208264334126,3992000,1323.87,3.585769672393799,0.13854149619117379,331,247.60000000000008
124.02,38.900000000000006,500,0.683095607161522,1.1638084179842736,1.0302239096164703,-0.026925122542306782,4000000,1312.26,2.6876577162742614,0.06402538104448467,331,247.60000000000008
122.4,40.8,501,0.7407781422138214,1.41691597243631,1.019397087097168,-0.02843183376302477,4008000,1296.49,3.3287704849243163,0.11062221920117736,331,244.3
119.99,38.900000000000006,502,0.7662895339727401,1.1169055214497827,1.0831765335798265,-0.021047046158928426,4016000,1289.4,2.677103638648987,0.06159784402698278,331,244.3
116.36,38.900000000000006,503,0.7381427460908889,0.8891408397912136,1.0562498992681504,-0.010957659755367785,4024000,1274.08,2.3559834587574007,0.051128280707634984,331,244.3
116.81,40.8,504,0.6389500153064728,0.9738762204640316,1.066460827589035,-0.019389256026333897,4032000,1290.57,2.820373861789703,0.0675220043817535,331,244.0
126.19,41.0,505,0.7143915528059006,1.4448804335344232,0.9518912798166275,-0.015863345533143728,4040000,1298.54,3.9011586999893186,0.12549509606324136,331,253.1
126.88,41.0,506,0.6902609306573868,0.7990147883423745,1.1014264559745788,-0.01834932159399614,4048000,1296.83,2.3943294191360476,0.05028573458548635,331,253.1
129.67,41.0,507,0.7104543513059616,1.4046148530782219,0.990351818203926,-0.019778297151206062,4056000,1294.66,3.7531745171546937,0.1507729568099603,331,254.50000000000006
130.1,40.8,508,0.6909572601318359,1.093233761721512,1.0179255175590516,-0.02864973229210591,4064000,1297.94,3.024149734377861,0.0800286618852988,331,254.50000000000006
128.81,40.8,509,0.7388560438156128,1.4820136433646254,1.0479095375537872,-0.009210581867023393,4072000,1294.36,3.3514501178264617,0.10308754387311637,331,253.0
130.09,41.0,510,0.6844389057159423,1.8249681742343007,1.0331907588243485,-0.02636462824593764,4080000,1278.47,3.9210883343219756,0.1447250426840037,331,253.1
128.39,40.8,511,0.6919355982542038,1.8072934728741494,1.0018670773506164,-0.023460487814154475,4088000,1260.5,4.004968671798706,0.15415876058395953,331,254.2000000000001
133.14,44.8,512,0.760214445590973,1.2354822921650812,1.0075669276714325,-0.016951544703915716,4096000,1284.9,3.01940731883049,0.07769962603691966,331,254.2000000000001
134.51,44.8,513,0.6910426706075669,1.2946203267778824,0.991745987534523,-0.023832065635579058,4104000,1282.65,3.151447193622589,0.08688924487680197,331,266.2000000000001
141.03,47.0,514,0.5648127406835556,1.288852135785933,1.0220311641693116,-0.0219592322643075,4112000,1317.06,3.3639472091197966,0.0988116745930165,331,277.1
144.31,47.0,515,0.6707997065782547,1.2940780896428614,1.0264089101552962,-0.03653659675794188,4120000,1333.61,3.3495280170440673,0.10782775420695544,331,277.1
142.33,43.0,516,0.6682671868801117,0.8135575655994505,1.0378460097312927,-0.016492304723360576,4128000,1326.64,2.5579643374681473,0.05957495890557766,331,278.1
141.37,43.0,517,0.7284074604511261,0.8242655822222418,1.0470057559013366,-0.0125654523060075,4136000,1338.06,2.5137433153390885,0.05837152130901813,331,278.1
141.18,44.8,518,0.7189387983083725,0.7960514333881547,1.0704901343584061,-0.015119735546177253,4144000,1332.9,2.3955925410985945,0.05360696425195784,331,278.1
145.13,47.0,519,0.7488786298036575,1.4321939285168448,1.0352777540683746,-0.010157357439165935,4152000,1365.9,3.4251899838447573,0.12382605442777277,331,278.1
152.88,52.4,520,0.6733634573221207,1.3448434735267787,1.0243878757953644,-0.022225208012969233,4160000,1397.46,3.377361326217651,0.0964729964081198,331,279.20000000000005
153.96,54.2,521,0.7214833080768586,1.0831176510883855,1.0347314453125,-0.015006832763319836,4168000,1399.77,2.721671617627144,0.06490963426884264,331,279.20000000000005
148.11,58.6,522,0.6731680011749268,1.2960321765559284,1.0324837565422058,-0.03368396043251778,4176000,1400.51,3.170854536294937,0.08927604953758418,331,266.2000000000001
146.11,58.6,523,0.7170366609096527,1.182943511726515,1.0382654148340225,-0.02006453322072048,4184000,1397.52,2.872430856227875,0.08021355989389121,331,265.0
147.28,58.6,524,0.777660608291626,1.586085656097605,0.9662363994121551,-0.03235872681078036,4192000,1398.64,3.549077801704407,0.10176704251207411,331,265.0
151.36,54.5,525,0.7933838528394699,1.3627086348400268,0.9799814224243164,-0.017916282408405097,4200000,1378.28,3.5805227130651476,0.12277686276473104,331,266.2000000000001
151.27,54.5,526,0.76050297498703,1.1199206271550015,0.9768877744674682,-0.01338237604009919,4208000,1386.5,2.94695681810379,0.07490582714788616,331,273.40000000000003
155.09,58.6,527,0.8157722091674805,1.5954092078793067,0.9426053673028946,-0.014354757728142431,4216000,1399.85,4.129666007757187,0.16194187009707092,331,273.40000000000003
159.32,59.0,528,0.7043146932125092,1.4587875832868176,1.0024155873060225,-0.026419588640274015,4224000,1420.17,3.830965518951416,0.12894960097502917,331,277.0
161.76,59.0,529,0.7028736543655395,1.1465863205104716,1.008463857769966,-0.011406223873957516,4232000,1428.45,2.836474579572678,0.07384101880248636,331,277.0
160.35,62.800000000000004,530,0.7266544675827027,1.5513006236695395,1.0160231101512909,0.005180562505265698,4240000,1432.6,3.5871136498451235,0.11206872364506125,331,273.40000000000003
164.03,62.800000000000004,531,0.777604061961174,1.0129280415168267,1.0193630921840668,-0.017955918854568154,4248000,1438.72,2.8169516837596893,0.0695087401010096,331,273.40000000000003
166.31,62.800000000000004,532,0.6971744960546493,1.7080525675712486,0.9802315121889115,-0.02312417683424428,4256000,1427.48,4.232173484563828,0.18790989064611494,331,277.40000000000003
171.84,63.0,533,0.8196726262569427,1.9897470144137708,1.002383806705475,-0.037976797567171164,4264000,1437.79,4.66576071023941,0.19286790473386645,331,282.1000000000001
179.07,65.0,534,0.7723847693204879,1.348058646728753,1.031904792189598,-0.02169697034638375,4272000,1452.76,3.4617134416103363,0.11494011567905545,331,298.2
179.62,73.6,535,0.7847153043746948,1.1066440159707718,1.045156379342079,-0.016457715544383973,4280000,1462.26,2.8911892414093017,0.07835184955503792,331,298.2
182.4,69.5,536,0.7461006397008896,1.4973091533244842,1.0073758149147034,-0.024492747600888834,4288000,1461.52,3.560779542922974,0.11199972498230636,331,301.70000000000016
186.53,69.5,537,0.8127194511890411,1.6465874582363813,0.9813048624992371,-0.012027599018183536,4296000,1462.46,3.7057848417758943,0.1229669019766152,331,304.40000000000015
186.13,73.6,538,0.8250866055488586,1.1929806760213686,1.0256274473667144,-0.02016891642822884,4304000,1460.62,2.905639955997467,0.0726612483896315,331,304.40000000000015
186.67,69.5,539,0.7344292187690735,1.3087560210634275,0.9897068345546722,-0.004729296780424192,4312000,1449.22,3.406595834493637,0.09993682421278209,331,304.40000000000015
191.32,64.9,540,0.6944109708070755,1.3708462203715448,0.9879487019777298,-0.012941173003055155,4320000,1451.83,3.37475683927536,0.09776697553694248,331,317.0
193.76,63.9,541,0.6962450557947159,1.4113238849005552,1.0265732008218764,-0.015715227559558117,4328000,1457.69,3.5782848525047304,0.11324238566681742,331,317.0
