#{"t_start": 1546138358.5351808, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,153,60.72828
0.0,129,65.92381
2.0,183,73.977975
9.0,404,132.664947
2.0,187,146.60703
0.0,127,153.957358
2.0,202,165.244978
1.0,172,174.039485
0.0,129,180.589936
3.0,248,193.13524
0.0,129,199.156457
2.0,225,210.521755
2.0,204,220.502549
0.0,129,226.722376
0.0,127,232.988672
0.0,129,239.434279
2.0,224,252.01332
0.0,125,258.303221
0.0,125,264.733145
0.0,129,271.277951
3.0,232,282.736397
2.0,222,294.938312
0.0,127,300.99979
0.0,125,307.061285
3.0,250,319.524463
6.0,377,338.518451
0.0,127,344.310877
1.0,174,352.812533
1.0,155,361.587639
4.0,298,377.292656
3.0,250,390.045671
0.0,127,395.584156
3.0,250,408.011307
0.0,125,414.761009
2.0,205,424.154074
4.0,301,440.722513
2.0,202,451.463765
4.0,320,467.829781
2.0,220,480.148289
0.0,127,486.698986
3.0,270,499.88905
0.0,129,506.146867
1.0,155,514.190503
0.0,127,520.020768
5.0,329,536.641577
0.0,129,543.435926
0.0,125,549.513972
1.0,176,557.939768
0.0,127,563.918355
10.0,452,587.192486
0.0,127,593.514669
5.0,331,610.527869
0.0,127,616.708249
5.0,350,634.605272
5.0,350,652.992227
2.0,225,663.747729
0.0,125,670.243736
2.0,200,680.449907
0.0,127,686.658486
2.0,200,697.484332
5.0,352,715.663605
0.0,129,721.854503
0.0,125,728.367597
0.0,127,734.627261
0.0,127,740.477781
6.0,378,760.721824
0.0,129,766.980757
0.0,127,772.807736
0.0,129,778.779704
3.0,271,793.513114
2.0,198,803.229725
3.0,248,816.284811
3.0,248,830.004526
2.0,202,840.90958
6.0,360,859.325518
1.0,155,867.680023
2.0,219,879.277611
0.0,129,885.934964
1.0,173,894.967587
1.0,174,903.224944
0.0,129,909.907824
0.0,127,916.521394
0.0,123,922.091793
8.0,375,941.739993
0.0,127,947.091701
0.0,129,952.841631
0.0,129,958.060211
1.0,157,965.563682
0.0,127,971.059141
2.0,206,980.262537
0.0,125,984.868674
4.0,297,998.889961
5.0,352,1015.045512
0.0,127,1020.617253
3.0,248,1032.031012
3.0,248,1043.256994
1.0,176,1051.023844
0.0,129,1057.484648
0.0,127,1064.026178
1.0,157,1071.335323
0.0,127,1077.346789
2.0,202,1086.112368
0.0,127,1091.780241
4.0,319,1107.718809
1.0,155,1113.298343
2.0,187,1122.643228
2.0,200,1131.493102
3.0,234,1143.407316
0.0,129,1149.066824
0.0,127,1155.029307
3.0,273,1167.951061
0.0,129,1174.224858
2.0,190,1184.269553
1.0,173,1192.449217
1.0,178,1201.482657
4.0,319,1216.030778
0.0,125,1221.60317
0.0,129,1227.104736
0.0,129,1232.290598
1.0,173,1239.632483
5.0,352,1255.774691
4.0,297,1269.610849
2.0,198,1278.947049
2.0,201,1288.182224
0.0,123,1293.543041
0.0,129,1299.479418
3.0,213,1309.612712
0.0,129,1315.603693
4.0,319,1329.568154
6.0,378,1347.084126
2.0,204,1357.538883
1.0,173,1365.006084
0.0,127,1371.194673
12.0,473,1394.698843
1.0,155,1401.725739
10.0,472,1423.853074
4.0,302,1437.684893
1.0,155,1445.141646
0.0,127,1450.437792
2.0,205,1459.207363
1.0,172,1466.374636
1.0,157,1473.080114
0.0,129,1478.919612
6.0,357,1496.338442
1.0,155,1502.990279
0.0,127,1508.884318
5.0,298,1523.223565
1.0,157,1530.177157
1.0,159,1535.818388
4.0,260,1548.043328
4.0,275,1560.49591
1.0,154,1567.813061
2.0,220,1578.120572
1.0,175,1585.844329
2.0,200,1594.923028
0.0,129,1600.602742
5.0,295,1614.913157
0.0,127,1620.138628
0.0,129,1625.785269
2.0,221,1634.00262
6.0,394,1652.108444
0.0,129,1657.963414
0.0,127,1664.076084
4.0,258,1675.221683
5.0,323,1691.245613
3.0,246,1702.154436
1.0,151,1709.283675
7.0,248,1720.593671
1.0,155,1728.061018
0.0,125,1733.466202
4.0,294,1747.165113
3.0,232,1757.816281
4.0,267,1770.122993
1.0,155,1776.661084
3.0,250,1788.186928
4.0,262,1799.871501
1.0,173,1808.462955
5.0,350,1825.63251
4.0,299,1840.103958
10.0,368,1858.393451
1.0,155,1864.813578
4.0,260,1876.107721
0.0,129,1881.940294
6.0,397,1899.574248
11.0,452,1921.83075
5.0,295,1935.642445
5.0,350,1953.378032
1.0,157,1961.099214
9.0,404,1978.335413
2.0,185,1987.543696
2.0,201,1997.386017
8.0,298,2011.51443
4.0,298,2025.618147
2.0,203,2035.106987
1.0,178,2042.824231
0.0,125,2047.950017
4.0,299,2062.049088
1.0,155,2069.714892
1.0,157,2076.40644
3.0,212,2086.821136
14.0,580,2115.154179
11.0,481,2138.740823
4.0,260,2150.716077
2.0,183,2158.200979
4.0,279,2171.096694
7.0,390,2188.765089
11.0,460,2210.579264
5.0,346,2227.264434
2.0,201,2236.6638
7.0,428,2258.10901
3.0,215,2269.413524
2.0,202,2278.571239
7.0,250,2290.093596
2.0,183,2298.554315
5.0,350,2314.431346
5.0,292,2327.946934
10.0,515,2353.082672
7.0,446,2374.346577
8.0,298,2389.156728
4.0,319,2403.631204
14.0,398,2422.64815
17.0,622,2452.508429
3.0,216,2463.056874
11.0,452,2484.507224
9.0,403,2504.384665
7.0,374,2522.378959
2.0,203,2531.547304
8.0,417,2551.553299
10.0,380,2570.040136
5.0,330,2584.359473
0.0,129,2590.259024
6.0,395,2609.743245
13.0,316,2624.16175
10.0,453,2645.588203
1.0,155,2651.795411
9.0,476,2674.265524
10.0,382,2691.454182
6.0,387,2709.613492
9.0,344,2724.808529
8.0,423,2744.64791
9.0,329,2759.686948
5.0,312,2774.043833
8.0,434,2794.318795
