P09:episode_rewards,value_loss,explained_variance,policy_loss,PMM:episode_rewards,P01:episode_rewards,grad_norm,fps,policy_entropy,advantage_norm,episode_length,frames,epoch_idx
6.1000000000000085,0.005397017960203812,0.9427133125066757,-0.0006250158614420798,2.18,0.0,0.21837955628980119,348,1.3624488306045532,0.8265414527058601,210.01,328000,41
8.0,0.003975462219386827,0.9641003513336182,-0.0018001227081367688,2.41,0.0,0.1927722269112117,346,1.3415551054477692,0.7039870239794255,215.25,336000,42
9.0,0.005327864410646726,0.9514520943164826,0.00030807029863353817,2.58,0.0,0.20438580211536017,344,1.3576110100746155,0.7964344334602356,218.8,344000,43
6.300000000000026,0.0038067520171171055,0.9668798553943634,-0.0012243784387828782,2.23,0.0,0.17892133947627212,343,1.349559623003006,0.6737623281776906,209.0,352000,44
7.1000000000000085,0.0037995123950531704,0.9679311746358872,-1.5598875470459462e-05,2.18,0.0,0.17681988460714584,341,1.360087125301361,0.6695630645751953,205.77,360000,45
5.0,0.005550802256620955,0.9473314100503921,-0.0020903512692893853,1.87,0.0,0.2333482606548466,339,1.3634076583385468,0.8392107692360878,197.71,368000,46
5.1000000000000085,0.003856317558384035,0.9622785186767578,-0.001756422763428418,2.1,0.0,0.18730189342499082,338,1.347265043258667,0.6977547247707844,207.52,376000,47
6.0,0.003903592986462172,0.9521775323152543,-0.0011005813916563057,2.25,0.0,0.18848443340412813,336,1.353802695274353,0.7286302088201047,213.09,384000,48
9.0,0.0024177421437343583,0.9804020720720291,-0.0007603648754884773,2.54,0.0,0.15009956268833258,335,1.3482334280014039,0.5524189785122872,220.13,392000,49
5.1000000000000085,0.004937794539728202,0.9501463812589646,-0.0010809391352813692,2.01,0.0,0.22829282947150772,334,1.3585896110534668,0.7965343631803989,201.99,400000,50
5.0,0.003917143853905145,0.9655270344018936,-0.0004802953026955947,1.34,0.0,0.18651099481476918,333,1.3629623651504517,0.6757641200721264,181.75,408000,51
5.0,0.00863657883484848,0.8374828177690506,-0.0015825995727209374,1.45,0.0,0.28957015416034454,331,1.3716950190067292,1.0603362730145454,184.01,416000,52
4.1000000000000085,0.009058336559101009,0.8078080981969833,-0.002084303729352541,1.64,0.0,0.3199852563078353,330,1.3593446564674379,1.1013837778568267,190.6,424000,53
4.0,0.004750376338488422,0.9582768082618713,-0.0018141720208222978,1.76,0.0,0.23639720220019123,329,1.3525052082538604,0.7831289049983025,195.08,432000,54
5.0,0.005664665751974099,0.9308564704656601,-0.0016194599881418981,2.08,0.0,0.22610550066368698,328,1.3540467607975006,0.8415271440148353,204.72,440000,55
6.0,0.005068314098170958,0.9497128838300705,-0.0010290200571762397,2.12,0.0,0.22074890429483687,327,1.3585984265804292,0.8110996702313423,207.24,448000,56
9.0,0.004526739264547359,0.9556340080499649,-0.0003143155037832912,2.51,0.0,0.2126246752401606,327,1.3489995229244232,0.7651564107835293,219.02,456000,57
9.0,0.0042725142603740095,0.9585217809677125,-0.0002205052693170728,2.61,0.0,0.1983573039410106,326,1.3477061772346497,0.7617750257253647,224.98,464000,58
9.0,0.004401408371631987,0.9560657894611359,-0.0020182767504593356,2.9,0.0,0.2041933392657722,325,1.348393154144287,0.7526249918341636,234.8,472000,59
8.100000000000009,0.004335217227926478,0.9633332896232605,0.00025887812465953176,2.89,0.0,0.1885271056053911,324,1.3490893185138702,0.747819131910801,236.26,480000,60
8.100000000000009,0.0050982413999736305,0.9479269397258758,-0.0013096847600536422,3.25,0.0,0.20846777869127828,323,1.3593431222438812,0.8278478309512138,248.7,488000,61
7.0,0.007091843812959269,0.929309465289116,-0.0012453311492572538,2.9,0.0,0.2451592604332151,322,1.3496662211418151,0.9419750398397446,240.17,496000,62
6.0,0.006647243757033721,0.929446365237236,-0.0006973504367306305,2.5,0.0,0.25108612351525156,322,1.3492223751544952,0.9448320928215981,223.02,504000,63
6.0,0.010366038131760433,0.8473104804754257,-0.005378506460692734,2.31,0.0,0.33942543195955954,322,1.3503762316703796,1.1952992370724678,214.19,512000,64
6.200000000000017,0.003963085257564672,0.9556837183237076,-0.0009037875436479225,2.43,0.0,0.19791852596508142,322,1.3436830639839172,0.7347529402375221,214.24,520000,65
6.0,0.003922217503131833,0.9567737197875976,-0.00035679596156114714,2.2,0.0,0.2042753652985457,322,1.3556522941589355,0.7246948194503784,210.07,528000,66
9.0,0.0040953249772428535,0.9574572551250458,-0.0014015725630451925,2.31,0.0,0.19641878191218973,321,1.355259963274002,0.7338036468625069,210.3,536000,67
8.100000000000009,0.006602655615133699,0.9170286774635314,-0.00015388650936074555,2.51,0.0,0.2524620222653456,321,1.3528436172008513,0.9376848973333836,219.01,544000,68
6.1000000000000085,0.0074077587592182685,0.9277684235572815,-0.0011291856202296912,2.41,0.0,0.2777879729522974,320,1.3505524098873138,0.979163421690464,215.69,552000,69
7.1000000000000085,0.005519665476167574,0.9373526865243912,-0.0006930267967982218,2.74,0.0,0.21157264530480557,320,1.3531237494945527,0.8551305378973484,227.08,560000,70
8.0,0.006793583909748122,0.9221876472234726,-0.0006323307740967721,2.7,0.0,0.2567774678237161,320,1.3474819469451904,0.9682719093561173,224.95,568000,71
8.0,0.006473764397960622,0.9404641389846802,-0.0003542669053422287,2.56,0.0,0.2625131878813611,320,1.3550074195861816,0.9161406084895134,222.85,576000,72
8.100000000000009,0.007172470932127908,0.9315030950307847,-0.0010552545869722963,3.0,0.0,0.2887462861894232,320,1.3523454892635345,0.9840752369165421,240.85,584000,73
9.0,0.012439041712204925,0.8651515853404999,-0.0018730908684665337,3.13,0.0,0.40399561589590627,320,1.3413655292987823,1.329597119987011,242.8,592000,74
7.0,0.007674902007565833,0.9141559195518494,-0.0018068026920082048,2.98,0.0,0.2812581547374419,319,1.3456650876998901,1.0246660915017127,237.19,600000,75
6.1000000000000085,0.00814254476572387,0.9026047617197037,-0.0023981780243047977,2.79,0.0,0.2999698963587852,319,1.3488611710071563,1.038315877020359,231.24,608000,76
5.0,0.010487103750929237,0.8646393352746964,-0.0031503534328658133,2.43,0.0,0.3317159272895964,319,1.339166704416275,1.2133410477638245,220.42,616000,77
6.0,0.007132164069334976,0.9325188475847245,-0.0008792726061074063,2.58,0.0,0.2707149125354145,319,1.3452135491371155,0.9588971054553985,226.05,624000,78
6.0,0.006132902427343652,0.9412586963176728,-0.00015668083127820865,2.66,0.0,0.2593183752803472,319,1.331360101699829,0.9265927350521088,227.25,632000,79
9.100000000000009,0.004629205467645079,0.9541034603118896,-4.631424584658817e-05,3.07,0.0,0.21171269915702287,319,1.3445371735095977,0.7927061715722084,238.22,640000,80
10.0,0.007320666142040863,0.9212601590156555,-0.0013196188451547641,3.55,0.0,0.2642848828461866,319,1.3462841200828553,1.0256443864107132,250.55,648000,81
10.0,0.0076229976303875445,0.9140538096427917,-0.001900389189249836,3.23,0.0,0.2967057801595486,319,1.3472015047073365,1.0483841395378113,240.34,656000,82
9.0,0.009302191253518687,0.8936661380529404,-0.0027283515717135744,3.3,0.0,0.3316370407421364,319,1.334752905368805,1.1335267654061318,245.01,664000,83
7.0,0.007873093873495236,0.9108535224199295,-0.001648415232048137,2.95,0.0,0.29331032370515425,319,1.3343799018859863,1.0443615862727165,235.42,672000,84
9.0,0.011458247719565407,0.8703734022378922,-0.0019026770685741212,3.07,0.0,0.357796027073808,319,1.3373481369018554,1.2343181458115577,236.54,680000,85
9.0,0.009691997942281887,0.8865507984161377,-0.003196662992268102,3.1,0.0,0.304403765435139,319,1.3283691716194153,1.1955560749769212,237.46,688000,86
8.0,0.007220768788829446,0.9229692029953003,-3.98884923197329e-05,3.15,0.0,0.29085986061083796,319,1.3213010847568512,1.0104293075203896,240.93,696000,87
9.0,0.007797752687474712,0.9073445910215377,-0.0030222358129685743,3.63,0.0,0.2739099219381129,319,1.3235530138015748,1.0598970356583595,256.15,704000,88
9.0,0.012095087391790002,0.857078748345375,-0.0027739830020618683,3.89,1.0,0.3610380917451062,319,1.292271476984024,1.328522982597351,259.61,712000,89
9.0,0.00941014293115586,0.8917647671699523,-0.0020126724117289995,3.93,0.0,0.3174835408948666,318,1.3033434784412383,1.1808072412014008,256.53,720000,90
8.100000000000009,0.008963112272322177,0.8996803802251816,-0.0015488441986963152,3.52,0.0,0.32112931826374064,318,1.3139192938804627,1.123799967467785,242.68,728000,91
8.100000000000009,0.00928330056834966,0.9016504526138306,-0.0026220998432836496,3.53,0.0,0.3272267509487605,318,1.303697428703308,1.1703730821609497,248.63,736000,92
10.0,0.009187711329432205,0.9168597847223282,-0.002114980186597677,3.74,0.0,0.31979866337895035,318,1.3059917664527894,1.132943362891674,258.19,744000,93
10.0,0.011756702824495733,0.883025067448616,4.020146243419731e-05,3.97,0.9000000000000004,0.38935596699786373,318,1.3205728447437286,1.2784741562604904,265.98,752000,94
9.0,0.00995990249910392,0.8875096255540847,-0.0032330567194730976,3.63,1.0,0.34650269360715774,318,1.3232400608062744,1.1980710324645043,254.33,760000,95
8.0,0.008470323553774506,0.9117157810926437,-0.002988341346208472,3.32,1.0,0.3096793404255347,318,1.325585845708847,1.0871070647239685,243.82,768000,96
8.100000000000009,0.012026263365987689,0.880277704000473,-0.0037333353457506746,3.4,0.0,0.36878670504490074,318,1.3210671055316925,1.3174098914861678,247.92,776000,97
10.0,0.009632812935160473,0.9064356654882431,-0.0002086178912577452,3.69,0.0,0.3106302727675105,318,1.325457705259323,1.1792120426893233,257.04,784000,98
10.100000000000009,0.008755929390899838,0.9039108860492706,-0.002757433108672558,4.01,0.9000000000000004,0.31225731059173006,318,1.309565199613571,1.1269495904445648,268.2,792000,99
10.100000000000009,0.011338381541427224,0.8941151624917985,-0.0036313120195336523,4.5,1.0,0.3913607634155767,318,1.3071003687381744,1.3062178164720535,286.09,800000,100
9.100000000000009,0.011951123550534248,0.8725936353206635,-0.0029264008726750034,4.34,1.0,0.39211481868978176,318,1.2797147810459137,1.3487984746694566,278.93,808000,101
10.0,0.01206877150107175,0.873278398513794,-0.003614627973875031,4.4,1.9000000000000004,0.3822630639703772,318,1.2925028896331787,1.3461928129196168,283.27,816000,102
10.0,0.013820853701326996,0.8590222072601318,-0.00345122449536575,4.57,2.0,0.41879582404304705,318,1.277924656867981,1.423894492983818,288.41,824000,103
10.0,0.015476504547987133,0.813765863776207,-0.0024678207171382385,4.83,1.0,0.4419945040945742,318,1.2631923401355742,1.5226958572864533,294.02,832000,104
10.0,0.015375948427245021,0.8442460584640503,-0.0005643406719900668,5.14,1.0,0.44125655900755517,318,1.263346860408783,1.5174085503816606,308.86,840000,105
10.0,0.01519331317394972,0.845908637046814,-0.0019093846715986728,5.6,1.9000000000000004,0.42756036488536414,318,1.2646609950065613,1.510078212618828,325.76,848000,106
10.0,0.017548349360004066,0.7835699355602265,-0.006630077183363028,5.55,1.0,0.5176124121004253,318,1.2246568942070006,1.6228507685661315,324.8,856000,107
10.0,0.015763229401782156,0.8355108964443206,-0.004371284147491678,5.84,2.0,0.4530146086344377,318,1.2619837093353272,1.5349681359529495,340.54,864000,108
10.0,0.012689073323272168,0.8808430022001267,-0.004947253267746418,5.64,2.0,0.41176018756462435,318,1.2786916399002075,1.3790076833963394,330.23,872000,109
10.100000000000009,0.015472704216372223,0.8393377512693405,-0.005164498002050095,5.37,2.0,0.4586729161149362,318,1.2318706929683685,1.5253669893741608,319.27,880000,110
10.0,0.01753522002603859,0.793936350941658,-0.002793741236673668,5.31,2.0,0.5006472933417139,318,1.2425597596168518,1.5723040413856506,317.62,888000,111
10.0,0.012488841558806599,0.8615617549419403,-0.000747396619990468,5.27,2.0,0.3803845805669666,318,1.2738375961780548,1.3771806234121322,311.53,896000,112
10.0,0.01594142206478864,0.8249879157543183,-0.004064594990149999,5.82,2.0,0.4656862489545876,318,1.2503077054023743,1.5414115804433823,330.86,904000,113
10.0,0.012773172361776233,0.866875786781311,-0.003674084186204709,6.1,2.0,0.3979847611908059,318,1.2489480435848237,1.3797838872671127,337.61,912000,114
10.100000000000009,0.015023506919387728,0.830124807357788,-0.003930057109682821,5.75,1.0,0.4522016713503978,318,1.2527197873592377,1.5006899350881577,323.45,920000,115
11.0,0.013839063777122646,0.8587167078256607,0.0008242054510628805,5.98,1.9000000000000004,0.424512628293353,318,1.2658997535705567,1.4346836775541305,335.44,928000,116
11.0,0.012643806359265,0.8691117995977402,-0.006633373380172998,5.65,1.0,0.4239950950638897,318,1.2818528175354005,1.372560823559761,323.36,936000,117
10.0,0.010901065762154757,0.8850570744276047,-0.0019061698413861449,5.47,2.0,0.36197525129073893,318,1.296529393196106,1.2826553553342819,321.27,944000,118
10.100000000000009,0.014486155491322279,0.8401484763622284,-0.003024496953585185,5.81,2.0,0.46594179494257054,318,1.2914246785640717,1.459551345705986,329.25,952000,119
10.100000000000009,0.016589195975102486,0.8073270511627197,-0.005231382549973205,5.83,2.0,0.49709570886738885,318,1.2626966035366058,1.5778462094068528,324.22,960000,120
11.0,0.014909895993769169,0.8320444363355637,-0.003089388401422184,6.18,2.9000000000000004,0.42903726016451676,318,1.28252512216568,1.4832693219184876,335.44,968000,121
11.0,0.01736495179589838,0.8257785707712173,-0.005523464780271752,6.68,3.0,0.5141037849798418,318,1.2517062604427338,1.633292555809021,353.2,976000,122
11.0,0.016464196112938225,0.7957807892560959,-0.00385157684359001,6.94,3.0,0.49359827596629635,318,1.2228505468368531,1.56788370013237,365.31,984000,123
12.0,0.018882511514239014,0.793772023320198,-0.0038883827679092064,7.21,3.0,0.5144692527074801,319,1.2275356113910676,1.6869021773338317,376.07,992000,124
12.100000000000009,0.018922542880754917,0.7823023116588592,-0.0074906030256534,7.64,3.9000000000000004,0.5400990805353569,319,1.2227329885959626,1.6881450283527375,379.25,1000000,125
13.100000000000009,0.016392033831216395,0.7952646726369857,-0.0030809591815341266,7.97,4.0,0.505827046094601,319,1.2526069605350494,1.5828136920928955,389.92,1008000,126
14.0,0.018053811462596058,0.7964328569173813,-0.004912469969131052,8.22,4.0,0.5767376319702692,319,1.2243684041500091,1.6626574909687042,397.98,1016000,127
13.0,0.019772960236296058,0.7971501958370208,-0.006290913040284067,8.31,4.0,0.6282349392413288,319,1.2299090313911438,1.7406344771385194,394.18,1024000,128
12.100000000000009,0.015813533016480506,0.8313685691356659,-0.004974325521034189,8.14,4.0,0.5154454043011797,319,1.221207548379898,1.5529059904813767,393.88,1032000,129
12.0,0.01558935020584613,0.8368755090236664,-0.006481552915138309,7.93,4.0,0.5055996052692764,319,1.2276647734642028,1.5367229980230332,393.65,1040000,130
12.0,0.01582203264348209,0.8357347023487091,-0.0033422628394328057,7.93,4.0,0.4922828166776148,319,1.2548583507537843,1.5447669875621797,397.77,1048000,131
12.100000000000009,0.016391692915931344,0.8264286148548127,-0.008043319332355168,8.08,3.9000000000000004,0.4920948446863682,319,1.2069025933742523,1.5783730667829514,401.84,1056000,132
13.0,0.018084182315506042,0.7838649439811707,-0.005477714976295829,8.13,4.0,0.5179349704853213,319,1.197372716665268,1.6618889892101287,405.69,1064000,133
13.100000000000009,0.01724689679220319,0.7906297266483306,-0.006086822851211764,8.46,5.0,0.46713567622859103,319,1.210816992521286,1.6295796477794646,413.5,1072000,134
13.100000000000009,0.016525256959721447,0.8006529426574707,-0.004372892448445782,8.68,5.0,0.5219694452654562,319,1.2225598537921905,1.5909455955028533,423.66,1080000,135
14.0,0.016442827056162058,0.8011549645662308,-0.00516166155517567,8.82,5.0,0.4807663302587166,319,1.2447898650169373,1.5669954860210418,422.25,1088000,136
13.0,0.020069508962333203,0.7773724460601806,-0.002174835072364658,8.92,5.0,0.5472420907444174,319,1.2156986260414124,1.7339383953809737,425.19,1096000,137
14.0,0.019590142397210002,0.7856479740142822,-0.005231904026150005,9.19,5.0,0.5714558681196444,319,1.1811659109592438,1.7050626212358475,431.62,1104000,138
14.0,0.021790944505482912,0.7717967265844345,-0.00535791308793705,9.51,5.0,0.6215118255492886,319,1.1644307601451873,1.8141334658861161,442.17,1112000,139
14.0,0.02490556531585753,0.7148245412111283,-0.011021339162107324,10.11,6.0,0.6218265361933459,319,1.208679211139679,1.9248464393615723,461.77,1120000,140
16.0,0.022124674012884496,0.7641852653026581,-0.005970836577907903,10.78,6.0,0.5536085142334273,319,1.2247527658939361,1.8213179218769073,472.7,1128000,141
17.0,0.019222743469290437,0.7658121085166931,-0.0041573616390815004,11.4,6.0,0.5330203773356357,319,1.2008933353424072,1.7064125990867616,488.68,1136000,142
17.0,0.021098044076934455,0.796013395190239,-0.007042313515848946,11.71,6.9,0.5939180286034963,319,1.173526358604431,1.7870200794935227,487.26,1144000,143
17.0,0.024725629491731526,0.7542425131797791,-0.00958352866669884,11.97,7.0,0.7275425492784399,319,1.1744737923145294,1.9391206681728363,495.62,1152000,144
18.0,0.024907407546415926,0.7355266964435577,-0.007429055497050285,12.33,7.0,0.6905545101145976,319,1.1710999113321305,1.9479956257343292,504.85,1160000,145
19.0,0.025281868306919933,0.7506001251935959,-0.009370054278551834,12.5,7.0,0.6688083658941938,319,1.14733720600605,1.970700581073761,511.62,1168000,146
17.10000000000001,0.02057469230145216,0.7788792824745179,-0.0038985540621797555,12.31,7.0,0.6248029894088759,319,1.1632787609100341,1.7733992838859558,509.32,1176000,147
17.0,0.02211491595953703,0.7698725163936615,-0.005004360240418464,11.98,7.0,0.7002670597036391,319,1.1848943781852723,1.8458526921272278,506.08,1184000,148
17.0,0.022541959760710596,0.7592382919788361,-0.007603953629150055,11.9,7.0,0.6957210361471627,319,1.1555365025997162,1.8511389219760894,510.31,1192000,149
17.0,0.02310065573081374,0.7467367434501648,-0.003642256283055758,11.9,7.0,0.829287438546547,319,1.138243967294693,1.860761604309082,511.36,1200000,150
17.0,0.024328175433911383,0.7495954084396362,-0.009995368114614394,11.89,7.0,0.7179161538008526,319,1.1521162009239196,1.9138601768016814,506.71,1208000,151
17.0,0.024238974968902767,0.7474679440259934,-0.009484237511642277,11.82,7.0,0.7829663793031032,319,1.1434023833274842,1.8740248048305512,504.89,1216000,152
17.0,0.0225510238064453,0.7760245078802108,-0.0043865270519745534,11.81,7.0,0.6965639318502126,319,1.1336991775035858,1.853595297932625,504.05,1224000,153
17.0,0.021493470817804335,0.7614135164022445,-0.006423653067322448,11.62,6.9,0.8083968621268098,319,1.1222013920545577,1.8085487389564514,499.18,1232000,154
17.0,0.024377641351893544,0.7515060997009277,-0.006348171685822308,11.53,6.9,0.7042557803982537,319,1.14510606944561,1.9290790462493896,496.6,1240000,155
18.0,0.018298126505687833,0.8053556656837464,-0.003363243350177072,11.82,7.0,0.5176022456621906,319,1.1693775975704193,1.6731047868728637,504.62,1248000,156
18.10000000000001,0.0209533459180966,0.7712032586336136,-0.00707107781607192,11.81,7.0,0.5986202461105736,320,1.1771176302433013,1.778690600991249,507.32,1256000,157
18.10000000000001,0.020556846847757698,0.7740336400270462,-0.005748538067564368,11.62,7.0,0.6007097036458995,319,1.17020721077919,1.767426779270172,500.4,1264000,158
18.10000000000001,0.02559111984912306,0.7344205659627915,-0.006932319144252688,11.79,7.0,0.6420128369302454,320,1.1613110649585723,1.9548925721645356,503.14,1272000,159
19.0,0.02441208350006491,0.7188455796241761,-0.0054959122024592945,12.16,7.0,0.6845423133174,320,1.1616635304689407,1.9239539897441864,509.29,1280000,160
20.0,0.01994749569799751,0.78522764980793,-0.0024580569250974805,12.57,7.0,0.5870242232182931,320,1.158962194919586,1.7393372476100921,528.3,1288000,161
20.0,0.021568234763108193,0.7527128970623016,-0.010497797074494884,12.6,7.0,0.6144465373500935,320,1.1470115959644318,1.8100083565711975,525.25,1296000,162
20.0,0.021796718463301657,0.7668511611223221,-0.010505250863789116,12.36,7.0,0.6648958928919957,320,1.1379945826530458,1.8327059638500214,525.88,1304000,163
20.0,0.02348038647789508,0.7642938500642776,-0.005325893400004134,12.46,7.0,0.6803267399283627,320,1.156780891418457,1.8884483516216277,526.32,1312000,164
20.10000000000001,0.022034369874745607,0.7517472928762436,-0.005810484661778901,12.41,7.0,0.6476083154223362,320,1.1634582054615021,1.8103890311717987,524.18,1320000,165
20.10000000000001,0.02455980883911252,0.7603735142946243,-0.003471612033317797,12.29,7.0,0.6351171411074662,320,1.1982191860675813,1.925626608133316,521.29,1328000,166
19.10000000000001,0.022705395510420202,0.7826097291707993,-0.008366509322513593,12.48,8.0,0.5951645547880257,319,1.1910513520240784,1.8599850326776504,509.24,1336000,167
21.0,0.024108158713206648,0.7445198220014572,-0.006876553381443955,12.76,7.9,0.6577554430879705,319,1.154689483642578,1.908057415485382,512.62,1344000,168
21.0,0.02200243989471346,0.7507655262947083,-0.009806825605919585,13.04,8.0,0.6422242594115123,319,1.1183595514297486,1.8293643295764923,513.79,1352000,169
23.0,0.025214274479076267,0.7348863577842712,-0.0101494360686047,14.17,8.0,0.7082861204849372,319,1.0908737206459045,1.9625826692581176,532.71,1360000,170
23.0,0.022248035627417267,0.7362278246879578,-0.00641183810759685,14.6,8.0,0.658822816800796,319,1.1481422364711762,1.8300756776332856,544.44,1368000,171
23.0,0.024142247098498045,0.7410548013448716,-0.0072240810655057434,14.96,8.9,0.7373648114664717,319,1.0727084386348724,1.9221433973312378,557.83,1376000,172
23.0,0.02952665202319622,0.7259684979915619,-0.010187601916259155,15.34,8.9,0.801953097787204,319,1.0451699483394623,2.12164801299572,564.23,1384000,173
