frames,policy_loss,episode_length,epoch_idx,P09:episode_rewards,advantage_norm,P01:episode_rewards,fps,grad_norm,policy_entropy,value_loss,explained_variance,PMM:episode_rewards
2408000,-6.828380515798927e-05,177.93,301,3.1000000000000085,0.13603126058354975,0.0,798,0.01872192959823404,1.3853158342838288,0.00023891782294413133,-0.6447861939668655,1.27
2416000,-1.3607304026663768e-06,178.75,302,4.0,0.1283676622621715,0.0,798,0.022402601970525966,1.385922075510025,0.00023147821340444353,-0.20707925975322725,1.26
2424000,-6.369860611812328e-06,181.95,303,4.0,0.15178096849471331,0.0,798,0.028756202185816666,1.3855727875232697,0.00027541479528281343,0.266866392493248,1.38
2432000,0.00027403920041251694,186.46,304,4.0,0.19143265379592778,0.0,798,0.031524444026515226,1.3853209245204925,0.0005137338018448645,-0.5693685203790665,1.57
2440000,-0.00018764200009172783,177.01,305,3.1000000000000085,0.1766093760356307,0.0,798,0.027888450210581534,1.3856444442272187,0.00043513837683349264,-0.9361405444145202,1.31
2448000,8.725717569177505e-05,183.28,306,3.1000000000000085,0.1496610388532281,0.0,798,0.023527546666726448,1.3855945897102355,0.00037029688598977373,-3.6449414324760436,1.39
2456000,4.891078799118986e-05,183.87,307,3.0,0.13790203941985965,0.0,798,0.022902030919695192,1.3859348559379578,0.0003353737989164074,-0.3820284825563431,1.42
2464000,6.286073479714105e-05,178.52,308,3.0,0.1780821618065238,0.0,798,0.03148142438591371,1.3847466361522676,0.0005069927973295307,-0.9384515178203583,1.31
2472000,-0.0001980169301350543,175.24,309,3.0,0.1259662651270628,0.0,798,0.019533054531844993,1.3855791258811951,0.00029735779639622706,-2.052727037668228,1.21
2480000,8.163765174685977e-05,178.06,310,3.0,0.17691350636072456,0.0,798,0.03286529327338121,1.3859406101703644,0.000461772803138274,-1.1523760133981704,1.27
2488000,-5.037862953031436e-05,183.69,311,3.0,0.14948400038294493,0.0,798,0.022994312051787643,1.3859257638454436,0.0003112031472016952,-1.4728674811124802,1.37
2496000,1.2033061129841372e-05,186.31,312,4.0,0.1740150903351605,0.0,798,0.028721102365997585,1.3851546955108642,0.0004555543049946209,-0.778795023560524,1.4
2504000,-3.506858709442895e-05,189.32,313,4.0,0.2200802193954587,0.0,799,0.03138157597605732,1.3853406119346618,0.0006645066457735993,-1.6845702654123307,1.6
2512000,-0.00013769564815447667,193.84,314,4.0,0.20775757527910174,0.0,799,0.031152556978793506,1.3856100177764892,0.0007700190358082182,-0.82777836561203,1.71
2520000,8.030270240851679e-05,184.1,315,3.0,0.09589914821088313,0.0,799,0.013931512286682848,1.3856563508510589,0.00011028347835804198,-0.46846118807792664,1.4
2528000,0.00010686023095331621,181.25,316,3.0,0.18306171348318456,0.0,799,0.03084678876744457,1.3849512553215027,0.0005403811442101869,-0.6389759343862533,1.35
2536000,-4.947557106788736e-05,183.26,317,3.1000000000000085,0.1897599514760077,0.0,799,0.028364168791898986,1.385670121908188,0.0005719085595046636,-2.8943363761901857,1.4
2544000,3.1292239727918056e-05,178.2,318,4.0,0.11151909878477455,0.0,799,0.017761121903514164,1.3859897291660308,0.00014477622876029272,-0.5416740608215332,1.29
2552000,0.0002278213613317348,181.29,319,4.0,0.18547428295016288,0.0,799,0.030695457201225462,1.38481018781662,0.00044477095232196005,0.3719809824228287,1.4
2560000,-0.0002317203438724391,184.93,320,4.0,0.14241335794329643,0.0,799,0.023265208219228305,1.385829485654831,0.0003269658114334106,-1.0048050206899644,1.48
2568000,-3.946962206100579e-06,179.54,321,3.1000000000000085,0.18438717789947986,0.0,799,0.03319041905538515,1.3847885143756866,0.0004633407067922235,-3.506254032254219,1.31
2576000,6.520089694845411e-05,180.45,322,3.0,0.15456690028309822,0.0,799,0.02390853575539253,1.385309695005417,0.0003713633232564462,-0.5443850833177567,1.32
2584000,1.095086245186394e-05,187.84,323,3.1000000000000085,0.14383809009566903,0.0,799,0.023474679660669993,1.385449845790863,0.0002477464883463654,-0.8720258700847626,1.47
2592000,-6.329078223643592e-05,185.46,324,4.0,0.14929783932864665,0.0,799,0.023812545163872177,1.3860876500606536,0.00041117817576378,-0.3479287147521973,1.44
2600000,8.620138018159196e-05,180.15,325,3.0,0.13316856283694506,0.0,799,0.0220584452820742,1.3855057668685913,0.00022431770639400384,-0.7166701716184616,1.36
2608000,7.96818718299619e-06,187.14,326,3.1000000000000085,0.20873681163415314,0.0,799,0.0349106565777442,1.38564191699028,0.0006665109803270752,-1.9257030010223388,1.52
2616000,0.00011864977956065559,187.52,327,3.0,0.1553656744211912,0.0,800,0.024597292029224713,1.3856758761405945,0.00029339396777686486,-0.371040101647377,1.5
2624000,-3.256706029787892e-05,188.87,328,3.1000000000000085,0.1829827484115958,0.0,800,0.02870447037034836,1.3843396174907685,0.0005554365770854019,0.16615569412708284,1.61
2632000,9.733400405821157e-05,189.09,329,3.1000000000000085,0.16236008329316973,0.0,800,0.02459065935907391,1.385884724855423,0.00037837934318531554,-0.207372984290123,1.62
2640000,-6.658595812041312e-06,186.4,330,3.0,0.16385360963642598,0.0,800,0.025684988658492214,1.385663332939148,0.0005000565328782614,-0.5182050359249115,1.51
2648000,-0.0002553380800964078,178.33,331,3.0,0.15887032299302517,0.0,800,0.0263035709774204,1.385725692510605,0.0003878275384215613,-0.31771540820598604,1.32
2656000,0.00016805762403237167,183.75,332,3.1000000000000085,0.15039137843064965,0.0,800,0.026246942334130954,1.3856132066249847,0.0003182259168011115,-0.8073663944005967,1.44
2664000,5.295710569043876e-05,185.0,333,3.1000000000000085,0.15772277154028416,0.0,800,0.0234954887042813,1.3857850539684295,0.0003692667397604055,-1.6173183971643448,1.49
2672000,-0.00011035433951292361,177.42,334,3.1000000000000085,0.15535128444433213,0.0,800,0.02651433755730588,1.3860490810871124,0.00041243915547966025,-0.6605059438943863,1.26
2680000,4.868700656516012e-05,178.27,335,3.0,0.20207153994590044,0.0,800,0.03135489936909076,1.3859858214855194,0.0006785821123867209,-2.2795247638225558,1.23
2688000,9.767107080733694e-06,185.76,336,3.0,0.1378698848001659,0.0,800,0.02235328589182054,1.3855840730667115,0.0002646436157965582,-0.4309733814001083,1.44
2696000,-1.960130855877651e-05,191.86,337,4.0,0.12933584542013704,0.0,800,0.020885441451795765,1.385491623878479,0.00028188610446363784,-0.5642992341518402,1.6
2704000,-7.5778362224809826e-06,186.74,338,4.0,0.10553802670910954,0.0,800,0.01749944954325297,1.3858924639225005,0.00012368887674199413,0.117373788356781,1.44
2712000,8.223113691201434e-05,175.99,339,3.1000000000000085,0.08356609490700066,0.0,800,0.01826111294136482,1.385942769050598,6.251642978668315e-05,-0.4257640194892883,1.16
2720000,-5.333624620107003e-05,178.13,340,3.0,0.18837421284988523,0.0,800,0.033643817531565895,1.3859383249282837,0.0005320888081314478,-0.9266421920061112,1.24
2728000,-2.275045946589671e-05,178.24,341,3.0,0.12138468766584992,0.0,800,0.019964179610699854,1.3854428935050964,0.00020722467203199813,-2.0944137382507324,1.3
2736000,-2.66464549167722e-05,176.57,342,3.0,0.17966163109987973,0.0,800,0.029740692631010285,1.3855141937732696,0.0005114790490438281,0.29476652920246127,1.26
2744000,0.00012603146019955603,183.58,343,3.0,0.14021510968916118,0.0,800,0.024298424761494367,1.3855842673778533,0.0002907479218896469,-2.2047072118520736,1.4
2752000,-2.8304817169555463e-06,184.77,344,3.0,0.16713319990783929,0.0,800,0.02748458393089827,1.385681427717209,0.0005526670969436509,-0.626636558175087,1.42
2760000,-3.7732575583504514e-05,179.72,345,3.0,0.11395325386896729,0.0,800,0.01864029122643004,1.3859119939804077,0.00020506762929812795,-2.1069126212596894,1.3
2768000,0.00013666868967902702,175.41,346,3.0,0.09753258131444455,0.0,800,0.015883179585021705,1.3860133051872254,0.0001512264935706753,-1.255001472234726,1.21
2776000,-8.957301713962806e-05,179.38,347,3.0,0.18567918157204985,0.0,801,0.03282101627815734,1.3850894904136657,0.0005991341842263864,-0.46630318462848663,1.3
2784000,9.33815081953071e-05,183.59,348,3.0,0.13438076477497815,0.0,801,0.021807674999718904,1.3849759984016419,0.00020900968993259995,-0.16555675804615022,1.41
2792000,-3.065979453822365e-05,180.5,349,3.0,0.14952573490329088,0.0,801,0.025006527637153986,1.3853246617317199,0.0003401162244972511,-0.6974685198068619,1.34
2800000,-9.286332223382488e-05,187.27,350,4.0,0.16611655777320267,0.0,801,0.025989423773820488,1.3857956647872924,0.00046502679850959796,-1.6996968096494676,1.51
2808000,1.2279416750970995e-05,188.39,351,4.0,0.12064712386578322,0.0,801,0.02110149004664301,1.3852611374855042,0.0003561769070824994,-0.2220977133512497,1.57
2816000,1.5307347684938577e-05,179.81,352,3.0,0.09208973274566233,0.0,801,0.016418227961156665,1.3859893739223481,8.520159238116776e-05,-1.1978878051042556,1.33
2824000,-1.4093563513597474e-05,176.69,353,3.0,0.12485320913605392,0.0,801,0.021532615956369367,1.3854790997505189,0.0002842306135181616,-0.7286809259653091,1.24
2832000,-9.389821752847638e-05,185.25,354,3.0,0.22746693735942244,0.0,801,0.03968236431393282,1.3842366766929626,0.000805458424047174,-7.309019387960434,1.48
2840000,-0.0004109834182963823,188.95,355,4.0,0.17668020153418185,0.0,801,0.029016542254087677,1.383789963722229,0.0004880811784812522,-1.4893730425834655,1.57
2848000,0.0004960887247943902,181.19,356,4.0,0.12123522371985018,0.0,801,0.019025945138232386,1.3854249835014343,0.00024345862714085343,-1.5822034394741058,1.33
2856000,5.055258435461951e-05,176.75,357,3.0,0.1463234759122133,0.0,801,0.024054340364325303,1.3858060896396638,0.0002549507517232996,-0.5014244848489762,1.2
2864000,2.279369829921052e-05,178.27,358,3.0,0.1314433540124446,0.0,801,0.02190812259817904,1.3855813205242158,0.0002647396553606995,-0.8084278970956802,1.24
2872000,-6.576482555828989e-05,179.48,359,3.1000000000000085,0.19370884669944644,0.0,801,0.0331033504053919,1.3854183757305145,0.0006569711759334496,-1.0836230409145355,1.29
2880000,-2.081108592392411e-05,184.43,360,4.0,0.14872393485158683,0.0,801,0.021659377238136986,1.3859341549873352,0.00047362364250489006,-3.4208798557519913,1.47
2888000,0.00019852913107570202,174.98,361,3.0,0.135750819016248,0.0,801,0.022783975544124237,1.3853350710868835,0.0002853899612659916,-1.870009714961052,1.21
2896000,-0.00016750418846640968,180.25,362,3.0,0.15101243805140258,0.0,801,0.02670129907783334,1.386039707660675,0.0002729947426507806,-1.0025344944000245,1.34
2904000,-3.539896453730762e-05,181.57,363,3.1000000000000085,0.17057852275669574,0.0,802,0.02953557542222037,1.3858020329475402,0.00040810573344401746,-0.45205635726451876,1.35
2912000,1.9260625667811836e-05,182.7,364,4.0,0.10436908929608762,0.0,802,0.016706238299211064,1.3858932507038118,0.00017286077082530937,-1.062819447517395,1.39
2920000,6.8294728971523e-05,180.48,365,4.0,0.16148374632000922,0.0,802,0.026855025737025705,1.3858091354370117,0.0003844436683982622,-1.0421521204710007,1.37
2928000,-0.00011318309832859087,178.39,366,3.0,0.157396803162992,0.0,802,0.025368388632072292,1.3859042406082154,0.00044021848581905944,-0.6345519226789474,1.28
2936000,0.00010892689097090625,177.1,367,3.0,0.1863893087208271,0.0,802,0.03226963174915587,1.385873841047287,0.0005528478756582445,-0.6527548742294311,1.3
2944000,5.162375553481979e-05,178.89,368,3.0,0.12417320502921939,0.0,802,0.01845010862478049,1.3858742487430573,0.0002159838073737319,-0.16065857350826263,1.33
2952000,-0.00020060267139342613,185.74,369,4.0,0.1609108241647482,0.0,802,0.02574477458765753,1.3854100513458252,0.0003859217806666493,-0.1403200900554657,1.42
2960000,0.00014133027007119382,186.04,370,4.0,0.14123007463291287,0.0,802,0.02306653817832134,1.385975615978241,0.00030895366249751534,-2.7302681791782377,1.41
2968000,3.080094851611648e-05,186.12,371,4.0,0.1658364969305694,0.0,802,0.028010112198126835,1.3860303890705108,0.000551781130393465,-1.338152557015419,1.4
2976000,1.6116461588353558e-05,179.77,372,4.0,0.10344061360694468,0.0,802,0.01685003608105513,1.3859946179389953,0.00016965630575896284,-1.717963381409645,1.29
2984000,-9.454305698454846e-05,183.95,373,4.0,0.16906885396689175,0.0,802,0.02970919682045208,1.3860844206809997,0.00037510209921947534,-1.8743762862682343,1.4
2992000,0.00017970198447073927,192.42,374,4.0,0.15328339982777833,0.0,802,0.023516357719397574,1.385898689031601,0.00035436717943866826,-2.320502523779869,1.61
3000000,-0.0001526689359707234,192.07,375,4.0,0.19280133644118905,0.0,802,0.031522805768989824,1.38555433511734,0.0006429560769709041,-2.0705441081523897,1.6
3008000,-1.8807598171406425e-05,182.74,376,4.0,0.1229347007162869,0.0,802,0.019083968575424826,1.3856861233711242,0.000364766510112986,-1.3024783605337142,1.36
3016000,-4.5533274860645175e-05,187.59,377,4.0,0.10791499497368932,0.0,802,0.018151430333667114,1.3858554911613465,0.00014127865167552046,-0.5390350127220154,1.5
3024000,1.0665710651664995e-05,188.2,378,3.0,0.11426885556429625,0.0,802,0.02219471826214024,1.385775454044342,0.00011842037436736063,0.16358499467372895,1.43
3032000,-5.148126983840485e-06,184.77,379,3.0,0.15110570641234516,0.0,802,0.027017147252012937,1.3859507572650909,0.00034333387292235785,-1.945831772685051,1.39
3040000,-6.838799381512218e-06,186.03,380,4.0,0.11229919594712555,0.0,802,0.01668286082512056,1.3860430669784547,0.000216525587391061,-0.5599305069446564,1.47
3048000,-5.5779292597435415e-06,187.88,381,4.0,0.15293137287721037,0.0,802,0.027381435612943504,1.3851948642730714,0.0003686364015675281,-1.1120244693756103,1.53
3056000,-2.3641910529477174e-05,183.76,382,4.0,0.13184689476154746,0.0,802,0.024749940331672785,1.3857264125347137,0.0002176868094306883,-0.2693188011646271,1.41
3064000,-6.114816078479634e-05,185.25,383,4.0,0.16808126153424383,0.0,802,0.027738945457318386,1.3844624507427215,0.0004846999339156355,-0.14727772951126097,1.47
3072000,7.258419262143434e-05,180.61,384,3.0,0.08601044114679098,0.0,802,0.015365533607576915,1.3859028005599976,7.350547198711865e-05,-0.207363560795784,1.37
3080000,-1.3252248973003588e-05,177.01,385,3.0,0.11644513376057147,0.0,802,0.02300314883017616,1.3860307872295379,0.0001306492605681342,0.10849648833274841,1.23
3088000,3.134248327114619e-05,187.33,386,4.0,0.16514048378914595,0.0,802,0.02807278592579222,1.3855852007865905,0.0003535251178288945,0.10843992054462433,1.49
3096000,-0.00010698598798626335,194.32,387,4.0,0.15003142358735203,0.0,803,0.02219389071132446,1.3857451379299164,0.0004289268284458103,0.7041857635974884,1.65
3104000,-2.5127690278168303e-05,191.38,388,3.0,0.12850089270621537,0.0,803,0.019188753305683277,1.3849948811531068,0.00021231295004326968,0.0451796293258667,1.61
3112000,7.51323443637375e-05,188.5,389,3.1000000000000085,0.17408263877034189,0.0,803,0.027510029137693372,1.3852723348140716,0.0004988320608345021,-4.498398237228393,1.56
3120000,-8.466189210594166e-05,179.89,390,3.0,0.17189002146944404,0.0,803,0.0272470218740212,1.3857702028751373,0.0004245677544156479,-1.7977434211969376,1.35
3128000,0.00010328697891964111,184.76,391,3.0,0.17474099001847207,0.0,803,0.02675597124169322,1.3855424690246583,0.0004330249920985807,-0.5748883509635925,1.46
3136000,-6.386325658240821e-05,186.78,392,4.0,0.15427583864890038,0.0,803,0.02232813447716418,1.385661494731903,0.0004141286639435293,-0.11461754322052002,1.48
3144000,-4.938305835821666e-05,188.48,393,4.0,0.2158577924221754,0.0,803,0.03453199719244319,1.385800428390503,0.0007717028682384352,-1.295936743617058,1.54
3152000,-0.00010408415833808249,182.73,394,3.1000000000000085,0.17205568215809763,0.0,803,0.026963594915409082,1.3858349061012267,0.0004996373546345012,-1.743915203809738,1.44
3160000,2.947615371112988e-05,181.21,395,3.1000000000000085,0.11785229721106588,0.0,803,0.01944730480462586,1.3858952522277832,0.0002244737423393417,-0.8901731431484222,1.35
3168000,9.403824504261137e-05,185.58,396,4.0,0.1090653298702091,0.0,803,0.019913408214445025,1.3860428535938263,0.0002027642234685345,-0.7568106877803803,1.39
3176000,-2.3869293327152262e-05,185.34,397,4.0,0.10438958888873458,0.0,803,0.01900593281986892,1.386043120622635,0.0001387408269727075,-0.16666651248931885,1.41
3184000,1.4791559442528523e-05,180.14,398,4.0,0.14270209248177707,0.0,803,0.02356064214810177,1.3850777268409729,0.0003070749005291873,-0.6619830816984177,1.35
3192000,-6.487635037046857e-06,177.74,399,3.1000000000000085,0.12333855858072638,0.0,803,0.020993362861197823,1.3852287483215333,0.0002063952954972592,0.07498100221157074,1.27
3200000,5.104646414110903e-05,174.63,400,3.0,0.1248784913495183,0.0,803,0.02265644356894225,1.3857162272930146,0.00020713830058753047,-0.06634847342967987,1.17
3208000,-8.374083545277244e-05,178.09,401,3.0,0.14985216163098813,0.0,803,0.02571782811498316,1.3860525274276734,0.00037457390666759236,0.006311843991279602,1.25
3216000,-4.914247496344615e-05,177.7,402,3.0,0.08069896270520985,0.0,803,0.01205022177404405,1.3861651241779327,8.180849918289824e-05,-2.2938352072238923,1.22
3224000,3.486310727112141e-05,178.2,403,3.0,0.19335235483944416,0.0,803,0.035052841052269,1.3851255202293395,0.0005673078585232361,0.05221563339233398,1.24
3232000,3.7615717010339724e-05,182.69,404,3.0,0.13925355149433016,0.0,803,0.022017879839836232,1.3853857707977295,0.0003267645396613261,-3.008604387640953,1.35
3240000,2.9191375269874697e-05,181.6,405,3.0,0.12273917383514345,0.0,803,0.019244839386463312,1.3855892646312713,0.0003114065445322467,-0.8556640833616257,1.34
3248000,5.881070301256841e-05,187.33,406,3.0,0.19709242189303042,0.0,803,0.03215955596716742,1.3858239567279815,0.0006276379456517134,-0.16551538944244384,1.5
3256000,-1.1828307106043213e-06,185.61,407,4.0,0.15283202232792972,0.0,803,0.022598716631420726,1.385761741399765,0.0004085311303367689,-0.024597402215003967,1.49
3264000,-0.00010851979724293414,178.1,408,3.1000000000000085,0.14158972796052693,0.0,803,0.02172375003146766,1.3854297053813935,0.000293638876478326,-0.9349425500631332,1.29
3272000,-0.00012798124742403161,176.47,409,3.0,0.1844996264204383,0.0,803,0.034151923228444084,1.3853314578533173,0.0004975416577917712,-0.22720933675765992,1.22
3280000,0.0001635736144362454,183.81,410,3.0,0.15751009720377623,0.0,803,0.025475542643448364,1.3854058969020844,0.0005135064675255307,-67.26950618803501,1.35
3288000,3.551655008777743e-05,192.81,411,4.0,0.12387411026284098,0.0,803,0.02034440510080813,1.3860210478305817,0.00019068229867571062,-0.08257967472076416,1.58
3296000,-3.896730959240813e-05,187.83,412,4.0,0.11541044970974326,0.0,803,0.019819925084002425,1.3860136210918426,0.00024152468160082208,-0.5662145781517028,1.48
3304000,0.00010591326128633227,183.15,413,4.0,0.12490090851671994,0.0,803,0.021733248534674635,1.3859778368473052,0.00023831333073019324,-1.0568784189224243,1.36
3312000,-0.00011695330889779144,176.51,414,4.0,0.09095124301500618,0.0,803,0.016706369955564595,1.3855949032306671,9.339403713681804e-05,-1.3228198385238648,1.19
3320000,-2.0836891344515607e-05,168.45,415,3.0,0.12242590834386646,0.0,803,0.024111488079964865,1.385869094133377,0.00020845789596990016,-0.6337048161029816,1.03
3328000,7.28044775314629e-05,179.8,416,3.0,0.17458372101187705,0.0,803,0.028577313794975513,1.386057049036026,0.0004935843894406844,-0.6553522139787674,1.31
3336000,-3.6607575602829456e-05,181.74,417,3.0,0.1282750586885959,0.0,803,0.021397713628625647,1.3852214086055756,0.0003373647070094421,-6.109879010915757,1.34
3344000,1.2624799128388986e-05,179.19,418,3.0,0.14206853381358087,0.0,803,0.021678131609721166,1.3855868768692017,0.0004248978988266572,-0.42494542837142946,1.26
3352000,-3.244840940169524e-05,179.52,419,3.0,0.12869928931817412,0.0,803,0.022376200942398054,1.3854898476600648,0.00029469449535895364,-0.927260160446167,1.27
3360000,2.1790756363770925e-05,181.04,420,3.0,0.1164772189501673,0.0,804,0.018816754714325347,1.3855895543098449,0.0002499728877069174,-2.2104412639141082,1.31
3368000,8.88722137460718e-05,186.11,421,4.0,0.14500548568554222,0.0,804,0.023518935874943993,1.3859629940986633,0.00038850394510518525,-2.230566385388374,1.47
3376000,6.626972477533854e-05,191.65,422,4.0,0.15515572558157145,0.0,804,0.024894483675866774,1.3853157734870911,0.0004112394052367563,-10.398928245306015,1.65
3384000,-3.8828444594400935e-05,188.38,423,4.0,0.14910973158665,0.0,804,0.02498235751828308,1.385124580860138,0.00031017172778661004,-2.2016533994674683,1.54
3392000,-7.614063797518611e-06,189.14,424,4.0,0.12110186252743006,0.0,804,0.02040463041898339,1.3860849165916442,0.00019143070190921207,-0.06929835438728332,1.53
3400000,-3.531747148372233e-05,183.19,425,3.1000000000000085,0.1896083158906549,0.0,804,0.031219276114773143,1.3849037432670592,0.0007087145026252983,-1.7509104895591736,1.42
3408000,8.051480623180396e-05,179.24,426,3.0,0.14367062080651521,0.0,804,0.02266935086664951,1.3853035807609557,0.00037787163654115827,-1.8752140069007874,1.33
3416000,4.184866997093195e-05,174.93,427,3.0,0.14256546492688357,0.0,804,0.02244215205109349,1.385903594493866,0.00034084900308016584,-1.3641819655895233,1.2
3424000,-1.8828446554834956e-05,177.88,428,3.0,0.152674808036536,0.0,804,0.024431019052392006,1.3859611642360687,0.0004122470035099468,-1.5072907358407974,1.27
3432000,1.6350797432096442e-06,179.07,429,3.0,0.1473728645220399,0.0,804,0.022206423715681253,1.3854719114303589,0.00039202400838973974,-4.142985077500343,1.28
3440000,-2.466200618073344e-05,172.85,430,3.0,0.18113561421632768,0.0,804,0.028765745672692456,1.3849565541744233,0.0005211477260104403,-0.8371698546409607,1.12
3448000,-6.935981135029578e-05,176.97,431,4.0,0.1575131338275969,0.0,804,0.025172863083586808,1.3856475806236268,0.00037635837820289454,0.3088163614273071,1.27
3456000,-7.916903479781467e-05,188.88,432,4.0,0.14218919164501131,0.0,804,0.0228802305772421,1.3855119562149047,0.0002880136954433965,-1.9301054525375365,1.61
3464000,5.986141572066117e-05,178.93,433,3.0,0.1597266222536564,0.0,804,0.028597936828657352,1.3857288873195648,0.0003912535352537816,-5.98088862657547,1.32
3472000,-6.96260479708144e-05,178.95,434,3.0,0.1804472935758531,0.0,804,0.03137203172709213,1.385457799434662,0.0006660317900582414,-3.6774400478601454,1.25
3480000,-4.430779128597351e-05,179.48,435,3.0,0.09945065685547888,0.0,804,0.012955310280390531,1.3857761299610138,0.0001131142316256728,-2.6996057510375975,1.28
3488000,0.0001502674429502804,180.25,436,3.0,0.12889053176157175,0.0,804,0.020526774262736226,1.3858259224891663,0.00023039696894102234,-0.37986415684223174,1.3
3496000,1.243803693114387e-05,173.95,437,3.0,0.08072336059994996,0.0,804,0.015402143717519877,1.38596843957901,6.350109596269249e-05,-0.3967013168334961,1.15
3504000,0.0002639387523299774,168.13,438,2.0,0.1393835004605353,0.0,804,0.025177423517775674,1.3857539916038513,0.0003180900556594679,-0.4766191387176514,1.03
3512000,-0.00036444214151742926,169.97,439,3.0,0.11015272085554897,0.0,804,0.019769350388806388,1.385484801530838,0.00021311923594566907,-1.6824427139759064,1.08
3520000,1.3719337148359046e-05,173.46,440,3.0,0.10393236539326609,0.0,804,0.018845931827367948,1.3856430864334106,0.0001301566708389146,-1.4523875194787979,1.12
3528000,-0.00013305912303621881,179.49,441,3.0,0.12844395578838885,0.0,804,0.023022848869264863,1.3858772432804107,0.00022619428449843326,-0.627316220998764,1.28
3536000,6.586842635442736e-05,179.34,442,3.0,0.13079999648965895,0.0,804,0.021724863825875084,1.385947505235672,0.0003124441240197484,-2.07164573431015,1.28
3544000,5.5714166192046834e-05,181.87,443,3.1000000000000085,0.11099205980077385,0.0,804,0.017365078525818513,1.385621235370636,0.00016631271453206863,-1.1239618027210236,1.32
3552000,6.47181540261954e-05,179.1,444,4.0,0.12190533572807909,0.0,804,0.020291731236602467,1.3858462262153626,0.00026202795935660107,-0.38310342967510225,1.31
3560000,9.801791933568894e-05,172.2,445,3.0,0.13231086316518487,0.0,804,0.022367527541726263,1.3860413014888764,0.00020761254324497714,-0.6383729469776154,1.16
3568000,-0.00010293523344444111,180.08,446,3.0,0.14685520494356752,0.0,804,0.025664488065545995,1.386018487215042,0.00034580353458977696,-0.1453268325328827,1.3
3576000,0.0002174729126272723,179.24,447,3.0,0.15108037601225077,0.0,804,0.02523505612992862,1.3858836162090302,0.0004045391199736059,-0.7349898016452789,1.29
3584000,-0.00012794821556781245,178.93,448,3.0,0.08607293233275413,0.0,804,0.0129554258608974,1.3860943520069122,7.669811075061261e-05,-1.5463209360837937,1.27
3592000,7.130136298655999e-05,183.48,449,3.0,0.15201980179175734,0.0,804,0.026580037335492537,1.385748996734619,0.0003204004778194758,-0.07688585221767426,1.36
3600000,-9.586262714492478e-05,180.91,450,3.0,0.07494672662578523,0.0,804,0.012815761570486113,1.3861040318012237,5.853573558397329e-05,-1.4440023714303971,1.27
3608000,7.185777809354477e-05,175.75,451,3.0,0.1137737056799233,0.0,804,0.024770176691604272,1.3860394585132598,0.00015059242776260362,0.2151833575963974,1.17
3616000,-3.7122710127732714e-05,175.7,452,4.0,0.20928314313292504,0.0,804,0.03868829793467929,1.3854488933086395,0.0007416586069450659,-1.1063682395219803,1.22
3624000,0.00010514757375858608,183.62,453,4.0,0.10151367870159447,0.0,804,0.013173908821937879,1.3860330057144166,0.00015377675872173312,-0.9381115132570267,1.42
3632000,-1.8107948963006494e-05,181.0,454,3.0,0.11263609301298856,0.0,804,0.017339941844588293,1.3860317742824555,0.00021147055799929147,-1.6196225661039352,1.34
3640000,-7.255108910612762e-05,184.53,455,3.1000000000000085,0.1334325072914362,0.0,804,0.02073251942485427,1.3860144233703613,0.0002403418749793218,-1.5786139750480652,1.4
3648000,-3.759740357054397e-05,183.18,456,3.1000000000000085,0.12630555557087064,0.0,804,0.02394525653141093,1.3858685493469238,0.00024359930439345589,0.36685913026332856,1.39
3656000,7.401134396786802e-05,177.36,457,3.0,0.08450974375940859,0.0,804,0.014736019662905253,1.385899428129196,7.26599855886434e-05,-2.989826316833496,1.25
3664000,-2.0306584337959067e-05,170.02,458,2.1000000000000085,0.11835713834501803,0.0,804,0.023611082165602097,1.3859144127368928,0.00017576882588741683,-0.21378030002117157,1.02
3672000,4.492568237765226e-05,176.42,459,3.0,0.167677372219041,0.0,804,0.026634054183255623,1.3855238151550293,0.0004888244029348243,-1.1744245940446854,1.21
3680000,-6.764492980437353e-05,184.71,460,4.0,0.17046236660331487,0.0,804,0.028350799719970718,1.3857739126682282,0.0003238399573820061,-2.0637250643968583,1.42
3688000,-0.000174793655241956,180.54,461,4.0,0.1679102429933846,0.0,804,0.027875794915919003,1.3853693222999572,0.0003697159061198363,0.17637865483760834,1.3
3696000,5.8993708435082227e-05,179.13,462,3.0,0.11664936349727213,0.0,804,0.016836648903238195,1.3840280425548555,0.00024293232660738796,-0.6678197818994522,1.31
3704000,9.072048334928694e-05,173.2,463,3.0,0.13170732356607914,0.0,804,0.024927668922395712,1.3851713168621063,0.00028406314786252554,0.27639548003673553,1.18
3712000,-6.802176516430336e-05,178.88,464,4.0,0.1788339041545987,0.0,804,0.025500349671304635,1.3849345755577087,0.0006411380373890551,-0.2561448806524277,1.34
3720000,5.410767000284977e-05,179.07,465,4.0,0.12479259873740375,0.0,804,0.019686962809049764,1.3849541199207307,0.00024042034980993775,-1.4631634259223938,1.32
3728000,-7.301982177523314e-06,179.51,466,3.0,0.13826539820060135,0.0,804,0.023183056701570344,1.385646140575409,0.00025022249047879086,-4.164115957021713,1.3
3736000,-4.6669402181578334e-05,183.11,467,3.0,0.0887768687773496,0.0,804,0.015285497185812838,1.3860942113399506,9.936121869202452e-05,-1.753599951863289,1.38
3744000,3.785004657402169e-05,182.14,468,3.0,0.12481895221397281,0.0,804,0.021262431806470913,1.3858388566970825,0.00021384651155130995,0.05254907727241516,1.31
