episode_length,fps,value_loss,P09:episode_rewards,policy_loss,policy_entropy,grad_norm,PMM:episode_rewards,frames,P01:episode_rewards,clip_fraction,epoch_idx,explained_variance,advantage_norm,approx_kl_divergence
345.2,532,0.010950950678670779,330.0000000000004,-0.0013524154826882295,1.7612631395459175,0.05637437384472296,188.75,501760,47.50000000000001,0.252294921875,49,1.0058283805847169e-08,15.968717741966248,0.003217648185488997
353.14,532,0.009807976543197584,380.00000000000045,-0.0013581032661022618,1.7663639403879643,0.056007169794263977,200.0,512000,50.0,0.2463134765625,50,3.3527612686157227e-09,15.968717437982558,0.0030627943110062006
344.82,532,0.007617556956051885,325.0,-0.0018507810091250576,1.7792008146643639,0.05175905099199986,179.75,522240,50.0,0.2703125,51,-8.940696716308593e-09,15.96871725320816,0.0031752165425018575
339.09,532,0.010777382513333577,380.00000000000045,-0.001958163212839281,1.7685478441417217,0.05657366246142005,179.0,532480,50.0,0.224609375,52,-8.940696716308593e-09,15.96871777176857,0.002897790219321905
327.43,532,0.006233521611329706,380.00000000000045,-0.0021345703760744074,1.7639300219714642,0.049697387842020546,156.25,542720,25.0,0.309130859375,53,-2.9802322387695314e-09,15.968716967105866,0.004175000176576305
328.14,531,0.00850984892795168,380.00000000000045,-0.001655452109480393,1.7519559279084205,0.053402659219832616,158.0,552960,25.0,0.222021484375,54,-5.587935447692871e-09,15.968717658519745,0.00250293219395985
327.44,532,0.008712594436201471,252.50000000000023,-0.0012583244748384458,1.7714929305016995,0.052324762363797614,144.25,563200,25.0,0.1995849609375,55,-1.6391277313232423e-08,15.96871730685234,0.002664837848442403
333.94,532,0.010589221477857791,330.0000000000004,-0.0011983213356870693,1.7809373676776885,0.056153165773275414,165.75,573440,25.0,0.203515625,56,-3.7252902984619143e-10,15.968717873096466,0.0028226976379983173
345.3,532,0.011229497984459158,452.50000000000017,-0.0019831725589028793,1.777233851701021,0.05854689475902301,200.5,583680,50.0,0.2518798828125,57,-1.4901161193847657e-09,15.968717604875565,0.0032395583792037995
344.93,533,0.009443961309898441,452.50000000000017,-0.002335941229466698,1.7777069464325905,0.05264124040912834,203.5,593920,47.50000000000001,0.297998046875,58,-7.82310962677002e-09,15.968717420101166,0.003368112331759221
343.66,533,0.008394205549029721,375.0,-0.002262070017241058,1.7842526510357857,0.05298661385970878,186.5,604160,50.0,0.30947265625,59,-6.7055225372314455e-09,15.968717682361603,0.003801402975682322
336.97,533,0.010010122825042345,450.0,-0.0018145454800105655,1.7838454723358155,0.05437180077913706,189.0,614400,47.50000000000001,0.22587890625,60,-1.825392246246338e-08,15.968717765808105,0.0024954661130493607
338.13,528,0.009147345352585035,452.50000000000017,-0.0018387324507784797,1.7759210593998431,0.05297089943321901,188.75,624640,25.0,0.2478515625,61,-2.570450305938721e-08,15.968717157840729,0.002866026801279986
331.98,526,0.007293978527741274,452.50000000000017,-0.0015828811352548654,1.7722510740160942,0.05305161981613463,180.25,634880,25.0,0.2900634765625,62,2.2351741790771484e-09,15.968713110685348,0.004654782911472921
333.87,524,0.010050327466296948,450.0,-0.00166407489523408,1.7708751372992992,0.0541071443982755,173.75,645120,25.0,0.2075439453125,63,-1.6391277313232423e-08,15.968717610836029,0.0026088561584117543
327.03,517,0.007449949149031454,357.5000000000007,-0.0011193250331416494,1.773375327885151,0.05310056382599084,154.25,655360,22.500000000000007,0.23701171875,64,4.8428773880004884e-09,15.968717551231384,0.0029522663648549495
327.05,515,0.007801922331032074,300.0,-0.0013666617785929702,1.7708826437592506,0.0559870792702977,155.25,665600,25.0,0.2295166015625,65,1.862645149230957e-08,15.968717658519745,0.002877177187997404
327.5,513,0.008611124365779687,275.0,-0.0013549942537792957,1.760673703253269,0.0522831749710736,144.25,675840,25.0,0.2305419921875,66,-9.313225746154785e-09,15.968717783689499,0.002469673427606267
327.81,512,0.00898110723337595,275.0,-0.0012928228788950946,1.7678287662565708,0.05316426013847976,143.0,686080,22.500000000000007,0.2069091796875,67,1.862645149230957e-09,15.96871746778488,0.0025559611715237907
330.83,511,0.008529495507536922,282.5000000000007,-0.0017123208523116772,1.7777768485248089,0.05162662287355163,163.75,696320,25.0,0.226318359375,68,6.332993507385254e-09,15.968717193603515,0.00306078831595471
324.13,509,0.006206688078356138,275.0,-0.002002939286103356,1.7754577957093716,0.05400579878753416,144.25,706560,22.500000000000007,0.29501953125,69,-1.0058283805847169e-08,15.96871359348297,0.003790211441935298
323.76,507,0.008216132932602704,275.0,-0.0018040207120066042,1.7830982021987438,0.0533259578283057,142.25,716800,25.0,0.260400390625,70,-1.862645149230957e-09,15.968717068433762,0.0030456826562385688
322.75,506,0.007925587950450109,252.50000000000023,-0.0012629724755242933,1.7808312810957432,0.052685325324894575,129.5,727040,25.0,0.2202880859375,71,6.7055225372314455e-09,15.968710839748383,0.0028226979462374403
329.51,505,0.008044144956943455,275.0,-0.0016165361459570704,1.7839740291237831,0.052661851370458646,137.5,737280,25.0,0.2367919921875,72,5.587935447692871e-09,15.968716967105866,0.0028444921497111863
330.3,504,0.006540479811273059,300.0,-0.0016734716831706465,1.7791092351078988,0.05184240112513509,140.5,747520,25.0,0.251171875,73,6.332993507385254e-09,15.96871423125267,0.002818688875879616
330.29,503,0.008387528686444056,277.5000000000002,-0.0022872360383189515,1.7731183297932147,0.05211147454192111,139.25,757760,0.0,0.2966064453125,74,-8.568167686462402e-09,15.968717592954636,0.0036993773832477927
331.97,502,0.010038844487280586,455.0000000000004,-0.0019388006985536776,1.7762223318219186,0.05191351007394453,164.5,768000,0.0,0.2270751953125,75,1.2665987014770507e-08,15.968717521429062,0.0025856015428246336
344.03,501,0.012021814921172335,455.0000000000004,-0.001473639604228083,1.7572474397718907,0.05470418476863594,197.25,778240,25.0,0.20244140625,76,-9.313225746154785e-09,15.968717819452285,0.0025256574523609744
348.06,500,0.00816242890155081,525.0,-0.0020207797420880524,1.7788670286536217,0.054353462322687694,213.25,788480,50.0,0.2672119140625,77,-4.097819328308106e-09,15.968717485666275,0.0031404838684977675
343.55,498,0.006766936573603744,450.0,-0.001654751240857877,1.7570093281567096,0.04945154427398997,193.0,798720,47.50000000000001,0.2473388671875,78,-2.2351741790771484e-08,15.968716430664063,0.0032130996834496273
332.63,497,0.0077316542096014015,450.0,-0.0012768180429702624,1.7645058564841747,0.05512330539664449,166.0,808960,25.0,0.258984375,79,-7.450580596923829e-10,15.968716871738433,0.003070352480949623
324.76,497,0.008003237983007238,402.5000000000002,-0.0008361644890101161,1.7753275141119957,0.05131548006557847,142.75,819200,0.0,0.2056884765625,80,-8.195638656616212e-09,15.968717223405838,0.0025039590675987712
333.38,495,0.009907111944266944,402.5000000000002,-0.0017173988268041284,1.7760378792881966,0.05440118444237905,169.5,829440,25.0,0.2264404296875,81,-2.2351741790771484e-09,15.968717557191848,0.002749403490184932
331.49,495,0.008619671989049494,325.0,-0.0016671458062774037,1.7771123059093952,0.054117701105479796,163.0,839680,25.0,0.225830078125,82,-2.2351741790771484e-09,15.968716984987259,0.0025565884927999604
333.55,494,0.008604703976288874,302.5000000000002,-0.0016377719810407143,1.7832749880850316,0.05280183203837681,164.75,849920,50.0,0.2310791015625,83,-1.9371509552001954e-08,15.968717628717423,0.0023899626308093503
328.54,493,0.008489975981774478,250.0,-0.0018197934470663313,1.7780325517058373,0.05104381614817581,147.5,860160,50.0,0.2283203125,84,-4.209578037261963e-08,15.968717652559281,0.0024915362264948727
330.67,493,0.008860724541864328,277.5000000000002,-0.0013628941429487894,1.7719009034335613,0.052766287702821144,151.75,870400,25.0,0.1994384765625,85,-1.862645149230957e-09,15.968717396259308,0.0022463548185669424
334.65,492,0.011191104073895985,300.0,-0.0012777556734363316,1.761344777047634,0.05497628966824303,163.5,880640,25.0,0.216943359375,86,-1.4901161193847656e-08,15.968717479705811,0.002665213517616394
340.59,491,0.007634158869313979,327.5000000000002,-0.001542285268078558,1.7796399243175984,0.054340247771716955,174.25,890880,25.0,0.2609130859375,87,2.2724270820617674e-08,15.968717712163926,0.0033873117959728914
338.43,491,0.0073698873627108695,355.00000000000045,-0.001514562586453394,1.779359942674637,0.05385456726874348,176.0,901120,25.0,0.24228515625,88,2.9802322387695314e-09,15.968717694282532,0.0026279587049998555
333.53,490,0.007250440365532995,377.5000000000002,-0.001610832147707697,1.7788882203400136,0.05166897863425336,162.0,911360,25.0,0.2722412109375,89,-5.960464477539063e-09,15.96871758699417,0.00327966690009589
326.73,489,0.007364957172285358,327.5000000000002,-0.0020062190469616326,1.7733635991811751,0.05293334616922039,143.25,921600,25.0,0.2704833984375,90,9.685754776000977e-09,15.968717235326768,0.003120139475981887
324.43,489,0.008923527304978052,277.5000000000002,-0.001598822061350802,1.775768706202507,0.05422997692792801,142.5,931840,25.0,0.247509765625,91,-3.5017728805541994e-08,15.968717539310456,0.002828809344134697
319.93,488,0.008741690453143746,330.0000000000004,-0.0016016649475204757,1.7730225801467896,0.05476794103319773,147.75,942080,25.0,0.2486328125,92,-9.313225746154785e-09,15.968717551231384,0.0029439610156998695
330.38,488,0.011948092620878014,325.0,-0.0017033280761097557,1.7741739206016063,0.054017679059719236,172.75,952320,25.0,0.2201416015625,93,4.8428773880004884e-09,15.968717873096466,0.0024791745624497706
332.48,487,0.007661987654746838,325.0,-0.0013684817939065396,1.780258195847273,0.05421438352331329,168.75,962560,25.0,0.23876953125,94,1.601874828338623e-08,15.968717235326768,0.002790347354164169
337.25,487,0.008967727550430026,325.0,-0.0014198287193721627,1.7704560853540898,0.053550673682057806,170.0,972800,25.0,0.2191650390625,95,8.568167686462402e-09,15.968716031312942,0.0023715662083759526
336.99,486,0.009345694718876984,300.0,-0.0016945651801506755,1.7694870211184024,0.052981440324586945,162.5,983040,50.0,0.2455810546875,96,-2.5331974029541015e-08,15.968717420101166,0.002907490533681312
335.83,486,0.008224559775862872,275.0,-0.0015318350193410878,1.769450018554926,0.05235182021370434,154.25,993280,47.50000000000001,0.2404296875,97,1.0430812835693359e-08,15.968717569112778,0.0029208375980260826
337.92,485,0.009023615042769962,275.0,-0.0020551132402033545,1.7715854786336422,0.05201942126779826,164.75,1003520,50.0,0.25166015625,98,-4.470348358154297e-09,15.968717610836029,0.0028089319003754554
335.98,484,0.012028987321536988,275.0,-0.0015051764698000626,1.7502393499016762,0.0575642686277467,165.5,1013760,50.0,0.242138671875,99,3.7252902984619143e-10,15.96871789097786,0.002698851814301406
336.4,483,0.009454386331117347,300.0,-0.0014564748460543342,1.7715906493365765,0.052393456257636785,176.25,1024000,50.0,0.230078125,100,1.6763806343078613e-08,15.968717795610427,0.0026678680225103333
337.5,483,0.009857688207011961,325.0,-0.0010789406289404724,1.7823075950145721,0.05404924674205543,181.0,1034240,25.0,0.1835693359375,101,-5.960464477539063e-09,15.968717592954636,0.0020717916664523273
338.74,482,0.007660987560848298,402.5000000000002,-0.0013808729527227115,1.7826378300786019,0.05336172448129954,183.0,1044480,22.500000000000007,0.2516357421875,102,5.587935447692871e-09,15.968717610836029,0.002703249851469991
341.34,482,0.011297533634933642,525.0,-0.001930332121628453,1.7836741529405118,0.056700913007979435,192.5,1054720,0.0,0.227294921875,103,1.4528632164001465e-08,15.968717765808105,0.0024437848683930953
339.35,481,0.00813500449098683,360.0000000000009,-0.0015600832673953846,1.7769927367568017,0.05235080958605579,179.5,1064960,25.0,0.2229248046875,104,-5.960464477539063e-09,15.96871750354767,0.0026433647085866594
334.35,481,0.010246433650900144,327.5000000000002,-0.0014793182712310228,1.77965425029397,0.05371955514331102,176.25,1075200,25.0,0.2147705078125,105,-2.6077032089233397e-09,15.968717658519745,0.0023915575376292964
329.77,480,0.008071880334682646,275.0,-0.0015874510358116823,1.7813917845487595,0.053590738901037716,149.25,1085440,25.0,0.25068359375,106,0.0,15.96871771812439,0.002559219324166406
329.22,480,0.007891254482274235,325.0,-0.0014646116702351718,1.7821216627955436,0.05261865660748649,155.5,1095680,25.0,0.2575439453125,107,-7.450580596923829e-10,15.96871758699417,0.002983321464216715
327.62,479,0.007692472588666987,330.0000000000004,-0.0016141669773787725,1.7787894636392594,0.05282565022435125,156.25,1105920,25.0,0.2205810546875,108,-5.587935447692871e-09,15.968715858459472,0.0028327601274781957
321.31,478,0.005420813671494784,425.0,-0.0013930709144915454,1.7742986150085926,0.051214331760019084,147.0,1116160,25.0,0.2591064453125,109,-1.6763806343078613e-08,15.968716430664063,0.0031312486920398895
315.89,477,0.0059445514462051815,330.0000000000004,-0.0017619578957237536,1.7718719996511936,0.05082407167762867,128.0,1126400,22.500000000000007,0.2794189453125,110,-1.862645149230957e-09,15.968678504228592,0.003470544390768282
314.97,477,0.007666236983482122,200.0,-0.0015597950408846374,1.7789863787591458,0.053739526292095594,107.75,1136640,25.0,0.2659912109375,111,-7.078051567077636e-09,15.968717128038406,0.0030573508705572295
317.58,477,0.007075863094269152,225.0,-0.001417692605900811,1.7772093072533608,0.05108018326830092,119.75,1146880,25.0,0.236474609375,112,-1.0430812835693359e-08,15.968716794252396,0.002557248240179888
323.07,476,0.007793861889604159,275.0,-0.0011105532859801315,1.7818719789385795,0.05342073448647603,135.25,1157120,25.0,0.2253662109375,113,3.7252902984619143e-10,15.96871746778488,0.0025909873532313555
328.1,476,0.009913684095590725,302.5000000000002,-0.001818652929068776,1.7824186339974404,0.05498526367948523,143.75,1167360,25.0,0.2310791015625,114,1.2665987014770507e-08,15.96871771812439,0.002301972908594507
341.99,476,0.01087523341702763,405.00000000000045,-0.0013923070975579322,1.7670193038880826,0.053984308090242406,172.0,1177600,25.0,0.2063720703125,115,8.940696716308593e-09,15.96871793270111,0.0021323594443686034
345.89,475,0.010056407829688396,452.50000000000017,-0.001416626172795077,1.7662955954670907,0.054796114203588306,191.0,1187840,25.0,0.2289794921875,116,7.078051567077636e-09,15.968717885017394,0.002362221326438885
349.64,475,0.010732023341188324,502.5000000000002,-0.0016781863541837083,1.7742424756288528,0.05615477500418605,204.75,1198080,50.0,0.2729248046875,117,-1.899898052215576e-08,15.96871775984764,0.003029176904897213
343.77,474,0.009489728616608772,477.5000000000002,-0.0012746205844450741,1.7786306463181973,0.05487783542580249,199.25,1208320,50.0,0.2310791015625,118,-2.16066837310791e-08,15.96871749162674,0.0024342726129361835
342.04,474,0.010266915348256588,525.0,-0.0015534587411821122,1.7761853851377964,0.05397119646421772,211.0,1218560,50.0,0.236279296875,119,-5.960464477539063e-09,15.96871758699417,0.0023074444396854687
339.09,474,0.009356785984368798,502.5000000000002,-0.0012677121816523141,1.777822232991457,0.05392313523184662,200.0,1228800,22.500000000000007,0.2176513671875,120,-2.0861625671386717e-08,15.968717455863953,0.002459008801855589
338.11,473,0.007201995055311272,477.5000000000002,-0.0013935502647655085,1.770464401692152,0.0528824092338569,190.25,1239040,25.0,0.272705078125,121,-2.9802322387695314e-09,15.968715226650238,0.003135350748016208
331.45,473,0.006252799997352465,327.5000000000002,-0.001974626775700017,1.7730175219476223,0.05003884628027775,149.5,1249280,0.0,0.3126953125,122,-1.7508864402770997e-08,15.96868816614151,0.0035528018988998157
330.0,472,0.009268520872046793,302.5000000000002,-0.0012895690073492006,1.780349262803793,0.053680744945963865,149.25,1259520,25.0,0.1909912109375,123,-4.097819328308106e-09,15.968717676401138,0.0019787347311876146
327.82,472,0.009004497184469074,277.5000000000002,-0.0012792142767011684,1.782251339405775,0.05448985183630273,134.75,1269760,25.0,0.2080810546875,124,-1.1548399925231934e-08,15.968717336654663,0.002254316697502645
332.7,472,0.0071041536451105,300.0,-0.0021948340967355763,1.7815929032862186,0.05363156465315326,152.5,1280000,25.0,0.305712890625,125,-7.450580596923828e-09,15.968711560964584,0.0032152663891679366
329.74,472,0.008009578719293132,280.00000000000045,-0.0013076810668280815,1.7707772955298424,0.05163932862432683,148.75,1290240,25.0,0.2217529296875,126,-4.470348358154297e-09,15.968716907501221,0.002410480550486227
337.07,472,0.009957745239273664,450.0,-0.001317404821747914,1.7564156822860242,0.053633453757416405,172.75,1300480,25.0,0.23251953125,127,0.0,15.968717354536057,0.0026262837238789417
332.33,471,0.008438322486290417,452.50000000000017,-0.0013327136952284492,1.7779604651033878,0.053962651605187914,176.25,1310720,25.0,0.2232666015625,128,-5.960464477539063e-09,15.968717628717423,0.00237202942188901
333.58,471,0.008900573411438018,452.50000000000017,-0.0011927564650250134,1.7839564226567746,0.05394185959469823,176.0,1320960,25.0,0.2356201171875,129,-1.080334186553955e-08,15.968717557191848,0.0026764694886253436
325.62,471,0.007583186201424041,330.0000000000004,-0.0020002487621241017,1.7842426523566246,0.05326089878473785,151.75,1331200,25.0,0.270654296875,130,1.0058283805847169e-08,15.96871600151062,0.002622863949738985
333.64,471,0.010369418497793959,302.5000000000002,-0.0013914657807617913,1.7688561744987965,0.05827628781734068,163.25,1341440,50.0,0.2392578125,131,-5.960464477539063e-09,15.968717777729035,0.0024763726680475883
337.34,470,0.009782514292874111,277.5000000000002,-0.0019527922238921746,1.7684056840837001,0.055100893188343124,168.0,1351680,50.0,0.264697265625,132,1.4901161193847657e-09,15.968717885017394,0.0027741162962286125
336.97,470,0.010505645210105285,325.0,-0.00101898381326464,1.7824987530708314,0.05547799250552776,182.25,1361920,50.0,0.2346923828125,133,7.450580596923829e-10,15.96871783733368,0.0025552807728331573
339.46,470,0.009138441937921016,325.0,-0.0016488964596646839,1.7800010710954666,0.052413514090716574,180.0,1372160,50.0,0.21982421875,134,-1.862645149230957e-09,15.968717569112778,0.0026130289160818166
339.23,469,0.008345665324577567,327.5000000000002,-0.0014016148568771313,1.7755854092538357,0.053678001305827984,178.25,1382400,50.0,0.234912109375,135,3.3527612686157227e-09,15.96871746778488,0.002639555858593212
336.21,469,0.007982633271876694,302.5000000000002,-0.0015686542235926026,1.7547200806438923,0.05254405291121391,154.25,1392640,25.0,0.239599609375,136,7.450580596923829e-10,15.968717569112778,0.00244739957568072
335.92,469,0.006683145670831436,327.5000000000002,-0.0012872619849076728,1.7814241386950016,0.050931111660786996,153.75,1402880,25.0,0.2457763671875,137,-1.080334186553955e-08,15.968717861175538,0.0025842737912341817
