advantage_norm,P01:episode_rewards,frames,policy_entropy,policy_loss,PMM:episode_rewards,value_loss,grad_norm,epoch_idx,episode_length,P09:episode_rewards,explained_variance,fps
0.5928386449813843,0.0,256000,1.3320756793022155,-0.0010210722222109324,1.99,0.0029685745254391803,0.1630746484056844,32,208.89,5.0,0.9748124903440476,730
0.8056717216968536,0.0,264000,1.3501530504226684,0.0003558932588202879,1.82,0.005265837423503399,0.2183986215110524,33,198.81,5.0,0.9382994544506073,731
0.5730759197473526,0.0,272000,1.3465510630607604,-0.00045981197443325074,1.9,0.0027071272389730438,0.1504162000808369,34,198.92,5.0,0.9739919698238373,733
0.7621797086298465,0.0,280000,1.3534358859062194,-0.001187839072517818,1.91,0.004668451274628751,0.19725011963184094,35,199.76,5.0,0.9552545064687729,734
0.6346538892388344,0.0,288000,1.35781778216362,-0.0006903436454376788,1.9,0.003720202327531297,0.15826972744486223,36,202.01,5.0,0.9643073254823684,735
0.7082302157580852,0.0,296000,1.339538298845291,-0.0016128083106013947,2.35,0.004612885970273055,0.17813514799879737,37,215.72,6.0,0.9498059386014939,735
0.705957415252924,0.0,304000,1.3399604451656342,0.001090117826242931,2.21,0.004642222343245521,0.16967855387033728,38,206.88,7.1000000000000085,0.9553377878665924,736
0.6239770935475826,0.0,312000,1.3517027270793915,-0.0014101909962118953,2.54,0.003264933731115889,0.1611030801489936,39,215.52,9.0,0.9729976534843445,737
0.8110784721374512,0.0,320000,1.3633932209014892,0.000279504309874028,2.2,0.00551258218329167,0.1944662968133787,40,206.58,9.0,0.9143129408359527,736
0.8665619206428528,0.0,328000,1.364668539762497,-0.00045230561023345216,1.78,0.00575629550323356,0.21427785072298,41,194.85,5.0,0.9313361519575118,736
0.7711803863942623,0.0,336000,1.3506465125083924,-0.0008479687821818516,1.84,0.004892666411615209,0.20690943361360417,42,199.18,5.0,0.9531634724140168,734
0.5523350702226162,0.0,344000,1.3266540002822875,-0.001434380007267464,2.2,0.002576717970368918,0.13572902695478603,43,211.68,6.1000000000000085,0.9779576170444488,731
0.5805286070704461,0.0,352000,1.3484160220623016,0.00014029808473424056,2.18,0.002884355685528135,0.14403082517339413,44,210.15,6.0,0.9739203375577926,729
0.9079711008071899,0.0,360000,1.353057689666748,-0.0003440296580083668,2.57,0.0066844970709644255,0.21637323027636193,45,223.22,9.0,0.9396662497520447,726
0.6775853171944618,0.0,368000,1.3598502421379088,-0.0006836459308397025,2.67,0.003678317520825658,0.15153229741228658,46,225.21,9.0,0.960161743760109,721
0.5387682415544987,0.0,376000,1.3564454019069672,-0.0004721090918610571,2.37,0.0024017306431778707,0.13420345523200197,47,212.0,9.0,0.980391274690628,716
0.5388591676950455,0.0,384000,1.3525474190711975,-0.0009263376164017245,2.11,0.0024530249352392275,0.13449350992941403,48,204.18,6.300000000000026,0.9756523132324219,711
0.6472266280651092,0.0,392000,1.3678431749343871,-4.400643520057201e-06,2.09,0.0035853736085118726,0.15978571844715775,49,207.38,5.0,0.9430803894996643,706
0.4878433556854725,0.0,400000,1.3630364429950714,-0.00019773499108850955,1.41,0.0022584443795494735,0.11566355200039742,50,184.5,5.0,0.9601869440078735,701
0.7034845963120461,0.0,408000,1.3642715001106263,-0.00038300476677250117,1.13,0.004404110361792846,0.16026491286407393,51,172.75,4.0,0.9543457120656967,696
0.7285231485962868,0.0,416000,1.3533359956741333,-0.0011507473416895663,1.62,0.004840362011018442,0.17427993405332953,52,193.66,5.0,0.9501164293289185,691
0.47548987403512,0.0,424000,1.348423616886139,-0.00033234909977181815,1.82,0.002104087999032345,0.1136655375166451,53,198.74,5.0,0.978288602232933,687
0.5257060731947422,0.0,432000,1.3598092305660248,-0.000524758356041275,2.13,0.0022967529561719858,0.12552937176544232,54,208.89,5.0,0.9788533300161362,682
0.8435118755698204,0.0,440000,1.3677313768863677,-1.3975048204883933e-06,2.05,0.005945222355658189,0.21039968435379094,55,206.55,5.0,0.9348065036535264,677
0.9361903893947602,0.0,448000,1.3601753437519073,-0.001104958226060262,2.36,0.006809831552673131,0.23714989561586425,56,217.99,5.0,0.9341498416662216,673
0.8356406792998314,0.0,456000,1.3587539184093476,-0.0017051437881309538,2.82,0.005431599852745422,0.2015025538320306,57,231.77,9.0,0.9415587568283081,669
0.7148344820737839,0.0,464000,1.3577258229255675,-0.00032071207929220693,2.96,0.0041870569629827515,0.17301732548570223,58,237.14,9.0,0.9623645007610321,664
0.9205047395825386,0.0,472000,1.3717221438884735,0.000121668808569666,2.8,0.006409285262343474,0.2150529839303414,59,234.64,7.200000000000017,0.9225824344158172,661
1.0681650286912918,0.0,480000,1.3601694190502167,-0.0016471033501147757,2.27,0.008842062620678916,0.2635090264970972,60,216.64,6.0,0.8987805724143982,657
0.8321866057813168,0.0,488000,1.358561203479767,-0.000701557292486541,2.65,0.0051869957984308716,0.19912586219859618,61,230.54,6.0,0.9440320760011673,653
0.769257433116436,0.0,496000,1.3566190207004547,-0.001385981603525579,2.44,0.004747328863595612,0.19202924317078682,62,222.6,5.0,0.9499705940485,650
1.0475460451841354,0.0,504000,1.3563249206542969,0.001691086684295442,2.49,0.011398706252803094,0.2743580895770614,63,221.06,6.1000000000000085,0.9061306083202362,646
0.7992695397138596,0.0,512000,1.3517227935791016,-0.00017688414198346436,2.35,0.005107303241966292,0.20652802709903362,64,216.61,7.0,0.9480283969640732,643
0.9286028482019901,0.0,520000,1.3450614631175994,0.0027705452890950254,2.55,0.011893536829156802,0.29660235130499674,65,224.11,8.100000000000009,0.9297920399904251,638
1.163012016415596,0.0,528000,1.3536206090450287,-0.0009789991079014726,2.25,0.011799816578859463,0.30706584867491654,66,212.94,6.0,0.8499897801876068,635
1.107086325287819,0.0,536000,1.3524282705783843,-0.0009971498080994935,2.32,0.00873608932713978,0.255432487656038,67,220.42,6.0,0.8877394187450409,631
1.1481898579001426,0.0,544000,1.3538858091831207,-0.0030526469903998077,2.59,0.009617008658242412,0.29036752225137485,68,230.83,6.0,0.8817572724819184,628
1.034501870572567,0.0,552000,1.3435636591911315,-0.0012680550554068758,2.48,0.008067057045409456,0.2313605771645062,69,227.96,6.0,0.919531199336052,625
1.021985197365284,0.0,560000,1.3461043691635133,-0.0016939619325421517,2.47,0.007465427943388931,0.24909957057556312,70,224.53,6.0,0.9149972701072693,621
0.9895278671383858,0.0,568000,1.35516934633255,0.0009751217748271301,2.08,0.007292329062474892,0.24481030691005504,71,207.61,5.0,0.9081947261095047,618
1.0491795232892036,0.0,576000,1.337289843559265,-0.0029436140274629,2.24,0.008443591500399633,0.27247426763283883,72,213.37,5.0,0.9140049320459366,615
1.1660427823662758,0.0,584000,1.3295895326137543,-0.0014998426332022063,2.53,0.010487309177406132,0.28768989262774003,73,226.11,5.1000000000000085,0.8331221854686737,612
1.2330031004548072,0.0,592000,1.3355633640289306,-0.002093477818852989,3.0,0.010871343236649409,0.28657055616230626,74,244.11,6.0,0.8784433853626251,609
1.1972527623176574,0.0,600000,1.3027061569690703,-0.003754957476630807,2.66,0.010244630369124935,0.2610808279647136,75,228.24,5.1000000000000085,0.7438332629203797,606
1.344801431596279,0.0,608000,1.2107730281352997,-0.004881189757725224,2.12,0.013265269272378645,0.33326840681462,76,190.13,7.0,0.7437665319442749,603
1.388822886943817,0.0,616000,1.2944934487342834,-0.006301895153010264,2.02,0.01355249919462949,0.38216657217299516,77,186.54,6.1000000000000085,0.8106133872270584,600
1.1935840618610383,0.0,624000,1.3173269259929656,-0.0008162057511526654,2.37,0.009744183627190069,0.3144906023140077,78,204.0,7.0,0.8777362477779388,598
1.001817004084587,0.0,632000,1.3182903909683228,-0.0011432580719701946,2.72,0.007007123955991119,0.2525435532684444,79,229.07,6.1000000000000085,0.9163020759820938,597
1.1582754573225975,0.0,640000,1.318175663948059,-0.0006020913500105963,2.48,0.009699380988022312,0.2869464764546743,80,221.06,5.1000000000000085,0.8633775645494461,596
1.3173128592967986,0.0,648000,1.2836013126373291,-0.003239921604981646,2.67,0.011962151130428538,0.3318472210524086,81,224.85,6.0,0.8601528602838516,595
1.1301911070942878,0.0,656000,1.318410712480545,-0.0007545152217062423,2.62,0.00962692047818564,0.3160705428759649,82,218.41,6.0,0.8771697688102722,594
1.1997929906845093,0.0,664000,1.3135233056545257,-0.0014111192931886762,3.05,0.010269945266190916,0.2999295776028304,83,229.28,8.0,0.8930595207214356,593
1.1991971695423127,0.0,672000,1.3224458277225495,-0.0010178578033810482,3.74,0.010025103294756263,0.2993875866765441,84,250.21,9.0,0.8777717226743698,592
1.0872999238967895,0.0,680000,1.315455515384674,0.0002641007672355045,3.73,0.008264901986112818,0.2707042365121312,85,253.46,9.0,0.9106999599933624,591
1.258033460378647,0.0,688000,1.3119348180294037,-0.0030585727023208164,4.06,0.010800096495077014,0.3298317269198489,86,267.75,9.0,0.8825803047418594,590
1.2391794472932816,0.0,696000,1.2978268480300903,-0.00547453933802899,3.4,0.011020853773225099,0.32130730825922554,87,249.84,7.0,0.8920353215932846,590
1.1574841409921646,0.0,704000,1.3278990232944488,-0.00048578157293377444,3.5,0.009336846369551495,0.27625628759392123,88,255.01,7.1000000000000085,0.9041019433736801,589
1.174936427772045,0.0,712000,1.2998692691326141,-0.003461124332243344,3.16,0.009539324139477685,0.284138075844858,89,241.29,7.0,0.8867234838008881,588
1.2812282061576843,0.0,720000,1.280818282365799,-0.003233211548940744,3.57,0.011611445009475575,0.3503746193186445,90,253.62,8.100000000000009,0.8829652780294418,587
1.1278776079416275,0.0,728000,1.2830712735652923,-0.002274758173734881,3.99,0.008723994009196758,0.2853228808264937,91,267.4,9.0,0.8938845020532608,587
1.0851387917995452,0.0,736000,1.2830589389801026,-0.0018842627658159472,4.13,0.008494975857902319,0.31811094365830567,92,271.82,9.0,0.9143172729015351,586
1.244005337357521,0.0,744000,1.2991295182704925,-0.0037669392675161364,3.79,0.010580333190737291,0.31116389163386865,93,263.09,9.0,0.8807520800828934,585
1.111899580657482,0.0,752000,1.2605267030000686,-0.001211945209397527,3.27,0.00913707200321369,0.29704743938448713,94,247.04,7.0,0.8891959512233734,584
1.216556026339531,0.0,760000,1.3116465866565705,-0.00024509814553312024,3.25,0.010124707373324781,0.3052923671874488,95,243.65,7.0,0.8926729047298432,583
1.2158795988559723,0.0,768000,1.3063196063041687,-0.002423867059260374,3.43,0.010161380942445248,0.3081968700143053,96,244.27,9.0,0.8855537712574005,582
1.3053071016073228,0.0,776000,1.2842147529125214,-0.0028101875007268975,4.16,0.01167595747159794,0.3441587108045097,97,267.16,10.0,0.8783339881896972,582
1.4413956785202027,1.0,784000,1.2921626567840576,-0.0035072744663921184,4.56,0.014175591822713614,0.3920690142099869,98,279.84,11.0,0.835547810792923,581
1.4373221278190613,1.0,792000,1.2873029625415802,-0.005106624933541752,5.08,0.014218547507189214,0.3686690010875353,99,293.0,11.0,0.8445303410291671,580
1.5321152108907699,1.0,800000,1.2921589314937592,-0.004570373082824517,5.18,0.01559160599950701,0.39447569551862105,100,298.26,10.100000000000009,0.8171142506599426,579
1.1863436818122863,1.0,808000,1.2871514189243316,-0.0040760760856210256,4.66,0.009825942511670292,0.31544459830917015,101,283.25,9.100000000000009,0.8978107452392579,579
1.4559313517808914,1.0,816000,1.2540114974975587,-0.0035019338456186233,4.43,0.014473114612046629,0.3867261289862142,102,275.76,9.0,0.8485539370775222,578
1.4299606823921203,1.0,824000,1.2858327174186706,-0.0034195912731229327,4.76,0.01377830886747688,0.3634873451289674,103,287.09,10.0,0.8192511177062989,577
1.497275503873825,1.0,832000,1.2690177059173584,-0.002031990644391044,5.15,0.015385328680276871,0.398851453711006,104,297.62,10.100000000000009,0.8318202322721482,577
1.477270220518112,1.0,840000,1.2717944765090943,-0.00569170365066384,5.67,0.014696643608622252,0.41721776297298396,105,310.07,11.0,0.8526255238056183,576
1.6684685438871383,2.0,848000,1.2172769600152968,-0.005308413393795491,6.17,0.019180402213241906,0.4740435552143798,106,324.26,11.100000000000009,0.7568718641996384,576
1.8150561368465423,2.0,856000,1.2056994581222533,-0.005881375324097462,6.58,0.02247217148542404,0.4795689206995697,107,335.24,12.0,0.7327072864770889,575
1.6735392600297927,2.0,864000,1.2521627116203309,-0.006693838476785459,6.79,0.01883599814027548,0.4680084506676523,108,336.67,12.0,0.8232778090238572,575
1.5027135890722274,2.9000000000000004,872000,1.243188749551773,-0.0007999083690810949,6.96,0.015082108862698078,0.40266121836874313,109,343.97,12.0,0.8269384521245956,574
1.5222701930999756,3.0,880000,1.2452963757514954,-0.00451321474974975,7.02,0.0153983439411968,0.4226471585839674,110,346.79,13.0,0.8136590838432312,573
1.4380395364761354,2.9000000000000004,888000,1.2519194984436035,-0.003789474502118537,6.76,0.013711032085120678,0.4054691437348559,111,337.35,12.0,0.8481457763910294,573
1.6188964116573334,2.0,896000,1.2414776623249053,-0.004505400207999628,6.71,0.01744578333105892,0.43654267829990373,112,337.38,12.0,0.79328433573246,573
1.6966833293437957,2.0,904000,1.2079914510250092,-0.005786392267546034,6.35,0.019203784842975438,0.49591777440318735,113,330.36,11.0,0.815129622220993,572
1.6157187306880951,2.0,912000,1.2115871953964232,-0.006986051618441707,6.39,0.017374407425522806,0.45677441322546036,114,337.2,11.100000000000009,0.8233449894189835,572
1.5966174483299256,2.0,920000,1.2446622383594512,-0.00031839918505284005,6.42,0.017068807983305304,0.421519359391561,115,338.65,11.0,0.7964057046175003,571
1.6688790994882583,2.9000000000000004,928000,1.2131360042095185,-0.003589189615449868,7.05,0.018797712195664645,0.44462665590431394,116,346.84,12.0,0.7509401565790177,571
1.5983586454391479,3.0,936000,1.2027644431591034,-0.00525826961180428,7.45,0.017186044114641846,0.45110317030239827,117,354.96,13.0,0.7973372334241867,570
1.5732932031154632,4.0,944000,1.2007649445533752,-0.0017347597394837067,8.18,0.01638129281345755,0.4325287507746863,118,374.74,13.0,0.7901258105039597,570
1.5939945548772811,4.0,952000,1.229581891298294,-0.003293783890258055,8.42,0.016811229600571097,0.4382894117290552,119,381.75,13.0,0.8313716912269592,569
1.5597752797603608,4.0,960000,1.2545195353031158,-0.003101538972405251,8.49,0.016093717105686665,0.4002392595566928,120,385.88,13.0,0.8274598968029022,569
1.5989807122945785,4.0,968000,1.227220504283905,-0.0009287779450824019,8.63,0.017070639510639012,0.4300753065102726,121,397.48,14.0,0.807798301577568,569
1.5985062396526337,4.0,976000,1.2249041831493377,-0.0019418224977562203,8.25,0.017036109659820796,0.4383559262781202,122,395.25,13.100000000000009,0.8075317686796188,568
1.444920859336853,4.0,984000,1.2350154662132262,-0.0007811450015287846,8.31,0.013786173276603222,0.4043513191986045,123,392.54,14.100000000000009,0.8463986563682556,568
1.5154678606987,3.0,992000,1.2339014291763306,-0.0021751406117982695,7.93,0.01526221614331007,0.3807976381930594,124,381.1,14.100000000000009,0.8346033108234405,567
1.6696292436122895,3.9000000000000004,1000000,1.2069655311107637,-0.0031585513352183625,7.91,0.018380916262976825,0.4683425514243739,125,385.6,13.100000000000009,0.7676320892572402,567
1.6712094569206237,4.0,1008000,1.137768577337265,-0.007585380440723384,7.88,0.0184014981193468,0.4806980978955022,126,382.62,13.100000000000009,0.7921562522649765,567
1.8037307471036912,4.0,1016000,1.1785097634792328,-0.005155699856113642,8.34,0.02152208623941988,0.48883583170145906,127,384.6,14.0,0.7631775134801865,566
1.9122029387950896,4.0,1024000,1.1095185226202011,-0.007339288691291586,9.15,0.024068650025874376,0.5924473874281042,128,400.3,14.0,0.710877348780632,566
1.7519017326831818,5.0,1032000,1.1956859743595123,-0.0034558802982792257,9.29,0.02056126818060875,0.49585705359040744,129,412.31,14.0,0.7788929331302643,566
1.7727951979637147,5.0,1040000,1.1443379426002502,-0.0009865470929071307,9.56,0.021000763392075895,0.48124436986299457,130,421.53,14.0,0.7287556195259094,565
1.7116087937355042,5.0,1048000,1.2179371571540833,-0.006630075036082417,9.7,0.019322411343455314,0.47514053305196674,131,421.92,14.100000000000009,0.7790419292449952,565
1.5964600974321366,5.0,1056000,1.2027855145931243,-0.0006547030934598297,9.58,0.01670304783154279,0.4436265281374492,132,427.55,14.0,0.80555189371109,565
1.7727131831645966,5.0,1064000,1.1363185882568358,-0.006629229473182932,9.71,0.02087910434231162,0.49054183909183124,133,436.5,15.0,0.7435851502418518,564
1.6389276897907257,5.0,1072000,1.1937513661384582,-0.002808664912590757,9.39,0.01764210434164852,0.43461857221003064,134,437.31,15.0,0.7925437754392624,564
1.561535078883171,5.0,1080000,1.221602121591568,-0.003691958652982521,9.6,0.016284963595680893,0.40798059130870085,135,436.83,15.0,0.8137237441539764,564
1.6297819834947587,5.0,1088000,1.2089632761478424,-0.004889013642095961,9.25,0.01752297013066709,0.4429001875072862,136,430.61,15.0,0.8238189750909806,563
1.6549302732944489,5.0,1096000,1.189678111076355,-0.004869103324454045,9.26,0.01782855988945812,0.4769753186919139,137,436.1,15.0,0.7977918529510498,563
1.6543940949440001,5.0,1104000,1.1899092185497284,-0.003030946857761592,9.4,0.018189392480999232,0.48304548280144166,138,440.84,15.0,0.791776909828186,563
1.5494698351621627,5.0,1112000,1.0424836230278016,-0.002739860679139383,8.57,0.017020598232047632,0.45995971347663966,139,412.91,13.100000000000009,0.6495129650831223,562
2.011549761295319,4.0,1120000,1.2026661962270737,-0.014531762910773977,8.26,0.030530279502272606,0.5985433405703353,140,404.27,13.0,0.6684923088550567,562
1.7321184492111206,4.0,1128000,1.192041277885437,-0.009847360507119447,8.5,0.019663534127175808,0.5209004694794241,141,414.59,13.100000000000009,0.7643392950296402,562
1.6336976277828217,4.0,1136000,1.2043515825271607,-0.0058485707873478536,8.36,0.017769433152861894,0.4663407261771313,142,411.27,14.0,0.8044014012813568,562
1.7371279311180114,4.0,1144000,1.168842784166336,-0.002200938413734548,8.44,0.019886173815466465,0.5049238468989602,143,409.26,14.0,0.7443042993545532,561
1.8204200887680053,4.0,1152000,1.162490452528,-0.004016249849464657,9.22,0.021731995875015855,0.5133016769113553,144,429.44,14.0,0.7499175018072128,561
1.751072244644165,5.0,1160000,1.157124634385109,-0.005593435859773308,10.1,0.020504020019434393,0.5167990071237609,145,453.96,15.0,0.764476215839386,561
1.80844820022583,5.0,1168000,1.1271093720197678,-0.0042282732645981015,10.47,0.02131876947823912,0.5087610908331628,146,461.49,15.0,0.7300560212135315,561
1.9163944613933563,5.0,1176000,1.1558519542217254,-4.479085400816984e-05,10.62,0.024272588528692723,0.5494347697849176,147,465.53,16.0,0.7344559496641159,560
1.918255968093872,5.9,1184000,1.174672895669937,-0.007744914634677116,11.26,0.02408709842711687,0.5275622658176643,148,479.79,17.0,0.7294846296310424,560
1.8821134108304978,5.0,1192000,1.1596809864044189,-0.005243816962174606,10.88,0.023884935481473805,0.5250166207756566,149,473.32,17.0,0.7490417987108231,560
1.8067799592018128,5.0,1200000,1.1467601954936981,-0.004735826365213143,11.06,0.021908072093501686,0.515077275744439,150,483.2,17.10000000000001,0.7360198158025741,560
1.6173303472995757,6.0,1208000,1.1896097183227539,-0.005180904495064169,11.74,0.017321969950571656,0.45288064615471413,151,503.49,17.10000000000001,0.8068624550104141,560
1.7325090622901917,6.0,1216000,1.1891245973110198,-0.00446865590987727,11.76,0.0197435215418227,0.4982447161611519,152,505.75,17.0,0.7708609372377395,559
1.822933577299118,6.0,1224000,1.199273841381073,-0.0013508674891272677,12.06,0.02188805545680225,0.5104185202992018,153,509.15,17.10000000000001,0.7515746802091599,559
1.7702469730377197,6.0,1232000,1.1517352187633514,-0.007876569618820212,11.59,0.020237789833918215,0.5060599570655202,154,495.44,17.0,0.7746906077861786,559
1.7217894464731216,6.9,1240000,1.1699520945549011,-0.008708235372323543,11.74,0.01965573233552277,0.46709695825265724,155,498.08,17.10000000000001,0.7873234647512436,558
1.6392201906442643,6.0,1248000,1.2373043584823609,-0.0006613546353764832,11.44,0.017881641597487032,0.43244266224775474,156,481.19,17.0,0.8021542370319367,558
1.6271762907505036,6.9,1256000,1.2239325523376465,-0.004989661833733407,11.03,0.017300823424011468,0.4248347120050223,157,478.21,16.10000000000001,0.7897278773784637,558
1.7606324511766434,7.0,1264000,1.1953615319728852,-0.00243123022664804,10.93,0.02019347940105945,0.4904327791479006,158,477.86,15.100000000000009,0.757970198392868,557
1.8171336364746093,7.0,1272000,1.1932154965400696,-0.004525861669972073,10.87,0.022108722836710514,0.5571778588638217,159,477.31,17.0,0.7676656407117843,557
1.7764421212673187,6.9,1280000,1.1983866953849793,-0.006812083725380944,11.34,0.02078923972789198,0.5019089804857986,160,491.12,18.0,0.7457337892055511,557
1.6923354399204253,6.9,1288000,1.2212355518341065,-0.0055225660497671926,11.5,0.018778192633762954,0.4461800087838325,161,495.92,18.0,0.7696124249696732,557
1.8393047213554383,6.9,1296000,1.1948550766706467,-0.005672125888522715,11.53,0.023480129754170777,0.5392284403052761,162,501.38,18.10000000000001,0.726664862036705,557
1.9382615572214126,6.0,1304000,1.1702272033691405,-0.00904122177278623,11.39,0.025056849024258553,0.5871659392399208,163,495.99,18.10000000000001,0.7446128535270691,556
1.7827128762006759,6.0,1312000,1.1616098177433014,-0.0012331413314677776,11.9,0.021069085840135813,0.5006218750771686,164,503.83,19.0,0.7535196322202683,556
1.6257085019350053,5.0,1320000,1.205956325531006,-0.002407630400557537,11.52,0.017386595336720347,0.45614435826534927,165,492.02,17.10000000000001,0.7952411913871765,556
1.7236518877744675,5.0,1328000,1.201356154680252,-0.0030664745735703037,11.42,0.019486644989810883,0.46056050561356754,166,491.4,17.0,0.7763203710317612,556
1.93902370095253,5.0,1336000,1.1613023537397384,-0.008542708604654763,11.46,0.02515973280183971,0.5722313723549939,167,488.08,17.10000000000001,0.7104210644960404,555
1.649921109676361,2.0,1344000,1.155209047794342,8.927572052925825e-06,10.06,0.018656669792253524,0.5109419302332197,168,434.2,17.0,0.6295605170726776,555
1.7812462723255158,2.0,1352000,1.1973295986652375,-0.006341919115511701,9.96,0.02092576937749982,0.5076976661273854,169,438.58,17.0,0.7972339117527008,555
1.8060321259498595,2.0,1360000,1.149364909529686,-0.005804767760564573,10.15,0.02146039977669716,0.5135541038511166,170,437.08,17.10000000000001,0.770864040851593,555
1.7212096428871155,2.0,1368000,1.147439426779747,-0.002921199453121517,10.0,0.020123741487041116,0.49475011944717523,171,434.22,17.10000000000001,0.705529842376709,555
1.74255097925663,2.0,1376000,1.2125683963298797,-0.0037785822051228024,10.07,0.02012369149364531,0.46991480486790654,172,436.68,18.0,0.7871363770961761,555
1.777088925242424,3.9000000000000004,1384000,1.2067259919643403,-0.0034898182499455287,10.52,0.021459508393891154,0.5129488734473392,173,452.79,17.10000000000001,0.6900084680318832,554
