value_loss,explained_variance,P09:episode_rewards,epoch_idx,grad_norm,episode_length,advantage_norm,PMM:episode_rewards,fps,P01:episode_rewards,frames,policy_loss,policy_entropy
0.004523962152888999,0.9495364362001419,5.0,22,0.18668415689575327,208.65,0.7350109304487705,2.09,478,0.0,176000,-0.0002665979211451486,1.3583337259292603
0.004212001545529347,0.9490828222036362,5.1000000000000085,23,0.18284072783026972,223.39,0.7367789623141289,2.41,480,0.0,184000,-0.0007539208192611114,1.3620199108123778
0.0054051199808600355,0.9266230463981628,6.0,24,0.19874359702007216,207.23,0.7860763701796531,1.99,482,0.0,192000,-0.0021286134676483924,1.3540912175178528
0.0033823790165479293,0.968996815085411,5.0,25,0.17025342444165176,196.14,0.6512357486784458,1.72,485,0.0,200000,-0.0007375368720386178,1.352042534351349
0.006637280628783628,0.9279267883300781,5.0,26,0.23833500971373667,194.23,0.901991395354271,1.75,487,0.0,208000,-0.00040185644960729407,1.3544846785068512
0.006034761659102514,0.9309073013067245,6.0,27,0.2110845111475235,204.14,0.8698420394957066,2.01,489,0.0,216000,-0.0005120061303023249,1.3613894033432006
0.0034721472443197854,0.968317528963089,6.0,28,0.16527839011086778,213.17,0.640533322095871,2.24,493,0.0,224000,-0.0007661779731279239,1.3474490940570831
0.0050790847089956515,0.9310334897041321,6.0,29,0.17674034569494054,206.67,0.7596286436915398,2.05,500,0.0,232000,0.0003254892165750789,1.3677097964286804
0.006940866502991412,0.9207425516843796,5.0,30,0.2338597745987645,187.19,0.913255469352007,1.57,505,0.0,240000,-0.0021685460198204963,1.3712191545963288
0.007502792669984046,0.8881758660078048,5.0,31,0.23127548733389475,183.16,0.9322335986793041,1.45,510,0.0,248000,0.0006196496722986922,1.3703440356254577
0.0073389444552594794,0.8685831058025361,6.0,32,0.23817054504009755,203.77,0.9765761920809746,2.07,513,0.0,256000,-4.14401973830536e-05,1.3621720266342163
0.004530817619233858,0.9545663738250733,6.1000000000000085,33,0.19993492874697621,199.86,0.7459697672724723,2.0,516,0.0,264000,-0.0013438467911328189,1.351647721529007
0.0031702214892720803,0.9712004905939102,5.1000000000000085,34,0.16164571159557437,208.81,0.6033961556851863,2.12,517,0.0,272000,-0.0017831391660729423,1.339859379529953
0.0034034801219240763,0.9681189447641373,5.1000000000000085,35,0.17286665805285373,207.84,0.6514355432987213,2.03,519,0.0,280000,0.0005210159497801214,1.3522487771511078
0.0046087629866087805,0.9570883923768997,5.1000000000000085,36,0.17546496480356827,207.4,0.7056721094250679,2.12,521,0.0,288000,0.00022419459209686466,1.3622932755947113
0.004806227238877909,0.9430485653877259,6.0,37,0.17518576086927345,211.88,0.7236772617697715,2.17,522,0.0,296000,-0.001123786173920962,1.3493719518184661
0.004456016634649131,0.9570645326375962,6.0,38,0.1849579357524549,215.66,0.7338241982460022,2.29,523,0.0,304000,-0.002046160303289071,1.3230394661426543
0.0024001455660618374,0.9799326527118682,5.0,39,0.14284707826753582,201.88,0.518339864462614,1.98,523,0.0,312000,5.983559021842666e-05,1.33119762301445
0.004963667287374847,0.9498749893903732,5.0,40,0.19667504985312545,210.12,0.7942135974764823,2.13,515,0.0,320000,-0.0013989697342913132,1.3572835206985474
0.004464486515062162,0.9542960178852081,5.1000000000000085,41,0.176577082501765,208.25,0.6814572717249393,2.07,512,0.0,328000,-5.855787341715768e-05,1.3480980622768401
0.0029500320096849464,0.9727122741937637,5.0,42,0.13312301816519714,214.44,0.5960579283535481,2.21,511,0.0,336000,-2.8409699007170273e-05,1.3619949591159821
0.004784899457881693,0.9400762760639191,5.1000000000000085,43,0.18743270204318585,216.82,0.7454721382260323,2.35,507,0.0,344000,-0.0018001796829048545,1.3585560500621796
0.005523812776373233,0.9498589617013932,6.1000000000000085,44,0.20911756281327137,220.05,0.8127858871221543,2.49,502,0.0,352000,0.00045752212405204774,1.3658838081359863
0.007864636763115414,0.8730697226524353,6.1000000000000085,45,0.25745493766013583,217.91,1.0151048916578294,2.45,489,0.0,360000,-0.00292655632016249,1.3645531141757965
0.007950567125808447,0.9299382591247558,5.0,46,0.26303648433698784,223.87,1.0416034898161888,2.5,478,0.0,368000,-0.0015189913514768705,1.3573550748825074
0.006684805212717038,0.8880605274438857,6.0,47,0.22819526817308144,217.13,0.8558255514502525,2.3,472,0.0,376000,0.0005432462762109936,1.3714304089546203
0.009621182608534583,0.8825601398944855,6.0,48,0.274083475102405,203.28,1.1296341934800147,1.99,466,0.0,384000,0.0008525736350566148,1.3697755420207978
0.007408612568979151,0.9049221158027649,5.0,49,0.2388235798633844,193.61,0.9746327796578407,1.76,459,0.0,392000,-5.1845529487764e-05,1.3677737712860107
0.0062672993977321316,0.9417468678951263,6.1000000000000085,50,0.2216603153786815,209.94,0.8820003658533097,2.18,454,0.0,400000,-0.0009437518348568119,1.3465646374225617
0.00899656118825078,0.8604365545511246,5.1000000000000085,51,0.25543839615750746,216.42,1.1000598767399787,2.31,448,0.0,408000,-0.00013329523592346958,1.3670285403728486
0.00433936390094459,0.9572376722097397,5.0,52,0.2118683351854451,214.61,0.7523486348986625,2.24,443,0.0,416000,-0.0029402965004555882,1.348025699853897
0.008534439921495504,0.8914314806461334,5.0,53,0.27879402067316755,200.64,1.0427580562233925,1.96,438,0.0,424000,-0.0015691298267347519,1.3593704617023468
0.005926672473433428,0.9247929179668426,8.100000000000009,54,0.22492825705557884,206.31,0.8962618562579155,2.19,434,0.0,432000,-0.0014353147015208378,1.3528411877155304
0.005173663659661543,0.943615825176239,6.0,55,0.19265590890965406,212.16,0.8180043211579323,2.28,430,0.0,440000,-0.0006236164270012523,1.3564215695858002
0.0078014820633688945,0.9238848382234573,8.0,56,0.24177826983823905,222.77,0.9960827073454857,2.59,427,0.0,448000,-0.0013693021945073269,1.3537558579444886
0.006502576096681878,0.9277316641807556,7.1000000000000085,57,0.2382761289276997,233.09,0.9184760862588882,2.83,423,0.0,456000,-0.0005636860655795317,1.358472477197647
0.005001432915451005,0.950022394657135,9.0,58,0.17665322892774943,244.81,0.7665992507338524,3.22,419,0.0,464000,0.0002136243137647398,1.3593640172481536
0.006757494644261897,0.916956969499588,7.1000000000000085,59,0.24667077442548296,221.0,0.9295889380574226,2.47,416,0.0,472000,-0.0026907841792854015,1.3623075270652771
0.007885836688801646,0.9214118760824204,9.0,60,0.24052493693117252,218.82,0.9949793034791946,2.5,413,0.0,480000,-0.0018959172465838493,1.3491252529621125
0.005937859123805538,0.9262166154384613,9.0,61,0.21946471489494065,221.8,0.8942325347661972,2.49,410,0.0,488000,-0.0009288072030176408,1.3455225920677185
0.0066307096293894575,0.9325731527805329,9.0,62,0.2342868250523656,226.5,0.9418291988968849,2.64,407,0.0,496000,-0.0007581064786063508,1.3540864133834838
0.008736875316826627,0.9109960240125656,6.0,63,0.2913437213123811,225.2,1.067016882300377,2.56,404,0.0,504000,-0.00231649756704428,1.3522799110412598
0.005402100696228445,0.94488440990448,6.0,64,0.20720170056913312,221.47,0.833311066031456,2.49,402,0.0,512000,-0.0010166102307266555,1.3360059916973115
0.00853838647250086,0.9052835071086883,6.0,65,0.29068254731354626,225.22,1.0649740621447563,2.57,400,0.0,520000,-0.00021337448008125647,1.3499715518951416
0.012135970761300996,0.832193614244461,6.0,66,0.31214532485099694,225.18,1.2988814559578896,2.65,398,0.0,528000,-0.0018820887594483793,1.339945183992386
0.010637877770932391,0.8836849635839462,6.0,67,0.3115335167548723,222.33,1.208192040324211,2.5,395,0.0,536000,-0.0030943293082964373,1.3326587879657745
0.011083815718302503,0.891533071398735,7.1000000000000085,68,0.32141666383268747,235.37,1.2433381223678588,2.96,393,0.0,544000,-0.0028216325933681217,1.3348473191261292
0.012597423708066345,0.861960728764534,8.100000000000009,69,0.3754888867431337,244.68,1.333421646952629,3.25,391,0.0,552000,-0.0026372648554388433,1.342170456647873
0.0040346395166125145,0.9484196299314499,6.200000000000017,70,0.1873351818960839,231.94,0.7159113985300064,2.87,389,0.0,560000,0.00014848124032141642,1.3377739012241363
0.008098733138176613,0.9151739007234574,6.0,71,0.29450701355977266,220.04,1.0146469753980636,2.54,387,0.0,568000,-0.003473031810717657,1.3283546805381774
0.014383850991725922,0.84079496383667,8.0,72,0.4042985496988119,224.36,1.4192183327674865,2.66,385,0.0,576000,-0.003471354021457955,1.3291235959529877
0.012239608773961663,0.8783201557397843,5.1000000000000085,73,0.36840486691684105,219.77,1.3122667035460471,2.49,383,0.0,584000,-0.006420849434798584,1.3178275287151338
0.0077991118573118,0.9194435089826584,7.1000000000000085,74,0.2772184963326308,236.86,1.0398428598046303,2.98,382,0.0,592000,-0.0024908838753763263,1.3089252495765686
0.005921239689923823,0.9298495107889175,9.0,75,0.2320653228456867,233.48,0.9085978376865387,2.95,381,0.0,600000,-0.0011025301135668996,1.343216062784195
0.007558391116326675,0.920393094420433,9.0,76,0.265612964971058,230.76,1.0161478275060654,2.87,380,0.0,608000,-0.003560192646109499,1.3079732990264892
0.008815502863144501,0.912561366558075,7.1000000000000085,77,0.2940431058266694,237.58,1.1135840222239495,3.01,379,0.0,616000,-0.0018382720845693257,1.330943752527237
0.010800433638505637,0.8958078008890152,8.100000000000009,78,0.31277421255359156,250.52,1.2421940904855728,3.44,378,0.0,624000,-0.0012583813036326319,1.3223624205589295
0.010621989988721907,0.8881964874267578,10.100000000000009,79,0.31925308211520703,277.89,1.2143450427055358,4.26,377,0.0,632000,-0.003769152661698172,1.3144216823577881
0.0101639568596147,0.8855597776174545,10.0,80,0.31060425594793045,263.16,1.2134580034017564,3.95,376,0.0,640000,-0.002867470588244032,1.3034915280342103
0.009477040934143588,0.9083953368663787,9.0,81,0.31247797124599336,258.71,1.1765968012809753,3.77,375,0.0,648000,-0.0011689207080780761,1.316524888277054
0.012002092665061354,0.8850118911266327,8.0,82,0.3647693714586455,243.01,1.3239697355031967,3.3,374,0.0,656000,-0.003330685123219155,1.2811379718780518
0.007864862006390467,0.9261339926719665,9.0,83,0.269137764791374,249.44,1.0510274434089661,3.42,373,0.0,664000,0.0002432794193009613,1.298513219356537
0.012179186097346245,0.8690870106220245,9.100000000000009,84,0.34302443014888434,259.28,1.3418401342630386,3.86,372,0.0,672000,-0.0027935447258641945,1.2836257112026215
0.0081587508355733,0.9297950494289399,9.100000000000009,85,0.2939208351543999,262.0,1.073500137925148,3.86,372,0.0,680000,-0.0014511606760788708,1.305693073272705
0.009943355745635927,0.8963205033540725,9.100000000000009,86,0.33999863090796106,264.39,1.2059201192855835,3.95,371,0.0,688000,-0.0015985622533480637,1.3075260841846466
0.009448283767560496,0.9109277105331421,8.100000000000009,87,0.3024738367144819,260.7,1.1615196484327317,3.68,370,0.0,696000,-0.001619663954770658,1.3060713803768158
0.008151666208868846,0.9103978300094604,9.0,88,0.3088157992545084,252.25,1.0822035986185075,3.66,369,0.0,704000,-0.0019223434932064264,1.3154373109340667
0.009490685192868114,0.9024164128303528,8.0,89,0.3174648792797067,244.54,1.1792665499448776,3.36,369,0.9000000000000004,712000,-0.0004224027211603243,1.3227861988544465
0.011584592321887612,0.8611869871616363,7.200000000000017,90,0.3402539042430379,242.31,1.3107645308971405,3.31,368,0.0,720000,-0.001122236991650425,1.315742233991623
0.012322768853046,0.8648970448970794,9.0,91,0.37955344010512476,248.27,1.3582600635290145,3.4,367,0.0,728000,-0.0036311538657173513,1.280286055803299
0.011283167323563248,0.892619971036911,10.0,92,0.3694792941134061,259.34,1.2969168281555177,3.81,366,0.9000000000000004,736000,-0.004032985814155836,1.2928891265392304
0.011400347102899104,0.895036940574646,10.0,93,0.33374987214478297,267.25,1.2952046418190002,4.05,366,0.0,744000,-0.0024175909589393995,1.313276082277298
0.01475652059307322,0.876422136425972,10.0,94,0.4298137367091877,276.45,1.4771253818273544,4.34,365,0.0,752000,-0.002674956352202571,1.3015621137619018
0.013660389119759203,0.8500970757007599,9.0,95,0.39692258730204755,290.09,1.4411274200677873,4.64,365,1.0,760000,-0.0032525610056472944,1.270243833065033
0.01706615801434964,0.812509013414383,10.0,96,0.44918150019158054,308.56,1.5961869871616363,5.2,364,2.0,768000,-0.003802716525824508,1.2822260713577271
0.014509902750141919,0.8477761870622635,10.0,97,0.4137657144028556,318.35,1.4875443774461745,5.47,364,2.0,776000,-0.0037029499662457966,1.2578533017635345
0.01557654568227008,0.8096244585514069,10.0,98,0.4504636872117229,322.33,1.5281414997577667,5.5,363,2.0,784000,-0.005430452096043155,1.2737484765052796
0.01427040403475985,0.8468691366910934,11.0,99,0.4266659754248575,323.98,1.458362404704094,5.82,363,2.0,792000,-0.0022560123416769783,1.275880845785141
0.01587235160637647,0.8013067901134491,10.0,100,0.4304803426596684,323.0,1.5521047353744506,5.7,362,2.0,800000,-0.006375813792692498,1.2731143641471863
0.018858912717550993,0.7933586007356643,11.0,101,0.4701559244417149,339.78,1.67972880423069,6.0,362,3.0,808000,-0.005669601643749047,1.2733844828605652
0.01585389465559274,0.8288006085157394,11.0,102,0.45913059531926875,339.28,1.5477786678075791,6.15,362,2.9000000000000004,816000,-0.003813526684534736,1.2689499413967134
0.01365604721941054,0.8549018281698227,11.0,103,0.4055058944550865,343.43,1.4514203196763993,6.3,361,2.9000000000000004,824000,-0.004188615667726481,1.2702801787853242
0.01587771638762206,0.8229802489280701,12.0,104,0.4360224007998202,341.14,1.5397332566976547,6.49,361,2.9000000000000004,832000,-0.0005882836366072297,1.2406599843502044
0.012667901287786663,0.8659270411729812,13.0,105,0.4013284762462158,329.29,1.3829016977548598,6.53,360,2.0,840000,-0.001451997907133773,1.2305015850067138
0.015695185801014304,0.821691358089447,13.0,106,0.4303182190475696,342.97,1.5488249081373215,6.97,360,2.9000000000000004,848000,-0.005576512595871464,1.2613219380378724
0.015059972205199302,0.8328184777498245,12.100000000000009,107,0.43772220274840334,341.64,1.5164062917232513,6.77,359,2.9000000000000004,856000,-0.006597384261258412,1.262981081008911
0.01495612104423344,0.8449927884340286,12.0,108,0.4602419914975134,353.53,1.5015175253152848,6.81,359,3.0,864000,-0.006974058350606356,1.2493545293807984
0.019786158567294477,0.7795060890913009,12.0,109,0.569326692320413,373.36,1.7444243228435516,7.41,359,3.9000000000000004,872000,-0.005795890704903286,1.1933517277240753
0.017685694992542265,0.8267909979820252,12.0,110,0.4962889199170219,378.01,1.6436933261156081,7.52,358,4.0,880000,-0.008401780915664857,1.1829969358444214
0.01655203484930098,0.8256462693214417,12.100000000000009,111,0.45281407397306955,388.83,1.583755543231964,8.03,358,4.0,888000,-0.005932225517753977,1.1767411673069
0.016107883797958494,0.8063349574804306,14.0,112,0.4853339806579783,402.34,1.542947266101837,8.6,358,4.0,896000,-0.000732043933821842,1.2151940405368804
0.020733278044499457,0.7821325129270553,14.0,113,0.5290430448765523,417.72,1.7432114940881729,9.05,357,5.0,904000,-0.007862231879698811,1.2243308579921723
0.017964815013110636,0.8200026714801788,14.0,114,0.4874362474894903,418.3,1.6590115255117417,9.03,357,5.0,912000,-0.00474461220233934,1.233271713256836
0.015778582296334207,0.8299886882305145,14.0,115,0.462620539783645,422.35,1.546878325343132,9.12,357,4.0,920000,-0.003524709747525776,1.2235828006267548
0.018440390187315643,0.8177801507711411,14.100000000000009,116,0.5370094444164721,429.6,1.661668837070465,9.23,356,4.9,928000,-0.007784362277016043,1.2159924483299256
0.017811213163658978,0.7955368876457214,14.100000000000009,117,0.5155331443972038,435.12,1.634206006526947,9.3,356,5.0,936000,-0.00690880028239917,1.1955153000354768
0.018932936997152865,0.787073170542717,15.0,118,0.5871200550476214,433.97,1.6833025008440017,9.52,356,5.0,944000,-0.00850722339200729,1.1806539463996888
0.01825845316052437,0.7720493239164352,15.0,119,0.5411381207032637,428.13,1.671775884628296,9.31,355,4.9,952000,-0.0036558301126933656,1.1725253820419312
0.02149602740071714,0.7688834434747696,15.0,120,0.6039017269588248,443.45,1.8014624416828156,9.78,355,5.0,960000,-0.006443173576117261,1.2071677207946778
0.020373297524638474,0.7970768243074418,15.0,121,0.5681507248721972,444.58,1.7590169513225555,9.81,355,5.9,968000,-0.007227730206213891,1.2262265074253083
0.022401973428204654,0.7931020706892014,15.0,122,0.5596374103766062,444.91,1.8341256058216096,9.71,355,6.0,976000,-0.008197420000215061,1.2160076689720154
0.019887161450460555,0.7816465473175049,15.0,123,0.5540515330674606,451.96,1.7339442384243011,10.13,354,6.0,984000,-0.008825323551900511,1.2037118196487426
0.0228137049311772,0.7304628670215607,15.100000000000009,124,0.6352566843511126,452.07,1.8646234214305877,10.16,354,6.0,992000,-0.006069568702951073,1.188663803935051
0.01769457317655906,0.8135396337509155,16.0,125,0.5151380628371077,456.86,1.6384015011787414,10.22,354,6.0,1000000,-0.0055075996722735,1.2396111834049224
0.021302766199223697,0.7815335381031037,15.100000000000009,126,0.5491789796478349,451.01,1.7689378678798675,10.03,354,6.0,1008000,-0.0011688943370245398,1.2309553921222687
0.02022916976362467,0.7954303085803985,16.10000000000001,127,0.5600633007122895,467.03,1.7611761832237243,10.88,353,6.0,1016000,-0.009382425174117089,1.1979033958911895
0.02506255280226469,0.7572730386257172,16.10000000000001,128,0.6490386376183728,476.55,1.9223919689655304,11.11,353,6.9,1024000,-0.002706049312837422,1.163443347811699
0.01813422198873013,0.8186246341466904,17.10000000000001,129,0.531952269013737,490.26,1.664579722881317,11.72,353,7.0,1032000,-0.006447930272115627,1.1907239389419555
0.023374565918929877,0.7792242431640625,17.0,130,0.5658091062252106,490.14,1.8882168847322465,11.73,353,7.0,1040000,-0.00811394476564601,1.1969390738010406
0.017748332479968668,0.8236704236268997,17.0,131,0.5380741997866398,491.45,1.6447245901823044,11.8,352,7.0,1048000,-0.0015501934476196766,1.149317581653595
0.023944613533094527,0.7668923091888428,17.10000000000001,132,0.6792471837141282,509.58,1.9046450114250184,12.33,352,7.0,1056000,-0.007465513498318615,1.1753124189376831
0.021302830148488282,0.7691009777784348,17.0,133,0.613137032112657,497.82,1.8066591370105742,11.78,352,7.0,1064000,-0.007045084938290529,1.1588364589214324
0.025605394076555966,0.7210289651155471,17.0,134,0.655634973584708,505.22,1.9777711999416352,11.95,352,7.0,1072000,-0.0023067974467994644,1.0995238888263703
0.024821053566411136,0.7691469371318818,17.0,135,0.5802037983848224,510.67,1.9409436428546905,12.0,352,7.0,1080000,-0.010029399810591713,1.127857596874237
0.025344836958684027,0.7290347224473953,17.10000000000001,136,0.5997772616408432,514.91,1.9673886799812317,12.22,351,7.0,1088000,-0.003907908303081058,1.104581258893013
0.027240279130637646,0.7534154587984085,18.0,137,0.7178348402347251,535.05,1.985987936258316,12.88,351,7.0,1096000,-0.010750260642089416,1.1318734788894653
0.0275146924238652,0.7310878837108612,19.0,138,0.7120246029549816,554.05,2.013296010494232,13.75,351,8.0,1104000,-0.01448737358325161,1.095360449552536
0.024087008233182133,0.7539243257045746,20.0,139,0.5778466663074826,564.49,1.9096069717407227,14.18,351,8.0,1112000,-0.007170270765200258,1.0875739443302155
0.023195758797228336,0.7473948347568512,20.10000000000001,140,0.6260604478778605,577.5,1.8774204015731812,14.55,350,8.9,1120000,-0.00538829545781482,1.1591838079690933
0.024016574057750404,0.7697169595956802,21.0,141,0.7076085203670588,584.9,1.903494700193405,14.77,350,9.0,1128000,-0.009740152074500656,1.1723209410905837
0.02507719699293375,0.7536155968904495,20.10000000000001,142,0.7233723522946309,579.74,1.9582479500770569,14.64,350,9.0,1136000,-0.00850659299409017,1.167836766242981
0.021709095579572023,0.7402342015504837,21.10000000000001,143,0.567741009811623,585.33,1.81281143784523,14.89,350,9.0,1144000,-0.006164732815814204,1.1735588216781616
0.027289314912632107,0.7079483354091645,21.10000000000001,144,0.717912064639943,577.14,2.0278326225280763,14.65,350,9.0,1152000,-0.005741718583885813,1.135533099770546
0.02832454886753112,0.7275792598724365,21.0,145,0.6955374390468414,571.53,2.0466655457019804,14.41,350,9.0,1160000,-0.011408066373551264,1.162653068304062
0.024913088399916888,0.722306569814682,21.10000000000001,146,0.6662142168339719,570.49,1.9361611008644104,14.59,349,9.0,1168000,-0.005620772758265957,1.1443167752027512
0.025395716689527035,0.7322478252649307,23.0,147,0.7573650751357022,575.19,1.9643255698680877,15.08,349,9.0,1176000,-0.009437992084422149,1.1189864945411683
0.027553855162113904,0.6881735968589783,23.10000000000001,148,0.7071791212328755,584.56,2.0340712738037108,15.66,349,9.9,1184000,-0.008791910378495232,1.1316541928052901
0.02677655637729913,0.7209196466207505,24.0,149,0.6925314989996358,585.83,2.003150579929352,15.77,349,9.0,1192000,-0.008584020625567063,1.0916213887929915
0.029453745586797597,0.7137752997875214,25.10000000000001,150,0.7072237935500373,603.88,2.1157085347175597,16.6,349,9.9,1200000,-0.010162232115399093,1.1137555027008057
0.02448066827841103,0.7521670430898666,25.10000000000001,151,0.5760504610855571,614.31,1.925950517654419,17.05,348,10.0,1208000,-0.0033932448724954154,1.1140421772003173
0.027714423881843687,0.7345958203077316,25.10000000000001,152,0.6511063140803256,619.72,2.025854020118713,17.2,348,11.0,1216000,-0.0075580666097812355,1.108721934556961
0.02417113857343793,0.7324708503484726,26.0,153,0.6220793716206043,631.96,1.916030747294426,17.55,348,11.0,1224000,-0.00759200373548083,1.087172703742981
0.028773594573140146,0.7290900504589081,26.0,154,0.6721889096549054,638.43,2.0829784655570984,17.64,348,10.9,1232000,-0.012372402055307248,1.1116847258806228
0.026759657128714025,0.7306738942861557,25.10000000000001,155,0.7118931380707848,642.34,2.011449382305145,17.41,348,10.9,1240000,-0.008869247584952973,1.1263182580471038
0.022046374818310142,0.7439627885818482,25.0,156,0.5997164506087702,637.64,1.8309191858768463,17.15,348,10.0,1248000,-0.003406268694670871,1.137949481010437
0.02281745393294841,0.7437352722883225,25.0,157,0.5902073706156006,634.33,1.861171255707741,17.0,347,10.0,1256000,-0.004979075664741686,1.1353443825244904
0.032900370229035615,0.692290957570076,23.0,158,0.7831520838337198,626.89,2.1875519263744354,16.73,347,10.0,1264000,-0.005450920686125755,1.105408229827881
0.030359002673067154,0.6573934078216552,25.0,159,0.7458922216672486,629.72,2.1384000039100646,17.1,347,10.0,1272000,-0.012542623816989363,1.0317404639720917
0.02577923808246851,0.7296210527420044,25.0,160,0.7026032345703913,627.73,1.9858680534362794,16.85,347,10.0,1280000,-0.00139616132597439,1.1366092157363892
0.028560141390189527,0.7435010725259781,25.0,161,0.7257216808407879,632.95,2.0743657827377318,16.99,347,10.0,1288000,-0.004471951999585144,1.1344445896148683
0.028460266664624215,0.7171527546644211,25.10000000000001,162,0.706535705033245,625.9,2.06021559715271,17.1,347,10.0,1296000,-0.012150494750421785,1.1362083131074905
0.025656012622639536,0.7583974105119705,26.10000000000001,163,0.6852502093898086,619.92,1.9532929837703705,17.16,346,10.0,1304000,-0.003899060866970103,1.136172742843628
0.0304471804946661,0.7195818519592285,27.10000000000001,164,0.7291881792888324,631.67,2.1351683211326598,17.67,346,10.9,1312000,-0.011990790273703169,1.101965416073799
0.029119009664282203,0.709416298866272,27.10000000000001,165,0.7720861788236795,643.53,2.0993735682964325,18.1,346,10.9,1320000,-0.012766450355993584,1.0929317492246629
0.02850121757015586,0.6886770349740982,28.10000000000001,166,0.7015612385229453,653.64,2.0717256915569306,18.41,346,10.0,1328000,-0.010983433549918119,1.0808334130048751
0.028646382903680205,0.6806511431932449,28.10000000000001,167,0.6383422784125886,655.44,2.084992414712906,18.41,346,10.9,1336000,-0.00410158706290531,1.1143287074565889
0.029079516851343214,0.7108597749471665,28.0,168,0.6949895720939122,656.98,2.0929343688488005,18.94,346,11.0,1344000,-0.013361524449865101,1.0993013185262681
0.0338191273715347,0.6882337200641632,28.10000000000001,169,0.7684645562894068,662.32,2.2552786326408385,19.34,346,10.9,1352000,-0.011106803745497018,1.0715764820575715
0.0322982531087473,0.7182312208414078,29.10000000000001,170,0.7599071297171603,671.2,2.197256202697754,19.71,345,10.0,1360000,-0.012558709357399493,1.0469692462682725
0.03063033497426659,0.5896969085931778,29.0,171,0.8218501468597051,688.01,2.1224375307559966,20.29,345,11.0,1368000,-0.01909310668808757,1.0653882974386215
0.018607559939846398,0.7213343924283981,29.0,172,0.6762001005816798,578.18,1.653047885298729,16.39,345,3.9000000000000004,1376000,0.0017268748307833449,1.1236381059885026
