P09:episode_rewards,P01:episode_rewards,explained_variance,fps,advantage_norm,PMM:episode_rewards,grad_norm,episode_length,value_loss,policy_entropy,epoch_idx,policy_loss,frames
3.0,0.0,-2.044072250127792,439,0.6819502480328083,1.2,0.0766688643855516,175.11,0.005087224413246077,1.3810173630714417,31,0.0008139176600661812,248000
3.0,0.0,-1.4675190103054048,439,0.7311997857317328,1.31,0.07870688207605425,178.63,0.005509847481043835,1.3826843631267547,32,-0.0005136926072009374,256000
3.0,0.0,-1.5921191889047623,441,0.7752537088468671,1.4,0.09754977392369125,181.26,0.0058145615092325895,1.38507714509964,33,-0.00023548473167465998,264000
4.0,0.0,-3.3276943415403366,442,0.6553945056349039,1.39,0.09914340345731208,181.97,0.0050893680640547246,1.3812761211395264,34,-0.00040493132488336416,272000
4.0,0.0,-2.478054125905037,444,0.6964640093594789,1.36,0.09265334822004583,181.81,0.004828561857502791,1.3851870775222779,35,-0.00033737794030457734,280000
3.0,0.0,-2.5205748826265335,445,0.6956767904758453,1.24,0.12032781653531564,176.9,0.00474657920667596,1.384346194267273,36,0.0008933822879316722,288000
4.0,0.0,-1.6985707944631576,446,0.7378985353559255,1.32,0.17440116904457179,178.85,0.005238514939810557,1.3836688148975371,37,-0.002822645418345928,296000
4.0,0.0,-2.4193744218349456,447,0.7732021518796682,1.65,0.12170406678867464,193.18,0.005064277040728485,1.38330308675766,38,0.0004227574943797663,304000
4.0,0.0,-2.1673797821998595,448,0.7965719966590404,1.65,0.3361307593747522,193.71,0.008468866637267638,1.3832649886608124,39,-0.008055466509395046,312000
4.1000000000000085,0.0,-3.460510286092758,449,0.5564642684906721,1.58,0.10145638799430504,188.79,0.003086642878006387,1.3838629758358,40,0.0002850544661123422,320000
4.0,0.0,-2.598424277305603,450,0.5624644194543361,1.55,0.09991161566103948,188.97,0.0029554827229731017,1.3844383800029754,41,7.592211608425714e-05,328000
4.0,0.0,-3.0670065289735793,451,0.5840419657528401,1.35,0.11041389050365483,182.76,0.0030287218440207654,1.3833514726161957,42,0.00010956584686937276,336000
3.0,0.0,-3.3462586081027985,452,0.48500126153230666,1.15,0.08304168908555104,173.75,0.0023585601986997064,1.3835906136035918,43,0.0002508892848891264,344000
3.0,0.0,-3.6544469821453096,453,0.5277697875350714,1.22,0.09313372233565381,176.89,0.0026517984700876697,1.3841097939014435,44,0.0005249806027859449,352000
4.0,0.0,-5.278834412097931,454,0.593391680046916,1.45,0.08655359196252872,185.43,0.003414756435122399,1.3847926616668702,45,-0.00039847710824687967,360000
4.0,0.0,-4.421954371929169,455,0.555777459219098,1.55,0.10694666751001274,186.88,0.0030423595340289466,1.3832040965557098,46,0.00030329613786307164,368000
4.0,0.0,-2.3986143922805785,456,0.8133641957864165,1.45,1.1084844830346734,182.66,0.035515590123977744,1.378706716299057,47,-0.023095775807341852,376000
3.1000000000000085,0.0,-4.4014489477872845,456,0.453683744519949,1.36,0.06861176557171225,183.63,0.0021447457355861844,1.3854098725318909,48,-4.994608054403216e-05,384000
3.1000000000000085,0.0,-3.4373885649442673,457,0.4443201017379761,1.25,0.06869769447134132,180.11,0.0020906414768614924,1.3845603382587433,49,0.0004284977678616997,392000
4.0,0.0,-3.864329951405525,457,0.699115885719657,1.37,0.5735415393644512,185.03,0.012900281860511313,1.3846363723278046,50,0.0004898781701194821,400000
3.0,0.0,-2.9008772492408754,458,0.416131397485733,1.36,0.06690037488042122,184.06,0.0018837599194193898,1.385173305273056,51,0.0001215126452734694,408000
3.0,0.0,-6.325705324411392,459,0.5203242693841458,1.4,0.07794004183597038,185.38,0.002682414247410634,1.3842594385147096,52,0.0005329286991036498,416000
4.0,0.0,-3.674911255836487,459,0.5810871965065598,1.7,0.08821242664703163,195.77,0.0031190232638073213,1.3855660021305085,53,0.00036349244383018233,424000
3.0,0.0,-3.5584620845317843,460,0.3631090569496155,1.46,0.0537661261427644,186.18,0.0015480925565134385,1.3829311621189118,54,0.00014988312683271942,432000
3.0,0.0,-2.3422192949056626,460,0.4023141688108444,1.16,0.05457022886736173,175.54,0.0017110454071007552,1.383147964477539,55,-0.00023571472862386145,440000
3.0,0.0,-6.9074271684885025,461,0.45357186179608106,1.26,0.07492719279724547,179.17,0.0021382041681499687,1.3833947443962098,56,-0.0005068154221225995,448000
4.0,0.0,-2.332104586362839,461,1.0973483748733996,1.45,4.478234680744723,187.48,0.18544972336580032,1.3729553514719008,57,0.055330974307726134,456000
4.0,0.0,-1.1026052165031432,462,0.41827419608831407,1.48,0.060164073113976556,188.33,0.0016824870155687677,1.3835567712783814,58,0.00044965151999349474,464000
3.0,0.0,-2.094478914737701,462,0.30893149215728044,1.28,0.04801986871263178,178.9,0.0010514910216261341,1.3839031147956848,59,-0.0001436049721087329,472000
3.0,0.0,-1.9489717286825181,463,0.3445289397984743,1.09,0.06321366827882274,170.94,0.0012216768865800987,1.3840686619281768,60,-0.00018343043426284568,480000
3.0,0.0,-2.7846230381727217,464,0.4389463143050671,1.39,0.07363389373651591,183.42,0.0018946425758895203,1.3846341729164124,61,0.00035456680656352545,488000
3.0,0.0,-1.2701166027784347,464,0.4413720578327775,1.52,0.0796270854761679,185.73,0.002043273201852571,1.384031264781952,62,9.106880219405866e-05,496000
3.1000000000000085,0.0,-1.9195268046855927,464,0.3936807785928249,1.48,0.06211244153498413,183.67,0.0016635033685452071,1.3840452563762664,63,9.696564084151759e-05,504000
3.1000000000000085,0.0,-2.682663555145264,465,0.4008187925443053,1.27,0.07226595189879276,178.45,0.0016919734655130015,1.381106411218643,64,-0.0001326566984062083,512000
4.0,0.0,-1.904043823480606,465,0.46992909878492356,1.5,0.07118874384649866,187.78,0.0021352780674715175,1.3803853738307952,65,-9.301317521021702e-05,520000
4.0,0.0,-2.420503033995628,465,0.4313719857856631,1.51,0.0706102558150228,186.5,0.0019054496246644704,1.383238013982773,66,-0.00010684164371923543,528000
3.0,0.0,-13.363856240510941,466,0.43506765615195037,1.26,0.07339746435158316,174.48,0.002065344860075129,1.3829623281955719,67,6.385294258507202e-05,536000
3.1000000000000085,0.0,-1.667617996931076,466,0.3649676226079464,1.36,0.056167242344473046,179.07,0.0013844538103239756,1.3802525293827057,68,-0.0002353892735482077,544000
3.1000000000000085,0.0,-3.16608413875103,466,0.43112455040216446,1.51,0.06586257179223826,186.47,0.002032268706425384,1.3819070410728456,69,0.00018805821651767473,552000
3.0,0.0,-25.476123167276384,466,0.3658934244140983,1.38,0.06331587877312947,182.27,0.00139629220054303,1.3846390986442565,70,-0.00012346314077149145,560000
3.0,0.0,-1.7946467125415801,466,0.3440049807354808,1.26,0.05821393234391033,177.89,0.0012644298116720166,1.385754989385605,71,0.0001735909393755719,568000
3.1000000000000085,0.0,-3.165390807390213,467,0.3863700405880809,1.38,0.06352268139791763,181.32,0.001597598188182019,1.384354339838028,72,-0.00010216743743512779,576000
4.0,0.0,-2.8710967767238618,467,0.32052050974220037,1.31,0.05067784901774111,177.94,0.0011455243570799212,1.3849665200710297,73,0.00045342842233367267,584000
3.0,0.0,-2.6588439565896986,467,0.2737067435309291,1.16,0.043462960634049405,173.75,0.0008451743474506656,1.3853520452976227,74,-0.0003686946174639161,592000
3.0,0.0,-8.065828337073325,468,0.2880053127557039,1.13,0.050247096008063936,172.2,0.0009372480835918395,1.3851909065246581,75,-1.0642370471032336e-05,600000
3.0,0.0,-2.8408351230621336,468,0.29286635596305133,1.11,0.057259677869420864,172.18,0.001107716389660709,1.3837167704105378,76,-0.0005290632161813846,608000
3.0,0.0,-3.1076878368854524,468,0.31229784365743396,1.13,0.05199947788763428,173.52,0.0011166916297497664,1.3849147069454193,77,5.623119155643508e-05,616000
3.0,0.0,-3.223671172261238,468,0.3732352278381586,1.32,0.061313182242214465,180.2,0.0015739768590083258,1.3844081604480742,78,-0.00010547431775194127,624000
3.0,0.0,-2.2367611330747605,469,0.30794530499726536,1.41,0.04784290403728352,184.43,0.0010664290600107052,1.3849763655662537,79,-0.00016571164447668708,632000
3.0,0.0,-21.441279004216195,469,0.38955462116748096,1.36,0.061064622454815976,181.03,0.0016713028974572807,1.3843876481056214,80,0.00013730887199926657,640000
4.0,0.0,-0.8400308376550675,469,0.3449712297320366,1.49,0.06323425020078094,184.4,0.0013410582894266554,1.3845801162719726,81,-7.042823053780012e-06,648000
4.0,0.0,-1.5656145590543746,470,0.37464697897434235,1.61,0.05816584659623052,191.12,0.001542991166043066,1.3829215574264526,82,-2.0768930844496936e-05,656000
4.0,0.0,-2.163283866047859,470,0.28804189831018445,1.43,0.04320056386529859,186.17,0.0009154766392020974,1.3849276685714722,83,0.00014240075423003874,664000
3.0,0.0,-13.5501522397995,470,0.3506061965227127,1.3,0.05641293390816422,181.47,0.0014250187882134924,1.38484610080719,84,-5.663656128945149e-05,672000
3.1000000000000085,0.0,-10.784736557006836,471,0.3335760698467493,1.56,0.05080584556342735,189.43,0.001291903696856025,1.384372183084488,85,-4.385892330901697e-05,680000
4.0,0.0,-1.9689891588687898,471,0.29995757915079596,1.45,0.04564740278440932,185.23,0.00115128104035648,1.3851339840888977,86,0.00012825472789700142,688000
4.0,0.0,-2.2028114086389543,471,0.3358661686256528,1.25,0.06040697806751459,177.76,0.0014677723824388523,1.385755831003189,87,1.4518506941385567e-05,696000
3.0,0.0,-1.3943147706985473,471,0.3128077654913068,1.36,0.04734201416725827,179.38,0.0012788876830745722,1.3858459174633027,88,8.342487475601957e-05,704000
4.0,0.0,-0.6968697583675385,471,0.40322657085955144,1.63,0.06720744081193057,189.6,0.001811385840383082,1.3843123066425322,89,0.00018572962020698468,712000
4.0,0.0,0.11754840612411499,472,0.3614779655262828,1.73,0.05289966321220849,195.55,0.0013365738584070642,1.3819611394405364,90,0.00040385994885582476,720000
4.0,0.0,-10.926288697719574,472,0.2920891945064068,1.66,0.04728469930641741,193.67,0.0010758308588174259,1.385198678970337,91,-0.0004047442311821214,728000
4.0,0.0,-0.9445264554023742,472,0.3474306819587946,1.52,0.06544159695941437,189.14,0.001318424840010266,1.38434574842453,92,-0.0008273504321914516,736000
4.0,0.0,-1.3103346365690232,472,0.32963960148394106,1.54,0.051114382712071575,191.52,0.001254138870681345,1.3849821400642395,93,0.0003782316074648406,744000
4.0,0.0,-2.578869786262512,472,0.3078486527502537,1.69,0.04798672064146655,198.54,0.0010974434111903975,1.3856564414501191,94,-0.00033385748050932304,752000
3.0,0.0,-1.7515564000606536,472,0.3197640520334244,1.45,0.05357373824725084,186.87,0.0011685302033674816,1.3848600113391876,95,4.127104812141625e-06,760000
3.0,0.0,-8.347703938484193,473,0.2851428273692727,1.23,0.04428641426838717,176.99,0.0009458030378664262,1.3842715787887574,96,-2.7982293868262787e-05,768000
3.0,0.0,-2.683469817638397,473,0.24309514939785004,1.15,0.03744406343645697,173.46,0.0008001498483872638,1.3845227289199828,97,0.0001691639841919823,776000
3.0,0.0,-0.5399479621648788,473,0.24410550083965063,1.08,0.0392902089819778,170.42,0.0007327302902649535,1.3856685519218446,98,-1.4524935104418545e-05,784000
3.0,0.0,-1.6519658708572387,473,0.27913109980523587,1.23,0.041871737486610494,178.53,0.0009445407838393294,1.3851739275455475,99,-2.0876066496384738e-05,792000
3.0,0.0,-2.3685826683044433,473,0.2606893573328853,1.39,0.03936454281635556,184.99,0.0007192262565149576,1.3842165780067444,100,-0.0001040894775360357,800000
3.0,0.0,-3.071587257385254,474,0.24961617033928632,1.29,0.042274414276467824,178.66,0.0007611052730089796,1.3853303945064546,101,-0.00010468795611814131,808000
3.0,0.0,-0.2955950939655304,474,0.26688913721591234,1.28,0.04180175793540549,179.12,0.000822570244954477,1.3853453803062439,102,8.583864722822909e-05,816000
3.0,0.0,-1.0218976032733917,474,0.19947645109146833,1.35,0.02845712367715715,181.3,0.00047812477310799295,1.3857624173164367,103,-0.00025804730044910686,824000
3.0,0.0,-2.05875568151474,474,0.2229935422167182,1.05,0.03910920151998332,170.9,0.0006597618401337968,1.385487458705902,104,0.00023268669883691473,832000
3.0,0.0,-1.7109543633461,474,0.2673153305798769,1.19,0.040207343903859404,175.51,0.0008665252107766719,1.3856425201892852,105,-2.7665035909194557e-05,840000
3.0,0.0,-2.8265085458755492,474,0.2364258074760437,1.35,0.03658333574546476,181.77,0.0007144620420785941,1.3846768629550934,106,0.00011807406955540501,848000
3.1000000000000085,0.0,-1.2901719403266907,474,0.2609687099978328,1.53,0.04205773546827746,189.09,0.0008118732263574202,1.3847168099880218,107,-7.837864781322423e-05,856000
3.1000000000000085,0.0,-2.434378864169121,475,0.23749128554016352,1.5,0.03327025698608446,187.54,0.0007395639014430344,1.3857040297985077,108,7.429918870911934e-05,864000
3.0,0.0,-0.4461968648433685,475,0.2625033162161708,1.48,0.04030829661070861,186.06,0.0007531281880437746,1.3853014850616454,109,-8.41628439957276e-05,872000
3.0,0.0,-0.6269668596982956,475,0.26204289112240076,1.48,0.03869010984298991,188.28,0.0008956136649612745,1.3854703760147096,110,-3.670881957077654e-05,880000
3.0,0.0,-2.4101659524440766,475,0.2555947185494006,1.32,0.040947334758624526,181.65,0.000883803019462448,1.38542023062706,111,0.00015112922133994288,888000
3.0,0.0,-1.6828196465969085,475,0.3559034835547209,1.29,0.054126550860232193,178.61,0.0013715720717846125,1.3840560042858123,112,-0.00011944926953219692,896000
3.0,0.0,-4.843284084200859,475,0.2856331508606672,1.31,0.04561157528764462,177.1,0.00102857287846291,1.3825058317184449,113,-0.00018546922565747083,904000
3.0,0.0,-2.389871703982353,475,0.20721999373286962,1.25,0.02863205170915817,174.87,0.0005266532642417588,1.3849929213523864,114,9.988495508878259e-05,912000
3.0,0.0,-0.30390574514865876,475,0.22261369828134775,1.3,0.03719993088343215,179.21,0.0005935641223550192,1.3845503270626067,115,-0.0001404778949881802,920000
3.0,0.0,-1.067759897708893,476,0.22257781539112328,1.35,0.03587822891361954,181.92,0.0006279887935852457,1.3858334827423096,116,7.222756823466625e-05,928000
3.1000000000000085,0.0,-3.7919509774446487,476,0.24988720009103418,1.34,0.037935643239022175,179.79,0.0008277846339342431,1.385910519361496,117,-6.952647559955949e-05,936000
3.1000000000000085,0.0,-2.1563648825883863,476,0.3276059691607952,1.44,0.044832824067739196,183.08,0.0012931304413359612,1.3845699858665466,118,2.619366998260375e-05,944000
3.0,0.0,-1.849057176709175,476,0.3317775838822126,1.39,0.09807752628487643,179.52,0.0013660437731323326,1.3835795712471008,119,-0.0009028223391214851,952000
3.0,0.0,-2.3003521966934204,476,0.2961108741909266,1.29,0.04493388130665214,174.84,0.0009975443643725156,1.3846973729133607,120,-1.7957800009753557e-05,960000
2.1000000000000085,0.0,-1.1589008110761643,476,0.25756850589066743,1.24,0.038682740937374734,175.32,0.000824557228561389,1.3843621838092803,121,0.00019904895205399953,968000
3.0,0.0,-4.138944500088692,476,0.2288626617565751,1.07,0.03433225517249997,168.09,0.0006083958839371916,1.3848188924789429,122,-0.00012843248900026082,976000
3.0,0.0,-1.0960525953769684,477,0.2484144790843129,1.2,0.040578963890594455,172.88,0.0006677694196878292,1.3853874599933624,123,0.0001488835509371711,984000
3.0,0.0,-0.5182767367362976,476,0.226510444059968,1.28,0.03835936657057861,178.29,0.0006793687425897587,1.385803679227829,124,-4.46321879644529e-05,992000
3.0,0.0,-1.8176704096794127,477,0.20170168224722146,1.22,0.030773162089716113,175.45,0.0005501676160156421,1.3851562094688417,125,-0.00011963594613916939,1000000
3.0,0.0,-0.8788086426258087,477,0.2111209260672331,1.3,0.031015979169324293,179.3,0.0005447204389020044,1.385405513048172,126,-3.383917657629354e-05,1008000
3.1000000000000085,0.0,-1.6947084510326385,477,0.23023415077477694,1.26,0.037104185130542915,179.74,0.0006653044357153704,1.3851589286327362,127,-0.00023482362312279292,1016000
3.0,0.0,-0.7380937737226486,477,0.27807933658361433,1.24,0.043772021269431555,178.27,0.0009628324773984787,1.3853694260120393,128,0.00037307993670765427,1024000
3.0,0.0,-1.6380082178115845,477,0.2107347659394145,1.45,0.029515128612724106,185.67,0.0006306596470676595,1.3853448367118835,129,-0.0004249300946321455,1032000
4.0,0.0,-0.41769863247871397,477,0.22717665042728186,1.59,0.030618237352254708,190.54,0.0006448349348556803,1.385911214351654,130,0.00029429687550873494,1040000
3.0,0.0,-1.7145019680261613,477,0.20299460653215648,1.33,0.03094530681384243,179.62,0.0004963795199091691,1.3857785665988922,131,-0.00015294262746465393,1048000
3.0,0.0,-1.8895675110816956,477,0.2006901267170906,1.16,0.029090212111780957,172.57,0.00046138980285832077,1.3858129382133484,132,8.032719215407269e-05,1056000
3.0,0.0,-3.9823552304506302,478,0.18500084806233644,0.92,0.031188612320494035,163.88,0.00048431233734390843,1.3849168825149536,133,2.7617905288934708e-05,1064000
3.0,0.0,-36.98476230144501,478,0.24683526122942567,1.06,0.04000630296522406,170.28,0.0007687496966809704,1.384787654876709,134,6.58420758554712e-05,1072000
3.0,0.0,-1.1191386163234711,478,0.2786207813024521,1.33,0.044356950520310724,180.68,0.0009595190170057321,1.3841045212745666,135,-0.00030629749642685055,1080000
3.0,0.0,-1.491635165810585,478,0.21615836679935455,1.29,0.030846608789531417,179.03,0.0006418459837004776,1.3850035190582275,136,0.00013027827226324006,1088000
3.0,0.0,-1.7055733805894853,478,0.20383089046925307,1.15,0.03243998604594558,173.7,0.0005703818499296176,1.3857587373256683,137,4.961931248544715e-05,1096000
3.0,0.0,-0.5720489519834518,478,0.24403964910656215,1.46,0.036483110383337645,185.29,0.0007336725126515375,1.3853236424922943,138,-9.648898347222712e-05,1104000
4.0,0.0,-0.11929998695850372,478,0.3079328277334571,1.69,0.05443679181688316,192.44,0.00116317257303308,1.3850516271591187,139,-0.00014251752640120685,1112000
4.1000000000000085,0.0,-2.689703632593155,478,0.2418869603611529,2.04,0.03364973839225003,204.94,0.0007290063665323032,1.3855027544498444,140,-5.028166879128548e-05,1120000
4.0,0.0,-0.20055717051029207,479,0.18681063055992125,1.59,0.025796497831508693,190.68,0.0005044135880143586,1.3853119504451752,141,-0.00014657917028671364,1128000
4.0,0.0,-2.057205226421356,479,0.2201564831659198,1.29,0.0320054850304165,180.06,0.0005866221482074253,1.3848778331279754,142,0.00024366069566895022,1136000
4.0,0.0,-3.3676602339744566,479,0.2383485462144017,1.41,0.035212082672986915,182.4,0.000848089879204963,1.385375473499298,143,-0.00023600751177582424,1144000
3.0,0.0,-3.556608654856682,479,0.18050907364115118,1.38,0.024109311714710473,181.01,0.0005279530939606048,1.3857971358299255,144,0.00010131190832908032,1152000
3.0,0.0,-1.6378920751810073,479,0.1599250234104693,1.08,0.023425566009896506,171.24,0.0003881596375913432,1.3860767269134522,145,-9.978369271266275e-05,1160000
3.0,0.0,-1.6069782024621964,479,0.25209577778354286,1.25,0.03552010915925667,175.47,0.0007818020547847482,1.3852777910232543,146,-2.2779235005145894e-05,1168000
3.1000000000000085,0.0,-0.8872801810503006,479,0.26092022240161894,1.43,0.0376561358793426,182.8,0.0008927744323318621,1.3855514585971833,147,-0.00012730026984172582,1176000
3.0,0.0,-1.2811723804473878,479,0.1928543607518077,1.33,0.027290372677926476,181.55,0.0005057222219147661,1.3842342650890351,148,-0.00021979954188282137,1184000
3.0,0.0,-1.2470988470315933,479,0.2163004034385085,1.23,0.03239967600456206,178.18,0.0005655884568523107,1.3849654293060303,149,0.0002694649330805987,1192000
3.0,0.0,-0.6922432017326355,479,0.16730949085205793,1.25,0.025042723289088936,178.73,0.00028589817694864907,1.3851526522636413,150,0.0001231558517974918,1200000
3.0,0.0,-0.5289519172906876,480,0.1665345124155283,1.31,0.02478251410866024,181.16,0.00033074831730118604,1.3857717061042785,151,0.0002793117809051182,1208000
3.0,0.0,-0.8169324696063995,480,0.1739568501152098,1.22,0.0309320378752028,177.44,0.000304652025993164,1.3852424228191376,152,-0.00034871737749199384,1216000
3.0,0.0,-1.747448098063469,480,0.15668259035795928,1.22,0.023549315840039258,179.27,0.0002668366683019485,1.3854513108730315,153,-1.936406159074977e-05,1224000
3.0,0.0,-0.8604839944839477,480,0.171523956656456,1.2,0.02647304063068031,177.26,0.0003504156921917456,1.3857418119907379,154,-3.243621300498489e-05,1232000
3.0,0.0,0.03689622938632965,480,0.2415077156201005,1.25,0.04131313348693915,177.26,0.0006726246426660509,1.385098592042923,155,-0.000396489744016435,1240000
4.0,0.0,-1.6294866824150085,480,0.25129884250462053,1.55,0.03810115169153676,188.8,0.0007670351253818808,1.3844555914402008,156,0.00011196272425877396,1248000
4.0,0.0,-1.2192837512493133,480,0.18386398101225496,1.47,0.02994929294095042,185.18,0.00044028490041000625,1.3850530076026917,157,6.261283851927147e-06,1256000
3.0,0.0,-2.07666865170002,480,0.17391081316396595,1.22,0.02794092905770421,176.68,0.00037168531260704183,1.3856870257854461,158,-0.00013941613535280338,1264000
3.0,0.0,-4.525512660741806,481,0.2380987476930022,1.17,0.04546453987532486,175.25,0.000923853437921025,1.3854314124584197,159,0.0008454291704947536,1272000
3.0,0.0,-3.394770472049713,481,0.21563609778881074,1.41,0.028308331600135968,183.13,0.0005906445803930182,1.3853117203712464,160,0.00018900367598689627,1280000
4.0,0.0,-1.3842544507980348,481,0.2742485151067376,1.49,0.04071393697417391,185.44,0.0009261499283229568,1.3856286668777467,161,-0.00013927525797043926,1288000
4.0,0.0,-0.3494122761487961,481,0.1776477318443358,1.46,0.025180647503428237,184.72,0.00041450162472074227,1.3859774827957154,162,0.00010636157894623466,1296000
4.0,0.0,-2.1321352767944335,481,0.23700103010982276,1.24,0.03559106499886096,175.9,0.0008331767042727734,1.3842273569107055,163,0.00011388819610147038,1304000
3.0,0.0,-1.3692163115739822,481,0.20026089176535605,1.25,0.0345709052267742,175.72,0.0005216103841121367,1.3841872084140778,164,-0.00013969633375381817,1312000
3.0,0.0,-1.1871174657344818,481,0.17543869104236365,1.41,0.026227046500309662,181.14,0.0003457713204079482,1.3851879382133483,165,-1.5811635967111216e-05,1320000
3.0,0.0,-1.3814841908216478,481,0.2094473897665739,1.3,0.03197417149732376,179.4,0.0005685801470008301,1.3848399698734284,166,-0.00010197958148637554,1328000
3.0,0.0,-1.5894486570358277,481,0.244191851131618,1.13,0.03702927529280734,174.58,0.0007895323562865996,1.3853872752189635,167,2.872736204153625e-06,1336000
3.1000000000000085,0.0,-1.9818867754936218,481,0.2383826481550932,1.3,0.03746951747710193,179.03,0.0007176288035088873,1.3852623438835143,168,0.00010323719272491871,1344000
3.0,0.0,-1.8876096445322037,481,0.19172371957451106,1.32,0.02823003159774335,179.84,0.0005388691043367544,1.3851594412326813,169,-6.919946805282962e-05,1352000
4.0,0.0,0.316156907081604,481,0.22495580565184356,1.51,0.036882153694162555,188.66,0.0005766386081450036,1.3850317525863647,170,3.94971512059783e-05,1360000
4.0,0.0,-0.5142820519208908,481,0.1955004383251071,1.82,0.028261538325444726,202.31,0.00039697887059446656,1.3859569609165192,171,0.00014387962585033165,1368000
