epoch_idx,frames,explained_variance,policy_entropy,fps,value_loss,PMM:episode_rewards,P01:episode_rewards,P09:episode_rewards,advantage_norm,episode_length,grad_norm,policy_loss
321,2568000,0.12249314844608307,1.3855541002750398,482,0.0006533572373518836,1.35,0.0,3.0,0.21068936252966522,181.32,0.040015920961679254,-4.103388644580264e-05
322,2576000,-47.9859640789032,1.3850012421607971,482,0.0005140047419581606,1.65,0.0,4.0,0.16729105049744247,191.1,0.029296750852438897,-6.400750698958291e-05
323,2584000,-7.050171929597854,1.3851078760623932,482,0.0003917670326973166,1.37,0.0,4.0,0.15697088304907084,179.15,0.03208189701576924,0.0002646110410842084
324,2592000,-1.3503217172622681,1.3852227866649627,482,0.0004212899344429388,1.15,0.0,3.0,0.15304647354409098,173.22,0.025098728857033913,-1.6143264656420797e-06
325,2600000,-0.2654937309026718,1.3858688032627107,482,0.00012104730996043145,1.39,0.0,4.0,0.11520356900990009,184.28,0.023836517959896074,-1.4073324018681888e-05
326,2608000,0.0904554408788681,1.3860975992679596,482,0.0002560947809888603,1.4,0.0,4.0,0.13462423687800765,183.53,0.026115106805940414,-0.00011725848140486051
327,2616000,-0.003972280621528625,1.3857030117511748,482,0.0005075725983556367,1.26,0.0,3.0,0.1870586626045406,177.38,0.037854809118379,4.847431846428662e-06
328,2624000,-1.0171210104227066,1.3858480441570282,482,0.0007127079518545543,1.68,0.0,4.0,0.20488891860470176,192.89,0.03471805517530111,8.434390097136201e-05
329,2632000,-3.742303178310394,1.3857453978061676,482,0.0003989952366600846,1.81,0.0,4.0,0.16749140227213502,197.99,0.027267588769385617,-0.00013684146971854717
330,2640000,-0.31807117879390717,1.3858673822879792,482,0.0002223940983230932,1.52,0.0,4.0,0.1329280209541321,187.85,0.025293530317555254,9.597532109182793e-05
331,2648000,-1.1187741667032243,1.3857259559631347,482,0.0005795379851792859,1.56,0.0,4.0,0.1911970772780478,188.93,0.03767233336317438,0.00010463257858646102
332,2656000,-2.096338994503021,1.3856455945968629,482,0.00018000293063664686,1.35,0.0,4.0,0.10584389072842897,180.17,0.017051613079006128,-0.00017212951395777055
333,2664000,-0.5791629338264466,1.385095728635788,482,0.0001964840920163624,1.25,0.0,3.0,0.1199040094949305,177.79,0.02400374665917447,0.00011104768982477254
334,2672000,-1.7952550804615022,1.384111124277115,482,0.0009454215749531158,1.3,0.0,3.0,0.25489077443256974,179.92,0.04698826132892205,-0.0002786273004312534
335,2680000,-5.8630230194330215,1.3838616406917572,482,0.0003145881014734186,1.31,0.0,3.0,0.16323862306773662,180.12,0.02773100673123684,8.294878010929096e-05
336,2688000,-0.3495965325832367,1.385024880170822,482,0.00043137458710134524,1.41,0.0,3.1000000000000085,0.15897325524128975,182.96,0.029520613706906347,1.2340248795226216e-05
337,2696000,-2.0580540162324907,1.3849891018867493,482,0.0005546467769704577,1.3,0.0,3.0,0.1745377792418003,175.29,0.03003932057706433,1.7752506710166925e-06
338,2704000,-1.9112253558635712,1.3858519291877747,482,0.00023251347273685495,1.25,0.0,3.0,0.13706274170428515,174.16,0.027466609841179167,-0.00011666618876915891
339,2712000,0.12656286776065825,1.3858482730388642,482,0.00033803561657350654,1.15,0.0,3.0,0.15149150954559445,173.55,0.03206538006887404,0.0001499628813689924
340,2720000,-1.7499920791387558,1.3855065071582795,482,0.00042878284912944764,1.33,0.0,3.0,0.1486589160282165,179.13,0.026293145886096637,-6.083465170377167e-05
341,2728000,-1.4358236390352248,1.3862174773216247,482,0.00013101623972943343,1.28,0.0,3.0,0.088015974201262,177.24,0.015959220446021712,0.00016911378914301168
342,2736000,-0.0034673988819122316,1.3861013770103454,482,0.00018559380253464042,1.05,0.0,3.0,0.12489815536886453,171.19,0.027971446407644665,-8.154447030392476e-05
343,2744000,-2.146488282084465,1.3861147272586822,482,0.00016715415080739148,1.2,0.0,3.0,0.12645267668180168,178.13,0.02874539460477978,-6.080739653043565e-05
344,2752000,-0.3726549941301346,1.3856552505493165,482,0.0004947403913899962,1.33,0.0,3.1000000000000085,0.1583177646808326,180.14,0.028722242022180437,2.9409841954475268e-05
345,2760000,-3.5322205954790116,1.3858507120609282,483,0.00023229431760341868,1.29,0.0,3.0,0.11166478178463876,178.98,0.017827362099681287,-2.6507234324526507e-05
346,2768000,0.0347664338350296,1.3861011970043182,483,0.00032828607749934235,1.22,0.0,3.0,0.14795186184346676,177.54,0.026820902277475182,2.867612456611823e-05
347,2776000,-3.660751660466194,1.3858839356899262,483,0.00036834331183399627,1.15,0.0,3.0,0.16826343724504114,174.43,0.035858136984394495,0.00010359452061493357
348,2784000,-2.0425439071655274,1.385748394727707,483,0.0007778729595202094,1.41,0.0,4.0,0.21040260788053275,184.5,0.03523691309835801,-0.00021250755369692342
349,2792000,-1.3190503245592118,1.3859820091724395,483,0.0001262206098522256,1.39,0.0,3.0,0.11073150811716914,181.09,0.021437032743577767,0.00011030191525151168
350,2800000,-1.8830583262443543,1.3860043048858643,483,0.0005787422945127219,1.35,0.0,3.0,0.17918117951601745,179.87,0.030743526821199015,-7.181664263043786e-05
351,2808000,-0.503886194229126,1.3860657107830048,483,0.00015706175094692298,1.3,0.0,3.0,0.11931461868807673,178.21,0.02055630469286696,-5.398553039412945e-06
352,2816000,-0.10622257351875306,1.3859579682350158,483,0.00025325248090666717,1.15,0.0,3.0,0.13582688504830004,171.99,0.03062589504676716,8.815622255497147e-05
353,2824000,-0.7998819345235825,1.385703774690628,483,0.00026208133199816073,1.25,0.0,3.0,0.12245367230847477,176.22,0.02371274716744059,-2.910329027145053e-05
354,2832000,-1.4181504499912263,1.3858849799633026,483,0.00031851307477609225,1.32,0.0,3.0,0.1531590232439339,181.36,0.027882340771341763,1.134695117798401e-05
355,2840000,-1.667331981062889,1.386030945777893,483,0.00026189290947513654,1.29,0.0,3.0,0.13299614537507295,181.32,0.027945154541100855,9.447883592656581e-05
356,2848000,0.040363027453422545,1.3858284950256348,483,0.0002005581158800851,1.44,0.0,3.0,0.12587879579514266,186.87,0.02318999291599856,-6.380664963216987e-05
357,2856000,-0.714957167506218,1.3860528564453125,483,9.790015725911871e-05,1.31,0.0,3.0,0.10326995733194053,180.33,0.02442477828960568,-3.661143084173091e-05
358,2864000,-1.2935345232486726,1.3860910880565642,483,0.0004076975571956609,1.14,0.0,3.0,0.14829723197966815,171.03,0.029546137944457703,0.0001138858712874935
359,2872000,-15.18851640343666,1.38575301527977,483,0.000558801978036172,1.27,0.0,3.1000000000000085,0.19128699539229274,175.96,0.03448646058096411,0.00011606190433667507
360,2880000,-0.7234518665075302,1.3858838379383087,483,0.00022187067852200926,1.3,0.0,3.1000000000000085,0.13216133596375584,178.19,0.0252120292664364,2.0524064457276836e-05
361,2888000,0.2131368923187256,1.3861801087856294,483,0.00013374025788834843,1.31,0.0,3.0,0.11680372450500727,179.39,0.02705493031933347,0.00012408484297338874
362,2896000,-0.31862354159355166,1.386128066778183,483,0.00042353241367436566,1.41,0.0,3.0,0.17578011387959122,182.6,0.03367327759398019,-0.00016317609366524267
363,2904000,-1.730227098464966,1.385031739473343,483,0.0007515264380594999,1.52,0.0,3.0,0.23448479073122144,184.82,0.044310022528329975,-8.139399127685465e-05
364,2912000,-2.139859954714775,1.385404465198517,483,0.00019013911389720306,1.51,0.0,3.0,0.12488151921890676,185.7,0.02206988512305449,-0.000225413710995781
365,2920000,-1.0923596197366714,1.3851808094978333,483,0.0002328641107135354,1.24,0.0,2.1000000000000085,0.1186446899175644,176.77,0.024475989005074715,3.5733217009692454e-05
366,2928000,0.1791369867324829,1.3855226421356202,483,0.00016775178705756842,1.15,0.0,3.0,0.12767484694719314,173.02,0.02752660705628408,5.244930638582446e-05
367,2936000,0.2536927145719528,1.3856532990932464,483,0.00023722737855905507,1.14,0.0,3.0,0.13743961576372385,170.94,0.031707339386836654,7.438661757987575e-05
368,2944000,-0.9889102590084076,1.3857304048538208,483,0.0003636998512183709,1.2,0.0,3.0,0.13605669295415282,173.57,0.02206531587911752,7.457227178747416e-05
369,2952000,-0.5058417576551437,1.3857640826702118,483,0.00033481195274134737,1.44,0.0,4.0,0.14986018457449973,182.7,0.027519205976603556,-0.00013027139801124576
370,2960000,-3.9381092870235443,1.3853052031993867,483,0.0008769646757650662,1.65,0.0,4.0,0.23557479115203023,188.56,0.038125928552985924,-0.00011824213494037395
371,2968000,-0.9445263463258743,1.3855698251724242,483,0.00029778198694657476,1.43,0.0,4.0,0.1331207098811865,180.75,0.020639358620125052,3.851244900943129e-05
372,2976000,-0.9707559877634049,1.3860569679737091,483,0.00023706716864921873,1.14,0.0,3.0,0.1298791141062975,171.97,0.026839074223856948,-5.279625347611727e-05
373,2984000,-0.22122425258159636,1.3855043375492095,483,0.0001878417031139179,1.38,0.0,3.0,0.10106027451343834,181.77,0.01716135616088708,4.096234929420461e-06
374,2992000,0.13233312368392944,1.3853294456005096,483,0.0004108460670909153,1.64,0.0,3.1000000000000085,0.1693744184076786,194.47,0.03592241200645752,-6.104673957452178e-09
375,3000000,-2.220312913656235,1.38598064661026,483,0.00019113864519113122,1.3,0.0,3.0,0.10192555140703917,180.99,0.01867698191699273,-2.7589476085267963e-05
376,3008000,-0.5230200016498565,1.3858256244659424,483,0.0007269103388034637,1.22,0.0,3.1000000000000085,0.2156418791413307,174.85,0.037384564309469404,-8.818415688438108e-05
377,3016000,-0.033387163281440736,1.385657479763031,483,0.00017099826103503802,1.38,0.0,4.0,0.11255054490640759,179.31,0.020269245101208817,0.0001219841318379622
378,3024000,-1.117757642865181,1.3860840678215027,483,0.0003186236939450282,1.19,0.0,3.0,0.1442862094938755,171.82,0.031227372325655593,-5.044118443038314e-05
379,3032000,0.4695577085018158,1.3859141850471497,483,0.0001473326145219289,1.19,0.0,3.0,0.12069014582782983,172.05,0.025619985057411507,0.00012582186187501065
380,3040000,0.2982764834165573,1.3853480911254883,483,0.00048528462696140195,1.52,0.0,4.0,0.16920220527797938,186.72,0.03141471871966615,-0.0001792712944552477
381,3048000,-0.12080806374549866,1.3852427315711975,483,0.00047215231232257794,1.72,0.0,4.0,0.17867319479584695,196.94,0.03015765163557852,6.772055046894821e-05
382,3056000,-0.08962048947811127,1.3857205069065095,483,0.00031029063787400444,1.52,0.0,4.0,0.14179398788139225,189.19,0.026886950157540432,-0.0001226740904894541
383,3064000,-1.245077487230301,1.3860538017749786,483,0.0005515451856172149,1.34,0.0,4.0,0.17197645764797925,179.61,0.03374346607494257,8.291288235341198e-05
384,3072000,-1.5090172761678695,1.385548964738846,483,0.0008375950298614044,1.33,0.0,3.1000000000000085,0.216776879504323,179.4,0.042707723582982686,-0.00012125516466767295
385,3080000,-0.4467795729637146,1.3859034824371337,483,0.0002612319082641079,1.27,0.0,3.0,0.13036944521591068,177.93,0.022891314693227048,-7.534354390372754e-05
386,3088000,-1.4825041335821152,1.3857836198806763,483,0.0002659493582768846,1.38,0.0,3.0,0.11512125473469496,183.3,0.01889215989485213,-0.00012253830351255601
387,3096000,-0.9962778526544571,1.3853928387165069,483,0.00019758184033889846,1.41,0.0,3.0,0.12622034847736358,184.95,0.023533466486731488,0.00014300002112577204
388,3104000,-0.4779884827136993,1.3860347723960877,483,0.00024819025775514093,1.33,0.0,3.0,0.12992022894322872,179.61,0.027597387438939157,-8.809318700514268e-05
389,3112000,-0.10132823526859283,1.3860590171813965,483,0.00034094215421646366,1.13,0.0,3.0,0.16191340737044813,171.53,0.032848851414418186,0.00012010857171844691
390,3120000,-0.5514502823352814,1.3857369256019592,483,0.00034315962632376797,1.32,0.0,3.1000000000000085,0.136840635612607,178.1,0.02211574981399265,-2.3360941850114613e-05
391,3128000,-1.1678062283992767,1.3858658945560456,483,0.00038610680665385644,1.42,0.0,4.0,0.15748842096887528,182.34,0.03257507360349246,1.0562936222413554e-05
392,3136000,-2.668062306642532,1.3860296952724456,483,0.0003763577618030922,1.15,0.0,3.0,0.13473350731655956,173.25,0.02448354760019509,-5.366260615119245e-05
393,3144000,-1.00034674346447,1.3858793568611145,483,0.00020336351781679695,1.36,0.0,3.1000000000000085,0.13328233901411296,181.48,0.024603902863776766,4.155009111855179e-05
394,3152000,-0.6768541002273559,1.3860394847393036,483,0.00017516563253366257,1.4,0.0,3.1000000000000085,0.13191978148184716,183.03,0.02480314607931415,1.6282918950309976e-05
395,3160000,-1146.135416598916,1.385445386171341,483,0.0005888444053380226,1.36,0.0,4.0,0.19379523705691099,181.47,0.041479580546435475,-5.070044590866019e-05
396,3168000,-15.907940400838852,1.386036638021469,483,0.00045255167297227674,1.58,0.0,4.1000000000000085,0.1618137176707387,191.5,0.027212322124437048,0.0001364357626812307
397,3176000,-1.1582791638374328,1.3858171772956849,483,0.00047290344403336346,1.52,0.0,4.1000000000000085,0.17654711406677961,188.71,0.036368384132239064,-0.00012401963853335472
398,3184000,-1.373892948627472,1.3860403966903687,483,0.0005277042450461522,1.31,0.0,3.0,0.1690800174418837,180.14,0.02903997902792072,-9.978511516237631e-06
399,3192000,0.1734330612421036,1.3855958306789398,483,0.0002959823889477775,1.25,0.0,3.0,0.1347094370238483,176.22,0.022563062477676952,1.1712788182194345e-05
400,3200000,-0.7855383199453354,1.3841983377933502,483,0.0003499789316174429,1.38,0.0,3.0,0.15912597630172967,180.97,0.028792433622918886,-0.000148686512857239
401,3208000,-1.3259560078382493,1.3846756637096405,483,0.0003029708724750435,1.21,0.0,3.0,0.14348260113038122,175.87,0.02886115215199279,-0.0001227889802248683
402,3216000,-0.737775291800499,1.3857280707359314,483,0.00028870485580114293,1.12,0.0,3.0,0.14128287594765424,172.26,0.028279107647002446,2.8596501724678092e-05
403,3224000,-0.6363410925865174,1.3857977712154388,483,0.0003509554757170008,1.29,0.0,3.0,0.14889197893440723,180.13,0.02735495068771603,1.71706152286788e-05
404,3232000,-5.604958600401878,1.3858755159378051,483,0.00025941494239077655,1.34,0.0,4.0,0.10944098165258766,180.03,0.019371387956919495,0.00015721364155979245
405,3240000,-0.07413763165473938,1.3859981453418733,483,0.00024918433653169813,1.22,0.0,3.0,0.13524423953145742,174.82,0.028096319983479893,-1.1573481724553858e-05
406,3248000,-0.6042934072017669,1.3859273982048035,483,0.0006601538098334459,1.41,0.0,4.0,0.19064742250368,182.86,0.031317218080197266,-7.755752018056228e-05
407,3256000,-1.3176111227273941,1.3859651482105255,483,0.00036292512549380263,1.38,0.0,4.0,0.16086640875786543,181.16,0.02714904618745578,7.965047945617697e-05
408,3264000,-3.492516267299652,1.386169799566269,483,8.087923038146982e-05,1.02,0.0,3.0,0.08854054650291801,168.35,0.017349749816553392,-1.6663058049743993e-05
409,3272000,-0.09397470891475677,1.3858626246452332,483,0.00012110441908134817,1.03,0.0,3.0,0.10966551964171231,169.24,0.02538444797041644,2.593666096800007e-05
410,3280000,-0.420527480840683,1.3853547167778015,483,0.00039758591212830653,1.24,0.0,3.0,0.16769007816910744,176.63,0.032766696707656154,9.587703156284989e-05
411,3288000,-1.8490458196401596,1.3858105301856996,483,0.0005144437508056398,1.43,0.0,3.1000000000000085,0.17249475160613656,182.04,0.026976396287862463,5.9871863486478104e-05
412,3296000,-0.5660139745473862,1.384376436471939,484,0.012928873319360719,1.65,0.0,4.0,0.40884890042245386,191.41,0.6113110091129237,0.005183195784616146
413,3304000,-0.6300172561407089,1.3856829297542572,484,0.0002346410623704287,1.7,0.0,4.0,0.13390680292621254,193.5,0.021096558221307644,7.514090169024712e-05
414,3312000,0.08935874283313751,1.3854243171215057,484,0.0004043019739583542,1.42,0.0,4.0,0.16724057303741574,184.17,0.031841110255338645,-0.00011704025528160855
415,3320000,-1.073025438785553,1.3854115808010101,484,0.00038135489954356673,1.41,0.0,4.0,0.15075988885015248,183.88,0.022794423695421964,0.0001449216774199158
416,3328000,0.08678741872310639,1.385667657852173,484,0.0002224488150295656,1.47,0.0,3.1000000000000085,0.1250178189203143,185.39,0.023219377291066184,2.5301520072389394e-05
417,3336000,0.5423083674907684,1.3860448837280273,484,7.015555029056486e-05,1.32,0.0,3.0,0.08875426905229687,180.37,0.021988272912008243,-6.050575007975567e-05
418,3344000,-0.32839649498462675,1.3858527755737304,484,0.00010222770747532195,1.09,0.0,3.0,0.09566788139753044,172.05,0.024264914917050972,9.387989091919736e-05
419,3352000,-0.32387134194374084,1.3857208836078643,484,0.0002842147819330876,1.1,0.0,3.0,0.13906231308355926,172.11,0.031756090725684846,-5.4803016500954984e-05
420,3360000,-0.19033027827739715,1.3858624756336213,484,0.00016081981727552374,1.25,0.0,3.0,0.1098115917854011,178.01,0.0200349814245564,6.372885225573554e-05
421,3368000,-0.8008568125963211,1.3860975229740142,484,0.00035470813833853753,1.24,0.0,3.0,0.14923216896131636,177.5,0.03039102092940672,-5.857496791577432e-05
422,3376000,-4.7484754157066345,1.3857935547828675,484,0.00042998978219316086,1.23,0.0,3.0,0.15135536725632848,177.07,0.02721614473867042,-0.00030585766704462004
423,3384000,0.32900810360908506,1.3858607256412505,484,0.00037607947296692146,1.35,0.0,4.0,0.14915503607131542,182.29,0.02498337611593624,0.0002573203285282943
424,3392000,-0.3325090271234512,1.3856514072418213,484,0.00012099424671305315,1.39,0.0,3.0,0.10110008889809251,183.68,0.018780688839777297,1.168866117950529e-05
425,3400000,-0.6695774054527283,1.3852020871639252,484,0.00032048542764641754,1.34,0.0,3.0,0.1576134464889765,180.75,0.02968257019299632,-8.07423942751484e-05
426,3408000,-0.964451567530632,1.38519864320755,484,0.0002401965281296725,1.24,0.0,3.0,0.12252167522907258,177.25,0.0239041078092101,-5.899222889638622e-05
427,3416000,-2.001794635653496,1.3854140114784241,484,0.000609973741640033,1.32,0.0,3.0,0.18674028620123864,181.26,0.03286042943670481,4.9456448195996927e-05
428,3424000,-1.165229271054268,1.3856931805610657,484,0.0005089802976999636,1.46,0.0,3.1000000000000085,0.1764006245881319,184.5,0.030922585271161367,-0.00015417244503623806
429,3432000,-0.6599898546934128,1.3856656444072724,484,0.0001847042212011729,1.42,0.0,3.0,0.111456758081913,182.36,0.018162671062938954,-2.6601406643749216e-05
430,3440000,-1.9278553700447083,1.3859414207935332,484,7.847427454066747e-05,1.01,0.0,3.0,0.08829076399095356,169.75,0.02110995924216005,-2.817902077367762e-05
431,3448000,-0.28590928614139555,1.3855837309360504,484,0.0003205074495122062,1.15,0.0,3.0,0.1536175888031721,172.04,0.02861637320386015,-7.433780523570021e-05
432,3456000,-1.4378834396600724,1.385531200170517,484,0.0004720190068883312,1.44,0.0,3.0,0.15703655149787665,182.77,0.02758652396112367,-7.2070438727678266e-06
433,3464000,-1.4549959254264833,1.3856218922138215,484,0.00016864729445842386,1.27,0.0,3.0,0.11502484358847141,176.65,0.020126852574363672,-2.1441715653054416e-05
434,3472000,0.6071060597896576,1.3858156478405,484,0.0002763867777730411,1.28,0.0,3.0,0.15047770032659172,176.58,0.029311795682257974,4.035287573060486e-05
435,3480000,-0.38296892046928405,1.3858850038051604,484,0.00022208812576820946,1.32,0.0,3.1000000000000085,0.11581956656649708,181.06,0.020772098162158685,-0.0002659271314041689
436,3488000,-0.9428586077690124,1.385859580039978,484,0.00024582825821880763,1.39,0.0,3.0,0.13189702614210547,181.25,0.023927761341185353,0.00018557648374553537
437,3496000,-0.2545472252368927,1.3858451175689697,484,0.0005726441058550336,1.45,0.0,3.0,0.17633597726002337,184.2,0.034560676265501515,5.6678739638300614e-05
438,3504000,-1.0707046020030975,1.385612783432007,484,0.0004198642190499413,1.39,0.0,3.0,0.1328158111218363,182.04,0.02098023677255325,-7.434597068822768e-05
439,3512000,-0.988913631439209,1.3858620584011079,484,0.0002860166629034211,1.42,0.0,4.0,0.1314982496574521,182.15,0.01986840174187847,7.331875599447812e-05
440,3520000,-1.4865503317117692,1.38590026140213,484,0.00021237060031353394,1.31,0.0,3.0,0.1078446355368942,179.32,0.02464715085659961,4.714433195658785e-05
441,3528000,-0.7002051466703415,1.3854562902450562,484,0.0002715418772118028,1.23,0.0,3.0,0.13386832090094686,174.75,0.021041109521212277,-2.3294999627978542e-05
442,3536000,-1.6403957557678224,1.3858885765075684,484,0.00037712674280783177,1.34,0.0,3.0,0.16032783025875688,178.34,0.03328185815785864,8.491450062138028e-05
443,3544000,-3.9594192117452622,1.3852024018764495,484,0.000498170984404851,1.37,0.0,3.0,0.16496021474711597,180.11,0.02685386925235649,-0.00011637773815891705
444,3552000,-0.9708519262075425,1.385565723180771,484,0.00031028199181946546,1.29,0.0,3.0,0.12028232251293958,176.8,0.021043444877723548,-5.236417746345978e-06
445,3560000,-1.8417505240440368,1.3856354224681855,484,0.0002607143299792369,1.31,0.0,3.0,0.13014469295740128,179.15,0.024192087170612803,4.275562532711774e-06
446,3568000,-103.88770963132382,1.3857532048225403,484,0.0006318495793209422,1.32,0.0,3.1000000000000085,0.17252576894126834,178.52,0.03006886103397142,1.0187925050786362e-05
447,3576000,-197.612763697505,1.3851442730426788,484,0.00037681994032368494,1.08,0.0,3.0,0.13425225202925503,168.9,0.02438619345324592,-5.474906328345241e-05
448,3584000,-1.0773311853408813,1.385340610742569,484,0.00018503365944980032,1.26,0.0,3.0,0.11960364842787385,178.56,0.022750452292812712,-2.133663154381793e-05
449,3592000,-0.2801277947425842,1.3858260822296142,484,8.382949631140945e-05,1.34,0.0,3.0,0.09237411957234144,184.93,0.01910149667845541,7.314494549063966e-05
450,3600000,-4.7373918235301975,1.3860515546798706,484,0.0001665328428794055,1.01,0.0,3.0,0.1179547187872231,170.41,0.027363772291086552,-0.00018856551439967007
451,3608000,-0.05404385030269623,1.3859277188777923,484,0.0002659441888476977,1.02,0.0,3.0,0.14840019976720215,170.2,0.02456988915461232,7.081252197167487e-05
452,3616000,0.5671562403440475,1.3859179723262787,484,0.0001632493670445001,1.41,0.0,4.0,0.1181615674495697,186.15,0.024569538525393595,5.369913713366259e-05
453,3624000,-0.250071057677269,1.3858216249942779,484,0.00026574701677532173,1.55,0.0,4.0,0.13652772448956965,190.18,0.02524662862106391,0.00011404941506043542
454,3632000,-0.20801560640335082,1.3857608103752137,484,0.0001937894805155338,1.52,0.0,4.0,0.12035924749448895,187.08,0.023487125129532004,-0.0001133252864019596
455,3640000,0.33856970608234405,1.38605264544487,484,0.0002711820598938175,1.74,0.0,4.0,0.13911589881405234,196.38,0.027306869138432086,0.00014995805693615694
456,3648000,-0.2917029094696045,1.3858445823192596,484,0.00018437213377865192,1.64,0.0,4.0,0.12870063053444028,194.17,0.026013996895688254,-9.60756218410097e-05
457,3656000,0.21185292899608613,1.3859314334392547,484,0.0002637587432354849,1.36,0.0,4.0,0.10453070908784866,183.25,0.01980886304134805,-0.00014045012041606243
458,3664000,-110.07767131268979,1.38592404961586,484,0.0005522290696239906,1.38,0.0,4.0,0.19136939655989407,182.51,0.03085298507791444,0.00036235306622984354
459,3672000,-0.8611934620141983,1.3859298121929169,484,0.00038370507626495965,1.5,0.0,4.0,0.17139425929635763,184.3,0.0293417203494682,-0.0001062067122256849
460,3680000,-0.48390615403652193,1.386016653776169,484,0.00018781189541073218,1.58,0.0,4.0,0.10740933196619153,188.38,0.02063102185416031,-6.963698324398138e-06
461,3688000,-8.519370747804642,1.386070249080658,484,7.918965042108539e-05,1.1,0.0,3.0,0.0888211421109736,172.88,0.018188419118102258,-4.780548188136891e-05
462,3696000,-1.398509606719017,1.3856667578220367,484,0.0003681048626901884,1.07,0.0,3.0,0.155914756199345,170.26,0.03200759391408206,3.811423073784681e-05
463,3704000,-0.9176611828804017,1.3857056498527527,484,0.00021523837270251534,1.24,0.0,3.0,0.11168687276542187,176.46,0.018314379482696153,4.844083727221005e-05
464,3712000,0.2603809654712677,1.3860388278961182,484,0.00018577769890384843,1.24,0.0,3.0,0.12206613673828542,178.61,0.02415323719348249,9.961706913145462e-05
465,3720000,-0.4839827424287796,1.3860457336902618,484,0.00013629167052727097,1.29,0.0,3.0,0.11977240099571645,178.17,0.02563800464209346,-1.7707747465465216e-05
466,3728000,-0.954141555428505,1.3859650337696074,484,0.00032406940684836627,1.26,0.0,3.0,0.13313207584433256,175.28,0.02275196016942646,2.5870179524645208e-06
467,3736000,-1.0761192309856416,1.3855549347400666,484,0.0005374707719579419,1.43,0.0,4.0,0.17719970569014548,183.64,0.031562281834926036,-5.180589239898836e-05
468,3744000,-7.333248154520988,1.3851843535900117,484,0.00031829156921844517,1.55,0.0,4.0,0.1396870490349829,189.3,0.023251589283631864,0.00013264812314446318
469,3752000,-5.235308429598808,1.385875494480133,484,0.0007180111584739279,1.53,0.0,4.0,0.21235399128869176,188.68,0.0396464386183599,1.2570357939694077e-05
470,3760000,-1.0345710760354996,1.3846880388259888,484,0.0003765368586243767,1.55,0.0,3.1000000000000085,0.1395884823426604,188.21,0.021777847705709306,0.00019397305728944048
471,3768000,-2.056013346910477,1.3853896105289458,484,0.00030159805680114005,1.45,0.0,4.0,0.11766913639381528,184.45,0.023882769425505667,-0.00024573070089900284
472,3776000,-0.883332616686821,1.3856255114078522,484,0.00040892780045965083,1.41,0.0,4.0,0.15571535566821695,184.06,0.0271599583807964,-0.00010036440246040001
473,3784000,-0.9707204365730285,1.3859816145896913,484,0.0003921533456093584,1.6,0.0,4.0,0.14386046286672355,191.4,0.02308701633409489,6.970372511204915e-05
474,3792000,-2.376576827168465,1.385565196275711,484,0.0004541661459870738,1.45,0.0,4.0,0.16302384833805264,185.63,0.026489271457681495,-2.9126669091965595e-05
475,3800000,0.296173495054245,1.386016297340393,484,0.0003960896251101076,1.28,0.0,3.1000000000000085,0.16078547121956943,177.19,0.02894549654251687,-5.4097885149531065e-05
476,3808000,-0.4252895259857178,1.3860921621322633,484,0.00011239218647006055,1.05,0.0,3.0,0.10146012960001827,167.7,0.020486873794406,2.490188126103021e-06
477,3816000,-0.08052205383777618,1.3858721768856048,484,0.0004097867464520277,1.07,0.0,3.0,0.14570427978411316,170.1,0.02512674120865571,-2.9780020122416316e-06
478,3824000,-0.19299595415592194,1.3860575568675995,484,0.0002237197884494435,1.3,0.0,4.0,0.11883490279316902,179.74,0.021296881429020132,-2.9151790995456396e-05
479,3832000,-0.21403691053390503,1.3859640884399413,484,0.000248420124862605,1.34,0.0,3.0,0.12554353138431906,181.47,0.022630363827994673,3.7355791428126394e-05
480,3840000,-2.3827406084537506,1.3859670865535736,484,0.0007170737897149593,1.55,0.0,4.0,0.1869426536746323,189.07,0.0326860591879498,-2.8544813394546507e-05
481,3848000,-1.8736388504505157,1.3858056521415711,484,0.00032885968158439025,1.55,0.0,4.0,0.1390513401106,189.77,0.022908720333557196,-6.473384630226064e-05
482,3856000,-3.430131357908249,1.3856328916549683,484,0.0001952439901759817,1.21,0.0,4.0,0.10905455264262855,176.49,0.017485354908310043,7.285613926796941e-05
483,3864000,-1.014843968153,1.385636340379715,484,0.0001851202237958205,1.39,0.0,4.0,0.13339875854551791,183.22,0.02522185286213414,1.5953415786498226e-05
484,3872000,0.49995978355407716,1.3858469593524934,485,0.00044416851926371237,1.61,0.0,4.0,0.17301711162552239,190.17,0.03457158807613646,-6.839866153313779e-05
485,3880000,-4.971776110529899,1.3847181797027588,485,0.0007481471635264825,1.65,0.0,4.0,0.21695861985906958,191.6,0.03437165119274376,2.377710916334763e-06
486,3888000,-0.3561070746183395,1.3854236376285554,485,0.000365791076176265,1.62,0.0,4.0,0.14834675213322043,189.19,0.022652378451040085,1.2453445597202517e-05
487,3896000,-0.7730555093288421,1.3856230449676514,485,0.00038723545569268935,1.57,0.0,4.0,0.15150930208154023,188.69,0.025550723722450756,-0.00010890116220252822
488,3904000,-0.4271377831697464,1.3859056961536407,485,0.0005054456032985399,1.53,0.0,4.0,0.17663040542975067,188.33,0.030911079796744484,-1.5750286365801004e-07
