PMM:episode_rewards,advantage_norm,grad_norm,P01:episode_rewards,explained_variance,value_loss,policy_loss,fps,policy_entropy,frames,P09:episode_rewards,epoch_idx,episode_length
53.04,2.1055955010652543,0.7722634997552248,23.0,0.7282671797275543,0.03296376287471503,-0.01633302950212965,317,1.1195032924413681,2656000,74.20000000000002,332,1053.87
49.61,2.1133935379981996,0.7273921176670457,20.9,0.6808483159542084,0.03410059513989836,-0.01172647327883169,317,1.1141501235961915,2664000,74.0,333,1040.06
50.25,2.16069777071476,0.8185905462462898,21.9,0.6786016929149628,0.03543131395708769,-0.01952007623127429,317,1.077731384038925,2672000,74.0,334,1044.0
49.24,2.399844370484352,0.9194097391188717,20.799999999999997,0.6930995917320252,0.042514501991681754,-0.008617041807156056,317,1.0832847434282302,2680000,74.0,335,1033.67
52.46,2.889178251028061,1.8797575814367806,20.799999999999997,0.4213389223814011,0.10977641997858882,-0.008076769367617089,317,1.0600244516134263,2688000,75.20000000000002,336,1028.21
52.36,2.08535241484642,0.6934592971595407,20.799999999999997,0.654558385014534,0.03347280729562044,-0.012955245043267496,317,1.014446114897728,2696000,75.20000000000002,337,1027.77
52.95,2.2799305844306947,0.6559256275896849,20.799999999999997,0.6540113592147827,0.03867024219594896,-0.0061100384808378295,317,1.0085522282123565,2704000,78.10000000000001,338,1042.63
53.17,2.204641033411026,0.6364244013146549,20.799999999999997,0.6969361817836761,0.036287882290780546,-0.013998551627155393,317,1.0810932499170303,2712000,78.10000000000001,339,1049.8
51.67,2.1527094531059263,0.7215165840020678,20.799999999999997,0.6954452604055404,0.035557449348270896,-0.020357465060078538,317,1.1097904753684997,2720000,77.10000000000001,340,1030.6
51.58,2.0480962485074996,0.7769269671500381,20.799999999999997,0.7079057824611664,0.034345691250637175,-0.018275915703734425,317,1.0680355834960937,2728000,75.30000000000003,341,1038.43
48.82,2.2844683080911636,0.7171213378506189,20.799999999999997,0.6913897925615311,0.03989240180468187,-0.0160771092469804,317,1.1060445290803909,2736000,72.20000000000002,342,1034.65
50.73,3.1077240443229677,2.320292485379559,20.799999999999997,-0.10920435905456544,0.3383528418838978,-0.017735696649760938,317,1.07192897439003,2744000,74.0,343,1042.34
53.0,2.121370696425438,0.7821034438546145,25.8,0.6726053369045257,0.035571781147737055,-0.01789897232869407,317,1.0588911598920823,2752000,74.10000000000001,344,1069.39
54.82,2.425812546014786,0.7557325986251137,30.6,0.6881881392002106,0.04747271379223093,-0.02170835671109671,316,1.0835419511795044,2760000,75.30000000000003,345,1085.86
55.26,2.3010475772619245,0.7003852273648874,33.0,0.6524503403902053,0.04137183984275907,-0.013684253153915051,316,1.079403247833252,2768000,75.30000000000003,346,1088.56
57.04,2.236348142027855,0.8145355958161085,35.8,0.7077316612005233,0.039667218225076795,-0.02294699203383061,316,1.097893392443657,2776000,78.10000000000001,347,1108.47
59.15,4.743733487725258,11.645970382144714,36.0,-3.1490903532505037,1.0449667884549125,-0.016549694520654155,316,1.0576037312671542,2784000,79.30000000000003,348,1114.24
60.35,2.30963909804821,0.8227423346216396,36.0,0.6614882707595825,0.04241118566598743,-0.018793568188557402,316,1.0397796356678009,2792000,82.40000000000003,349,1123.79
57.15,2.262849375605583,0.7674253611837826,36.0,0.7060232841968537,0.04121604418382049,-0.016702213510870933,316,1.0517322182655335,2800000,78.0,350,1130.31
57.57,3.8399009025096893,8.088854784961903,35.8,0.6438870400190353,0.36586740612983704,-0.014559505704673938,316,1.0245416836813093,2808000,78.10000000000001,351,1109.0
57.12,2.035884136557579,0.6548898095608102,33.8,0.7325955533981323,0.031325407857075334,-0.00966734336107038,316,1.0916617017984391,2816000,75.30000000000003,352,1101.71
60.24,2.898402669429779,2.07497134185919,34.900000000000006,0.7408766996860504,0.07301242959685623,-0.00322124550701119,316,1.0707592564821242,2824000,79.90000000000008,353,1110.06
61.32,2.3006826281547545,0.8707039174138151,33.8,0.6433311396837235,0.043473797594197096,-0.026594877792958868,316,1.0576071816682815,2832000,84.40000000000003,354,1127.18
61.88,2.471959795951843,0.9584251894077118,31.8,0.7024416512250901,0.047324778609909114,-0.01878413687692955,316,1.0701637238264083,2840000,88.40000000000003,355,1116.44
59.5,2.580162543654442,1.7148872051767068,25.0,0.5099748063087464,0.07839984208345413,-0.015864122704806506,316,0.9937549932301044,2848000,88.0,356,1078.08
45.24,2.224579229950905,1.066788079089851,1.0,-0.06692559301853179,0.037362225088290874,-0.00011751464335247874,316,1.0116190012916924,2856000,80.40000000000003,357,855.04
41.62,1.968027920126915,0.8101693578212956,1.0,0.7076130682229995,0.030329231205396354,-0.009099457574775443,316,1.0616870576143265,2864000,79.10000000000001,358,826.36
40.26,2.1811431497335434,0.8214165621830952,1.0,0.6677634072303772,0.03805334156611934,-0.021886767075629907,316,1.1144309836626052,2872000,75.40000000000003,359,810.59
40.14,2.0583625096082687,0.6306183319931463,1.0,0.6962620747089386,0.03161359215155244,-0.0060496497992426155,316,1.1162391352653502,2880000,75.40000000000003,360,813.56
40.52,2.2177371686697005,0.6616278533636252,1.0,0.7061305391788483,0.04058032798813656,-0.016131739518605172,316,1.1050775045156478,2888000,79.10000000000001,361,820.11
38.9,2.0925736558437347,0.6202604489548772,1.0,0.6635458290576934,0.03383366935886443,-0.012352847633010242,316,1.0661901813745498,2896000,71.80000000000007,362,821.1
38.32,2.150768511891365,0.6623590083827144,1.0,0.6671428889036178,0.036854437161237,-0.011175222150341143,316,1.1053170680999755,2904000,79.10000000000001,363,828.98
37.29,2.043962935209274,0.7107244254718036,1.0,0.7170091289281845,0.03613442071480676,-0.021074106892920098,316,1.1108172845840454,2912000,71.0,364,821.27
36.88,2.1588636302947997,0.6815605061007262,1.0,0.6954719942808151,0.036009449958801266,-0.015933895622729323,316,1.0931935930252075,2920000,69.20000000000002,365,825.95
36.91,2.2709209370613097,0.751265997471034,1.0,0.6776760619878769,0.04301368944812566,-0.01945260391541524,316,1.0810669296979905,2928000,71.10000000000001,366,837.38
40.24,2.177553128004074,0.6668844040864877,1.0,0.6551357936859131,0.03812613731250167,-0.01261558660218725,316,1.0917377752065658,2936000,77.40000000000003,367,872.0
43.84,2.654115581512451,1.240951377928863,1.9000000000000004,0.5640906143188477,0.10205677808262408,-0.015726571873165084,316,1.0700323730707169,2944000,81.10000000000001,368,902.72
46.32,2.3849092334508897,0.9235658227866675,3.0,0.694680580496788,0.04798446605913341,-0.02079496157821268,316,1.094478964805603,2952000,82.40000000000003,369,936.7
53.45,2.472354328632355,0.790896703248374,5.9,0.695787895321846,0.0491566492523998,-0.015241571561200545,316,1.0968129128217696,2960000,90.0,370,1020.1
57.15,2.1146080166101457,0.8392399541528819,11.700000000000001,0.7018678289651871,0.03427434375975281,-0.020896276314015267,316,1.1023426586389542,2968000,90.30000000000003,371,1084.95
61.36,2.0041419529914855,0.6607333470388851,31.0,0.6937893199920654,0.031881998025346546,-0.012208127008052542,316,1.1210281735658645,2976000,90.30000000000003,372,1154.25
63.71,2.259244534373283,0.8424778088385944,37.0,0.6558521795272827,0.040722110045608134,-0.020890813946316485,316,1.1303943651914596,2984000,90.30000000000003,373,1193.79
67.44,2.841747490763664,1.5234437181961409,37.0,0.6921127545833587,0.07367441733833402,-0.022090234928764402,316,1.1211927080154418,2992000,94.10000000000001,374,1193.01
69.96,2.563800115585327,1.1093912150264007,37.900000000000006,0.7528752785921097,0.054537959787994625,-0.009831227159593255,316,1.100307333469391,3000000,95.10000000000001,375,1198.16
72.85,2.359105686545372,0.9354271024276781,37.0,0.677636263370514,0.0472400972340256,-0.01575196050980594,316,1.086123572587967,3008000,103.60000000000005,376,1193.54
73.8,2.3373118764162064,0.7871888141962294,37.0,0.694787078499794,0.044012253610417246,-0.023778628178552027,316,1.093127812743187,3016000,109.80000000000007,377,1207.39
74.47,2.2499190098047257,0.9428662713350261,37.0,0.7220526432991028,0.045501397927291694,-0.015050152690382674,316,1.088373327255249,3024000,96.70000000000006,378,1215.56
74.67,2.1917047625780106,0.6504169025525687,36.9,0.7084728282690048,0.0375959027511999,-0.01677654703387816,316,1.1005877023935318,3032000,96.70000000000006,379,1213.71
74.77,2.195469689965248,0.8192584956805087,37.0,0.7211412340402603,0.03952493223361671,-0.018482521217083558,316,1.1213710719347,3040000,95.80000000000007,380,1219.1
75.49,2.802632888555527,1.8034357293626857,35.8,0.1982828599214554,0.20047916433308274,-0.006853897912660614,316,1.1092098188400268,3048000,118.2000000000001,381,1205.07
75.22,2.144824821352959,0.6269084667820723,35.8,0.6835655254125595,0.03576718322467059,-0.014688302880967967,316,1.1046447992324828,3056000,118.2000000000001,382,1207.22
75.04,2.742781343460083,1.2513895048219152,35.8,0.7093661367893219,0.06596052222885192,-0.010483690307737561,316,1.0724601125717164,3064000,118.2000000000001,383,1216.68
73.0,2.0108254861831667,0.6094731663758473,35.8,0.6661793106794357,0.032059658314101395,-0.010827989822137169,316,1.1005943977832795,3072000,104.40000000000012,384,1212.12
72.4,2.0826300132274627,0.763175801112136,34.900000000000006,0.6889032334089279,0.03601214268710464,-0.0189516709651798,316,1.079737093448639,3080000,99.90000000000016,385,1208.63
75.73,2.714231934547424,1.6111935446256351,34.900000000000006,0.6927908736467362,0.07396471560001373,-0.0063816950917316715,316,1.043496530354023,3088000,131.90000000000026,386,1209.91
76.53,2.3827568078041077,0.9878560290157323,35.9,0.6854315847158432,0.05474702139850706,-0.012954806944762823,316,1.0622520869970322,3096000,131.90000000000026,387,1223.46
82.2,3.049976972937584,1.2727405271242673,35.9,0.6665442705154419,0.09162054785527289,-0.016965910512953996,316,1.055622410774231,3104000,173.00000000000017,388,1236.74
85.15,2.5762335205078126,1.0398053924464064,38.7,0.6988055545091629,0.05634624656289816,-0.02311493466317188,316,1.018012788295746,3112000,191.60000000000008,389,1248.43
84.95,2.4274076759815215,0.7943699400420283,40.8,0.6280622708797455,0.05040534787811339,-0.017562848377856426,316,1.0258917325735093,3120000,189.2,390,1257.34
85.04,2.8127062249183656,0.979994956695204,40.8,0.6604557359218597,0.0679900280945003,-0.016993416009936483,316,1.056039514541626,3128000,172.80000000000018,391,1264.31
85.14,2.3104985618591307,0.7235641309411613,42.900000000000006,0.7096677935123443,0.04330001045949757,-0.024620725901331752,316,1.0997003096342086,3136000,162.00000000000006,392,1280.26
82.9,2.0533308506011965,0.6383848455380742,36.9,0.7127846282720566,0.034818397220224145,-0.006488597066490911,316,1.0755225205421448,3144000,162.00000000000006,393,1247.58
85.04,2.831721739768982,1.837015646490996,40.8,0.6468472588062286,0.103457398773171,-0.016023653055890465,316,1.0473587489128113,3152000,153.80000000000007,394,1255.42
87.74,2.394392042160034,0.9251810345197718,40.8,0.6823685467243195,0.049262054762803015,-0.020997310366947203,316,1.039982094168663,3160000,163.80000000000024,395,1259.36
90.11,2.5581981360912325,0.9822482609205808,43.8,0.7110352545976639,0.05418814480304718,-0.024110974698560314,316,1.060199766755104,3168000,163.80000000000024,396,1272.38
91.38,2.218722513318062,0.8293555434287256,44.0,0.7205217498540878,0.04181423825677484,-0.011713749605187332,316,1.0876943391561509,3176000,163.80000000000024,397,1269.74
90.53,2.7852698236703874,1.136971490885116,41.0,0.5914359897375107,0.07394759003538638,-0.027016999293118717,316,1.0788971507549285,3184000,163.80000000000024,398,1257.34
76.31,2.338995636701584,1.3292167395212027,1.9000000000000004,-0.026000712513923645,0.04156773550435901,-0.014570995864924044,316,1.0151326099038125,3192000,142.2000000000001,399,1067.24
71.91,2.3489184373617173,0.8104661379371096,1.9000000000000004,0.7325677824020386,0.045892100888304414,-0.002585229353280738,316,1.0884513020515443,3200000,129.9000000000001,400,1040.76
66.45,2.3139361345767977,0.764661135128338,1.9000000000000004,0.6826872044801712,0.04313881453126669,-0.013275189695414157,316,1.0934348338842392,3208000,126.30000000000003,401,1014.68
65.33,1.8692550456523895,0.7013550167838438,1.9000000000000004,0.7098960798978805,0.028801593172829598,-0.015230696871658438,316,1.0980253964662552,3216000,123.30000000000003,402,1007.18
63.81,2.4171374928951264,0.8854277240530536,1.9000000000000004,0.6762215453386307,0.04699154082220048,-0.01805212748440681,316,1.0806398129463195,3224000,112.2000000000001,403,998.05
63.47,2.4246694147586823,0.9139147778291655,1.9000000000000004,0.676220868229866,0.04860773671651259,-0.007509948095539585,316,1.0735063982009887,3232000,109.20000000000002,404,998.8
65.4,2.1815907138586046,0.7788712707058346,1.9000000000000004,0.6885714799165725,0.04050945211201906,-0.015734844085527583,316,1.0758799004554749,3240000,112.2000000000001,405,1012.0
67.89,3.1620296293497088,1.5171501174853872,1.9000000000000004,0.49881656348705294,0.09636608406435698,-0.03146922236774117,316,1.078804505467415,3248000,112.2000000000001,406,1025.89
65.3,2.273186490535736,0.8048927758137735,1.9000000000000004,0.6884621214866639,0.04261280013481155,-0.020868517328053712,316,1.1027099370956421,3256000,110.10000000000001,407,1028.68
63.87,2.0962362492084505,0.6786050748865151,1.9000000000000004,0.6902646607160569,0.0337971727270633,-0.009503535345429555,316,1.116235041618347,3264000,110.10000000000001,408,1022.74
65.5,2.2759058195352555,0.9771968101631954,1.9000000000000004,0.7403760528564454,0.044212624554056675,-0.01359873708570376,316,1.0988849526643754,3272000,110.10000000000001,409,1021.86
62.6,2.081465787887573,0.6696059753911147,1.9000000000000004,0.6139421689510346,0.036137273726053534,-0.012983024383865996,316,1.081977854371071,3280000,103.60000000000005,410,1034.49
61.81,2.1820460242033004,0.730439854811926,1.9000000000000004,0.6232904171943665,0.03649505230598152,-0.008455330290598796,316,1.0762893933057784,3288000,102.10000000000001,411,1038.86
64.64,2.4505258226394653,0.9173896933368776,1.9000000000000004,0.7014389020204544,0.05244938706513494,-0.01277018185792258,316,1.0802105581760406,3296000,109.10000000000001,412,1060.61
69.37,2.3789321678876876,0.83443751147754,9.200000000000003,0.6629181575775146,0.04912808102089912,-0.012130501911742612,316,1.109793967604637,3304000,110.10000000000001,413,1107.79
59.95,2.435612816810608,1.2989889393801266,1.0,-0.35994821846485137,0.05264759349171072,-0.022325131576508284,316,1.1794885712862015,3312000,110.0,414,1002.6
17.13,1.5080205023288726,0.5109308221928837,0.0,-0.27179415583610533,0.016827163704147097,0.00042464063502848146,316,1.2305423831939697,3320000,67.10000000000001,415,417.08
3.47,1.8444897174835204,0.6466610833408268,0.0,0.5742366236448287,0.027286775885149838,-0.010966135292546824,316,1.1267153131961822,3328000,8.100000000000009,416,232.19
4.04,2.235042216181755,0.7536607993068308,0.0,0.6739300185441971,0.040161910504102706,-0.013016792910639197,316,1.0803769290447236,3336000,10.100000000000009,417,241.38
9.11,2.4468834698200226,0.9442873431617067,0.0,0.6945167237520218,0.05301625868072733,-0.014852684376528487,316,1.0961191046237946,3344000,36.20000000000002,418,303.69
16.17,3.077169820070267,1.6933101619582862,0.0,0.49297073066234587,0.21330482138320803,-0.012594197529542725,316,1.0826752197742462,3352000,66.90000000000008,419,370.41
19.12,2.165504828095436,0.734233176658873,0.0,0.7025935029983521,0.040945803837385025,-0.022563492664776277,316,1.077694827914238,3360000,75.20000000000002,420,415.93
21.97,2.8082512748241424,1.2685881213626893,0.0,0.7726435965299606,0.06238451853394508,-0.01299667894068989,316,1.0473533749580384,3368000,78.10000000000001,421,458.76
32.62,3.08938086271286,1.9398874381110816,0.0,0.37949487030506135,0.19230847468599677,-0.025094180812129708,316,1.033623177409172,3376000,89.10000000000001,422,559.37
37.5,2.2410650473833083,0.8220580851975542,0.0,0.6393924671411514,0.040241594202816484,-0.02088446096284315,316,1.0510603898763657,3384000,90.30000000000003,423,627.16
40.76,2.355364082455635,0.9319390138769836,0.0,0.6806819486618042,0.045131701095961034,-0.01985289973235922,316,1.0627173203229905,3392000,104.20000000000002,424,671.82
49.05,3.0408589220046998,1.3807057995106933,0.0,0.5706250870227814,0.10216717320494353,-0.01705816104717087,316,1.0592247408628463,3400000,112.0,425,781.05
52.65,2.33505591571331,0.8019906406877334,0.0,0.6422185373306274,0.04687834056094289,-0.010718129310407675,316,1.0801686555147172,3408000,112.20000000000002,426,835.99
56.0,2.4209089720249177,0.9019414489588111,0.0,0.6720534539222718,0.05531364237889647,-0.014147062705815188,316,1.024950777888298,3416000,112.20000000000002,427,887.18
61.49,2.2782617753744123,0.820703427346475,0.9000000000000004,0.6468576240539551,0.04390311278868467,-0.019609885985264554,316,1.0668429070711136,3424000,126.0,428,953.44
68.4,2.3446128410100937,0.851222278052889,1.9000000000000004,0.6909308207035064,0.04675406310707331,-0.01946220742422156,316,1.0818696558475493,3432000,126.10000000000001,429,1044.31
74.32,2.5430851793289184,0.8064571377924706,4.9,0.6541126960515976,0.05320410802960396,-0.015914777000434695,316,1.0613879412412643,3440000,126.10000000000001,430,1128.04
78.67,2.338546753525734,0.8601441342694944,25.8,0.65256851375103,0.04394548552576452,-0.019295839601545593,316,1.059079282283783,3448000,126.10000000000001,431,1190.65
83.72,2.3304318392276766,1.051707459681295,37.900000000000006,0.6255089312791824,0.044367858516052364,-0.01541433090729697,316,1.0299904733896255,3456000,127.30000000000003,432,1240.91
89.23,2.6205925899744034,1.422433959017011,47.0,0.7715722393989562,0.05422174520790577,-0.00932157305884175,316,1.026410031914711,3464000,130.50000000000006,433,1272.34
91.68,2.215137859582901,1.1718422515454883,47.0,0.691718783378601,0.04458648016210645,-0.023602953339577654,316,1.0572568506002427,3472000,136.90000000000015,434,1283.9
93.74,2.67198737680912,1.1602174466772315,47.9,0.6013922965526581,0.07343664868734777,-0.008246553985809441,316,1.065241863131523,3480000,154.40000000000003,435,1288.52
95.11,2.6958904320001604,1.1337140574772098,48.0,0.6555027174949646,0.06124105810187757,-0.023634152468002868,316,1.0518579655885696,3488000,156.10000000000002,436,1296.43
77.7,2.4723845714330674,1.138044151440756,9.0,0.06573113799095154,0.05447564464295283,-0.03270237792516127,316,1.0908302015066147,3496000,154.20000000000002,437,1117.21
39.36,1.8228768582642079,0.7633660668831772,0.0,-0.13233379721641542,0.0256264542878489,-0.007016737592639401,316,1.259253044128418,3504000,106.50000000000013,438,622.74
30.9,1.8225229734182358,0.6907046154476401,0.0,0.6298884552717209,0.02715691363206133,-0.005851528282510117,316,1.1464877033233642,3512000,95.0,439,551.02
22.04,2.1859433871507643,0.9183636615874248,0.0,0.7002867096662522,0.03940522819990292,-0.019510073853307403,316,1.1058154141902923,3520000,76.10000000000001,440,494.64
18.83,2.295251278281212,0.8540575993430387,0.0,0.6514798444509506,0.042693715952336786,-0.022083842786960305,316,1.1200670903921128,3528000,64.10000000000001,441,479.54
16.36,2.238374938964844,0.8356467175824557,0.0,0.6627613240480423,0.04160384753253311,-0.008586180382408201,316,1.0815413302183152,3536000,47.000000000000085,442,463.15
18.94,2.3103230744600296,0.8839554922595357,0.0,0.678556478023529,0.04662155698053539,-0.010771004796260968,316,1.102573972940445,3544000,69.10000000000001,443,489.25
22.78,2.2414582818746567,0.9124737114769442,0.0,0.3124012851715088,0.04261538835708052,-0.024963231281144544,316,1.1127474749088286,3552000,70.60000000000005,444,558.68
23.65,1.7620363509655,0.7769674940307325,0.0,0.7529850852489471,0.02610598150175065,-0.011424037729448173,316,1.1018277806043626,3560000,70.60000000000005,445,583.38
24.82,1.9516040861606598,0.6149212951666333,0.0,0.6848285192251206,0.03060226998757571,-0.005418699656693207,316,1.0711242216825485,3568000,70.60000000000005,446,607.13
31.13,2.465933205485344,0.9362035619877302,0.0,0.6349808198213577,0.056048178849741816,-0.013855104999965989,316,1.0631532329320907,3576000,83.10000000000001,447,687.49
37.24,2.4096036094427107,0.8798130783881245,0.0,0.6938583534955979,0.05347033614758402,-0.02553269527037628,316,1.095945873260498,3584000,86.0,448,768.95
37.74,2.1897331351041793,0.8520216821723982,0.0,0.6467596060037613,0.04354180194437504,-0.007900159650889691,316,1.074906688928604,3592000,86.0,449,779.92
50.09,2.6553690540790558,1.0105931433169588,1.9000000000000004,0.6478567397594452,0.06135048186406493,-0.013135951504373224,316,1.0566264641284944,3600000,104.60000000000005,450,903.67
57.26,2.614671173095703,1.0299860902004727,3.0,0.6238513857126236,0.05945878732018173,-0.022069150407915003,316,1.0546380174160004,3608000,114.10000000000001,451,987.77
61.34,2.4361927688121794,0.8797312236638747,4.0,0.6132611829042435,0.04657082467805594,-0.009540860785054974,316,1.0498973959684372,3616000,115.50000000000004,452,1035.6
68.26,2.5393763959407805,0.8879263599480289,14.9,0.6680571925640106,0.05272726617287844,-0.027307047476642764,316,1.0562577211856843,3624000,115.50000000000004,453,1135.8
70.59,2.045776371359825,0.7064192006655168,18.0,0.668317767381668,0.03397107048425824,-0.009495278461836279,316,1.0592954343557357,3632000,115.50000000000004,454,1165.95
74.78,2.452564814686775,0.937651006668323,24.6,0.6760072243213654,0.05317337797489017,-0.027753449677038588,317,1.0669082975387574,3640000,121.60000000000014,455,1198.68
80.98,3.0132724142074583,1.2538451914319528,28.9,0.6270020461082458,0.07385526901576668,-0.02553253706195392,316,1.0415188419818877,3648000,142.20000000000002,456,1237.26
83.33,2.3892099928855894,0.8585039454052945,28.9,0.6476364368200302,0.052965795141644775,-0.014119846105313628,316,1.0471661788225175,3656000,149.2,457,1240.83
83.88,2.2415848380327223,0.7744750369586881,28.9,0.7238938421010971,0.048783590246457606,-0.011981609448703238,316,1.0604904478788375,3664000,149.2,458,1245.74
85.48,3.362242000699043,1.548259868017148,24.200000000000003,0.12940202176570892,0.09992995764128863,-0.029060626686550677,316,1.070830699801445,3672000,152.50000000000014,459,1229.75
60.78,2.038876312971115,0.7971038881161252,0.0,0.20149333536624908,0.03136291397502646,-0.0027606331766583028,316,1.1543699300289154,3680000,133.3,460,907.52
56.83,1.664942381978035,0.5200661131898051,0.0,0.7119045972824096,0.021740065009798856,0.0016884133352141361,316,1.0703557682037355,3688000,116.80000000000015,461,877.09
53.04,2.1493413907289507,0.7076074468994,0.0,0.6917350745201111,0.03895601625088602,-0.013009190592565573,317,1.0896407961845398,3696000,112.30000000000003,462,855.36
51.97,2.520114494562149,0.8133857962382963,0.0,0.573625231385231,0.049798825248144565,-0.02124024992517661,316,1.113613502383232,3704000,104.80000000000007,463,850.64
51.18,2.091885201931,0.7416541058468081,0.0,0.7075683963298798,0.03930029101204127,-0.015341738184652058,317,1.0708442986011506,3712000,104.80000000000007,464,839.8
49.59,2.5219117444753647,0.874922645666468,0.0,0.6703759795427322,0.05757130833109841,-0.02696213343529962,316,1.0785949355363846,3720000,101.30000000000003,465,833.67
49.64,3.0358627957105635,1.4504879317609884,0.0,0.6437540274858474,0.09355752053670585,-0.024605894589913076,317,1.0701751512289048,3728000,112.20000000000002,466,836.82
50.07,2.8383891081809995,1.2671283083787073,0.0,0.7071019405126572,0.06574234164319932,-0.017076306102098898,317,1.0715958213806152,3736000,104.80000000000007,467,833.94
50.57,2.312045693397522,0.8388545968865515,0.0,0.6816750907897949,0.04786082943668589,-0.022274367153877393,316,1.0627491247653962,3744000,105.00000000000009,468,830.14
50.68,3.1180653089284895,1.6038301556021404,0.0,0.6242695122957229,0.11855877181980759,-0.010943523569731042,316,1.053255527615547,3752000,111.30000000000003,469,829.78
56.16,2.844447483420372,1.4793689129417698,0.0,0.686412388086319,0.08023828840814531,-0.018042226427205606,316,1.0555464380979538,3760000,121.20000000000027,470,864.39
58.35,2.2165018415451048,1.0348641791168425,0.0,0.6791879189014435,0.040872813919559124,-0.015249176514043939,316,1.065363303422928,3768000,150.40000000000003,471,871.9
66.61,2.7058482038974763,0.9456490896999651,0.0,0.6399784219264985,0.06895756628364325,-0.018655628280685052,316,1.0776784378290176,3776000,154.3,472,956.56
71.87,2.56544618844986,1.0311365183552745,0.0,0.6051285970211029,0.05900620424188673,-0.011386409490951337,316,1.0847632992267608,3784000,157.40000000000003,473,1017.83
78.32,2.3814959144592285,0.9181592836868023,0.9000000000000004,0.716162605881691,0.05066247224574909,-0.013104039445752278,316,1.0526834511756897,3792000,168.10000000000002,474,1079.36
87.7,2.9747338557243346,1.2427428344484361,8.700000000000001,0.6125954258441925,0.07958250797819347,-0.02231708589824848,316,1.0816700994968413,3800000,169.40000000000003,475,1174.01
100.26,2.797420600056648,0.9915721433492665,37.50000000000001,0.6861268705129624,0.0664801831706427,-0.0157245244277874,316,1.0544723129272462,3808000,195.70000000000016,476,1253.36
107.49,2.9246774566173555,1.2091634358422614,44.9,0.7393392091989517,0.07228081521578134,-0.01607755010598339,316,1.035023181438446,3816000,211.60000000000008,477,1296.35
112.84,2.8228506201505663,1.080348332277932,48.0,0.5341538554430008,0.0830533839436248,-0.012702919344883412,316,1.0705813908576964,3824000,219.70000000000022,478,1329.81
115.65,2.150805559754372,0.828944467016689,49.0,0.686533840894699,0.0408642069902271,-0.013379749763407745,316,1.0588312083482743,3832000,219.70000000000022,479,1352.68
119.03,3.0658309680223463,1.4234531119942448,49.0,0.3579592025279999,0.08408216089941561,-0.027102820762665944,316,0.9745540562272071,3840000,245.30000000000013,480,1352.98
118.77,1.8486503428220749,0.6881412214074387,48.9,0.6937356996536255,0.028813906039576977,-0.008599685423541814,316,1.0635879474878311,3848000,245.30000000000013,481,1354.79
117.94,2.339444047212601,0.8690340858729677,48.0,0.683398220539093,0.04822515412699431,-0.016030939268530345,316,1.078256484270096,3856000,245.30000000000013,482,1352.2
117.58,2.6500857430696487,1.0201427663289644,48.0,0.662208856344223,0.06322881521191448,-0.02732293906243285,316,1.0485137605667114,3864000,245.30000000000013,483,1347.85
118.01,2.2803592032194135,0.776270580362192,48.0,0.6691607457399368,0.04432938343845308,-0.012626606022531633,316,1.0530139249563217,3872000,233.2000000000001,484,1350.77
117.75,2.407910588979721,0.9129704121147008,48.0,0.6833170413970947,0.049733064309693875,-0.017312967632842628,316,1.0493992757797241,3880000,233.2000000000001,485,1369.12
118.26,2.541709005832672,1.2751979361074797,48.0,0.6325605946779251,0.05148185558151454,-0.00897358616522979,316,1.0441809874773025,3888000,233.2000000000001,486,1380.61
120.11,2.5817011326551436,0.9377703996697353,48.0,0.6297427934408187,0.07204456355655565,-0.022440244951285424,317,1.0770702922344209,3896000,245.70000000000016,487,1370.49
119.81,2.7382826006412504,1.1014880575610062,48.0,0.7219374614953995,0.0635253369435668,-0.011114747233805247,317,1.074163202047348,3904000,233.2000000000001,488,1368.55
118.55,2.5676747906208037,1.1382042813418407,48.0,0.7025626623630523,0.06297417620196938,-0.01690903519105632,316,1.1105087995529175,3912000,233.2000000000001,489,1364.8
117.38,2.7428593587875367,1.0357320638206207,47.8,0.6627205890417099,0.060872999387793246,-0.021658618476358242,316,1.0945581024885178,3920000,245.70000000000016,490,1356.88
115.1,2.035185866355896,0.7492283685758636,47.8,0.7051215523481369,0.037315512942150235,-0.00844981261601788,316,1.0829103583097457,3928000,245.70000000000016,491,1350.0
111.75,2.6964648139476775,1.071511927819897,47.8,0.7375307369232178,0.0601371993497014,-0.023776372529682704,316,1.0935940200090408,3936000,219.40000000000012,492,1348.03
98.62,2.19389771938324,0.7709556421285291,40.5,0.6828551530838013,0.04150048636132851,-0.019179819702985698,317,1.1069770592451096,3944000,192.50000000000006,493,1317.93
96.24,2.6258584523200987,1.16043351293375,36.0,0.6620789062976837,0.07182570311939344,-0.004407276930578519,316,1.1033530074357987,3952000,185.70000000000005,494,1303.42
95.93,2.3416423374414443,0.8418513805228552,36.0,0.6707478666305542,0.05088002000004053,-0.019863028505351394,316,1.0928441166877747,3960000,184.10000000000002,495,1289.77
97.69,3.6017431765794754,1.8655687815330935,36.0,0.6130057621002197,0.14724465102422982,-0.010135259404196404,316,1.0473703336715698,3968000,185.70000000000005,496,1303.4
98.7,2.2964581191539764,0.8002258986870336,37.800000000000004,0.6977457976341248,0.046075605405494574,-0.01184526267752517,316,1.0646185457706452,3976000,185.70000000000005,497,1311.54
