policy_entropy,value_loss,PMM:episode_rewards,clip_fraction,explained_variance,fps,P01:episode_rewards,advantage_norm,approx_kl_divergence,frames,epoch_idx,P09:episode_rewards,policy_loss,grad_norm,episode_length
1.7725029669702053,0.009346224557600636,165.25,0.181787109375,-3.3527612686157227e-09,520,50.0,15.968717288970947,0.002373763095954473,276480,27,277.5000000000002,-0.0013909302244428546,0.05300448703451387,332.87
1.7702812165021897,0.006420653504028451,149.25,0.2296630859375,-5.215406417846679e-09,521,47.50000000000001,15.968716818094254,0.0031183281912205985,286720,28,277.5000000000002,-0.0014809232372499537,0.052234837526366,324.55
1.747693033516407,0.008463052227745039,149.5,0.23505859375,-9.685754776000977e-09,522,25.0,15.96871633529663,0.002943685941616536,296960,29,300.0,-0.0019121507568343077,0.05351489330222818,329.59
1.7679803505539895,0.009835124012897722,153.25,0.2588623046875,-1.2665987014770507e-08,523,25.0,15.968717741966248,0.003066344057333481,307200,30,275.0,-0.0017673483624093933,0.05711377414168641,330.19
1.7792922638356685,0.008870751522817955,163.75,0.20625,-1.080334186553955e-08,524,25.0,15.968717533349992,0.0025354001638561384,317440,31,277.5000000000002,-0.0017471773950092028,0.05236801880965597,334.1
1.7804604597389697,0.008960024718453497,171.25,0.29873046875,-5.215406417846679e-09,525,25.0,15.968717724084854,0.0044994585806307445,327680,32,302.5000000000002,-0.0023926725323690336,0.055267568714932845,329.58
1.7763171151280404,0.007651267689607266,162.5,0.2211669921875,0.0,524,25.0,15.968717235326768,0.002682414183863102,337920,33,302.5000000000002,-0.0012937750565470197,0.0539282485433956,329.75
1.7732958950102329,0.007490319266105416,147.25,0.2936767578125,-1.0430812835693359e-08,524,25.0,15.968717032670975,0.003809007217068938,348160,34,252.50000000000023,-0.0016639180732454407,0.052111822601458815,328.56
1.7720213517546655,0.006112409149409359,117.25,0.1997314453125,5.960464477539063e-09,525,0.0,15.968715941905975,0.0026034534496147898,358400,35,250.0,-0.0010994869720889256,0.050591574475645516,323.08
1.7831786468625068,0.009796290014901388,129.75,0.24775390625,-7.82310962677002e-09,525,22.500000000000007,15.96871789097786,0.003332379323751411,368640,36,250.0,-0.0016890572012925986,0.05323120421394215,328.46
1.7723408102989198,0.007572388337757729,136.25,0.2352783203125,1.5273690223693846e-08,525,25.0,15.968717432022094,0.0029524914580747463,378880,37,252.50000000000023,-0.0014766740454433603,0.05248077523225222,326.56
1.7654282867908477,0.0063875742982887115,142.75,0.254833984375,-3.3527612686157227e-09,525,25.0,15.968716490268708,0.0035371368737344257,389120,38,252.50000000000023,-0.001568752699677134,0.05147890533714276,329.76
1.7837638087570666,0.00865966941366878,139.0,0.1858154296875,-1.080334186553955e-08,526,25.0,15.968717241287232,0.0022584270174490937,399360,39,252.50000000000023,-0.0009846891734923702,0.052221355480130724,328.61
1.7790966466069222,0.009256611595264985,142.0,0.1900146484375,3.7252902984619143e-10,527,25.0,15.968717736005782,0.0023020341322649075,409600,40,277.5000000000002,-0.000994423821248347,0.053092654365328305,327.18
1.7781742103397846,0.00787422547477945,150.5,0.2698486328125,2.868473529815674e-08,527,25.0,15.968717348575591,0.003291673212436308,419840,41,300.0,-0.002172567051820806,0.050538435065640666,326.78
1.7838070049881936,0.008784926495354738,160.0,0.243310546875,3.7252902984619143e-10,527,50.0,15.96871783733368,0.002843048562220929,430080,42,300.0,-0.0018480517326679546,0.05193563095950719,330.35
1.7811595663428306,0.006701464724756079,140.5,0.2712646484375,-2.3469328880310058e-08,527,25.0,15.968717283010482,0.0036918471540047905,440320,43,275.0,-0.0016227438820351381,0.05220974780230695,323.62
1.7785717107355594,0.009093191046554238,157.0,0.242529296875,-1.3783574104309083e-08,527,25.0,15.968717366456985,0.002913893005211321,450560,44,330.0000000000004,-0.0014852905846055365,0.05696637551624191,329.04
1.7786948777735234,0.007182371195608539,145.25,0.247412109375,-2.9802322387695314e-09,528,25.0,15.968712252378463,0.0030598883357811245,460800,45,400.0,-0.0014164533815346659,0.052855080946454955,321.88
1.781786559522152,0.006216960289657436,152.25,0.284033203125,-1.4901161193847657e-09,528,22.500000000000007,15.968716931343078,0.0038798834099452507,471040,46,400.0,-0.002044268569443375,0.05238893535303655,328.01
1.7760949321091175,0.008938552457493643,132.75,0.2785400390625,2.0861625671386717e-08,528,0.0,15.968717628717423,0.0033169890175301477,481280,47,300.0,-0.0021522830429603346,0.0526446840336704,323.76
1.7760504610836505,0.007332733898920196,132.75,0.2051513671875,-4.097819328308106e-09,528,25.0,15.96871750354767,0.0025356969329209276,491520,48,300.0,-0.00095884090551408,0.05301377546301609,327.58
1.7801501408219338,0.006688308126786069,138.25,0.2625,9.685754776000977e-09,528,0.0,15.96871401667595,0.0031652190099634935,501760,49,300.0,-0.0018736364145297557,0.051901055505831295,324.16
1.7744224846363068,0.00670631802721573,140.25,0.1845458984375,1.3783574104309083e-08,529,0.0,15.96871663928032,0.002345016668294875,512000,50,300.0,-0.0012037679825880332,0.0504323121875759,325.7
1.7590708628296852,0.004888634479303278,111.0,0.2458984375,-2.6077032089233397e-09,529,0.0,15.968699431419372,0.003021795828220775,522240,51,252.50000000000023,-0.001324890313844662,0.050305424121769346,314.79
1.7785930141806603,0.008656185677273243,119.75,0.2439453125,-9.685754776000977e-09,529,0.0,15.968717527389526,0.0031391470453968396,532480,52,250.0,-0.0014396842921996721,0.055472933649825695,322.21
1.775660625100136,0.007355814605582012,114.75,0.243505859375,-1.564621925354004e-08,530,0.0,15.968712276220321,0.0032091566209714985,542720,53,250.0,-0.001662055850829347,0.052792566387839746,322.26
1.7595997408032418,0.007275787364278585,126.25,0.218994140625,5.215406417846679e-09,530,0.0,15.968717479705811,0.0029071723042989107,552960,54,250.0,-0.0018055939817713806,0.05220673634947357,324.74
1.7523368827998638,0.010507897372235675,147.5,0.2622314453125,-7.078051567077636e-09,530,0.0,15.968717509508133,0.003649796370336844,563200,55,285.00000000000085,-0.0015478404635359765,0.053704925702678485,328.01
1.7712394364178181,0.0103504191869348,188.0,0.190771484375,-1.1920928955078126e-08,530,25.0,15.9687169611454,0.002461695536470643,573440,56,550.0,-0.0013697511294594733,0.054304533210672655,342.55
1.7798994772136212,0.00948834712316966,209.0,0.2409912109375,2.6077032089233397e-09,530,25.0,15.968717575073242,0.0031230800558546433,583680,57,552.5000000000002,-0.0016966026822046842,0.0518802155536401,348.56
1.7782223999500275,0.009332831793381046,219.75,0.1848388671875,1.564621925354004e-08,530,25.0,15.968717783689499,0.0022949573497498934,593920,58,550.0,-0.0014184495936206075,0.051678453891040824,346.99
1.7806469522416593,0.007783382914203685,182.75,0.282373046875,4.8428773880004884e-09,530,25.0,15.968717724084854,0.0034003281484729087,604160,59,500.0,-0.0020369213554658925,0.05349957455384611,331.15
1.7650064095854758,0.008381629729774432,175.0,0.3025634765625,1.1175870895385742e-09,530,25.0,15.968717128038406,0.003641056464709891,614400,60,502.5000000000002,-0.0023995877359993755,0.05339950220495743,331.19
1.7751047410070897,0.007077171709602226,154.75,0.2298095703125,-4.8428773880004884e-09,525,0.0,15.968717229366302,0.0028736757905335254,624640,61,425.0,-0.0011163995310198515,0.05306256913787912,328.18
1.7773213177919387,0.007517501989968878,158.5,0.2630859375,1.899898052215576e-08,525,0.0,15.968717521429062,0.0038285386793290854,634880,62,425.0,-0.0014930879435269162,0.05018834672597383,336.3
1.7763449728488923,0.008675585941819008,145.25,0.2674560546875,-2.9802322387695314e-09,523,0.0,15.968716716766357,0.002910043356979486,645120,63,302.5000000000002,-0.002040991861576913,0.05546378892649164,328.98
1.7739640228450297,0.009321599842587602,162.0,0.2553466796875,-7.450580596923828e-09,517,25.0,15.96871770620346,0.0031868513186964265,655360,64,405.00000000000045,-0.0014098100502451417,0.05509940834685847,330.44
1.771605920046568,0.0064971387927016625,162.75,0.24638671875,-1.6391277313232423e-08,515,25.0,15.968717062473297,0.0031986446444079776,665600,65,477.5000000000002,-0.0015215874504065142,0.05252874105447032,327.99
1.7798183843493462,0.007056632378316862,155.75,0.2994140625,-9.313225746154785e-09,514,25.0,15.968717402219772,0.0038556429404138725,675840,66,450.0,-0.0016845622372784418,0.05057455548085745,327.21
1.7737673044204711,0.008471528647714877,140.5,0.2361083984375,-2.1979212760925294e-08,512,22.500000000000007,15.96871719956398,0.0028415779435476906,686080,67,252.50000000000023,-0.002011453326122137,0.05339122182083968,324.23
1.7736105732619762,0.008883605033497588,137.0,0.3025146484375,2.6077032089233397e-09,510,25.0,15.968717628717423,0.003470885342414931,696320,68,250.0,-0.0021373734834924107,0.05634791612194716,319.86
1.775587859004736,0.0055735876472908785,146.0,0.2373046875,-1.0058283805847169e-08,509,0.0,15.968709248304368,0.0028402995641783947,706560,69,305.00000000000045,-0.000942066765128402,0.0521987780847748,324.44
1.7796962074935436,0.006915047366874205,133.0,0.2156494140625,6.7055225372314455e-09,507,25.0,15.9687175989151,0.0024951986006044534,716800,70,305.00000000000045,-0.0011123329761176138,0.05085431266501052,320.38
1.7727789737284183,0.006222532888529741,126.25,0.2638916015625,1.1175870895385742e-09,506,0.0,15.96870898604393,0.0030951535213262103,727040,71,255.00000000000043,-0.0017716312017000747,0.048498137615059125,321.87
1.784314526617527,0.009936898114051473,136.25,0.2221923828125,-3.725290298461914e-09,505,25.0,15.968717724084854,0.002556251395299114,737280,72,250.0,-0.0013686484770005336,0.05592725552053458,326.52
1.7790231809020043,0.009896869836336464,161.75,0.2407470703125,2.5331974029541015e-08,503,25.0,15.968712377548218,0.0027241795559973525,747520,73,352.5000000000002,-0.0015014546621387125,0.05869511782884366,334.84
1.7812907263636588,0.0087762215274779,186.5,0.265869140625,1.3783574104309083e-08,502,47.50000000000001,15.968717634677887,0.002966545172455426,757760,74,427.5000000000002,-0.001687246554865851,0.053752622337970124,340.91
1.7812452524900437,0.010618866094682744,194.5,0.2250244140625,-1.1920928955078126e-08,501,50.0,15.9687175989151,0.0025696026594005162,768000,75,380.00000000000045,-0.001562855332667823,0.055450565106455726,344.15
1.7669376648962498,0.008112753745945157,174.0,0.2817626953125,1.4901161193847657e-09,500,47.50000000000001,15.96871719956398,0.0031953564498167,778240,76,325.0,-0.0024112835508276476,0.053098813991709036,336.91
1.7768153429031373,0.008552105610215221,162.5,0.232373046875,-1.862645149230957e-09,499,47.50000000000001,15.968717628717423,0.0028198562031093387,788480,77,325.0,-0.0012602760078152641,0.05375345427673579,331.97
1.7795988522469997,0.00673465657291672,140.75,0.2487548828125,-8.940696716308593e-09,498,22.500000000000007,15.968716257810593,0.0029758329376932124,798720,78,327.5000000000002,-0.0013891389085983973,0.053337215709809024,321.18
1.780936812609434,0.007702645740846492,133.5,0.2264404296875,1.7508864402770997e-08,498,22.500000000000007,15.968717432022094,0.002675651206567409,808960,79,280.00000000000045,-0.0011572548915864899,0.05486443951616018,317.56
1.7830264411866665,0.0068873088955740515,126.25,0.2416015625,-6.7055225372314455e-09,497,0.0,15.968716561794281,0.002702193340064696,819200,80,275.0,-0.0010787999817694072,0.05213911627114774,319.09
1.779524427652359,0.007497324628351976,123.75,0.2114990234375,-9.313225746154785e-09,495,25.0,15.968713808059693,0.0023184968774785375,829440,81,225.0,-0.0015743389401905005,0.05241604321098925,321.16
1.7784333229064941,0.009580022794125398,143.75,0.248681640625,-1.1175870895385742e-08,494,25.0,15.968717747926712,0.002686085247955816,839680,82,280.00000000000045,-0.002050909741228679,0.054095301769950366,328.18
1.7491951905190946,0.008091327316469688,149.5,0.22626953125,4.097819328308106e-09,493,25.0,15.96871766448021,0.002549656048779525,849920,83,327.5000000000002,-0.0012978553600987651,0.05099371272042456,331.67
1.7651407778263093,0.009804796326170618,168.25,0.250244140625,6.332993507385254e-09,492,50.0,15.968717849254608,0.0027235354563458713,860160,84,350.0,-0.0016047302236984252,0.054248460839471366,336.59
1.7746984601020812,0.0068647905950001585,150.75,0.260400390625,-7.450580596923829e-10,491,25.0,15.96871749162674,0.0030256073511509387,870400,85,250.0,-0.001772815232834546,0.05137220578487652,330.24
1.7841098576784133,0.008550524454904007,151.75,0.191259765625,2.2351741790771484e-09,490,25.0,15.968717551231384,0.0022120056612095597,880640,86,275.0,-0.0014916671279934235,0.055194044941643386,330.92
1.7699373289942741,0.0077794916299808396,136.75,0.2598388671875,-1.862645149230957e-09,490,25.0,15.968717652559281,0.0029957242036743994,890880,87,250.0,-0.001820950508408714,0.05359433051069853,326.71
1.7735154569149016,0.007234102175726775,130.75,0.2401123046875,1.9744038581848144e-08,489,25.0,15.96870967745781,0.002724556921691601,901120,88,252.50000000000023,-0.0017807533386076102,0.04947829739905672,324.7
1.7753391318023204,0.008648284737500945,138.5,0.2941650390625,1.3411045074462891e-08,488,25.0,15.968717515468597,0.003158471213851044,911360,89,275.0,-0.0025255559990910114,0.05350207010657339,321.49
1.764254555106163,0.006686450338574445,123.25,0.235302734375,-5.587935447692871e-09,488,0.0,15.96871452331543,0.0025706986851076865,921600,90,225.0,-0.0019020013554836624,0.05019336742173457,320.59
1.7664433337748051,0.007653824732869907,137.25,0.2533935546875,-3.3527612686157227e-09,487,0.0,15.968717181682587,0.002796566134566092,931840,91,225.0,-0.0021708261072490133,0.05125258882415259,330.55
1.7727046087384224,0.011919071756074118,146.5,0.235595703125,-5.960464477539063e-09,487,25.0,15.968718111515045,0.002676901143672694,942080,92,277.5000000000002,-0.001672196674917359,0.05520650314675135,336.74
1.7775382161140443,0.008105770292155512,182.75,0.240185546875,-4.097819328308106e-09,486,25.0,15.968717205524445,0.002667123460742005,952320,93,450.0,-0.0015399887754028896,0.05268915492233554,341.24
1.7793339483439923,0.008876094780316635,194.0,0.2584716796875,1.30385160446167e-08,486,25.0,15.968717497587203,0.0030076350285753507,962560,94,475.0,-0.0018614707485539838,0.05436778767899504,339.51
1.7782565481960773,0.006441077438074672,169.5,0.266552734375,2.0861625671386717e-08,485,25.0,15.968710118532181,0.0035344345504313424,972800,95,452.50000000000017,-0.0015554394296486862,0.0507229226151523,330.3
1.77765741199255,0.007445276673104217,138.75,0.25986328125,8.568167686462402e-09,485,0.0,15.968709027767181,0.0029670498675386627,983040,96,252.50000000000023,-0.0019347956902493024,0.052788128896843665,324.39
1.7757643342018128,0.009853781793935923,140.25,0.183447265625,4.097819328308106e-09,484,25.0,15.968717688322068,0.0023338970518693714,993280,97,275.0,-0.0011502331508381758,0.052368880464447945,327.43
1.7814063511788845,0.010332457903132308,168.25,0.2449951171875,7.078051567077636e-09,484,50.0,15.968717849254608,0.002574022182113822,1003520,98,305.00000000000045,-0.0014636168103606905,0.05523593622834934,333.6
1.7752979792654515,0.008344426243547786,182.75,0.24931640625,1.080334186553955e-08,483,50.0,15.968717354536057,0.0029756230643499747,1013760,99,352.5000000000002,-0.0018934304192953278,0.05251415430246283,337.3
1.7818456061184407,0.00814362904727659,166.75,0.2346435546875,-8.568167686462402e-09,483,47.50000000000001,15.968716907501221,0.0025398202601991217,1024000,100,357.5000000000007,-0.0015453863743459806,0.05455744936379697,330.0
1.7753870740532876,0.0076258764654539846,139.75,0.259716796875,-1.9744038581848144e-08,482,22.500000000000007,15.968714267015457,0.0028009155666154583,1034240,101,252.50000000000023,-0.0018109335636836477,0.05425566394606296,324.81
1.7616132482886315,0.008103507391433595,127.75,0.237841796875,7.450580596923829e-10,481,25.0,15.968717032670975,0.0027620720857726155,1044480,102,250.0,-0.001346164233473246,0.051237709879828466,324.41
1.7833568774163724,0.007546633439324069,133.5,0.1853271484375,-2.2351741790771484e-09,481,25.0,15.968717533349992,0.002121281324144775,1054720,103,227.5000000000002,-0.0009847271998296493,0.05191399895021268,323.81
1.7799112714827061,0.009008969924434496,139.5,0.2315185546875,-1.3783574104309083e-08,481,25.0,15.968716478347778,0.0025326671086929762,1064960,104,252.50000000000023,-0.0015891281436779536,0.05566704717657067,326.58
1.7802139557898045,0.007890138128186664,159.0,0.28525390625,-2.9429793357849122e-08,480,25.0,15.968717628717423,0.003100613782419259,1075200,105,332.5000000000006,-0.0017772266655811109,0.05384180774675672,335.04
1.778354413062334,0.008048305308921044,165.5,0.2753662109375,1.1175870895385742e-09,480,25.0,15.968717342615127,0.0029553979222555426,1085440,106,450.0,-0.0017115984905103688,0.05249868205912447,334.7
1.7742984935641288,0.009740308618893323,168.0,0.250732421875,-7.078051567077636e-09,480,25.0,15.968715560436248,0.0027734221869422982,1095680,107,405.00000000000045,-0.002065316446169163,0.05438107263198864,336.2
1.7743026614189148,0.012461417794111185,192.0,0.2039306640625,-1.4901161193847657e-09,479,25.0,15.968717712163926,0.0021222518359763853,1105920,108,502.5000000000002,-0.0013574566513852916,0.05496438754663437,334.8
1.772369621694088,0.009277322028765411,198.75,0.21025390625,1.2665987014770507e-08,479,25.0,15.968717777729035,0.0024481662322727972,1116160,109,455.0000000000004,-0.001389640123670688,0.05446383826156063,343.11
1.7777467727661134,0.009236649197919177,196.5,0.1960205078125,2.7194619178771972e-08,479,50.0,15.968717449903489,0.0024625973248703303,1126400,110,477.5000000000002,-0.00140706377060269,0.053974888411544186,337.53
1.7699300818145276,0.007016468705387524,170.25,0.255810546875,1.1548399925231934e-08,478,25.0,15.96871754527092,0.003020417146416321,1136640,111,427.5000000000002,-0.0015848096765694209,0.05401646490477857,333.33
1.771055057644844,0.006740489812182204,154.5,0.2137451171875,-1.1175870895385742e-09,478,25.0,15.968717402219772,0.002450990175790935,1146880,112,475.0,-0.0013188739540055394,0.051345308117237295,321.54
1.7788929380476475,0.00876230782725429,162.0,0.290478515625,-1.1920928955078126e-08,478,0.0,15.968714290857315,0.0034342286244054775,1157120,113,500.0,-0.001807609377647168,0.05402963147125513,326.43
1.7812063798308373,0.008525023900091355,157.5,0.266015625,1.080334186553955e-08,478,0.0,15.968714386224747,0.003019328624611717,1167360,114,427.5000000000002,-0.0016374862592783757,0.05552172172640511,327.85
1.7766506679356098,0.009093559404982443,163.0,0.2150634765625,1.3783574104309083e-08,477,25.0,15.968717575073242,0.002409138332814109,1177600,115,352.5000000000002,-0.0012413920703693293,0.05448328603832923,333.11
1.7756530612707138,0.007280760018247889,140.75,0.2690185546875,-6.332993507385254e-09,477,25.0,15.968714952468872,0.0027519859747599184,1187840,116,275.0,-0.0014728874924912817,0.05239157258227828,327.03
1.7815708003938198,0.009449493941428955,163.25,0.246044921875,6.332993507385254e-09,477,25.0,15.968717575073242,0.002686770685238571,1198080,117,352.5000000000002,-0.0014903286290063988,0.053626500021685695,329.32
1.764390268176794,0.011304534677401534,179.25,0.2416259765625,1.9744038581848144e-08,476,25.0,15.968717753887177,0.002622297681841701,1208320,118,427.5000000000002,-0.0017132562101323857,0.05613681883226947,333.41
1.770356833934784,0.008061900014627098,194.5,0.2182373046875,1.2293457984924316e-08,476,25.0,15.968717509508133,0.0025146228572253903,1218560,119,450.0,-0.0012347250598395477,0.05101769316817738,339.94
1.7784345649182796,0.0069822467623566805,184.75,0.2584716796875,-8.568167686462402e-09,475,25.0,15.968716895580291,0.002785491801847684,1228800,120,452.50000000000017,-0.0019815447863948065,0.05148318384141255,339.09
1.7799310393631458,0.008446657800050161,148.5,0.244970703125,-2.9802322387695314e-09,475,25.0,15.968717473745347,0.0029553150934816586,1239040,121,305.00000000000045,-0.0017163939439342358,0.05439388688049278,324.98
1.775841476023197,0.00841678968663473,141.75,0.241357421875,1.6763806343078613e-08,475,25.0,15.96871703863144,0.0026197323408496233,1249280,122,277.5000000000002,-0.0017969078213354805,0.05079437923418306,324.15
1.7813461184501649,0.008552018552518349,144.0,0.2567626953125,-8.195638656616212e-09,474,22.500000000000007,15.968717277050018,0.002616118212631591,1259520,123,277.5000000000002,-0.0018248674507049146,0.052918773444864495,321.0
1.7794518008828164,0.006682073510057762,140.5,0.2896240234375,-5.215406417846679e-09,474,25.0,15.968716126680373,0.003195263509644519,1269760,124,275.0,-0.0015657595209631835,0.05200565069433386,325.09
1.762510546296835,0.006667108989358894,121.5,0.2419677734375,1.30385160446167e-08,474,0.0,15.968717342615127,0.0025230881197330747,1280000,125,275.0,-0.0015594979326124304,0.051273543067633154,322.06
1.7626588590443135,0.007632724997415607,124.0,0.2274658203125,-1.4901161193847657e-09,474,0.0,15.968717360496521,0.0024097949362499095,1290240,126,250.0,-0.001599625176822883,0.05039086838082234,325.96
1.7668247550725937,0.008319701555046776,126.0,0.2142822265625,-2.384185791015625e-08,473,0.0,15.968717628717423,0.0027491610056699757,1300480,127,252.50000000000023,-0.0010662849606887903,0.05442867201595621,326.49
1.771153996884823,0.009715135030273814,159.0,0.2309326171875,-4.8428773880004884e-09,473,25.0,15.968717634677887,0.0023221111043881136,1310720,128,327.5000000000002,-0.0015701855041697853,0.05317050195988345,334.39
1.7703614965081216,0.008246173624274888,154.0,0.2539306640625,-4.097819328308106e-09,473,0.0,15.968717443943024,0.002830699973304718,1320960,129,325.0,-0.001348344398502377,0.053559303624143725,332.21
1.7656864136457444,0.008533773095405196,166.5,0.21044921875,-1.2665987014770507e-08,472,22.500000000000007,15.968717575073242,0.0020272572021326598,1331200,130,325.0,-0.0014007720827066805,0.053461191737572814,336.74
1.7771718829870224,0.006193601888708144,138.5,0.23984375,-1.2665987014770507e-08,472,0.0,15.96871674656868,0.0026227129802691707,1341440,131,275.0,-0.001192563171571237,0.05082713919959603,333.06
1.745536433160305,0.006268211971087112,131.5,0.253271484375,-7.450580596923828e-09,472,22.500000000000007,15.968714326620102,0.002837484894916997,1351680,132,275.0,-0.0018664901486772577,0.05093888282761653,326.05
1.7776309639215468,0.00919833250081865,118.75,0.2893310546875,9.313225746154785e-09,472,0.0,15.968717223405838,0.002875530825116357,1361920,133,250.0,-0.0012937268114910695,0.05548623147433486,320.12
1.7683932311832904,0.010577969822043088,147.5,0.212255859375,6.332993507385254e-09,471,25.0,15.968717819452285,0.0022153670962040905,1372160,134,275.0,-0.0015120920328627109,0.0551731950642725,329.12
1.7642894200980663,0.008655391182355743,164.25,0.26396484375,2.2351741790771484e-09,471,25.0,15.968717193603515,0.0032317852785268995,1382400,135,300.0,-0.0022906912519829346,0.05150149491843421,335.55
1.7792123898863792,0.008133335142525766,168.0,0.2049072265625,-5.960464477539063e-09,471,22.500000000000007,15.96871218085289,0.002760060290245292,1392640,136,302.5000000000002,-0.0013512744233594276,0.05073695320360764,336.09
1.7833933010697365,0.007922029092674166,158.0,0.27265625,-1.825392246246338e-08,471,22.500000000000007,15.968717604875565,0.0028896380475430306,1402880,137,310.00000000000085,-0.0021160199015866966,0.05256451036359644,326.75
