fps,epoch_idx,grad_norm,advantage_norm,frames,policy_loss,value_loss,explained_variance,P01:episode_rewards,P09:episode_rewards,policy_entropy,PMM:episode_rewards,episode_length
328,326,0.7220575447012365,2.1980082350969314,2608000,-0.015506336817634293,0.03727350931148976,0.6923448741436005,0.0,53.20000000000002,1.0760839486122131,21.88,624.12
328,327,0.6803565136056372,2.164556097984314,2616000,-0.01678634787676856,0.03601708475966006,0.7103895056247711,0.0,55.0,1.077756462097168,22.09,634.65
328,328,0.7315141339798247,2.1876762819290163,2624000,-0.018446577771319427,0.03837403628509492,0.6970369488000869,0.0,57.400000000000034,1.0289457267522812,23.53,658.25
328,329,0.6769032911708126,2.2062327241897584,2632000,-0.01166485812223982,0.0383586306637153,0.6766887420415878,0.0,63.0,1.0261613816022872,27.25,712.7
328,330,0.7843173039699236,2.286425751447678,2640000,-0.017639304171207185,0.03958002483472228,0.6330299735069275,0.0,70.20000000000002,1.0490949958562852,32.26,790.08
328,331,0.8916607159733505,2.4544255077838897,2648000,-0.006588904197378724,0.04358528582844883,0.7071150034666062,2.0,81.10000000000001,1.0684295862913131,41.1,895.33
328,332,0.7099309619044802,2.0492903071641924,2656000,-0.016251394227729178,0.03269075666088611,0.6859142172336579,2.0,82.20000000000002,1.0352360612154008,43.14,925.83
328,333,0.8754336999133342,2.2250132900476456,2664000,-0.01666680179827381,0.03963230968918651,0.6787370967864991,2.0,82.20000000000002,1.0584248346090317,46.06,961.21
328,334,0.8022234725118783,2.3094820618629455,2672000,-0.015666742543980944,0.04158315177541226,0.683419587612152,2.0,84.0,1.0716870886087417,46.6,969.98
328,335,1.0253976867963621,2.383689334988594,2680000,-0.019915385898784735,0.04769205600488931,0.2818187582492828,3.0,84.0,1.085552740395069,47.72,986.13
328,336,0.6418530357851371,1.9487839025259017,2688000,-0.008115237459132913,0.030129358069971204,0.6974006479978562,5.700000000000001,84.0,1.0328889083862305,47.85,990.33
328,337,0.7109717000398129,2.194485724568367,2696000,-0.014231046884087845,0.03760694107972085,0.6996486818790436,13.9,84.0,0.9864904689788818,49.98,1037.88
328,338,0.7135630069745106,2.0978944593667985,2704000,-0.012276793726778123,0.03419709945563227,0.7116012543439865,13.9,84.0,0.9855641949176789,52.01,1064.57
328,339,0.6253543863598804,1.8480157220363618,2712000,-0.011607617973349988,0.028038987030740828,0.7250206524133682,13.9,84.10000000000001,1.0351174914836883,52.66,1071.72
328,340,0.7377731227058001,2.2825173807144163,2720000,-0.018889394308935152,0.04122040138579905,0.7073357552289963,13.9,84.10000000000001,1.0228682857751847,54.41,1095.44
328,341,0.7239670320179675,2.119339854121208,2728000,-0.013327767467999366,0.0377358400542289,0.6647480779886246,13.0,84.10000000000001,1.0712047272920608,54.11,1096.02
328,342,0.5918156534253336,1.882032377719879,2736000,-0.006988938902068185,0.02775859708432108,0.7144377058744431,13.0,84.10000000000001,1.0499894386529922,53.24,1085.37
328,343,0.8317116635121835,2.341665897369385,2744000,-0.019902262372052063,0.042714962256141006,0.6738023936748505,13.0,79.0,1.0480399388074875,51.08,1070.89
328,344,0.7908479612490663,2.055642991065979,2752000,-0.015074467798112891,0.031109684580005705,0.703182567358017,13.0,76.20000000000002,1.026002893447876,50.49,1065.93
327,345,1.1596126285529984,2.391655530333519,2760000,-0.023374175443314014,0.04750422529410571,0.420992431640625,13.0,75.10000000000001,1.0517478758096694,44.2,1022.0
327,346,0.647603169155554,2.0158624279499056,2768000,-0.011817184450337663,0.03187752292025834,0.7055452859401703,13.0,75.10000000000001,1.0324573397636414,43.42,1010.01
327,347,0.8355325825954882,2.5039073079824448,2776000,-0.0269128772825934,0.05300886398181319,0.5186903351545333,8.8,68.20000000000002,1.1421791744232177,41.11,982.83
327,348,0.6804607093504501,2.0564466559886934,2784000,-0.0032575716098654085,0.031352153681218624,0.6517707484960557,13.0,70.10000000000001,1.0728985291719437,43.37,1011.86
327,349,0.749424790408731,2.1774600678682328,2792000,-0.01726175937394146,0.03741460018791258,0.6953266978263855,23.700000000000003,70.10000000000001,1.0672885417938232,45.27,1048.33
327,350,0.5585452893097975,1.9648727476596832,2800000,-0.005680677497875877,0.029629625524394215,0.7074045997858047,23.700000000000003,70.10000000000001,1.0735545301437377,45.68,1055.62
327,351,0.6766160176051852,2.1904888558387756,2808000,-0.010586188744055107,0.03648730311542749,0.6976138925552369,23.700000000000003,76.0,1.0635299825668334,47.41,1071.14
327,352,0.6881593280964945,2.112645527124405,2816000,-0.012680785350967198,0.03457273213658482,0.6901124346256257,23.700000000000003,76.0,1.0376456022262572,47.55,1079.54
327,353,1.7946538799797802,3.231333364844322,2824000,-0.02189670047373511,0.1659729457134381,0.3905748325586319,21.0,75.10000000000001,1.0124471360445022,47.86,1059.36
327,354,1.4451251210167486,2.8961418586969376,2832000,-0.014832493501671706,0.11186211789492517,0.6466591525077819,23.700000000000003,79.10000000000001,1.0375523114204406,50.19,1057.53
327,355,1.4131619884763758,2.825523298382759,2840000,-0.012347065580761409,0.06798203061800451,0.7651487070322037,24.0,80.10000000000001,1.0472766852378845,53.92,1062.55
327,356,1.172703787605207,2.8157594841718674,2848000,-0.01843724823149387,0.07478303714189678,0.6423037105798721,24.0,81.0,1.0505349731445313,56.13,1060.85
326,357,0.815228247531242,2.301566183567047,2856000,-0.017939633615606,0.04029634154867381,0.6697928202152252,24.0,87.0,1.036770194172859,58.28,1079.93
326,358,0.7732839293101169,2.2735401624441147,2864000,-0.016888918420445407,0.04158637305255979,0.6728000944852829,25.9,87.0,1.0500837397575378,59.04,1089.08
326,359,0.7781385353435573,2.2991972196102144,2872000,-0.01573812852991978,0.04198228591587395,0.6905699872970581,27.0,87.0,1.0261165183782577,60.3,1099.79
326,360,0.6615408331001987,2.176170971393585,2880000,-0.00994533150224015,0.0377664108062163,0.6938851392269134,29.8,87.50000000000004,1.0506606912612915,61.66,1104.66
326,361,0.8607369616671042,2.283440127968788,2888000,-0.017945469776095707,0.0415733438776806,0.6725931650400162,30.0,92.0,1.078628700375557,63.73,1123.8
326,362,1.53542361191251,2.7394790309667587,2896000,-0.012189185561437626,0.13668407489545642,0.5109467035531998,34.900000000000006,92.0,1.0735198879241943,65.96,1148.63
326,363,0.7547112752262762,2.0874033999443053,2904000,-0.016202262191218324,0.03386495746206492,0.6751848137378693,36.9,92.0,1.0421178990602493,67.29,1168.33
326,364,0.8579939686967619,2.294876236319542,2912000,-0.022945222554262727,0.043000653982162476,0.6867851293087006,40.0,92.60000000000005,1.023765902519226,70.91,1219.47
326,365,0.7834854403311726,2.2325853198766707,2920000,-0.006649915093730669,0.03946425235364586,0.6248194926977158,40.0,92.60000000000005,0.963936774134636,70.95,1212.91
326,366,0.7460575729578294,2.4019554311037066,2928000,-0.02139936704887077,0.04682118656579405,0.6749473172426224,41.9,98.90000000000008,1.0239600425958633,72.33,1210.57
326,367,0.7875498185563755,2.4297693300247194,2936000,-0.011763370007975027,0.04479013716802001,0.6647412753105164,41.9,107.10000000000001,1.0665787303447722,73.54,1217.66
326,368,0.9646833854068307,2.6826159608364106,2944000,-0.02665136563227861,0.05578466420993209,0.6398128193616867,44.0,107.10000000000001,1.070870996117592,75.99,1232.84
326,369,0.6353903275534757,1.9431437134742737,2952000,-0.013006047068629414,0.03080979482969269,0.7281263929605484,43.8,107.10000000000001,1.055445118546486,76.36,1234.56
326,370,0.7421948724013382,2.26076331615448,2960000,-0.01729482375943917,0.04112873767502606,0.6767584371566773,43.8,107.10000000000001,1.0383894222974777,76.03,1247.43
326,371,0.8832120756032172,2.4422321093082426,2968000,-0.014277444775943877,0.04774275154806674,0.6752611005306244,44.0,99.30000000000003,1.0258158975839615,70.99,1243.31
325,372,1.3560776351053105,2.685863596200943,2976000,-0.018097359837265684,0.06743139168713241,0.7067145055532456,43.8,102.10000000000001,1.0236904156208038,72.87,1235.36
325,373,0.808346421106003,2.3314891773462296,2984000,-0.011447456341702491,0.04392333849798888,0.6841638517379761,41.9,103.40000000000003,1.0358896040916443,73.0,1236.39
325,374,0.8916828419333609,2.3006270855665205,2992000,-0.022245207493106135,0.040671712709590795,0.6502050870656967,41.9,104.30000000000003,1.0324962556362152,74.34,1244.18
325,375,0.8467879737111581,2.361136175990105,3000000,-0.014127969996552565,0.043890565037727355,0.6666150325536728,44.0,109.0,1.014004292488098,76.32,1264.04
325,376,0.7690120058872693,1.9522464019060135,3008000,-0.012840917262947187,0.029864233788102865,0.6956239271163941,45.0,109.10000000000001,1.0185975140333177,77.64,1273.17
325,377,0.9912960218453134,2.5915090900659563,3016000,-0.01868479636614211,0.05252935275901109,0.6100382494926453,44.0,110.40000000000003,0.9917924600839615,77.65,1275.39
325,378,0.7400038135679903,2.1703281635046006,3024000,-0.017918943023760223,0.03890434710308909,0.6799877810478211,43.8,120.10000000000001,0.9820209217071533,79.07,1282.37
325,379,1.6880940682226009,3.033984174132347,3032000,-0.023482533996575513,0.09668242745101452,0.6879823720455169,44.0,124.10000000000001,1.0187104088068009,81.82,1296.4
325,380,0.9883870096141638,2.6769601798057554,3040000,-0.03194186121050734,0.061469461834058166,0.15141601204872132,33.8,124.10000000000001,1.0788678658008575,78.16,1217.9
325,381,0.7980454120715966,1.8389603930711746,3048000,-0.007729851440526545,0.027572949366876855,-0.17567032754421233,0.0,114.60000000000005,1.0787861579656601,47.42,817.93
325,382,0.603319100719326,1.7629723042249679,3056000,-0.008252625139430165,0.026852497609797864,0.7368765664100647,0.0,114.60000000000005,1.0465305811166763,46.1,800.94
325,383,0.8207187099126714,2.2848711025714876,3064000,-0.019351462743943556,0.043919562562368814,0.6499499982595444,0.0,109.50000000000004,1.0360986125469207,43.59,776.34
325,384,0.7385888531082098,2.294329410791397,3072000,-0.018393732697659287,0.04391390500124544,0.6813476353883743,0.0,105.20000000000002,1.0264082247018813,42.23,765.83
325,385,2.121108936180217,3.5420794981718062,3080000,-0.007422884618426906,0.24682336192578078,0.22536390125751496,0.0,105.20000000000002,1.0441005694866181,42.39,755.99
325,386,1.6785041496756992,2.9492740547657013,3088000,-0.006162469153059647,0.07877892481628805,0.7537458157539367,0.0,105.20000000000002,1.0550481218099594,44.45,748.82
325,387,1.8804237601256575,3.1585531437397005,3096000,-0.006046091374009847,0.09964242433430627,0.7733731067180634,0.0,103.20000000000002,1.0683131408691406,44.29,741.91
325,388,0.8863263065038752,2.403294318318367,3104000,-0.02416121512011159,0.04831470088101923,0.6769706213474274,0.0,87.40000000000003,1.0881960779428481,41.28,727.64
325,389,1.0966480959388465,2.287879367470741,3112000,-0.01584677385239047,0.04542636491823941,0.7542665475606918,0.0,80.70000000000006,1.0616593939065933,42.36,730.0
325,390,0.7530351822666412,2.4712492138147355,3120000,-0.013892480083741247,0.05049204935319722,0.6325009572505951,0.0,80.70000000000006,1.029921178817749,44.98,768.76
325,391,0.614616452651704,1.8829581755399705,3128000,-0.011221957752131856,0.030641768344212325,0.7278491199016571,0.0,84.30000000000003,1.0436286556720733,46.63,793.74
325,392,0.859262471005583,2.4434536451101305,3136000,-0.03131831550039351,0.04610051811672747,0.1713092666864395,1.0,93.30000000000003,1.1017361462116242,55.86,932.56
325,393,0.6596973918077893,1.8576011934876442,3144000,-0.00858315804740414,0.027891276053269395,0.525816507935524,1.0,93.30000000000003,1.1125355768203735,56.3,943.75
325,394,0.6353059570073569,2.1200968182086943,3152000,-0.014043922666460276,0.03695687358733266,0.6915197944641114,1.0,93.30000000000003,1.0432410103082657,57.0,957.81
325,395,0.7416441225493559,2.1869248902797698,3160000,-0.014699346923734993,0.037901441622525456,0.6845025473833084,1.0,93.30000000000003,1.0491635817289353,57.71,972.29
325,396,0.6877843199954158,1.9277700573205947,3168000,-0.01479770643174561,0.031037430176511407,0.7138082271814347,1.0,87.60000000000005,1.0336741942167282,56.98,967.07
325,397,0.7054050795959849,2.3504241335392,3176000,-0.010922523780027404,0.043987296731211246,0.6463048827648162,1.0,89.40000000000003,1.0421342712640762,57.15,982.89
325,398,0.752172627410014,2.060256984233856,3184000,-0.017962034723896066,0.03606929647503421,0.6784738403558731,1.0,93.30000000000003,1.0126151257753373,57.39,989.43
325,399,1.0902580004774238,2.4390782099962234,3192000,-0.020980225804960353,0.056216975660063326,0.7023648029565811,1.0,96.20000000000002,1.0153300267457963,57.45,1000.06
325,400,0.7966683832611733,2.3632252115011214,3200000,-0.015245981514890445,0.04492376981303096,0.6510877567529678,1.0,98.10000000000001,1.0556233286857606,54.46,1002.76
325,401,0.7613884748397152,2.3097206568717956,3208000,-0.02014397635910427,0.044014721354469655,0.6653796887397766,1.0,100.20000000000002,1.0294052731990815,56.22,1006.83
325,402,1.31423173552218,2.8174694037437438,3216000,-0.02286986357765272,0.09867503837682307,0.5708455699682236,1.0,100.20000000000002,1.0399699980020523,57.96,1013.92
325,403,1.2310317088302618,3.0883167779445646,3224000,-0.008556058202229906,0.08014734921511263,0.5881697767972947,1.0,102.70000000000006,1.0477872103452683,60.22,1025.55
325,404,0.88533804337291,2.3637239050865175,3232000,-0.027769167640362868,0.04667539685033262,0.6494859087467194,1.0,115.40000000000003,1.0772257876396178,62.13,1025.85
325,405,0.738818704073952,2.234954145550728,3240000,-0.013453890633536502,0.0420872105518356,0.6478779864311218,1.0,115.40000000000003,1.0558650416135789,63.47,1031.92
325,406,0.9365593535588361,2.5733952748775484,3248000,-0.019934134904615347,0.055110836885869506,0.6835177862644195,1.0,121.40000000000012,1.0305836868286133,67.62,1067.45
325,407,0.5990375890857862,2.093709433674812,3256000,-0.006066552121192217,0.03603808665182442,0.7031714898347855,3.9000000000000004,135.5000000000001,1.0369376850128174,72.07,1115.63
325,408,0.7081998352745846,2.0918442106246946,3264000,-0.012775305794493761,0.0367857903894037,0.7172383731603622,19.6,150.10000000000008,1.0313042712211609,76.93,1169.29
325,409,1.2916392403209611,3.087986682653427,3272000,-0.012055380525998772,0.07752724051009864,0.7353030353784561,37.7,160.0,0.9698338502645493,83.97,1240.44
325,410,0.9661941510053152,2.420896390676498,3280000,-0.013538659764981276,0.054281407620292155,0.6439614927768708,42.900000000000006,168.50000000000014,1.0293294233083725,91.77,1302.68
325,411,2.0972918468850423,3.557886793613434,3288000,-0.03354227535543032,0.13193802960217,0.6085005670785903,45.0,194.80000000000007,1.0188390737771988,99.24,1332.04
325,412,0.9172163835236511,2.54219262778759,3296000,-0.018676181034916226,0.05512927063275128,0.6296313458681106,45.900000000000006,194.80000000000007,1.0217590272426604,101.73,1338.49
325,413,1.053624458743966,2.6980355304479597,3304000,-0.017096220611128955,0.07851733712013811,0.5594257986545563,52.3,209.0,1.0298985648155212,105.88,1351.77
325,414,0.8498880963855651,2.4017937725782392,3312000,-0.019268739251647276,0.05040105735417456,0.6644719409942627,52.3,209.0,1.019696801304817,105.8,1353.03
325,415,1.0373577730507508,2.6368577855825426,3320000,-0.013957062072440749,0.05796918939333409,0.6585726195573807,52.3,209.0,1.0221789753437043,106.58,1352.69
325,416,0.8386610201744747,2.292603086233139,3328000,-0.016097900789463892,0.045105407158844174,0.6241880106925964,53.0,209.0,1.021204971075058,108.01,1356.18
325,417,1.1702069305452425,2.906925206184387,3336000,-0.032343809643880374,0.06784085708670318,0.15586080849170686,30.800000000000004,209.0,1.0577316272258759,99.31,1262.06
325,418,0.6038759157340827,1.6331871324777603,3344000,0.0010614218015689402,0.02053846834693104,0.04123343169689178,0.0,134.80000000000007,1.1538400942087172,56.86,787.99
325,419,0.6056158329648114,1.8240885639190674,3352000,-0.0027719413756858557,0.026574539167340844,0.714526184797287,0.0,125.00000000000009,1.0617116034030913,53.0,759.68
325,420,0.8941846344480473,2.510580475926399,3360000,-0.02460656653813203,0.05122636956628412,0.6192366343736648,0.0,111.10000000000001,1.0432859236001968,44.56,718.94
325,421,0.6870958276812115,1.9882323604822159,3368000,-0.02225182230133214,0.03568571228766814,0.6999398857355118,0.0,111.0,1.0424657571315765,44.15,718.7
325,422,1.0213696670815948,2.7687941366434097,3376000,-0.017974140701116994,0.0631458232505247,0.5945821112394333,0.0,111.0,1.0030318307876587,41.86,717.9
325,423,0.7591306649404393,2.352676581740379,3384000,-0.023218883393328723,0.04892348456196487,0.6815218830108642,0.0,112.70000000000006,1.0215556401014327,42.18,710.78
325,424,0.7560477475680183,2.241812192797661,3392000,-0.014356367214350029,0.04278231935109943,0.6643789237737656,0.0,102.90000000000008,1.0359573978185654,40.38,703.56
325,425,0.8384212729617667,2.5760664319992066,3400000,-0.023443263704539277,0.060025261673144995,0.6286355888843537,0.0,97.20000000000002,1.0438161480426789,38.63,700.66
325,426,0.6119581213292915,2.0316032767295837,3408000,-0.011963548319181427,0.03478001932613552,0.7249040400981903,0.0,100.20000000000002,1.0541880309581757,40.85,715.71
325,427,0.7876367082796293,2.393796532154083,3416000,-0.016983022951026213,0.04624285050667822,0.6415659922361374,0.0,100.20000000000002,1.0409558910131453,41.32,718.81
325,428,1.0400247749873328,2.8436792480945585,3424000,-0.01250801392016001,0.06546761322300881,0.6301077061891556,0.0,118.20000000000002,1.004407238960266,52.76,827.03
325,429,0.7275270633495531,2.091284444332123,3432000,-0.019499655282706953,0.03994906594743952,0.7305917298793793,0.0,120.0,0.9776717102527619,56.43,870.99
325,430,0.9335464573116632,2.5684642255306245,3440000,-0.02136362038378138,0.05691400763113052,0.630208289027214,0.0,120.0,0.9658343082666397,60.95,932.89
325,431,1.0447062801379703,2.9054688781499864,3448000,-0.0182370163291489,0.07408707844093441,0.6380359131097794,0.0,145.1,0.9984897458553315,72.8,1029.52
325,432,0.8113703737140502,2.2372283697128297,3456000,-0.021787614942804793,0.04357911041006446,0.6766945165395737,1.0,148.4000000000002,0.9967808252573014,77.77,1079.97
325,433,0.7475913448806001,2.4379166281223297,3464000,-0.0139438244808116,0.050229327701963485,0.6520471042394638,1.0,148.4000000000002,0.9730476921796799,82.14,1132.29
325,434,1.087441292248299,2.785613539814949,3472000,-0.014448934199172071,0.061628488413989546,0.6571310436725617,28.10000000000001,170.20000000000002,0.9687810868024826,91.61,1227.19
325,435,0.6881143428045046,2.1486920565366745,3480000,-0.012836367710006015,0.039226681175641716,0.7141198223829269,45.900000000000006,172.20000000000002,1.0112744402885436,98.23,1303.42
325,436,1.0805147552221674,2.941234495639801,3488000,-0.015263448041514494,0.07235674899071455,0.7128494536876678,53.0,172.20000000000002,1.0101719671487808,101.11,1341.31
325,437,1.1325721699507207,3.0073977744579317,3496000,-0.00924933583359234,0.0753370032645762,0.7201006799936295,53.900000000000006,182.4000000000001,0.9965342980623245,111.55,1375.02
325,438,0.9090471690026345,2.3302015697956087,3504000,-0.022809743687976152,0.04854425990022719,0.6655251437425613,54.900000000000006,182.4000000000001,1.013878848552704,112.91,1380.51
325,439,0.845013916071838,2.3228646808862687,3512000,-0.019586329257581383,0.04737451733555645,0.6502378964424134,55.9,182.4000000000001,1.014477464556694,113.21,1386.65
325,440,1.2510858826594027,3.1690888017416,3520000,-0.02726686612237245,0.0896132476720959,0.6591774863004685,55.9,191.40000000000003,1.0115402388572692,115.92,1400.54
325,441,0.8146434014382338,2.411186852455139,3528000,-0.01418541679799091,0.04867594399955124,0.6437898725271225,62.900000000000006,196.40000000000015,0.9998335444927215,118.24,1419.93
325,442,0.8659650284450839,2.3901214528083803,3536000,-0.021848731425125154,0.044754556580446664,0.6456745612621307,60.9,192.80000000000018,1.0249013537168503,116.52,1409.62
325,443,1.460538728290703,2.8855825626850127,3544000,-0.018879125521634704,0.09242346157785505,0.7477293795347214,55.0,192.80000000000018,1.0200101524591445,114.19,1396.88
325,444,0.9088322929454649,2.5479717630147936,3552000,-0.01983121137440321,0.06903774543199688,0.707038843035698,55.9,210.3,0.9990473651885986,118.96,1407.1
325,445,1.3211509768032226,3.152365280985832,3560000,-0.031346961693052434,0.09643811552319675,0.6134107786417008,57.699999999999996,209.1,1.0190146559476851,118.85,1398.4
325,446,0.661783803394794,2.1133702278137205,3568000,-0.018141244306461884,0.04033387875417247,0.7055193829536438,57.699999999999996,209.1,1.0211036336421966,116.9,1394.12
325,447,0.8221738677794258,2.4731749331951143,3576000,-0.01737563813920133,0.04970859436551109,0.6369995760917664,57.699999999999996,209.1,0.9942350590229034,116.27,1389.67
325,448,1.052736524668419,2.798533255457878,3584000,-0.018698768686954283,0.08477567783091217,0.7038095062971115,55.0,191.10000000000002,1.0053141868114472,110.49,1372.64
325,449,0.8944353356290946,2.4920808601379396,3592000,-0.008827752869401594,0.06179784112144262,0.6643895649909973,54.800000000000004,192.60000000000005,1.0133086735010146,111.41,1372.79
325,450,1.3324988362420986,3.1599061918258666,3600000,-0.027130580318626016,0.08331470445729793,0.6574639445543289,52.9,192.60000000000005,1.0310435569286347,110.35,1355.54
325,451,0.8284903454299569,2.099868993163109,3608000,-0.007786022988148034,0.037376802139915524,0.7226705491542816,52.9,198.20000000000002,1.0042618590593337,110.0,1348.39
325,452,1.2812660147084771,2.9564230918884276,3616000,-0.026542157769436015,0.11565560086164624,0.5499799513816833,51.7,198.20000000000002,1.0063276553153992,110.69,1347.52
325,453,0.7560711991688991,2.367572620511055,3624000,-0.020196966959338168,0.04800097879488021,0.6453241902589798,52.9,191.10000000000002,0.9638270854949951,108.31,1358.16
325,454,1.2541117995585416,2.9250549274682998,3632000,-0.024918020921759307,0.08598934490699321,-0.30132400155067446,47.9,187.10000000000002,1.0029670071601868,103.83,1332.16
325,455,0.7904776663053013,2.1202889493107797,3640000,-0.0035317385601229033,0.039963836166425605,-0.12610677480697632,0.0,147.70000000000007,1.192988406419754,64.79,922.34
325,456,0.7812092195601892,2.1574517059326173,3648000,-0.005700864336686209,0.03395346636883914,0.03440423846244812,0.0,104.3000000000002,1.1979085487127303,31.74,573.2
324,457,0.6056328005797875,1.847179024219513,3656000,-0.009378819887060671,0.02719687286298722,0.6809651154279709,0.0,104.3000000000002,1.0127402472496032,30.59,556.78
324,458,0.752525038270897,2.334828565120697,3664000,-0.009804304493009112,0.044159110016189516,0.642209290266037,0.0,84.20000000000002,0.9884896957874298,25.58,529.06
324,459,1.0639319191063508,2.686536668539047,3672000,-0.027675361717119814,0.06324722774326802,0.6455144894123077,0.0,94.20000000000002,0.9965105932950974,25.87,530.19
324,460,1.1470909799962878,2.80497019469738,3680000,-0.0166153558534279,0.07129346944857388,0.5962517648935318,0.0,84.40000000000003,0.9808036017417908,25.55,521.8
324,461,0.6336377430904752,1.9279596620798112,3688000,-0.01097585070237983,0.03203047157265246,0.6868290674686431,0.0,79.0,1.0009643375873565,25.38,530.79
324,462,1.1014908917346231,2.911535968184471,3696000,-0.03199190206127241,0.07292983036488294,0.4450142997503281,0.0,103.0,1.0085917121171952,32.48,610.41
324,463,0.7263518099187378,2.0651929700374603,3704000,-0.0041004613984841854,0.035298142321407794,0.431088262796402,0.0,103.0,1.0431477919220924,34.66,643.06
324,464,1.389913083804295,2.4757172971963883,3712000,-0.011318490285266308,0.054232259979471564,0.7330100029706955,0.0,103.0,1.0021757847070694,36.13,669.72
324,465,1.1185430969991121,2.790959300994873,3720000,-0.037276701756054534,0.07481744860298932,0.6520487463474274,0.0,103.40000000000003,1.04363095164299,43.42,759.36
324,466,0.9319776447310644,2.5727625834941863,3728000,-0.013846066812657227,0.05252468320541084,0.6890830975770951,0.0,107.20000000000002,1.015431746840477,46.9,799.13
324,467,1.297115219902675,2.773700733780861,3736000,-0.030775325944414362,0.06490767985582352,0.6917559987306595,0.0,111.20000000000002,0.9576830232143402,54.56,873.57
324,468,1.1391480500875588,2.949509297609329,3744000,-0.022137835687026382,0.09119950776454061,0.6754899716377258,0.0,121.90000000000008,0.961042754650116,61.47,936.81
324,469,0.9843873897767108,2.6783640563488005,3752000,-0.011813393761403859,0.07760088751558214,0.5819538968801499,1.0,133.10000000000002,1.0028888833522798,67.93,1009.17
324,470,0.8326160042111058,2.441540141105652,3760000,-0.017104952910394787,0.05236751758027822,0.7006876051425934,1.9000000000000004,135.80000000000015,0.9768152737617493,71.3,1048.0
324,471,1.1772750467960706,2.659617578983307,3768000,-0.01899871171452105,0.06890512189362198,0.7366902190446853,7.800000000000001,154.50000000000006,0.9670513236522674,82.06,1138.12
324,472,1.1240454288253041,2.777839696407318,3776000,-0.02679009790183045,0.06484882218763233,0.6893922489881515,13.600000000000001,159.70000000000007,0.9950640994310379,87.61,1194.93
324,473,0.8157267922828543,2.403386117219925,3784000,-0.015286069113062694,0.04886393688153476,0.6647825402021408,29.6,166.60000000000005,0.9843914049863816,94.26,1248.77
324,474,1.1535121978624847,2.6719482696056365,3792000,-0.019427006306359546,0.06650814328342676,0.7193103688955307,29.6,173.5000000000001,0.955835919380188,98.76,1271.58
324,475,1.0001457607470052,2.7065678948163985,3800000,-0.013591539575718342,0.06027196387760341,0.6688525354862214,29.6,194.50000000000006,0.9284091198444366,102.17,1286.91
324,476,1.0045781423667792,2.573457189202309,3808000,-0.023018316661182325,0.05880070802522823,0.07505561828613282,7.800000000000001,187.70000000000007,1.017287156805396,91.84,1165.24
324,477,0.776872479539516,2.0180703991651536,3816000,-0.01450613582826918,0.031677496118936686,0.2929757106304169,7.800000000000001,173.5000000000001,1.0715114736557008,85.2,1105.76
324,478,0.6730107686813405,1.845582777261734,3824000,-0.009591335301265644,0.026249405178241432,0.3588794696331024,1.0,171.10000000000002,1.0758257055282592,66.65,897.78
324,479,0.5689661595010841,1.729087296128273,3832000,-0.001196031141007552,0.025860053345095366,0.7271156758069992,1.0,171.10000000000002,0.9989659082889557,66.12,893.85
324,480,0.8120324181566758,2.458113275170326,3840000,-0.01569746532069985,0.05067180238198489,0.6480578309297562,1.0,166.50000000000006,1.0093782866001129,61.3,871.63
324,481,1.158980232899868,2.8702034294605254,3848000,-0.016184296283172445,0.09303373598959297,0.7023006129264832,1.0,152.1000000000002,0.9845435696840287,61.39,876.26
324,482,1.4091188548775024,3.3060858845710754,3856000,-0.032381729295884724,0.12180986007442698,-0.8516945230960846,0.0,107.20000000000002,0.934602203592658,33.5,653.44
324,483,0.9138964175969656,2.049846035242081,3864000,-0.007959004568401724,0.03681479068938643,0.5817252290248871,0.0,79.80000000000015,1.0439313179254532,28.58,593.0
324,484,0.5757148536319122,1.9666763746738434,3872000,-0.013475326728657819,0.033824407518841325,0.7247792756557465,0.0,79.80000000000015,1.0214295613765716,30.33,618.24
324,485,1.116329313878743,3.007451257109642,3880000,-0.008039244387764483,0.09064309152308851,0.6224228137731552,1.0,90.60000000000005,0.9679492962360382,32.56,654.57
324,486,1.0395771890945067,3.1692312276363372,3888000,-0.023113758067265736,0.09114444352686406,0.6570436179637908,1.0,117.20000000000002,0.9825242173671722,42.31,711.45
324,487,1.2659779164247964,3.302339174747467,3896000,-0.021472027626841736,0.10256847388111055,0.6547659039497375,1.0,141.40000000000003,0.9616829806566238,51.56,760.58
324,488,1.0905100007984598,2.9955477529764174,3904000,-0.024399636113084853,0.08196469963062554,0.6462498819828033,1.0,147.30000000000004,0.9853364568948746,57.81,799.02
324,489,1.0409385271705442,3.093880740404129,3912000,-0.012647671426821034,0.08152632048353553,0.6656346571445465,1.0,151.80000000000015,1.0185075861215591,66.66,884.72
324,490,0.7412131352034416,2.5209176152944566,3920000,-0.018330967838992365,0.05793529271148145,0.6768128275871277,1.0,170.80000000000024,0.9977648943662644,72.89,941.9
324,491,0.5986489808059504,2.08080786049366,3928000,-0.014265154349122894,0.03829192240256816,0.7007591062784195,1.0,170.80000000000024,1.0135958349704743,77.16,988.94
324,492,1.3238883531098076,3.210097508430481,3936000,-0.01645516441505606,0.10450291539542376,0.7586760801076889,3.0,197.00000000000009,0.9524893456697464,86.11,1073.65
324,493,1.535289147741824,3.479273287653923,3944000,-0.019667009713011795,0.12598574095871298,0.620601350069046,3.9000000000000004,228.00000000000017,0.9747740614414215,96.33,1121.36
