policy_loss,value_loss,fps,epoch_idx,episode_length,PMM:episode_rewards,P09:episode_rewards,explained_variance,P01:episode_rewards,policy_entropy,frames,grad_norm,advantage_norm
-0.0004861175724727218,0.0015044652565939032,456,55,176.48,1.23,3.0,-5.594125924706459,0.0,1.384675579071045,440000,0.06165668127627697,0.3581256617978215
0.00046706180033652346,0.0013811470978816942,457,56,169.88,1.14,3.0,-4.528227234482765,0.0,1.3852462542057038,448000,0.05241215550653294,0.3355424495786428
-0.001259256517732865,0.0019860361367136647,457,57,181.47,1.48,3.0,-1.7086164224147797,0.0,1.383619440793991,456000,0.07999078188799805,0.4202542148530483
8.007132526927308e-05,0.0014385149415466003,458,58,183.38,1.46,3.0,-2.393119449019432,0.0,1.3837912094593048,464000,0.05782936353759977,0.3513742941245437
-0.0005069755940348841,0.0015928473644771658,458,59,173.97,1.2,3.0,-2.0340560168027877,0.0,1.3839606416225434,472000,0.06897141676352386,0.37090382423251866
8.320649445522576e-05,0.0023889768786466447,459,60,187.17,1.55,4.0,-3.258661769032478,0.0,1.3773277008533478,480000,0.06908189715958056,0.46057595234364274
6.822022507549263e-05,0.0014894585568617912,459,61,188.31,1.58,4.0,-6.915738958716393,0.0,1.3821546912193299,488000,0.05740778376817206,0.35917044792324304
-0.00027110692393762293,0.0011523279307129996,460,62,172.73,1.16,3.0,-3.448156803250313,0.0,1.3843294310569763,496000,0.04916684579909664,0.31264312474057077
0.00017332640134554823,0.0013219505616189054,460,63,172.62,1.1,3.0,-5.119349327087402,0.0,1.3851400887966157,504000,0.059984710465178497,0.33984293263405563
-6.342594024317804e-05,0.0020667048214090757,461,64,186.48,1.42,3.0,-2.270889224410057,0.0,1.384776211977005,512000,0.06806925029966586,0.4045667999237776
0.00015076501520525199,0.001437198461690059,461,65,188.81,1.53,4.0,-1.0159310829639434,0.0,1.3851498079299926,520000,0.05109737324815664,0.3399751994386315
-4.862757486989722e-06,0.001933898702955048,461,66,186.23,1.52,4.0,-5.196649992465973,0.0,1.3843136930465698,528000,0.06390702444198308,0.3997788371145725
-0.0003295209571660962,0.0010277896545812836,462,67,190.72,1.6,4.0,-13.89089725136757,0.0,1.383972682952881,536000,0.05239780515056354,0.29967141680419446
0.00021068957992611103,0.0021031162700455752,462,68,194.4,1.61,4.0,-18.030679476857184,0.0,1.3850449597835541,544000,0.06715280552803979,0.42978656440973284
-0.0006170295293850359,0.0013514393822879355,462,69,186.07,1.45,4.0,-8.322618746757508,0.0,1.3838634276390076,552000,0.05824904768124446,0.30710907332599163
6.379263213602826e-05,0.0018717681683847332,463,70,181.79,1.38,4.0,-0.4258877396583557,0.0,1.3843760895729065,560000,0.07387032205395068,0.4178905539959669
0.00013496260220108525,0.001251877930435512,463,71,182.29,1.38,4.0,-3.6361645889282226,0.0,1.3842290437221527,568000,0.04865519110178487,0.31058856438845395
9.363389472127892e-06,0.001762579583992192,463,72,190.1,1.58,4.0,-0.22245792150497437,0.0,1.3835917389392853,576000,0.06097186877514213,0.38729479383677246
-0.00024581864061474335,0.001656720968449008,464,73,197.82,1.76,4.0,-0.4971843034029007,0.0,1.3819217717647552,584000,0.06011509707952723,0.3796036820113659
-0.015210468434524956,0.005333524936841059,464,74,192.37,1.64,4.0,-1.7151910328865052,0.0,1.3833604180812835,592000,0.2516139964613885,0.43589365735650065
-1.3521356304408983e-05,0.0014817246668826557,464,75,193.39,1.74,4.0,-1.7265491998195648,0.0,1.3854865050315857,600000,0.05570597461668042,0.3379536327719688
4.247883283824194e-05,0.0015563581324568075,465,76,191.88,1.69,4.1000000000000085,-1.0576332056522368,0.0,1.3851500797271727,608000,0.05849087831905244,0.3781720377504826
0.0003930624754866585,0.001755647716745443,465,77,186.52,1.51,4.0,-2.0087600845098494,0.0,1.385245087146759,616000,0.061146820091468115,0.3643884461373091
-0.00024378554982831702,0.0023349147167391494,465,78,190.54,1.65,4.1000000000000085,-21.587350862026213,0.0,1.38521989941597,624000,0.07288414170313001,0.46479142244905236
-6.092448586969113e-05,0.0007818395744016016,466,79,187.06,1.53,4.0,-1.3285038417577744,0.0,1.3856532323360442,632000,0.04004151825711817,0.260825870744884
-1.0146161075681448e-05,0.0013660286588219606,466,80,183.19,1.41,3.0,-1.3230882722139359,0.0,1.3852438700199128,640000,0.05367287366679158,0.3288870695605874
6.490787680377253e-05,0.0016616871704354707,466,81,189.26,1.59,4.0,-2.365775920748711,0.0,1.3836998081207275,648000,0.06354360029145281,0.3861798515915871
9.840680659181089e-05,0.001410776179172899,466,82,190.55,1.59,4.0,-1.955526772737503,0.0,1.3833996391296386,656000,0.05468015695004811,0.33072163064032795
-5.045688478276134e-05,0.0016515887973946519,467,83,181.67,1.38,4.0,-24.418710525631905,0.0,1.3849594271183014,664000,0.06561902183198334,0.379639378041029
-8.645492423966062e-05,0.0011846361321477161,467,84,186.25,1.5,4.0,-2.067980608344078,0.0,1.3849292838573455,672000,0.04578231494732989,0.2983767859637737
-1.6965514441835694e-06,0.0008556780601429637,467,85,187.75,1.49,4.0,-1.454516037106514,0.0,1.385571711063385,680000,0.04559377084349515,0.26696596495807173
0.000175419077713741,0.00129819444995519,467,86,180.33,1.33,3.0,-2.604345428943634,0.0,1.384889006614685,688000,0.05178988935948478,0.32986596319824457
0.0001421958682476543,0.0008355432800181006,467,87,187.57,1.54,4.0,-0.5289503985643387,0.0,1.3852586591243743,696000,0.04226053677953837,0.264128482863307
2.2635608747805236e-05,0.0005314771063149237,468,88,179.96,1.33,3.0,-2.3078424870967864,0.0,1.385728589296341,704000,0.03618121768435322,0.20235719434916974
-2.358402925892733e-06,0.0010299144321197673,468,89,176.31,1.23,3.0,-1.0333103573322295,0.0,1.3851048707962037,712000,0.052179649334475435,0.3000629501789808
0.0003115717456967104,0.0007819968788862753,468,90,173.92,1.16,3.0,-1.1799156123399734,0.0,1.3854945003986359,720000,0.04156500189601487,0.24295864712446927
-0.00027908468422538135,0.000818838003124256,468,91,171.03,1.1,3.0,-0.9836331295967102,0.0,1.3855322563648225,728000,0.04591687785910367,0.2501294804736972
3.789496695389971e-05,0.0016257415803738696,468,92,180.45,1.36,3.0,-1.6666332226991654,0.0,1.3826630485057831,736000,0.06550470636163312,0.3814102714881301
-0.00011449572826677468,0.000989639539275231,468,93,190.97,1.64,4.0,-0.987100784778595,0.0,1.3828560054302215,744000,0.04437278856507838,0.28770886961370706
-0.0001455676766272518,0.0008297813261742703,468,94,186.38,1.52,3.0,-0.7441069489717483,0.0,1.3838346827030181,752000,0.0487096329662767,0.2745038092881441
6.871151890663896e-05,0.001281122432110351,469,95,182.25,1.43,3.0,-23.660058598518372,0.0,1.3805303394794464,760000,0.05586582830249684,0.3251205042749643
-0.00020905006398834304,0.0012504952562358085,469,96,182.57,1.41,3.0,-3.8115466558933258,0.0,1.3841778540611267,768000,0.051036720090212775,0.31382349859923125
0.00028248875274584863,0.0007175594699492649,469,97,184.39,1.43,3.0,-2.5624166905879973,0.0,1.3853891098499298,776000,0.03867299467999207,0.2522590483352542
-0.00011151369189974503,0.001294845008287666,469,98,187.96,1.53,4.0,-0.21619263052940368,0.0,1.385073685646057,784000,0.057629616168020086,0.33427870031446216
-0.00013123246681061572,0.0009730723584834778,470,99,187.05,1.49,3.0,-10.102440281510352,0.0,1.3850557315349579,792000,0.04943929110552613,0.2785214859619737
6.377845973474905e-05,0.000873269512439947,470,100,187.76,1.52,3.0,-0.6543632251024246,0.0,1.3842169284820556,800000,0.04868852627289554,0.2832106014341116
-0.00016892807059775805,0.0010954790606592724,470,101,183.31,1.43,3.0,-0.9027362239360809,0.0,1.3846338605880737,808000,0.04803442775196183,0.296218142285943
0.0001078680346836336,0.0008745055143799618,470,102,184.1,1.48,4.0,-0.6463913798332215,0.0,1.38483669757843,816000,0.04532904695613361,0.2740165339410305
0.00012581228598719464,0.0010205416625831277,470,103,183.22,1.47,4.0,-4.951232978701592,0.0,1.3842371952533723,824000,0.05316945727612828,0.29312231559306384
-0.00012224759004311636,0.0011805401800847903,471,104,184.09,1.5,4.0,-1.1576940608024597,0.0,1.385332944393158,832000,0.04914510876023119,0.3080293684825301
9.522992084384896e-05,0.0005268708447465542,471,105,188.84,1.58,4.0,-0.8036457228660584,0.0,1.3851864898204804,840000,0.03385167627082647,0.2130103788897395
-0.0002879745031168568,0.0012153073771605705,471,106,187.01,1.52,4.0,-2.525944148302078,0.0,1.3857076609134673,848000,0.055886772939093055,0.31661485336720946
-0.00035638565648696383,0.0009059659616059434,471,107,184.14,1.39,4.0,-1.3023281180858612,0.0,1.3833616423606871,856000,0.04426364137501183,0.26652094967663287
-5.587512110651005e-05,0.0011609876596048708,471,108,199.27,1.8,5.0,-0.33470722496509553,0.0,1.3855114340782166,864000,0.05279771989872195,0.30743298105895517
0.00012740594524075278,0.0007956932697516095,471,109,196.43,1.75,4.0,-1.529620253443718,0.0,1.385671662092209,872000,0.04090436657073144,0.25630155447870495
-0.00016105630391393788,0.0011474776454042511,471,110,190.89,1.63,4.0,-1.0449447870254516,0.0,1.3851730859279632,880000,0.04899246515889624,0.30745816754177213
6.309980060905219e-05,0.0006765829700179893,472,111,194.63,1.72,4.0,-1.3365114188194276,0.0,1.3838818347454072,888000,0.03803217819623317,0.23658115904778243
0.00012692432786025166,0.00035288236281303396,472,112,180.35,1.33,3.0,-1.2101125872135163,0.0,1.385686798095703,896000,0.030833792875676176,0.17522522307932376
3.604668779075837e-05,0.0005358969188409901,472,113,169.7,1.03,3.0,-2.2708253014087676,0.0,1.3855151975154876,904000,0.03770584364523292,0.20518130376935007
1.4700593892484903e-05,0.00038718411726677,472,114,173.93,1.14,3.0,-1.3923797291517257,0.0,1.3858819973468781,912000,0.029102919113795273,0.17084240902215242
-0.00022531980255735106,0.0010279012151067945,472,115,177.58,1.3,3.0,-2.9776061081886294,0.0,1.3854887509346008,920000,0.04842447207231895,0.27904144119471314
3.1951166165526955e-05,0.000857146997664131,472,116,186.92,1.54,3.0,-1.5155061334371567,0.0,1.3848585546016694,928000,0.047082427442055014,0.2716090040653944
-1.7912841103679965e-05,0.0010030123776186882,472,117,186.68,1.48,3.1000000000000085,-0.6673302227258682,0.0,1.3829149186611176,936000,0.046270303727825556,0.27366983503103254
3.457075164988055e-05,0.00038708643367044713,472,118,180.64,1.31,3.0,-2.1388627833127973,0.0,1.3857758569717407,944000,0.029171074615882118,0.18088156413286924
-0.00032046958964201624,0.0005455671296067521,472,119,178.08,1.29,3.0,-2.689999793767929,0.0,1.3844580888748168,952000,0.03526559631822629,0.20552250709384678
0.0001248807793854212,0.0007075813732717506,473,120,176.03,1.26,3.0,-2.944860872030258,0.0,1.3846656143665315,960000,0.039502401394499446,0.22898938363417984
0.00019126120110740885,0.0006377436265393043,473,121,174.88,1.17,3.1000000000000085,-0.5212170577049255,0.0,1.3856151759624482,968000,0.03960427784450705,0.23065109802410005
-9.622245852369815e-05,0.00046544241388346563,473,122,173.9,1.13,3.0,-1.654113536477089,0.0,1.3853791952133179,976000,0.03298881404179332,0.1933243877440691
2.2160713924677112e-05,0.0010105843055043806,473,123,175.62,1.22,3.0,-0.7563468831777572,0.0,1.385126268863678,984000,0.05241954004350858,0.28696323741227386
-0.00011252212600084022,0.0005506405573396478,473,124,175.9,1.25,3.0,-1.8068253922462463,0.0,1.3853918850421905,992000,0.03414861668423505,0.20518238782882692
-0.000156075608174433,0.0006454107014451437,473,125,172.03,1.15,3.0,-0.8997397190332412,0.0,1.385095945596695,1000000,0.04110296906876605,0.21824169024825096
0.0004405758696702833,0.0008332675967312752,473,126,173.28,1.16,3.0,-2.273255680799484,0.0,1.3839005851745605,1008000,0.041910055174128144,0.24510697215795518
-0.0003106798640874331,0.0005829525875606123,473,127,175.92,1.23,3.0,-1.9768421185016631,0.0,1.3852585685253143,1016000,0.03614589410005405,0.22463120844215154
0.00034752465540805133,0.0014115680988561507,473,128,177.68,1.31,4.0,-1.5777536934614182,0.0,1.384754593372345,1024000,0.05707473883182687,0.3334321388229728
-0.0004601291202743596,0.0007155498344695844,474,129,173.9,1.18,4.0,-2.066101313829422,0.0,1.385012514591217,1032000,0.036050831919336376,0.22881096433848142
0.0002181682786294914,0.0007262875105357125,474,130,175.4,1.2,3.0,-4.809381098151207,0.0,1.3851745700836182,1040000,0.03480259658833596,0.22516102194786072
-0.00013353293847103486,0.00063436257072226,474,131,182.78,1.37,3.0,-1.0060001862049104,0.0,1.3844968366622925,1048000,0.03516816013784435,0.2158793680369854
-5.9496008143469224e-05,0.0004653169849530059,474,132,172.23,1.12,3.0,-2.6679195672273637,0.0,1.3854460775852204,1056000,0.0301213398562054,0.173994970228523
9.170919569442049e-05,0.0007285803513900646,474,133,164.2,0.96,3.0,-1.7015633070468903,0.0,1.3854493832588195,1064000,0.04137909324242568,0.2273094628378749
-3.8814927684143186e-05,0.0008695627620318191,474,134,176.71,1.24,3.0,-27.567238820195197,0.0,1.3856857371330262,1072000,0.040801780085471806,0.24856652120128275
-2.4659037844685372e-05,0.0006130298618427332,474,135,181.79,1.33,3.0,-0.9309500813484192,0.0,1.3858327746391297,1080000,0.032617342472435654,0.21129755411297083
8.587851870288432e-05,0.000603686318563632,474,136,177.89,1.27,3.0,-2.000672641992569,0.0,1.3859450602531433,1088000,0.03771411259991112,0.22242624938488006
-2.2537516451848206e-06,0.00031093636855075604,474,137,174.81,1.21,3.0,-5.795399347543716,0.0,1.385620617866516,1096000,0.029001142059156836,0.15936139723286033
8.335698410519399e-05,0.000615832631478952,475,138,172.94,1.18,3.0,-11.978958955407142,0.0,1.3852755856513976,1104000,0.037474511941380344,0.21254646200686694
-9.594701314199482e-05,0.0006900196712376782,475,139,174.94,1.28,3.0,-0.8531504261493683,0.0,1.3855953133106231,1112000,0.03520446363388612,0.22232746368274092
-2.5071526151805302e-05,0.00028442767342312436,475,140,180.21,1.39,3.1000000000000085,-0.4285838013887405,0.0,1.385967345237732,1120000,0.028167289180315393,0.16142554270103573
0.00013899135186875355,0.0011354504784276288,475,141,175.95,1.21,3.0,-0.11772222161293029,0.0,1.3853617751598357,1128000,0.047280906181871626,0.2912941690534353
8.003884329809807e-05,0.0005390695178493842,475,142,178.38,1.29,3.0,-2.1401458519697187,0.0,1.3857410621643067,1136000,0.0344337016500295,0.20818280132487416
-4.42349682123222e-05,0.0006461546626496783,475,143,177.02,1.27,3.0,-2.0199055260419847,0.0,1.3854229533672333,1144000,0.03547514426523092,0.21137824445962905
-9.465977258514613e-05,0.0007500310017621814,475,144,177.93,1.26,3.0,-0.6435689198970794,0.0,1.3850245547294617,1152000,0.04227515895782874,0.2422483150474727
8.449865180409688e-05,0.0006595068881597399,475,145,183.31,1.37,3.0,-2.4147219222784044,0.0,1.3850351464748383,1160000,0.04016139142456329,0.22673922955989836
1.5547375223832205e-05,0.0007909255181789376,475,146,187.26,1.46,3.1000000000000085,-2.8854108667373657,0.0,1.3847675049304962,1168000,0.03847827333878707,0.2413153807632625
-9.423494230759389e-05,0.0002495715326813297,475,147,183.93,1.44,4.0,-0.6882789158821105,0.0,1.3832907140254975,1176000,0.020343669513515426,0.13218200920149684
0.00040100423073454296,0.0009096044418311067,475,148,183.7,1.39,3.1000000000000085,-0.8211345213651657,0.0,1.385100575685501,1184000,0.043408057668729946,0.25219065982848404
-0.00022878132216646918,0.0006440491437388118,475,149,182.87,1.38,3.1000000000000085,-0.9193164414167404,0.0,1.3858021891117096,1192000,0.035412477894086296,0.2193104443512857
-0.00018851958666346035,0.00031610949876267116,475,150,182.42,1.37,3.0,-0.7091497385501861,0.0,1.3859314823150635,1200000,0.0259176874168582,0.16047262027859688
5.6906800309661776e-05,0.00039761363479556166,475,151,183.46,1.36,3.0,-1.130323464870453,0.0,1.385375759601593,1208000,0.029330716522135248,0.17511036712676287
-0.00013125956897056313,0.000526222052153571,475,152,176.33,1.22,3.0,-1.031070783138275,0.0,1.3848136210441588,1216000,0.03308770596982494,0.19210838008672
0.0002113613855544827,0.000815008714803298,476,153,175.47,1.21,3.1000000000000085,-0.6136392003297806,0.0,1.3851751911640167,1224000,0.046882578100263535,0.26677700474858285
-3.0676014412165386e-05,0.00039082467160369563,476,154,185.72,1.44,4.0,-0.9881129622459411,0.0,1.385005348920822,1232000,0.02620130819701411,0.1697378410026431
0.0003107875512796454,0.0005763832699994964,476,155,187.53,1.46,4.0,-0.9375852215290069,0.0,1.3851276695728303,1240000,0.03855778859132948,0.2149446763843298
2.352464120122022e-05,0.0005576749391434532,476,156,175.2,1.15,3.0,-1.903394449353218,0.0,1.3846815371513366,1248000,0.03041606362168008,0.18417007809504868
-0.00013965165098852594,0.0005217308164037604,476,157,178.55,1.26,3.0,-1.2655624836683272,0.0,1.3848635411262513,1256000,0.034423210157235345,0.1899561651237309
-0.00013035484450682589,0.00033358591758997136,476,158,177.43,1.24,3.0,-0.6206370347738266,0.0,1.385125559568405,1264000,0.026323042095312003,0.15599108727648855
8.537747271475382e-05,0.0006624566710024737,476,159,175.45,1.19,3.0,-1.1329800695180894,0.0,1.3848679506778716,1272000,0.03133578740986274,0.1989749687165022
9.052272421740782e-05,0.0004772909834127859,476,160,177.62,1.25,3.0,0.04854087173938751,0.0,1.384385232925415,1280000,0.03228294535303612,0.19309410098940133
-0.00016238707408774644,0.0005771793377107315,476,161,183.3,1.36,3.0,-0.7061010152101517,0.0,1.3850196945667266,1288000,0.037010251455890514,0.21182935843244194
-2.7691070063156075e-05,0.0002977310157689317,476,162,174.68,1.18,3.0,-2.389058985710144,0.0,1.3851961851119996,1296000,0.026563818024633826,0.15474732227623464
-3.5666914727698894e-05,0.0004459133727596054,476,163,168.9,1.05,3.0,-1.0748791444301604,0.0,1.3859641253948212,1304000,0.03181150284133421,0.17664570381864905
1.4129391056485474e-05,0.0002548282760540133,476,164,177.22,1.23,3.0,0.25367788314819334,0.0,1.3859287559986115,1312000,0.026213332571832972,0.1475043041445315
3.468868443633255e-05,0.0006541089422353253,476,165,182.63,1.37,3.0,-0.45960666418075563,0.0,1.3855498361587524,1320000,0.04073532614186348,0.2177196879684925
-1.9092185830231756e-05,0.0007802267773195127,477,166,183.17,1.4,3.0,-0.2864040148258209,0.0,1.3843976867198944,1328000,0.03957234870197165,0.2405983577668667
-3.472784548648633e-05,0.0006445822700197823,477,167,181.04,1.36,3.0,-0.5903019911050796,0.0,1.3858263099193573,1336000,0.03559871894039943,0.21652307296171786
2.2670889084110968e-05,0.0007147624214303505,477,168,185.45,1.44,4.0,-1.1061111217737198,0.0,1.3856395757198334,1344000,0.0388645452126886,0.23439634004607796
-0.00012638606582186186,0.0007406116571200982,477,169,184.43,1.43,4.0,-1.7433975976705551,0.0,1.3851918196678161,1352000,0.03684192775014032,0.23029331797733904
-8.980095259175869e-05,0.00036486521371330126,477,170,176.31,1.28,3.0,-0.8002589476108551,0.0,1.3850337851047516,1360000,0.030856115912648432,0.16703335473313927
