fps,epoch_idx,P01:episode_rewards,PMM:episode_rewards,frames,policy_entropy,policy_loss,advantage_norm,value_loss,grad_norm,P09:episode_rewards,episode_length,explained_variance
355,34,0.0,1.71,272000,1.3380427539348603,-0.00034040241618640723,0.59924123108387,0.003224537544010673,0.16065372521678933,5.0,193.48,0.970095961689949
353,35,0.0,2.02,280000,1.3543086731433869,-0.000694737044905196,0.4878727720677853,0.002158178568788571,0.11666809108558382,5.0,204.96,0.9763026434183121
350,36,0.0,2.02,288000,1.3405093467235565,-0.002534279856481589,0.7079411995410919,0.004373014376033098,0.1903561763338467,5.0,205.95,0.9623869377374649
348,37,0.0,1.98,296000,1.340935389995575,-0.0004105409438489005,0.6564803381264209,0.0034007216952159068,0.17571367556606066,5.0,207.48,0.9669387167692185
346,38,0.0,2.31,304000,1.340998855829239,-0.0012249330556369387,0.5795836845040321,0.0030134922747674865,0.13282961925186398,6.0,217.95,0.9732016962766648
344,39,0.0,2.41,312000,1.3430312049388886,-0.000902806586236693,0.7226676613092422,0.004331790283322335,0.18786613714583272,6.0,218.78,0.9580696821212769
343,40,0.0,2.37,320000,1.3536880755424499,5.088304184027947e-05,0.6587659928202629,0.0036212957475800066,0.16374118766734058,6.1000000000000085,218.52,0.9580341356992722
340,41,0.0,2.23,328000,1.3630674397945404,-0.0020150545157594023,0.9066868928074837,0.0066200196373392825,0.24615601626434644,5.0,214.16,0.9344431287050248
339,42,0.0,2.43,336000,1.3516791188716888,-0.00034369676068308764,0.7415896181762218,0.004523851482372265,0.18677514804418582,6.1000000000000085,218.47,0.9548928153514862
338,43,0.0,2.08,344000,1.3441027283668519,-0.0014504577274783515,0.5259015326201916,0.002300752097798977,0.13119174658943314,5.0,206.28,0.9823942685127258
337,44,0.0,2.3,352000,1.3488728535175323,-2.8870705355075186e-05,0.5690523783862591,0.002912336428416893,0.15241297456779257,6.0,214.74,0.9696517246961593
335,45,0.0,2.33,360000,1.3640199303627014,0.0010497702295833734,0.8904034720361232,0.007196074285020586,0.22712794672229464,6.0,214.92,0.9351732647418975
334,46,0.0,2.0,368000,1.3639584028720855,-0.0033235183253418656,0.8842359772324562,0.00620805231446866,0.24001041791518093,5.0,204.92,0.9349203449487686
332,47,0.0,2.25,376000,1.367694536447525,0.0005130571479094215,0.9739578804373741,0.007464855047874153,0.23829597296889013,6.0,211.72,0.9113545048236847
331,48,0.0,1.87,384000,1.359612911939621,-0.001080850280195591,0.8063828486204148,0.00594665264885407,0.24534078377389726,5.0,193.84,0.9165612185001373
330,49,0.0,1.87,392000,1.3603527164459228,-0.0012674602676997892,0.9396776813268661,0.007027875246712938,0.25297231414140364,5.0,198.32,0.9142276227474213
328,50,0.0,2.16,400000,1.3623467600345611,-0.0006145449332507269,0.9468935325741767,0.007043892900110222,0.24772631657066654,5.0,210.41,0.926943182349205
327,51,0.0,2.56,408000,1.3525295901298522,-0.002041584287871956,0.8275121539831162,0.005130155017250218,0.22257012179345423,7.200000000000017,223.4,0.9445009756088257
327,52,0.0,2.49,416000,1.3553770637512208,-0.0009987856321095024,0.7749153983592987,0.004944832742912695,0.1897933638970806,7.1000000000000085,223.3,0.9530028283596039
326,53,0.0,2.34,424000,1.3543231904506683,-0.0018370949070958887,0.7496938601136207,0.004665985661558807,0.18710582638201795,7.1000000000000085,217.97,0.9576239496469497
325,54,0.0,2.52,432000,1.3627031409740449,-0.0010399754880927503,0.9737154939770698,0.0073662798898294565,0.2675750969001106,6.1000000000000085,222.59,0.928416336774826
324,55,0.0,2.44,440000,1.3576989579200744,-0.0010474396390054608,0.8688892683386803,0.0058111048024147745,0.22239678381523453,6.0,220.18,0.9356183761358261
323,56,0.0,2.26,448000,1.3575672006607056,0.00012069163960404695,0.9539005354046821,0.007320937461336143,0.22188753522844343,6.0,213.77,0.9037255311012268
322,57,0.0,2.38,456000,1.3517881667613982,-0.0033697606169153004,0.8540899148583412,0.005622343003051355,0.2459198664680306,6.0,218.32,0.9455433654785156
322,58,0.0,2.2,464000,1.350836992263794,-0.00031605900701833886,0.8417676500976086,0.005318464752635918,0.2230885959728158,5.0,211.75,0.9375424253940582
321,59,0.0,2.31,472000,1.3428454887866974,-0.001358855602593394,0.8918217886984349,0.006233434375899378,0.23005501222162802,5.0,214.91,0.9406069123744965
320,60,0.0,2.74,480000,1.3571808874607085,-0.0009209016571549001,1.287125832736492,0.01199755611596629,0.3534986626033303,7.0,230.17,0.8636791604757309
320,61,0.0,3.18,488000,1.3477473151683808,-0.002143371310085058,1.0545639207959174,0.008005903727607802,0.273586068263755,7.200000000000017,245.94,0.9154869127273559
319,62,0.0,2.89,496000,1.3360201919078827,-0.0013197302308981308,0.7303320309519767,0.004320541845518164,0.18467653395681663,7.200000000000017,235.29,0.9599017721414566
319,63,0.0,2.88,504000,1.3508177959918977,-0.002090772555893636,0.9144156891107559,0.006114110851194709,0.2424313677785114,9.0,235.82,0.9425694167613983
320,64,0.0,2.95,512000,1.3498954021930694,-0.0002945344866020605,1.163531821370125,0.00984784538508393,0.29165287406114626,6.300000000000026,240.07,0.903482146859169
320,65,0.0,3.28,520000,1.3546652317047119,0.00026489682364626787,1.354968596100807,0.013820545545313508,0.36334535928479184,7.1000000000000085,252.29,0.8085065680742264
320,66,0.0,3.2,528000,1.3502989041805267,-0.0014115268583555008,1.170818434357643,0.009832056992454454,0.31012276745457684,7.0,248.97,0.8877426445484161
319,67,0.0,3.08,536000,1.345517200231552,-0.0014614724402781576,1.1484784176945686,0.00939607720123604,0.32219021866241654,7.0,243.83,0.9154444909095765
319,68,0.0,2.96,544000,1.3405415058135985,0.0005335768393706531,1.1544561958312989,0.00942735968506895,0.28358630692386355,8.0,237.71,0.8867564278841019
319,69,0.0,3.16,552000,1.3380260515213012,-0.0027934254542287817,1.2967091652750968,0.011975953438086434,0.3594745277834707,8.0,247.41,0.8855193966627121
319,70,0.0,3.08,560000,1.3477158629894257,0.0004464004174224101,0.9597945958375931,0.006605435344390571,0.25616485338381945,7.0,246.35,0.9245175158977509
319,71,0.0,3.29,568000,1.3393043673038483,-0.00241879417844757,1.1111140793561936,0.008755667110672221,0.2893820810969806,7.0,252.39,0.9181837654113769
319,72,0.0,3.13,576000,1.343186970949173,-0.002499463624553755,0.9489416185021401,0.0064077231218107045,0.2361880291898658,8.100000000000009,240.72,0.9381908738613128
319,73,0.0,3.23,584000,1.3388662099838258,-0.0015412824673694558,0.993721362054348,0.00699896756792441,0.2550843074309768,8.100000000000009,244.68,0.9325200134515762
319,74,0.0,3.05,592000,1.3396617913246154,-0.0013316740907612257,1.2413716572523117,0.010895502434577794,0.36021180952489396,7.0,240.68,0.8852791428565979
318,75,0.0,3.05,600000,1.3367737329006195,-0.00222317639447283,1.3476925778388977,0.012564045467879623,0.3470961951013413,7.0,241.97,0.8794758337736129
318,76,0.0,3.1,608000,1.3370663571357726,-0.001159641299964278,0.9917772462964058,0.0072178129036910834,0.26095698500280445,6.1000000000000085,245.23,0.9225958412885666
318,77,0.0,3.14,616000,1.335111299753189,-0.004921755611358094,1.2525427740812303,0.01104369173408486,0.3553788103862622,7.0,246.73,0.9057102751731873
318,78,1.0,3.64,624000,1.3258637797832489,-0.0008507950766943395,1.1952552354335786,0.009956786358961835,0.28633449400124855,8.0,263.65,0.9029580456018448
318,79,1.0,4.05,632000,1.3389908599853515,-0.0008052126509733171,1.3411657190322877,0.012288728894200176,0.3515229994900861,9.0,277.3,0.8669633573293686
318,80,0.0,3.78,640000,1.2842988288402557,-0.005951380580227123,1.2734804064035417,0.011465653995983302,0.36250048069724294,9.0,264.58,0.8398369115591049
318,81,0.0,3.13,648000,1.3286673200130463,-0.0023156127688707786,1.0857144007086754,0.008150898581370712,0.2873858939482959,8.100000000000009,238.06,0.9078556555509567
318,82,0.0,3.02,656000,1.317714548110962,0.0005148186779115349,1.0898322916030885,0.008482426557457075,0.2749772681116565,9.0,233.58,0.9094943791627884
318,83,0.0,3.15,664000,1.318669615983963,-0.0018224705488682957,0.8792970216274262,0.005308461078093387,0.22533723910737347,9.0,242.58,0.9534574007987976
318,84,0.0,3.98,672000,1.3297649645805358,-0.0036447255371604113,1.191464248895645,0.01000051406910643,0.3228092927454845,10.0,270.45,0.9046396821737289
319,85,0.0,4.54,680000,1.3277083921432495,-0.0013598290013032966,1.324068004488945,0.01245671344571747,0.3290046733008879,10.0,289.19,0.8791462552547454
319,86,0.0,4.49,688000,1.3095145261287688,-0.0011953836427710486,1.3920293939113617,0.013378994504455477,0.38964884328679006,10.100000000000009,285.64,0.8667120051383972
319,87,1.0,4.21,696000,1.317577419281006,-0.003752841913228622,1.262822569012642,0.01119049235712737,0.33381033990505715,10.0,278.23,0.8912355089187622
319,88,1.0,4.0,704000,1.3116650438308717,-0.0017983294976875186,1.3514862540364265,0.012195720368763431,0.3473346233540691,9.0,272.5,0.8927207654714584
319,89,1.0,3.52,712000,1.2886740159988403,-0.004388410483952612,1.1943914288282393,0.009575075705070048,0.311364338324916,7.0,255.29,0.9038677090406417
319,90,1.0,4.24,720000,1.2685192227363586,-0.0036653057648800315,1.5644365340471267,0.016310778516344725,0.42631076827400655,9.0,279.77,0.8426100534200668
318,91,1.0,4.83,728000,1.2714029788970946,-0.0013451190327759832,1.528056126832962,0.015921424559783192,0.4061022498969782,10.0,293.22,0.8391791009902954
318,92,1.0,5.19,736000,1.285440661907196,-0.004206793039993499,1.5161720609664917,0.01538608405739069,0.4090770975582169,10.0,306.62,0.8506671875715256
318,93,1.0,5.66,744000,1.2684545719623566,-0.0035947489683167077,1.2904340416193008,0.011317622899077832,0.35056246659430534,10.0,325.59,0.8958587634563446
318,94,1.0,5.45,752000,1.267768565416336,-0.0011709509021602571,1.3783110707998276,0.012800370417535305,0.3643771633910511,10.0,319.31,0.8719329923391342
318,95,2.0,5.33,760000,1.2460674345493317,-0.0033768292143940924,1.5551262521743774,0.016206278381869197,0.4407514246281915,10.0,321.93,0.845157161951065
318,96,2.0,5.33,768000,1.2764582324028015,-0.00211990594631061,1.5380388313531876,0.01571402084780857,0.4053221175777686,9.0,323.09,0.8503404986858368
318,97,2.0,5.78,776000,1.2706349563598633,-0.003942004116252065,1.4985242187976837,0.015014191332738847,0.3960344060413815,10.0,342.22,0.8371229714155197
318,98,2.0,6.14,784000,1.2672694861888885,-0.0039618350507225845,1.5074269062280654,0.015024003121070564,0.41407949494799373,11.100000000000009,349.34,0.8419959664344787
318,99,2.0,6.83,792000,1.2653534770011903,-0.002246484613278881,1.5330288344621659,0.015727194487117232,0.40520314928252377,12.0,365.49,0.825563114285469
318,100,2.0,6.92,800000,1.2550963950157166,-0.0013081764918752015,1.7289333993196487,0.019707302427850664,0.452909068656084,12.0,372.2,0.7965125697851181
318,101,2.0,6.84,808000,1.2541173613071441,-0.005011549382470548,1.4910611474514008,0.014645130285061895,0.39759074688034046,12.0,366.08,0.848888179063797
318,102,2.0,7.14,816000,1.2716924107074739,-0.001825189907103777,1.616684725880623,0.017340381043031813,0.42363950517183613,13.0,369.31,0.8266504782438279
318,103,2.0,6.99,824000,1.2302461457252503,-0.005028216103673913,1.6886101543903351,0.018612871849909424,0.47776308770522136,12.0,370.35,0.835465778708458
318,104,2.0,6.84,832000,1.2418455028533935,-0.0037839203549083324,1.4084571743011474,0.013167503140866756,0.3953168217147892,13.0,362.52,0.8702788174152374
318,105,2.0,6.84,840000,1.2762370169162751,-0.001158117589657195,1.5585634034872056,0.01575343475677073,0.43068714250419293,14.0,356.75,0.8479052692651748
319,106,2.0,7.35,848000,1.2956095123291016,-0.0019074727734550833,1.4832772940397263,0.014831755748018623,0.41312480852696426,14.100000000000009,375.54,0.8631886386871338
319,107,1.0,7.15,856000,1.2786042308807373,-0.0036534922884311526,1.5693260055780411,0.016227204841561614,0.4583467951771298,13.100000000000009,370.68,0.8651897180080413
319,108,2.0,6.84,864000,1.2577767062187195,-0.004349815893365303,1.5529322469234466,0.015814619357697665,0.4549386154102672,12.100000000000009,358.69,0.8476797169446946
319,109,2.0,7.29,872000,1.2508730506896972,-0.00906416896265,1.6593251448869706,0.01857546573970467,0.4866720803735808,13.100000000000009,369.89,0.8316165393590927
319,110,2.0,6.86,880000,1.2451857221126557,-0.004661364287494507,1.505990635752678,0.014921880117617548,0.451569412234172,12.0,363.56,0.8753869062662125
319,111,2.0,6.95,888000,1.2714830470085143,-0.007780555450735847,1.6243939691781997,0.01745089639676735,0.44557454919774986,12.0,367.73,0.8570433109998703
319,112,2.0,7.06,896000,1.270133991241455,-0.0014111787229194306,1.6552087706327439,0.01827894809190184,0.4608688553463017,13.0,373.49,0.8253184348344803
319,113,1.9000000000000004,6.79,904000,1.2646096777915954,-0.002124569751351402,1.581822110414505,0.016463975394144653,0.4416287528700055,12.100000000000009,366.34,0.8581907886266709
319,114,1.9000000000000004,6.83,912000,1.2660736286640166,-0.004918843446939718,1.469335020184517,0.014416571895126254,0.39461311946910377,12.100000000000009,372.32,0.8669946962594985
319,115,2.0,6.84,920000,1.252527381181717,-0.00430124054197222,1.4623370444774628,0.01428727013990283,0.43639202906615004,12.100000000000009,373.64,0.8584450441598892
319,116,2.0,7.32,928000,1.2254038214683534,-0.005454150505770485,1.592388374209404,0.01731257311068475,0.4604338647695677,12.100000000000009,380.32,0.8309987735748291
319,117,2.0,7.2,936000,1.2180106437206268,-0.0037252212269231677,1.5609108054637908,0.01575503749307245,0.47139321896296943,12.0,375.02,0.8617050069570541
319,118,2.0,7.51,944000,1.2332173705101013,-0.0017633665713947266,1.6352517729997635,0.017941096648573875,0.4965618925195939,12.100000000000009,381.52,0.8646930527687072
319,119,2.0,7.79,952000,1.23012744307518,-0.0027501515625044702,1.6227168077230454,0.017557089403271674,0.47140565806629126,13.0,390.91,0.8408542805910111
319,120,2.0,8.03,960000,1.215557141304016,-0.004865087159269024,1.6497064489126205,0.017971245907247066,0.4839116774030198,13.0,397.82,0.836269668340683
319,121,2.0,8.12,968000,1.235894215106964,-0.005059702383878175,1.7561448854207993,0.02092170069925487,0.5170869347355765,14.0,405.17,0.8381312888860702
319,122,2.0,8.31,976000,1.2314000046253204,-0.0032206192193552853,1.6295940208435058,0.01759897224139422,0.49337631927678754,14.100000000000009,409.65,0.8331931185722351
319,123,2.0,8.77,984000,1.2408796262741089,-0.000730275220121257,1.7637621188163757,0.020684195309877397,0.5294413902782137,15.0,422.82,0.8079739850759506
319,124,2.0,8.98,992000,1.2320424020290375,-0.006185772574826842,1.7987065982818604,0.02147958358284086,0.5469596327598651,15.0,432.84,0.7980039298534394
319,125,2.0,9.6,1000000,1.2224037384986877,-0.005353949056589044,1.81904886841774,0.021901565920561552,0.5332907948569805,16.10000000000001,448.43,0.7986633831262588
320,126,2.0,9.85,1008000,1.2284287130832672,-0.005169376498088241,1.7845715242624283,0.020947783319279552,0.5276925364157404,18.10000000000001,448.64,0.8283671337366104
320,127,2.0,10.67,1016000,1.1912818157672882,-0.007573118395521305,1.805262087583542,0.02135134027339518,0.555619368005446,19.0,465.63,0.8102896857261658
320,128,2.0,10.9,1024000,1.1854800331592559,-0.006162667146272724,1.8452812790870667,0.022954588062129914,0.557947509761055,19.0,468.42,0.8300574028491974
320,129,2.0,11.18,1032000,1.1882994198799133,-0.005366113719064742,1.7747121512889863,0.02102462723851204,0.5326160306514022,19.0,468.34,0.7780787253379822
320,130,1.9000000000000004,11.36,1040000,1.1859565854072571,-0.006208128206199035,1.7696742874383926,0.02085042342543602,0.500986809507273,19.10000000000001,463.52,0.8232666820287704
320,131,0.9000000000000004,11.05,1048000,1.1888286936283112,-0.005433941968949512,1.8054977309703828,0.021929526939056813,0.5807364568209189,19.10000000000001,452.47,0.8199776268005371
320,132,0.9000000000000004,11.75,1056000,1.1703242135047913,-0.001960854302160442,1.901462265253067,0.024936622516252102,0.5889377303587023,21.0,450.48,0.7876572084426879
320,133,2.0,11.21,1064000,1.2173195683956146,-0.0074846254116710045,1.5823191434144974,0.016644238391891122,0.49070853062588915,20.10000000000001,444.68,0.8794159895181656
320,134,0.9000000000000004,10.32,1072000,1.225071954727173,-0.005966991867171601,1.7640942215919495,0.020491881612688303,0.5323977952695432,19.0,422.84,0.8565645331144333
320,135,2.0,10.34,1080000,1.1904306304454804,-0.005282131600251887,1.7709242165088654,0.02076007549650967,0.5503878658309077,19.200000000000017,429.33,0.8608399200439453
320,136,2.0,9.96,1088000,1.1844085931777955,-0.0018791026025428436,1.7145963042974472,0.019479772872291506,0.494815430937622,18.10000000000001,419.11,0.8746178990602493
320,137,2.0,9.15,1096000,1.1979906475543975,-0.00815027619668399,1.7918874502182007,0.021294053317978977,0.5506648321952334,17.10000000000001,413.7,0.8424498701095581
320,138,2.0,9.17,1104000,1.158514209985733,-0.0029354430973762644,1.9139260548353194,0.02401305901352316,0.5823346549201669,18.0,420.52,0.7923004513978958
320,139,2.0,10.3,1112000,1.1947093570232392,-0.0022421206432045437,1.8497834765911103,0.022452008295804262,0.5319530093562813,21.0,446.11,0.8155749106407165
320,140,2.0,10.47,1120000,1.200273983478546,-0.0009714520961279049,1.831365476846695,0.022201348673552276,0.526997759684227,20.10000000000001,455.03,0.8151826125383377
320,141,2.0,11.08,1128000,1.1989409053325653,-0.0077185848163208,1.9675046849250792,0.025329892858862876,0.580412744560688,20.10000000000001,472.37,0.7819703090190887
320,142,2.0,11.84,1136000,1.185763977766037,-0.005489802732190583,1.9120271468162537,0.024314912129193546,0.5797343914869759,21.0,495.27,0.7818438345193863
320,143,3.0,11.88,1144000,1.228376008272171,-0.012631035340832568,2.0603221690654756,0.028236652920022608,0.6601640087603542,20.0,503.71,0.7725893527269363
320,144,3.0,11.42,1152000,1.1022119706869125,-0.009851899922068696,1.857677201628685,0.022667934680357577,0.6072867223586086,19.0,491.54,0.7817861998081207
320,145,2.9000000000000004,11.08,1160000,1.038468286395073,-0.011435533102194313,1.952559279203415,0.02540683003142476,0.6565324659458122,19.0,487.84,0.8228181385993958
320,146,3.9000000000000004,11.62,1168000,1.1540358257293701,-0.004616110884999216,1.9871614098548889,0.025640089055523275,0.6242718965997127,19.0,506.64,0.7970348882675171
320,147,4.0,11.34,1176000,1.1155583411455154,-0.00998935180468834,1.9403167605400085,0.024911523554474114,0.6227114089542891,18.0,499.91,0.7620763492584228
320,148,4.0,11.37,1184000,1.0185456117987632,-0.008387785455561243,2.073797696828842,0.03070235632825643,0.7242489035827123,18.0,505.29,0.6801831650733948
320,149,4.9,11.61,1192000,1.074051530957222,-0.006375582736000069,1.8479946649074555,0.022546716104261576,0.6361789249248727,18.10000000000001,510.74,0.7670713740587235
320,150,5.0,12.55,1200000,1.0672612792253495,-0.010225946241043858,1.9097539103031158,0.023950097444467248,0.6033041558283848,20.10000000000001,536.68,0.7529461240768432
320,151,5.0,13.04,1208000,1.0725549709796907,-0.012832879195921123,2.122169493436813,0.02994606602936983,0.7445545386540382,21.0,546.59,0.7320842784643173
320,152,5.9,13.32,1216000,1.0887580466270448,-0.0025516898318892344,1.7274667876958847,0.01976759373676032,0.5567076674696453,21.0,548.03,0.8275047618150712
320,153,6.0,13.38,1224000,1.0887646251916885,-0.00875515204621479,1.9773906946182251,0.025962534896098077,0.7038325427920382,21.10000000000001,546.66,0.7603976452350616
320,154,6.0,13.99,1232000,1.0966802990436555,-0.010818786329473369,2.0725421613454817,0.02916411445941776,0.727518500997014,22.10000000000001,556.01,0.701112807393074
320,155,6.0,14.56,1240000,1.0634851706027986,-0.010656520241172984,2.074103298187256,0.028396161645650862,0.738746296046796,23.10000000000001,564.49,0.7253727865219116
320,156,7.0,15.29,1248000,1.1356149500608443,-0.009297307545784861,2.0169553929567337,0.027077581412158908,0.678238326886192,24.10000000000001,585.53,0.7616821628808975
320,157,7.9,15.42,1256000,1.124549037218094,-0.010638953113229946,2.115068416595459,0.03087162007577717,0.730705321057558,25.0,587.96,0.683105702996254
320,158,7.0,14.94,1264000,1.1149119240045549,-0.008755608268547804,1.9314013409614563,0.024979174407199024,0.6813193092636242,24.10000000000001,577.89,0.7459767305850983
320,159,8.0,15.42,1272000,1.1374173307418822,-0.0033928058634046464,1.9992177587747575,0.026371104642748833,0.5983503467757396,24.0,593.43,0.7595323646068572
320,160,9.0,15.76,1280000,1.1443253350257874,-0.007354339236044325,1.9072939610481263,0.024066935521550478,0.5756470347455965,24.0,594.61,0.7664397186040879
320,161,9.0,15.86,1288000,1.0239992874860764,-0.0071596794808283445,2.0442866349220274,0.02797655184753239,0.7151502409391763,23.10000000000001,599.18,0.7420439624786377
320,162,10.0,16.19,1296000,1.0341484624147415,-0.009823574599577114,1.9787703132629395,0.0259580709412694,0.6363159171626017,23.10000000000001,606.98,0.7621407854557037
320,163,10.0,16.44,1304000,1.091558968424797,-0.008990581824764376,2.1520027124881747,0.03047779105603695,0.725848489151208,24.10000000000001,602.48,0.7082329684495926
320,164,9.9,16.53,1312000,1.0666271448135376,-0.006287609551800415,2.053445158004761,0.027785422448068857,0.650402540331321,25.0,604.48,0.7237685894966126
320,165,10.0,17.05,1320000,1.080623778104782,-0.01459933801117586,2.098899406194687,0.029252985985949637,0.741415885202803,25.200000000000017,621.03,0.7206968504190445
319,166,10.0,17.71,1328000,1.0752327793836594,-0.005865655462548603,2.1094890290498736,0.030022366810590027,0.7042067691997315,25.200000000000017,630.52,0.7503422707319259
319,167,10.0,17.82,1336000,1.005592162013054,-0.011440282824914903,2.119191199541092,0.030062861731275915,0.8439188929947476,27.0,629.36,0.6830603307485581
319,168,10.0,18.25,1344000,1.0457076013088227,-0.00900635946309194,2.0382653886079787,0.02807253520935774,0.7508034812202985,27.10000000000001,643.52,0.7066606003046035
319,169,10.0,18.6,1352000,1.027544443011284,-0.008238871822832151,2.0671259891986846,0.028307741237804294,0.7760692181510457,28.0,650.1,0.7418559801578521
319,170,10.9,19.07,1360000,1.0534480106830597,-0.012808215017430484,2.1834720826148986,0.032018163139000536,0.899262787529912,28.0,666.4,0.684129347205162
319,171,10.9,19.15,1368000,1.0858355635404586,-0.007149534431773645,2.1919975697994234,0.03188431778922677,0.7777200981417975,28.0,664.36,0.6998876786231994
319,172,11.0,19.42,1376000,1.0596220403909684,-0.01173447530134581,2.2179321324825287,0.032549114674329756,0.8743551831917538,28.10000000000001,672.51,0.6993627882003784
