#{"t_start": 1542660579.8152559, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,155,4.340864
1.0,155,5.994996
0.0,127,7.303492
1.0,153,9.111184
1.0,178,11.027611
2.0,219,13.608065
0.0,129,15.19489
3.0,270,18.141642
0.0,127,19.331725
7.0,324,23.092743
2.0,222,25.953759
3.0,230,29.008198
0.0,129,30.629732
2.0,183,32.890233
2.0,223,35.858021
0.0,129,37.498261
0.0,125,39.010491
0.0,125,40.429826
2.0,222,43.322255
0.0,127,44.778955
1.0,153,46.46691
0.0,129,48.169413
1.0,157,49.92411
