policy_loss,advantage_norm,explained_variance,grad_norm,P09:episode_rewards,epoch_idx,frames,episode_length,policy_entropy,fps,PMM:episode_rewards,value_loss,P01:episode_rewards
-0.00011501088424665795,0.4595119946449995,-2.604479752779007,0.09472464566774785,3.0,39,312000,182.58,1.3820982563495636,457,1.33,0.0020331670012819813,0.0
0.00022356204677635106,0.4505658604204655,-1.2706099325418472,0.09004473262629954,3.0,40,320000,178.82,1.3796289360523224,458,1.32,0.0019414041528762027,0.0
1.3099901435680294e-05,0.5011306551843882,-1.9756545859575272,0.11996703930380155,3.0,41,328000,179.9,1.378330408334732,459,1.37,0.00238905759408226,0.0
-2.6048048966913483e-05,0.43883959829807284,-4.465209408998489,0.09561175342345982,3.0,42,336000,171.87,1.372533265352249,460,1.12,0.0020473780925203753,0.0
-7.217696278530639e-05,0.5579383181035519,-3.4695545160770416,0.10994558172697383,3.0,43,344000,177.69,1.381336749792099,461,1.27,0.002836890668477281,0.0
1.5962202851369512e-05,0.3915517690777779,-3.105838740468025,0.08027194774390091,3.0,44,352000,184.19,1.3814050626754761,462,1.43,0.0015782491197023775,0.0
8.997800105134957e-05,0.37241293359547856,-3.3977325063943864,0.07381264450639395,3.0,45,360000,174.98,1.384069423675537,462,1.15,0.0014308886828257527,0.0
0.00032241562992567195,0.40989353258162736,-2.6923826366662977,0.09238243362606396,3.0,46,368000,176.41,1.3853058981895447,463,1.25,0.0018058935299268342,0.0
1.9827114447252824e-05,0.30534761406481264,-1.867376184463501,0.07569873505859832,3.0,47,376000,171.62,1.3835370790958406,464,1.12,0.0009868545227709547,0.0
-0.0003521849792014109,0.37543266024440525,-3.067415400147438,0.07793769767477157,3.0,48,384000,170.14,1.3843400800228118,465,1.01,0.0015572302603322895,0.0
0.0003169717084165313,0.46437381181865933,-2.2564231365919114,0.10196672459943755,3.0,49,392000,181.65,1.3854146599769592,465,1.34,0.0022092059975329903,0.0
-0.0002132773055927828,0.4340972989052534,-1.9657585948705674,0.09183782571060496,4.0,50,400000,182.57,1.3844897830486298,466,1.42,0.001855855481007893,0.0
3.4686532089835964e-05,0.3611493570357561,-1.1551519364118576,0.07494037910641554,4.0,51,408000,189.05,1.385137025117874,467,1.56,0.001424553894012206,0.0
0.00020310007999796653,0.29712674256414173,-2.211801817417145,0.06596846481822585,4.0,52,416000,185.54,1.3852669990062714,467,1.41,0.0010204187460203685,0.0
6.268259792705067e-05,0.41601190105080604,-9.897560902833938,0.08696234724551477,4.0,53,424000,180.84,1.3845273220539094,468,1.32,0.0018349297970598854,0.0
0.00015211985357382218,0.2868533375114202,-2.9048658442497253,0.057149463031345465,3.1000000000000085,54,432000,177.27,1.3849428522586822,468,1.24,0.000945517026075322,0.0
8.924746443426556e-05,0.4315664464235306,-0.3914505898952484,0.08042595531326936,3.1000000000000085,55,440000,178.88,1.3852884423732759,469,1.3,0.0018941397792150384,0.0
8.155854244250805e-05,0.3684313965588808,-0.4465002745389938,0.07688288746154309,4.0,56,448000,189.25,1.3841903948783874,470,1.52,0.0013947875976919022,0.0
-0.000742996307053545,0.4177054028213024,-4.055039656758308,0.08893248060626119,4.0,57,456000,197.89,1.3845163345336915,470,1.76,0.001768539122567745,0.0
0.00024363699405512306,0.38090344160795214,-0.12037024319171906,0.08623594558820794,4.0,58,464000,193.92,1.384441055059433,471,1.64,0.0014093118638993474,0.0
0.00018509992136387155,0.3584416412934661,-4.411443853974342,0.07674472978885276,4.0,59,472000,192.77,1.3845520067214965,472,1.62,0.0014573146006114257,0.0
0.0002602697904330853,0.3291036406904459,-2.2089767056703566,0.0635624104772288,4.0,60,480000,184.13,1.3843385982513428,472,1.46,0.0013284196038875961,0.0
-0.00037230252986773847,0.37246287435293196,-1.4834430861473082,0.07757465510673378,3.0,61,488000,180.21,1.3827606618404389,473,1.39,0.0014536847200088232,0.0
4.938555633998476e-05,0.3854665433615446,-4.447118317484856,0.08269653049425928,4.0,62,496000,185.27,1.3842766797542572,473,1.51,0.0017933283269121602,0.0
5.756546150223585e-05,0.29182652149349453,-1.7485145789384842,0.05809785616095757,4.0,63,504000,174.64,1.3857924664020538,474,1.21,0.0010936772228978952,0.0
-0.00011787523675593547,0.29611823927611114,-0.716010012626648,0.0614192472435406,3.0,64,512000,168.49,1.3852609503269195,474,1.05,0.0010474060324122548,0.0
-9.71678444329882e-06,0.37040447231382134,-1.4579075330495834,0.07677986871799267,4.0,65,520000,182.96,1.3854889976978302,475,1.38,0.0015095871435278241,0.0
0.00021498622980288927,0.27444860734045506,-2.712722325325012,0.06178285832815825,4.0,66,528000,188.34,1.3854670071601867,475,1.52,0.0008288818857909064,0.0
-0.0006911302967091614,0.4399180508032441,-1.1704867213964463,0.0994428953040209,3.1000000000000085,67,536000,185.6,1.3854069876670838,476,1.45,0.002222786063148305,0.0
-0.00011076090682763606,0.37298187378793957,-3.0930085057020187,0.07086345000061285,4.0,68,544000,185.41,1.385469275712967,476,1.52,0.0015073002337521756,0.0
-0.00010481147444806993,0.3506328351423144,-2.7751862651109693,0.06227618278248542,4.0,69,552000,178.67,1.3856999003887176,477,1.35,0.0015284681430603087,0.0
0.0003109583896730328,0.28705196019262075,-1.8701578158140182,0.0606844806905696,3.1000000000000085,70,560000,177.64,1.38548579454422,476,1.28,0.0009423639567921782,0.0
-0.00015145649726036936,0.3732412694022059,-2.613935648202896,0.08071879259708817,4.0,71,568000,187.9,1.3856136786937714,477,1.58,0.0016250614149976173,0.0
0.0002006145914492663,0.3436941731348634,-6.301216508746148,0.06529132086360562,4.0,72,576000,192.78,1.3851332104206084,477,1.68,0.0012888829167013683,0.0
-0.0003861687088647159,0.3799299845099449,-0.6245513850450516,0.07823158085198642,4.0,73,584000,193.61,1.3841173481941222,477,1.68,0.0013992040262382943,0.0
0.00019949867561081192,0.2761345377191901,-3.0579479891061783,0.05836689523660515,4.0,74,592000,183.71,1.3854837465286254,478,1.41,0.0008404616173356772,0.0
0.00014671054042992183,0.32641121342778207,-2.1114562648534774,0.06914302476557732,3.0,75,600000,176.53,1.3856061279773713,478,1.2,0.0012995769108420064,0.0
-0.00021096332748129498,0.2654198579117656,-0.826372584104538,0.051785726250210405,3.0,76,608000,177.15,1.385415188074112,478,1.24,0.0007750110742563265,0.0
0.00023531641796580515,0.34876159485429525,-0.9305226665735244,0.07015883633099924,3.0,77,616000,190.23,1.3854362630844117,479,1.58,0.0014358863041979931,0.0
-1.2716263699985576e-05,0.35313950691372153,-5.474559166431427,0.06789149377294808,4.1000000000000085,78,624000,205.1,1.3857309591770173,479,2.06,0.0013655199157346942,0.0
-0.00037336091285396835,0.34517544843256476,-1.3917235559225083,0.07030533955058281,5.1000000000000085,79,632000,199.94,1.3855093026161194,479,2.01,0.001509567554867317,0.0
0.00011075333779444918,0.3342262955382466,-1.5661574548482895,0.06634372153807115,3.1000000000000085,80,640000,185.81,1.3842466723918916,480,1.6,0.0011749566165053693,0.0
0.00019945806748182803,0.284555545784533,-2.5078850322961808,0.058320711767207455,3.0,81,648000,185.44,1.3853168714046478,480,1.49,0.001148938471915244,0.0
-7.646879283129237e-05,0.25023121586069463,-2.0389137679338454,0.052147880120270836,3.0,82,656000,179.65,1.3857036995887757,480,1.28,0.0007948317696445884,0.0
0.00010095970254042185,0.27338702719658614,-0.6090685170888901,0.053146342902695626,3.0,83,664000,174.63,1.3854639148712158,480,1.14,0.0009141470347094582,0.0
-6.897516077913223e-05,0.29392299335449934,-3.5065744018554685,0.06301148827068381,3.0,84,672000,172.9,1.3853903448581695,481,1.14,0.000994109881194163,0.0
-6.64593419060111e-06,0.28483349811285735,-0.8770607107877731,0.05634623682605347,3.0,85,680000,177.71,1.3847918605804443,481,1.27,0.001046710139125935,0.0
0.0001815714518306777,0.37531233370304107,-0.5573885345458984,0.07320541252556301,4.0,86,688000,188.68,1.3854614043235778,481,1.57,0.001539310083107921,0.0
-0.00012854930857429282,0.24422102380543947,-1.0434436970949172,0.0494785242764855,4.0,87,696000,190.77,1.384443451166153,481,1.6,0.0007406449494874323,0.0
-0.0004215682380254293,0.29939058251678946,-5.268690720200539,0.06461251012448259,4.0,88,704000,187.37,1.3857325804233551,482,1.49,0.0011446353697647281,0.0
0.0005030631146473751,0.2512273854762316,-7.124508834481239,0.04537117317058935,3.0,89,712000,173.67,1.3857431745529174,482,1.16,0.0008764320250929813,0.0
9.464599621423986e-05,0.2781566146761179,-4.3251411867141725,0.05825944478134702,2.1000000000000085,90,720000,163.87,1.3860464870929718,482,0.94,0.000982973199547814,0.0
0.00020942736704455457,0.2546658332273364,-3.498500950336456,0.05060190023294395,3.0,91,728000,174.05,1.3859088850021362,482,1.15,0.0007843211575936948,0.0
-0.00020071204082341865,0.3391414338722825,-0.26676253020763396,0.07230831732900173,3.0,92,736000,182.5,1.3856879961490631,483,1.34,0.001210154885520751,0.0
9.597201802534983e-05,0.24375408492982387,-5.346212933063507,0.050155190048809445,3.0,93,744000,182.15,1.3858054494857788,483,1.35,0.0007548649864793333,0.0
-2.8233476041350514e-06,0.2923698703199625,-0.8482362270355225,0.05907701820518833,4.0,94,752000,190.96,1.3849636137485504,483,1.6,0.0010413764851909945,0.0
0.00012597665416251404,0.18887269884347915,-1.7005956506729125,0.03661413469521613,3.0,95,760000,187.28,1.3858532083034516,483,1.52,0.00043832481584104243,0.0
-2.8153944504083485e-05,0.25782760052010417,-0.8642678880691528,0.06081417854527399,3.0,96,768000,184.08,1.3855775713920593,483,1.41,0.0008864868756745636,0.0
-0.00016937306892941706,0.28914104469120505,0.056256551146507267,0.0608093274163722,4.0,97,776000,187.5,1.3848141467571258,484,1.54,0.0011275985050451709,0.0
5.470983307077404e-05,0.2314000701159239,-0.7104579657316208,0.04911585780346859,3.0,98,784000,183.96,1.3851858043670655,484,1.43,0.0007063945306299502,0.0
-0.00031682856497354804,0.20238308295607566,-1.7165247845649718,0.04004187213241337,3.0,99,792000,176.0,1.384853800535202,484,1.18,0.0005628022497785423,0.0
-8.627068833447992e-05,0.2614588982984424,-10.548031568527222,0.05194846425450371,3.0,100,800000,171.57,1.3843964517116547,484,1.1,0.0008913553930187845,0.0
0.00018292161978024523,0.21603315450251104,-4.365528421998024,0.04698896144417709,3.0,101,808000,165.21,1.3841105663776399,484,0.99,0.000700371435634679,0.0
0.00010332473553717136,0.23808475440368057,-2.761328940987587,0.048923772022749584,3.0,102,816000,166.53,1.385443743467331,485,1.02,0.000734449840799698,0.0
-0.0002543575548043009,0.26657661590725185,-1.5145930075645446,0.05219810046230334,3.0,103,824000,176.7,1.3847134065628053,485,1.24,0.0008606575721660192,0.0
-2.6762661727843808e-05,0.19933274732902645,-1.0737140238285066,0.03719837963700473,3.0,104,832000,180.13,1.3850211226940154,485,1.28,0.0005452402249557053,0.0
0.0001495105307549238,0.26634717961773274,-0.26668735027313234,0.06003456972501584,3.0,105,840000,174.63,1.3855998933315277,485,1.15,0.0008429723399876821,0.0
0.00014733978343429044,0.17481752565130593,-3.213370668888092,0.02994690415518643,3.0,106,848000,170.72,1.385984058380127,485,1.08,0.0005060848904690829,0.0
-4.2049962212331595e-06,0.2200989998690784,-1.486453382372856,0.04639229060276422,3.0,107,856000,175.51,1.3857315325736999,486,1.19,0.0005943093976406999,0.0
1.65111395472195e-05,0.2404983016103506,-0.2878802067041397,0.04843983834583773,3.0,108,864000,182.36,1.3854869401454926,486,1.37,0.0007605755427812256,0.0
0.00011534257981111296,0.24349510483443737,-3.8441301929950713,0.04684779847131108,3.0,109,872000,182.99,1.3847666239738465,486,1.39,0.0008365735501820381,0.0
-9.388450667756843e-05,0.2293007791787386,0.12918135583400725,0.044420189301113154,3.1000000000000085,110,880000,184.76,1.3856410050392152,486,1.45,0.0006957306271306152,0.0
-6.575693980266806e-05,0.2751839327812195,-0.648282317519188,0.05663055457575822,3.1000000000000085,111,888000,181.65,1.3856102645397186,486,1.39,0.001021649701624483,0.0
0.00011504099587909877,0.23951078198850154,-1.353394837975502,0.05304700116664405,4.0,112,896000,185.18,1.3858071303367614,486,1.44,0.0006677590650724597,0.0
6.047548427886795e-05,0.18155597453936934,-0.7182085472345352,0.03688825849657837,3.0,113,904000,183.18,1.3858510255813599,486,1.33,0.0004914273311828765,0.0
7.537443805631483e-05,0.2671499384194613,-0.6547106444835663,0.05847880763786115,4.0,114,912000,183.47,1.3843302166461944,486,1.38,0.0009070273159522913,0.0
0.00011921388169412239,0.2608624467998743,-0.93124616086483,0.05116346990919274,4.0,115,920000,190.43,1.3839494943618775,487,1.61,0.0009262276853951334,0.0
3.9317368464253374e-05,0.1964791213721037,-2.4652524441480637,0.04442299933857989,4.1000000000000085,116,928000,191.69,1.3852264082431793,487,1.67,0.0005455669096227212,0.0
-0.00028478267924583636,0.21599886890500783,0.018351646065711977,0.047989426014951986,4.1000000000000085,117,936000,182.93,1.385954465866089,487,1.41,0.0005863953538664645,0.0
6.481447428814846e-05,0.23280032129958272,-3.3542958706617356,0.04765310528889085,4.0,118,944000,180.17,1.385374755859375,487,1.32,0.0006728176504589101,0.0
4.90617127798032e-05,0.2519311952777207,-2.5594196724891662,0.057318794762644586,3.1000000000000085,119,952000,179.84,1.3852134609222413,487,1.3,0.0007730252686224048,0.0
-0.00032580977596808225,0.20542737828567625,-1.5624938130378723,0.04137133306720768,3.0,120,960000,178.99,1.3852051651477815,487,1.33,0.000641821881965825,0.0
0.00012682530681559,0.224261764716357,-1.3987947022914886,0.04522768963793387,3.0,121,968000,173.69,1.3854247534275055,488,1.21,0.0006308005072378364,0.0
-6.435452240111773e-05,0.207826991584152,-4.211035922169685,0.040414016570163275,3.0,122,976000,176.54,1.3851508033275604,488,1.22,0.0005567711580033574,0.0
0.0002706271014176309,0.22398979529738428,-0.45571851551532744,0.050988626995095314,3.0,123,984000,176.83,1.3860393011569976,488,1.2,0.0006656083555867554,0.0
-6.517246714793145e-05,0.2520613139308989,-1.1498036557435989,0.05231811042357032,4.0,124,992000,177.7,1.3856515002250671,488,1.22,0.0008999378796215751,0.0
-8.239405406129664e-06,0.22379363341256975,-2.331501568555832,0.04399565473025595,4.0,125,1000000,185.74,1.385388947725296,488,1.41,0.0007653029004472955,0.0
-0.00011760836758185179,0.21751860041171311,-1.8789708518981934,0.04106209563732029,3.0,126,1008000,187.79,1.3850564897060393,488,1.51,0.0005156685759993706,0.0
-1.1683303528116085e-05,0.237985383477062,-0.82074158847332,0.05211248750710097,3.0,127,1016000,182.67,1.3858403408527373,488,1.39,0.0007013345325049159,0.0
0.00010892729842453264,0.26404675720259546,-1.857798553109169,0.0557972377497095,3.1000000000000085,128,1024000,177.23,1.3858189141750337,488,1.32,0.0008687879821422939,0.0
-6.849870478617959e-06,0.21130907071754337,-3.4336777555942537,0.04269201485261094,3.0,129,1032000,174.96,1.385740828514099,489,1.28,0.0005488303996003197,0.0
0.00013930719245763612,0.25125873466953635,-1.1628968304395675,0.05708080089501541,3.0,130,1040000,175.99,1.3852774608135223,489,1.27,0.0009048979390036038,0.0
3.017547798663145e-05,0.2687984764575958,-1.5482739478349685,0.05196275958388002,3.0,131,1048000,185.28,1.3849762713909148,489,1.48,0.0009385002155568145,0.0
-6.358912934956607e-05,0.2561453428864479,-40.383689940571784,0.04832537047552915,4.0,132,1056000,187.46,1.38571319937706,489,1.51,0.0009335629324323236,0.0
0.0001301038827659795,0.22340374648571015,-3.147198551297188,0.0416448065981659,3.0,133,1064000,179.81,1.3855349922180176,489,1.33,0.0007377712318748309,0.0
-8.59986909199506e-05,0.21222394980490208,-2.955723467469215,0.041317806524800826,3.0,134,1072000,180.42,1.3856294333934784,489,1.36,0.0006292898690094262,0.0
0.0004325898211391177,0.17684000510722397,-0.30726106226444244,0.03622784042838236,3.0,135,1080000,179.25,1.385911386013031,489,1.33,0.0004594583909783978,0.0
-0.00034733604814391584,0.2498413698747754,-9.203397850394248,0.054430254741350506,3.0,136,1088000,176.96,1.3850540697574616,490,1.3,0.0008856618280879047,0.0
-7.496425881981849e-05,0.1977710049971938,-2.1391791492700576,0.04074416838833042,3.0,137,1096000,173.02,1.3854877316951753,490,1.17,0.0005441487325924754,0.0
4.3541403974813876e-05,0.21020719164982438,-0.47781381249427796,0.0408818111774625,4.0,138,1104000,176.2,1.3858600330352784,490,1.21,0.0005587323550389555,0.0
-8.729522436624392e-05,0.2744189511425793,-72.15468180418014,0.055142196474680195,4.0,139,1112000,183.44,1.3858010864257813,490,1.43,0.00092586980838405,0.0
-4.90207276379806e-05,0.19434344816952945,-1.0842564070224763,0.041706699583080376,3.0,140,1120000,178.53,1.3860462319850921,490,1.33,0.0004994014624253396,0.0
3.794261887378525e-05,0.18668876448646188,-2.1797260481119154,0.03229941502756391,4.0,141,1128000,183.79,1.385599716901779,490,1.53,0.0005652820309614981,0.0
9.496574464719743e-05,0.18727982671931387,-0.83694804251194,0.043711987753891055,3.1000000000000085,142,1136000,180.71,1.3854335474967956,490,1.41,0.0004618424077216332,0.0
6.766431924916105e-05,0.22349285878241062,-5.997853911519051,0.04546677534575111,3.0,143,1144000,175.87,1.3856029689311982,490,1.21,0.0006764783996140978,0.0
8.556742104701698e-05,0.2507046294398606,-0.6515139597654342,0.04926178912851942,3.0,144,1152000,182.2,1.3859763371944427,490,1.37,0.0008195006300434215,0.0
-0.00016291612138957134,0.1727193002961576,-2.845749261975288,0.03592125991881722,3.0,145,1160000,180.04,1.3857990384101868,490,1.33,0.0004203532012843425,0.0
0.00023133713424613233,0.2554233788885176,-0.7963343280553817,0.05372072878720051,3.0,146,1168000,174.96,1.3849664866924285,490,1.16,0.0009416893476191035,0.0
-9.133639739047794e-05,0.2313992459140718,-2.3681505608558653,0.04441787061030511,3.1000000000000085,147,1176000,181.98,1.3857121455669403,490,1.38,0.0006732718031980767,0.0
-7.912140790722334e-06,0.2015770946070552,-1.0450540101528167,0.036767169460577606,4.0,148,1184000,179.63,1.385472537279129,490,1.34,0.0005752059674455268,0.0
-9.957082779692428e-05,0.2111782461218536,-0.4564609271287918,0.04412194657782895,3.0,149,1192000,172.93,1.3850690853595733,491,1.13,0.0005701984606594124,0.0
-0.0001109196845209226,0.2690536098740995,-0.04920106709003449,0.06016310041671878,3.1000000000000085,150,1200000,185.5,1.3859175729751587,491,1.45,0.0009186104180571419,0.0
0.0001337968530424405,0.17137913377955555,-0.41475081741809844,0.030904606901748757,3.0,151,1208000,190.63,1.3858370316028594,491,1.59,0.0003415806588805026,0.0
-0.00011300369739728921,0.25614693738520145,-0.8248413848876953,0.04753403572159021,4.0,152,1216000,197.32,1.3851740479469299,491,1.78,0.0009336341891321353,0.0
0.00014311346225440502,0.1691708835400641,-1.9213130176067352,0.04003440456475307,4.0,153,1224000,188.57,1.3858315742015839,491,1.56,0.00031554898800095543,0.0
-4.671845235861838e-05,0.23284636927768587,-1.3217369604110718,0.0472019972720569,3.0,154,1232000,177.86,1.3855118870735168,491,1.25,0.0007325090733866091,0.0
0.00025046425507753157,0.24294184247031808,-0.4799236822128296,0.05363604322465276,3.0,155,1240000,176.28,1.3856766974925996,491,1.23,0.0007064585455827909,0.0
4.457087022274209e-05,0.3229861902445555,-124.83180275857448,0.06351090287767064,4.0,156,1248000,187.5,1.3854359376430512,491,1.56,0.0013885876305585042,0.0
-0.00016497915505169657,0.23265188517048954,-0.3418168258666992,0.041941329980917305,5.0,157,1256000,194.56,1.38556844830513,492,1.78,0.000706719002423597,0.0
9.779055835679173e-05,0.24641753416508436,-1.773149339556694,0.049906036217872006,4.0,158,1264000,188.03,1.3851511728763581,492,1.62,0.0008517076742555218,0.0
0.00022291751025477424,0.1905634176917374,-6.9843736743927005,0.038783890096536884,3.1000000000000085,159,1272000,182.02,1.3852630603313445,492,1.36,0.0004546164202724867,0.0
-0.0004608987884421367,0.2503303337842226,-0.25603427708148957,0.05187669506257169,4.0,160,1280000,187.36,1.3849894869327546,492,1.49,0.0007862248519541026,0.0
4.518894129432738e-05,0.20907005360350012,-0.9644483250379562,0.04243174661650054,4.0,161,1288000,182.66,1.3851275324821473,492,1.39,0.0005476756690313778,0.0
8.974103184300476e-06,0.22199652586132287,0.04823001503944397,0.05021342872706077,3.1000000000000085,162,1296000,185.8,1.384754058122635,492,1.46,0.0006617394455270187,0.0
8.9348280307604e-05,0.20913657031953334,-0.34520710349082945,0.042070701665955085,3.0,163,1304000,186.24,1.3854050326347351,492,1.44,0.0006630878090481928,0.0
7.572345697553828e-05,0.17343807455152274,-1.2140120100975036,0.035397955086302134,3.0,164,1312000,181.13,1.3859498822689056,492,1.33,0.00041365714825815304,0.0
-8.875440871634055e-05,0.18189661633223295,-0.9089856195449829,0.0407299346201648,3.0,165,1320000,179.32,1.38593097448349,492,1.3,0.0003896809186244354,0.0
0.0002053855553822359,0.17101290667429567,-2.3606100803613663,0.03991951306001833,3.0,166,1328000,172.78,1.3859499883651734,492,1.16,0.0003520206116343161,0.0
-0.00019120049593766454,0.2528247121348977,-0.5617225348949433,0.05594181347810646,3.0,167,1336000,179.78,1.3852347099781037,493,1.35,0.0008241970581229907,0.0
8.766673454374541e-06,0.17656728820875287,-2.056159895658493,0.03858214708307077,3.1000000000000085,168,1344000,180.71,1.385183004140854,493,1.34,0.0004582261071072935,0.0
-0.0003747688067960553,0.23845773931592704,-1.9736666131019591,0.04973191980602836,3.0,169,1352000,171.74,1.3845965600013732,493,1.13,0.0008078746901583145,0.0
0.00025908306728524624,0.1704663011431694,-1.133697063922882,0.033459755693460165,3.0,170,1360000,171.21,1.3850331401824951,493,1.12,0.00042929494474947205,0.0
6.457275187131017e-05,0.19382760493084789,-2.9314420664310457,0.04104292335034539,3.0,171,1368000,175.89,1.3856567764282226,492,1.17,0.0005493568990209497,0.0
