frames,policy_loss,epoch_idx,P09:episode_rewards,value_loss,advantage_norm,P01:episode_rewards,fps,episode_length,explained_variance,policy_entropy,PMM:episode_rewards,grad_norm
2896000,-0.02134626098937588,362,92.0,0.04234418617095798,2.310597254037857,1.0,326,914.72,0.6568117713928223,0.9932129710912705,45.86,0.7989820623066458
2904000,-0.012401433275081218,363,95.0,0.041306094098836184,2.3127998411655426,1.9000000000000004,326,1011.53,0.6360748535394669,0.9888912081718445,52.25,0.740219951935843
2912000,-0.009956308849505149,364,95.20000000000002,0.03834539915435016,2.1801622343063354,2.0,326,1038.07,0.646126691699028,1.0019381684064865,54.34,0.6585263362816828
2920000,-0.013584350747405551,365,101.30000000000003,0.08437040924094617,3.0553425079584122,13.8,326,1132.18,0.605552829504013,0.9828446406126022,63.1,1.3497551775909944
2928000,-0.020108030106639488,366,106.30000000000003,0.05393352875951678,2.6436673963069914,29.9,326,1208.17,0.542603035569191,1.0017878979444503,69.55,0.894003356408519
2936000,-0.012255593308073003,367,109.30000000000003,0.04994123743381351,2.4623858988285066,36.7,326,1257.54,0.7297803372144699,1.042732493877411,74.41,0.8742128537533127
2944000,-0.017352242743363604,368,112.20000000000002,0.03739523678086698,2.191212610602379,38.900000000000006,326,1277.18,0.6579412662982941,1.0251152855157852,76.19,0.7908137516535081
2952000,-0.021581916167051532,369,112.20000000000002,0.03615761708002538,2.120697053074837,38.900000000000006,326,1274.16,0.6664004665613175,1.0160132128000259,76.29,0.7800028658276661
2960000,-0.023149834766227288,370,112.20000000000002,0.04511663639452308,2.308363790512085,40.0,326,1282.08,0.6539136016368866,1.0332796466350556,77.28,0.8077571750809508
2968000,-0.01067988767841598,371,115.30000000000003,0.04083169022109359,2.1508209246397016,43.6,326,1292.52,0.6878156638145447,1.0360714429616928,80.06,0.6867424825970734
2976000,-0.030867976914159954,372,114.10000000000001,0.052285820394754406,2.47321459710598,40.0,326,1277.36,0.41747574031352996,1.0317412859201431,76.39,0.830368343948972
2984000,-0.005069369033153634,373,114.10000000000001,0.035116955833509565,2.1163641315698625,4.9,326,1104.53,0.4497348642349243,1.0688087889552116,64.46,0.7223910883949497
2992000,-0.004574862759909593,374,114.10000000000001,0.027178614290896803,1.8610889446735381,4.9,326,1104.53,0.6614619272947312,1.0084105825424194,64.46,0.6279688057550962
3000000,-0.02042446274339454,375,114.10000000000001,0.060034354692324994,2.7942296397686004,4.9,326,1090.29,0.6852552211284637,1.0139607459306716,63.05,1.1459189464655362
3008000,-0.012859809974615928,376,114.10000000000001,0.04210697444621474,2.241603607535362,4.9,326,1099.21,0.6513025450706482,0.9943005168437957,66.76,0.8159398484133777
3016000,-0.026299216489423998,377,115.30000000000003,0.04122896987013519,2.2319162786006927,4.9,326,1108.67,0.6692857456207275,0.9847585362195969,67.71,0.7914914151741129
3024000,-0.0046141448160051364,378,115.40000000000003,0.060122093237005174,2.64815902531147,4.9,326,1109.22,0.5759246397018433,0.9862302517890931,69.07,1.0709112669296765
3032000,-0.026525627283990615,379,108.20000000000002,0.04968430403154343,2.5060221648216245,3.9000000000000004,326,1082.78,0.5906322073936462,1.058649755716324,63.67,0.9700614236541152
3040000,-0.007119472876365762,380,108.20000000000002,0.03168131712358445,1.9816449135541916,3.9000000000000004,326,1082.09,0.7011874628067016,1.0325685024261475,63.03,0.6214447866075496
3048000,-0.021172987275058404,381,103.50000000000004,0.042917116314638404,2.2799525916576386,3.9000000000000004,326,1086.3,0.6850582385063171,1.0281146675348283,61.3,0.7465810528681766
3056000,-0.018663552813231944,382,103.50000000000004,0.03496670454274863,2.113367766737938,3.9000000000000004,326,1096.62,0.7030504244565964,1.059857285618782,61.59,0.7534945072648896
3064000,-0.015531873160216491,383,108.20000000000002,0.04522672372404486,2.333496544957161,3.9000000000000004,326,1090.17,0.6467360681295395,1.034073406457901,60.98,0.8570242078973408
3072000,-0.013144802515744231,384,108.20000000000002,0.10581005066167563,3.282303217053413,3.9000000000000004,326,1088.66,0.6696612179279328,1.0063480228185653,61.23,1.8482977192706158
3080000,-0.011545156922074966,385,110.20000000000002,0.038052738942205906,2.200111671090126,3.9000000000000004,326,1078.21,0.6470241916179656,1.0041740769147873,62.41,0.773445789580329
3088000,-0.01280087076855125,386,110.20000000000002,0.04501360115595162,2.3432538717985154,3.9000000000000004,326,1092.54,0.6514895898103714,1.0173962205648421,63.43,0.8108633512796039
3096000,-0.017207562735129613,387,112.50000000000004,0.049195507713593545,2.527706007361412,6.9,326,1154.17,0.61564244389534,1.018122056722641,68.57,0.9600024472528317
3104000,-0.022998865061672404,388,117.50000000000004,0.04910934599116445,2.4570630991458895,23.9,326,1208.19,0.668093153834343,1.0522111922502517,73.37,0.9586243516098392
3112000,-0.024179816495452543,389,117.50000000000004,0.11088421877473592,2.893651615381241,32.0,326,1246.03,0.7100702542066574,1.0526250129938126,76.29,2.547865918822693
3120000,-0.020778711431466944,390,122.70000000000006,0.07124459208920599,2.9446144783496857,32.9,326,1264.57,0.6690422123670579,1.0644066709280013,80.99,1.4219763797253906
3128000,-0.022324424736434593,391,147.6000000000002,0.08108769344165921,3.028557698726654,36.9,326,1272.27,0.6935944819450378,1.0485945934057235,87.65,1.2007959674153306
3136000,-0.020589526729891075,392,133.30000000000013,0.037638078946620225,2.156620284318924,37.0,326,1268.49,0.6705372107028961,1.0327447354793549,85.33,0.7565522743622368
3144000,-0.012926197199703893,393,133.30000000000013,0.10593437012750656,3.2251800334453584,37.0,326,1260.02,0.6611974656581878,0.9956307357549667,85.26,1.3567812806312562
3152000,-0.024004771939362398,394,135.90000000000032,0.06284282304346561,2.777504093647003,36.9,326,1256.58,0.6372709095478057,1.0092244517803193,87.16,1.0412127609802346
3160000,-0.013440275087777991,395,171.20000000000005,0.06333777633029967,2.4914303827285766,38.800000000000004,326,1266.44,0.6773296874761582,1.0630633807182313,88.79,0.9893541309120526
3168000,-0.022877958328463135,396,175.20000000000005,0.06521045696455985,2.641476575732231,42.400000000000006,326,1273.0,0.715226902961731,1.0651702892780304,93.65,1.1353218253298585
3176000,-0.02718564579176018,397,175.20000000000005,0.04525855186861008,2.3150106114149094,44.8,327,1270.72,0.6371358716487885,1.0604194259643556,93.43,0.86528174623809
3184000,-0.013118661576590966,398,175.20000000000005,0.04445299868937582,2.3437171506881715,36.9,327,1242.41,0.5199508386850357,1.1119601774215697,91.77,0.9755508539683853
3192000,-0.016747256173403002,399,173.2,0.03409472901839763,2.043154625892639,31.700000000000003,327,1200.71,0.7112559628486633,1.0712426561117172,84.91,0.6660220333019307
3200000,-0.023899615964037366,400,173.2,0.04848728090524673,2.455900307893753,27.8,327,1159.2,0.5476520234346389,1.077504751086235,80.7,0.9244192969435363
3208000,-0.021255446184368337,401,148.70000000000022,0.03843217776622623,2.2029224509000778,8.9,327,1057.72,0.2755883127450943,1.0895985984802246,72.14,0.8970926644342783
3216000,-0.010928671505826059,402,148.70000000000022,0.029617877770215274,1.9381252175569534,8.9,327,1039.97,0.6622409456968308,1.0679894149303437,70.41,0.6738726724379882
3224000,-0.02070967230486531,403,128.00000000000017,0.04145229372894391,2.1641261810064316,8.9,327,1038.45,0.6868707370758057,1.0784437733888625,66.24,0.7314989062255199
3232000,-0.018806854311260394,404,117.70000000000006,0.04155003178399056,2.2515445083379744,8.9,327,1037.2,0.6783075213432312,1.0569671773910523,60.39,0.713944192014895
3240000,-0.021518672194797545,405,117.70000000000006,0.044958368348889055,2.3098115265369414,8.9,327,1040.88,0.668878099322319,1.0248700153827668,59.97,0.8433198182103022
3248000,-0.014498895423603244,406,117.80000000000007,0.05646057403180748,2.6372619587183,8.9,327,1040.29,0.6239666974544525,1.037739508152008,62.03,0.9386956451895563
3256000,-0.01688656190352049,407,125.10000000000001,0.039244338390417396,2.16630256652832,8.9,327,1060.38,0.6666683542728424,1.0702631378173828,61.91,0.7635576570100645
3264000,-0.0211329432297498,408,117.60000000000005,0.040278301506768914,2.232858181595802,8.9,327,1067.14,0.6735766410827637,1.0776672714948654,60.2,0.7326965345257632
3272000,-0.017755665596341716,409,109.40000000000003,0.03453132862225175,2.067742241024971,8.9,327,1061.74,0.6995870053768158,1.0467818611860276,57.07,0.67833920918382
3280000,-0.024620308188023046,410,113.40000000000003,0.06669126813299954,2.763190572857857,8.9,327,1076.3,0.6654712027311325,1.0446145188808442,60.82,0.9833569971635181
3288000,-0.021170269301801454,411,113.40000000000003,0.06959433120209724,2.5396876817941667,8.9,327,1072.47,0.6591510146856308,1.0570351243019105,59.83,1.0582013160923154
3296000,-0.026488294112496077,412,117.10000000000001,0.057419031183235346,2.6575704866647722,11.700000000000001,327,1108.23,0.6407483845949173,1.039252164363861,65.79,1.0839323445693096
3304000,-0.01882019748354651,413,118.50000000000004,0.04570817860774696,2.3467562806606295,12.9,327,1139.01,0.6389318650960922,1.031552015542984,68.95,0.8733944502590191
3312000,-0.00397589841100853,414,118.50000000000004,0.060968735446222125,2.5781326991319657,12.9,327,1150.8,0.7280916535854339,0.9885053914785386,70.21,1.0135478032339629
3320000,-0.02693490587058477,415,129.20000000000002,0.0621328816562891,2.652936599254608,12.9,327,1181.3,0.6483382767438889,1.0108743959665298,76.63,1.0000680082412199
3328000,-0.01444188453053357,416,131.0,0.08213563564233482,2.7773046386241913,18.400000000000006,327,1227.74,0.6011341577768325,0.9696414738893508,83.31,1.1489712142138904
3336000,-0.02545109031110769,417,131.3,0.07523285649251193,2.9061262798309326,30.900000000000002,327,1272.08,0.6346211558580399,0.9866619503498077,88.02,1.1224618488418232
3344000,-0.010728850513496582,418,134.60000000000005,0.042109882500953974,2.2846526020765303,40.7,327,1333.4,0.6371069419384002,0.9866990125179291,93.4,0.8343172524000884
3352000,-0.008469291849760339,419,151.2000000000001,0.087848408408463,3.003238959312439,43.0,327,1369.53,0.7876085817813874,1.0408778440952302,101.06,1.19425536651943
3360000,-0.01554894576285733,420,158.40000000000003,0.1064290678082034,2.9823023611307145,48.5,327,1381.42,0.6837585407495499,1.0163621979951858,104.23,1.200249468968444
3368000,-0.015397124162846013,421,163.5000000000001,0.08051501045469195,2.9000953990221023,50.800000000000004,327,1376.18,0.6868657785654068,1.0131922632455825,106.15,1.2001676900466451
3376000,-0.02369153011844901,422,179.10000000000016,0.10627883854322136,3.080549738407135,51.7,327,1375.19,0.5372166937589645,1.0076832056045533,107.8,1.265751407341492
3384000,-0.01450990035511495,423,179.10000000000016,0.07602611714275553,2.6992702859640123,52.9,327,1392.48,0.6126162803173065,1.0134703761339188,111.43,0.945410023797813
3392000,-0.022191149560385384,424,179.10000000000016,0.06394095622003078,2.8424365234375,48.4,327,1373.42,0.6524848210811615,1.0148814046382904,110.31,0.987411138798623
3400000,-0.01951096300268546,425,227.90000000000023,0.05713886254932731,2.5107696783542632,48.4,327,1371.93,0.6760994428396225,1.0361560559272767,113.94,0.8936698122283794
3408000,-0.009786772191873752,426,236.90000000000018,0.09627888160757721,3.384330142736435,51.7,327,1380.05,0.6659441989660263,1.0278704315423965,117.17,1.217921600678604
3416000,-0.021322850068609112,427,254.20000000000002,0.05295945978723467,2.2650368136167525,51.7,327,1379.36,0.6697820514440537,1.0514562076330185,120.29,0.6885160185823075
3424000,-0.011450378091540188,428,237.1000000000002,0.058158593489788475,2.516531825065613,51.7,327,1378.58,0.6850675106048584,1.033414740562439,118.97,0.9691725453669641
3432000,-0.024661083380342463,429,237.1000000000002,0.055741899125277994,2.5728360003232957,57.0,327,1388.8,0.6376294857263565,1.0200518172979356,121.36,0.968419255123294
3440000,-0.019833615227980772,430,226.00000000000006,0.06319398230873048,2.5192392694950105,57.0,327,1405.03,0.6339009112119675,1.0339748072624206,122.91,0.8452266877674438
3448000,-0.01531617524335161,431,233.2,0.0636431413795799,2.547563388943672,57.0,327,1408.55,0.6316528868675232,0.9946052116155625,123.74,0.85548006272606
3456000,-0.03196325256198179,432,233.2,0.06303617476951331,2.762815634012222,57.0,327,1404.21,0.5910331279039382,0.9985643935203552,123.15,1.122263008839278
3464000,-0.008822955352952704,433,225.80000000000007,0.07353376836981625,2.773423721194267,57.0,327,1402.17,0.7174202382564545,0.98936747610569,122.68,1.0362411064119237
3472000,-0.01656465386178752,434,225.80000000000007,0.06408045892603695,2.767249093055725,51.7,327,1394.41,0.6123822939395904,1.0025861716270448,122.79,0.9789983191848475
3480000,-0.026533822815981694,435,251.50000000000006,0.11870203548111022,3.500170246362686,51.9,327,1390.69,0.7075260472297669,0.9963304710388183,127.36,1.5026803506838098
3488000,-0.018956926480459515,436,236.60000000000014,0.08841271350625902,3.0540487468242645,50.800000000000004,327,1376.09,0.6446942573785782,0.9573646670579911,125.46,1.4743493728435317
3496000,-0.028528543687425554,437,236.60000000000014,0.05208139470778406,2.382891821861267,50.800000000000004,327,1369.93,0.6788500368595123,0.9886551755666733,124.91,1.1640586052153592
3504000,-0.02481664055656438,438,236.60000000000014,0.11706220066174865,3.3486926531791688,50.800000000000004,327,1384.24,0.6704929774999618,0.9912840288877487,127.0,1.324908173775119
3512000,-0.024161795974705455,439,236.60000000000014,0.07877353241667151,2.891407607793808,48.9,327,1380.98,0.7234935224056244,1.0011078226566315,125.8,1.289416337038125
3520000,-0.016784808047814296,440,236.60000000000014,0.045079712928272786,2.3735913956165313,48.9,327,1377.26,0.6339823043346405,1.0112625485658646,123.77,0.8366297107579834
3528000,-0.007250496266642585,441,236.60000000000014,0.04033393588848412,2.202054042220116,48.9,327,1386.62,0.6615611201524735,1.0427460837364197,124.51,0.7314797452972883
3536000,-0.012696360017725965,442,236.60000000000014,0.08265616012737155,3.0258748722076416,53.7,327,1402.04,0.5817383909225464,1.021307066679001,126.16,1.2744090841396578
3544000,-0.04066398379043676,443,198.90000000000015,0.07085551262134686,2.8608340328931807,0.9000000000000004,327,1094.7,0.37188998878002166,1.115095546245575,92.81,1.126519697512382
3552000,-0.009088539232034237,444,117.1000000000001,0.02026134279323742,1.5608949148654938,0.0,327,569.88,0.46250585913658143,1.2934186553955078,36.18,0.584392032162913
3560000,-0.003751345244818367,445,56.100000000000094,0.024117743067909033,1.7178812670707702,0.0,327,353.88,0.6715985023975373,1.1392415380477905,16.76,0.740057130792422
3568000,-0.008245357616106048,446,22.10000000000001,0.03178412038134411,1.96951025724411,0.0,327,312.11,0.678905981183052,1.0304797184467316,9.73,1.0691253490761503
3576000,-0.01514366850722581,447,22.10000000000001,0.04506511564832181,2.268456534743309,0.0,327,302.5,0.6875715857744217,1.053693361878395,8.5,0.8983916749324315
3584000,-0.027415200734103563,448,42.40000000000012,0.08240097815170884,3.0562247598171233,0.0,327,366.45,0.739896337389946,1.0370798927545548,17.36,1.262521856491459
3592000,-0.02182018072810024,449,65.10000000000001,0.09535478921141476,2.7855974024534227,0.0,327,409.6,0.6092160099744797,1.0458726632595061,20.13,1.2923157176277114
3600000,-0.031088794584939024,450,81.40000000000003,0.09637145441491157,3.0168238705396653,0.0,327,501.23,0.6394048827886581,1.0310189729928971,29.84,1.3969841496462365
3608000,-0.024801501338079106,451,105.20000000000002,0.055171720869839194,2.4344393372535706,0.0,327,575.54,0.6179991668462753,1.0084977304935456,35.89,0.9228394388380694
3616000,-0.005289557442592923,452,108.20000000000002,0.07265032400842757,2.8251941096782685,0.0,327,604.9,0.7035131990909577,1.0275187867879867,38.5,1.0494233290774218
3624000,-0.025073412799974902,453,126.30000000000003,0.07539686166215688,2.880905538201332,0.0,327,717.06,0.6796440237760544,1.031908106803894,51.65,1.0958882921363178
3632000,-0.018792476991075092,454,129.20000000000002,0.04009482002817094,2.223194899559021,0.0,328,767.24,0.6824962502717972,1.0211585831642152,57.73,0.7486798898167738
3640000,-0.020534242134162925,455,129.20000000000002,0.054641031259670854,2.5614507722854616,0.0,328,816.09,0.6217330384254456,0.9962012606859207,61.21,0.898624546613071
3648000,-0.019217152300989256,456,131.20000000000002,0.06774721331894398,2.5978512758016588,1.0,328,927.41,0.5851865404844284,1.003786199092865,69.9,1.0748743665848783
3656000,-0.03094469841191312,457,133.20000000000002,0.07880418837536127,2.9164361751079557,1.0,328,964.05,0.7854803335666657,1.0073038250207902,74.44,1.1706127999723517
3664000,-0.009605127436225302,458,142.10000000000042,0.047916929330676795,2.3548852616548537,1.0,328,1029.33,0.6805596488714218,1.0215561878681183,80.98,0.7593578536046758
3672000,-0.018485474066692403,459,191.20000000000027,0.08183268104679882,3.0983613562583923,1.0,328,1106.4,0.7169867593050003,1.001752671599388,90.13,1.1911943757689496
3680000,-0.013666063574637519,460,231.9000000000001,0.08205163427162915,2.964543016552925,1.9000000000000004,328,1178.91,0.6843052309751511,1.009697477221489,100.38,1.2508544395925614
3688000,-0.012566356272582197,461,266.50000000000006,0.16569521320983768,3.986270607709885,6.9,328,1259.71,0.7054855793714523,0.9330690765380859,109.98,1.6087833076468925
3696000,-0.028348039366537705,462,272.60000000000014,0.054272198039107024,2.3701996213197707,28.4,328,1339.99,0.5739935261011123,1.0088228809833526,118.78,0.9812141236830431
3704000,-0.019461552325228695,463,272.60000000000014,0.04453277937602252,2.2647769439220427,36.8,328,1390.49,0.6049492686986924,1.015065689086914,122.71,0.7538712428634127
3712000,-0.02763442972791381,464,272.60000000000014,0.06415514878928662,2.6908320957422256,58.800000000000004,328,1438.87,0.626368213891983,1.0112762725353241,127.64,0.9200059300378817
3720000,-0.02387305511190789,465,272.60000000000014,0.054607873321510854,2.497156525850296,61.7,328,1450.23,0.597757769227028,1.0240922570228577,131.53,0.9059186544989873
3728000,-0.005527815222740174,466,242.60000000000022,0.04092158288229257,2.235554202795029,59.0,328,1438.78,0.6914219450950623,1.0090991622209549,126.58,0.7706443894780538
3736000,-0.02639934555074433,467,231.9000000000001,0.060580382496118544,2.68388829767704,61.7,328,1449.58,0.6110429364442825,1.0493656694889069,125.84,0.9615345352473896
3744000,-0.02358828528318554,468,222.00000000000017,0.05119704662356526,2.4274309849739075,64.7,328,1461.33,0.6681909489631653,1.0370315659046172,127.01,0.8707229483481241
3752000,-0.021566286731977014,469,222.00000000000017,0.045728407767601315,2.344194190502167,64.4,328,1461.61,0.6609346687793731,1.0524756217002869,127.1,0.8384942601111638
3760000,-0.02325208491005469,470,242.60000000000022,0.10586087063886225,3.3508657824993135,56.8,328,1457.14,0.7169669461250305,0.9968782508373261,129.34,1.3233515250917502
3768000,-0.020657449392019772,471,222.80000000000024,0.09812950782012195,3.1676483380794527,56.8,328,1471.96,0.6818381714820861,0.9807005447149276,128.67,1.6973291800867285
3776000,-0.011718543337628944,472,249.80000000000015,0.06485184544231742,2.7443731141090395,54.5,328,1466.87,0.6743411445617675,1.008441219329834,129.93,1.1251009363804712
3784000,0.002145503996871412,473,266.50000000000006,0.13946636309847235,3.9113843417167664,54.5,328,1467.1,0.7705294972658158,0.9748213303089142,133.87,1.7955652586253734
3792000,-0.037856323164887726,474,312.70000000000005,0.21260983172804118,4.439205613136291,54.5,328,1470.59,0.7656133782863617,1.016861554980278,145.09,1.8341720258350014
3800000,-0.014103707269387087,475,312.70000000000005,0.12472878096625209,3.5394498789310456,55.0,328,1481.71,0.7753008419275284,1.0177781236171723,150.58,1.460324564685849
3808000,-0.022769242617650887,476,312.70000000000005,0.09293233442120254,3.0049631464481354,51.8,328,1462.43,0.5779172545671463,1.0134640860557556,148.22,1.3528451397063483
3816000,-0.007919522477532154,477,300.3000000000001,0.0369921461539343,2.1208950328826903,49.9,328,1455.51,0.646199072599411,1.0415724700689315,145.63,0.6742441533738716
3824000,-0.018924787703290348,478,288.10000000000014,0.04652325599920005,2.3657890450954437,49.9,328,1441.55,0.6714762020111084,1.04883953332901,138.69,0.7631069217769187
3832000,-0.02220055769867031,479,279.10000000000014,0.06368174576666207,2.689505660533905,49.9,328,1442.73,0.7216377431154251,1.0424965220689772,136.97,0.9976201612771427
3840000,-0.013323792561886877,480,279.10000000000014,0.07265354769770056,2.9241234213113785,54.7,328,1451.7,0.6953922951221466,1.0359798860549927,138.55,1.0379475141750938
3848000,-0.020785810619127005,481,295.30000000000007,0.05637352390680462,2.5502830880880354,54.7,328,1440.39,0.6444683438539505,1.0397169643640518,139.91,0.8678177814064439
3856000,-0.014818253188859671,482,295.30000000000007,0.07904387648683041,3.0215278100967407,54.7,328,1447.81,0.75754290163517,1.0518531543016434,143.22,1.1125194106434093
3864000,-0.02560439484543167,483,298.09999999999997,0.07259216886479408,2.9390701723098753,55.9,328,1455.15,0.6377867072820663,1.037169314622879,145.81,1.0024738496050047
3872000,-0.013658012092637364,484,298.09999999999997,0.06261904694139958,2.5980701529979706,56.0,328,1468.22,0.6969864559173584,1.048002582192421,147.34,1.061102660218917
3880000,-0.009375997185707093,485,300.3000000000001,0.07086893392726779,2.765399442911148,56.0,328,1468.09,0.7300531095266343,1.0148317378759384,150.61,1.0794092485436328
3888000,-0.00991406457265839,486,300.3000000000001,0.0753545799618587,2.836102771759033,56.9,328,1478.45,0.7066671764850616,1.0105586045980453,151.23,1.0518424318692272
3896000,-0.011222657897014869,487,312.1,0.09578063094522804,3.222711759805679,57.8,328,1483.6,0.6331832391023636,1.010676686167717,155.69,1.1784297339479866
3904000,-0.007935083862394094,488,312.1,0.07585860663559288,2.8666028285026552,62.900000000000006,328,1496.68,0.7383696711063386,1.0152710950374604,157.32,1.0565208276036053
3912000,-0.03487628481409047,489,312.1,0.12194918957538903,3.848638416528702,61.60000000000001,328,1498.71,0.6316373705863952,0.9974739682674408,159.26,1.6166079334007333
3920000,-0.01911941854923498,490,299.0,0.06968293785117567,2.837872812747955,63.0,328,1509.8,0.6497143989801407,1.015072658061981,159.63,1.4091242070693997
3928000,-0.01939092731616256,491,299.0,0.04895774047356099,2.36735826253891,62.900000000000006,328,1502.34,0.6649356377124787,1.0537708741426468,157.84,0.8301657743587981
3936000,-0.01567411780546536,492,291.40000000000003,0.05669450937304646,2.552620919942856,60.7,329,1491.6,0.6717937213182449,1.0345492392778397,149.02,0.8358234950007802
3944000,-0.028566637168696615,493,284.50000000000006,0.06950725922826678,2.602221781015396,57.8,329,1482.8,0.6817508834600449,1.0200241655111313,139.14,0.9474524086478376
3952000,-0.009375716808135622,494,274.1000000000001,0.042747897366061806,2.2220230966806414,60.7,329,1475.57,0.6710504251718521,0.9981408298015595,135.63,0.6423051966578351
3960000,-0.022247360091423616,495,274.1000000000001,0.07279695227043703,2.842357774972916,62.900000000000006,329,1479.46,0.7439158862829208,1.0209366673231124,136.31,1.1736524937936175
3968000,-0.016030173311010004,496,284.50000000000006,0.04513216968160123,2.1347266882658005,62.900000000000006,329,1482.25,0.7421892315149308,1.0186858385801316,138.47,0.7045778479531691
3976000,-0.019569950733302904,497,284.50000000000006,0.09420059970580041,2.973692557811737,62.900000000000006,329,1486.81,0.5745578843355179,1.0078837388753892,140.19,1.1609264013697065
3984000,-0.03441748668905348,498,284.50000000000006,0.11911309713497759,3.678507061004639,62.900000000000006,329,1478.19,0.6956161415576935,0.9579169261455536,139.48,1.5763175220163668
3992000,-0.006691995724686421,499,289.2,0.031659075366333125,1.9537527298927306,62.900000000000006,329,1478.99,0.7057892894744873,1.0206886368989945,141.47,0.6822039464092454
4000000,-0.02136585021391511,500,281.80000000000007,0.11993925642687828,3.5219368815422056,63.0,329,1484.88,0.6678437381982804,1.020461774468422,140.11,1.6419777737843242
4008000,-0.012021847124560735,501,282.00000000000006,0.18035080746747553,4.42294638633728,63.0,329,1471.73,0.6722856259346008,1.0085402882099153,140.9,2.189085036914086
4016000,-0.018466974377806766,502,291.80000000000007,0.05073987409938127,2.4442001295089724,63.0,329,1465.8,0.636947203874588,1.0498340666294097,141.82,0.8534488965574125
4024000,-0.018112048669718207,503,282.00000000000006,0.07564926553983241,2.7783295810222626,63.0,329,1452.78,0.7094893008470535,1.0551004773378372,137.29,1.2067734467348563
4032000,-0.014260629357304424,504,282.9000000000001,0.08068022980354726,2.9566998714208603,63.0,329,1446.16,0.7713492774963379,1.0151396703720093,136.28,1.1108143343464782
4040000,-0.026725630019500388,505,283.70000000000016,0.07927404862362891,2.8207712709903716,60.8,329,1428.26,0.7336080884933471,1.0117085129022598,135.14,1.1865556214324509
4048000,-0.022422972160275095,506,283.70000000000016,0.06787187973503023,2.691304329633713,60.8,329,1416.19,0.7539770227670669,1.005046821832657,132.46,1.029491597644426
4056000,-0.026234265457824223,507,281.1,0.07469227275345475,2.8396824872493744,54.7,329,1407.95,0.6388172590732575,0.9853315955400467,127.06,1.0672219060824792
4064000,-0.017636461250949653,508,281.1,0.09977760680951178,3.2766743904352187,54.7,329,1407.22,0.8032242852449417,1.001052311062813,125.71,1.3532551813412936
4072000,-0.02135061006352771,509,306.2,0.10450838964432478,3.5349284422397615,60.8,329,1432.09,0.6324783861637115,1.0164642304182052,135.68,1.6237366305686647
4080000,-0.011942674012825592,510,308.80000000000007,0.07165524579584598,2.648906545042992,62.900000000000006,329,1438.0,0.7258359777927399,1.0491954785585405,140.86,1.06737264235572
4088000,-0.03537270058819558,511,308.80000000000007,0.08875308043323457,3.188158061504364,58.6,329,1436.64,0.7125746530294418,1.0302627402544022,142.15,1.3670562526628163
4096000,-0.024091088192071765,512,308.80000000000007,0.08601847515441477,3.1233807581663133,58.6,329,1440.09,0.7087611758708954,1.0164158946275712,142.85,1.3139793478098938
4104000,-0.02534544877242297,513,306.2,0.07582888900302351,2.774700866341591,61.7,329,1447.32,0.7001716351509094,1.0250114512443542,145.81,1.0054905935382454
4112000,-0.01276330659922678,514,306.2,0.035874375514686106,2.0559475296735763,58.6,329,1439.03,0.663751512169838,1.0062286233901978,142.76,0.6499479538987606
4120000,-0.03235299823601963,515,306.2,0.0823431557836011,3.008799412846565,53.800000000000004,329,1440.45,0.7010574722290039,1.0176523864269256,143.36,1.327863285944578
4128000,-0.02235112482565455,516,306.2,0.10529050064273178,3.3493475037813187,53.900000000000006,329,1435.16,0.5019112330675125,1.0009472650289535,141.26,1.6326764864099932
4136000,-0.01374132794488105,517,306.2,0.0493499594181776,2.421615204811096,53.900000000000006,329,1431.6,0.6925903862714767,1.0375617063045501,140.05,0.9091576400017983
4144000,-0.012884578489974955,518,306.2,0.05488325080368668,2.5441341578960417,52.0,329,1428.42,0.6852618193626404,1.0153299617767333,137.41,0.9976760033371075
4152000,-0.026477909107343295,519,304.20000000000005,0.0636355074774474,2.7412070661783217,51.9,329,1428.68,0.6058260196447373,1.053418384194374,135.23,0.9798049804403963
4160000,-0.016552882405931085,520,304.20000000000005,0.1268846580106765,3.419913703203201,51.9,329,1441.09,0.7071870493888855,1.0040683740377425,138.18,1.6059833179329523
4168000,-0.011298341984365834,521,306.0,0.0696071638353169,2.7754706370830537,51.9,329,1454.96,0.682060329914093,1.0114318633079529,141.2,0.9933660492497494
4176000,-0.03194980630418286,522,295.0000000000001,0.13848477688618005,4.017060341835022,29.9,329,1364.78,0.48209622502326965,1.004307826757431,129.17,1.9920841054279186
4184000,-0.014723221947206185,523,275.8000000000002,0.03594569446519017,2.204655473232269,4.9,329,1245.88,0.5669278234243393,1.0676312923431397,115.8,0.7246031274152265
4192000,-0.007309470273321494,524,275.8000000000002,0.03085281391162425,1.8775086069107056,4.9,329,1247.52,0.6940517508983612,1.0567121416330338,115.63,0.6259419345115936
4200000,-0.014920009928755463,525,266.0,0.04060701778158546,2.1537214320898057,4.9,329,1219.27,0.6825988382101059,1.0581647539138794,104.73,0.6373531897325965
4208000,-0.01534531283774413,526,266.0,0.074226203574799,2.7411463505029676,4.9,329,1230.23,0.7145770490169525,1.0392878603935243,103.71,0.9955009501379769
4216000,-0.01698007683549804,527,266.0,0.061923746466636655,2.661527370214462,4.9,329,1228.71,0.6916815704107284,1.0332920610904694,102.8,0.8788040359153168
4224000,-0.01616193080924859,528,219.10000000000036,0.05813896468374878,2.6021256905794146,4.9,329,1209.7,0.6782517623901367,1.0197776800394058,98.84,0.9971055080720427
