episode_length,advantage_norm,PMM:episode_rewards,epoch_idx,fps,explained_variance,value_loss,clip_fraction,policy_entropy,P09:episode_rewards,frames,grad_norm,approx_kl_divergence,P01:episode_rewards,policy_loss
323.79,15.96871600151062,133.0,19,491,1.2293457984924316e-08,0.005486730828783948,0.2619384765625,1.7700479470193387,400.0,194560,0.05197196012798004,0.004007373800891401,0.0,-0.0013865620854630833
327.05,15.968712741136551,128.5,20,492,-2.868473529815674e-08,0.006736052992181385,0.258642578125,1.7747746706008911,250.0,204800,0.05236520769753696,0.004112537747573697,0.0,-0.0015386697610665578
325.74,15.968717569112778,142.5,21,494,-3.725290298461914e-09,0.009401886989508057,0.27392578125,1.7690844483673573,310.00000000000085,215040,0.056904126552294446,0.0032563257357196562,22.500000000000007,-0.001904333162747207
325.91,15.968717402219772,154.0,22,495,1.3783574104309083e-08,0.008512970901711015,0.2076171875,1.7676128596067429,300.0,225280,0.052598602933641436,0.0027752160547095174,25.0,-0.0012504567457654048
328.84,15.968717604875565,165.5,23,497,-1.862645149230957e-08,0.008858385268831625,0.220947265625,1.782510982453823,335.00000000000085,235520,0.05557764763114822,0.0028215510759935112,25.0,-0.0009994465472118463
334.7,15.968717813491821,190.5,24,497,-7.450580596923828e-09,0.011912844638209208,0.1602294921875,1.7697989128530025,455.0000000000004,245760,0.05266757772363434,0.0021549054730940044,25.0,-0.0012633285798074212
344.41,15.968717694282532,209.0,25,498,-6.332993507385254e-09,0.009914453580040571,0.235107421875,1.7750348165631293,530.0000000000005,256000,0.05458467183441572,0.002880822393683502,50.0,-0.0020464658377022716
355.14,15.9687175989151,239.25,26,497,4.8428773880004884e-09,0.00993052569046995,0.2853271484375,1.766465326398611,575.0,266240,0.055798582694511566,0.0035357736267314977,50.0,-0.0017659978235315065
357.58,15.968717682361603,226.25,27,498,1.1175870895385742e-08,0.010275259050831664,0.2402099609375,1.77137633562088,525.0,276480,0.05646342821164265,0.0028977220265005597,50.0,-0.0017343388422887073
357.86,15.968717736005782,220.25,28,499,-1.4528632164001465e-08,0.010121840602550947,0.292333984375,1.7693146161735058,502.5000000000002,286720,0.056404857918893936,0.003769579680533752,50.0,-0.002473071178610553
343.12,15.968717479705811,180.0,29,500,-1.564621925354004e-08,0.009136177066466189,0.2681396484375,1.7778590120375157,302.5000000000002,296960,0.054148100153336695,0.0035964078740335025,50.0,-0.00220227672434703
340.42,15.968717539310456,185.5,30,500,-5.960464477539063e-09,0.008625911757371795,0.311474609375,1.7791417732834816,352.5000000000002,307200,0.053866131705465115,0.004075110240796676,25.0,-0.0025200021598720925
332.38,15.968717581033706,160.5,31,499,-1.2293457984924316e-08,0.00825428535536048,0.2312744140625,1.7708437629044056,305.00000000000045,317440,0.05560459386718023,0.0026645903649523462,25.0,-0.0014104616715485464
329.66,15.968716907501221,146.0,32,499,1.080334186553955e-08,0.006066309214742205,0.324755859375,1.7782223023474217,327.5000000000002,327680,0.05121962017483439,0.004003699367353874,25.0,-0.0022111987080279507
329.86,15.96871770620346,141.25,33,499,-3.7252902984619143e-10,0.010449253357455746,0.1948486328125,1.766847351193428,277.5000000000002,337920,0.053314104521019534,0.0025603448100582683,25.0,-0.0015387048970296746
328.55,15.968717032670975,154.25,34,498,-8.195638656616212e-09,0.007828895781085522,0.2421630859375,1.7713120348751545,400.0,348160,0.05082713109993273,0.0035467645944436297,25.0,-0.0016635830408631592
334.8,15.968717610836029,179.25,35,496,-1.6763806343078613e-08,0.008900518137943436,0.2145751953125,1.7813200131058693,452.50000000000017,358400,0.052919551875547276,0.002937771230301678,25.0,-0.0013746881333645434
333.29,15.968717312812805,177.25,36,497,9.685754776000977e-09,0.009043513865861996,0.2201904296875,1.778609275817871,402.5000000000002,368640,0.05425574824998926,0.0025923295054781194,25.0,-0.0013617754750157474
331.02,15.96871721148491,169.0,37,497,-1.6391277313232423e-08,0.008755743216806878,0.211865234375,1.7789884880185127,355.00000000000045,378880,0.0513610868199295,0.0029547005676931804,25.0,-0.001657429443730507
328.42,15.968715459108353,160.5,38,498,0.0,0.008639924796716514,0.2811279296875,1.7793189413845538,325.0,389120,0.0549675872822165,0.003316463009673498,25.0,-0.0016608539976004978
326.65,15.968717652559281,152.75,39,498,-1.1175870895385742e-09,0.008920844849217246,0.250927734375,1.7797205321490766,275.0,399360,0.05332804130371767,0.0032944090630280696,25.0,-0.0018054388383461628
328.9,15.968717128038406,155.5,40,498,9.685754776000977e-09,0.007733754764512923,0.2227294921875,1.773837262392044,302.5000000000002,409600,0.051171668814535776,0.003005386437934021,47.50000000000001,-0.0018541463687142823
341.92,15.968717902898788,180.75,41,497,-2.9802322387695314e-09,0.009905197114858311,0.2166259765625,1.7691143162548542,400.0,419840,0.05438554896036455,0.0028105812722287737,25.0,-0.001596312910260167
338.94,15.968717575073242,179.0,42,497,-2.9802322387695314e-09,0.009317362618003245,0.23466796875,1.7724256321787835,400.0,430080,0.05421374203768488,0.0028369636183015246,25.0,-0.0017318131300271488
343.25,15.968717926740647,208.75,43,497,-1.2293457984924316e-08,0.0131160044358694,0.1974365234375,1.7641839042305947,405.00000000000045,440320,0.057351306312837524,0.0023014307537664535,25.0,-0.0016159608756424859
339.42,15.968717575073242,210.0,44,497,4.470348358154297e-09,0.010434149774391699,0.2277587890625,1.7706787690520287,455.0000000000004,450560,0.054049731840765,0.002823459860451294,25.0,-0.0017957756099349353
346.6,15.968717896938324,239.25,45,498,1.7136335372924803e-08,0.01070103860765812,0.1963623046875,1.7726338125765324,525.0,460800,0.0566223364184832,0.002326886123364602,50.0,-0.0010984193184413015
345.2,15.968717724084854,236.75,46,498,1.0058283805847169e-08,0.010274025569469814,0.1939208984375,1.7725435458123684,552.5000000000002,471040,0.052805405088513405,0.0024360828340945773,47.50000000000001,-0.0016067309319623747
341.88,15.968717592954636,221.0,47,498,1.4901161193847657e-09,0.011135947036018478,0.226171875,1.774651651084423,502.5000000000002,481280,0.05587029621736346,0.0027212052547383792,50.0,-0.0014888703677570446
336.57,15.968711310625077,202.5,48,498,-8.568167686462402e-09,0.007794092799554164,0.2019775390625,1.7762829497456551,475.0,491520,0.05176048674344522,0.002700469294941854,25.0,-0.0016846662558236858
333.32,15.968717628717423,178.25,49,499,-1.9744038581848144e-08,0.008427540669708833,0.238330078125,1.7679689332842827,332.5000000000006,501760,0.05275560060866239,0.002948097926173432,25.0,-0.0018013273293036036
334.87,15.968717747926712,176.75,50,499,-5.587935447692871e-09,0.009746372456720564,0.2557861328125,1.7777024157345296,380.00000000000045,512000,0.05385028934389002,0.0032772514926989516,25.0,-0.0016131042008055373
333.44,15.968717479705811,159.25,51,500,2.3096799850463868e-08,0.009174014026757504,0.229248046875,1.7834186643362044,300.0,522240,0.05349419456373418,0.002788137097365961,25.0,-0.002140577526006382
333.63,15.968717432022094,165.0,52,500,7.82310962677002e-09,0.007093221922104931,0.23095703125,1.7695558227598667,375.0,532480,0.051315892541232776,0.002982623268428597,47.50000000000001,-0.0015648621469154024
335.26,15.968717485666275,171.0,53,501,-1.4156103134155273e-08,0.010271943701809505,0.246923828125,1.7823818616569043,375.0,542720,0.05550307865550743,0.0027764053606574635,47.50000000000001,-0.0017860366962850094
332.43,15.968717622756959,169.25,54,501,-1.1920928955078126e-08,0.008814810788589967,0.3177001953125,1.781024380773306,382.5000000000007,552960,0.05578107368582915,0.0041022195991445186,25.0,-0.0021676529369869966
338.02,15.968717157840729,171.75,55,502,-1.862645149230957e-09,0.008318129808571939,0.16494140625,1.7755820751190186,377.5000000000002,563200,0.05390687528423756,0.0022655131558735773,25.0,-0.0010574908847047482
341.79,15.968717962503433,160.25,56,502,-8.568167686462402e-09,0.008798829418083187,0.2087158203125,1.7846182845532894,327.5000000000002,573440,0.05460797046505864,0.0024775400232329046,25.0,-0.0013012999297643546
346.18,15.968717610836029,179.25,57,503,-1.0058283805847169e-08,0.01114046771726862,0.209912109375,1.7640560038387776,327.5000000000002,583680,0.054399012047861794,0.0026056579180590233,50.0,-0.0014305636042990955
342.61,15.96871775984764,179.5,58,499,-5.587935447692871e-09,0.01100900781020755,0.199462890625,1.7705240450799464,327.5000000000002,593920,0.05442069185573205,0.002285936367871955,25.0,-0.0014922121234121732
344.31,15.968717396259308,189.5,59,499,8.195638656616212e-09,0.008407291144021656,0.18857421875,1.7690402366220952,327.5000000000002,604160,0.05132499170863565,0.002384227546974671,25.0,-0.0013419728697044776
336.7,15.96870822906494,170.75,60,498,-4.470348358154297e-09,0.00775224031342403,0.2403564453125,1.7756135411560536,302.5000000000002,614400,0.05404967119117231,0.003045568820789413,47.50000000000001,-0.0014495991068542934
327.39,15.968716698884965,143.0,61,496,-1.3783574104309083e-08,0.007484308023526865,0.251708984375,1.7797892272472382,275.0,624640,0.05357000559652292,0.003181646681616712,25.0,-0.0016425189300207422
321.34,15.968717068433762,134.25,62,495,-1.862645149230957e-08,0.007589453157743264,0.222900390625,1.769403690099716,252.50000000000023,634880,0.052536345251502345,0.00269838634630446,25.0,-0.0017077238371712156
317.07,15.968712973594666,131.0,63,495,6.7055225372314455e-09,0.007827543599842102,0.2218505859375,1.7654950514435768,275.0,645120,0.051590791422912216,0.0025787493889140476,25.0,-0.001154239201787277
320.01,15.9687169611454,136.0,64,495,-8.940696716308593e-09,0.0065196316107858365,0.268408203125,1.7532893851399423,252.50000000000023,655360,0.05250833490916575,0.003794543061090394,22.500000000000007,-0.0021707397216232495
321.89,15.968716633319854,149.25,65,494,8.195638656616212e-09,0.009201364933673517,0.27626953125,1.7664282612502575,357.5000000000007,665600,0.054058322350886034,0.0032560597284259528,22.500000000000007,-0.0020687856020231267
325.48,15.968717676401138,150.0,66,493,-2.0861625671386717e-08,0.00814955135283526,0.2838134765625,1.7784876681864261,280.00000000000045,675840,0.05449288673663766,0.0032593952521551726,0.0,-0.0017425058082153554
329.9,15.968717515468597,158.0,67,493,-1.5273690223693846e-08,0.009639799797332671,0.2292724609375,1.7748958595097064,327.5000000000002,686080,0.055540588142756656,0.0028715332756860334,25.0,-0.001924789190161391
331.55,15.968717968463897,158.75,68,492,-3.725290298461914e-09,0.008539610173193069,0.2198974609375,1.7735769055783748,302.5000000000002,696320,0.052273249119011135,0.002602056709156386,25.0,-0.001331088229562738
333.52,15.968717652559281,169.0,69,492,3.3527612686157227e-09,0.008472215119400061,0.275244140625,1.7731008619070052,425.0,706560,0.05157661032650607,0.0033512932025814733,25.0,-0.001749581758849672
334.23,15.968717217445374,162.0,70,491,-3.7252902984619143e-10,0.006856291198619147,0.2879150390625,1.7719814509153367,357.5000000000007,716800,0.05282787043350429,0.0033844155071392377,25.0,-0.001657697882546927
338.98,15.968717819452285,170.5,71,491,-5.960464477539063e-09,0.010588741034734995,0.2068359375,1.7752207294106483,427.5000000000002,727040,0.054394137839038716,0.002285848891841624,25.0,-0.0015542276236374165
341.12,15.968717235326768,181.75,72,491,-1.6391277313232423e-08,0.007283474156290026,0.2054931640625,1.7810541734099388,477.5000000000002,737280,0.05175115980270471,0.0024921346760265807,25.0,-0.0012129246148106176
337.7,15.968717378377914,174.0,73,491,-4.8428773880004884e-09,0.007384624507540139,0.19052734375,1.773739007115364,477.5000000000002,747520,0.05343450616631882,0.0025497487597760937,22.500000000000007,-0.0013583156738604884
329.6,15.968717056512833,147.5,74,490,-1.0430812835693359e-08,0.006865402343485982,0.2367919921875,1.7751874431967736,315.00000000000125,757760,0.053348455417745466,0.003129402352089983,0.0,-0.0010440113303047838
315.32,15.968703305721283,108.5,75,490,-9.313225746154785e-09,0.004827829577789089,0.2537109375,1.7716065287590026,225.0,768000,0.04800361432063794,0.002956762294644477,0.0,-0.0014374107660842129
314.04,15.968717920780183,113.5,76,490,-2.3096799850463868e-08,0.00927097040694207,0.2375,1.7781642250716687,225.0,778240,0.05263763009969421,0.003260195605764693,0.0,-0.0017859427745861467
319.97,15.968717801570893,133.25,77,490,-1.7881393432617187e-08,0.008173703458942328,0.194970703125,1.7829426795244216,325.0,788480,0.05500758174333238,0.0024830789088412077,0.0,-0.0012820903168176301
331.31,15.968717741966248,161.25,78,490,1.1920928955078126e-08,0.008740673750253336,0.1985107421875,1.7682149544358254,425.0,798720,0.05361015319977145,0.0023058704421799804,22.500000000000007,-0.0012832008142140694
340.79,15.968717551231384,181.75,79,490,7.450580596923829e-10,0.009102204317332507,0.2490234375,1.7768375709652902,427.5000000000002,808960,0.056852297224058615,0.0028994121317737153,25.0,-0.001398969612637302
336.52,15.968717861175538,165.75,80,490,5.587935447692871e-09,0.00897567900683498,0.252734375,1.7752311378717422,402.5000000000002,819200,0.0540592149927485,0.0028799758875834415,25.0,-0.002313745278661372
332.87,15.968717461824417,165.5,81,490,-5.215406417846679e-09,0.008724394997807394,0.258544921875,1.7765480771660804,380.00000000000045,829440,0.05172120819927051,0.0028489156368152633,50.0,-0.0018373206003161613
330.41,15.968713277578354,164.25,82,490,-2.3469328880310058e-08,0.007027824304316255,0.24169921875,1.7741351895034314,427.5000000000002,839680,0.050487266444407854,0.0030930635524669013,25.0,-0.0016724594908737345
326.67,15.968717420101166,162.75,83,490,-7.078051567077636e-09,0.007050865533983597,0.2430908203125,1.7557104334235192,450.0,849920,0.05009228504126652,0.0028955823610147037,25.0,-0.00150946365101845
324.49,15.968717688322068,144.25,84,490,1.862645149230957e-09,0.010376854537935288,0.2353271484375,1.7644349686801433,302.5000000000002,860160,0.0564953855250783,0.002703835185246817,25.0,-0.001383885981704225
329.28,15.968717813491821,150.75,85,489,-3.091990947723389e-08,0.00905595724361774,0.2496826171875,1.759566429257393,280.00000000000045,870400,0.05401402302696453,0.0027640655430332117,25.0,-0.001850029761044425
335.67,15.968717581033706,158.5,86,490,-1.3783574104309083e-08,0.008643408565058052,0.20537109375,1.7701460510492324,277.5000000000002,880640,0.05340837704834807,0.0026809254895169944,47.50000000000001,-0.001134316513343947
337.67,15.968717646598815,166.75,87,489,3.7252902984619143e-10,0.00834775131315837,0.250146484375,1.7763451687991618,302.5000000000002,890880,0.05397511275193802,0.0031519273057938335,25.0,-0.0013151165254384977
329.71,15.968717604875565,148.75,88,489,1.1548399925231934e-08,0.008474168541079052,0.2616455078125,1.7700373895466328,277.5000000000002,901120,0.053788697197725555,0.0033257069453327404,25.0,-0.0017850505628302926
331.19,15.968716901540756,147.5,89,489,-1.7136335372924803e-08,0.007168503636830792,0.2208740234375,1.771981680393219,325.0,911360,0.05278206011092804,0.0023659459716782296,22.500000000000007,-0.0011819667750387452
335.52,15.968717527389526,157.5,90,488,-3.3527612686157227e-09,0.00783408989691452,0.1961181640625,1.7502965189516544,402.5000000000002,921600,0.05147516176313398,0.002148542669874587,25.0,-0.0008888982789358124
337.58,15.968712168931962,165.0,91,488,0.0,0.008078148153919074,0.267626953125,1.782967395335436,402.5000000000002,931840,0.053023507109763335,0.003060245701220765,25.0,-0.0014355895669723394
333.32,15.968717575073242,158.0,92,489,-7.450580596923829e-10,0.008920388273372737,0.2111328125,1.7835815832018853,400.0,942080,0.05249604424498562,0.0022915938478490715,25.0,-0.0011527098660735647
336.0,15.968717670440673,172.25,93,488,-7.450580596923828e-09,0.010849277827583137,0.2765625,1.7826285816729068,332.5000000000006,952320,0.05711709939675382,0.0031951110775708,25.0,-0.002031973076373106
332.46,15.968717646598815,172.25,94,488,-1.4156103134155273e-08,0.008477402866719785,0.2076171875,1.7842837005853653,330.0000000000004,962560,0.05503424794768989,0.002326198600610496,25.0,-0.001349167614171165
327.21,15.968717288970947,159.75,95,488,-8.195638656616212e-09,0.006369416139159511,0.1815673828125,1.7759948521852493,277.5000000000002,972800,0.05067092264611128,0.0020122484380976856,25.0,-0.0011279629041382577
321.05,15.968716740608215,133.25,96,488,6.7055225372314455e-09,0.007144675305301007,0.293994140625,1.7772798001766206,275.0,983040,0.05392233870292538,0.0033951961383763773,25.0,-0.0017690733016934245
323.1,15.96871770620346,129.25,97,488,1.601874828338623e-08,0.008277107030608022,0.2763671875,1.7768844947218896,275.0,993280,0.053964096233363346,0.003417953885980296,25.0,-0.0019309201759824645
330.83,15.968717849254608,145.25,98,488,-1.2665987014770507e-08,0.009204243252133893,0.2248779296875,1.768899792432785,277.5000000000002,1003520,0.05470127956777239,0.0026903040808633704,25.0,-0.0012366825074423104
331.42,15.968713122606278,154.5,99,488,4.8428773880004884e-09,0.0073146679010406505,0.2324951171875,1.7830738365650176,275.0,1013760,0.051582102050618125,0.00267442326892251,25.0,-0.001492307350417832
332.23,15.968717044591903,153.0,100,488,-1.3411045074462891e-08,0.008006924916389834,0.2759521484375,1.7836339376866817,300.0,1024000,0.05479544997005843,0.003598723315559482,25.0,-0.001955066098526004
327.06,15.968717646598815,141.75,101,488,1.4528632164001465e-08,0.008687350621130463,0.234033203125,1.777588913589716,300.0,1034240,0.05383688644707437,0.0022887248178903976,0.0,-0.0014299717324320227
324.79,15.968712544441223,132.75,102,488,1.7136335372924803e-08,0.00602802629213528,0.2391357421875,1.765487466007471,300.0,1044480,0.04985903176049315,0.002902880868725788,22.500000000000007,-0.0016076009007520043
317.63,15.968710309267044,113.5,103,488,-1.862645149230957e-08,0.005809304608226285,0.213818359375,1.7566325537860394,202.50000000000023,1054720,0.051437032904720494,0.002320351182027025,25.0,-0.0007966575689351884
311.61,15.96870310306549,97.0,104,488,3.7252902984619143e-10,0.0062693688842557545,0.2160888671875,1.7654464200139046,177.50000000000023,1064960,0.05303639059991686,0.0023574992540488894,0.0,-0.0009556360811984633
313.29,15.968716859817505,103.75,105,487,-7.450580596923829e-10,0.00621473062426503,0.2670166015625,1.7660870902240275,177.50000000000023,1075200,0.05272858934043088,0.002923913374505105,25.0,-0.001840956462547183
322.27,15.968717652559281,127.5,106,487,1.30385160446167e-08,0.008379681139331296,0.2401123046875,1.7627987325191499,250.0,1085440,0.05235145337995316,0.0024839350079986387,22.500000000000007,-0.001588415403966792
332.34,15.968717926740647,160.0,107,487,8.195638656616212e-09,0.009154547703474236,0.26484375,1.7710721425712108,425.0,1095680,0.05217837285926279,0.003295925818804335,25.0,-0.0018151018470234704
337.12,15.968713444471359,164.0,108,487,-8.568167686462402e-09,0.0076049054331861045,0.2488037109375,1.7807434625923633,400.0,1105920,0.052571134184792215,0.002744291839499624,25.0,-0.0017033483967679786
332.15,15.968717747926712,158.0,109,487,7.82310962677002e-09,0.008242448465853158,0.2755126953125,1.771898240596056,352.5000000000002,1116160,0.05307968467157866,0.0028999854109883925,25.0,-0.0015317172306822612
328.52,15.96871771812439,147.25,110,486,8.568167686462402e-09,0.00923219435453575,0.210498046875,1.7821223817765712,277.5000000000002,1126400,0.05218241100647246,0.002310740006737433,25.0,-0.0014105389964242931
327.14,15.968717575073242,140.75,111,486,-7.078051567077636e-09,0.008845041175663936,0.2117919921875,1.7824538759887218,225.0,1136640,0.05248441573682261,0.0024178559596862216,25.0,-0.0016180564562091604
333.61,15.968717843294144,164.75,112,486,7.078051567077636e-09,0.00879248184392054,0.2831298828125,1.7705029614269734,302.5000000000002,1146880,0.0525396245792669,0.0031563477196570487,25.0,-0.0021180633782933002
335.74,15.968717753887177,186.5,113,486,3.3527612686157227e-09,0.010450215690070763,0.1923095703125,1.7733145348727704,430.0000000000004,1157120,0.055335084384004786,0.002111461794788738,47.50000000000001,-0.0013299918089614948
336.75,15.96871708035469,196.0,114,486,1.4156103134155273e-08,0.009127935565561528,0.228271484375,1.782858891785145,477.5000000000002,1167360,0.0526436282979014,0.002509385170213818,50.0,-0.0017088025539123918
347.79,15.968717682361603,223.25,115,486,-1.4901161193847657e-09,0.010172797955783608,0.1853515625,1.7713501252233983,525.0,1177600,0.05479837307111153,0.0020849897207085633,50.0,-0.0011049097338400315
341.71,15.968717670440673,191.0,116,486,8.940696716308593e-09,0.007894512329676218,0.2555419921875,1.779017559438944,405.00000000000045,1187840,0.05207769528789417,0.002709573283220834,25.0,-0.0016812034053145907
335.14,15.968715733289718,168.0,117,486,-1.3411045074462891e-08,0.007553737783018733,0.2680419921875,1.7768848210573196,400.0,1198080,0.05091722271480066,0.0028298750759404357,22.500000000000007,-0.0020855824928730725
330.27,15.968717181682587,163.25,118,486,-7.450580596923829e-10,0.009573497357621363,0.204638671875,1.7710695274174213,332.5000000000006,1208320,0.052223728649083104,0.002359749840684344,22.500000000000007,-0.0017443235981772886
327.11,15.968717277050018,140.5,119,486,-7.82310962677002e-09,0.00694598126742676,0.2443603515625,1.7727649047970773,275.0,1218560,0.05236374756534497,0.0026388587351107162,0.0,-0.0012157692624896299
335.43,15.968717515468597,155.75,120,486,-2.6077032089233397e-09,0.008659249573611305,0.2274169921875,1.7831212379038335,300.0,1228800,0.05413378114857529,0.002276499397351017,22.500000000000007,-0.001278728538454743
336.8,15.968715178966523,136.75,121,485,2.2351741790771484e-08,0.0064302954927143215,0.287060546875,1.7714949890971183,275.0,1239040,0.05311710267491909,0.0032377467142680415,22.500000000000007,-0.0021706563627958532
327.25,15.968717581033706,127.0,122,485,-2.6077032089233397e-09,0.007447038788041027,0.2418701171875,1.7730764999985695,252.50000000000023,1249280,0.0531532789294582,0.002814974043570828,25.0,-0.0013773240185400936
319.8,15.96871746778488,124.75,123,485,-2.7939677238464355e-08,0.0072586796078212504,0.2692138671875,1.7746145829558373,227.5000000000002,1259520,0.05212580927569057,0.0027629538653968664,25.0,-0.0016553213899896946
317.05,15.968717509508133,125.5,124,485,-1.4528632164001465e-08,0.007213548617619381,0.2836669921875,1.7857939325273038,227.5000000000002,1269760,0.05178182613142003,0.003333998641619473,22.500000000000007,-0.0015941667104925727
324.45,15.968717712163926,142.25,125,485,-3.091990947723389e-08,0.009643876685004216,0.27978515625,1.7812963142991065,275.0,1280000,0.05551500152511364,0.0029769532427621924,25.0,-0.0022310064730845626
328.07,15.96871758699417,159.0,126,485,-1.825392246246338e-08,0.00873550303349475,0.2417724609375,1.7692863911390304,300.0,1290240,0.052260925109922515,0.0023809016148334194,25.0,-0.001613786123562022
331.96,15.968717539310456,162.5,127,485,1.1548399925231934e-08,0.007670310998946661,0.2239013671875,1.7796746037900448,305.00000000000045,1300480,0.05189429064138458,0.002486026829444654,22.500000000000007,-0.0013865540742699523
328.25,15.968717646598815,162.25,128,485,-1.7136335372924803e-08,0.008169032827709088,0.2417724609375,1.7778926283121108,375.0,1310720,0.05177867512498637,0.002558570748760758,25.0,-0.0014837446215096861
332.4,15.968717616796493,157.0,129,485,6.7055225372314455e-09,0.009954517859887347,0.236181640625,1.776959851384163,305.00000000000045,1320960,0.0564608936114304,0.0022815491393345156,25.0,-0.0016467860081320397
330.53,15.9687175989151,158.0,130,485,-1.9371509552001954e-08,0.007696218359797058,0.231787109375,1.775437642633915,305.00000000000045,1331200,0.05304127638320566,0.0023213029012936204,25.0,-0.0015662617195630446
327.79,15.9687171459198,144.75,131,485,2.123415470123291e-08,0.006942089044810018,0.2762939453125,1.7715499684214593,277.5000000000002,1341440,0.049384661400984076,0.003129338315068253,25.0,-0.0017212509454111568
321.54,15.968717557191848,126.5,132,484,4.470348358154297e-09,0.007865838419093052,0.26845703125,1.7667284362018107,250.0,1351680,0.0528049294609786,0.002698629479630199,22.500000000000007,-0.001928756902270834
330.05,15.968717557191848,137.25,133,485,1.3411045074462891e-08,0.00878752299304324,0.2249267578125,1.76543340831995,275.0,1361920,0.053572549874956785,0.002257193418466841,0.0,-0.001161062940445845
336.39,15.968716925382614,155.5,134,485,2.9802322387695314e-09,0.007959282234151033,0.230712890625,1.7821655318140983,300.0,1372160,0.0528120828788088,0.0026134051712290328,25.0,-0.0012706719880952733
343.47,15.96871775984764,176.25,135,485,-5.215406417846679e-09,0.010897920645584236,0.2371337890625,1.7719349883496762,375.0,1382400,0.05435559831701751,0.0024071402145338537,25.0,-0.0015232013443892355
341.43,15.968717688322068,178.75,136,484,-3.725290298461914e-09,0.009523751011874993,0.2404541015625,1.772556971013546,377.5000000000002,1392640,0.05211924112369619,0.0025010447554620896,25.0,-0.0014400322859728476
