grad_norm,P09:episode_rewards,policy_loss,frames,epoch_idx,PMM:episode_rewards,policy_entropy,fps,explained_variance,advantage_norm,episode_length,P01:episode_rewards,value_loss
0.10116056272324257,3.0,-2.7418079116614536e-05,144000,18,1.2,1.3768304181098938,431,-2.9745304828882215,0.5768551846593618,172.59,0.0,0.003467180331426789
0.13751447741871214,3.0,0.0009361434152742732,152000,19,1.36,1.375714418888092,432,-2.6888269436359407,0.6790109640359878,180.15,0.0,0.0043984933217507205
0.12614082161132092,3.0,-0.00019909863010980188,160000,20,1.31,1.380471522808075,432,-2.465651438832283,0.6827160274237394,178.94,0.0,0.004129811371858523
0.1230432337846092,3.0,-0.0026869908967637455,168000,21,1.13,1.3811418282985688,433,-2.9901580566167834,0.5512623079866171,171.66,0.0,0.0029978566744102864
0.15447905647221255,3.0,-0.0017748894283431582,176000,22,1.12,1.3809765827655793,433,-2.9880393010377886,0.5520120172202587,171.36,0.0,0.003039508978254162
0.1031925943203089,3.0,-0.0001861858718257281,184000,23,1.07,1.3832198834419251,434,-6.08948491871357,0.5755756854265929,169.09,0.0,0.0030492452148610026
0.10562284627749102,3.0,0.001185446117669926,192000,24,1.32,1.3841900038719177,434,-7.984419267177582,0.6331499204784632,180.61,0.0,0.0034445023625085014
0.1035194051382694,3.0,-4.6941006439737974e-05,200000,25,1.52,1.3820524609088898,435,-3.7389593333005906,0.5088766473531723,186.4,0.0,0.002526275894633727
0.2684581045256255,3.0,0.010521267246222123,208000,26,1.24,1.3832653367519379,435,-2.272509500980377,0.5833841545134782,174.75,0.0,0.0063691230921176616
0.1407041123384131,3.0,-0.0013966946202344844,216000,27,1.13,1.3771300137042999,435,-3.263100727200508,0.5840858095139265,171.7,0.0,0.003287753389959107
0.09029242922606297,3.0,0.0001984209570218809,224000,28,1.28,1.3801710212230682,435,-4.889148386716843,0.47027080051600934,176.67,0.0,0.002174056603689678
0.09270600670890204,3.0,0.0005882443499285728,232000,29,1.27,1.3842155921459198,436,-2.8900178480148315,0.4881516403704882,178.04,0.0,0.0022789456418468037
1.1298825121238625,3.1000000000000085,-0.021386515521226102,240000,30,1.27,1.3828630125522614,436,-2.509032981991768,0.6630383940041065,179.24,0.0,0.023650667422152764
0.10820420852424288,4.0,-0.0001275105492095463,248000,31,1.44,1.3835713744163514,436,-3.1878719890117644,0.5500187335908413,186.4,0.0,0.002750118617223052
0.07151994702887404,3.0,0.0001805047668312909,256000,32,1.24,1.3850673866271972,437,-2.469487778544426,0.39214314341545103,177.5,0.0,0.0014777482377758132
0.07891449438447337,3.0,0.00024738096341025083,264000,33,1.06,1.3852992475032806,438,-1.3387233412265778,0.4738060487434268,169.3,0.0,0.0021797168078046525
0.08356279400026709,3.0,-2.8803793247789145e-06,272000,34,1.37,1.3820525193214417,439,-2.722245107293129,0.4632778625935316,183.0,0.0,0.0022603282794625558
0.07812117347002595,3.0,0.00034780753172526603,280000,35,1.34,1.3822202587127685,440,-3.296014951467514,0.3985346744954586,182.54,0.0,0.0018117458605593129
0.0791032103509924,3.1000000000000085,-0.00020267301457352005,288000,36,1.36,1.3805122828483583,441,-1.2044721245765686,0.48974961541593076,181.03,0.0,0.0023685454805672636
0.06614408457569955,3.1000000000000085,0.00014380072367202955,296000,37,1.37,1.382700320482254,442,-2.1837607789039613,0.3858868856355548,179.79,0.0,0.0015843683298226096
0.06078606043974849,2.1000000000000085,-0.0002106287629067083,304000,38,1.07,1.385058922767639,443,-6.984154329299927,0.32722022850066423,166.77,0.0,0.00126928063298692
0.08522912071863903,3.0,0.0009014150661460007,312000,39,1.01,1.380488841533661,444,-8.648973563313485,0.464879303202033,165.77,0.0,0.0022668164963397432
0.09127500014857061,3.1000000000000085,-0.0010535424225963652,320000,40,1.34,1.3831511843204498,445,-2.8577239894866944,0.5561733679100871,181.28,0.0,0.0030590508375371427
0.08252132932031335,4.0,0.0003591140713547247,328000,41,1.75,1.3758604633808136,446,-1.9252140378952027,0.4548958921432495,195.76,0.0,0.002041813122923486
0.07494817787410063,4.0,0.00014383297084805236,336000,42,1.8,1.3833997130393982,447,-5.600490363836289,0.4604820643365383,199.31,0.0,0.002233139887739526
0.09309140890596668,4.0,-0.00017961160905542782,344000,43,1.73,1.3836293613910675,448,-2.3564097481966018,0.5231051390990615,198.62,0.0,0.0026156499087846897
0.07409404759437536,4.0,0.0001300173671916127,352000,44,1.51,1.3834911859035492,449,-6.332434117794037,0.4122664719820023,188.99,0.0,0.0017345895202743123
0.06191439893727886,3.0,-7.995784893864766e-05,360000,45,1.08,1.3847027623653412,450,-3.636910184621811,0.33365664921700955,169.48,0.0,0.0012147907184407814
0.07622919818936957,2.1000000000000085,0.00019431592227192596,368000,46,1.03,1.3835398983955383,451,-2.2149153584241867,0.35435954958200455,167.23,0.0,0.0012611330843174074
0.07947054056591803,3.0,8.948968024924397e-07,376000,47,1.28,1.381877613067627,452,-2.09825283408165,0.45680262669920924,177.81,0.0,0.002237790274230065
0.05404607928880106,3.0,0.00011226777773117647,384000,48,1.32,1.3827890837192536,453,-12.380018554329872,0.32930672481656076,180.84,0.0,0.0012905992866126326
0.0743780904859294,3.1000000000000085,8.630969015939627e-05,392000,49,1.31,1.3813513708114624,454,-1.5945929211378098,0.43505329482257366,181.72,0.0,0.0020080425015476066
0.07762409687842767,4.0,-0.0001530386513331905,400000,50,1.46,1.3843906712532044,454,-3.5132002878189086,0.44877280537039044,187.53,0.0,0.0021101208107393177
0.06712330711271228,3.0,0.0003202022697951179,408000,51,1.42,1.3836789286136628,454,-1.8623112910985946,0.40083670943975447,185.88,0.0,0.0017104358406504615
0.0663563438719623,3.0,-0.00011206120398128405,416000,52,1.33,1.3829849207401275,455,-4.471465474963188,0.4034864164888859,183.34,0.0,0.0016677714506658958
0.0672914205726872,3.0,0.00024104681477183477,424000,53,1.33,1.3811871445178985,455,-1.7325390326976775,0.39621942546218636,181.29,0.0,0.0017210816340957535
0.08727338061576477,4.0,0.00010335802209738177,432000,54,1.39,1.3822458982467651,456,-2.291913859844208,0.46305903054773806,182.44,0.0,0.002111692525049875
0.07063856165646751,4.0,-0.00034679319622227923,440000,55,1.65,1.3841416442394257,457,-3.6225922721624375,0.41221614710986615,192.51,0.0,0.0018899894054902689
0.05912755323846871,4.0,0.00029932304823887534,448000,56,1.41,1.3837995803356171,457,-3.9563215881586076,0.35393371775746346,181.83,0.0,0.0015166299063548649
0.06976272836875302,3.0,-0.00025297869011410513,456000,57,1.33,1.385448477268219,458,-13.090516669750214,0.3912979129701853,177.8,0.0,0.0016182774470871663
0.06230320320199701,3.0,0.00013040237652603537,464000,58,1.24,1.3852632594108583,458,-2.083152424097061,0.3401266398653388,175.38,0.0,0.001327668756030107
0.06456794217446257,3.0,0.0002751591201376868,472000,59,1.27,1.3842125999927521,459,-3.1006714737415315,0.3935665114969015,176.49,0.0,0.0017721884016282275
0.07506380300405849,3.1000000000000085,-0.0005022643253323622,480000,60,1.45,1.3825869071483612,459,-4.365453923344612,0.3591518468409777,182.59,0.0,0.0013819223400059854
0.05082078472982378,3.0,0.0002927025895405677,488000,61,1.02,1.3843583917617799,460,-2.8150647205114363,0.2846440163999796,168.13,0.0,0.000969206923218735
0.056678898291538014,3.0,-1.3842482494510478e-05,496000,62,1.03,1.385364316701889,460,-2.6906055837869642,0.34875131968408823,168.94,0.0,0.0014468647196736128
0.05968819221382026,3.1000000000000085,0.00012003327496131533,504000,63,1.19,1.3854070842266082,461,-1.49215525329113,0.33406121384352444,176.33,0.0,0.0012939122674652027
0.0669975635151069,4.0,-8.058725148657686e-05,512000,64,1.56,1.3846616399288179,461,-2.0639987021684645,0.38443120397627356,189.92,0.0,0.001668209967083385
0.06770939325711578,4.0,-0.0006323595295543782,520000,65,1.73,1.3816107380390168,461,-1.3416864842176437,0.3552750854566693,194.92,0.0,0.0013264860029994453
0.05561899280246429,3.0,0.0005146061530831502,528000,66,1.34,1.3825207483768462,462,-1.7053274929523468,0.31689169999212025,180.12,0.0,0.0011086047647222586
0.07287115423125216,3.0,6.220796713023447e-06,536000,67,1.24,1.3838460457324981,462,-1.955997644662857,0.3873635984584689,176.01,0.0,0.001589151820535335
0.06795510684716405,3.0,-0.00021895062149269507,544000,68,1.53,1.3819195902347565,462,-1.0456252294778823,0.3770788905397058,187.76,0.0,0.0014374549438980466
0.05162913860352,3.0,0.00011899603243364253,552000,69,1.64,1.3849461257457734,462,-1.6856633257865905,0.31053231313824653,189.91,0.0,0.0011454589502500312
0.048973303849848444,3.0,0.00010328632024538819,560000,70,1.42,1.384692405462265,463,-2.192478958964348,0.26448515970259906,182.87,0.0,0.0008563523062093736
0.07524438181228028,3.0,0.0004268452533870004,568000,71,1.23,1.3827039074897767,463,-3.6835994619131087,0.39501912716776133,176.49,0.0,0.001765395545244246
0.05866991886410464,4.0,-0.0004312974264030345,576000,72,1.3,1.3851831066608429,463,-1.8636573606729507,0.3562628874182701,178.81,0.0,0.0013994724156145822
0.044633886700201596,4.0,-4.8817788338055836e-05,584000,73,1.29,1.3855433118343354,464,-1.9470639830827714,0.26785198274999855,179.01,0.0,0.0008413409144941397
0.05821647785042703,3.1000000000000085,0.0003797613651568099,592000,74,1.43,1.3835193634033203,464,-1.484541316628456,0.32004511542618275,181.59,0.0,0.001215938741916034
0.06906216305423538,4.0,2.927003163677e-05,600000,75,1.61,1.382454241514206,464,-1.8140740615129471,0.39453893918544053,190.1,0.0,0.0017146270148259645
0.06501497424726688,4.0,4.5428825542330744e-05,608000,76,1.72,1.385089762210846,465,-1.5876544326543809,0.3587480079382658,195.22,0.0,0.0014771292338991771
0.05934998725789968,4.0,-1.8307289101358036e-05,616000,77,1.62,1.3833986043930053,465,-2.3416899836063383,0.36188462398946286,191.21,0.0,0.0015667982422019123
0.05271508338748749,4.0,-0.00011657378308882471,624000,78,1.8,1.3840012896060943,466,-2.095781499147415,0.338041145503521,200.7,0.0,0.0011910771209841186
0.04409733804098817,4.0,-0.00024508264104952107,632000,79,1.65,1.3843777394294738,466,-1.502821488380432,0.23805861108005047,193.92,0.0,0.0006067474418523489
0.061532961335931356,4.0,1.90185867541004e-05,640000,80,1.33,1.385119080543518,466,-14.979618203043938,0.34458187758922576,180.58,0.0,0.0013287819618290086
0.036877116522562176,3.1000000000000085,6.746735809429083e-05,648000,81,1.25,1.3848320126533509,466,-2.15680194914341,0.22948746658861638,176.87,0.0,0.0006981421898581175
0.052357042470120144,3.0,-0.00019474334694677964,656000,82,1.29,1.3842730414867401,466,-0.42363822102546694,0.3040359832346439,180.43,0.0,0.0009843789991282393
0.05940467612385021,3.0,0.0005363618912815582,664000,83,1.46,1.3830761480331422,466,-0.9729387360811234,0.3256924305856228,188.04,0.0,0.0011926896972090618
0.04343374927368534,3.0,-0.00031971185249858537,672000,84,1.25,1.3846277737617492,466,-1.2651677536964416,0.24772868260741235,178.77,0.0,0.0008811416759635904
0.05522758663541222,3.1000000000000085,-0.00015212208963930607,680000,85,1.15,1.3842163825035094,466,-1.1256328892707825,0.2870512657612562,173.72,0.0,0.0009010886423402553
0.06106856975987533,4.0,0.00022454876685515046,688000,86,1.33,1.3844147408008576,466,-7.137354606986046,0.32793568149209024,179.37,0.0,0.001226809409363341
0.05353256947660446,4.0,-8.600550874689361e-05,696000,87,1.5,1.3836546564102172,466,-1.7159051012992859,0.32150847785174846,185.4,0.0,0.001277623032019619
0.03575521074557657,4.0,-0.00020601978336344474,704000,88,1.4,1.3852348589897157,467,-2.505455020070076,0.22157358173280955,182.22,0.0,0.0005957546532681591
0.03858610586701714,3.0,0.00014635914518294158,712000,89,1.14,1.38575892329216,467,-1.255405084490776,0.2394276164472103,173.59,0.0,0.000674768447624956
0.0540278416643542,3.0,0.00011670835097902454,720000,90,1.22,1.3856183314323425,467,-8.01262097120285,0.29960858821868896,177.42,0.0,0.0012017697936062177
0.042444965384157644,3.0,0.0001933580799232004,728000,91,1.2,1.384441921710968,467,-1.8353391498327256,0.2359583592787385,176.53,0.0,0.0007578683965130039
0.05485314488509473,3.0,-3.04830918321386e-05,736000,92,1.21,1.3842873084545135,467,-1.0419141256809235,0.30841395273804667,175.65,0.0,0.0010729885218461277
0.03984765367111946,3.0,-0.00030546120204235196,744000,93,1.22,1.3850080406665801,468,-1.443705798983574,0.24088311430066825,176.2,0.0,0.0006605056306398183
0.04225586628003758,3.0,0.00023825359181500972,752000,94,1.21,1.3846405971050262,468,-1.160534970164299,0.21906109511852265,175.71,0.0,0.0006210648552496423
0.06552144913689953,3.0,0.0002811138759716414,760000,95,1.4,1.3854812097549438,468,-0.7785701370239257,0.35265965171158314,183.27,0.0,0.0013109039066148398
0.04021976013458886,4.0,-0.00010392056406999473,768000,96,1.49,1.3851126503944398,468,-3.2989262545108797,0.27061337418854237,188.51,0.0,0.0009158531236971612
0.04561349708633698,4.0,-0.00030008487548911946,776000,97,1.49,1.3853883516788483,468,-0.90393195271492,0.2670065550878644,187.53,0.0,0.0009109034428365703
0.05186281400532893,3.0,0.000294035333854481,784000,98,1.33,1.3856834435462952,468,-1.9013891345262528,0.2553081571683288,180.26,0.0,0.0008486261454436316
0.05191613687956112,3.0,0.0002638526320515666,792000,99,1.23,1.3856277894973754,469,-1.9563015908002854,0.2752541257813573,178.75,0.0,0.0009204626223618107
0.049781421635508624,3.0,-0.00030799162428593265,800000,100,1.3,1.3855586206912995,469,-0.7150618040561676,0.28756827257573603,179.06,0.0,0.0010733636143231706
0.05004397285020727,3.0,1.7430992011213674e-05,808000,101,1.5,1.385465122461319,469,-2.5806974470615387,0.2852583214826882,186.07,0.0,0.000916302092832666
0.04399352945684816,3.0,9.074624918866902e-05,816000,102,1.29,1.385850636959076,469,-0.9745455837249756,0.2507805061340332,178.63,0.0,0.0008073086256990791
0.0405065455561872,3.0,-0.00023547897377284243,824000,103,1.24,1.3848746395111085,470,-1.1193509727716446,0.2543522313982248,177.31,0.0,0.0008022007126783137
0.045496349652323215,3.0,0.00035411842229223113,832000,104,1.48,1.3850694870948792,470,-2.2552944791316984,0.2699930873885751,188.14,0.0,0.0009024407077595242
0.05638941318907482,4.0,0.0002086484120809473,840000,105,1.48,1.3833563113212586,470,-0.8243587273359299,0.3145286063104868,186.57,0.0,0.0011966163538272667
0.04467953125747894,4.0,-0.00043298494303599,848000,106,1.42,1.38534738779068,470,-1.412526273727417,0.2691192036494613,183.28,0.0,0.0008447561802950077
0.05009653081716855,3.1000000000000085,7.043337231152691e-05,856000,107,1.33,1.3858464777469635,470,-2.535715073943138,0.2830067178234458,181.13,0.0,0.0009462628485289315
0.03229047834167508,3.0,5.035032503656112e-05,864000,108,1.31,1.3858606624603271,470,-1.2707913845777512,0.2116465512290597,182.37,0.0,0.0006034235649349284
0.04725970743527891,3.0,0.0001922361093238578,872000,109,1.25,1.3854162752628327,471,-1.0499009186029433,0.25414227645844223,179.79,0.0,0.0008566747040003975
0.0495892671720702,3.0,-0.0002674825719441287,880000,110,1.27,1.3841321170330048,471,-0.5594819873571396,0.2786902667954564,177.9,0.0,0.000983580033043836
0.03773339145272014,3.0,5.515014476259239e-05,888000,111,1.32,1.3840804612636566,471,-1.4035063242912293,0.20951622277498244,180.04,0.0,0.0005805968727145228
0.046816225643005235,3.1000000000000085,4.829909230466001e-05,896000,112,1.38,1.385545675754547,471,-1.5275288903713227,0.2694103083387017,183.25,0.0,0.0009088201437407406
0.04938536588429447,4.0,0.000261967568280852,904000,113,1.44,1.3844289922714232,471,-1.9565541833639144,0.2708374949917197,183.91,0.0,0.0009447711844313744
0.05136810647776204,4.0,-0.0004364829284895677,912000,114,1.42,1.385307902097702,472,-0.9439739722013474,0.320735301412642,183.71,0.0,0.0010746924906925414
0.031464206782883315,3.0,5.206253525102511e-05,920000,115,1.39,1.3852762842178346,472,-1.7742803019285203,0.17699120331555604,181.29,0.0,0.0003986764876299276
0.044603050733780354,3.0,-1.6811077948659658e-05,928000,116,1.38,1.384931709766388,472,-0.25634354293346406,0.24619124926626682,182.01,0.0,0.0007357600101295247
0.0497841595319089,3.0,-0.00014050498451979366,936000,117,1.17,1.3852017772197724,472,-1.932787528038025,0.2771707211062312,174.64,0.0,0.0009164330582643743
0.03811793837216895,3.0,-0.0003736567438318161,944000,118,1.08,1.383740394115448,472,-1.9151941138505935,0.2211579852923751,169.57,0.0,0.0007578057748014544
0.03902973818086819,3.1000000000000085,0.0002702054587280145,952000,119,1.28,1.3846509790420531,472,-1.6745556390285492,0.2493296205624938,178.01,0.0,0.0008089248440546725
0.05411583203051924,3.1000000000000085,0.00010039508291811217,960000,120,1.39,1.3854761922359466,472,-4.808093353509903,0.3120303851738572,182.22,0.0,0.0012179093498889415
0.05015677121589594,3.0,0.00013241630826087202,968000,121,1.41,1.3857970082759856,473,-1.7062560945749283,0.283041898496449,182.18,0.0,0.0010438117441299256
0.04500539787622662,3.0,-6.090433191275224e-05,976000,122,1.34,1.3858127117156982,473,-1.3718935906887055,0.2616609241813421,180.21,0.0,0.0008474100254989025
0.04818543471738507,3.0,0.0004639565265733836,984000,123,1.28,1.3857846391201019,473,-1.906492495536804,0.2872305975854397,178.29,0.0,0.0009014474397190497
0.05502187408107789,3.0,-0.0005128024639270734,992000,124,1.33,1.3853885650634765,473,-1.9377523279190063,0.2758860304951668,182.43,0.0,0.000877135269684004
0.045776353931452976,3.1000000000000085,2.337988629733445e-05,1000000,125,1.46,1.3855584752559662,473,-0.6688550072908401,0.2692786340788007,186.32,0.0,0.0008297988465164963
0.05031411797243571,3.0,-5.47815918980632e-05,1008000,126,1.36,1.3856607317924499,473,-1.4406642585992813,0.2581341624632478,180.38,0.0,0.0007515153275653575
0.043801419061282834,3.0,-4.804052441613749e-05,1016000,127,1.48,1.3854405605792999,473,-0.17617103219032287,0.2562137158960104,186.61,0.0,0.0007724756291372614
0.048127218370828,4.0,4.679782909079222e-05,1024000,128,1.52,1.3847786164283753,473,-2.027422531247139,0.28199893560260536,188.08,0.0,0.0009715189756661857
0.033966626922745574,4.0,-3.956253021897283e-06,1032000,129,1.33,1.3853040432929993,473,-3.1886230713129042,0.18099626246839762,181.27,0.0,0.0004746845327099436
0.04812518602221996,3.0,-0.00017372802583849988,1040000,130,1.19,1.3837574017047882,473,-1.0645215213298798,0.2679042615368962,175.63,0.0,0.0008435341039876221
0.053134956166031456,3.0,-0.00012106821188353933,1048000,131,1.12,1.382630343437195,473,-2.4905037009716033,0.29153884295374155,171.89,0.0,0.0011846283486920584
0.04075989423956871,3.0,0.00016273049797746353,1056000,132,1.24,1.383832367658615,473,-1.1177222973108292,0.2530726824328303,175.66,0.0,0.0008369824958481331
0.04327223939453966,3.0,0.00010036323808890302,1064000,133,1.26,1.3843765115737916,474,-1.3909853732585906,0.23127114720642566,175.49,0.0,0.0005692559704311861
0.035174131870221004,3.0,9.243767271982506e-07,1072000,134,1.08,1.3836986899375916,474,-2.492239900827408,0.20827998735010625,168.52,0.0,0.000573846764841619
0.033353134958941454,3.0,-0.00014242732315324246,1080000,135,1.08,1.3859194803237915,474,-0.3791025137901306,0.159965359903872,170.46,0.0,0.0002959138946062012
0.05264346011106902,3.0,0.00015663569676689802,1088000,136,1.26,1.384880188703537,474,-1.0096118849515916,0.2598296494409442,177.13,0.0,0.0007636664644087432
0.04895470564725714,3.0,-0.0001279353901918512,1096000,137,1.3,1.3851225244998933,474,-0.9095874160528183,0.2859434780851007,178.84,0.0,0.0010392005974608765
0.03340638424866569,3.0,5.716219056921546e-05,1104000,138,1.26,1.3852923345565795,474,-0.7956722617149353,0.2052449443936348,176.37,0.0,0.0005641031177856348
0.04109052473427592,3.0,-0.00011246021145780105,1112000,139,1.2,1.3857498931884766,474,-1.9123198026418686,0.21080152574926614,173.98,0.0,0.0005435749712069082
0.04999640085585713,3.0,0.00013604836953163614,1120000,140,1.17,1.3849892330169677,474,-21.834727946519852,0.2906474029645324,174.46,0.0,0.0010324138502164715
0.04566593806603238,4.0,0.00011719690497557167,1128000,141,1.26,1.3857110035419464,474,-0.16816127479076384,0.24487429652363063,177.55,0.0,0.000676695831662073
0.05246848122516387,4.0,3.251318543334491e-05,1136000,142,1.46,1.3854361069202423,474,-0.5106355077028275,0.2813980856910348,185.8,0.0,0.0009525630903135607
0.04203361739352648,4.0,0.00014758515637367965,1144000,143,1.43,1.384925377368927,474,-2.369240410327911,0.2495787511765957,184.29,0.0,0.0007890919024248433
0.04057053540728321,3.1000000000000085,-0.0001257134042407415,1152000,144,1.32,1.3844357085227967,474,-1.2693146556615829,0.24986883331090212,177.36,0.0,0.0007781924170467392
0.025999948489783514,4.0,-5.464059169753455e-05,1160000,145,1.35,1.385423209667206,475,-0.3661986523866653,0.15211244720965625,179.21,0.0,0.0002386824886980321
0.049459826468185135,4.0,0.00031062676396686583,1168000,146,1.51,1.3857156336307526,475,-0.6259516596794128,0.26675447646528483,186.12,0.0,0.000761805559432105
0.03381007745599527,4.0,-0.0001805343950400129,1176000,147,1.54,1.3858434236049653,475,-1.296183123588562,0.16865486193448306,186.97,0.0,0.0002729368398013321
0.04529575684727341,3.0,0.0004705073830700712,1184000,148,1.31,1.385916495323181,475,-7.053127694129944,0.24307240646332504,179.63,0.0,0.0007138844745713868
0.05945499458922223,3.0,-0.00011560380255104974,1192000,149,1.24,1.3847530031204223,475,-1.0440732616186141,0.3184589045494795,173.06,0.0,0.0011114747343890486
0.043218515735421584,4.0,-9.858670142421033e-05,1200000,150,1.31,1.3841982448101045,475,-0.8043369907140732,0.2566377816349268,176.35,0.0,0.0007377200803148299
0.04303642956908615,4.0,-0.00011313056573271752,1208000,151,1.55,1.3850894749164582,475,-1.757265111207962,0.24522245023399591,188.45,0.0,0.0007897683659984977
0.04455754996741877,4.0,0.0001319177354889689,1216000,152,1.58,1.3845650362968445,475,-0.2974302613735199,0.22492211211472748,188.4,0.0,0.0006642832850866398
0.038272742698085026,4.0,-0.00021783067204523833,1224000,153,1.58,1.3844897758960724,475,-2.648204988837242,0.23949468277394773,187.37,0.0,0.0007528948872277397
0.03215582963051775,3.0,0.00010403930260508786,1232000,154,1.41,1.385217765569687,475,-0.7652622014284134,0.19108082313090563,182.51,0.0,0.000491265710143125
0.051511622533573054,3.1000000000000085,-0.00031682456778071356,1240000,155,1.49,1.3859036827087403,475,-1.2083664208650589,0.25389068786054847,187.73,0.0,0.0008137509721109382
0.0422229266599531,4.0,-0.00017588600230737937,1248000,156,1.63,1.3852950286865235,476,-3.7514182752370835,0.2751842640526593,192.75,0.0,0.0008963336205670202
0.05208075379021924,4.0,-0.0001009562483523041,1256000,157,1.72,1.3849609398841858,476,-4.6480555063486095,0.28317507576197387,195.64,0.0,0.0011207760007437173
0.03778202841657783,4.0,0.00021085162628878607,1264000,158,1.59,1.3851451146602631,476,-1.59545583486557,0.21840862084180115,189.84,0.0,0.0006217581507462455
0.08320980023318361,4.0,-0.00018046537472400813,1272000,159,1.37,1.3842036938667297,476,-3.049537715315819,0.352203882150352,181.69,0.0,0.0013955684416123405
0.02845337557218781,4.0,0.0001270156657210464,1280000,160,1.4,1.3851103484630585,476,-0.28459739685058594,0.17945783108472824,184.04,0.0,0.00046713793949493265
0.03583154186306111,4.0,9.480028187681455e-05,1288000,161,1.38,1.3858235263824463,476,-1.4054733669757844,0.18873747441917657,182.81,0.0,0.00043214309679569853
0.032349807700331384,3.0,-6.850777397630736e-05,1296000,162,1.27,1.3857570886611938,476,-0.8065788727998734,0.18721778225153685,178.9,0.0,0.0004377721907076193
0.03889726144103438,3.0,1.2137737940065562e-06,1304000,163,1.44,1.3858620083332063,476,-0.2838135349750519,0.20354449857026338,183.68,0.0,0.00048247580863971964
0.043868253199430336,3.0,-0.00012929101023473777,1312000,164,1.55,1.3859074306488037,476,-1.7042362028360367,0.2500499170459807,188.14,0.0,0.0008134598300421203
0.03162019563728658,3.0,-1.6304444361594506e-05,1320000,165,1.38,1.385770229101181,476,-1.7905213564634324,0.17966735804453493,181.82,0.0,0.0003832749063349183
0.049318986719207744,3.0,-7.80084775033174e-05,1328000,166,1.18,1.3845549488067628,476,-0.9477444523572922,0.2520285825245082,174.28,0.0,0.0008551076192225083
0.02445553246763768,3.1000000000000085,9.055734117282554e-05,1336000,167,1.04,1.3852362525463104,476,-1.10563181579113,0.1316928231716156,170.74,0.0,0.00021512984903893084
0.04508114929800863,3.1000000000000085,6.679528160020709e-05,1344000,168,1.1,1.3855510890483855,476,-11.264945217370986,0.23459812112152575,172.17,0.0,0.0007170054474227072
0.04603087986502052,3.0,0.0001204334785870742,1352000,169,1.24,1.384428709745407,476,-0.8591215324401855,0.2571673832461238,176.2,0.0,0.0007552540382857842
0.05059797244239509,4.0,-0.0012778739835994201,1360000,170,1.43,1.384510806798935,476,-0.44375905990600584,0.22964764971286059,184.7,0.0,0.0006966600630767062
