PMM:episode_rewards,frames,grad_norm,P01:episode_rewards,P09:episode_rewards,epoch_idx,explained_variance,fps,policy_loss,policy_entropy,value_loss,advantage_norm,episode_length
47.49,2864000,0.5721435345416487,20.9,71.0,358,0.6842168962955475,521,-0.0021114451097673736,1.044224820137024,0.029132236428558826,2.0102721464633944,1081.94
47.21,2872000,0.6402903357859242,20.9,71.0,359,0.6834542948007584,521,-0.015879519726731815,1.025496987104416,0.03288282271940261,2.087164314389229,1079.94
48.24,2880000,0.707974294848527,20.9,72.0,360,0.6317972630262375,521,-0.017726534696412274,1.0084540259838104,0.03764869345352054,2.2581159031391143,1083.5
47.35,2888000,0.7735205504573655,20.9,72.0,361,0.6829874712228775,521,-0.015790126019855962,1.0029044473171234,0.03823567461688072,2.3036767375469207,1072.46
46.21,2896000,0.6674666062542254,20.9,71.0,362,0.7004684966802597,521,-0.005047488891868852,0.9921638154983521,0.03233965209685266,2.1084520119428634,1053.17
47.2,2904000,0.6150108249660888,20.9,72.0,363,0.6618536496162415,521,-0.010204409748112084,1.0118977963924407,0.0364564447524026,2.2292283314466474,1063.1
47.83,2912000,0.6587439752294335,20.9,75.10000000000001,364,0.6616522407531739,521,-0.009335259456638595,1.0231966292858123,0.03971150713507086,2.2921858370304107,1072.5
48.15,2920000,0.6099050158591129,20.9,76.0,365,0.6489728963375092,521,-0.0070771810779115185,1.0374390453100204,0.03661520794034004,2.236849464178085,1074.18
48.19,2928000,0.679016668449316,21.0,75.10000000000001,366,0.6876012820005417,521,-0.01701103462568426,1.0481037777662277,0.03679622732568532,2.2594016230106355,1076.94
49.51,2936000,0.6433604058586332,21.0,77.10000000000001,367,0.7130794954299927,521,-0.012856004682253114,1.0376274824142455,0.03481447869446128,2.197115901708603,1088.53
51.5,2944000,0.8630942243813603,21.0,81.10000000000001,368,0.6542584550380707,521,-0.003499695766950026,1.0428000944852829,0.051812896179035305,2.6594083034992217,1109.06
54.39,2952000,0.8472275360829232,21.0,82.0,369,0.659868146777153,521,-0.023115892081987114,1.0574530398845672,0.046570604853332045,2.534689938426018,1116.17
55.13,2960000,0.7052885637106239,21.0,82.0,370,0.6053299796581268,521,-0.022657337605487556,1.0277272850275039,0.04727597373072058,2.516032013297081,1121.84
55.11,2968000,0.757497648055991,20.9,82.0,371,0.5469763022661209,521,-0.010791865456558298,1.0458372324705123,0.04366598147433251,2.440298116207123,1121.76
58.04,2976000,0.6037407579176409,27.9,82.10000000000001,372,0.6594978499412537,521,-0.006943254002835602,1.0262756091356278,0.032732745730318126,2.0581583327054975,1158.47
61.49,2984000,0.8513221945504779,33.9,83.20000000000002,373,0.650489302277565,521,-0.012307150516280672,1.0169379949569701,0.05651350237429142,2.56883462369442,1185.73
62.72,2992000,0.7117348357241537,35.9,84.10000000000001,374,0.6401897996664048,521,-0.022823491884373652,0.9890738797187805,0.04047711612191051,2.2970636248588563,1190.98
61.89,3000000,0.7620170689425849,35.9,83.10000000000001,375,0.6195614331960678,521,-0.008940953951096162,0.9895657569169998,0.043349450496025385,2.408070522546768,1183.68
63.8,3008000,0.6716460031158132,37.0,84.10000000000001,376,0.6398570048809051,522,-0.009703952458803542,1.022094401717186,0.035406744559295475,2.117537907361984,1195.77
65.93,3016000,0.7650957300225687,38.0,87.40000000000003,377,0.5782356029748916,522,-0.018143233855298604,1.0374590021371841,0.050943193421699104,2.637383371591568,1209.77
65.48,3024000,0.6931305657941728,37.0,87.40000000000003,378,0.6455381017923355,522,-0.01225879477802664,1.0292663705348968,0.04079567317850888,2.3225220906734467,1203.25
65.11,3032000,0.6485787483710497,35.8,91.10000000000001,379,0.5922478407621383,522,-0.009790900492953369,1.0066057080030442,0.04117357741110027,2.2628261268138887,1194.77
65.98,3040000,0.7484532658940062,36.9,91.10000000000001,380,0.6612473607063294,522,-0.01809493383145309,1.0497907191514968,0.04414241265971214,2.3952224725484847,1205.0
65.49,3048000,0.6743132103116437,35.8,91.10000000000001,381,0.6515297698974609,522,-0.014170136226457544,1.0659155118465424,0.04007181397173554,2.3075684797763825,1202.16
65.04,3056000,0.6524735082232885,35.8,91.10000000000001,382,0.664986424446106,522,-0.014456382067619416,1.0446191924810408,0.0339095925912261,2.158610018491745,1201.3
61.41,3064000,0.6759897403068788,34.0,87.30000000000003,383,0.6502381366491318,522,-0.01021185846577282,1.025803735256195,0.03848000481259078,2.2799645078182222,1185.23
61.53,3072000,0.7110249574419515,34.0,90.0,384,0.6370201116800308,522,-0.01594895550457295,1.0289061480760575,0.036925828251987695,2.2140180814266204,1192.99
61.7,3080000,0.612995825673234,34.0,90.0,385,0.6940863043069839,522,-0.018142904980195454,1.0154562133550644,0.03283086568582803,2.0368461376428604,1193.91
64.13,3088000,0.6976231351029294,37.900000000000006,92.10000000000001,386,0.6237318509817124,522,-0.007693864805623889,0.9908758556842804,0.0445777356531471,2.4111846715211867,1216.38
61.8,3096000,0.9847287213493058,33.8,92.10000000000001,387,0.5265432661771774,522,-0.020540985339321197,0.922849677503109,0.051628652419894935,2.623294448256493,1188.51
59.95,3104000,0.684314743822305,27.9,92.10000000000001,388,0.7067125070095063,522,-0.012265633119968698,1.043664665222168,0.034177477699704466,2.1243716460466384,1174.18
57.9,3112000,0.7020487591199224,24.9,92.10000000000001,389,0.5958359026908875,522,-0.016011027978383937,1.0807648891210555,0.038049288778565823,2.273333157300949,1148.46
55.51,3120000,0.5797250618505317,24.9,90.0,390,0.6666086024045944,522,-0.005167683550389483,1.037139245867729,0.03199098617536947,2.023598306179047,1125.81
56.15,3128000,0.8087459241901378,24.9,90.10000000000001,391,0.5941343891620636,522,-0.011928363313199953,1.0656553971767426,0.0437207968859002,2.444697074890137,1140.39
57.88,3136000,1.0258334188057747,24.0,91.10000000000001,392,0.7419891351461411,522,-0.016594105071853847,1.041902358531952,0.04611905718687922,2.482853435277939,1136.16
57.34,3144000,0.7746016594385214,24.0,90.10000000000001,393,0.6175935965776443,522,-0.01502248941513244,1.0130543279647828,0.04247004995122552,2.3649390864372255,1134.61
57.21,3152000,0.7690019944065074,24.0,94.0,394,0.6744525408744813,522,-0.014646062392275781,1.014313259124756,0.04721645226702094,2.4695336025953294,1130.09
57.44,3160000,0.5502543273566091,24.9,94.0,395,0.7145601713657379,522,-0.012712869005918037,0.9849687278270721,0.027693324843421577,1.8662503725290298,1128.17
57.87,3168000,0.6730355644619108,24.9,94.0,396,0.6584382516145706,522,-0.018012528767867478,1.0078879499435425,0.03877620161976665,2.2502245742082594,1133.38
59.98,3176000,0.7884069470509785,25.9,94.10000000000001,397,0.6055432236194611,522,-0.019616361181251703,0.9941042375564575,0.051517859059385954,2.6010831838846205,1151.34
60.5,3184000,0.7542004398722242,24.9,100.0,398,0.6493819063901901,522,-0.02308680543937953,0.9963210368156433,0.04416340134339407,2.3640695720911027,1150.05
60.37,3192000,0.6322891832826734,24.9,100.0,399,0.6918742227554321,522,-0.006987207819474861,1.0311146277189254,0.03243667342234403,2.0224714332818987,1147.76
59.83,3200000,0.8463014794356747,24.9,96.40000000000003,400,0.6511461585760117,522,-0.02213214697432704,0.9896346390247345,0.04281924746464938,2.3527265161275865,1138.54
60.31,3208000,0.7466744160800901,24.9,100.0,401,0.6204954314231873,522,-0.009093148100655526,1.0284999901056289,0.04005951954983175,2.2947909396886828,1149.08
62.25,3216000,0.8723084143885126,26.900000000000002,100.10000000000001,402,0.5496566027402878,522,-0.020350101677468046,1.0140231198072434,0.04573186792898923,2.489887283444405,1167.26
65.68,3224000,0.8192646750135778,32.0,101.20000000000002,403,0.4345178997516632,522,-0.012813411375391296,0.9978685107827187,0.044887287588790056,2.3715599352121353,1202.67
66.98,3232000,0.6775636357959697,34.900000000000006,101.20000000000002,404,0.64888900578022,523,-0.020299467347722384,0.9995842510461808,0.03818265791516751,2.192460479736328,1216.0
68.74,3240000,0.7481004715142201,35.0,101.20000000000002,405,0.6647213619947433,523,-0.020130041673401138,1.0138637328147888,0.048267573625780644,2.468484945893288,1230.88
69.81,3248000,0.7110993670940533,36.8,103.0,406,0.647498414516449,523,-0.01443199610861484,1.022433356642723,0.042419416159391404,2.325260479450226,1240.84
68.95,3256000,0.7180479828288132,36.8,103.10000000000001,407,0.629616225361824,523,-0.02062103188363835,0.9967996543645858,0.03985201654024422,2.2717725533246993,1250.97
68.84,3264000,0.7747640176208662,36.8,103.0,408,0.5852108651399612,523,-0.015518953767605126,1.0008883780241014,0.043647819329053164,2.3755572485923766,1249.43
71.59,3272000,1.9442875810297409,38.0,104.20000000000002,409,0.6917247271537781,523,-0.00750236809370108,0.9949262070655823,0.1383524091914296,3.1783825945854187,1262.69
74.68,3280000,1.177189115732206,38.0,104.40000000000003,410,0.5737447881698609,523,-0.02626035838460666,1.0048259568214417,0.08549470704980194,3.0292038071155547,1267.06
74.92,3288000,0.8136216176615743,39.8,104.40000000000003,411,0.6323625618219375,523,-0.018750743351192797,1.0007469820976258,0.04470280231442302,2.4541020822525024,1269.38
75.59,3296000,0.7244322622724358,40.9,108.10000000000001,412,0.6376201510429382,523,-0.015274801451596431,0.9862694847583771,0.04158154570497572,2.330582758784294,1278.65
74.1,3304000,0.783211434762396,39.8,104.50000000000004,413,0.5907648718357086,523,-0.012439785588649102,1.03922438621521,0.038934041596949104,2.2835036945343017,1258.7
73.17,3312000,0.8719291099292465,39.8,104.50000000000004,414,0.6152823942899704,523,-0.011956452932790853,1.017570386528969,0.04976055840961635,2.5380301970243453,1245.09
72.56,3320000,0.9275754545742458,33.9,109.40000000000003,415,0.5531984412670136,523,-0.01611207509879023,1.0049995815753936,0.047373822145164016,2.4458626890182495,1228.57
72.29,3328000,1.0837947132003691,30.0,109.40000000000003,416,0.726367564201355,523,-0.017264912736136465,1.0003137791156769,0.05519006398972124,2.667062883377075,1215.48
73.16,3336000,0.7778890776888376,30.0,109.20000000000002,417,0.6628705722093582,523,-0.02146964675950585,0.9912675982713699,0.04297168939840049,2.2614950424432756,1204.58
73.66,3344000,0.7612894078002096,32.7,109.20000000000002,418,0.6531940543651581,523,-0.019343624097527937,0.9969406074285507,0.04412263449281454,2.3715307611227034,1214.22
75.47,3352000,0.759350092025937,33.0,113.20000000000002,419,0.6683542591333389,523,-0.013905157275439705,0.9982838594913482,0.039530332125723364,2.242421176433563,1230.35
75.73,3360000,0.8066780092096683,32.7,113.20000000000002,420,0.634191838502884,523,-0.02338792405469576,1.0265383833646775,0.042390616084448995,2.3475661957263947,1238.48
75.76,3368000,0.7252306617853875,32.7,113.20000000000002,421,0.6121136075258256,523,-0.013780189806129783,0.9879322636127472,0.04115987825673074,2.251142795085907,1242.42
77.96,3376000,1.3632821058489082,32.7,115.10000000000001,422,0.40061708867549894,523,-0.024733444862999932,0.9681724387407303,0.13502627273555845,3.1229579347372054,1255.4
80.32,3384000,0.9058400456082358,32.7,118.80000000000007,423,0.6588153266906738,523,-0.024653114820248446,0.9871920835971832,0.05598039688076824,2.639403419494629,1272.78
77.9,3392000,0.8329053773529325,31.8,118.80000000000007,424,0.61026411652565,523,-0.02628093806502875,0.9632226610183716,0.04939059656579047,2.5620217365026474,1257.39
76.36,3400000,1.36671289596349,30.0,118.80000000000007,425,0.6595685410499573,523,-0.02188288527140685,0.9707066839933396,0.0579017439391464,2.6323147106170652,1233.26
76.9,3408000,1.9721665449104109,31.8,118.80000000000007,426,0.239552543759346,523,-0.014012209455950142,0.9773711746931076,0.22638568039983512,3.2042531859874726,1229.86
81.91,3416000,2.45559655005977,32.9,129.00000000000009,427,0.7145006436109543,523,-0.02056673913713894,0.9666900837421417,0.14760991809424012,3.6628063702583313,1240.3
82.39,3424000,0.5841700961003484,32.9,129.00000000000009,428,0.6713077419996262,523,-0.0073661011471995155,0.963916135430336,0.030527708851732314,1.9958663165569306,1234.73
84.95,3432000,0.9051184933533197,33.9,138.50000000000006,429,0.6550287055969238,523,-0.015353732529729314,0.9801806801557541,0.0518131583975628,2.499583992958069,1257.06
87.17,3440000,1.0476949703185594,33.9,143.40000000000003,430,0.6235651206970215,523,-0.008964317276258953,0.9762661468982696,0.07364260440226644,2.9189753943681715,1267.22
92.11,3448000,1.0959719979322715,38.800000000000004,150.60000000000005,431,0.7067595422267914,523,-0.021705270392412785,0.9619853615760803,0.057376572927460075,2.6017731833457947,1289.43
90.61,3456000,0.8253027844980184,42.7,147.30000000000004,432,0.6236943644285202,523,-0.022979886091197842,0.9717186266183853,0.05485635760705918,2.559632861018181,1292.73
92.68,3464000,1.571840004022129,44.8,150.60000000000005,433,0.6897587555646897,523,-0.01343608131282963,1.0018471270799636,0.0683594469819218,2.771386889219284,1293.13
97.87,3472000,1.163840850961782,46.900000000000006,156.20000000000002,434,0.7131773835420608,523,-0.017541890134525603,0.992535617351532,0.07196237825788558,3.017094588279724,1318.67
98.57,3480000,1.1329698290193582,46.900000000000006,159.5000000000001,435,0.4898431044816971,523,-0.013615651824511587,1.0137172943353654,0.10146844637114555,2.7968119484186174,1306.11
98.33,3488000,0.6720374827433651,45.900000000000006,159.5000000000001,436,0.6162893027067184,523,-0.012363797479192726,1.0099875873327255,0.04007559864781797,2.23498117685318,1301.94
100.45,3496000,0.7470473049596581,47.0,159.5000000000001,437,0.5956280499696731,523,-0.016157653904083417,1.023159274458885,0.05280817726626992,2.604576470851898,1311.58
102.17,3504000,1.0424309858259513,47.0,161.4000000000003,438,0.669297246336937,523,-0.026327988485863898,1.0219661235809325,0.07541455378290265,2.9397746580839157,1311.83
96.37,3512000,0.7406531576360345,38.7,159.6000000000003,439,0.5202283644676209,523,-0.01916429720340602,1.0262581330537797,0.03736382135655731,2.227621390223503,1278.83
94.86,3520000,0.6489051515702985,35.9,159.6000000000003,440,0.6453143829107284,523,-0.009999282498611137,1.0269393295049667,0.035300012519583104,2.1100866448879243,1258.44
93.9,3528000,0.7995602512292161,39.6,150.60000000000005,441,0.6732105576992035,523,-0.02553780700356583,1.0043713694810867,0.04430771855637431,2.3139295095205306,1270.63
91.79,3536000,0.8209543222145187,36.0,142.80000000000007,442,0.565176442861557,523,-0.013056149789626943,0.9988959568738938,0.04744428821373731,2.481173813343048,1263.27
89.16,3544000,0.9642720336963057,36.0,130.30000000000013,443,0.6797339659929276,523,-0.01812087327038171,1.0002333772182466,0.05316025991458446,2.576298840045929,1264.45
90.02,3552000,0.6409299121530553,36.0,130.30000000000013,444,0.6314931297302246,523,-0.007202267764369026,0.9878515571355819,0.03432873635552824,2.0888400971889496,1271.93
89.54,3560000,0.9173448744935884,36.0,129.3,445,0.6181341338157654,523,-0.02769667503758683,0.9744316339492798,0.05991841965354979,2.6970480608940126,1266.92
87.67,3568000,0.8232335346487701,36.0,126.30000000000003,446,0.52898388504982,523,-0.021206815084806294,0.9916575336456299,0.05034720531664789,2.5040298813581465,1279.41
88.69,3576000,1.2616897062847654,36.0,129.3,447,0.692528881430626,523,-0.017435553871328013,0.9939259612560272,0.05645696042105555,2.693453769683838,1277.21
88.59,3584000,0.8532502620300374,36.0,129.3,448,0.6331291377544404,523,-0.025717967797390884,0.9850723522901536,0.0549726365506649,2.594882771372795,1275.38
86.1,3592000,0.7953775711936104,36.0,126.30000000000003,449,0.64286805331707,524,-0.007281391288270243,1.001222825050354,0.04130738066043705,2.295383760333061,1276.53
83.15,3600000,0.7503517533902737,36.0,125.40000000000003,450,0.6356938481330872,524,-0.01882240207400173,0.9819450640678405,0.04657338737975806,2.3528385066986086,1270.1
81.45,3608000,1.003858024512632,36.0,125.0,451,0.5803659266233444,524,-0.02413452522014268,0.9862052762508392,0.06189782635308802,2.7214805030822755,1273.45
80.61,3616000,0.8301418267655003,34.6,129.20000000000002,452,0.6064114201068879,524,-0.01772697767155478,0.9863094133138657,0.04859206884400919,2.459302793741226,1248.17
77.49,3624000,0.8433748612786098,34.6,125.40000000000003,453,0.6194300943613053,524,-0.013982512963120825,0.9786466437578202,0.05598673291504383,2.6732592779397963,1238.57
76.73,3632000,0.6907248887743883,34.6,125.40000000000003,454,0.6428087216615677,524,-0.01945614865393509,0.9919794005155563,0.04339243442751467,2.2968173342943192,1233.94
82.96,3640000,0.901293125794516,42.900000000000006,129.20000000000002,455,0.540278999209404,524,-0.0121567267444334,0.9994409185647964,0.07789445776026696,2.6833091896772383,1274.68
86.77,3648000,0.9550108078860562,45.0,131.10000000000002,456,0.6715369230508804,524,-0.02321630068530794,0.9983483350276947,0.05814223368652165,2.64437396466732,1297.46
87.66,3656000,0.8043364005390338,45.0,131.10000000000002,457,0.6023019462823868,524,-0.018632140178233385,0.9859930229187012,0.05345887032570317,2.5730895072221758,1301.02
93.08,3664000,1.0354520672612062,47.8,136.3,458,0.7012490099668502,524,-0.01206612462119665,0.9968892920017243,0.06572747689671815,2.8790161323547365,1322.18
90.75,3672000,0.674588389240366,45.900000000000006,136.3,459,0.6181620001792908,524,-0.011291125689749605,0.9834688740968704,0.04108667171094567,2.3052249324321745,1306.29
91.08,3680000,1.0941069039368854,45.0,139.3,460,0.6348397302627563,524,-0.019867940740077757,0.9747650319337845,0.07335792157799005,2.7589237505197524,1297.26
93.9,3688000,2.1994080881472047,45.0,144.3,461,0.7155931365489959,524,-0.020892232239712028,0.9612065815925598,0.11434052798897028,3.47361389875412,1297.24
94.51,3696000,0.8081770603222289,45.0,153.40000000000003,462,0.6097343850135803,524,-0.010743429119174834,0.9610196268558502,0.0503315930115059,2.4363450026512146,1290.36
93.78,3704000,0.8323406448240172,45.0,153.40000000000003,463,0.64577332675457,524,-0.029338909077341668,0.9910191255807876,0.05273892764467746,2.524848613739014,1300.43
72.71,3712000,0.8277340065926282,0.0,144.9000000000001,464,-0.24771029651165008,524,-0.012755959969945252,1.0427127477526665,0.03841437176684849,2.1716457614302636,1029.83
70.26,3720000,0.47445705862663073,0.0,144.9000000000001,465,0.710516722202301,524,-0.0020327388653822707,0.9930238437652588,0.023591398457065225,1.7552498143911361,999.27
69.27,3728000,0.6655423249795974,0.0,144.9000000000001,466,0.6089206516742707,524,-0.014787808673863765,0.9943382912874221,0.04181474803481251,2.2677093040943146,990.85
69.85,3736000,0.921444733217077,0.0,144.9000000000001,467,0.7110158520936966,524,-0.00892661355130258,0.9669882023334503,0.06532440923154353,2.8541080713272096,982.16
72.47,3744000,0.693948961292272,0.0,155.30000000000004,468,0.6312264418601989,524,-0.00866145737003535,0.984265074133873,0.04561210982035845,2.324825615286827,992.98
70.65,3752000,0.8095228230434549,0.0,153.2,469,0.6141296154260636,524,-0.02129939517843013,0.9867443197965622,0.049236609674990175,2.4894100576639175,986.37
73.68,3760000,0.8101767667770366,0.0,153.2,470,0.6832673293352127,524,-0.01641954628197709,0.998655132651329,0.058820042554289104,2.6563288259506224,1018.8
73.21,3768000,0.6094266809106095,0.0,151.20000000000005,471,0.697550567984581,524,-0.004784280581079656,0.9977170532941818,0.03956433886196464,2.13899394929409,1026.28
74.13,3776000,0.8686885162385939,0.0,153.2,472,0.6640003561973572,524,-0.01054698643813026,0.9996213757991791,0.05999334259424358,2.662361227273941,1031.31
74.07,3784000,1.0181532595777956,0.0,153.1,473,0.575180162191391,524,-0.02415185128338635,1.0077132898569108,0.06576586168725043,2.7393469434976576,1030.6
73.83,3792000,1.3295474315762952,0.0,151.20000000000005,474,0.5743427389860153,524,-0.01848968185018748,0.9786996418237686,0.10656991191906855,3.0438444739580155,1042.16
73.18,3800000,0.6588099209241867,0.0,147.40000000000003,475,0.6276952677965164,524,-0.011716197204659693,0.9715002608299256,0.04131046226248145,2.250107513666153,1037.79
73.49,3808000,0.7834702480227249,0.0,147.40000000000003,476,0.6397894358634949,524,-0.02249166126071941,0.9658483779430389,0.05728860302828252,2.621189404129982,1036.32
76.25,3816000,0.6828246234558242,0.0,147.40000000000003,477,0.6700684493780136,524,-0.011491445543942973,0.9603082728385925,0.03858811730984599,2.1373800325393675,1057.93
80.81,3824000,1.0723666417935338,0.0,151.30000000000004,478,0.5690363991260529,524,-0.02220341484004166,0.9265390026569367,0.0581393604259938,2.727552444934845,1106.09
88.64,3832000,1.2623490796426886,0.9000000000000004,154.10000000000002,479,0.61947813808918,524,-0.025255812577670442,0.9783823812007904,0.08731367177795618,2.981961645483971,1185.89
93.45,3840000,0.6677552169555979,12.8,154.10000000000002,480,0.6396691262722015,524,-0.01164986593008507,1.002132061123848,0.04204089080914855,2.245787650346756,1253.62
94.08,3848000,0.591166763450979,13.9,154.10000000000002,481,0.6605137109756469,524,-0.009833662016899326,1.0020198619365692,0.037863436876796185,2.1606989139318467,1265.3
103.02,3856000,1.008360866980222,47.0,155.40000000000003,482,0.5015535914897918,524,-0.02016427614726126,0.9600452691316604,0.08488916529342533,2.807308292388916,1380.79
110.12,3864000,0.868820567868634,52.7,172.2000000000002,483,0.6118799662590027,525,-0.011982158433092992,0.9818334639072418,0.054789923722855745,2.589637261033058,1426.2
109.97,3872000,0.7548895983294764,54.800000000000004,172.2000000000002,484,0.6160307389497757,525,-0.018765269485884348,1.0174373668432235,0.05466976209077984,2.517873206734657,1425.36
109.43,3880000,0.8098196413519073,57.699999999999996,171.30000000000013,485,0.6169947081804276,525,-0.005655003104038769,1.0053678339719772,0.06664741141721606,2.7220424997806547,1431.82
108.32,3888000,0.6553598440900545,57.699999999999996,171.30000000000013,486,0.6605196171998977,525,-0.01842372104198148,1.0162610131502152,0.050332782585173846,2.4063967365026473,1423.97
108.7,3896000,0.7485839179751562,59.0,183.9000000000001,487,0.6115087759494782,525,-0.014021881505905186,1.0129886543750763,0.04672067365143448,2.3804780519008637,1420.19
107.83,3904000,0.7464634038050891,59.0,183.9000000000001,488,0.6247232484817505,525,-0.013302640283254731,1.0231855803728103,0.05181281446944922,2.5167412006855012,1416.32
110.37,3912000,0.8041652884991939,59.9,183.9000000000001,489,0.7066153407096862,525,-0.02043528656126,1.0302489465475082,0.05420656886417419,2.572773486971855,1424.15
109.46,3920000,0.8020938643749779,59.9,171.30000000000013,490,0.6186128932237626,525,-0.01960924885206623,1.0035404551029206,0.054614818915724755,2.4909988224506376,1428.86
111.18,3928000,0.9077869026377171,59.0,183.9000000000001,491,0.5748854809999466,525,-0.021383322093315657,1.011657429933548,0.0808038378227502,2.7282829117774963,1423.25
108.08,3936000,0.8518674489506747,61.800000000000004,171.30000000000013,492,0.671406621336937,525,-0.022005469792638906,1.01220170378685,0.057970324219204485,2.652870389819145,1418.48
112.6,3944000,1.2507603535175729,62.0,189.3,493,0.6282878893613816,525,-0.023542014911217848,1.004810110926628,0.12799333062488585,3.2725091230869294,1420.23
114.03,3952000,1.0469269296597918,61.800000000000004,195.0,494,0.7126405692100525,525,-0.007130579983349889,0.9835354048013687,0.076645449064672,2.9378185081481933,1413.43
114.24,3960000,0.9538836156138417,61.800000000000004,192.3,495,0.592817622423172,525,-0.015478305673750583,0.9660680413246154,0.07786738174036145,2.694221342802048,1400.69
112.64,3968000,0.6680909105371208,59.9,192.3,496,0.6656548571586609,525,-0.012190669393748976,0.9802320283651352,0.04810922761913389,2.303464286327362,1391.2
115.2,3976000,1.1130983357195436,61.800000000000004,197.1000000000002,497,0.6148219323158264,525,-0.02026980868075043,0.948468701839447,0.07869249381124974,2.9278330534696577,1398.11
121.06,3984000,1.2100592247793538,62.900000000000006,217.80000000000007,498,0.6483440524339676,525,-0.01762948412069818,0.9516111040115356,0.10043344787787646,3.130140199661255,1416.32
121.66,3992000,1.5157649879387176,62.900000000000006,217.80000000000007,499,0.6854989612102509,525,-0.026532032913746662,0.9832918280363083,0.11578378015197814,3.1486848080158234,1411.32
122.98,4000000,1.8182357880142503,62.900000000000006,217.80000000000007,500,0.6911873763799667,525,-0.004330467628024053,0.9865478163957596,0.20121026632376016,4.052185344696045,1403.37
122.63,4008000,0.5426485340318828,62.900000000000006,216.10000000000002,501,0.6732955330610275,525,-0.005864212098240387,0.9789550167322159,0.028082215250469743,1.8666502553224564,1400.54
123.41,4016000,0.6839616949523973,62.900000000000006,216.10000000000002,502,0.6598854112625122,525,-0.023020871752814854,0.9981900334358216,0.043532592761330306,2.2719365775585176,1407.38
126.68,4024000,1.3046842185833407,62.900000000000006,217.80000000000007,503,0.6014584976434708,525,-0.025726326336152853,0.9801941835880279,0.09034432254731656,3.276947008371353,1420.0
126.25,4032000,0.6818981061242988,61.7,217.80000000000007,504,0.6738219332695007,525,-0.01658223776561499,0.9833674615621567,0.03330828056205064,1.9700912839174272,1417.19
126.93,4040000,1.1732367818011098,59.0,225.60000000000002,505,0.6004261368513107,525,-0.02371687243838096,0.9814832013845444,0.08695671410299838,3.2347568905353548,1406.65
128.88,4048000,1.425485825316715,59.0,235.0,506,0.6708103334903717,525,-0.01167514498156379,0.9785046058893204,0.08370731855742633,3.2140579891204832,1400.42
129.66,4056000,1.0651627106859338,62.6,235.0,507,0.649137190580368,525,-0.02612585407856386,0.9756837403774261,0.0766617495380342,2.9499144458770754,1407.57
128.07,4064000,0.8424000981175371,62.6,235.0,508,0.6497417616844178,525,-0.010575428792217281,0.9765129119157792,0.06361388937104494,2.602711544632912,1393.03
132.0,4072000,1.351013861227502,64.4,235.50000000000006,509,0.6320831245183944,525,-0.018946023621829226,0.9658607751131058,0.1480688727227971,3.43503735601902,1397.33
128.68,4080000,0.7582638932676303,64.4,235.0,510,0.5984086918830872,525,-0.01542471744120121,0.9765357279777527,0.05744563383050263,2.53348912358284,1403.58
128.69,4088000,0.7380703739069249,64.9,234.10000000000002,511,0.5675890189409256,525,-0.014287355034903158,0.9870891451835633,0.05161727314349264,2.468920502662659,1406.06
127.78,4096000,1.0896044133199003,64.9,230.40000000000003,512,0.6653138464689254,525,-0.010728788861888461,0.9710175895690918,0.08837151377927512,2.962729276418686,1402.01
131.85,4104000,1.1392129276982934,65.0,234.10000000000002,513,0.588181221485138,525,-0.011857374969840748,0.9918442797660828,0.10463818694464862,3.120660875439644,1417.07
130.31,4112000,0.8616738544607188,68.6,230.40000000000003,514,0.6463858979940414,525,-0.00732220338715706,0.9881962728500366,0.06390614988747984,2.7462761425971984,1417.78
130.58,4120000,1.0230890159660804,65.0,234.10000000000002,515,0.5526329612731934,525,-0.01886688928352669,1.0044306057691574,0.09150302201975137,2.9013823789358137,1407.85
128.6,4128000,0.7462849535668475,65.0,230.40000000000003,516,0.6208385038375854,525,-0.012308633032835132,1.0033254081010818,0.05056602601427585,2.485322671532631,1405.44
129.26,4136000,1.0968213568100145,68.6,231.30000000000004,517,0.5122326248884201,526,-0.030601563025265933,0.9921059107780457,0.09480142902582883,3.174289679527283,1406.35
129.84,4144000,0.7680144223021986,68.6,231.30000000000004,518,0.6628972524404526,526,-0.015625276001374006,0.9927638685703277,0.05676145157311112,2.401782872080803,1420.57
129.53,4152000,0.689046606088419,69.9,231.30000000000004,519,0.6806329745054245,526,-0.026592425889102742,0.983644654750824,0.04755361115792766,2.32694453895092,1427.85
126.16,4160000,0.7997214733610959,64.0,234.0,520,0.6241353017091751,526,-0.011249505403393414,0.9771028047800064,0.0610327067039907,2.5906383073329926,1402.53
126.07,4168000,0.9281147488528922,63.9,234.0,521,0.6622314625978469,526,-0.023512784241465853,1.0038316190242766,0.09183872785419225,3.0328597450256347,1403.8
126.77,4176000,0.8869276345048182,64.0,231.30000000000004,522,0.6530791789293289,526,-0.016308590115513652,0.9927702122926712,0.07358663733117282,2.8343689662218092,1406.42
125.02,4184000,0.7828538024599845,64.9,230.10000000000002,523,0.6658881121873855,526,-0.0122717269261193,1.0064266538619995,0.04561741722282022,2.265641758441925,1409.95
124.4,4192000,0.9351546845256928,64.9,222.80000000000007,524,0.719863150715828,526,-0.019185204134009835,0.9835094141960145,0.05843761219177395,2.6027643394470217,1402.71
125.97,4200000,0.7973438457105503,64.9,222.80000000000007,525,0.6317430859804154,526,-0.0197046088091156,0.9851268792152404,0.0539760449854657,2.5175900220870973,1412.04
