policy_loss,grad_norm,advantage_norm,epoch_idx,P01:episode_rewards,value_loss,frames,policy_entropy,PMM:episode_rewards,fps,explained_variance,episode_length,P09:episode_rewards
-0.0019820155785419047,0.20273605812738973,1.1442842767387629,12,0.0,0.011724630570533918,96000,1.3637703442573548,1.26,259,-0.01566400170326233,177.05,3.0
0.00016762871702667327,0.16631610783752002,1.0381073845177888,13,0.0,0.010449151314587653,104000,1.3547379219532012,1.22,261,0.02212290942668915,176.16,3.0
0.00044416419143090025,0.202691201389905,1.2049122124910354,14,0.0,0.013630856795643922,112000,1.3685841369628906,1.18,264,0.027847423553466796,171.98,3.0
0.0007664647424826398,0.1862997544770778,1.0252028302103282,15,0.0,0.010236305259604705,120000,1.3608345556259156,1.1,266,0.12454410374164582,170.31,3.0
-0.0005252534244209527,0.27803508274524164,1.3937073490023613,16,0.0,0.014822159242030467,128000,1.3679469859600066,1.49,268,0.27207049131393435,185.11,4.0
0.0009687136940192431,0.2983507916101567,1.268662256002426,17,0.0,0.013078583663736936,136000,1.3608588016033172,1.68,268,0.4537516385316849,192.07,5.0
-0.0032391647671465764,0.342301460345413,1.2433715876936913,18,0.0,0.012649661389004904,144000,1.3623683452606201,1.49,269,0.34664795100688933,185.43,3.0
-0.0016319141236454016,0.46854670389381736,1.451850761771202,19,0.0,0.01741059353982564,152000,1.371339944601059,1.35,270,0.4526759833097458,180.49,3.0
-0.003545465243514627,0.33647773345612664,1.3005973121523857,20,0.0,0.012496079946868122,160000,1.373873277902603,1.43,271,0.559370551109314,183.5,3.0
-0.00275266066819313,0.3488511444454106,1.3121325519680977,21,0.0,0.013629948852467351,168000,1.3588926827907561,1.36,272,0.5610063201189042,178.43,3.0
-0.0022664433890895452,0.4040399393816941,1.511143515408039,22,0.0,0.016389640790876,176000,1.3707791662216187,1.4,273,0.5295233452320098,180.01,3.0
-0.002415662209969014,0.45789567471420944,1.5014778572320937,23,0.0,0.01701550075202249,184000,1.3634303462505342,1.62,273,0.6890887612104416,188.35,4.0
-0.0005201653367839753,0.356216625273171,1.337479196190834,24,0.0,0.012548388191498816,192000,1.3556222879886628,1.78,274,0.7564227837324142,195.08,5.0
0.003380575709161349,0.4861854936407179,1.329224784374237,25,0.0,0.018805175070883706,200000,1.342946538925171,1.85,275,0.7927886855602264,199.83,5.0
-0.004221413089544513,0.3662285181000266,1.1908497595787049,26,0.0,0.010261901482008397,208000,1.3623007786273957,1.73,276,0.8542180430889129,193.71,5.0
-0.0005500063256477006,0.2975727388996586,1.1318091908097268,27,0.0,0.009029430072987453,216000,1.3592500233650207,1.94,276,0.8944003236293793,199.89,6.1000000000000085
-0.0021927559608593584,0.30241503451602475,1.1396527445316316,28,0.0,0.009511288304347545,224000,1.3525563085079193,2.28,277,0.9007280999422074,212.69,7.1000000000000085
-0.0002494376503454987,0.32572542322188625,1.228982070684433,29,0.0,0.01123812719306443,232000,1.372732139825821,2.41,277,0.886652175784111,213.94,8.100000000000009
-0.0004579465262941085,0.2548100034805334,1.0052669197320938,30,0.0,0.007128324757213704,240000,1.366373084783554,2.21,277,0.9243605321645737,208.67,8.100000000000009
0.00010209164669504389,0.2797701849218501,1.100081113576889,31,0.0,0.00845398343517445,248000,1.3597224485874175,1.92,278,0.9159452968835831,201.45,6.0
0.0001821378746535629,0.30028981972415025,0.9953569665551185,32,0.0,0.008146711311419495,256000,1.3510530549287796,2.23,279,0.882031152844429,209.49,6.0
-0.0013181050959974528,0.21097002885317162,0.8401449456810951,33,0.0,0.0053007109236205,264000,1.3405428516864777,1.94,281,0.943949219584465,197.4,6.1000000000000085
-0.0009548553233616985,0.2452132483952884,0.9269922447204589,34,0.0,0.006226718503748998,272000,1.3336621034145355,1.57,282,0.943503822684288,186.39,5.1000000000000085
8.945259687607177e-05,0.204676981896095,0.8148172098398209,35,0.0,0.005114765623002313,280000,1.3433663523197175,1.84,283,0.9487619692087174,195.64,6.0
-0.0004188084712950513,0.20044575073245136,0.7621054866909981,36,0.0,0.004429465881548822,288000,1.3582374954223633,2.13,283,0.958261484503746,206.71,7.1000000000000085
-0.0012299456517212092,0.17488612349415025,0.6731070449948311,37,0.0,0.0035610830926452765,296000,1.3379302060604095,1.93,283,0.9666214191913605,202.26,6.0
-0.0006172528490424156,0.16855644052899244,0.6684309390187263,38,0.0,0.003466063716914505,304000,1.3359005963802337,1.92,284,0.9613408422470093,201.05,7.0
0.00023940358718391508,0.19973014446103093,0.8393326669931411,39,0.0,0.005185206347960047,312000,1.3481308388710023,2.17,284,0.9479000097513199,210.1,7.0
-0.0004193367484549526,0.1946705204415564,0.7866771110892296,40,0.0,0.0045919011603109535,320000,1.352617826461792,2.39,285,0.9537942379713058,215.85,7.0
-0.0014069253858178853,0.20920426187640997,0.8218315654993057,41,0.0,0.005244238005252555,328000,1.3517214810848237,2.58,286,0.932883540391922,218.94,9.0
0.00012107840098906309,0.20106400603228228,0.83276043176651,42,0.0,0.005141297209484037,336000,1.367993038892746,2.14,286,0.9374714034795761,203.93,7.1000000000000085
0.0003839194925967604,0.1992750837634355,0.7878959599137306,43,0.0,0.004661591718904674,344000,1.360116753578186,2.04,287,0.9516249817609786,204.26,7.0
-0.0007656223489902914,0.23405333116635307,0.98256502866745,44,0.0,0.007199051579227671,352000,1.3514111125469208,2.39,288,0.9290992158651352,221.88,7.0
-0.0015817789849825203,0.17573322153036114,0.646010868549347,45,0.0,0.0033903827442554758,360000,1.339731720685959,2.35,289,0.9631313896179199,217.74,6.0
-0.00036555812039296143,0.14022333719889643,0.5558959725499153,46,0.0,0.00250091296446044,368000,1.354065750837326,2.4,289,0.9742217242717743,219.18,6.0
-0.0012729897927783896,0.2217557179258058,0.8495249354839325,47,0.0,0.00555764882999938,376000,1.3529447150230407,2.06,289,0.9491045147180557,206.56,5.0
0.0007082705129869282,0.2383592142304446,0.9911488029360771,48,0.0,0.007049333233153448,384000,1.369866213798523,1.97,290,0.9122878104448319,202.47,5.0
-0.0014888647207408213,0.21011292520174155,0.8346465641260147,49,0.0,0.005351272150292062,392000,1.365210201740265,1.92,290,0.9413125038146972,200.09,5.1000000000000085
0.0003867498082399834,0.19049406059215215,0.7334673458337784,50,0.0,0.004311711293994449,400000,1.3669549560546874,1.4,290,0.9542493438720703,184.81,5.0
0.0006781493398011662,0.20046487314604963,0.8654536053538322,51,0.0,0.005589892317657359,408000,1.36833775639534,1.65,291,0.9380533689260483,193.64,5.0
-0.005159978310257429,0.2492749909509867,0.9492195361852646,52,0.0,0.006960356496274471,416000,1.355490585565567,1.89,292,0.9308187121152878,201.69,5.0
-0.0011592323589866282,0.18124738759460754,0.7580113485455513,53,0.0,0.0042231495745363645,424000,1.3518772423267365,2.35,292,0.9585166299343109,217.51,6.0
-0.00040127493848558516,0.19892119940364747,0.8210395184159279,54,0.0,0.005123963129299227,432000,1.3567155849933625,2.67,293,0.9438659906387329,225.76,8.0
-0.0003154297382570803,0.24547464572430397,1.0412419268488884,55,0.0,0.007717198425089009,440000,1.3666284775733948,2.53,293,0.8921372503042221,221.75,6.1000000000000085
-0.001955439773410035,0.25889402102026754,1.124172824025154,56,0.0,0.009065987390349618,448000,1.356470901966095,2.38,294,0.8651127892732621,215.95,5.0
-0.0004890003889886429,0.3266525797647205,1.3032973796129226,57,0.0,0.012520189648494124,456000,1.3370081865787506,1.78,294,0.6893156135082245,192.83,4.0
-0.00016146324822329916,0.25699667625843986,0.9974871116876602,58,0.0,0.006958363723242655,464000,1.3478713464736938,1.62,295,0.9351339399814605,186.91,4.0
-0.0007029349399090279,0.20727530355817175,0.8860157349705696,59,0.0,0.005536918990546837,472000,1.3606556367874145,2.18,295,0.9457023012638092,211.54,5.0
-0.0007420851138886064,0.25119534472890254,1.0142699095606804,60,0.0,0.007417552170809358,480000,1.3498964202404022,2.54,296,0.9158009219169617,227.46,5.0
-0.0017393091565463693,0.1698855047911319,0.6848962503671646,61,0.0,0.003588279911200516,488000,1.3389485228061675,2.86,297,0.9699599152803421,237.88,6.0
-0.0013382436204119586,0.2767179587967162,1.1427448019385338,62,0.0,0.009326763269491493,496000,1.3551451325416566,2.91,297,0.8731708985567093,238.73,7.1000000000000085
-0.0009774632059270517,0.2945497659506208,1.2121745640039443,63,0.0,0.010716423788107932,504000,1.3541189801692963,2.42,297,0.8280823564529419,222.17,5.1000000000000085
-0.0008793434291146696,0.23995486526035872,0.9357986077666283,64,0.0,0.00617416940163821,512000,1.3495143866539,2.19,298,0.9309057354927063,211.67,6.0
-0.0019987007627787533,0.24923519109196313,1.0869413262605667,65,0.0,0.008327223664382473,520000,1.3536936664581298,2.18,298,0.878017520904541,212.83,5.0
-0.0016839345954213058,0.22756286430422018,0.916695989370346,66,0.0,0.006104294577380642,528000,1.3347177171707154,2.38,299,0.9386324787139892,217.51,6.0
-0.0015125601040199398,0.3003218635332569,1.237304781973362,67,0.0,0.010588893647072837,536000,1.3188209283351897,2.51,299,0.8598581296205521,220.69,6.0
-0.0047339312943222465,0.31022996330817554,1.307858121395111,68,0.0,0.012081096845213324,544000,1.284394270181656,2.66,299,0.7827081495523452,225.1,6.1000000000000085
-0.003955600784393027,0.30594921969791966,1.2313922584056853,69,0.0,0.01060376423294656,552000,1.2867566883563994,2.4,300,0.874604332447052,214.73,6.0
-0.004477904046943877,0.3169647407581109,1.2372095429897307,70,0.0,0.010603127803187817,560000,1.3124069356918335,2.5,300,0.8867180621623993,220.75,6.0
-0.0005133007110634935,0.4301077015264688,1.1746915838122367,71,0.0,0.0196600017772289,568000,1.3203489518165588,2.78,300,0.8782855099439622,229.46,6.200000000000017
-0.0002628778897997108,0.24507366271535658,0.9862001070380211,72,0.0,0.006985345557332039,576000,1.3295137059688569,2.99,301,0.9245429211854934,235.42,9.0
-0.003158105936890934,0.26744212796267786,1.059683423936367,73,0.0,0.008022928689606489,584000,1.3230090200901032,3.22,301,0.9122893995046616,241.0,9.0
-0.0017191927827661857,0.20679918033424688,0.8358857807517052,74,0.0,0.005410122252069414,592000,1.3219829154014588,2.83,302,0.9549013894796371,227.14,9.0
-0.00030716233304701747,0.32302438881835677,1.289607847929001,75,0.0,0.011618508592946455,600000,1.289546048641205,2.62,302,0.8853908550739288,217.3,6.1000000000000085
-0.0022407529320480537,0.25470242952193983,1.0241750806570054,76,0.0,0.007500366019667126,608000,1.327312695980072,2.95,302,0.9245214658975601,229.21,7.0
0.0005668446345953271,0.22604612524310658,0.954472122490406,77,0.0,0.006534681748598814,616000,1.34240061044693,3.0,303,0.9204982286691665,233.8,6.1000000000000085
-0.003100559467857238,0.29822320320858886,1.1445991092920302,78,0.0,0.009608063651248812,624000,1.3339454567432403,2.9,303,0.8783847081661225,234.33,6.1000000000000085
-0.0033317142934538423,0.31827197675143526,1.2861832451820374,79,0.0,0.011271009081974625,632000,1.2634428250789642,2.81,303,0.8820081007480621,225.1,8.0
-0.002819035375723615,0.3036407660470758,1.1186080023646354,80,0.0,0.00894547049771063,640000,1.3078312933444978,2.81,303,0.9056809723377228,225.7,8.0
-0.0018391331157181412,0.24077681394242606,0.9093713691830635,81,0.0,0.006056864864658565,648000,1.3158109080791474,2.75,304,0.942642159461975,224.33,7.1000000000000085
-0.0004542630416108295,0.3264564030276215,1.277445011138916,82,0.0,0.01141315282555297,656000,1.3233947825431824,3.01,304,0.8717202073335648,234.43,9.0
-0.004578505402896553,0.33579695520067987,1.3060766214132309,83,0.0,0.011738118039211258,664000,1.3229422557353974,3.06,304,0.8398420995473862,239.23,9.0
-0.0030061495606787505,0.4341938165988159,1.3859763523936273,84,0.0,0.020106502242852,672000,1.3127828323841095,2.84,304,0.7572934418916702,229.7,7.200000000000017
-0.0017877008765935897,0.25861933442228124,0.9937479323148728,85,0.0,0.007014725387562066,680000,1.3103101789951324,2.5,305,0.9228253549337387,216.25,6.1000000000000085
6.756828472134657e-05,0.22227114939970266,0.993804562985897,86,0.0,0.006984085849253461,688000,1.3351758062839507,3.11,305,0.9191161870956421,235.45,9.0
-0.0039114246552344415,0.31098909481998865,1.2613966196775437,87,0.0,0.01092364490032196,696000,1.3073735570907592,3.47,305,0.8750887930393219,250.52,9.0
-0.003935618165269261,0.36944364365164056,1.3538619214296341,88,1.0,0.012197831550147385,704000,1.3131900644302368,3.93,305,0.8779200315475464,263.72,9.0
0.0001616341946646571,0.2915121103917398,1.232524505853653,89,1.0,0.010180827365256846,712000,1.325968918800354,3.58,305,0.8820089566707611,254.2,8.100000000000009
-0.0047326449357206,0.2838973706045736,1.2127067250013353,90,1.0,0.010031071631237865,720000,1.3056274807453156,3.69,306,0.8768381738662719,254.94,8.100000000000009
-0.00065458549244795,0.3208853504476179,1.255525524020195,91,1.0,0.010510150478221476,728000,1.3086351644992829,3.88,306,0.8855420416593551,265.49,9.0
-0.005020238426077413,0.41031317588819766,1.5127190554141998,92,1.0,0.015025874017737806,736000,1.271275601387024,4.34,306,0.852742331624031,274.17,10.0
-0.002612857260683086,0.27542620644109334,1.1559896498918534,93,0.0,0.009081704119453207,744000,1.3049667763710022,4.2,306,0.8951918643712997,269.96,10.0
-0.0017199089493078645,0.3219386449159991,1.2375569546222687,94,0.0,0.010203611901961267,752000,1.294165381193161,4.27,306,0.9012851494550705,272.85,10.0
-0.0014209390447649638,0.32387544371081795,1.318653861284256,95,0.0,0.011684923626016825,760000,1.299195306301117,4.41,306,0.8687512791156768,278.17,10.0
-0.0027770676731597634,0.37099453383397474,1.389321326613426,96,0.0,0.012891896169167012,768000,1.2963252913951875,4.44,307,0.8646935671567917,279.44,10.0
-0.002348998070228845,0.28008025633502565,1.156208369731903,97,1.0,0.009184520068811253,776000,1.3096084678173066,4.41,307,0.9060308319330216,281.8,10.0
-0.005138923751655966,0.33423719494391774,1.2997421342134476,98,1.0,0.011383675418328494,784000,1.2806275153160096,4.2,307,0.867261507511139,279.47,10.0
-0.0062095177534502,0.3963285571365742,1.4794851762056351,99,1.0,0.014357391064986586,792000,1.257170774936676,4.54,307,0.8466925597190857,287.4,9.100000000000009
-0.0036512169780326077,0.34114607036140127,1.3353890746831893,100,1.0,0.012112432485446334,800000,1.2833441174030304,4.81,307,0.8553027498722077,291.64,10.0
-0.004756417492753826,0.3845178165686993,1.460820586681366,101,1.9000000000000004,0.014335060063749551,808000,1.2515874874591828,5.22,307,0.8483523523807526,299.28,10.0
-0.004355237721465528,0.351171624879554,1.3179168951511384,102,2.0,0.011613809494301677,816000,1.2563397705554962,5.36,307,0.874744461774826,306.03,10.0
-0.004036372895352542,0.403392838442332,1.590013820528984,103,2.0,0.016801152986008674,824000,1.2757679975032807,5.38,308,0.7811605626344681,310.5,10.0
0.0008098137273918838,0.42496195430190786,1.6200605523586273,104,2.0,0.017463404848240317,832000,1.2700989186763763,5.26,308,0.8056445735692978,308.27,10.0
-0.00679541912591958,0.41325650123498264,1.6071298223733903,105,2.0,0.0172044598730281,840000,1.2461874389648437,5.67,308,0.7828788894414902,315.62,10.0
0.0008074151817709207,0.3596824128603256,1.3699142193794251,106,2.9000000000000004,0.012393707078881561,848000,1.2585785794258117,5.96,308,0.866426277756691,325.75,11.0
-0.007003331990272272,0.4217185355143762,1.5221259844303132,107,2.0,0.015237373830750585,856000,1.2346888971328736,6.05,308,0.8511986124515534,325.27,11.0
-0.00264347662916407,0.35129564344935316,1.3233551639318466,108,2.9000000000000004,0.011681851018220186,864000,1.256872648000717,6.22,308,0.8726087015867233,328.63,10.100000000000009
-0.002064296145181288,0.43535624055866734,1.5978544622659683,109,3.0,0.016823381269350648,872000,1.247724096775055,5.97,308,0.8163652962446213,326.07,10.0
-0.0038529174465111284,0.3918692891006917,1.5375104075670243,110,3.0,0.015845434963703154,880000,1.2531140387058257,6.45,309,0.803833223581314,338.76,11.0
-0.00554686559131369,0.46044067179803533,1.6390862900018692,111,3.0,0.017746951254084705,888000,1.2412547874450683,6.65,309,0.7480997604131698,348.95,11.0
-0.004620777998352424,0.3503491381986019,1.4211311477422714,112,3.0,0.013473798325285315,896000,1.256382576227188,7.01,309,0.8592164701223374,357.67,12.0
-0.004681918004789623,0.48435663560203124,1.6525168931484222,113,4.0,0.01788161410484463,904000,1.2398482620716096,7.1,309,0.7988975375890732,364.76,12.0
-0.007895519663725281,0.46145306094760036,1.6644590622186661,114,3.0,0.018357879831455648,912000,1.2241281163692475,7.03,309,0.8207337045669556,359.87,12.0
-0.004744428858684841,0.40806479600992623,1.5141252171993256,115,3.0,0.015265205302275717,920000,1.2339038062095642,7.14,310,0.8296026909351348,363.34,12.100000000000009
-0.002341625232365914,0.48233569940316573,1.8388183319568634,116,3.0,0.022406922383233906,928000,1.2330900061130523,7.07,310,0.7439406341314316,361.88,12.0
-0.0052984274321352135,0.45160380927253435,1.682800065279007,117,3.0,0.018651115423999727,936000,1.2185371732711792,7.74,310,0.7976744294166564,374.81,13.0
-0.004192045476520434,0.40138074514002886,1.5669351029396057,118,3.0,0.01625775939086452,944000,1.2451700043678284,7.9,310,0.8168674260377884,373.43,13.0
-0.003040101092774421,0.4332867391089378,1.551557984352112,119,3.9000000000000004,0.015813098172657192,952000,1.2191743266582489,8.04,310,0.8170847356319427,376.76,13.0
-0.008147842092148494,0.44425598306446223,1.5329444980621338,120,3.9000000000000004,0.015571386399678887,960000,1.2161852037906646,7.68,310,0.8267735838890076,368.92,12.100000000000009
-0.007256480123614893,0.5394368639989896,1.7533677983283997,121,4.0,0.021378324744291605,968000,1.1974792993068695,7.8,310,0.7748721748590469,369.33,12.0
-0.004027931369710132,0.4814157343761444,1.680237676501274,122,4.0,0.018570066271349786,976000,1.251997275352478,7.82,310,0.8147596269845963,373.25,12.0
-0.0054631723108468574,0.456732932297528,1.6769804573059082,123,4.0,0.018445366714149713,984000,1.2526994216442109,8.28,311,0.8100115668773651,384.82,12.100000000000009
-0.00817658871819731,0.5337650004028291,1.8317826706171036,124,4.9,0.02241767970379442,992000,1.2432309782505035,8.5,311,0.7524481880664825,394.21,13.100000000000009
-0.004020459681050852,0.47474320865265796,1.7449493491649628,125,5.0,0.019712918885052205,1000000,1.2422187733650207,8.86,311,0.7677716553211212,400.09,14.100000000000009
-0.0011015291226794943,0.4585317181039572,1.6888536024093628,126,5.0,0.01860893580596894,1008000,1.2416283869743348,9.02,311,0.7735819309949875,405.36,15.0
-0.005665015265694819,0.3950308491395228,1.5628900974988937,127,5.0,0.016145407338626683,1016000,1.253087431192398,9.12,311,0.7912407857179642,415.7,15.100000000000009
-0.006539062424126314,0.4858145587799678,1.7619927275180816,128,4.0,0.020338714742101728,1024000,1.2305501985549927,8.69,311,0.7919514137506485,405.43,14.0
-0.007884961236268282,0.5162427446756456,1.6985913944244384,129,4.0,0.018844250733964146,1032000,1.2031330466270447,8.88,311,0.7936025863885879,406.85,13.100000000000009
-0.0038371832214761526,0.4786073030375736,1.717293176651001,130,4.0,0.019297090633772315,1040000,1.2130897128582,8.78,312,0.7585412782430648,404.03,13.100000000000009
-0.007550463540101191,0.5135786935195568,1.8365941321849824,131,4.0,0.022138058114796876,1048000,1.21494588971138,8.81,312,0.7789025783538819,412.27,14.0
-0.0031928873361903244,0.4632828758236812,1.649241666197777,132,4.0,0.017912534228526057,1056000,1.211008335351944,8.73,312,0.8078933453559876,402.59,13.0
-0.0037889973742130678,0.45050962399932637,1.6487834686040879,133,5.0,0.01804336462635547,1064000,1.2348635017871856,9.17,312,0.8021643728017807,413.1,14.0
-0.003440311319427565,0.43633237891592125,1.6538426220417022,134,5.0,0.01811615712242201,1072000,1.2318946743011474,9.38,312,0.7876984030008316,418.34,14.0
-0.005282029408263043,0.4442268387960083,1.6115735375881195,135,5.0,0.01699601996690035,1080000,1.1968225169181823,9.69,312,0.8281883615255355,423.99,14.0
-0.0057366910367272796,0.5321301599292332,1.7631232643127441,136,5.0,0.020305039575323463,1088000,1.1809197497367858,9.79,312,0.7208797019720078,423.41,14.0
-0.007002572243509348,0.506297896447645,1.7852654260396958,137,6.0,0.02098427298013121,1096000,1.1942234003543855,10.25,312,0.7438424563407898,438.6,15.0
-0.0015317344694631173,0.4893316663257397,1.7824886441230774,138,6.0,0.02090376453474164,1104000,1.188290536403656,10.34,312,0.750686708688736,451.06,14.100000000000009
-0.010549809359945357,0.5545537275374638,1.8263805079460145,139,6.0,0.02185557537712157,1112000,1.1592900788784026,10.62,312,0.7904772287607194,459.11,15.0
-0.007509688707068562,0.5207770667824108,1.7615530145168306,140,6.0,0.020358392591588198,1120000,1.1886176025867463,10.96,312,0.7859441488981247,472.03,17.0
-0.004240606642124476,0.5223494214222676,1.851017946600914,141,6.9,0.022270830743946136,1128000,1.182468513250351,11.3,312,0.7545685058832169,479.24,18.0
-0.005410713370947633,0.6055454937473185,1.979860280752182,142,7.0,0.026116749565117062,1136000,1.1443924432992936,11.62,313,0.7227033877372742,487.76,18.0
-0.0056631680054124445,0.564892537578872,1.8320651638507843,143,6.9,0.02207404575776309,1144000,1.1707148975133896,11.49,313,0.7622287142276764,481.23,18.0
-0.010225751780380961,0.5620116458330822,1.8462337362766266,144,7.0,0.022258072900585832,1152000,1.1363124710321426,11.86,313,0.7347382909059524,492.35,18.10000000000001
-0.007915160700868,0.5977264240717594,1.904246290922165,145,7.0,0.024000884098932147,1160000,1.146315103173256,11.83,313,0.7295678699016571,496.51,19.0
-0.006666570453089662,0.5650572701334218,1.9147888505458832,146,7.0,0.02420983121264726,1168000,1.1777346843481065,11.93,313,0.7628351837396622,505.01,19.0
-0.007094847227272112,0.5185099386068427,1.823920364379883,147,6.0,0.021873231017962097,1176000,1.15471615254879,11.76,313,0.7837477082014084,502.11,19.0
-0.0023238325901911595,0.5284806548705522,1.8261587619781494,148,6.0,0.022019014721736313,1184000,1.169701759815216,11.91,313,0.7465361827611923,510.04,19.0
-0.006000697459094226,0.547604132909744,1.7589028096199035,149,6.0,0.020328360460698604,1192000,1.1890047299861908,12.16,313,0.7661403298377991,518.22,19.0
-0.003729354362003505,0.6046145959737778,2.057184430360794,150,6.0,0.027603974118828773,1200000,1.2008700215816497,12.37,313,0.7104599797725677,525.13,18.10000000000001
-0.009318615511292592,0.5290183834663572,1.775898442864418,151,6.0,0.02086040156893432,1208000,1.1853883457183838,12.55,313,0.7792632812261582,522.58,19.10000000000001
-0.009316589132504305,0.5722111741378654,1.8265994441509248,152,6.0,0.02177155626937747,1216000,1.1747472071647644,12.31,313,0.7743818807601929,514.59,19.10000000000001
-0.006827102118986659,0.6334928128942304,1.9058887910842897,153,6.0,0.02391165159177035,1224000,1.1536192381381989,12.42,314,0.7581699603796005,514.68,18.10000000000001
-0.0035574849651311526,0.5517455889840908,1.8733414828777313,154,6.0,0.02316532953642309,1232000,1.1870720970630646,12.57,314,0.7495387107133865,518.51,18.10000000000001
-0.010155291230184958,0.5786304500602839,1.9620938360691071,155,7.0,0.025299883713014424,1240000,1.1931978559494019,12.51,314,0.7122173839807511,518.05,19.10000000000001
-0.010328211332671344,0.6670788709179459,1.9990688371658325,156,7.0,0.02650896639097482,1248000,1.1416668283939362,13.23,314,0.7078452038764954,532.46,20.0
-0.010060762407374569,0.6050881384495318,2.0114865243434905,157,7.0,0.026748815700411797,1256000,1.1338955342769623,13.26,314,0.7238398796319961,533.43,20.0
-0.006212350333225913,0.5820797128867677,1.9760758125782012,158,9.0,0.02563659906387329,1264000,1.110588907599449,13.74,314,0.7274739491939545,545.68,21.0
-0.009890797126572579,0.5963026384564081,1.985787215232849,159,9.0,0.026133009614422918,1272000,1.1284513640403748,14.1,314,0.7168488276004791,556.28,21.0
0.0003718414512695745,0.5083300890878908,1.7660408055782317,160,9.0,0.0208380671730265,1280000,1.143160142302513,14.38,314,0.7416833066940307,558.06,21.0
-0.009686936258221977,0.408287834820179,1.5767796867340804,161,0.0,0.02229707654361846,1288000,1.2607881486415864,10.32,314,-0.15434640884399414,440.58,17.10000000000001
0.00026421144139021635,0.17372732078261843,0.9624486472457647,162,0.0,0.010238335146386817,1296000,1.3621168792247773,2.87,314,-0.13162206053733827,221.32,11.0
0.0028904721001163126,0.17564281364860843,1.1290691788494587,163,0.0,0.012324083947642067,1304000,1.371186693906784,0.93,314,-0.018983875513076783,163.13,3.0
0.00047516051767161117,0.2246862947622777,1.3461633042246104,164,0.0,0.015582665508700301,1312000,1.3674345076084138,1.29,314,-0.21363649189472197,175.58,3.1000000000000085
0.0005322497361339629,0.18622367812099191,1.1933352044969796,165,0.0,0.01293568079801844,1320000,1.380821751356125,1.41,314,-0.00929466724395752,180.37,3.0
0.003178811218531337,0.20562560624074672,1.2776461319625378,166,0.0,0.014941107256563555,1328000,1.3795071625709534,1.34,314,-0.0007262176275253296,183.12,3.1000000000000085
0.001413625399582088,0.2033601444763808,1.3393334750831127,167,0.0,0.015031480491452386,1336000,1.3776000392436982,1.57,314,-0.00039878547191619874,194.24,4.1000000000000085
0.0002854905163985677,0.17844070975380485,1.0885136986896395,168,0.0,0.011685351260202878,1344000,1.3714896845817566,1.63,314,-0.00114629864692688,192.7,5.0
0.0003441324268351309,0.19551039448111854,1.2152339950576425,169,0.0,0.013392593171815861,1352000,1.378502324819565,1.5,314,-0.001045631766319275,186.11,4.0
0.00277329862175975,0.18764195833304836,1.1769511577673257,170,0.0,0.013359279257092566,1360000,1.3816532683372498,1.37,314,-0.01054747998714447,181.48,3.0
0.0005477824380795937,0.17809435954108493,1.137354887239635,171,0.0,0.01243456516367587,1368000,1.3826948773860932,1.33,314,-0.005821300148963929,178.85,3.0
-0.0005441291199531406,0.1726313322941333,1.1293753756582736,172,0.0,0.011545679057117014,1376000,1.3828977131843567,1.34,314,-0.0026992815732955933,181.29,3.0
0.0049794873324572105,0.20770333046228878,1.2962986949086188,173,0.0,0.014743002138566226,1384000,1.3777983021736144,1.24,314,-0.0020244789123535158,177.46,3.1000000000000085
