value_loss,policy_loss,episode_length,PMM:episode_rewards,fps,explained_variance,P01:episode_rewards,frames,P09:episode_rewards,policy_entropy,epoch_idx,advantage_norm,grad_norm
0.003718836640473455,-0.0008628079897607676,192.79,1.67,518,0.9614256447553635,0.0,256000,5.0,1.3549694538116455,32,0.6960091948509216,0.18370090620565807
0.003992049037187826,-0.00034752822346490576,192.57,1.73,521,0.9642825442552566,0.0,264000,5.0,1.3582621216773987,33,0.6967226541042328,0.19102464807131858
0.004682087766705081,-0.0021462639543096884,208.6,2.12,521,0.9523803961277008,0.0,272000,5.0,1.3611535227298737,34,0.7638052332401276,0.21131159133445712
0.007046166482614353,-0.0019689278172154447,217.85,2.42,523,0.91730000436306,0.0,280000,8.100000000000009,1.3646144008636474,35,0.9490208530426025,0.25593410449152343
0.005905656027025543,-0.00018774894764646887,209.94,2.26,525,0.9447250413894653,0.0,288000,8.100000000000009,1.3566796314716338,36,0.8955039209127427,0.23794966098312884
0.00570884270418901,-0.002007181905792095,204.01,2.03,526,0.9374796414375305,0.0,296000,6.0,1.3678344261646271,37,0.8695815765857696,0.23736822637248778
0.006208626960287802,-0.0013447631103917957,197.46,1.86,527,0.9290755093097687,0.0,304000,5.1000000000000085,1.3624950969219207,38,0.874256272315979,0.27157999678027755
0.006726330621168017,-0.002029864149808418,198.71,1.87,526,0.9266243106126786,0.0,312000,6.0,1.3638276004791259,39,0.9257417944073677,0.27267488334204537
0.004538043315988034,-0.0008692023707408225,206.4,2.05,520,0.9487642395496368,0.0,320000,6.0,1.3634575617313385,40,0.7839523294568062,0.20493079210662365
0.009199779328191653,0.00011015543102985248,212.9,2.31,516,0.8897511267662048,0.0,328000,6.1000000000000085,1.374514991044998,41,1.1170503416657447,0.2977242320617553
0.004854365275241435,0.0002669979346683249,217.47,2.44,514,0.9468070632219314,0.0,336000,5.400000000000034,1.3615625762939454,42,0.7577610437572002,0.19918280231743957
0.005040023573092185,0.00012621260040759807,204.8,2.07,510,0.9349446856975555,0.0,344000,5.0,1.365250952243805,43,0.7978107571601868,0.20261746778093379
0.0055047269532224165,-0.001493298559798859,194.39,1.8,506,0.9506790506839752,0.0,352000,5.1000000000000085,1.3599918282032013,44,0.8462580379843712,0.22137031426616413
0.004991510648978874,4.410408902913332e-05,223.26,2.63,497,0.950484219789505,0.0,360000,9.0,1.3404953396320343,45,0.8121946838498115,0.2193137414224006
0.004213197652134113,-0.000941809184369049,230.71,2.79,483,0.9629241728782654,0.0,368000,9.0,1.358487207889557,46,0.7482980173826218,0.19601265382879568
0.006865208616945892,-0.00023756405484164132,237.82,2.95,476,0.9328940427303314,0.0,376000,9.0,1.3609091067314147,47,0.952237651348114,0.24498249724092427
0.009387111148680561,-0.0025127918452199083,228.78,2.7,470,0.8854238551855087,0.0,384000,7.1000000000000085,1.3676642298698425,48,1.1478650271892548,0.32486474811097665
0.00922071882407181,-0.0006733100922429003,230.08,2.71,463,0.9051699084043503,0.0,392000,7.1000000000000085,1.366053385734558,49,1.120917612016201,0.29995383712070334
0.006878572255955078,-1.7358156474074348e-05,213.61,2.26,456,0.9216641569137574,0.0,400000,6.0,1.3677466762065889,50,0.9377099087834359,0.26356857199609485
0.003723509586416185,-0.0010756252018472878,198.93,1.94,451,0.9621976655721665,0.0,408000,5.1000000000000085,1.3571588611602783,51,0.6954474118351937,0.1818266174856201
0.00439114334207261,-0.0013842778324033133,200.99,1.95,446,0.9607476383447647,0.0,416000,5.1000000000000085,1.362051795721054,52,0.7451950840651989,0.19410495698858693
0.0038739138111122885,0.00038890650088433174,197.44,1.77,441,0.9619889521598816,0.0,424000,5.0,1.3676145088672638,53,0.7160932505130768,0.19532631507774378
0.005934253059676848,-0.0004436721169622615,212.9,2.27,438,0.9193040555715561,0.0,432000,6.0,1.3659507179260253,54,0.8623857116699218,0.2614869885900224
0.009155496102175675,-0.0032583852676907553,214.82,2.3,433,0.8644756275415421,0.0,440000,5.1000000000000085,1.3636090862751007,55,1.0873953798413276,0.3083428522960808
0.007972418895806186,-0.0038691102352458985,200.32,1.81,429,0.8669635963439941,0.0,448000,5.0,1.356638354063034,56,1.0365498757362366,0.29466548638171647
0.006331807915703393,-0.00045517623104387897,203.91,1.96,424,0.9395463526248932,0.0,456000,5.0,1.3563027203083038,57,0.9289739778637887,0.2501796366480028
0.0077592722175177185,-0.0015141797675437374,212.71,2.25,421,0.9162760752439499,0.0,464000,5.0,1.3606515419483185,58,1.0183978220820427,0.26573827524187377
0.0134751480165869,-0.0040212757219705965,221.76,2.49,417,0.8359989297389984,0.0,472000,5.1000000000000085,1.3559618639945983,59,1.3055795368552208,0.3686588903001261
0.008575902794254943,-0.001875924887135625,202.5,2.0,414,0.8340729439258575,0.0,480000,5.0,1.3524050068855287,60,1.0739695119857788,0.28893397892757855
0.007660067763645202,-0.00032981178810587153,189.58,1.65,411,0.9065419512987137,0.0,488000,3.1000000000000085,1.353530775308609,61,1.0328209972381592,0.2833333201363903
0.006924753289786168,-0.003090757416212,199.06,1.9,408,0.8941638201475144,0.0,496000,4.1000000000000085,1.345833271741867,62,0.9701509150862694,0.2678169725906482
0.0055143553396919745,-0.0006135305100178812,218.46,2.4,405,0.9521165984869003,0.0,504000,5.0,1.3365615808963776,63,0.8649640199542046,0.2279865795749745
0.008997705591609702,-0.001993860871352808,235.13,3.05,403,0.8966960513591766,0.0,512000,8.100000000000009,1.3504025411605836,64,1.0961037516593932,0.2930612067215077
0.010445675926748664,-0.0032690181909129025,242.1,3.23,401,0.8691496932506562,0.0,520000,9.0,1.3564836812019347,65,1.1963995569944381,0.33188149056275634
0.005677845163736492,0.0009110445210535545,229.22,2.84,398,0.941600952744484,0.0,528000,8.0,1.3476683568954468,66,0.8878648936748504,0.23311597506160386
0.009632539351005108,-0.001739094580989331,225.34,2.52,396,0.8966111373901368,0.0,536000,5.1000000000000085,1.3487041461467744,67,1.1641795232892036,0.32762681171487884
0.0099854905763641,-0.002824263877118938,222.36,2.45,393,0.8648307067155838,0.0,544000,5.0,1.3524417090415954,68,1.1801385834813118,0.34021026358637746
0.008839393495582043,-0.003097319189691916,214.22,2.31,392,0.886880195736885,0.0,552000,5.0,1.3413427877426147,69,1.1190272963047028,0.2979131043660883
0.013871465304400771,-0.008102983787539415,225.28,2.7,389,0.859820945262909,0.0,560000,6.1000000000000085,1.3206558203697205,70,1.3815979301929473,0.46683762268594814
0.006831396300112829,0.0019927078168984736,248.29,3.24,388,0.9081543439626694,0.0,568000,7.0,1.322012540102005,71,0.9938436490297318,0.2678138926263837
0.011887658108025789,-0.003945764375821455,252.67,3.39,386,0.8837906837463378,0.0,576000,7.0,1.328187539577484,72,1.3059000849723816,0.37986579398772263
0.009050168031826615,-0.0023506862108479253,248.96,3.22,384,0.9046999913454056,0.0,584000,6.1000000000000085,1.326497677564621,73,1.14544468998909,0.31485725963742295
0.00931572144618258,8.295578416436911e-05,245.51,3.24,382,0.901871919631958,0.0,592000,9.0,1.3147712469100952,74,1.1555935508012771,0.3129607003225201
0.009414324586978183,-0.002198950834572315,255.51,3.55,382,0.9014598578214645,0.0,600000,10.0,1.3329873776435852,75,1.1535158771276475,0.3596290923230523
0.010435913583496586,-0.0031795929186046123,263.28,3.71,381,0.8918694806098938,0.0,608000,9.100000000000009,1.3318172705173492,76,1.2362459599971771,0.3440586691864291
0.012058199995663018,-0.001972534652450122,266.89,3.79,379,0.8732744795084,0.0,616000,9.0,1.323285048007965,77,1.3218962454795837,0.35903657240593406
0.014452934488654137,-0.006521945310523734,275.8,4.02,378,0.8332647812366486,0.0,624000,9.0,1.322998788356781,78,1.4597364103794097,0.4288771162486771
0.01160028669750318,-0.0029534514097031206,285.8,4.3,376,0.8853712552785873,0.0,632000,9.0,1.321466394662857,79,1.2878420943021773,0.3525643758278182
0.009537425800226628,-0.0023622396119026235,288.69,4.38,375,0.9009670937061309,1.0,640000,9.0,1.3183728957176208,80,1.1755650228261947,0.32534678979754905
0.013221714744577184,-0.0017178208482800982,269.2,3.76,374,0.8532399410009384,0.9000000000000004,648000,8.100000000000009,1.2906670784950256,81,1.4001505821943283,0.3817631465133763
0.013494817912578583,-0.006560240872495342,280.74,4.15,373,0.8746545428037643,1.0,656000,9.0,1.2682309198379516,82,1.421953605413437,0.40008181112633784
0.01871840188279748,-0.004644060640803218,283.17,4.12,372,0.7630664986371994,1.0,664000,8.0,1.2495307850837707,83,1.6905144941806793,0.4563766368979904
0.01651201579719782,-0.0038429208952584304,304.03,4.64,371,0.8265368068218231,1.0,672000,9.0,1.274608654975891,84,1.5734694015979767,0.4423322675409774
0.009815677520819008,-0.0014782296601333655,311.55,4.93,370,0.8937468069791794,1.0,680000,9.0,1.3044357705116272,85,1.2056784290075302,0.32319383832988235
0.013747509429231286,-0.00038573543570237235,315.4,5.04,370,0.8639794492721558,2.0,688000,9.0,1.2828293466567993,86,1.4465772753953934,0.3917632920435939
0.01795715690823272,-0.0061099914484657345,319.52,5.26,369,0.8457975363731385,1.8000000000000007,696000,10.100000000000009,1.212654447555542,87,1.643239979147911,0.4842161449613691
0.01680000006221235,-0.004783871895633638,327.01,5.79,368,0.8179366570711136,0.0,704000,11.100000000000009,1.2806716883182525,88,1.5675048023462295,0.4403272891172343
0.01282585054403171,-0.004701056174817495,327.36,5.73,368,0.8718513137102127,0.9000000000000004,712000,11.0,1.2506455445289613,89,1.3819367784261702,0.3916262031595683
0.014739391701295972,-0.004870346778770909,350.14,6.52,367,0.8490193122625351,0.0,720000,12.0,1.250489103794098,90,1.485458579659462,0.4539090696978327
0.015687087066471577,-0.005834874598658644,342.88,6.38,366,0.8401000607013702,0.0,728000,12.0,1.2453089094161987,91,1.5416325265169144,0.44722760250688665
0.017273776959627868,-0.0036329796083737166,337.98,6.18,366,0.8296251112222671,1.0,736000,11.0,1.2457895648479462,92,1.630520276427269,0.48052129918211006
0.01279096475802362,-0.0017470497533213347,325.4,5.88,365,0.8685337191820145,1.0,744000,10.0,1.2547615218162536,93,1.4015093183517455,0.39994729119153677
0.014046734431758523,-0.0045129731766064655,316.69,5.43,365,0.8706742739677429,1.0,752000,9.100000000000009,1.2588652849197388,94,1.4549643504619598,0.41711465124628866
0.013126269255299122,-0.004355127480084775,326.05,5.65,364,0.8590165615081787,2.0,760000,10.0,1.2670430254936218,95,1.400726688504219,0.3765396256601571
0.01455070098862052,-0.004850215774495154,327.48,5.58,363,0.8607585650682449,0.0,768000,11.0,1.237295013666153,96,1.486584432721138,0.432256780976998
0.01439870619913563,-0.0041508349974174056,335.62,5.86,363,0.8641685807704925,0.0,776000,12.0,1.2706182610988617,97,1.4627441614866257,0.412817690482294
0.010960827893577517,-0.003345559560111724,349.7,6.25,362,0.9046991920471191,0.0,784000,12.0,1.2472766816616059,98,1.2852267307043075,0.3860742101607421
0.014071951182559132,-0.0028431783297855873,345.76,6.08,362,0.8624672377109528,0.0,792000,12.0,1.2767568111419678,99,1.4449956613779067,0.41117341572117133
0.012524613591376693,-0.0009766173026582693,336.34,5.72,361,0.8746196019649506,0.9000000000000004,800000,11.100000000000009,1.2622905552387238,100,1.3750784993171692,0.3974624874078955
0.01819899709429592,-0.006808237736695446,338.15,5.79,361,0.836748942732811,1.0,808000,11.0,1.239506369829178,101,1.644836061000824,0.48407282101928606
0.016324865226633848,-0.0034582937711456906,343.62,5.98,360,0.8205576020479203,1.0,816000,11.0,1.2471329176425934,102,1.573258187174797,0.45258121833245013
0.013787719416432082,-0.004904670829419046,348.75,6.21,360,0.8488233071565628,0.9000000000000004,824000,11.0,1.210183892250061,103,1.4464726662635803,0.4226846449159327
0.015740494928322732,-0.002642835801525507,367.04,6.83,359,0.8371850776672364,2.0,832000,11.100000000000009,1.186075679063797,104,1.5442435163259507,0.4343020059155929
0.015154422242194415,-0.005168267774333799,369.11,6.92,358,0.8488513046503067,1.9000000000000004,840000,12.0,1.1970654499530793,105,1.5109901463985442,0.46342566097875965
0.018732103747315706,-0.006131740721175447,376.41,7.11,358,0.8111365556716919,0.0,848000,13.0,1.2236686503887177,106,1.6880814331769942,0.49315650085634716
0.015571654292289168,-0.007255522169580217,380.67,7.2,357,0.8453846418857575,1.8000000000000007,856000,13.0,1.2163436686992646,107,1.5330948412418366,0.46599334813569243
0.02044574646279216,-0.00846093565080082,386.33,7.36,357,0.8177464389801026,2.0,864000,13.100000000000009,1.200149930715561,108,1.7392949402332305,0.572937158953182
0.01805996256414801,-0.0005813418226898648,380.61,7.05,356,0.8159239983558655,2.0,872000,12.100000000000009,1.2009627199172974,109,1.657565836906433,0.49445220743023016
0.017588770161382855,-0.006471043183701113,385.27,7.36,356,0.8099964529275894,2.9000000000000004,880000,13.0,1.2235720217227937,110,1.6329887402057648,0.5001008440045378
0.01767907553818077,-0.0058106248973490435,375.59,7.2,355,0.8018127346038818,2.0,888000,13.100000000000009,1.2347511196136474,111,1.629839102625847,0.493995504753251
0.014857568126171828,-0.0022248804388800636,369.34,7.03,355,0.8345585930347442,2.0,896000,13.0,1.230181977748871,112,1.5097787898778916,0.43897507472853753
0.01684724566526711,-0.006677372230915353,370.57,7.0,355,0.8548393267393112,2.0,904000,13.0,1.2498844957351685,113,1.5940256494283676,0.5076962981613699
0.015399693110957742,-0.004570951018249616,384.25,7.3,355,0.8406076329946518,3.0,912000,13.0,1.247453988790512,114,1.529940339922905,0.4626468582464337
0.018560018101707102,-0.00923691567099013,383.19,7.14,354,0.8228232538700104,3.0,920000,12.100000000000009,1.193001252412796,115,1.6804988199472428,0.5443123709868984
0.018948195734992623,-0.002780587680026656,395.4,7.81,354,0.8035026580095291,3.0,928000,13.0,1.199338585138321,116,1.6954145288467408,0.5123653014150189
0.02089433202520013,-0.0022333439631620424,403.1,8.13,353,0.7935328608751298,3.0,936000,14.0,1.2171707606315614,117,1.784230021238327,0.5574912670118399
0.022924194280058145,-0.008777932350058108,427.78,9.07,353,0.7681123071908951,4.0,944000,15.0,1.2336871361732482,118,1.8621710681915282,0.5625870834133115
0.02176906746579334,-0.007710117319365963,433.69,9.28,353,0.7919116979837417,4.0,952000,15.0,1.230573046207428,119,1.8214531552791595,0.5910216747225112
0.019979080921038984,-0.006385815300163813,448.78,9.79,353,0.778999594449997,4.9,960000,15.100000000000009,1.226881890296936,120,1.7432569885253906,0.5474148970081437
0.01983723131939769,-0.003793849819339812,464.33,10.34,352,0.7851233410835267,5.0,968000,16.10000000000001,1.2397139859199524,121,1.7335714596509932,0.5138706672285265
0.021916737309657038,-0.007505698142977053,464.72,10.19,352,0.7778181779384613,5.0,976000,15.0,1.2307027196884155,122,1.8182439482212067,0.5923898297509274
0.018107232358306646,-0.0067065013869432736,468.4,10.37,352,0.7920577675104141,5.0,984000,15.200000000000017,1.216529619693756,123,1.6665168470144271,0.5083545792578767
0.025336442701518535,-0.01119448084034957,470.53,10.68,352,0.7500530582666397,6.0,992000,15.0,1.1771838283538818,124,1.9478027057647704,0.6817610297535112
0.026376460613682866,-0.010748562268272508,469.16,10.76,351,0.6789235836267471,6.0,1000000,15.0,1.1218972408771515,125,1.9959592521190643,0.7980033973219457
0.021688767969608308,-0.0035702467542250817,470.09,10.89,351,0.7649084937572479,6.0,1008000,16.10000000000001,1.1567247331142425,126,1.815787124633789,0.5752278170067193
0.024640082689002155,-0.01223410556311137,467.83,11.26,351,0.724409516453743,6.0,1016000,17.10000000000001,1.1179822301864624,127,1.9363042676448823,0.6673712279276967
0.022355808457359672,0.001493227332830429,476.65,11.83,350,0.7500193524360657,6.0,1024000,18.0,1.1529599356651306,128,1.8383844953775406,0.6643694340294053
0.023219925751909613,-0.0063866003660950806,473.41,11.84,350,0.7417985051870346,6.9,1032000,17.10000000000001,1.0955809926986695,129,1.8865907633304595,0.6707655141481979
0.023189224544912578,-0.008265764493844472,483.98,11.86,350,0.7532778650522232,7.0,1040000,18.0,1.1344061309099198,130,1.878134061694145,0.6150093802706228
0.02436761191114783,-0.005156133972923272,493.14,12.06,349,0.7679951292276382,7.0,1048000,18.0,1.096714494228363,131,1.927420781850815,0.6392218775875087
0.03085158389993012,-0.01293471160601257,504.93,12.42,349,0.6118316680192948,7.0,1056000,18.10000000000001,1.0866390877962113,132,2.101098940372467,0.7534366629040835
0.024006999991834164,-0.0042263518759864385,512.03,12.58,349,0.7352888703346252,7.0,1064000,19.10000000000001,1.1410442614555358,133,1.921783024072647,0.6281910934167338
0.02575835379771888,-0.0064180691546062004,529.45,13.23,349,0.7114459943771362,7.0,1072000,20.10000000000001,1.154466164112091,134,1.9828315210342407,0.614965965956567
0.023441134933382273,-0.007685999849054497,543.29,13.45,348,0.7479215425252914,7.0,1080000,19.10000000000001,1.173740130662918,135,1.877490030527115,0.5932046137378467
0.025212081801146268,-0.008838415380741935,560.54,13.98,348,0.7597405791282654,8.0,1088000,20.10000000000001,1.181238566637039,136,1.9514292418956756,0.5873773488414583
0.022815965642221273,-0.00785895245790016,572.68,14.69,348,0.7448633241653443,8.0,1096000,22.0,1.1449438333511353,137,1.8545505559444428,0.5699257302369997
0.022585582514293493,-0.006084498724376317,573.59,14.77,348,0.7753402382135391,8.0,1104000,22.0,1.1867766749858857,138,1.8537786662578584,0.5767167849880195
0.021079449178650976,-0.009357327755424194,571.11,14.81,348,0.7679929959774018,8.0,1112000,22.0,1.1720394313335418,139,1.781952229142189,0.6154676594551272
0.026425105184316636,-0.007048238607821986,571.05,15.13,347,0.7395308274030685,8.0,1120000,22.10000000000001,1.1004022896289825,140,2.0009305977821352,0.6891360244961997
0.029776625423692166,-0.012753138330735965,573.3,15.19,347,0.7010207480192184,9.0,1128000,23.0,1.1001384431123733,141,2.11677508354187,0.7698075528099669
0.024263538871891796,-0.005691960510448553,571.17,15.1,347,0.7486914896965027,9.0,1136000,23.0,1.1369494944810867,142,1.8993670678138732,0.614865466740348
0.023239291617646814,-0.007161341742612421,575.43,15.42,347,0.7703444194793702,9.0,1144000,23.0,1.1458059251308441,143,1.882242008447647,0.5745322984186412
0.022790869548916817,-0.007197229951634654,575.78,15.24,347,0.7581918907165527,9.9,1152000,22.10000000000001,1.1383445417881013,144,1.857585380077362,0.5811120235667768
0.029550470458343626,-0.005755343173368601,588.14,15.83,346,0.6692984062433243,10.0,1160000,24.0,1.09849707365036,145,2.116228667497635,0.6833028897903434
0.025369210350327194,-0.01314351255481597,595.44,16.23,346,0.7419222837686539,10.0,1168000,24.0,1.1299239158630372,146,1.956927747130394,0.6317089936334708
0.028110891422256826,-0.011200916828238405,599.55,16.35,346,0.7125276231765747,10.0,1176000,24.0,1.0616917210817336,147,2.0509900867938997,0.8235032365027647
0.027566488389857112,-0.010885310299345292,599.4,15.95,346,0.7117012739181519,10.0,1184000,24.0,1.0739407736063002,148,2.031249026656151,0.6650469220912926
0.026742208190262316,-0.008940120533807203,612.99,16.53,346,0.6910380667448044,10.0,1192000,24.10000000000001,1.0716093945503236,149,2.008853625059128,0.7126937125737346
0.027120225415565073,-0.010550328266108409,611.5,16.8,345,0.6792883312702179,10.9,1200000,25.0,1.0502852612733842,150,2.0213333332538603,0.8088848853866055
0.027521184571087362,-0.0010299588111229241,618.03,16.93,345,0.724942986369133,11.0,1208000,25.0,1.0938737523555755,151,2.042598878145218,0.6794510330384003
0.027427082820795475,-0.00969498112317524,618.48,17.24,345,0.7091833716630935,10.9,1216000,25.10000000000001,1.0677575278282165,152,2.0431046545505525,0.7138342693511658
0.030982478298246862,-0.01847601479734294,636.68,17.95,345,0.6833512079715729,11.9,1224000,27.10000000000001,1.0687053018808366,153,2.1368640661239624,0.7192297078195091
0.030043623941019178,-0.00899653958840645,639.01,18.18,344,0.7106144142150879,11.9,1232000,27.10000000000001,1.0450002336502076,154,2.0636310493946075,0.842861962994629
0.026891616275534033,-0.012114076512516477,662.37,19.22,344,0.7032430732250213,12.0,1240000,28.0,1.0302021473646163,155,2.0104063165187838,0.6631251799278987
0.02941552004776895,-0.014234029594808817,665.7,19.62,344,0.6862030458450318,12.0,1248000,29.0,1.045576981306076,156,2.0950414216518403,0.7321333720476112
0.027530485996976495,-0.0024805833003483714,668.18,19.47,344,0.7262351793050766,12.0,1256000,28.0,1.1094317120313644,157,2.0256522715091707,0.6333261195498429
0.025060358308255672,-0.007349000190151856,661.11,19.38,344,0.7314660334587098,12.0,1264000,28.10000000000001,1.1107822340726852,158,1.9535576367378236,0.5901113314441606
0.02535334643907845,-0.006902047874173149,659.82,19.59,344,0.7344312566518784,12.9,1272000,29.0,1.1218054497241974,159,1.964531171321869,0.630438920129543
0.025980280074290932,-0.003280640226439573,660.91,19.54,343,0.7461885178089142,13.0,1280000,29.0,1.1139941263198851,160,1.9712756836414338,0.6354214280312547
0.02381334695033729,-0.007277590825106017,641.13,18.98,343,0.7156598228216171,12.0,1288000,27.0,1.12346997320652,161,1.8885708844661713,0.6371273015579701
0.02618096204008907,-0.008455139915749896,644.94,19.11,343,0.7203722596168518,12.0,1296000,30.0,1.1135282385349274,162,1.9736132419109345,0.6737273153201037
0.030095308339223265,-0.011495778053649701,631.16,18.64,343,0.7003907907009125,10.9,1304000,28.200000000000017,1.0979586279392242,163,2.1204106718301774,0.7887992798946903
0.028050113758072256,-0.006937684430449735,635.72,18.56,343,0.7134067207574845,10.9,1312000,28.0,1.1307874274253846,164,2.0445742070674897,0.7293338746739084
0.0314089864725247,-0.011002723622368649,651.15,19.28,343,0.6848958295583725,10.9,1320000,30.10000000000001,1.1043908286094666,165,2.167130296230316,0.6888484014135139
0.03226360998582095,-0.011432957772631197,668.52,19.92,343,0.6975221264362336,11.9,1328000,31.0,1.1283809214830398,166,2.196024336218834,0.7683879468343023
0.029899877812713384,-0.010560400151880457,678.04,20.25,342,0.6999284881353378,12.0,1336000,30.10000000000001,1.1126489305496217,167,2.1201384377479555,0.6872270127191885
0.03226972539443523,-0.011956580283585936,688.32,20.79,342,0.6919480645656586,12.0,1344000,31.10000000000001,1.0358069223165511,168,2.2001107907295228,0.844286754746367
0.034450533422641455,-0.011673470974346855,704.68,21.27,342,0.6704901665449142,12.0,1352000,31.10000000000001,1.0396891176700591,169,2.262245707511902,0.8891713359934554
0.03026793485507369,-0.011310474353376777,727.13,22.02,342,0.7006485468149185,12.9,1360000,32.0,1.0998342818021773,170,2.12782095849514,0.7773095598377598
0.030244887601584197,-0.010958176722051577,734.61,22.49,342,0.6720786237716675,13.0,1368000,32.20000000000002,1.0935606437921523,171,2.127235561609268,0.7162042508140722
0.030137480036355555,-0.01183597057388397,741.87,22.84,341,0.6641045147180558,13.0,1376000,34.10000000000001,1.02455835044384,172,2.0851956486701964,0.7210554403738759
0.031243140595033764,-0.011224933372577652,767.69,24.04,341,0.674130911231041,14.9,1384000,36.0,1.0380745911598206,173,2.175188615322113,0.7754477868367086
