epoch_idx,fps,P09:episode_rewards,advantage_norm,value_loss,episode_length,frames,P01:episode_rewards,explained_variance,policy_entropy,policy_loss,PMM:episode_rewards,grad_norm
293,480,3.0,0.15107763208448888,0.0004139365364846981,185.23,2344000,0.0,-0.6881999868154526,1.3858557105064393,-0.0001435910488362424,1.41,0.020644755053372297
294,480,3.1000000000000085,0.16143683472648263,0.000381028358842741,181.65,2352000,0.0,0.19040497660636901,1.3860559058189392,0.00011799783469086833,1.41,0.023204917096535174
295,480,4.0,0.16353996192105114,0.0004533890755033099,185.05,2360000,0.0,-0.7911441838741302,1.3860013282299042,-4.072717107192147e-05,1.51,0.02428158233788786
296,480,3.0,0.10788723081350327,0.0001354562114431701,181.51,2368000,0.0,-0.6373352408409119,1.3860514485836029,-0.0001861428672418697,1.35,0.017120721512255528
297,480,3.1000000000000085,0.20127819259651006,0.0006239405020858158,185.4,2376000,0.0,-0.7162078511714935,1.3860274851322174,-1.88428064029722e-05,1.48,0.02984679895224673
298,480,4.0,0.11094308394938707,0.00015813814973284935,188.23,2384000,0.0,-1.1732837837934493,1.385900353193283,7.900932916527382e-05,1.54,0.01446849483889986
299,480,3.0,0.07631933695636689,0.00012126920560206145,179.2,2392000,0.0,-1.2391190987825393,1.385827169418335,3.981958871008828e-06,1.28,0.01007496265667825
300,480,3.0,0.17957197595387697,0.0005623771250998288,178.51,2400000,0.0,-0.11619731962680817,1.3859088444709777,-9.515202647889964e-05,1.3,0.02913052558652052
301,480,4.0,0.16017630646936595,0.0003642523439515344,186.78,2408000,0.0,-0.07564224779605866,1.3859842395782471,0.00022288077243160843,1.49,0.020549778182598046
302,480,4.0,0.12210427819751203,0.00023681841909080958,187.36,2416000,0.0,-1.5530703020095826,1.3859727358818055,-5.070736142442911e-06,1.49,0.016840404541466854
303,480,3.0,0.10163855347782373,0.0001846274767578393,174.48,2424000,0.0,-1.8368523621559143,1.3860047245025635,6.9395211637584e-05,1.18,0.014009118532138114
304,480,2.0,0.07899109689518809,8.269493130455885e-05,163.51,2432000,0.0,-0.1847640722990036,1.3861755681037904,4.854069338762201e-05,0.93,0.012990624669267677
305,480,3.0,0.19710386376827954,0.0006507370710528448,169.37,2440000,0.0,-2.212320088148117,1.3857345819473266,-0.0005205107603978832,1.06,0.033538268147464606
306,480,3.0,0.17672574060037732,0.00047134844314996373,178.44,2448000,0.0,-0.17386093080043794,1.3850944817066193,0.00010349795225920388,1.3,0.02426448576005527
307,480,3.0,0.1655328882113099,0.00040264346958792887,181.42,2456000,0.0,-1.0131633132696152,1.3856868648529053,3.076181288633961e-05,1.38,0.022114347014332302
308,480,3.0,0.12065051575191318,0.0001786067818227366,180.86,2464000,0.0,-5.704387459158897,1.3860999202728272,0.0001369365990103688,1.3,0.017283187393300193
309,481,3.0,0.11217594653367996,0.00018551736004383202,173.95,2472000,0.0,-0.7659522986412048,1.3857131147384643,-0.000134411559192813,1.13,0.01630136681168655
310,480,3.0,0.1654174793418497,0.0004951528546348527,178.24,2480000,0.0,-0.9825622636079788,1.3855968058109283,-0.00010382204405345874,1.27,0.02665050977022506
311,480,3.1000000000000085,0.15312749368138612,0.0003637249381301899,185.4,2488000,0.0,-3.0654661959409713,1.3858775317668914,3.610296656916034e-05,1.46,0.020993938905440265
312,480,3.1000000000000085,0.15320858559571207,0.00037895906439189275,187.48,2496000,0.0,-0.9083177727460862,1.3859003007411956,2.8839520700785216e-05,1.5,0.023835080970386006
313,480,3.0,0.14232024143449962,0.00033349054421762505,182.82,2504000,0.0,-2.9874507385492324,1.3859590911865234,9.114936605328694e-05,1.41,0.018832622083479796
314,480,3.1000000000000085,0.14669644258916378,0.0003194213435563142,186.05,2512000,0.0,-1.0046579593420029,1.385797004699707,-9.850555838056607e-05,1.45,0.020212673056696023
315,481,4.0,0.15793106951750815,0.00045250201139651836,185.32,2520000,0.0,-0.966833871603012,1.3856573688983918,6.035781691025477e-05,1.4,0.021148817946742685
316,481,3.1000000000000085,0.13881758220493792,0.00036882095601299626,173.0,2528000,0.0,-3.0396788132190706,1.3860250544548034,-4.254348139511421e-05,1.19,0.019717481861890027
317,481,2.0,0.10463978053070605,0.0001253396356639769,168.84,2536000,0.0,-1.6512584447860719,1.3859344255924224,9.711009377497248e-05,1.08,0.014006244989282421
318,481,4.0,0.13879862556234002,0.00029369751217473095,187.8,2544000,0.0,0.43370840191841126,1.3858618247509003,-6.368645365000702e-05,1.54,0.02110203163563243
319,481,4.0,0.17857612271793186,0.00048623403390479325,188.96,2552000,0.0,-3.0171817678213118,1.3857159221172333,-6.0359099879860875e-05,1.59,0.025388516767705836
320,481,4.0,0.13886209173128009,0.0003226542365086971,179.51,2560000,0.0,-2.0301367664337158,1.3859563338756562,4.6067583753028885e-07,1.34,0.01886941798566119
321,481,4.0,0.13491532938554884,0.00020592722375567974,182.35,2568000,0.0,-1.8435614150762558,1.3859159862995147,-7.935130165435566e-05,1.35,0.02027143764663304
322,481,3.1000000000000085,0.09967640261165797,0.00011892533598029331,185.21,2576000,0.0,-0.19531795859336853,1.3860430312156677,5.7362529551028276e-05,1.41,0.015892866261097798
323,481,3.0,0.11347408102359623,0.000127012600999592,177.71,2584000,0.0,-4.460104914903641,1.386140340566635,7.599600789490068e-05,1.22,0.018635438724197557
324,481,3.0,0.14444658043794334,0.0004038430685568528,169.12,2592000,0.0,-1.0305469679832457,1.3861829018592835,1.808718443498947e-05,1.05,0.023201637765310965
325,481,3.0,0.13127509266138077,0.00033900305766053406,173.22,2600000,0.0,-1.2044919979572297,1.3860559391975402,1.9977877227574935e-05,1.17,0.017910821365456287
326,481,4.0,0.11811514161527156,0.00023442514072030462,181.62,2608000,0.0,0.0022039204835891725,1.385945270061493,-0.0001271965944906661,1.34,0.017093690574990633
327,481,3.1000000000000085,0.19000143151730298,0.0005572296848163205,185.72,2616000,0.0,-22.043672266602517,1.3852295863628388,0.00012837644380851997,1.46,0.028173406353449417
328,481,3.0,0.14384221433661878,0.00033351000272659805,180.82,2624000,0.0,-0.8943729680776596,1.3850241577625275,5.5107788502937185e-05,1.38,0.01936462394283943
329,481,3.1000000000000085,0.16550543778575957,0.0005744177493011193,183.47,2632000,0.0,-52.062763365507124,1.385082380771637,-3.47518101989408e-05,1.47,0.02335697779291397
330,481,3.1000000000000085,0.16505507505498826,0.0005040861041248945,189.91,2640000,0.0,-0.34440785229206083,1.3857497668266296,0.00011556436056707753,1.65,0.021732619574226345
331,481,3.1000000000000085,0.10536091264337301,0.00012731879018474502,179.19,2648000,0.0,-10.89651697218418,1.3859149253368377,-4.3682322211680005e-05,1.34,0.01561406441872253
332,481,3.0,0.1322301900666207,0.0002560780021980236,173.31,2656000,0.0,-0.6896099472045898,1.3859421038627624,2.926786146417726e-05,1.12,0.02000804224062142
333,481,3.0,0.16098561841994524,0.00037373313628677354,178.92,2664000,0.0,0.19559081971645356,1.385916348695755,9.96555978053948e-05,1.27,0.024002143245735907
334,481,3.1000000000000085,0.11017937559634447,0.0001752273607485222,182.81,2672000,0.0,-0.3081261032819748,1.3860293006896973,3.6224285277057786e-05,1.43,0.016426786956977954
335,481,4.0,0.14867507220245899,0.0003330391624763251,184.1,2680000,0.0,-0.5823807841539383,1.3860285949707032,-6.957038496693713e-05,1.43,0.022321689843027067
336,481,4.0,0.13489991115406155,0.00023836560095560344,189.45,2688000,0.0,-0.2551499402523041,1.3858859157562256,-6.525969620270189e-05,1.53,0.02031588285005418
337,481,4.0,0.10555914271622896,0.00015155938543216508,181.97,2696000,0.0,-1.5542016017436981,1.3860365891456603,1.5242728477460332e-05,1.34,0.015315609491747055
338,481,4.0,0.12663858594372868,0.0002126947099395693,182.55,2704000,0.0,-0.20306293904781342,1.3860904920101165,4.8484439743106124e-05,1.35,0.018368031939360534
339,481,4.0,0.1376262084208429,0.00031628456896100945,181.4,2712000,0.0,-0.13517166376113893,1.3859607863426209,0.00010886451225815108,1.32,0.020661895618057858
340,481,3.1000000000000085,0.16063169355504214,0.0003424217200171142,179.28,2720000,0.0,-0.18000487267971038,1.3858428990840912,-1.4610516063839896e-05,1.28,0.023040091711911733
341,481,4.0,0.12273417253978551,0.0002621229524311275,180.44,2728000,0.0,-1.6537907141447068,1.3859345650672912,7.014220991550247e-05,1.33,0.01613745906394595
342,481,3.0,0.1299788491986692,0.00023435288582732028,170.28,2736000,0.0,-0.4361235076189041,1.386133850812912,-0.00014820695638263716,1.08,0.019716357270978292
343,481,3.0,0.1034372285194695,0.00013183817099616136,172.49,2744000,0.0,-0.890448152422905,1.3859443724155427,-3.5646614519464493e-05,1.13,0.016274147080933214
344,481,4.0,0.2168117160536349,0.0007262747650088386,182.94,2752000,0.0,0.3240631586313248,1.3853526020050049,-1.7049122652679217e-06,1.42,0.0301223467485061
345,481,4.1000000000000085,0.1591664465609938,0.000497414117822359,196.04,2760000,0.0,-2.219304906129837,1.3853518986701965,-5.712806851079222e-05,1.8,0.01977399192433174
346,481,4.0,0.11253171214833856,0.0001494632501430715,186.12,2768000,0.0,-1.022943575978279,1.3857486248016357,8.286766573291971e-05,1.57,0.016988632889126526
347,481,3.0,0.1420545392856002,0.00026450971588701575,177.18,2776000,0.0,-0.6083804273605347,1.3860252237319945,1.8085170013364403e-05,1.24,0.02008977204830252
348,481,4.0,0.13387436298653482,0.00027701328471096075,184.78,2784000,0.0,-1.5367298024892806,1.3859406161308288,8.148754337526042e-05,1.4,0.018864864057240978
349,481,4.0,0.15064570669084787,0.0003683744144200318,181.0,2792000,0.0,-36.68683878183365,1.3858959710597991,0.00016591217408858938,1.35,0.02243025036398297
350,481,3.0,0.1103597840666771,0.00016143504638193917,173.98,2800000,0.0,-0.8854808831214904,1.3860477900505066,-9.494740988884587e-05,1.21,0.015748191802868503
351,481,3.0,0.10543473178520799,0.00021924181654185305,172.89,2808000,0.0,-0.7243158560991287,1.3861248064041138,3.036873423866382e-05,1.16,0.013186073186175982
352,481,3.0,0.11918366462923587,0.00023995891704885251,175.17,2816000,0.0,-0.30224769353866576,1.3861383318901062,0.00016876853824214776,1.22,0.018577201051124335
353,482,4.0,0.14537708092480897,0.0003698619721194518,180.93,2824000,0.0,-0.7794963163137436,1.3860633075237274,-7.735546092590085e-05,1.33,0.021970125913714934
354,482,4.0,0.12457699919119478,0.00021991164402379582,186.07,2832000,0.0,-0.09680149853229522,1.3855833852291106,0.00010046035793493502,1.41,0.01716499408676024
355,482,3.1000000000000085,0.15380789360031485,0.000449684265089445,188.74,2840000,0.0,-1.2065893083810806,1.3860131692886353,3.930677273473293e-05,1.57,0.022195818210633746
356,482,3.1000000000000085,0.16740128073841334,0.0004986659147402861,186.25,2848000,0.0,0.24505747795104982,1.385633215904236,6.4529540395597e-05,1.58,0.020674090070213452
357,482,3.0,0.14119961625896393,0.0004411383700812621,179.62,2856000,0.0,-1.1060516369342803,1.385893028974533,1.988008662010543e-05,1.36,0.020416470956340915
358,482,3.0,0.10038713454268873,0.0001272656384981019,174.19,2864000,0.0,-1.531493046283722,1.3859897100925445,-7.256244425661862e-06,1.15,0.013400206789022071
359,482,3.0,0.20749303152784704,0.0006697026844403809,183.21,2872000,0.0,-1.6601525646448136,1.3854917252063752,-0.00031586742588842755,1.4,0.029176284828293417
360,482,3.1000000000000085,0.13946097668260335,0.00033615981075683975,183.28,2880000,0.0,-0.7621093195676804,1.3855682957172393,0.00023415189410570748,1.45,0.016897080242497104
361,482,4.0,0.10117789451032877,0.0001522232660931877,180.48,2888000,0.0,-3.337889356017113,1.3860053193569184,2.8618279175134375e-05,1.36,0.014481779901776681
362,482,3.0,0.09050000760704278,9.926667243462362e-05,174.5,2896000,0.0,-1.7950987976789474,1.3861199426651,5.500531200596015e-05,1.17,0.01336933915593975
363,482,3.0,0.1730048282817006,0.0004591100326820197,176.55,2904000,0.0,-0.7236865085363388,1.3860935831069947,4.0481281321262944e-05,1.26,0.02279939173114533
364,482,4.0,0.15080470284447073,0.00041797661973419053,190.49,2912000,0.0,-0.44432154774665833,1.3858736836910248,7.549192901933566e-05,1.62,0.020431612378755477
365,482,4.0,0.12338788684457541,0.00018647107219180726,191.25,2920000,0.0,-0.6851623326539993,1.3858497416973115,2.0602271652023772e-05,1.58,0.016470255387457094
366,482,4.0,0.14159474521875381,0.00029123029157062774,183.59,2928000,0.0,-1.834245885014534,1.3860317993164062,-0.00010900664114160463,1.41,0.01894780744524446
367,482,4.0,0.16820847930386662,0.0004897195540792155,179.37,2936000,0.0,-5.58904805123806,1.38581756234169,3.901379634044133e-05,1.35,0.020532139032495914
368,482,3.1000000000000085,0.1180300603248179,0.00024499747740833297,181.81,2944000,0.0,-1.3592207461595536,1.3860627460479735,3.450473686825717e-05,1.4,0.015007105112487824
369,482,3.0,0.09184861885383726,9.381227106246115e-05,182.55,2952000,0.0,-3.7544294488430023,1.3861662662029266,1.6186055247544573e-05,1.4,0.012096117952280182
370,482,3.0,0.18601249886676668,0.0005248542540311974,183.33,2960000,0.0,-172.06685925781727,1.3858199846744537,-6.521271007841279e-05,1.39,0.026241356934136734
371,482,3.1000000000000085,0.13816584365442394,0.00035426515922836187,186.27,2968000,0.0,-0.23148814260959624,1.3856104004383087,-1.694410142590641e-05,1.43,0.0194015338764844
372,482,3.0,0.1275491728913039,0.0003989073139507582,178.0,2976000,0.0,-1.2745428895950317,1.3856757116317748,0.00011063387821195647,1.21,0.015545992188451012
373,482,3.0,0.1572889261879027,0.0003946752635943085,172.67,2984000,0.0,-1.3054665732383728,1.3860304188728332,6.245103242690674e-05,1.11,0.02038815218605453
374,482,3.0,0.14537542656064034,0.00035958857471825924,176.38,2992000,0.0,-1.296607339978218,1.386064418554306,0.0002128218413417926,1.25,0.018838447696197597
375,482,3.0,0.1044321932271123,0.00012050851364506343,178.6,3000000,0.0,-0.7563010871410369,1.3858054995536804,-0.0001568527173367329,1.3,0.016508172775710716
376,482,3.0,0.08917980162426829,0.00012798273708426679,175.94,3008000,0.0,-0.3962781947851181,1.3860472226142884,-5.9948158989300284e-05,1.24,0.012910351078149014
377,482,3.0,0.14174627545289695,0.00026132828802019506,177.39,3016000,0.0,-0.059016559720039365,1.3860410487651824,-6.553351355250925e-05,1.32,0.020325321092636357
378,482,3.0,0.09004513476975262,9.200797028427132e-05,177.44,3024000,0.0,-1.370087114572525,1.3859159290790557,0.00016559635888370396,1.33,0.012497158591967454
379,482,3.0,0.12826398158445954,0.0002930538660962156,173.55,3032000,0.0,-0.5719119578599929,1.3859484708309173,-8.307169315230567e-05,1.17,0.019160005492607504
380,482,3.0,0.11330836445093155,0.0001731378916565518,171.49,3040000,0.0,-1.3391189467906952,1.385994952917099,-3.4783748735662814e-05,1.11,0.015413321795691725
381,482,3.0,0.17005089426413178,0.00044831730114992753,177.41,3048000,0.0,-0.2899500197172165,1.3858081364631654,5.082990399387199e-05,1.28,0.024741414587280904
382,482,3.1000000000000085,0.10644988595508038,0.000159860813973296,186.83,3056000,0.0,-1.9465963864326477,1.3857987856864928,9.571143066750665e-05,1.48,0.014289820283777382
383,482,3.0,0.08642328477464617,8.26716864185073e-05,185.07,3064000,0.0,-0.527567971944809,1.3858665597438813,-3.056448982533766e-05,1.39,0.013748620636359992
384,482,3.1000000000000085,0.1538200692180544,0.0003826322426107254,190.3,3072000,0.0,-0.9039409291744233,1.3860881793498994,5.4828069194172714e-05,1.55,0.0205148008951942
385,482,4.0,0.14234238216653466,0.0003046470087065245,190.52,3080000,0.0,-0.09112199485301971,1.3857753312587737,-0.00011092023176388466,1.55,0.021267611047669235
386,482,4.0,0.1245450886618346,0.0002490371636167765,180.7,3088000,0.0,-1.2793902856111528,1.3856782555580138,-2.762478969998483e-05,1.3,0.016806562852580736
387,482,4.0,0.1512220058776438,0.00028305147921173554,184.14,3096000,0.0,0.6931631880998611,1.3858128917217254,-1.3623105269289225e-06,1.41,0.02233091121673815
388,482,4.0,0.12378080904483796,0.0001968134387675491,189.69,3104000,0.0,-1.2459552437067032,1.386048196554184,0.0001126768538961187,1.53,0.017086161234319896
389,482,3.0,0.10377503390423953,0.00024898682743014434,172.38,3112000,0.0,-0.6973984348773956,1.3861429762840272,5.473017423355486e-05,1.1,0.016925410250699182
390,482,3.0,0.15097524392418563,0.00042219618476622143,170.06,3120000,0.0,-0.8421895176172256,1.3853957188129424,-0.00010574600724794436,1.07,0.019930491677859607
391,482,4.0,0.10581635056063533,0.00010626416031072949,183.14,3128000,0.0,0.4902400988340378,1.3857024276256562,0.00023823249161068814,1.4,0.014679895113028106
392,482,3.0,0.12639088273048402,0.00031262235656072336,181.09,3136000,0.0,-0.14370590090751648,1.3859053194522857,-0.00011483107518870384,1.35,0.019440902901562404
393,482,4.0,0.11824692667461932,0.00018896784964567815,184.88,3144000,0.0,-3.2805886471271517,1.3857641673088075,-6.64794575459382e-05,1.41,0.015766643351595767
394,482,3.0,0.11039765069261193,0.00015127113969697347,179.46,3152000,0.0,-1.0423560220003127,1.3859553933143616,-0.0001403347202722216,1.25,0.0176891155966715
395,482,3.0,0.14635560332797468,0.00035570818350095124,176.65,3160000,0.0,-2.054909553527832,1.3855748879909515,2.926890392700443e-06,1.21,0.0201838767944049
396,482,4.0,0.12512901835143567,0.0002632664412254826,192.9,3168000,0.0,-0.8339587903022766,1.3859570014476776,-3.231618113204604e-05,1.61,0.01830836376667054
397,482,4.0,0.11855916999280453,0.0003170886559360042,189.57,3176000,0.0,-1.4232216435670852,1.3861307537555694,-1.5419606934301556e-05,1.58,0.01546306418530528
398,482,3.1000000000000085,0.09578491220250726,0.00012877117388825353,179.86,3184000,0.0,-0.20598400712013246,1.3860728013515473,1.8625735756359062e-05,1.33,0.013388499285296847
399,482,4.0,0.16464118334464728,0.00043876217511069627,182.76,3192000,0.0,-0.671578841805458,1.3859089088439942,-0.0002837513441454576,1.33,0.02435820169636725
400,482,4.0,0.1511598879098892,0.00037147393745328827,187.34,3200000,0.0,-14.081966998577117,1.3853364169597626,0.0002103506284947798,1.48,0.02066911438624092
401,482,3.1000000000000085,0.10167226556688547,0.0001340973324801098,180.91,3208000,0.0,-0.7944274741411209,1.3855961847305298,-0.00016993028388242237,1.34,0.014965749304401898
402,482,3.0,0.1342123583331704,0.00027118075264752405,182.73,3216000,0.0,-1.1960723030567169,1.3852409529685974,9.005305451864843e-05,1.33,0.0203786844646342
403,482,3.1000000000000085,0.17121178111061452,0.000556183843909821,188.31,3224000,0.0,-8.651750574707984,1.3853198277950287,-0.0002269672058901051,1.49,0.02396255129269836
404,482,3.0,0.13775323236361145,0.0003150304910172963,184.38,3232000,0.0,-1.6271644014120101,1.385872139930725,7.198472429081448e-05,1.43,0.0182747977981219
405,482,3.0,0.09094501809217036,0.00014318940655698496,180.56,3240000,0.0,-1.5605284082889557,1.3860959231853485,-0.0001256376508899848,1.37,0.011763630083591027
406,482,3.0,0.10983212258666754,0.00025082674805048554,173.27,3248000,0.0,-0.2731682276725769,1.385978363752365,-4.083817329956218e-06,1.16,0.01562927718541593
407,482,3.0,0.11821720860898495,0.00028568215721406885,177.17,3256000,0.0,-0.1671309542655945,1.3859382522106172,0.00014854565302357514,1.21,0.015493305896551995
408,482,3.0,0.1167880642414093,0.0002686939946460143,181.99,3264000,0.0,-0.8397188228368759,1.3859712624549865,9.051220695255325e-06,1.4,0.01569204704306725
409,482,4.0,0.20076124345883728,0.0005993193874269309,187.7,3272000,0.0,-7.645044428110123,1.3860614371299744,0.00014400010637473316,1.6,0.028692775322252433
410,482,3.1000000000000085,0.12274165688082576,0.0002661785095938285,188.61,3280000,0.0,-1.1975244814157486,1.3861109578609467,9.919628928400925e-05,1.56,0.016147415399056633
411,482,3.0,0.14942841316573321,0.00042188976593365623,191.05,3288000,0.0,-0.8529710167646408,1.3861622416973114,-0.0001392551105163875,1.59,0.01995242903833719
412,482,3.0,0.10368157831951975,0.0001877488727268428,176.75,3296000,0.0,-0.6880402982234954,1.3861776983737946,-3.483119275188073e-05,1.27,0.014381269056523212
413,482,3.0,0.14251417043618858,0.00046564587773332276,167.5,3304000,0.0,-1.6380067110061645,1.3859670877456665,-0.00010331480742934218,1.06,0.018152648532199993
414,482,3.0,0.14379418284632264,0.00038674371147180865,167.41,3312000,0.0,-147.26579916596413,1.3860100996494293,8.404838117712644e-05,1.05,0.02012440894736682
415,482,3.0,0.12615120040252806,0.0003326789004154307,169.93,3320000,0.0,-0.3958525449037552,1.386034712791443,-2.5886916409945116e-06,1.06,0.018893120364680015
416,482,3.1000000000000085,0.19816261037252844,0.0006786926333415976,181.11,3328000,0.0,-54.4863087952137,1.385961173772812,4.3818420672323554e-05,1.35,0.0257325686108123
417,482,3.1000000000000085,0.1324491601344198,0.0003766557767028189,186.89,3336000,0.0,-10.581778880357742,1.3856974840164185,0.00011528003230523609,1.48,0.017915497906124737
418,482,2.1000000000000085,0.08269604590721429,6.38056391221653e-05,176.43,3344000,0.0,0.5106513410806656,1.385791974067688,-8.743808499730222e-05,1.18,0.01149512124661679
419,482,3.0,0.16750151657499374,0.00039541526357083967,183.94,3352000,0.0,-0.44138440787792205,1.3858455550670623,-0.00010514386191772474,1.38,0.02435333543733566
420,482,4.0,0.1359571213182062,0.0002930368876081957,189.68,3360000,0.0,-1.3426584249734879,1.3854491674900056,-6.73460666439496e-05,1.56,0.016901324324392335
421,482,4.0,0.1420434895530343,0.0002521269660701364,187.18,3368000,0.0,0.008617560267448426,1.385607159137726,-3.092105576797621e-05,1.49,0.02096091916034414
422,482,3.0,0.10028286480344832,0.00015048021730194706,187.08,3376000,0.0,0.017032785415649412,1.3858541584014892,3.937489871987054e-05,1.49,0.013335725106073858
423,482,3.1000000000000085,0.10852427999489009,0.00013774263358527606,187.3,3384000,0.0,-0.7148721784353256,1.3860476100444794,4.953232419211417e-06,1.5,0.017248950425619674
424,482,4.0,0.17162126081995666,0.0004426529775525978,187.71,3392000,0.0,0.021193572878837587,1.3860919296741485,-7.036300212348578e-05,1.53,0.023708759703727152
425,482,4.0,0.07694252819754183,6.514795200132539e-05,186.58,3400000,0.0,-1.2663828063011169,1.3861491775512695,8.322544636030215e-07,1.44,0.010490222517431638
426,482,3.0,0.09223168761469423,0.0001462855443958233,173.09,3408000,0.0,-0.8603608292341233,1.3861623620986938,6.234706073882989e-05,1.15,0.015286323323834885
427,482,3.0,0.09624662494286895,9.596483410916789e-05,169.82,3416000,0.0,-0.9380067884922028,1.3861422502994538,-4.6892841637600214e-05,1.1,0.016355345742419675
428,482,3.0,0.1630100003257394,0.0004898267925983646,180.73,3424000,0.0,-0.7708676129579544,1.3847699522972108,4.802475015821983e-05,1.43,0.021614110646197796
429,482,4.0,0.1461810636613518,0.0003474784632862793,187.4,3432000,0.0,-0.4828095817565918,1.385316525697708,9.193738835165277e-05,1.55,0.0198547363419666
430,482,4.0,0.13601003129035236,0.00023925642449512452,187.66,3440000,0.0,-2.3817890381813047,1.3857962012290954,9.962399781215936e-06,1.47,0.018972763038495506
431,482,4.0,0.11999216018244624,0.0002563068340214159,186.72,3448000,0.0,0.03883008360862732,1.385832552909851,-4.824713245398016e-05,1.48,0.016903244325463876
432,482,4.0,0.1298988033644855,0.00026500421745822677,186.96,3456000,0.0,0.34459464967250825,1.385328276157379,6.146624175016768e-05,1.49,0.01632430876905462
433,482,4.0,0.14582200498320164,0.0003876680051661197,195.49,3464000,0.0,-0.4484544038772583,1.3860459411144257,-1.632068608159898e-05,1.73,0.018902705378648833
434,482,4.0,0.12120643123984337,0.0003247371279633171,189.8,3472000,0.0,-1.2847339224815368,1.3855508959293366,0.0001402287606470054,1.62,0.016771868344965035
435,482,4.0,0.1060120405536145,0.0002556701225728375,172.94,3480000,0.0,-2.5208192229270936,1.3850466704368591,-0.00010478187787157366,1.2,0.014652774292642261
436,482,4.0,0.10422970403917134,0.00012776145783050197,174.79,3488000,0.0,-1.021764035820961,1.3857801008224486,-3.033015091205016e-05,1.19,0.015667316781198103
437,482,3.0,0.16814184989780187,0.0005059290952016226,174.48,3496000,0.0,-1.6630178821086883,1.386093429327011,6.448013578847167e-05,1.15,0.024909923998986144
438,482,3.0,0.17611261227168143,0.00046844128322049984,185.55,3504000,0.0,-0.11382046103477478,1.3860131657123567,-4.160442742431769e-05,1.5,0.022027067590160224
439,482,3.1000000000000085,0.13998758329078556,0.0002951892273927115,195.84,3512000,0.0,-0.11277543783187866,1.3860356736183166,0.00012390945387153352,1.74,0.018144226925312493
440,482,3.1000000000000085,0.12990575603209437,0.00030030133818854666,191.19,3520000,0.0,0.2332690179347992,1.3857731425762176,-0.0001372429792309049,1.6,0.017023974042737207
441,482,4.0,0.16571111369878053,0.000476803494179876,183.79,3528000,0.0,-1.0146626597642898,1.3858483111858368,-3.2292961313942215e-05,1.48,0.02135223994326361
442,482,3.1000000000000085,0.11703308930620551,0.0002621212334906886,177.03,3536000,0.0,-2.462823520898819,1.3858863234519958,3.5043437510466905e-05,1.29,0.01431156848953336
443,482,3.0,0.12816343010403217,0.0003019545762134612,177.76,3544000,0.0,-5.581126143932343,1.3851665711402894,0.0002828974111434945,1.26,0.0180569010276143
444,482,3.0,0.12309234370477498,0.0002220436647354518,183.95,3552000,0.0,-0.23906645953655242,1.3858172273635865,-0.0002841287516639568,1.39,0.017571642223950877
445,482,4.0,0.16204246317967771,0.00034795947466818687,188.48,3560000,0.0,-0.022287386655807494,1.3859806311130525,-0.00022930152150365756,1.54,0.022350042493046715
446,482,3.1000000000000085,0.17335358494892716,0.00044402253007660877,186.23,3568000,0.0,-1.0781721514463425,1.3857905638217927,0.00028919957167090616,1.49,0.025165662116947946
447,482,3.0,0.11017999429255725,0.0002182246863446835,181.16,3576000,0.0,-2.4055607640743255,1.3860128653049468,-8.945745896198786e-05,1.3,0.015274159203139782
448,482,3.0,0.14273407474160194,0.0003883788846258085,174.09,3584000,0.0,-1.6739501881599426,1.3859949648380279,-0.000198683048311068,1.13,0.019246097761025722
449,482,3.0,0.13164096901193262,0.00031226188631080734,175.71,3592000,0.0,-6.226624292135239,1.3858645248413086,-0.00038716628256224795,1.21,0.01884883991769092
450,482,3.0,0.1354109023604542,0.0002993476875985834,180.21,3600000,0.0,-0.28604443788528444,1.385558353662491,0.00019791174374404364,1.31,0.02071663082348246
451,482,3.0,0.05870552081614733,3.519433107385339e-05,178.5,3608000,0.0,-1.3573106402158737,1.3861360597610473,4.101834576431429e-05,1.27,0.008012547197007275
452,482,3.0,0.17764465395361184,0.000483448013560519,183.31,3616000,0.0,-1.413807788491249,1.3860604929924012,8.456734998617321e-05,1.41,0.024630610982705487
453,482,4.0,0.12046843990683556,0.00020719672547784285,191.31,3624000,0.0,-0.40885978639125825,1.3858275926113128,2.6040897901111747e-05,1.61,0.015162389502408254
454,482,3.1000000000000085,0.07703128030523658,6.015927547139199e-05,183.61,3632000,0.0,0.17165976583957673,1.3860060024261474,3.959949608542956e-06,1.39,0.011440555669488301
455,482,3.0,0.10080483093857766,0.0001392469124073159,176.15,3640000,0.0,-0.08069150745868683,1.385977921485901,9.391494226292708e-05,1.2,0.017703666852505434
456,482,3.0,0.25380341639742254,0.0010493242506561273,179.69,3648000,0.0,-0.8279310417175293,1.3859130859375,-0.0001836971649026964,1.4,0.034495759501559295
457,482,4.0,0.1516416259203106,0.00039134788139108426,187.6,3656000,0.0,-2.5330263674259186,1.3858031451702117,0.00013552211785281543,1.66,0.017954254201057795
458,482,3.0,0.0935591490752995,0.0001764561265326847,178.2,3664000,0.0,-1.064560432434082,1.3859686291217803,1.1439020313446236e-05,1.29,0.011364393660356726
459,482,3.0,0.1296622492186725,0.00027283742185886696,177.35,3672000,0.0,-2.829304440617561,1.3859396409988403,5.539432168006897e-06,1.22,0.017641533056978034
