#{"t_start": 1544596943.1784565, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,129,42.301884
1.0,177,46.626937
0.0,129,49.083376
1.0,173,69.079218
1.0,173,71.084957
3.0,227,73.664156
0.0,129,75.84345
4.0,280,80.983808
3.0,275,86.27747
0.0,129,88.742265
2.0,200,92.63631
0.0,129,94.881957
0.0,129,97.132419
6.0,381,104.816607
0.0,127,107.258138
0.0,129,109.674532
0.0,127,111.918193
0.0,123,114.265083
0.0,129,116.654857
0.0,123,118.838039
0.0,129,121.314005
2.0,204,125.118876
0.0,127,127.450351
2.0,225,131.576678
2.0,203,135.606516
0.0,123,137.834808
6.0,374,145.135533
1.0,174,148.589092
1.0,153,151.485102
0.0,129,153.750657
0.0,129,156.077436
3.0,253,161.012716
0.0,127,163.494172
1.0,155,166.625635
2.0,223,171.044561
2.0,222,175.373006
2.0,192,179.201782
0.0,125,181.590239
1.0,155,184.480004
1.0,175,187.853878
0.0,125,190.232569
4.0,278,195.611029
0.0,129,198.051542
4.0,301,204.006877
0.0,127,206.314344
2.0,190,209.997869
1.0,169,213.340394
1.0,175,216.681097
3.0,252,221.832158
4.0,299,227.683996
0.0,125,230.043817
1.0,155,232.848616
3.0,250,238.097871
0.0,127,240.377218
1.0,175,243.8161
3.0,272,249.496415
0.0,129,252.005957
3.0,218,256.139991
1.0,169,259.34471
1.0,174,262.904524
0.0,127,265.309458
0.0,129,267.779359
0.0,127,270.040156
0.0,129,272.489723
3.0,248,277.580859
1.0,173,280.936995
0.0,129,283.193638
0.0,127,285.740661
1.0,173,289.228495
0.0,129,291.656427
0.0,125,293.783931
1.0,172,296.90062
1.0,153,300.327601
0.0,129,302.887603
1.0,173,306.302703
3.0,230,311.071541
1.0,155,314.014986
3.0,250,319.133898
1.0,150,322.027355
0.0,127,324.368501
0.0,129,326.962049
3.0,228,331.583595
1.0,155,334.712311
2.0,223,339.247602
1.0,157,342.146639
1.0,153,344.969718
2.0,206,349.033323
0.0,129,351.499639
0.0,129,353.939181
4.0,260,359.156983
2.0,202,363.110155
2.0,227,367.724177
5.0,328,374.160783
2.0,201,378.115027
2.0,223,382.370317
9.0,424,390.964163
11.0,521,401.903497
3.0,250,406.795958
0.0,129,409.189925
3.0,271,414.584918
1.0,175,417.933512
2.0,200,421.686873
0.0,127,424.059933
2.0,204,428.214717
2.0,199,432.043164
0.0,129,434.45772
0.0,129,436.915713
0.0,127,439.370943
1.0,171,442.712801
1.0,155,445.60698
1.0,177,448.943975
0.0,127,451.397162
0.0,129,453.808447
2.0,221,458.042821
1.0,157,461.015133
1.0,171,464.586878
5.0,348,472.257193
3.0,234,476.96025
2.0,183,480.59657
0.0,125,482.958643
0.0,129,485.468681
0.0,129,488.418959
0.0,127,490.984582
0.0,129,494.17882
1.0,173,498.308865
2.0,182,502.820886
1.0,157,506.378787
1.0,155,509.678739
0.0,127,512.653377
1.0,157,516.036995
0.0,129,518.630535
0.0,127,521.490359
3.0,266,528.40021
1.0,177,532.477935
0.0,127,535.746876
1.0,157,540.228801
3.0,250,546.666473
1.0,176,550.959328
1.0,173,555.293436
1.0,173,559.970378
2.0,182,565.249255
1.0,157,568.943108
2.0,219,575.310361
0.0,125,578.612714
1.0,177,583.736016
1.0,155,588.212825
0.0,127,591.340348
1.0,155,596.07077
2.0,200,601.899859
0.0,129,605.338519
1.0,174,610.57885
1.0,175,616.067069
0.0,123,619.524964
1.0,157,624.00176
0.0,127,627.63427
1.0,175,632.58885
0.0,125,636.193323
0.0,127,639.563942
1.0,173,644.213732
1.0,175,649.012754
4.0,297,657.150811
0.0,129,660.886169
1.0,153,665.455255
2.0,222,672.443979
0.0,125,675.955205
2.0,205,681.833533
0.0,129,685.351867
0.0,129,688.991289
1.0,175,693.990027
0.0,123,697.737229
0.0,127,701.50318
2.0,222,708.486272
0.0,125,712.228002
1.0,171,716.868374
0.0,127,720.614638
4.0,321,731.433318
0.0,125,735.283347
1.0,156,740.024943
2.0,222,746.466246
1.0,176,751.530344
2.0,228,758.059595
0.0,125,761.82988
1.0,153,766.267562
1.0,175,771.505289
0.0,125,775.101844
0.0,127,778.578616
0.0,129,782.282038
0.0,129,786.251386
2.0,227,793.196062
0.0,127,796.793462
0.0,125,800.448095
2.0,220,807.562353
2.0,204,813.978859
2.0,184,819.851601
2.0,201,826.047761
0.0,129,829.838245
3.0,236,837.437465
0.0,129,841.366092
0.0,127,845.566939
0.0,129,849.893812
1.0,157,855.159077
0.0,125,859.002885
3.0,275,867.958122
1.0,155,872.923334
2.0,183,878.965601
2.0,227,886.009683
0.0,129,890.013032
1.0,174,895.74626
0.0,123,899.408372
2.0,202,905.706392
2.0,202,911.865817
0.0,127,915.861919
0.0,127,919.924441
3.0,229,927.839446
1.0,173,933.288158
1.0,175,938.895078
1.0,176,944.575919
2.0,202,951.341738
4.0,303,962.092792
1.0,175,967.874054
6.0,361,979.347151
6.0,399,992.791971
5.0,350,1004.138687
4.0,274,1013.448589
0.0,123,1017.53216
0.0,129,1021.599738
5.0,350,1033.412568
3.0,248,1041.39779
0.0,127,1045.492224
5.0,352,1057.64488
3.0,248,1065.656426
4.0,299,1075.609032
0.0,125,1079.01835
1.0,157,1083.427749
0.0,127,1086.833248
0.0,129,1090.151432
0.0,127,1093.622062
2.0,202,1099.361719
6.0,382,1110.267073
2.0,202,1116.028354
2.0,198,1121.624825
0.0,129,1124.973641
9.0,401,1136.51578
9.0,404,1148.246393
4.0,297,1156.651082
0.0,127,1159.989361
0.0,129,1163.494361
2.0,202,1169.169184
0.0,129,1172.833623
2.0,200,1178.246572
2.0,198,1183.737226
2.0,202,1189.650783
6.0,378,1200.496002
0.0,125,1203.99844
2.0,202,1209.357651
0.0,129,1212.934306
9.0,421,1225.068106
0.0,127,1228.551661
0.0,127,1231.793772
0.0,127,1235.140768
1.0,172,1239.979483
0.0,129,1243.670527
0.0,127,1247.099733
4.0,297,1255.815487
9.0,404,1267.828242
2.0,202,1273.571591
2.0,200,1279.178979
2.0,202,1284.813527
0.0,127,1288.345658
2.0,202,1294.331275
2.0,198,1299.78996
3.0,270,1307.657311
0.0,127,1311.241497
1.0,155,1315.50451
0.0,129,1319.116856
2.0,206,1325.307664
3.0,270,1333.302057
0.0,127,1336.755763
4.0,318,1345.555341
2.0,202,1351.281557
0.0,125,1354.721852
4.0,299,1363.694425
0.0,127,1367.158722
0.0,127,1370.478775
1.0,176,1375.328863
6.0,397,1387.092831
1.0,171,1391.730249
0.0,127,1395.142756
9.0,380,1406.197227
1.0,157,1410.424068
0.0,127,1413.937422
1.0,157,1418.340422
0.0,129,1421.995916
0.0,129,1425.557173
0.0,129,1428.727391
1.0,155,1432.990447
1.0,174,1437.995715
0.0,127,1441.510519
2.0,187,1446.642354
1.0,155,1450.960055
3.0,248,1458.01255
1.0,175,1462.945455
3.0,231,1469.447946
9.0,427,1482.173771
2.0,185,1487.089344
2.0,204,1493.028192
6.0,379,1504.010867
1.0,171,1508.682544
8.0,372,1519.365553
4.0,296,1528.00262
0.0,129,1531.566459
1.0,173,1536.588962
1.0,173,1541.227555
5.0,350,1551.19132
4.0,297,1559.743074
0.0,129,1563.32104
2.0,202,1569.106004
3.0,271,1576.953167
1.0,157,1580.944093
3.0,238,1587.701582
2.0,220,1593.69136
9.0,404,1605.230684
5.0,328,1614.427604
5.0,308,1623.253297
1.0,173,1628.055253
1.0,157,1632.387655
3.0,233,1639.209614
2.0,203,1644.946133
4.0,321,1654.036574
3.0,268,1661.588192
0.0,127,1665.313649
2.0,202,1671.536179
0.0,125,1674.981739
3.0,254,1681.996863
0.0,127,1685.441442
2.0,204,1691.296534
1.0,176,1696.193313
1.0,178,1700.968642
2.0,205,1706.579077
0.0,127,1709.788314
1.0,155,1714.022988
2.0,200,1719.572816
9.0,403,1731.480942
5.0,372,1742.507542
9.0,404,1754.282224
9.0,423,1766.726545
0.0,129,1770.295414
1.0,173,1775.121565
2.0,202,1780.98237
0.0,129,1784.438483
4.0,297,1793.088019
5.0,372,1803.819575
3.0,245,1810.891986
3.0,243,1817.710854
5.0,350,1827.857143
2.0,221,1834.168307
0.0,127,1837.783128
1.0,155,1841.943535
1.0,178,1846.992393
0.0,127,1850.261385
0.0,125,1853.514626
4.0,300,1862.252599
6.0,402,1874.033947
2.0,203,1879.579771
3.0,250,1887.255787
5.0,350,1897.450842
5.0,309,1906.495344
5.0,350,1916.554315
8.0,372,1927.215692
0.0,129,1930.595776
1.0,157,1934.882032
3.0,268,1942.524338
0.0,125,1946.076641
2.0,205,1951.843402
1.0,175,1956.607283
6.0,328,1966.165525
7.0,446,1979.317832
1.0,157,1983.595172
12.0,426,1996.03272
0.0,129,1999.640945
2.0,181,2004.624866
1.0,157,2008.979531
2.0,201,2014.581434
3.0,235,2021.25173
1.0,153,2025.559765
5.0,350,2035.925602
0.0,129,2039.543014
8.0,372,2050.059545
0.0,125,2053.453983
2.0,203,2059.530239
3.0,228,2066.133607
2.0,227,2072.525646
2.0,202,2077.93723
1.0,155,2082.178995
1.0,157,2086.476466
5.0,350,2096.601922
9.0,404,2108.395735
5.0,292,2116.55757
2.0,181,2121.754479
0.0,127,2125.310854
4.0,300,2133.870927
0.0,129,2137.611362
0.0,129,2140.989721
4.0,300,2149.730602
5.0,309,2158.620227
2.0,202,2164.3706
9.0,382,2175.76936
0.0,125,2178.929856
3.0,254,2186.087752
3.0,250,2193.039755
9.0,404,2204.847988
2.0,200,2210.621677
9.0,405,2222.772143
5.0,346,2233.267998
0.0,129,2236.749574
10.0,428,2249.38147
3.0,248,2256.452768
0.0,127,2259.979111
0.0,129,2263.786947
2.0,189,2270.112758
2.0,220,2276.730876
0.0,129,2280.336482
0.0,127,2283.995121
1.0,174,2289.043315
2.0,202,2294.926412
0.0,125,2298.300042
0.0,123,2301.890515
0.0,127,2305.228976
4.0,303,2314.312907
2.0,206,2320.370396
4.0,299,2329.197983
2.0,204,2334.712107
0.0,127,2338.170359
2.0,198,2343.675359
5.0,326,2353.275297
0.0,127,2356.673977
0.0,125,2360.08448
5.0,350,2370.634593
1.0,155,2374.837904
0.0,127,2378.178661
0.0,125,2381.510392
2.0,202,2387.285103
0.0,129,2390.921866
2.0,206,2396.864859
0.0,127,2400.135992
2.0,202,2405.772061
4.0,321,2415.221763
4.0,246,2422.195358
2.0,220,2428.646551
2.0,203,2433.975226
5.0,350,2444.178438
3.0,239,2450.983838
3.0,218,2457.223777
5.0,306,2465.911573
6.0,382,2477.173478
3.0,248,2483.933651
5.0,350,2494.370963
4.0,297,2502.936824
1.0,157,2507.220299
6.0,350,2517.419829
6.0,358,2527.469234
3.0,246,2534.270245
0.0,129,2537.88815
7.0,444,2550.571748
5.0,297,2559.087775
2.0,201,2564.908452
5.0,346,2575.315176
4.0,259,2582.661975
5.0,296,2590.758667
2.0,183,2595.905149
4.0,275,2603.339646
5.0,310,2612.032872
20.0,700,2633.04068
13.0,459,2646.200868
12.0,508,2660.614895
8.0,281,2668.496197
6.0,360,2678.885066
11.0,540,2694.42744
7.0,246,2701.43324
5.0,271,2709.04788
11.0,271,2716.504537
6.0,380,2727.050038
6.0,357,2737.042069
10.0,480,2751.227937
4.0,267,2758.507046
14.0,384,2769.490614
12.0,493,2783.770233
4.0,239,2790.449197
6.0,399,2801.931576
11.0,407,2813.712022
11.0,271,2821.113716
15.0,434,2833.641315
8.0,435,2846.117893
9.0,410,2857.607032
11.0,482,2872.200322
6.0,360,2882.522492
25.0,755,2904.634279
15.0,495,2918.931584
4.0,283,2926.919653
11.0,404,2938.008045
13.0,541,2953.296396
18.0,641,2971.785213
13.0,333,2981.079177
15.0,619,2998.788348
9.0,349,3008.813442
12.0,322,3017.82221
14.0,547,3033.694375
8.0,394,3045.056514
15.0,579,3061.343334
8.0,302,3069.767844
7.0,375,3080.232456
17.0,574,3096.853691
11.0,587,3113.786271
7.0,412,3125.619665
19.0,466,3139.030422
13.0,526,3154.265092
13.0,352,3164.576568
15.0,443,3177.68857
17.0,540,3193.407413
4.0,267,3201.040908
14.0,400,3212.704633
14.0,628,3230.946691
15.0,531,3246.161789
40.0,457,3259.313972
9.0,489,3273.134902
16.0,633,3291.718506
16.0,574,3308.243664
15.0,603,3325.257856
9.0,469,3338.864177
20.0,724,3360.103735
19.0,722,3381.283723
12.0,323,3390.274049
8.0,419,3402.521442
13.0,558,3418.225102
13.0,580,3435.096851
12.0,470,3448.291722
17.0,504,3462.444631
16.0,671,3482.726928
9.0,410,3494.439845
9.0,445,3507.263453
15.0,695,3527.406823
12.0,496,3541.42814
14.0,532,3556.517101
8.0,454,3569.269658
43.0,552,3585.542359
18.0,655,3603.992698
7.0,374,3614.847646
12.0,497,3629.055011
12.0,527,3643.858812
26.0,606,3660.96524
42.0,705,3681.198167
15.0,418,3693.085418
26.0,823,3717.150514
8.0,404,3728.184704
36.0,837,3752.283903
17.0,661,3771.407944
36.0,946,3798.556018
12.0,559,3814.480407
21.0,525,3829.327348
17.0,742,3850.867814
24.0,868,3875.647409
24.0,516,3890.17037
30.0,883,3915.475836
12.0,463,3928.665688
15.0,398,3939.992419
17.0,490,3954.177098
24.0,611,3971.695632
27.0,585,3988.785614
19.0,677,4008.773626
19.0,718,4029.39635
25.0,790,4052.137029
26.0,680,4072.325435
32.0,536,4087.552293
25.0,841,4111.862663
19.0,548,4127.845644
9.0,449,4140.554816
21.0,755,4162.587819
21.0,788,4185.192167
12.0,500,4199.691204
16.0,610,4217.308696
24.0,831,4241.262687
19.0,722,4262.255193
23.0,627,4280.15556
23.0,555,4296.008451
39.0,1030,4325.787271
18.0,736,4347.232242
27.0,779,4370.298776
21.0,618,4388.596635
25.0,829,4412.439782
7.0,379,4422.707194
21.0,755,4443.778048
46.0,1127,4476.648303
33.0,1065,4507.671382
12.0,573,4524.315183
0.0,129,4527.613831
20.0,674,4546.518137
24.0,775,4568.831356
38.0,979,4596.835635
26.0,730,4617.374441
19.0,763,4639.314571
14.0,659,4658.054356
24.0,482,4672.108424
33.0,1015,4701.611024
26.0,794,4723.895051
47.0,864,4748.349292
43.0,1155,4781.343276
58.0,1189,4815.492753
26.0,960,4843.323395
16.0,516,4857.512703
35.0,1071,4887.666772
14.0,602,4904.692345
34.0,872,4929.642451
44.0,1082,4960.46224
34.0,999,4989.593692
14.0,375,5000.057693
83.0,1520,5043.53599
47.0,921,5069.719182
90.0,1812,5122.014575
32.0,769,5143.757196
27.0,843,5167.206372
76.0,1623,5214.13174
51.0,1274,5250.776213
64.0,1085,5282.276656
22.0,645,5301.034039
8.0,444,5314.027835
19.0,794,5336.427875
53.0,1237,5371.898674
45.0,865,5396.420976
47.0,1175,5430.077628
33.0,862,5455.224829
5.0,298,5463.631313
37.0,791,5486.906268
60.0,1473,5528.730011
87.0,1659,5576.970152
37.0,705,5597.144264
39.0,948,5624.264884
28.0,611,5641.521341
30.0,719,5662.136046
37.0,1099,5693.717815
17.0,633,5711.928181
77.0,1383,5752.348275
18.0,646,5770.374875
42.0,1154,5803.423622
39.0,1190,5837.655197
24.0,709,5858.162662
38.0,1073,5889.722665
42.0,1085,5920.922715
11.0,534,5935.722714
40.0,1103,5967.312868
66.0,1411,6007.428286
54.0,1169,6040.942407
63.0,1256,6076.712206
28.0,840,6101.029397
8.0,404,6112.353456
37.0,838,6135.809428
102.0,1752,6186.037684
54.0,1135,6218.822903
75.0,1336,6256.972412
58.0,1131,6289.333552
35.0,980,6317.589574
0.0,127,6321.169157
8.0,376,6331.897784
93.0,1419,6373.147439
36.0,893,6398.680858
77.0,1463,6440.738428
119.0,1645,6488.56663
87.0,1380,6527.897473
58.0,744,6548.881714
46.0,1340,6587.777262
35.0,1028,6617.736429
15.0,641,6636.092598
15.0,618,6653.986716
56.0,1171,6687.589838
22.0,670,6706.951881
71.0,1356,6746.500834
57.0,1237,6782.637182
80.0,1433,6823.046245
32.0,948,6850.032203
55.0,1158,6882.757891
72.0,1462,6925.200284
46.0,880,6949.627939
59.0,1363,6988.273674
40.0,861,7013.083353
89.0,1522,7057.266991
93.0,1449,7099.751971
83.0,1361,7139.127047
86.0,1469,7181.073447
52.0,1174,7214.344477
90.0,1237,7250.239403
78.0,1398,7290.341016
50.0,1195,7324.482244
108.0,1373,7363.588909
102.0,1597,7407.815188
70.0,1270,7443.950756
90.0,1316,7481.47403
31.0,927,7508.625839
44.0,1179,7541.767852
49.0,1265,7577.973238
80.0,1416,7618.614871
74.0,1308,7655.433686
77.0,1163,7688.711342
96.0,1471,7731.253025
99.0,1413,7772.247072
64.0,1375,7811.829162
72.0,1071,7840.997942
90.0,1533,7884.210757
94.0,1498,7927.262311
63.0,1264,7963.127759
49.0,1117,7994.522101
47.0,928,8021.149784
58.0,940,8047.996101
34.0,952,8074.925138
40.0,1078,8105.779061
60.0,1319,8143.531651
122.0,1711,8192.475399
55.0,1320,8229.970711
32.0,734,8250.682346
244.0,1700,8300.784717
71.0,1207,8334.966695
21.0,744,8356.185584
4.0,297,8364.827836
0.0,129,8368.307178
0.0,127,8371.954755
0.0,127,8375.454005
0.0,129,8378.937221
4.0,297,8387.497404
17.0,734,8408.652115
83.0,1344,8446.698075
35.0,933,8472.875494
64.0,1267,8508.738651
81.0,1364,8547.79558
56.0,1051,8577.93583
99.0,1419,8618.58293
48.0,867,8643.60245
64.0,1192,8677.024549
142.0,1684,8726.233979
95.0,1517,8768.237949
69.0,1153,8801.010285
67.0,1413,8840.811603
75.0,1254,8878.192627
77.0,1134,8910.495464
57.0,791,8933.143031
221.0,1278,8969.416657
108.0,1579,9014.123713
79.0,1137,9046.620527
85.0,1346,9085.225722
129.0,1645,9131.406388
112.0,1392,9171.141201
91.0,1383,9210.070902
146.0,1733,9259.17854
123.0,1411,9298.929759
100.0,1728,9348.099626
136.0,1884,9401.71111
101.0,1333,9439.775968
169.0,1077,9471.031777
93.0,1348,9510.247664
151.0,1560,9555.061786
144.0,1414,9595.487422
152.0,1797,9646.652848
107.0,1476,9688.730479
164.0,1774,9738.760634
248.0,1599,9784.594605
160.0,1894,9838.975839
85.0,1383,9877.961637
171.0,1984,9934.931949
104.0,1558,9979.678354
128.0,1400,10019.737693
167.0,1624,10066.569951
147.0,1546,10111.020596
95.0,1353,10149.29823
0.0,129,10152.800011
7.0,248,10159.983565
38.0,648,10178.962756
164.0,1582,10224.054986
79.0,1568,10268.60442
71.0,1067,10299.018589
221.0,1446,10340.604053
76.0,1010,10369.621382
22.0,831,10393.829334
0.0,129,10397.200459
50.0,1027,10426.528047
124.0,1393,10465.795823
361.0,1595,10510.876268
348.0,1759,10560.565957
187.0,1877,10613.891529
151.0,1399,10653.359993
127.0,1661,10701.486251
299.0,1211,10735.146194
169.0,1481,10777.047136
78.0,1200,10810.9555
226.0,1504,10853.233298
163.0,1616,10899.978247
280.0,1376,10938.83819
177.0,1345,10977.610416
279.0,1498,11019.817815
335.0,1736,11068.921763
334.0,2154,11130.1659
7.0,331,11139.398425
64.0,1391,11179.364566
205.0,1241,11214.187501
85.0,1447,11255.207307
125.0,1391,11295.719323
226.0,1045,11325.606853
127.0,1075,11355.509815
234.0,1428,11396.05284
3.0,217,11402.501247
47.0,1011,11431.489044
316.0,1061,11461.678653
67.0,1373,11499.761956
184.0,1741,11548.904629
53.0,1252,11584.558929
168.0,1821,11635.514945
209.0,1907,11689.826755
235.0,2073,11748.345476
197.0,1723,11796.63439
62.0,1209,11831.224774
134.0,1270,11867.588355
253.0,1448,11908.948657
84.0,1018,11937.760922
97.0,1438,11978.419958
349.0,1788,12028.50256
367.0,1826,12079.923117
223.0,1989,12135.418375
146.0,1482,12177.27703
201.0,1932,12231.739712
260.0,1767,12282.212209
66.0,1209,12316.625731
117.0,1247,12350.941288
110.0,1493,12392.561563
357.0,1804,12443.086359
324.0,1687,12492.316559
146.0,1428,12532.361537
48.0,669,12551.465019
167.0,1699,12599.465806
132.0,1635,12645.666359
377.0,1578,12689.70605
157.0,1328,12727.572913
93.0,1399,12767.077643
16.0,400,12778.433158
306.0,1718,12827.128305
297.0,1692,12875.037807
162.0,1692,12921.848194
131.0,1348,12959.213235
50.0,732,12979.337871
393.0,1368,13016.710639
366.0,2031,13075.471544
159.0,1354,13112.694478
244.0,1812,13164.278344
211.0,1665,13210.225821
363.0,1731,13258.998273
30.0,988,13286.735653
310.0,1523,13329.37032
305.0,1854,13381.977283
181.0,1316,13418.537211
354.0,1695,13467.108907
360.0,2070,13522.277038
314.0,1864,13570.706135
267.0,1790,13614.923045
309.0,1987,13663.067447
314.0,1470,13694.831911
289.0,1768,13728.771729
424.0,2335,13774.379355
148.0,1586,13805.384045
153.0,1492,13834.36704
115.0,1613,13865.721992
344.0,1957,13902.342949
366.0,1713,13934.878514
373.0,1994,13975.291808
362.0,2024,14014.624933
333.0,1701,14047.037182
90.0,1147,14069.117363
302.0,1677,14102.036536
285.0,1326,14126.528744
52.0,957,14143.52711
139.0,1850,14177.655091
313.0,1546,14206.363797
168.0,1667,14237.309074
421.0,2376,14284.498957
0.0,129,14286.810112
2.0,200,14290.578227
4.0,299,14296.478843
0.0,125,14298.919157
0.0,127,14301.459724
152.0,1413,14328.53574
355.0,1803,14362.366478
411.0,2165,14401.294917
194.0,1488,14425.600599
396.0,1884,14457.675791
397.0,1918,14490.270052
369.0,1863,14522.244571
314.0,1731,14552.834282
367.0,2352,14595.345754
317.0,1829,14626.640081
403.0,2881,14674.667724
402.0,2231,14712.131418
289.0,1840,14742.538669
111.0,1418,14765.422714
365.0,1631,14791.902914
350.0,1968,14824.512594
340.0,1749,14853.356435
352.0,2220,14892.321171
408.0,1694,14921.485673
220.0,1519,14946.533591
78.0,1230,14967.307994
3.0,218,14971.208153
8.0,376,14977.774122
354.0,1599,15005.062353
337.0,1951,15039.334661
417.0,2533,15082.913249
56.0,922,15098.725689
348.0,1340,15120.70152
387.0,2126,15150.090285
323.0,2112,15176.449072
202.0,1643,15197.430927
336.0,1309,15214.266797
256.0,1609,15234.480155
402.0,2409,15264.834887
362.0,1741,15287.102677
150.0,1714,15309.387026
323.0,3578,15355.884686
383.0,2027,15382.361287
384.0,2094,15409.293301
413.0,2449,15440.963008
370.0,2162,15467.634428
371.0,2127,15494.915567
