grad_norm,PMM:episode_rewards,explained_variance,policy_entropy,fps,policy_loss,value_loss,P09:episode_rewards,advantage_norm,episode_length,frames,P01:episode_rewards,epoch_idx
0.14864576446266317,1.34,-0.00120333731174469,1.3820099329948425,720,-0.00023378570695058442,0.012136575804493076,3.0,1.136333811096847,179.33,192000,0.0,24
0.14058320031621477,1.18,-0.001276676654815674,1.3822127985954284,721,0.0009849436726653948,0.01160087041521365,3.0,1.0790008144453167,173.6,200000,0.0,25
0.14892075521745907,1.17,-0.0009213274717330932,1.3775881707668305,721,0.0004570665000937879,0.011997232614252767,3.0,1.080709585910663,173.28,208000,0.0,26
0.16140951296038986,1.17,-0.0013273876905441284,1.3814297425746918,722,0.0016110414708964526,0.013071246332610826,3.0,1.1434078313410283,172.13,216000,0.0,27
0.16391798856721432,1.26,-0.003047873377799988,1.3834277772903443,724,0.0010434171295491978,0.014174328032277117,3.0,1.2724225562810898,175.36,224000,0.0,28
0.14743085025790367,1.29,-0.0012100058794021606,1.3815681791305543,724,-0.0009913605381734669,0.012316442244191421,3.0,1.133986915498972,178.32,232000,0.0,29
0.16007463721495088,1.19,-0.001079225540161133,1.3815677535533906,725,0.00020615725265997752,0.013032469625031809,3.0,1.1624882078543306,177.24,240000,0.0,30
0.14360152601127202,1.25,-0.0011648088693618774,1.3799092435836793,727,0.0017160546471131966,0.013386478608190373,3.0,1.2261088014766575,179.43,248000,0.0,31
0.1458139932941248,1.5,-0.0035541027784347532,1.3797440326213837,728,-0.0007641942659392953,0.014397239914160309,4.0,1.289481872394681,188.5,256000,0.0,32
0.14372630440594233,1.66,-0.005790978670120239,1.3788338923454284,729,-0.0003954179142601788,0.013480834790279915,4.0,1.1890513729676604,191.27,264000,0.0,33
0.16389494459073706,1.54,-0.0032739531993865967,1.37983323097229,730,0.0027817882830277084,0.016083381270491373,4.0,1.3736121946573256,186.44,272000,0.0,34
0.14936742998458485,1.37,-0.01152812123298645,1.3837626826763154,731,-0.0015884297143202275,0.01431221794299745,4.0,1.2640417893975973,182.04,280000,0.0,35
0.14074488404473773,1.33,-0.01059622824192047,1.3804095780849457,731,-0.002026875166920945,0.010998270672585022,4.0,1.0397038906253875,179.87,288000,0.0,36
0.11411775482491797,1.02,-0.003979023098945617,1.382210144996643,732,0.002603851074818522,0.010054966192337816,2.0,0.9659131295792759,167.5,296000,0.0,37
0.15608014793190264,1.08,-0.00489218533039093,1.3838939595222473,733,-0.0006327483511995524,0.014764538053377692,3.0,1.277914153188467,170.91,304000,0.0,38
0.13211555202265962,1.28,-0.004096238613128662,1.3810345256328582,733,-0.00011219761101529002,0.01168688449714864,3.0,1.1033401752263308,179.82,312000,0.0,39
0.12523628480350887,1.13,-0.0028294366598129272,1.3804064512252807,733,0.002003570619272068,0.010844425503591992,3.0,1.0046892661228777,174.3,320000,0.0,40
0.15537072946042474,1.17,-0.003729574680328369,1.3801025319099427,733,-0.0005011222930625081,0.014162229760058835,3.0,1.2696473499387502,173.84,328000,0.0,41
0.16359014779505,1.53,-0.0050184565782546995,1.3763209831714631,730,-0.0010641636641230434,0.014667234760063366,4.0,1.3029958416149021,187.23,336000,0.0,42
0.12273822341188735,1.38,-0.0044095033407211305,1.3786130619049073,727,-0.0001848762872396037,0.011034982967285032,4.0,1.0744196770898997,180.85,344000,0.0,43
0.15033072517294235,1.35,-0.005360386967658996,1.3792634999752045,725,0.00029493860667571424,0.014075077147590492,3.0,1.2359969252347947,177.45,352000,0.0,44
0.1593705814422859,1.37,-0.007536319494247437,1.380611114501953,721,0.0030285737084341235,0.014750190243448742,3.0,1.2409459916502237,180.87,360000,0.0,45
0.1581001523352466,1.17,-0.013800520300865173,1.3795704782009124,717,0.0008098389750375645,0.01243865527532762,3.0,1.1348423527926206,175.28,368000,0.0,46
0.126391490373704,1.03,-0.0041688990592956545,1.3722386527061463,712,-0.0009607882890850305,0.009303488135756197,3.0,0.9485061901435256,168.53,376000,0.0,47
0.15043730286433454,1.1,-0.002053655982017517,1.3768156206607818,708,-0.00048100940836775407,0.01299022612038243,3.0,1.1385951714217664,169.81,384000,0.0,48
0.12857350489510705,1.1,-0.0011804568767547607,1.3790927481651307,702,0.0011029573431005702,0.010600042362975728,3.0,1.027004240863025,171.17,392000,0.0,49
0.12525815321412362,1.02,-0.006382316946983337,1.378109520673752,697,0.0033925468774395995,0.010116340535932977,3.0,0.967586896494031,167.74,400000,0.0,50
0.14029780635441053,1.0,-0.0030882644653320314,1.3780226576328278,691,-0.0009889225052756956,0.011164755576137395,2.1000000000000085,1.0856576538830995,166.05,408000,0.0,51
0.15964589083743888,1.14,-0.0019582831859588624,1.3820591914653777,687,-1.8896765541285278e-05,0.015272672483406495,3.0,1.2964831812679767,172.01,416000,0.0,52
0.17722421980108613,1.44,-0.06670675694942474,1.3810807931423188,684,-0.0023608342732768504,0.013197990403859876,3.1000000000000085,1.188203766271472,182.55,424000,0.0,53
0.1752469650853376,1.15,-0.027757887840270997,1.3835259139537812,679,0.0040645253493858035,0.012220060264326094,3.0,1.0786772764287889,172.69,432000,0.0,54
0.16678874006422525,1.14,-0.017490540742874146,1.3834856116771699,675,0.0004351025098003447,0.011901778453229782,3.0,1.1344252456724644,175.19,440000,0.0,55
0.16196798562811787,1.15,0.0012525343894958497,1.3784256708621978,670,0.001467499653226696,0.010940682997770637,3.0,1.0537685061991215,173.42,448000,0.0,56
0.20247400369634644,1.06,-2.8707385063171386e-05,1.3744269943237304,666,0.0008423051988938824,0.012634881955818855,3.0,1.1562060985714198,167.87,456000,0.0,57
0.21188578724947948,1.13,-0.04225918233394623,1.3767982089519502,661,0.0028819080477114766,0.011824331845054985,3.0,1.0562733674049378,170.93,464000,0.0,58
0.18401283655876444,1.17,-0.07335193455219269,1.3745346546173096,658,0.00014153649401123401,0.010936918122242787,3.0,1.0640910384058953,172.79,472000,0.0,59
0.19789599231261054,1.3,0.027666357159614564,1.3617989921569824,654,0.0024874582068878225,0.012716325880683143,3.0,1.1904126638174057,179.25,480000,0.0,60
0.31291589476524506,1.24,0.06255390226840973,1.3643611454963684,651,0.0018079933730768972,0.01836913360937615,3.0,1.3945942702889442,176.73,488000,0.0,61
0.22404299659029378,1.18,-0.2860756862163544,1.3747162687778474,647,-0.0033601538077346047,0.010014820772776148,3.0,1.0627502580732107,172.84,496000,0.0,62
0.26916543079476263,1.09,-0.010464110970497131,1.3677290487289429,643,-0.0047280398885777685,0.013092757768026786,2.0,1.1228654286265374,166.98,504000,0.0,63
0.2920172387030486,1.07,-0.21310562252998352,1.3714496040344237,640,-0.002643629116064403,0.011696670250676106,2.0,1.1880192856490612,165.97,512000,0.0,64
0.22866631581491378,1.1,0.13687344074249266,1.3667354309558868,635,-0.0008371599606471136,0.009062364964702283,3.0,1.087242614775896,167.66,520000,0.0,65
0.3881184319871357,1.08,0.09659122228622437,1.3672845613956452,632,-0.004097029219265096,0.017513394460838754,3.0,1.3866192112863063,166.78,528000,0.0,66
0.33921844571441007,1.15,0.3462970370054245,1.3748586308956146,628,-0.004236465463764034,0.011910027678823099,3.0,1.2042226795852184,170.07,536000,0.0,67
0.41289403182776674,1.24,0.38333110630512235,1.3754655265808104,625,-0.0025373980874428526,0.014725509859563318,3.0,1.3927869214117528,175.27,544000,0.0,68
0.32845538870117197,1.27,0.23344309270381927,1.3731593823432922,622,-0.0033550697419559585,0.011272895862784935,3.0,1.2056216852366923,176.44,552000,0.0,69
0.3800124546565777,1.26,0.4427694064378738,1.375035858154297,618,-0.004898300670320168,0.012938859020941891,3.0,1.3044337764382363,175.91,560000,0.0,70
0.32212342481100087,1.34,0.7102762669324875,1.3836491799354553,615,-0.0011411259835585952,0.01114182421239093,3.1000000000000085,1.2374097380042075,180.39,568000,0.0,71
0.3506186398078728,1.39,0.5971621966362,1.3763799166679382,612,-0.0016573823301587254,0.011782465470314491,4.0,1.2520402604341507,183.0,576000,0.0,72
0.3659415929362001,1.87,0.7059539502859116,1.366709326505661,609,-0.00448425297945505,0.01383237779897172,5.0,1.3867505764961243,202.03,584000,0.0,73
0.4792266860229602,2.3,0.6996487236022949,1.3568134379386902,607,-0.0045808566053165125,0.016743357919622212,6.0,1.5150241121649741,215.48,592000,0.0,74
0.2931921352576109,2.34,0.8390434968471527,1.3497325766086579,604,-0.0022132767655421047,0.008267853789147921,5.1000000000000085,1.087579336166382,218.36,600000,0.0,75
0.2867791405637195,2.12,0.8663731330633163,1.3641297686100007,601,-0.001063465517363511,0.009291578971315176,5.0,1.1446690464019775,211.16,608000,0.0,76
0.2485874013046339,1.97,0.8508814764022827,1.3646966183185578,599,-0.0003015705483267084,0.007345624330919236,5.1000000000000085,1.0163799011707306,201.21,616000,0.0,77
0.26162751258644856,1.79,0.8978794366121292,1.3520540714263916,597,-0.0014350757864303888,0.006860315207159146,5.0,0.9494612085819244,193.31,624000,0.0,78
0.2766679218232628,1.61,0.8144771701097488,1.3633883452415467,596,-0.001103653265745379,0.008632385520613753,5.0,1.0597306260466575,189.88,632000,0.0,79
0.281998486665596,1.88,0.9124966073036194,1.3676315104961396,595,-0.0020285759936086835,0.008073669526493178,6.0,1.0372003954648972,198.64,640000,0.0,80
0.2758828041692943,1.9,0.8605923521518707,1.3446999824047088,594,-0.001253396052052267,0.008444163453532383,5.0,1.0803400576114655,202.01,648000,0.0,81
0.2723457185499603,2.31,0.9177982193231583,1.3346329092979432,593,-0.0030588221031939613,0.008363871547626332,6.0,1.0728284621238708,213.81,656000,0.0,82
0.21098575284653925,2.39,0.9522491800785065,1.3300887525081635,593,-0.00029804711521137507,0.005205441606231034,6.300000000000026,0.8436485466361046,215.77,664000,0.0,83
0.21349623492129463,2.39,0.9526484698057175,1.3350139927864075,592,-0.0015543680885457434,0.005479135228088125,6.300000000000026,0.8761160629987716,213.34,672000,0.0,84
0.18703722694147681,2.05,0.9570257568359375,1.3452819204330444,591,-0.00027183798418263906,0.004352380384516436,5.0,0.7425446444749833,204.75,680000,0.0,85
0.19747078377847646,2.13,0.9616324496269226,1.3484367775917052,590,-0.001867784963833401,0.004690698789781891,5.0,0.7611562325060368,207.94,688000,0.0,86
0.21431773966109405,1.95,0.9556259673833847,1.3510774421691893,590,-0.0007414601574419066,0.00604109977663029,5.0,0.8859678539633751,204.48,696000,0.0,87
0.17774074724178443,2.02,0.9515732640028,1.3526523220539093,589,-0.0006122526968829334,0.0046251362800830975,5.1000000000000085,0.7740183231234551,205.3,704000,0.0,88
0.20268069641761388,2.14,0.9340766161680222,1.338791595697403,588,-0.0016053885719156825,0.006184452438901644,8.100000000000009,0.8934955249726773,205.51,712000,0.0,89
0.1713248261746822,2.03,0.9661838376522064,1.3389558959007264,587,-0.000893212659357232,0.003904608738375828,6.0,0.7016364708542824,203.39,720000,0.0,90
0.1454979943751145,2.5,0.9637681996822357,1.3456475949287414,586,0.0004568726904108189,0.0036525361219537445,9.0,0.6680332806706428,218.54,728000,0.0,91
0.17753107647079142,2.15,0.946957745552063,1.3559032452106476,586,-0.0014491272813029355,0.005004813579434994,6.0,0.7697207894921303,209.92,736000,0.0,92
0.2580997080983405,2.18,0.9476793730258941,1.3474345338344573,585,-0.001377618873375468,0.006730355825275183,6.0,0.8912352159619331,209.45,744000,0.0,93
0.26134324247949026,2.06,0.9148542392253876,1.3714096796512605,584,-0.0002519936353201047,0.008009079801558983,5.0,1.0130513580143452,203.98,752000,0.0,94
0.20142648259916146,1.78,0.9279543542861939,1.359740707874298,583,-0.000218503559299279,0.006625620384293143,5.0,0.9233723954856395,196.38,760000,0.0,95
0.2060554352364435,1.92,0.9606648886203766,1.3525567281246185,583,-0.0026298821979435162,0.00436093972704839,5.0,0.7366384172439575,203.95,768000,0.0,96
0.13430825950307632,1.64,0.9745380175113678,1.34366544008255,582,-0.0005088308814447373,0.0029085478192428125,5.0,0.5917707727849484,191.38,776000,0.0,97
0.2239223848705774,1.76,0.9342164784669876,1.3658932089805602,581,-0.0011402433036710137,0.006485976543626748,5.0,0.915564324259758,192.81,784000,0.0,98
0.20489936509398318,1.95,0.9030604952573776,1.3725186800956726,581,-0.00011253534670686349,0.006316904435516335,5.0,0.9193754306435585,199.65,792000,0.0,99
0.24258065305029594,1.73,0.8988233113288879,1.3744296884536744,580,-0.00038271227549557807,0.007554395904007833,4.0,1.011087392270565,193.71,800000,0.0,100
0.24395340545540478,1.61,0.9068403905630111,1.3576237154006958,580,-0.0005149887807783671,0.007303858709638007,4.0,0.9894031187891961,190.8,808000,0.0,101
0.22404984522486568,2.23,0.9256376868486405,1.3600000512599946,579,-0.0008541815960779786,0.00734826058789622,5.0,0.9793891057372093,212.59,816000,0.0,102
0.17616518678266713,2.52,0.9594406294822693,1.3520895266532897,578,0.0002115773111290764,0.004436225196695886,5.1000000000000085,0.762313991189003,224.96,824000,0.0,103
0.18964432386353608,2.54,0.9569476681947708,1.355346176624298,578,-0.0005050231004133821,0.00498295272293035,5.0,0.8037949007749557,225.58,832000,0.0,104
0.2237525476155575,2.53,0.9139685159921647,1.3696816372871399,577,-0.0015934514057880734,0.007271960081998259,5.0,0.9961544293165207,226.16,840000,0.0,105
0.2387269473095288,2.39,0.9242384618520737,1.366388453245163,577,0.0018175997721846216,0.007719951933249831,6.0,0.991967082619667,218.1,848000,0.0,106
0.24446008805679084,2.41,0.914102024435997,1.3595406520366669,576,-0.0033005599153693764,0.008447031927644275,6.200000000000017,1.0614659613370896,216.61,856000,0.0,107
0.3123093198227448,2.56,0.8597429502010345,1.3667197060585021,576,-0.0032143936137435957,0.010300853286171332,8.100000000000009,1.210148057937622,222.14,864000,0.0,108
0.19101868662302507,2.68,0.9439082300662994,1.3600415420532226,575,-0.00036217344080796465,0.005501851061126217,8.100000000000009,0.8426489490270614,225.96,872000,0.0,109
0.19492634109707144,2.57,0.9356342720985412,1.3582590925693512,575,-0.0019580316805513577,0.005456266377004795,6.0,0.8497355902194976,226.33,880000,0.0,110
0.26070110711035194,2.22,0.9035170894861221,1.3506130623817443,575,-0.0016431936573644635,0.008941471547586843,5.1000000000000085,1.0983328121900557,214.34,888000,0.0,111
0.2804415716218655,2.22,0.8700341796875,1.3499944746494292,574,-0.002561196343667689,0.009832617411157117,5.1000000000000085,1.1430869117379188,216.28,896000,0.0,112
0.22548638526157505,2.35,0.8880292326211929,1.3548349702358247,574,-0.0005269033368676901,0.007620201596873813,5.1000000000000085,1.005641108751297,222.15,904000,0.0,113
0.23152368173210333,2.31,0.9227600157260895,1.3433212637901306,574,-0.00146106549364049,0.006600651264307089,5.0,0.9416055604815483,217.86,912000,0.0,114
0.22057009938482344,2.33,0.9201521879434585,1.3542869174480439,573,0.00019375826581381262,0.006301611688104458,6.0,0.9284837529063225,215.16,920000,0.0,115
0.2686111445557105,2.45,0.893852607011795,1.3560738170146942,573,-0.0022954941145144404,0.00866642341366969,6.0,1.1054704827070236,219.5,928000,0.0,116
0.22184514196205854,2.23,0.9081698942184449,1.3612410175800322,572,0.0003690793307032436,0.007122669400414452,6.0,1.0003175804018973,216.44,936000,0.0,117
0.2685646765349019,2.42,0.893669256567955,1.3552942538261414,572,-0.001986731926735956,0.008429013238055632,6.0,1.0795092624425888,223.63,944000,0.0,118
0.244552111000424,2.09,0.9088767027854919,1.3461115264892578,571,-0.00040718049742281435,0.008017535088001751,5.0,1.04506450176239,208.15,952000,0.0,119
0.20380057656897155,2.2,0.9542414605617523,1.354975266456604,571,-0.0005724944038229296,0.005173066747374833,5.0,0.8378400951623917,211.79,960000,0.0,120
0.21537451382416145,2.37,0.9333710443973541,1.3592868888378142,571,-0.001912112821592018,0.006205720531870611,5.0,0.9045432779192925,218.32,968000,0.0,121
0.2341294310335832,2.51,0.9164936977624893,1.3375127279758454,570,-0.0010419428278692067,0.00729410151776392,6.0,0.971625913977623,223.12,976000,0.0,122
0.23490222976681083,2.93,0.9387556314468384,1.3349728465080262,570,-0.0014633110715658404,0.006953747457591817,8.100000000000009,0.9587107396125794,237.19,984000,0.0,123
0.2727640994531453,3.09,0.9028806787729263,1.3323237097263336,569,-0.002108796289539896,0.009085822115303017,9.0,1.1267061135172844,243.03,992000,0.0,124
0.3655003344799328,2.93,0.8905585891008377,1.3282830178737641,569,-0.006507946660931339,0.012330598193220793,6.300000000000026,1.2377366748452188,235.58,1000000,0.0,125
0.24463417480632801,2.83,0.909255582690239,1.3368972146511078,569,-0.002745696338097332,0.008370433773379773,5.1000000000000085,1.0573328629136085,233.33,1008000,0.0,126
0.2584737981824191,2.77,0.9230004048347473,1.3452056062221527,568,-0.002396101751946844,0.007951267089229077,5.0,1.0458575907349585,231.57,1016000,0.0,127
0.26065759781278286,2.61,0.894087763428688,1.351885858774185,568,0.00045462992915418,0.008332587017212062,5.0,1.0630021640658378,227.86,1024000,0.0,128
0.24734472046896222,2.13,0.9012249368429184,1.35237020611763,568,0.0003161304327659309,0.00830956700257957,5.0,1.082866262793541,210.0,1032000,0.0,129
0.25838040988790567,2.31,0.9183393704891205,1.3440855419635773,567,-0.001501792122144252,0.008496236787177622,5.0,1.0805679932236671,216.6,1040000,0.0,130
0.31949013575184765,2.38,0.856972696185112,1.3507565760612488,567,-0.002498816206352785,0.011674197425600141,6.0,1.2826300138235092,221.59,1048000,0.0,131
0.28436628083088694,2.76,0.8722538775205613,1.335731725692749,567,0.001957362263929099,0.010622330497717485,6.0,1.250784805715084,234.79,1056000,0.0,132
0.22975858274509264,3.0,0.9039582878351211,1.3083757519721986,566,-0.0034115559281781317,0.006402549429913052,7.0,0.9524460238218307,242.87,1064000,0.0,133
0.25103793015822934,3.12,0.9055149364471435,1.334878420829773,566,-0.0016083925863495097,0.007827239456237294,8.0,1.0465230187773704,243.98,1072000,0.0,134
0.28539672202366817,2.87,0.8886319142580033,1.3441953778266906,566,-0.002148347311231191,0.009194902733433992,8.0,1.1542811018228532,231.49,1080000,0.0,135
0.2570165644583336,2.82,0.8937486284971237,1.3518535494804382,565,-0.0013622256819508039,0.008153560480568558,6.1000000000000085,1.0884771090745926,233.51,1088000,0.0,136
0.22072620683947594,2.82,0.9268828511238099,1.3395238304138184,565,-0.00015910127491224556,0.006055217657703906,6.0,0.9203269642591476,235.84,1096000,0.0,137
0.3134062263305623,2.63,0.8805953162908554,1.345227334499359,565,-0.0028032759798225014,0.010384929606807418,6.0,1.2024929225444794,231.87,1104000,0.0,138
0.20233982212027626,2.99,0.9316986000537872,1.3477759158611298,565,-0.00034906402666820216,0.0057585620664758605,7.1000000000000085,0.8819595414400101,243.16,1112000,0.0,139
0.2526337753572232,2.88,0.9054872339963913,1.336802409887314,564,-0.0021406174948788246,0.007640147486235946,7.0,1.0294465041160583,238.88,1120000,0.0,140
0.22562471792719332,2.83,0.9190658700466156,1.3189507460594176,564,-0.0010187625826802104,0.006430189502425492,8.100000000000009,0.9446273601055145,235.26,1128000,0.0,141
0.27423790235344464,3.02,0.9072498518228531,1.3345474565029145,564,-0.0024429286368831526,0.008156341505236924,7.1000000000000085,1.0861406150460242,239.84,1136000,0.0,142
0.26811659776534014,2.62,0.8863514226675033,1.3333960616588592,563,-0.000989208174869418,0.008251587951090187,5.0,1.0809842136502266,224.76,1144000,0.0,143
0.24305532829247398,2.77,0.9233156174421311,1.3291901910305024,563,0.0003327859702403657,0.007495279143331573,5.0,1.0240527486801148,230.99,1152000,0.0,144
0.2983984531099757,3.06,0.8638979673385621,1.3378557884693145,563,-0.0008562936830458056,0.010873916639247909,8.100000000000009,1.232540903687477,241.78,1160000,0.0,145
0.26554589410595403,3.61,0.89091568171978,1.340816068649292,563,-0.002496660974138649,0.008901159981032834,9.100000000000009,1.125002735853195,260.12,1168000,0.0,146
0.2948915116178028,3.83,0.8773510593175888,1.3202629840373994,562,-0.0018929519184166564,0.01003569937311113,10.0,1.2149715662002563,265.75,1176000,0.0,147
0.23481316294258484,3.81,0.9197785145044327,1.3306850242614745,562,-0.00014011438353918492,0.006644481879193336,10.0,0.9592144137620926,264.61,1184000,0.0,148
0.2908553713333286,3.75,0.8998147982358933,1.3205882871150971,562,-0.003942412298929412,0.0088946304412093,9.0,1.1319169598817824,262.91,1192000,0.0,149
0.29910134310142783,3.75,0.9022738617658616,1.3097246980667114,562,-0.003256087194313295,0.009783560062060133,9.0,1.2009069958329202,265.08,1200000,0.0,150
0.3362758220965528,3.86,0.8697618871927262,1.2866073882579803,561,-0.00413137101160828,0.011677774998825044,9.0,1.2992076724767685,270.78,1208000,0.9000000000000004,151
0.3349142393269193,3.77,0.6181757342815399,1.2802868711948394,561,-0.005141348759643734,0.013393374209408648,7.0,1.4000147157907485,268.21,1216000,1.0,152
0.26348279206821923,2.99,-0.006071733236312866,1.3554960703849792,561,0.005111324675381184,0.016175035656633554,7.0,1.3343127209693193,237.09,1224000,0.0,153
0.21417055060937656,1.52,-0.08242573022842407,1.3502456307411195,561,5.931353167397901e-05,0.013151841327144212,5.0,1.1525906685367227,183.31,1232000,0.0,154
0.2323537514746182,1.61,-0.00014075875282287597,1.3644191467761992,560,0.0012048251379746945,0.015720866011888573,5.0,1.3236835453659297,190.37,1240000,0.0,155
0.2555417767523004,1.76,-0.01996941089630127,1.3825220096111297,560,0.00410907669342123,0.01707890804536646,5.0,1.363621590891853,195.39,1248000,0.0,156
0.2194897710605235,1.56,-0.0002364206314086914,1.373975293636322,559,0.0029152369080111384,0.013896310800448645,4.1000000000000085,1.189168309494853,188.38,1256000,0.0,157
0.21114482858095246,1.4,-0.00018324196338653564,1.3702917230129241,559,0.0009652580408146604,0.013357111989756731,4.0,1.2415419128350913,184.0,1264000,0.0,158
0.1861000481367876,1.44,-0.00029498696327209475,1.3678854763507844,559,0.0017027247475925834,0.012322621716102732,4.1000000000000085,1.137627732977271,183.44,1272000,0.0,159
0.22890562461431876,1.49,-0.0002763253450393677,1.3764120817184449,558,0.0011754159518750384,0.01560099023348812,5.0,1.325091482102871,186.95,1280000,0.0,160
0.2513982141942005,1.77,-0.00016564607620239257,1.3698144924640656,558,0.0010433794686105103,0.018123888807858746,5.0,1.4674863163381815,194.75,1288000,0.0,161
0.2365964411008994,2.09,-0.006344553232192993,1.3759095549583436,558,0.004142706516140606,0.01605930677190372,5.1000000000000085,1.3400014669448137,204.53,1296000,0.0,162
0.2117268129591229,2.29,-0.0033588087558746337,1.375321649312973,558,0.0026489265338750555,0.013492948253915529,7.0,1.1978437604010106,210.74,1304000,0.0,163
0.2125035882987734,1.74,-0.012554171681404113,1.3721737468242645,557,-0.00028646257997024807,0.013061021932751373,5.0,1.186145321172662,193.86,1312000,0.0,164
0.2870624011883235,1.59,0.3937019544839859,1.3462343525886535,557,0.0009467536601005122,0.014331775490654763,4.0,1.3354125026986003,192.32,1320000,0.0,165
0.34615534773337425,2.44,0.8538843154907226,1.3118006455898286,557,0.00035335374297574163,0.01270922102034092,5.0,1.3830091869831085,222.25,1328000,0.0,166
0.3353117452419376,3.12,0.8724000400304794,1.308600857257843,557,-0.003463615186883544,0.01249736939324066,6.0,1.3495601338148118,249.43,1336000,0.0,167
0.3884605415583699,4.33,0.8286459159851074,1.2988606357574464,557,-0.003393750232644379,0.01538570791715756,9.0,1.524166880249977,288.56,1344000,1.0,168
0.35466186152551266,4.58,0.8644654649496079,1.297517659664154,557,-0.003903240955551155,0.012047443266492337,9.0,1.3272383362054825,295.79,1352000,1.0,169
0.35469922034024265,4.51,0.8564162641763687,1.3013411128520966,556,-0.0010501832293812186,0.013471458600834011,9.100000000000009,1.3926630121469499,288.9,1360000,1.0,170
0.36448057185323735,4.88,0.8635991925001144,1.2779410362243653,556,-0.003142576505924808,0.012890291814692319,11.0,1.3990655964612961,295.58,1368000,1.0,171
0.32887549618272566,4.6,0.8916225957870484,1.298252946138382,556,-0.0011313866951968522,0.011834134084638208,10.100000000000009,1.306815293431282,292.16,1376000,1.0,172
0.35122362974726246,4.78,0.837238097190857,1.2895659971237183,556,-0.005175678907689872,0.014995662786532193,10.100000000000009,1.4986146265268325,300.16,1384000,2.0,173
