fps,episode_length,value_loss,epoch_idx,grad_norm,policy_loss,frames,advantage_norm,PMM:episode_rewards,P01:episode_rewards,P09:episode_rewards,policy_entropy,explained_variance
510,186.82,0.00036687167614672943,294,0.021738705495459813,0.0001981242184047005,2352000,0.1576405836082995,1.55,0.0,4.0,1.3855404961109161,-0.5501374363899231
510,199.93,0.0003770223106812409,295,0.02714127278239713,-0.0001225281575898407,2360000,0.17310312444344164,1.82,0.0,4.0,1.3853540742397308,-1.4302305042743684
510,192.57,0.00032698697598789296,296,0.021725127279343292,0.00010373336379416288,2368000,0.15299741009250284,1.56,0.0,4.0,1.3856274902820587,-1.2655971163511277
510,187.83,0.0005707778331816371,297,0.0322231589217988,0.00023281645044335165,2376000,0.20421053403988482,1.46,0.0,4.0,1.3854792499542237,-13.747588684558869
510,186.57,0.0002964787046244055,298,0.025437904373222665,-9.887806619644834e-05,2384000,0.14768560104072093,1.5,0.0,4.0,1.3857074689865112,0.2027762794494629
510,186.11,0.0004359205423770618,299,0.027289480763871624,-0.00013422490369293882,2392000,0.16930833507329227,1.47,0.0,3.0,1.3856808841228485,-1.6764557498693466
510,182.78,0.00011217745078056395,300,0.015291645597037402,0.0001246455158320714,2400000,0.09280366623774171,1.39,0.0,3.1000000000000085,1.385934522151947,-0.542251096367836
510,182.29,0.0004885807871846736,301,0.02830687483253899,-2.377845055889338e-05,2408000,0.1696162902377546,1.39,0.0,4.0,1.3852064108848572,-1.1021615022420883
510,188.83,0.00026049288559988783,302,0.024185596046372618,0.00010535734358199989,2416000,0.1557157047279179,1.54,0.0,4.0,1.3854848492145537,-1.256497829556465
510,189.6,0.0003914873197948054,303,0.02712420160126696,-0.0001279952972981846,2424000,0.15759549230337144,1.58,0.0,4.0,1.3850790548324585,-0.80185123026371
510,179.61,0.0002942624825573148,304,0.02158702629156422,4.30828820753959e-05,2432000,0.1348173610307276,1.29,0.0,3.0,1.3850303280353546,-0.7689059329032898
510,183.41,0.0002630152574590738,305,0.026555801186586764,8.801722447969951e-05,2440000,0.14550789927132426,1.36,0.0,3.1000000000000085,1.3848101830482482,-0.7715644460916519
510,184.72,0.0002634081084738682,306,0.023334676256382837,-7.64155482102069e-05,2448000,0.1465287935361266,1.43,0.0,4.0,1.3857686364650725,-1.3761020278930665
510,170.0,0.00017650167695478557,307,0.019952947636440437,-2.0215170006849803e-05,2456000,0.11298061798326671,1.09,0.0,3.0,1.3856702327728272,-0.5840342879295349
510,168.54,0.0005850688185671516,308,0.036269077987464794,-0.0004193086558370851,2464000,0.18033225424587726,1.06,0.0,3.0,1.3841288828849792,-1.8019850611686707
510,177.32,0.00010182000369468369,309,0.014478984518832585,0.00019109265904262429,2472000,0.10134852268733084,1.23,0.0,3.0,1.3850466299057007,-1.835799036026001
510,185.59,0.0003515604749418344,310,0.026912981324042403,-0.00011911683199741674,2480000,0.16191372876986862,1.39,0.0,3.1000000000000085,1.3849355578422546,-1.0177071815729142
510,180.49,0.0007919775524123907,311,0.03305477830089973,0.00014543269455316476,2488000,0.21383698714897037,1.36,0.0,3.0,1.3849394881725312,-0.2648118704557419
510,183.49,0.00044609415454715417,312,0.027009901988572907,3.8214138548937626e-05,2496000,0.17221615061163903,1.45,0.0,3.0,1.385542721748352,-2.3506562411785126
510,190.92,0.0003454598164807976,313,0.0249474099535343,-4.747424354718532e-05,2504000,0.16336397444829345,1.57,0.0,3.1000000000000085,1.3846187591552734,-0.8809981215000152
510,184.48,9.215119627924651e-05,314,0.015825521223268465,-5.22588258900214e-05,2512000,0.08952450092881918,1.41,0.0,3.0,1.3857634103298186,-0.6042067116498947
510,174.09,0.0004951128513357617,315,0.02845879541147987,-7.370881552560604e-05,2520000,0.16227899946272373,1.17,0.0,3.0,1.3856069791316985,-4.862616083621979
510,180.65,0.0003575426720726682,316,0.02620771691519717,0.00018985435584909283,2528000,0.15597190588712692,1.33,0.0,3.1000000000000085,1.3848130321502685,0.2636370587348938
510,190.83,0.00018533747435071747,317,0.01711258634512694,0.00014437191268370952,2536000,0.12533493464812637,1.59,0.0,4.0,1.3851234447956084,-0.5821887511014938
510,199.56,0.00044086071817332593,318,0.029101276896479105,-0.00021328449358406942,2544000,0.17908221671357752,1.76,0.0,4.0,1.3855399417877197,-0.5950322163105011
510,192.75,0.0004975595051973869,319,0.02893705082028082,0.00019355352575075812,2552000,0.18778770320117474,1.64,0.0,4.0,1.3841204810142518,-0.4099352139234543
510,188.6,0.00034685026584384103,320,0.027655985639666567,-0.00029134449069715627,2560000,0.16385625798255204,1.53,0.0,3.0,1.3853986489772796,-0.818002318739891
510,183.61,0.000539101645709934,321,0.02597518001658933,-0.00010024225237430073,2568000,0.17199237670749426,1.41,0.0,3.0,1.3846429014205932,-1.3855794739723206
510,178.08,0.00025436135679910874,322,0.022390238002184485,4.5712420978816225e-05,2576000,0.13682760789990425,1.32,0.0,4.0,1.3845577359199523,-1.5996598136425018
510,175.14,0.00035635459077866473,323,0.02349886204718264,-5.615347738057608e-05,2584000,0.14629198038950564,1.26,0.0,4.0,1.3851426100730897,-24.58840789437294
510,174.86,0.00014744015524911447,324,0.022328403037244603,1.0307621996616945e-05,2592000,0.11557280840352177,1.24,0.0,3.0,1.3855662405490876,-0.10613717317581177
511,170.61,0.0001583583918977638,325,0.023030899808730947,0.00010704968008212745,2600000,0.12021014007739722,1.06,0.0,3.0,1.3858586192131042,-1.166859033703804
511,184.31,0.000462327206835198,326,0.026559808005130185,7.706358956056646e-06,2608000,0.176895307097584,1.36,0.0,3.0,1.3856476044654846,-1.2129313081502915
510,186.75,0.00021572462948142855,327,0.0198043192128963,-3.315808753541205e-05,2616000,0.13146570382639766,1.46,0.0,3.0,1.3859482085704804,-0.9907085973024369
511,185.06,0.0006003679315995214,328,0.031200795805046106,-4.896059729617264e-05,2624000,0.19774414980784058,1.45,0.0,4.0,1.3838819587230682,-0.39330908834934236
511,189.7,0.00038692110646024956,329,0.019475726650889768,-7.659749826416373e-08,2632000,0.14775005402043462,1.59,0.0,4.0,1.3858340609073638,-0.48526361405849455
511,181.8,0.000237618364697596,330,0.024187496001622524,2.8217908875376453e-05,2640000,0.14088163984939456,1.41,0.0,4.0,1.38571754693985,-1.6750820297002793
511,169.83,0.00018541118537314106,331,0.017718845492921697,-0.00013922151330916677,2648000,0.10873800330795348,1.07,0.0,3.0,1.3857014632225038,-3.056367328166962
511,177.34,0.00033225291542294145,332,0.025854735181006384,0.00010455791256390512,2656000,0.15489130802452564,1.23,0.0,4.0,1.3849200367927552,-2.2300948345661165
511,179.28,0.00027296031783748733,333,0.02321102723773258,-7.170538163336459e-05,2664000,0.13905355722643434,1.29,0.0,3.0,1.3848262441158294,-1.6769596356153489
511,179.91,0.0004911382811633303,334,0.024108200292983394,-0.000109136708524602,2672000,0.16159282887354492,1.32,0.0,3.0,1.3849141609668731,-0.8549116390943527
511,188.94,0.000345738780586089,335,0.028196791715129205,0.00015066700525494524,2680000,0.169512019213289,1.6,0.0,5.0,1.3847352504730224,-0.46536982715129854
511,182.71,9.814697741489909e-05,336,0.012026010556663984,0.00016124355908686994,2688000,0.09007302393205464,1.39,0.0,4.0,1.3858348369598388,-0.9859425240755081
511,175.27,0.0003631208134584085,337,0.027495832919637593,0.0003336179081543378,2696000,0.1641988973505795,1.21,0.0,3.1000000000000085,1.3856785809993744,0.3978855335712433
511,186.04,0.0005778544127963414,338,0.03115047867029784,-0.00038906611212951247,2704000,0.18937193177640438,1.52,0.0,3.1000000000000085,1.3852811574935913,-1.007078856229782
511,180.75,0.0002717802956522064,339,0.020908765312480898,-6.21895125550509e-05,2712000,0.13615068711340428,1.35,0.0,3.0,1.3859047448635102,-0.8879228281974793
511,174.33,9.875621220203356e-05,340,0.01545314823865748,2.8722022434521933e-05,2720000,0.09795758151449263,1.16,0.0,3.0,1.3858883023262023,-0.5691322594881058
511,175.98,0.00012449856903970158,341,0.020304156598613253,-5.6076454748108517e-05,2728000,0.10578963446430861,1.21,0.0,3.0,1.3857059895992279,-0.499107124209404
511,173.58,0.0003376969255100448,342,0.021774399916768727,8.10993778941338e-05,2736000,0.13311598470434546,1.19,0.0,3.0,1.385722609758377,-0.7936046731472015
511,170.37,0.0002434515606989862,343,0.023440293007067986,6.910255360708107e-05,2744000,0.1386519663222134,1.09,0.0,2.1000000000000085,1.385696758031845,-0.8658583283424377
511,179.72,0.0005443465245912193,344,0.030447526102793762,-0.00029297032342583406,2752000,0.19658218508586286,1.3,0.0,3.0,1.3854205977916718,-3.1559688705205917
511,183.06,0.00021715628831998402,345,0.019122206037726408,0.0005268134160451155,2760000,0.12396099327132105,1.36,0.0,3.0,1.3860275721549988,-0.10645860970020295
511,176.16,0.00033117986703473434,346,0.023065001625584003,-0.00017636245185713052,2768000,0.1452919397316873,1.22,0.0,3.0,1.385843085050583,-0.9649994969367981
511,185.55,0.0009001670915131398,347,0.03854788522715381,-0.0006177731970819877,2776000,0.2504384069517255,1.5,0.0,3.1000000000000085,1.385512330532074,-2.9625565254688264
511,187.77,0.0006842553153364861,348,0.030596124737296986,0.00028106839185056744,2784000,0.20034039778634904,1.55,0.0,3.1000000000000085,1.3852798211574555,-3.758520810008049
511,178.17,0.0002128052622379073,349,0.017248338094223433,3.4350777368672425e-05,2792000,0.11480058228597045,1.29,0.0,3.1000000000000085,1.3855273556709289,-1.0711626487970352
511,185.18,0.0006384698778617804,350,0.029789900439156233,7.884159996137896e-05,2800000,0.1984852053783834,1.42,0.0,4.0,1.3854485547542572,-3.497152658700943
511,191.96,0.00032608011667207393,351,0.022967450342431656,8.290065998153295e-05,2808000,0.15273863249458372,1.62,0.0,4.0,1.3853312742710113,-0.4266752940416336
511,185.69,0.00015448635407665277,352,0.015538864550003962,-0.00010150063579203561,2816000,0.09796285825781524,1.51,0.0,4.0,1.3854640591144562,-0.1639779192209244
511,186.52,0.0004846435608374122,353,0.029957210569424558,-5.070461455034092e-05,2824000,0.16987463826313615,1.52,0.0,4.0,1.38534726023674,-0.24415922224521636
511,184.85,0.00013344787106461808,354,0.017273638605187904,-1.8286212980456185e-05,2832000,0.10232500948011874,1.42,0.0,4.0,1.3857805919647217,-1.7605839782953263
511,188.5,0.0003385322416397685,355,0.025196526273286324,-3.469791257884936e-05,2840000,0.16031051674857735,1.5,0.0,4.0,1.385854502916336,-0.47652849435806277
511,188.58,0.00047953318703321203,356,0.029846471234980364,0.00023441258395905606,2848000,0.18742625769227744,1.57,0.0,4.0,1.385575166940689,0.05943421244621277
511,185.5,0.00023705928152594423,357,0.017633290934780797,-0.00011246665675116673,2856000,0.11494811769574881,1.5,0.0,3.0,1.3846661365032196,-4.700095236301422
511,189.46,0.00043287700931159633,358,0.027764334916347066,-0.00013352581387152896,2864000,0.17402953438460828,1.56,0.0,4.0,1.3854082000255585,-1.227894622683525
511,184.93,0.0003355147276943171,359,0.02423692283033295,0.00013357129297219216,2872000,0.15592196572571992,1.44,0.0,3.1000000000000085,1.3850603020191192,-1.5252515530586244
511,178.77,0.0001461183112701292,360,0.018883726985458888,-0.00016542191591724985,2880000,0.1134370880946517,1.31,0.0,3.0,1.385829565525055,-0.6633193218708038
511,182.91,0.00038491050349875877,361,0.026035785932546712,-3.493994045129511e-05,2888000,0.1638882807828486,1.38,0.0,3.0,1.3857016575336456,-0.889479610323906
511,183.4,0.00023104206492348566,362,0.02279903420681168,5.725868952140445e-05,2896000,0.1336881917156279,1.39,0.0,3.0,1.3859699583053589,-0.8307328671216965
511,183.85,0.0003202500416296061,363,0.02485687424869048,-0.00014177717472193762,2904000,0.14517751717939972,1.44,0.0,3.0,1.385691978931427,-2.9786015474796295
511,185.32,0.0004098660439194646,364,0.024230822428438423,7.428100499964785e-05,2912000,0.14271826472133398,1.49,0.0,3.1000000000000085,1.385065232515335,-0.04876633584499359
511,191.15,0.00037375719291958374,365,0.026461117119374378,0.00010578516070381738,2920000,0.16223685950040817,1.61,0.0,4.0,1.3854481613636016,0.21128910422325134
511,186.3,0.00013350118109087817,366,0.015200519439638285,-8.36886843899265e-06,2928000,0.093516830727458,1.45,0.0,4.0,1.3858319199085236,-0.9027478075027466
511,171.59,0.0004820913843559538,367,0.026977251675199612,-0.00027263716166999076,2936000,0.15424753593280913,1.12,0.0,3.0,1.3855347728729248,-3.5884041810035705
511,175.47,0.0003450535223942097,368,0.018945036968615662,0.00010176883591157094,2944000,0.13770169807597996,1.2,0.0,3.0,1.3835453188419342,-1.1298139959573745
511,186.66,6.533249381391216e-05,369,0.013637445579128162,-1.7401955847162754e-06,2952000,0.0812777559272945,1.49,0.0,4.0,1.385708463191986,-0.4625730508565903
511,175.59,0.0002725888703298551,370,0.024715553299930776,1.5934035363898147e-05,2960000,0.13614305472932756,1.26,0.0,3.0,1.3855713212490082,-0.34045863926410674
511,171.07,0.00015638236818517725,371,0.017131466675929918,0.00017206765298624304,2968000,0.10500879812985658,1.11,0.0,3.0,1.3858819043636321,-0.44822266697883606
511,178.77,0.0004747061913167272,372,0.029216734296944057,-0.00019020268497115466,2976000,0.17546301566064357,1.28,0.0,3.0,1.3858000910282136,0.16194345772266389
511,186.37,0.00037503795931115747,373,0.024236141376861385,2.438837599015642e-05,2984000,0.15991369925439358,1.49,0.0,4.0,1.3853731501102446,-28.322546595335005
511,188.87,0.00018369753787624176,374,0.01647742246506462,0.00011344598503455927,2992000,0.11465953540988266,1.53,0.0,4.0,1.3859362876415253,-2.316250532269478
511,182.53,0.0002775648195483882,375,0.02461483475421933,-0.0001044748230924597,3000000,0.13522360181435944,1.36,0.0,3.0,1.3858394968509673,-0.2737000113725662
511,183.77,0.0004428978353735147,376,0.026687611381347412,1.0788556392071768e-05,3008000,0.17230018221773208,1.42,0.0,4.0,1.3856680285930634,-0.41201933145523073
511,182.58,0.0005999099834161825,377,0.029886103643626104,6.807560319430195e-05,3016000,0.19350599067285656,1.42,0.0,4.0,1.3852017831802368,0.34587994277477263
511,189.97,0.00026115903613344927,378,0.020796076223264112,1.0391479190730023e-05,3024000,0.14635161397978663,1.56,0.0,4.0,1.3858460426330566,-1.1132535260915757
511,185.73,0.00017733665507762452,379,0.014571910961673058,-9.057555256731575e-05,3032000,0.0984323775395751,1.46,0.0,4.0,1.3860793900489807,-0.3229457086324692
511,178.95,0.0004923867182992581,380,0.02502601561461742,-1.0516689617361407e-05,3040000,0.16780973175540567,1.32,0.0,4.0,1.3858082127571105,-1.391712143421173
511,179.28,0.00038154172371832827,381,0.026359581990354618,7.464313935997779e-05,3048000,0.15982350938022136,1.31,0.0,3.1000000000000085,1.3856251800060273,0.20086789429187774
511,176.32,0.0003035574552723119,382,0.02261820085352155,4.019842121124384e-05,3056000,0.13886190991848707,1.25,0.0,4.0,1.3858251535892487,-1.1381809169054031
511,178.66,0.00029781585841533344,383,0.023548016166115723,-9.922587756591383e-05,3064000,0.1361091100051999,1.31,0.0,4.0,1.3858135437965393,0.046158613562583925
511,181.43,0.0002537754069726361,384,0.018072638828702876,0.00013632743160997053,3072000,0.12633842105045914,1.32,0.0,3.0,1.3857879865169525,-0.907766443490982
511,180.65,0.00015729424190567444,385,0.020377101460716057,-0.00012370276544970693,3080000,0.11838758283294737,1.35,0.0,3.0,1.3859128749370575,-1.6971296137571334
511,176.41,0.0004777326950670613,386,0.023299324606304923,5.979265821224544e-05,3088000,0.14915102945640682,1.34,0.0,3.0,1.3857251024246215,-11.580385599732399
511,173.43,0.00017242593570585997,387,0.015872558006951875,4.182532022241503e-05,3096000,0.1102762040682137,1.2,0.0,3.0,1.385850545167923,-2.3106278651952743
511,174.91,0.00040325384678453703,388,0.026474466329346642,8.629924763226881e-05,3104000,0.15566197478212415,1.24,0.0,3.0,1.3855714857578278,-3.3892169678211213
511,176.85,0.00018055042599826265,389,0.01890669446490797,-7.00362257703091e-05,3112000,0.12617841675877572,1.32,0.0,3.0,1.385765037536621,-0.5542770105600358
511,180.71,0.00030199646228538766,390,0.022539900831470717,5.437557818368077e-05,3120000,0.13705304741859436,1.36,0.0,4.0,1.385381269454956,-2.6388476145267488
511,180.55,0.0006007478906735742,391,0.03052698698471996,0.00019376604439457878,3128000,0.19891892418265342,1.37,0.0,3.1000000000000085,1.3854393553733826,-1.3599422216415404
511,182.7,0.00026450771367535707,392,0.0231997625278944,-9.412037587026135e-05,3136000,0.15007853480055927,1.42,0.0,3.1000000000000085,1.3848548913002015,-0.38904726088047026
511,178.47,0.00011545047296237953,393,0.01797483538948802,-1.479965733778954e-05,3144000,0.09800644901581108,1.29,0.0,3.0,1.385779937505722,-1.4967546361684798
511,166.96,0.00011489913978550703,394,0.01936994983561132,-2.0112193742534145e-05,3152000,0.10661331166513265,0.97,0.0,3.0,1.3858419013023378,-0.5952141129970551
511,172.38,0.0001997794874534975,395,0.022452968824779117,2.9808022650286147e-05,3160000,0.12411863004788756,1.08,0.0,3.0,1.3858774602413177,-0.030961952805519104
511,182.55,0.0003795487184117974,396,0.023909102101302634,2.8872713796772588e-05,3168000,0.1499797407723963,1.36,0.0,3.0,1.3856878244876862,-0.08552945196628571
511,186.07,0.00027236463377789733,397,0.021579546827446783,-9.444383308618854e-06,3176000,0.13113481136970223,1.45,0.0,3.1000000000000085,1.385607167482376,-1.3246472769975661
511,187.52,0.0003719200652267318,398,0.02227248062414171,6.994203431531787e-07,3184000,0.14858942246995865,1.51,0.0,4.0,1.3848687541484832,-4.927169207334519
511,174.9,0.0001608455409666476,399,0.01801743892408503,-2.3068537702783943e-05,3192000,0.10486931542865932,1.22,0.0,3.0,1.3858365797996521,-1.6676451432704926
511,175.49,0.0003917640464192118,400,0.02507476180086767,0.00016677062300004763,3200000,0.14590982041321696,1.25,0.0,3.0,1.3859597837924957,-0.28749387204647064
511,176.49,0.0003320918178519605,401,0.02742618195693143,-0.0002694918724046147,3208000,0.15707430113106965,1.24,0.0,3.0,1.3860284495353699,-2.2858801847696304
511,180.91,0.00022769513485343396,402,0.017972442774021984,4.3402540104580115e-05,3216000,0.11058213074691593,1.32,0.0,3.0,1.3858234798908233,-1.7327826058864593
511,185.29,0.00043996475779977117,403,0.02551705344269937,0.00018029260030743899,3224000,0.1578538735024631,1.44,0.0,3.1000000000000085,1.3852470576763154,-5.316426663398743
511,183.59,0.00046433461370327223,404,0.026494077503727134,7.544452927504608e-05,3232000,0.16578581905923784,1.45,0.0,4.0,1.3852762806415557,-1.9311985492706298
511,178.97,0.00021072037781550535,405,0.017184846187508356,-0.00011019247341209848,3240000,0.11145265633240342,1.28,0.0,3.1000000000000085,1.3847119581699372,-1.3814566564559936
511,180.16,0.0002865645829569985,406,0.022836372275713498,-5.480819274453097e-05,3248000,0.14304076884873212,1.29,0.0,3.0,1.3858625733852385,-0.8183562803268433
511,178.77,0.00031727568751648504,407,0.023393673079839073,-0.00010861309579922818,3256000,0.14825943432748317,1.3,0.0,3.0,1.384963220357895,-0.6244132089614868
511,177.07,0.00031685628107311456,408,0.023824542236115596,-0.00019352652333964215,3264000,0.1387968760263175,1.29,0.0,4.0,1.3837593030929565,-0.7091385090351104
511,179.87,0.0005528878493259982,409,0.022344655887624767,0.00015193565766821848,3272000,0.15506989332847299,1.44,0.0,4.0,1.3847001004219055,-5.015174524188041
511,177.18,7.05298914931518e-05,410,0.01478345439307602,2.5917019447661003e-05,3280000,0.0813817659020424,1.32,0.0,4.0,1.3853518855571747,-0.7191084361076355
511,176.64,0.0002736940563772805,411,0.026906736470020044,-0.0001431023175791779,3288000,0.13564497293904423,1.22,0.0,3.0,1.3850951635837554,0.09962846457958222
512,182.84,0.0002870061239320876,412,0.022527979002712462,-8.323704241774976e-07,3296000,0.1383361742272973,1.36,0.0,3.0,1.3848467981815338,-1.068365581035614
512,182.19,0.0004520626830822039,413,0.022344724488308865,-2.392560367297847e-05,3304000,0.1530609227344394,1.38,0.0,3.0,1.3845872592926025,-1.7989991283416749
512,172.89,0.0002002488876246389,414,0.018242946999929066,0.00012036492120387265,3312000,0.1177199488505721,1.2,0.0,3.0,1.385621610879898,-1.0337587106227875
512,175.04,0.00013749348152032327,415,0.018967262325485477,3.279510332504287e-05,3320000,0.11330757213756443,1.22,0.0,3.0,1.3857114577293397,-0.7814135485887528
512,176.65,0.0002644156355358973,416,0.027412021940770383,-2.3793507607479115e-05,3328000,0.14741099808365107,1.24,0.0,3.1000000000000085,1.3857851421833038,0.03587091445922851
512,171.46,0.00016864244635371505,417,0.015454585195823285,-6.040899053914473e-05,3336000,0.09776706866919994,1.11,0.0,3.0,1.3857826256752015,-1.0448429363965988
512,176.23,0.00015554138288393916,418,0.020503890817077552,7.507279497076524e-06,3344000,0.1163524965941906,1.21,0.0,3.0,1.3858504021167755,-0.6526939392089843
512,179.45,0.00023061487110908273,419,0.020260454736175226,0.00012757982416587764,3352000,0.12248341284692288,1.27,0.0,3.0,1.3851329100131988,-1.3665400761365891
512,170.91,9.05731909347196e-05,420,0.013040861029878203,-7.881999506935244e-05,3360000,0.0796151221729815,1.09,0.0,3.0,1.3858748400211334,-1.8783817130327225
512,164.5,0.0003386797683538134,421,0.02142884554117427,-2.9875516556785442e-05,3368000,0.12652571982704103,0.98,0.0,2.1000000000000085,1.3859303629398345,-5.499370482563973
512,173.83,0.0005617511290961374,422,0.028415850819988514,7.612899637024384e-05,3376000,0.17358370281755925,1.21,0.0,3.0,1.3855652284622193,-10.412229630351067
512,184.75,0.00014345039083536902,423,0.016199755557614125,4.2146772539126684e-05,3384000,0.09990204215049743,1.44,0.0,4.0,1.3860644364356995,-0.8569433557987213
512,172.75,6.215308354398985e-05,424,0.011859029462607164,1.908151118186652e-05,3392000,0.06751203479710967,1.12,0.0,3.1000000000000085,1.386067088842392,-1.9733238488435745
512,167.52,0.00013237176139227813,425,0.022202185844346512,-3.497322526527569e-05,3400000,0.1175370098464191,0.98,0.0,2.1000000000000085,1.3857489681243897,-0.44111028373241423
512,183.33,0.0007669510498590171,426,0.0369149229729493,0.00040714056690944745,3408000,0.2249643824249506,1.42,0.0,3.0,1.385203812122345,-0.6209904301166534
512,182.96,0.00014430532693268105,427,0.016065388985924866,-0.0002929223718842877,3416000,0.09896023434586823,1.43,0.0,3.0,1.3860276985168456,-1.8795767563581467
512,173.64,0.0003469502246457523,428,0.020896498142098253,-0.00022621683696343097,3424000,0.13322015468031168,1.16,0.0,3.0,1.3850897359848022,-1.5887094217538833
512,172.78,0.0005509160879500996,429,0.030210532345494798,0.0001437650103980559,3432000,0.1893354652635753,1.18,0.0,3.1000000000000085,1.385612246990204,-0.18274921655654908
512,179.96,0.0006538630640920928,430,0.03468394289481764,-7.725191157078371e-05,3440000,0.2048609280399978,1.36,0.0,4.0,1.3856909847259522,-1.4829651123285295
512,181.51,0.00015213753407579135,431,0.016696071420338767,0.0001139326782868011,3448000,0.10857289866544306,1.39,0.0,3.1000000000000085,1.3856535184383392,-0.35733731985092165
512,180.66,6.606116197758638e-05,432,0.011958804134745194,-0.00011330305899264204,3456000,0.07640947321429849,1.37,0.0,3.0,1.3858786749839782,-0.4870690077543259
512,188.67,0.0002785687440427864,433,0.02221689800019519,-5.574913346208632e-05,3464000,0.13531675150617958,1.55,0.0,3.1000000000000085,1.3858115756511689,-1.3467796736955642
512,186.86,0.000323745859761857,434,0.022046033675753623,4.435839477082482e-05,3472000,0.1463822796009481,1.51,0.0,4.0,1.3855983197689057,0.060088832974433896
512,191.14,0.00030604918454287146,435,0.023216363672852573,-6.69443729930208e-05,3480000,0.13820382903330028,1.65,0.0,4.0,1.385596945285797,-52.193863971829416
512,185.54,0.0002688934257014353,436,0.0256252455799533,-7.562888240499887e-05,3488000,0.13583796680904925,1.48,0.0,3.0,1.385284595489502,-0.9926046395301819
512,188.28,0.000437764852501914,437,0.025082332424052892,6.2177017432532e-05,3496000,0.16255307148210704,1.5,0.0,4.0,1.3848914456367494,-1.3399400305747986
512,185.54,0.00019375626203043338,438,0.017537151043429514,-3.75954074843321e-05,3504000,0.10911139109171927,1.45,0.0,4.0,1.3855780124664308,-2.16696618616581
512,180.88,0.0001524377754140005,439,0.017280042360835957,-2.1344466331356672e-05,3512000,0.10390054396353662,1.33,0.0,4.0,1.38481889128685,-0.8054969990253449
512,180.92,0.00023067365093083935,440,0.023116740472367128,-0.00015480724528970312,3520000,0.13027560843154787,1.34,0.0,3.0,1.3856201732158662,-0.970500128865242
512,175.94,0.00043582373823255696,441,0.03040848944928197,0.0002817172338836826,3528000,0.18499262902885674,1.26,0.0,3.0,1.3855411255359649,-0.37548472106456754
512,178.59,0.00022321330827423935,442,0.016230231571785488,-5.2311218387330885e-05,3536000,0.1035298384167254,1.36,0.0,3.0,1.3858684074878693,-1.4133741891384124
512,182.15,0.0005271710671036089,443,0.029770997467115756,0.00011117456242573098,3544000,0.17818770157173275,1.42,0.0,3.0,1.3859661555290221,0.028351342678070067
512,177.93,0.00026083627143918875,444,0.017770597822034925,-0.00017104563921293447,3552000,0.12253556188195944,1.27,0.0,3.0,1.3854200375080108,-2.171957500576973
512,172.96,8.354716034318699e-05,445,0.01645802040015456,-4.787341940755141e-06,3560000,0.0937506428733468,1.14,0.0,3.0,1.3858454477787019,-0.09654981076717377
512,174.94,0.0004675028704104989,446,0.029793132012001733,0.00016975381528027355,3568000,0.1705582988448441,1.19,0.0,3.0,1.3858023190498352,0.2849920976161957
512,186.92,0.0002438430300287564,447,0.018340777838093306,-0.00016859019977346178,3576000,0.12527876446023584,1.48,0.0,3.0,1.385452561378479,-0.7350353443622589
512,188.26,0.00023308541065262034,448,0.020334179853745263,0.00019131936780468096,3584000,0.12115920612588525,1.52,0.0,4.0,1.3858482599258424,-0.7140477305650711
512,178.16,0.0002840589628181078,449,0.02194945703449724,2.6925046549877153e-05,3592000,0.13086090015247465,1.28,0.0,3.1000000000000085,1.385411741733551,-2.203498892784119
512,172.55,0.00033732825509332544,450,0.02506463635064506,-0.00012073555219103582,3600000,0.1556498520076275,1.12,0.0,3.0,1.3856821084022521,-2.243888748884201
512,179.91,0.0001617805978776232,451,0.01781874685184045,8.59864559606649e-05,3608000,0.11878854455426335,1.3,0.0,3.1000000000000085,1.3855457592010498,0.12227453291416168
512,179.51,0.0003204215089795071,452,0.026124340416206104,-4.5556501499959265e-05,3616000,0.150327557194978,1.32,0.0,4.0,1.3859120297431946,-0.31120978593826293
512,175.93,0.0003577300673271111,453,0.023794489041259127,9.530355615424923e-05,3624000,0.1424540783558041,1.24,0.0,3.0,1.3858627521991729,-1.744423995614052
512,180.8,0.0004906088808706954,454,0.029758821087862413,-1.4406899144887576e-05,3632000,0.18616878578439355,1.36,0.0,3.0,1.3856290590763092,-26.463851411938666
512,185.11,0.0002432763690046613,455,0.021343517376219815,-2.900367549955263e-05,3640000,0.13320618937723339,1.42,0.0,3.0,1.3859674084186553,-1.4522425067424773
512,179.18,0.00031508667299931406,456,0.02397603214493406,8.593674669100437e-05,3648000,0.1451589012891054,1.26,0.0,3.0,1.3856683135032655,-1.806575484275818
512,173.14,0.00014176896098661018,457,0.015720061972837672,5.2763919666176665e-06,3656000,0.10283481024205685,1.13,0.0,3.0,1.3859491682052612,-0.9841704386472702
512,171.37,0.00011333309803831071,458,0.018552983709568677,-0.00012282177762244827,3664000,0.10147413160651922,1.09,0.0,3.0,1.3858274137973785,-0.3909482091665268
512,175.1,0.00019340998704137747,459,0.023362091498393966,5.046396981924772e-06,3672000,0.12510803911834956,1.2,0.0,3.0,1.3858179533481598,-0.4273072689771652
512,182.71,0.00016896688067959077,460,0.01941287570367957,9.244075936294394e-06,3680000,0.11150185311213136,1.39,0.0,3.0,1.3856562638282777,0.23809986412525178
512,186.86,0.00021449879681824767,461,0.02041362290407269,5.0075766921509056e-06,3688000,0.12422948324121535,1.51,0.0,4.0,1.3856532084941864,-0.6026423490047454
