#{"t_start": 1544715593.9189723, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,171,48.284893
2.0,205,54.109688
0.0,129,57.789787
3.0,253,84.75333
0.0,129,88.949847
2.0,204,95.235848
2.0,224,102.223538
0.0,129,105.902177
3.0,266,114.16881
10.0,411,127.105043
0.0,127,130.782414
0.0,129,134.848747
0.0,129,138.437273
3.0,231,145.566309
3.0,250,153.298631
3.0,248,160.533593
2.0,202,166.80284
2.0,200,172.893595
2.0,222,180.224019
2.0,202,186.648256
2.0,202,192.965578
1.0,157,197.892669
2.0,226,204.992346
5.0,348,216.055967
