approx_kl_divergence,epoch_idx,clip_fraction,P01:episode_rewards,fps,value_loss,advantage_norm,explained_variance,policy_loss,policy_entropy,grad_norm,frames,PMM:episode_rewards,episode_length,P09:episode_rewards
0.0029537936984070255,25,0.20830078125,75.0,500,0.010782496662068297,15.968717807531357,-1.1175870895385742e-09,-0.0013760797221038957,1.7789763398468494,0.05696754751979588,256000,203.75,343.65,400.0
0.0028693561757677346,26,0.2370361328125,50.0,499,0.009193374755977857,15.968717658519745,-2.6077032089233397e-09,-0.0012952570115885465,1.774796660989523,0.0561229494691851,266240,215.25,341.55,427.5000000000002
0.003139891620890012,27,0.2364013671875,50.0,498,0.008702147365517022,15.96871708035469,6.7055225372314455e-09,-0.0014864552664221264,1.779645549505949,0.055215942794042315,276480,197.25,339.23,427.5000000000002
0.0035347997695595267,28,0.2576416015625,50.0,500,0.008426031287308433,15.968717432022094,2.16066837310791e-08,-0.0018967470045026858,1.7753736808896066,0.05332066419425332,286720,166.25,330.72,302.5000000000002
0.0026749081348498294,29,0.216162109375,50.0,501,0.008458652956869627,15.968717640638351,1.6391277313232423e-08,-0.0016987399008939973,1.7658675715327263,0.05398217479908822,296960,152.0,327.28,252.50000000000023
0.0028938286391223754,30,0.226708984375,25.0,501,0.009674475296606033,15.968717217445374,-1.5273690223693846e-08,-0.001535232741298387,1.762189220637083,0.05619453677218909,307200,153.25,324.86,252.50000000000023
0.0026521034306256296,31,0.2146484375,47.50000000000001,502,0.009472268173431076,15.968717896938324,5.960464477539063e-09,-0.0018357269320404157,1.7789690397679805,0.05178897030360106,317440,173.25,334.69,277.5000000000002
0.0027987385597555204,32,0.2395751953125,47.50000000000001,502,0.009713676421233686,15.968717616796493,-3.3527612686157227e-09,-0.001877735401649261,1.7802605673670768,0.05366855250309747,327680,197.25,340.47,455.0000000000004
0.002902356204140233,33,0.21455078125,25.0,503,0.0093491069133961,15.968717902898788,-8.568167686462402e-09,-0.0018913329520728439,1.773756019771099,0.052973444827448125,337920,174.5,335.77,380.00000000000045
0.0027003498270346425,34,0.2185791015625,25.0,502,0.007275900056401952,15.968717473745347,1.601874828338623e-08,-0.0017631165872444398,1.7494048953056336,0.05214458694754036,348160,182.75,335.63,455.0000000000004
0.003670216301168239,35,0.2569580078125,25.0,501,0.005550510794284947,15.968715900182724,-5.215406417846679e-09,-0.0015473432973521994,1.760673387348652,0.051175861553173066,358400,136.25,326.92,305.00000000000045
0.003489797930376426,36,0.287744140625,25.0,500,0.006529137248890038,15.968717187643051,-1.1548399925231934e-08,-0.0017466476645495276,1.7807486653327942,0.0501020622397403,368640,136.25,325.61,380.00000000000045
0.003046145757286922,37,0.2029052734375,25.0,501,0.007998187687439895,15.968717163801193,6.7055225372314455e-09,-0.0012812524400942493,1.7720696181058884,0.05293139289888722,378880,115.25,311.24,250.0
0.0032194630184449124,38,0.25185546875,25.0,501,0.00886515953061462,15.968717527389526,-6.7055225372314455e-09,-0.002433606549311662,1.7753736428916453,0.05405864949486383,389120,141.25,317.81,252.50000000000023
0.003564369260720923,39,0.2493896484375,50.0,501,0.00914593834822881,15.96871777176857,-1.862645149230957e-08,-0.0018440097559505376,1.761674342304468,0.05296968348558564,399360,151.5,321.37,252.50000000000023
0.0030841194310823996,40,0.2361083984375,50.0,501,0.010959528126841178,15.968717646598815,1.4901161193847656e-08,-0.0013425222277874127,1.7599259860813619,0.05635291798652373,409600,173.0,333.31,305.00000000000045
0.0032721567967882947,41,0.274072265625,47.50000000000001,501,0.00875831107475733,15.968717259168624,-8.940696716308593e-09,-0.0019380426827410701,1.7610554449260234,0.05343487641121958,419840,167.0,335.78,327.5000000000002
0.003364032661204419,42,0.249267578125,25.0,501,0.006846166536070087,15.968717241287232,8.940696716308593e-09,-0.0018466683428414398,1.7632195748388768,0.05082242949436577,430080,159.5,335.13,302.5000000000002
0.003314505982251603,43,0.249853515625,25.0,502,0.006715568956769858,15.968717247247696,5.960464477539063e-09,-0.0015891390445176511,1.7592246308922768,0.05297049603557045,440320,128.25,324.59,250.0
0.004358751766312707,44,0.326513671875,0.0,503,0.007070589743170786,15.968716090917587,1.1920928955078126e-08,-0.0025668033769761676,1.7789595946669579,0.05024784967728414,450560,124.0,323.55,250.0
0.003609412006198909,45,0.3065185546875,0.0,503,0.005703887875064595,15.96870443224907,5.587935447692871e-09,-0.0016638185385090764,1.7801123701035977,0.05225553856469004,460800,123.5,322.85,252.50000000000023
0.0034474656860083996,46,0.248583984375,25.0,503,0.009819220532608596,15.968718034029006,-1.2293457984924316e-08,-0.0015812815690878779,1.7715990483760833,0.05514012702110617,471040,153.25,328.22,402.5000000000002
0.0029128833949698674,47,0.239404296875,25.0,503,0.00991436612621328,15.968717724084854,-5.960464477539063e-09,-0.001773406780921505,1.769917356967926,0.05432940850528643,481280,152.75,326.17,355.00000000000045
0.004304323964515788,48,0.314306640625,25.0,503,0.009071064440206555,15.968716740608215,-1.080334186553955e-08,-0.0019859168300172315,1.7647394433617591,0.055449119845600046,491520,184.25,339.88,475.0
0.002881550885001616,49,0.2167236328125,22.500000000000007,504,0.00804502757453065,15.96871749162674,1.601874828338623e-08,-0.001555754329820047,1.7720313623547554,0.05056908474999524,501760,191.25,338.51,477.5000000000002
0.0033288159440530763,50,0.27548828125,25.0,505,0.009495930113280338,15.968717610836029,-1.1920928955078126e-08,-0.0018515071340516442,1.7660915911197663,0.05555621232740413,512000,188.25,342.07,475.0
0.0035895662235134298,51,0.3114013671875,0.0,506,0.007369825664227392,15.968717485666275,1.4901161193847657e-09,-0.0023297053681744727,1.7726500511169434,0.052271583394115154,522240,160.5,335.85,305.00000000000045
0.0033670336008981396,52,0.2988037109375,25.0,506,0.00920829235187739,15.968717730045318,5.960464477539063e-09,-0.0023540244223113405,1.7822792433202266,0.05449129450914357,532480,173.75,335.72,452.50000000000017
0.003247381418071882,53,0.2342529296875,25.0,507,0.010252747921913396,15.968717658519745,1.2293457984924316e-08,-0.0019521715985320043,1.7768508143723012,0.05511318457448362,542720,169.5,331.09,402.5000000000002
0.003154176754640048,54,0.244482421875,25.0,507,0.007257963898018716,15.968717473745347,-7.82310962677002e-09,-0.001584171834110748,1.7800976932048798,0.05187784694113755,552960,167.25,328.81,402.5000000000002
0.002775041421540436,55,0.236181640625,25.0,507,0.0072320489247871935,15.968716424703597,1.5273690223693846e-08,-0.001532107287494,1.7717044666409492,0.05541854462866454,563200,155.0,327.04,377.5000000000002
0.002383822562478599,56,0.199560546875,22.500000000000007,508,0.007419654835575784,15.96871509552002,4.097819328308106e-09,-0.0011704273136274423,1.7723908938467503,0.05123481534611298,573440,147.5,326.44,402.5000000000002
0.002949034377127191,57,0.2330078125,25.0,508,0.010224144048152084,15.96871782541275,6.332993507385254e-09,-0.0017283964491070947,1.7743710979819298,0.05427013198825368,583680,163.0,330.42,427.5000000000002
0.002890041392956277,58,0.231591796875,25.0,504,0.008973379535200365,15.968717294931412,6.332993507385254e-09,-0.0018424558016704395,1.7643959030508996,0.05494911300939602,593920,189.75,336.23,480.00000000000045
0.0025410953528080425,59,0.2352783203125,25.0,502,0.010193765964231716,15.96871754527092,4.470348358154297e-09,-0.0011262875406828244,1.773670782893896,0.054432559317779225,604160,205.0,345.02,457.5000000000006
0.00303407045553854,60,0.2539306640625,47.50000000000001,503,0.008794690045760944,15.968717730045318,-8.568167686462402e-09,-0.001843126380845206,1.7743049621582032,0.05382824008922369,614400,188.25,344.1,400.0
0.0025534175024631623,61,0.2140625,50.0,502,0.008127320729113308,15.968716979026794,-5.587935447692871e-09,-0.0012157398043200374,1.774144984781742,0.05304256443236277,624640,176.75,342.19,377.5000000000002
0.0028865200553212845,62,0.2427001953125,25.0,501,0.0092540853299397,15.968717628717423,-1.6391277313232423e-08,-0.001803165484307101,1.756151221692562,0.052387774331071627,634880,167.0,340.77,375.0
0.0029904045868761387,63,0.26220703125,25.0,499,0.008079262581668445,15.9687175989151,1.862645149230957e-09,-0.001717547987936996,1.7736860923469067,0.05242716252588221,645120,162.25,336.39,375.0
0.0030129200346124207,64,0.2617431640625,25.0,499,0.006692654952576049,15.968716925382614,-3.725290298461914e-08,-0.001540021548498771,1.7713530085980893,0.0520671828552427,655360,145.5,328.87,280.00000000000045
0.003381663966706583,65,0.26318359375,25.0,499,0.008311105210805182,15.968717795610427,-5.215406417846679e-09,-0.0016177192883333191,1.7787757463753224,0.05548372728383031,665600,148.5,324.59,277.5000000000002
0.002465157963555953,66,0.2103271484375,25.0,499,0.010855830916898412,15.968717801570893,-7.450580596923828e-09,-0.0013291028844832908,1.78150382488966,0.054006680816076236,675840,176.0,330.11,452.50000000000017
0.0023631636420645918,67,0.1760986328125,25.0,499,0.008317154212636523,15.968717795610427,1.1175870895385742e-09,-0.0010207683284534142,1.7803283296525478,0.051664176608294386,686080,185.0,340.12,452.50000000000017
0.0032369187014978707,68,0.271044921875,25.0,498,0.008111309408241141,15.968716794252396,-1.1175870895385742e-09,-0.0020069521619006992,1.7766951449215411,0.05204905439287673,696320,171.25,335.52,400.0
0.002651909663677543,69,0.2265869140625,25.0,497,0.00867610208078986,15.968717628717423,5.587935447692871e-09,-0.001597092134761624,1.7762388221919536,0.05246665319119148,706560,185.75,337.98,400.0
0.002553051265670092,70,0.2122314453125,25.0,497,0.008568552903466298,15.968717277050018,-1.5273690223693846e-08,-0.001791877907453454,1.7830733127892018,0.05191042536085191,716800,174.0,330.15,400.0
0.002648736918990835,71,0.2337890625,25.0,497,0.006160647154092658,15.968716931343078,4.8428773880004884e-09,-0.0011699734568537679,1.7758231520652772,0.053290843472870164,727040,165.0,325.51,400.0
0.002938559576790567,72,0.241943359375,0.0,497,0.007141900737508422,15.968715786933899,-1.4901161193847657e-09,-0.0016625182353891433,1.779183117300272,0.05082039619958821,737280,137.5,322.86,325.0
0.002506735095477097,73,0.199169921875,0.0,496,0.007263584582270255,15.968716222047806,-5.960464477539063e-09,-0.0011125399236334489,1.7593782551586628,0.05145528215832327,747520,136.0,320.38,377.5000000000002
0.0032489114671307106,74,0.301171875,22.500000000000007,496,0.008527981786801319,15.968716990947723,-3.725290298461914e-09,-0.0017580775394890225,1.7775806218385697,0.054898769728047456,757760,144.25,326.39,355.00000000000045
0.0031239920073403483,75,0.24853515625,25.0,496,0.008743285496984754,15.968717318773269,1.0058283805847169e-08,-0.002204311513560242,1.776355718821287,0.053523289360420515,768000,151.75,327.18,400.0
0.003412999531326477,76,0.296728515625,25.0,496,0.007655851916388201,15.968717646598815,-1.7136335372924803e-08,-0.0019348207530129002,1.7754207648336888,0.05131367252802906,778240,156.25,329.63,355.00000000000045
0.0034125597119555096,77,0.2748291015625,25.0,496,0.007535420904241618,15.968717712163926,8.195638656616212e-09,-0.0017342771116091171,1.771369181573391,0.052522752454178354,788480,145.0,328.55,302.5000000000002
0.0028201384711991294,78,0.2436279296875,25.0,496,0.00797376493419506,15.9687175989151,-9.313225746154785e-09,-0.0017501131656899815,1.7745787017047405,0.051719029324462706,798720,145.5,328.16,275.0
0.0029706142639895463,79,0.2512939453125,25.0,496,0.0071908303115378654,15.968716329336166,4.470348358154297e-09,-0.0015768652221595403,1.7740035697817802,0.053532223844639994,808960,148.5,329.52,252.50000000000023
0.0026767317569920124,80,0.2415283203125,25.0,495,0.009426730195627897,15.96871738433838,-4.470348358154297e-09,-0.001567933521073428,1.787528543174267,0.05401492069822319,819200,159.75,331.16,277.5000000000002
0.0027229613712052014,81,0.2292236328125,25.0,495,0.007682207683933484,15.96871730685234,4.470348358154297e-09,-0.0016514415819983697,1.7788786433637143,0.05247047359579056,829440,148.75,328.87,277.5000000000002
0.0029387462969566514,82,0.25322265625,25.0,495,0.01056450436153682,15.96871777176857,-1.9371509552001954e-08,-0.0023159396256232866,1.7707232058048248,0.056244422324555995,839680,160.0,330.81,300.0
0.0031370684450394036,83,0.25888671875,25.0,495,0.010013342677848414,15.968717908859253,-1.899898052215576e-08,-0.0019305879777675727,1.7736126899719238,0.0554705486663757,849920,185.0,336.14,452.50000000000017
0.0032162424412604195,84,0.2557373046875,25.0,495,0.009619711423420085,15.968717223405838,-2.868473529815674e-08,-0.0020280482713133097,1.7675232023000718,0.055746110033359955,860160,194.5,337.84,502.5000000000002
0.003161934291676971,85,0.2714111328125,25.0,495,0.009497183317216695,15.968717730045318,-1.4901161193847657e-09,-0.001340562297627912,1.7637161590158938,0.051946247069086224,870400,194.25,335.7,502.5000000000002
0.0028078319145379282,86,0.2396484375,25.0,496,0.00920517388940425,15.968717485666275,2.2351741790771484e-09,-0.0015798627428011969,1.7844219513237476,0.05477185671368403,880640,166.75,326.52,300.0
0.0041915560433267276,87,0.32275390625,25.0,495,0.008246612230306028,15.968717151880265,-3.725290298461914e-09,-0.002405597116012359,1.7731962881982326,0.054928491092621434,890880,159.5,324.51,302.5000000000002
0.00299492901128815,88,0.259033203125,25.0,495,0.00878348488768097,15.968717807531357,1.1175870895385742e-09,-0.0017631545488256961,1.7750898279249667,0.053469023094408985,901120,166.75,331.88,335.00000000000085
0.0029524756902333136,89,0.257080078125,25.0,495,0.007423932136498479,15.968717616796493,9.313225746154785e-09,-0.0016035178614401957,1.777206788957119,0.050506353627638056,911360,170.0,336.1,450.0
0.0031103426860909166,90,0.25419921875,25.0,495,0.00999304544820916,15.968717736005782,4.097819328308106e-09,-0.0020443285335204563,1.7789526224136352,0.056864954979475024,921600,184.5,338.18,475.0
0.0023756308049883044,91,0.2032470703125,47.50000000000001,495,0.010293680401809979,15.968717885017394,-1.4901161193847656e-08,-0.0015225451006699586,1.763875238597393,0.05390388960862537,931840,195.0,336.08,480.00000000000045
0.0024399696046543797,92,0.208056640625,50.0,495,0.01229068344218831,15.968717712163926,-3.3527612686157227e-09,-0.001585386387159815,1.756840667873621,0.056013962868323386,942080,207.5,336.52,475.0
0.0028480436608788297,93,0.2770263671875,50.0,495,0.009106126433607642,15.968715995550156,-3.7252902984619143e-10,-0.0017052426297595956,1.7687503091990948,0.05158017693535161,952320,223.5,342.64,552.5000000000002
0.002681723658372448,94,0.2380615234375,47.50000000000001,494,0.009421886591007933,15.96871782541275,2.7567148208618165e-08,-0.0015954005531966687,1.7809426665306092,0.055011141287510654,962560,203.25,338.76,477.5000000000002
0.0028760460684452483,95,0.2650146484375,50.0,494,0.009591522307664491,15.968717944622039,2.458691596984863e-08,-0.0016783767423476093,1.7820431269705295,0.056414182257815935,972800,187.0,333.59,430.0000000000004
0.002714647430707373,96,0.244677734375,25.0,494,0.007670696622790274,15.96871746778488,-7.450580596923828e-09,-0.001417102494451683,1.78295893445611,0.0532303813694364,983040,158.0,324.61,277.5000000000002
0.0025194114141299908,97,0.231494140625,50.0,494,0.010372410037962253,15.968717557191848,7.82310962677002e-09,-0.0017934894560312387,1.7816859923303128,0.05578608358456909,993280,178.75,333.04,402.5000000000002
0.0024784574867055655,98,0.240966796875,25.0,494,0.007679966462353605,15.968717104196548,-3.7252902984619143e-10,-0.0012938527015649015,1.7785034090280534,0.05487790048332484,1003520,162.75,329.47,310.00000000000085
0.0026723187376546777,99,0.2291259765625,22.500000000000007,494,0.006029754786266039,15.968711507320403,-1.4156103134155273e-08,-0.001591807142540347,1.7694577552378177,0.050797826547472745,1013760,139.25,325.23,275.0
0.003029155315175558,100,0.289013671875,0.0,494,0.007771393374423496,15.9687175989151,-3.3527612686157227e-09,-0.0015709389976109379,1.7799561880528927,0.05450758719316653,1024000,111.5,313.73,225.0
0.0024693401603826715,101,0.2325927734375,0.0,494,0.008369148347287591,15.968716925382614,1.0058283805847169e-08,-0.0011850288436107803,1.7866886109113693,0.05468624913918635,1034240,106.75,311.74,225.0
0.002720038814689474,102,0.2286376953125,0.0,494,0.007596109047051413,15.968717408180236,-1.862645149230957e-08,-0.0015830978660233085,1.774020355194807,0.052970090011407886,1044480,133.25,318.21,252.50000000000023
0.002762823581019802,103,0.251318359375,25.0,494,0.010339068264647722,15.968715369701385,-1.1175870895385742e-08,-0.0019611683921539223,1.7563222967088223,0.05603682053701806,1054720,159.25,323.66,327.5000000000002
0.0030247997524156744,104,0.2709228515625,25.0,494,0.008201869897948199,15.968717700242996,3.7252902984619143e-10,-0.0017344200081424789,1.781940246373415,0.05215637923242487,1064960,171.5,330.8,355.00000000000045
0.002239798493866374,105,0.20966796875,50.0,493,0.010474012258418952,15.968717712163926,-1.7881393432617187e-08,-0.0016432243734016082,1.76932432949543,0.05582153864501641,1075200,182.5,334.35,350.0
0.002492930606916843,106,0.2104736328125,50.0,493,0.00984798574791057,15.96871750354767,2.16066837310791e-08,-0.001485968714041519,1.7464461751282214,0.053555096181025996,1085440,170.75,336.65,300.0
0.0027567178326194154,107,0.23935546875,47.50000000000001,493,0.009099003368373815,15.968717592954636,2.9802322387695314e-09,-0.0015711597221525152,1.7781870611011983,0.05381619953935829,1095680,163.5,335.87,277.5000000000002
0.0027015425489707924,108,0.2434326171875,25.0,493,0.008744102613377436,15.968714421987533,-4.8428773880004884e-09,-0.0015639875677152305,1.7802616320550442,0.05421714547247665,1105920,151.0,333.57,277.5000000000002
0.0026399175308711165,109,0.2474853515625,25.0,493,0.008248880313567497,15.968717610836029,-1.4156103134155273e-08,-0.0017725886293192162,1.7789364814758302,0.053608364239651166,1116160,159.5,332.45,277.5000000000002
0.002632318908860043,110,0.23583984375,47.50000000000001,493,0.01001806036765629,15.968717414140702,-3.3900141716003417e-08,-0.00168088717473438,1.7624277397990227,0.05611260767755065,1126400,173.25,334.37,317.5000000000015
0.003139739937637387,111,0.26875,22.500000000000007,493,0.0058729707672910084,15.96871713399887,7.078051567077636e-09,-0.001764707060647197,1.7515123948454856,0.049564776659261595,1136640,159.0,329.39,275.0
0.0032132824824543603,112,0.258935546875,22.500000000000007,493,0.006787690989312978,15.96871633529663,-9.313225746154785e-09,-0.0017844342088210396,1.780586490035057,0.051686719508026835,1146880,142.0,324.3,275.0
0.0025819795450900073,113,0.2335205078125,22.500000000000007,493,0.007260844610095773,15.968716353178024,1.4901161193847656e-08,-0.0014728691308846464,1.7786694385111332,0.05253586563515831,1157120,114.5,317.78,250.0
0.0026869403194325512,114,0.2357666015625,25.0,493,0.008196706356618223,15.968703991174698,-1.9371509552001954e-08,-0.0014056618296308444,1.778775504976511,0.05384184533554295,1167360,127.75,323.2,277.5000000000002
0.002148200896201047,115,0.1948974609375,25.0,493,0.0069881562810167,15.96871629357338,1.1175870895385742e-08,-0.000815207348932745,1.7774713799357413,0.05324557473647401,1177600,131.0,326.29,300.0
0.002573016698744368,116,0.2337646484375,25.0,493,0.009317927764277556,15.968717736005782,-1.1920928955078126e-08,-0.001445232798869256,1.7807828977704048,0.05232417146690247,1187840,143.75,331.77,325.0
0.0027186603455561452,117,0.2508056640625,25.0,493,0.009613817800709513,15.968717646598815,-1.4901161193847656e-08,-0.0020246357609721597,1.7799312323331833,0.0533389676076347,1198080,156.5,334.08,325.0
0.002606926709063373,118,0.2513427734375,25.0,493,0.010910218019489548,15.968717736005782,-8.940696716308593e-09,-0.0017118920437496853,1.7692801356315613,0.054156650390134065,1208320,177.0,339.5,352.5000000000002
0.00285098970313129,119,0.266845703125,47.50000000000001,493,0.00875655293325508,15.968717157840729,3.3527612686157227e-09,-0.00175802069461497,1.773447933793068,0.05173864561063457,1218560,184.5,338.29,427.5000000000002
0.002203049791239664,120,0.2308837890625,25.0,493,0.009550590218896104,15.968717628717423,1.080334186553955e-08,-0.0016032336046919228,1.7764353923499585,0.05372206506043338,1228800,180.0,333.95,402.5000000000002
0.002304141254333558,121,0.22451171875,25.0,493,0.009355176277290411,15.968716716766357,-2.3469328880310058e-08,-0.0014953775156755001,1.7773452177643776,0.054520071114845914,1239040,180.5,337.11,430.0000000000004
0.0026178141289392443,122,0.2497314453125,25.0,492,0.010252596493432974,15.968717342615127,8.568167686462402e-09,-0.0018288895444129594,1.7766903817653656,0.0553582865158553,1249280,194.0,336.38,527.5000000000002
0.0026047468271030993,123,0.2652099609375,25.0,492,0.009390344442726928,15.968717670440673,-3.725290298461914e-09,-0.0018211078408057802,1.7750176198780536,0.05431580725273468,1259520,204.25,338.29,527.5000000000002
0.0028858184332761993,124,0.2675537109375,22.500000000000007,492,0.007731886254805431,15.968716925382614,5.960464477539063e-09,-0.0017085373096051627,1.7784478455781936,0.051739301561421217,1269760,188.0,330.83,525.0
0.0024166578369033687,125,0.21015625,25.0,492,0.007179478297211972,15.96871684193611,5.587935447692871e-09,-0.0015582426240143832,1.7768213964998723,0.05058349695621491,1280000,174.75,326.95,500.0
0.002338689506245828,126,0.1869873046875,25.0,492,0.010261560967774131,15.968717688322068,-1.9744038581848144e-08,-0.0010293314033333445,1.7753776833415031,0.05335943029273282,1290240,161.5,328.03,430.0000000000004
0.002469281999026407,127,0.239892578125,50.0,492,0.008596448072057682,15.968717604875565,4.097819328308106e-09,-0.0016398843144997954,1.7735476426780223,0.05404548855249819,1300480,164.5,328.06,427.5000000000002
0.002247260955073216,128,0.202734375,50.0,492,0.009726917034004145,15.968717247247696,-9.685754776000977e-09,-0.0009692566138255643,1.7693049862980843,0.05508152334197265,1310720,175.5,335.61,357.5000000000007
0.0026855740782821156,129,0.229150390625,50.0,492,0.009343829428871686,15.968717861175538,-2.9802322387695314e-09,-0.0014731320268765557,1.7776869885623454,0.05538411035043361,1320960,183.5,336.5,425.0
0.00238428259427792,130,0.2520263671875,25.0,492,0.007956820527442687,15.968717390298844,1.080334186553955e-08,-0.0013293774660269263,1.7816039711236953,0.054969959765708454,1331200,166.25,330.1,302.5000000000002
0.0022449096470552377,131,0.2332763671875,25.0,492,0.009276301393947506,15.968717640638351,-1.7136335372924803e-08,-0.001765253446137649,1.771863505244255,0.05444397787663881,1341440,166.25,335.54,302.5000000000002
0.0025357290243164243,132,0.2282470703125,25.0,492,0.00819181418592052,15.968717712163926,-1.1920928955078126e-08,-0.001360137757001212,1.7689770802855491,0.05293406876093458,1351680,152.25,333.06,300.0
0.0019494597655437928,133,0.17587890625,25.0,492,0.008409020848009874,15.968714267015457,5.960464477539063e-09,-0.0012692637184954947,1.7611172862350941,0.05013239617931945,1361920,164.0,341.91,305.00000000000045
0.0022188973287939006,134,0.2135986328125,25.0,491,0.006954892216958797,15.968716412782669,7.450580596923828e-09,-0.0012967341022886102,1.7723186425864697,0.05257870080978856,1372160,135.25,327.25,252.50000000000023
0.002860306678712732,135,0.2663330078125,25.0,492,0.008330832252451615,15.968714070320129,-1.1175870895385742e-09,-0.0019134295907861087,1.7759994067251683,0.052214172697372364,1382400,154.5,334.65,305.00000000000045
0.0023247000715855394,136,0.19892578125,25.0,492,0.007877331569943635,15.968717753887177,-1.2293457984924316e-08,-0.0009649858537159161,1.7704903498291968,0.05295221738075777,1392640,143.0,326.21,277.5000000000002
