P01:episode_rewards,frames,P09:episode_rewards,explained_variance,advantage_norm,fps,value_loss,policy_loss,episode_length,PMM:episode_rewards,epoch_idx,policy_entropy,grad_norm
0.0,440000,9.0,0.9532195264101029,0.8260541725158691,598,0.0054670653826906345,-0.0015159301868698093,218.16,2.5,55,1.3595313847064971,0.19418099340135503
0.0,448000,6.200000000000017,0.9462023973464966,0.8449661993980407,601,0.00591506148892222,-0.0009974895304185338,224.11,2.61,56,1.360556391477585,0.2231547286676972
0.0,456000,5.1000000000000085,0.891317920088768,1.049685671031475,604,0.007875370061956346,-0.0024878649541642517,219.14,2.45,57,1.3586663115024566,0.2607023100797906
0.0,464000,6.0,0.9067478436231613,1.042556405365467,607,0.007992561734863558,0.00026879073469899596,226.85,2.58,58,1.3602242004871368,0.24562254385755117
0.0,472000,5.1000000000000085,0.915016970038414,1.1136802753806114,610,0.00948993609577883,-0.0019306375299311185,222.97,2.48,59,1.3565264928340912,0.28211198276717203
0.0,480000,6.0,0.8717903465032577,1.091300102174282,613,0.00867512720520608,-0.0021404872122366215,228.53,2.63,60,1.3533087599277496,0.2620870063924652
0.0,488000,5.0,0.8594301170110703,1.3518023866415023,616,0.01312998248031363,-0.004413457103655673,223.3,2.6,61,1.3393333733081818,0.36040525356413006
0.0,496000,5.0,0.9303913706541062,0.9337480759620667,619,0.006485017523518763,-0.0002884412307685125,218.66,2.45,62,1.343231976032257,0.21430854552521858
0.0,504000,5.1000000000000085,0.9287721312046051,0.9204356649518013,623,0.006783119384781457,-0.0025999868864892053,224.44,2.6,63,1.3369579780101777,0.2458179373878236
0.0,512000,6.0,0.8550701647996902,1.2009073078632355,627,0.010635026918025687,0.002348199836196727,234.75,2.77,64,1.3444207239151,0.2918214816668142
0.0,520000,5.1000000000000085,0.8681147158145904,1.1616704899072647,630,0.009613038904499263,-0.001216925996250211,227.35,2.57,65,1.3517709517478942,0.2725871911433925
0.0,528000,6.1000000000000085,0.852717632651329,1.2411098098754882,633,0.011120379196945578,-0.0018024116428568958,226.77,2.62,66,1.3462321043014527,0.31423113023025756
0.0,536000,8.0,0.8868835937976837,1.0955950194597244,636,0.008817415445810184,-0.0009001565465587191,227.52,2.7,67,1.344538300037384,0.2446073452691123
0.0,544000,5.1000000000000085,0.8028813737630844,1.3935139867663384,639,0.014408773545874283,-0.0043319764389889315,227.79,2.65,68,1.3437147343158722,0.3680593895906572
0.0,552000,5.0,0.8994962435960769,1.0609223586320877,642,0.008259012827766128,-0.0004251322790514678,229.51,2.64,69,1.335513186454773,0.2678682889321607
0.0,560000,5.0,0.8629317879676819,1.2651525032520294,644,0.01190408376394771,-0.0009351007638906594,227.41,2.57,70,1.3331638431549073,0.30828981075096473
0.0,568000,6.0,0.8494474321603775,1.206597357392311,647,0.01041207130649127,-0.0011633169725973858,230.66,2.61,71,1.3263869643211366,0.2895659998886597
0.0,576000,7.0,0.815893497467041,1.5768370372056961,650,0.017137801903299988,-0.005089184043026762,229.31,2.73,72,1.2951368236541747,0.3999136982812056
0.0,584000,7.0,0.8971517497301101,1.1300773149728776,653,0.009237216413021087,-0.0003065660147694871,225.44,2.71,73,1.2936355137825013,0.28281434128412136
0.0,592000,8.100000000000009,0.8987212842702865,1.1758404684066772,656,0.0098543096188223,-0.0004035252463017969,238.96,3.11,74,1.3027263164520264,0.3062376955968937
0.0,600000,8.100000000000009,0.928434202671051,0.9768211126327515,658,0.007033458142541349,-0.0023572344781132414,245.23,3.2,75,1.2990099692344665,0.2444012354616888
0.0,608000,9.100000000000009,0.9314276027679443,0.97871533036232,661,0.006709719396894798,-0.001385068896925077,261.3,3.62,76,1.3167415523529054,0.23309193753074062
0.0,616000,10.0,0.9344214707612991,0.9800397321581841,665,0.007046237752074375,-0.0013414353632833808,261.79,3.63,77,1.3304496169090272,0.249576391994104
0.0,624000,10.0,0.9395130747556686,0.9860711258649826,667,0.006767792084719986,-0.0010705389370559714,259.33,3.61,78,1.3303939628601074,0.2386092172105515
0.0,632000,8.100000000000009,0.8591823023557663,1.3382184618711472,670,0.012489293368998915,-0.002728605199663434,244.99,3.19,79,1.30782940864563,0.31701411282230246
0.0,640000,6.200000000000017,0.9204415154457092,1.005170606672764,672,0.007760376002988778,0.00012152033974416554,246.7,3.23,80,1.329665424823761,0.23935362982423378
0.0,648000,8.100000000000009,0.8923638069629669,1.2542598983645439,675,0.011544203484663739,-0.003923559530812781,247.78,3.33,81,1.3273214542865752,0.3333669089361544
0.0,656000,9.100000000000009,0.9215961807966232,0.9773625829815864,678,0.006801351403701119,-0.0014516211749287323,251.18,3.42,82,1.3315272688865663,0.23155926371270089
0.0,664000,10.0,0.8732810586690902,1.265101655125618,680,0.011350832263706251,-0.0026802490605041386,247.95,3.43,83,1.3290040278434754,0.30710508806119935
0.0,672000,10.0,0.8559390366077423,1.3100269311666488,683,0.011723274362739176,-0.004987333483295515,252.96,3.58,84,1.33171452999115,0.33108897097640955
0.0,680000,10.0,0.9135986769199371,1.0928640094399453,686,0.008659792334074155,-0.0013994944840669632,255.11,3.7,85,1.3304163002967835,0.270341567679966
0.0,688000,10.0,0.8976307380199432,1.1647084522247315,688,0.009188467140775173,-0.0024232574144843967,255.47,3.58,86,1.3314498221874238,0.26496962985556827
0.0,696000,8.200000000000017,0.871062508225441,1.3355730229616165,691,0.012145891233813018,-0.0024600567550078266,251.6,3.4,87,1.303814274072647,0.34460682409313326
0.0,704000,7.0,0.8358013075590134,1.3099650210142135,693,0.011774097530869767,-0.003584754618277657,246.34,3.18,88,1.305473622083664,0.35109508901598907
0.0,712000,7.0,0.8918698197603225,1.2732506364583969,695,0.01110490137245506,-0.0034501239770906977,243.17,3.03,89,1.2878420627117158,0.3185219362206861
0.0,720000,9.0,0.840337968468666,1.448556810617447,698,0.01411396727198735,-0.0030142563453409823,256.03,3.59,90,1.2839933800697327,0.37308394388704175
0.0,728000,9.0,0.8673613607883454,1.3498589241504668,699,0.012067725234664976,-0.0023510841105598957,267.28,4.08,91,1.290588446855545,0.3457265015436377
0.0,736000,11.0,0.8861292260885238,1.2245035618543625,700,0.010279456195421517,-0.0018711674748919905,278.87,4.53,92,1.3100935566425322,0.3029657476507567
1.0,744000,11.0,0.8817104798555374,1.24141869276762,701,0.010787817214149982,-0.002329545200445864,284.75,4.79,93,1.305183209180832,0.2984241597952086
1.0,752000,10.0,0.813689129948616,1.4199584025144576,701,0.013843396364245563,-0.005076046923641116,284.72,4.65,94,1.2598915255069734,0.37670936525765447
1.0,760000,10.100000000000009,0.8557072895765304,1.4243481987714768,702,0.013632482555694879,-0.004467003225581721,287.89,4.8,95,1.2602264809608459,0.3909421300120595
1.0,768000,10.100000000000009,0.8018068528175354,1.5414475059509278,702,0.01603611573111266,-0.0036782043386483563,303.17,5.13,96,1.294505786895752,0.3930191820618939
1.0,776000,10.0,0.8090878123044968,1.6432150781154633,703,0.01788466823287308,-0.0067204334132839,311.28,5.11,97,1.2994014072418212,0.42213741668297994
2.0,784000,11.0,0.803007692694664,1.5971334958076477,703,0.01716920346952975,0.0022668114697444253,323.93,5.74,98,1.2799851262569428,0.4383474225788945
3.0,792000,11.0,0.8484253251552581,1.4057849568128586,704,0.013805844811722636,-0.006949438624142204,337.0,6.16,99,1.2793071115016936,0.38304247697791
2.9000000000000004,800000,11.0,0.8209739857912064,1.4847649765014648,705,0.014829611903987825,-0.0045607975509483365,333.51,6.24,100,1.2270033693313598,0.3972179732346046
3.0,808000,11.0,0.7600716441869736,1.6908169090747833,705,0.019058324829675257,-0.006026161124755163,332.0,6.34,101,1.2350625121593475,0.4330584489192036
3.0,816000,11.0,0.7901310259103775,1.62201973259449,706,0.017462036120705307,-0.00585888558813167,336.85,6.47,102,1.227358763217926,0.43429302043676415
2.9000000000000004,824000,11.0,0.7803883332014084,1.6391248160600662,706,0.018455695621669294,-0.004950395572523121,336.09,6.26,103,1.2454798483848573,0.41657964114436546
3.0,832000,11.100000000000009,0.8459196871519089,1.4339939886331559,707,0.013870291179046035,-0.004176670801825821,341.38,6.73,104,1.2313381576538085,0.38360036498827627
3.0,840000,12.0,0.7961435794830323,1.6397331768274308,707,0.017744818781502546,-0.00048443218620377595,350.93,6.84,105,1.251046713590622,0.4187368280975244
3.0,848000,12.100000000000009,0.8085522562265396,1.5635168910026551,708,0.016165472553111612,-0.005081573120260145,354.17,7.01,106,1.2477908372879027,0.40403368816361684
3.0,856000,12.0,0.7789533460140228,1.6618769669532776,708,0.018310719574801623,-0.006929117619874887,361.74,7.4,107,1.2353257036209107,0.4576563544775833
3.0,864000,12.0,0.8068487161397934,1.5134069460630417,709,0.015138915129937232,-0.006124419146217406,368.24,7.45,108,1.238004196882248,0.4195746164716511
3.0,872000,12.100000000000009,0.7213374453783036,1.8815398597717286,709,0.02348695822060108,-0.008671806899656076,369.42,7.44,109,1.1654285776615143,0.5558706856953854
4.0,880000,12.0,0.8195463794469834,1.609304936528206,710,0.01725991431158036,-0.002323524502571672,369.94,7.45,110,1.1634698688983918,0.4411573779137211
4.0,888000,12.0,0.7712843960523605,1.8347048211097716,711,0.022639066660776735,-0.006703411702474114,380.6,7.51,111,1.21286048412323,0.5120118203692329
4.0,896000,12.0,0.7903115862607956,1.6187433034181595,711,0.01725905453786254,-0.004332151245762361,392.53,7.81,112,1.2217209327220917,0.4300405041156228
4.0,904000,13.100000000000009,0.7979043287038803,1.5651861310005188,712,0.01627476792782545,-0.000980340475216508,391.0,7.93,113,1.2559443080425263,0.397649385524621
4.0,912000,13.100000000000009,0.7954595077037812,1.5895063465833663,712,0.01697465911041945,-0.005257632636130438,385.54,7.71,114,1.2279072940349578,0.4568581829677873
4.0,920000,13.100000000000009,0.7755955523252487,1.6613702178001404,713,0.018321978584863244,-0.0036072868958581237,390.74,7.78,115,1.2005166494846344,0.44292176283431944
4.0,928000,14.0,0.7801888507604599,1.644854496717453,713,0.017863183384761214,-0.007843967644148506,395.16,8.04,116,1.22357519030571,0.4538522699404708
4.0,936000,14.0,0.8017669379711151,1.6248200738430023,714,0.017329077925533055,-0.0008069476991113333,406.91,8.37,117,1.241941614151001,0.408082982083513
4.9,944000,14.0,0.7619448655843735,1.7673305529356003,714,0.020966722196899355,-0.006324851875688182,408.83,8.65,118,1.209550552368164,0.4735841172279455
4.0,952000,15.0,0.81000373005867,1.6382038497924805,715,0.017833789829164743,-0.0020581364911049604,417.59,9.0,119,1.2300971889495849,0.4467429733920855
4.0,960000,15.100000000000009,0.7331059384346008,1.8121564507484436,715,0.021630994491279126,-0.004459659261083288,417.83,9.26,120,1.1976684904098511,0.4871947472999733
4.0,968000,15.0,0.773178077340126,1.7402443212270737,716,0.019799591111950576,-0.006425119624473155,413.24,9.11,121,1.2242253696918488,0.48517046490193705
4.0,976000,15.0,0.8437339740991593,1.4759069460630416,716,0.014315986195579172,-0.0006558531895279884,405.6,9.0,122,1.2490529251098632,0.381941156931829
4.0,984000,15.0,0.7843003231287002,1.6533383226394653,717,0.018592284410260618,-0.004278799608000554,407.52,8.81,123,1.2154394280910492,0.4496909863937761
4.0,992000,14.0,0.7640063726902008,1.6567672896385193,717,0.018256573132239284,-0.003963677289430052,409.91,8.85,124,1.2417531609535217,0.436304038992205
4.0,1000000,13.100000000000009,0.7817593967914581,1.6954079174995422,718,0.018824945315718652,-0.0068831515092097105,402.15,8.59,125,1.167483766078949,0.4247439455989864
4.0,1008000,13.100000000000009,0.8203749477863311,1.5688188672065735,718,0.016557545703835785,-0.0036654847959289327,398.0,8.59,126,1.2059254801273347,0.42497906635811716
4.0,1016000,14.0,0.8072521328926087,1.6154604852199554,719,0.017514266781508924,-0.0008287863619625568,394.44,8.61,127,1.225440253019333,0.43420228224269786
5.0,1024000,14.0,0.8032471525669098,1.6208859199285508,719,0.01747637514024973,-0.0029195563477696852,403.76,8.95,128,1.2271992444992066,0.45095038465669046
5.0,1032000,14.0,0.7680819666385651,1.7729938644170762,719,0.02078958495054394,-0.00775294179096818,402.43,8.88,129,1.2323700892925262,0.4816178994356126
5.0,1040000,14.0,0.7854123759269714,1.6075565576553346,720,0.01711208856664598,-0.0013911070945323446,413.17,9.02,130,1.2170116877555848,0.41168678981157625
5.0,1048000,14.100000000000009,0.7826227772235871,1.643366829752922,721,0.01765378546901047,-0.0033542513439897446,420.22,9.24,131,1.1954228365421296,0.44584155055903785
5.0,1056000,16.0,0.7839832192659378,1.7335019266605378,721,0.02002809158526361,-0.003957309513934888,442.47,10.08,132,1.1919449484348297,0.4842147192887137
5.9,1064000,16.0,0.7970676463842392,1.6979716283082962,722,0.01877273346297443,-0.008496273140772247,443.44,9.96,133,1.181984543800354,0.45062483941079057
5.9,1072000,16.0,0.7984553831815719,1.6795362728834151,722,0.019068078245036302,-0.006641913860003115,440.01,9.84,134,1.1702317100763322,0.5184454864386329
6.0,1080000,16.0,0.7924903202056884,1.6427978515625,723,0.01766163400374353,-0.004577813930518459,450.02,10.11,135,1.1790598678588866,0.4270083413919775
5.9,1088000,16.0,0.7568513232469559,1.7866048753261565,723,0.021082027177326382,-0.002273550388053991,447.3,10.16,136,1.1647934901714325,0.4716424430460899
5.9,1096000,16.0,0.7557072842121124,1.8375758969783782,724,0.022214442286640407,-0.010622086471994408,456.95,10.58,137,1.162598135471344,0.5514585926287237
5.0,1104000,15.100000000000009,0.7683096659183503,1.7700245875120162,724,0.020739953089505433,-0.004493191609653877,451.86,10.43,138,1.1953423976898194,0.5063662804635422
5.9,1112000,16.0,0.7813835120201111,1.6570306837558746,725,0.01823522719088942,-0.005688007377029862,457.83,10.8,139,1.1981984543800355,0.442263388692232
6.0,1120000,16.0,0.7784944087266922,1.7851698899269104,725,0.021187493205070497,-0.005485693986411206,457.63,10.89,140,1.1762584006786347,0.49745868956314226
6.0,1128000,16.10000000000001,0.7487748944759369,1.8670678651332855,726,0.02322944436222315,-0.0026743159093894063,465.56,11.36,141,1.176361780166626,0.5469691253609755
6.0,1136000,17.0,0.7958809387683868,1.7876852989196776,727,0.021025631367228924,-0.009325358057394624,468.03,11.37,142,1.1965171360969544,0.5345618900244733
6.0,1144000,17.0,0.7786610800027848,1.7285355401039124,727,0.020662866267375648,-0.006379344096203567,465.6,11.42,143,1.1773854577541352,0.4845741693837867
6.0,1152000,17.10000000000001,0.7687443655729294,1.767390034198761,727,0.020389914936386047,-0.0017625776340719312,470.32,11.95,144,1.1771784830093384,0.47618645027831397
7.0,1160000,18.0,0.7774420881271362,1.784712429046631,728,0.020913570364937187,-0.002889187549299095,480.42,12.45,145,1.163465703725815,0.493902329512255
7.0,1168000,19.0,0.7693697780370712,1.8891814178228379,728,0.023628151821903885,-0.012330763377976837,486.53,12.83,146,1.1622549986839295,0.5156838516775881
7.0,1176000,19.10000000000001,0.7266054904460907,1.9033053719997406,729,0.023697603209875524,-0.0031033424520865082,482.79,12.74,147,1.1830808329582214,0.5463094228354212
7.0,1184000,19.10000000000001,0.7444360333681107,1.7817548596858979,729,0.020916650425642728,-0.0031730823731049894,486.08,12.77,148,1.1875628519058228,0.44478692900535116
7.9,1192000,20.10000000000001,0.7361619627475738,1.904273431301117,730,0.023709230525419116,-0.00698547252395656,491.01,12.93,149,1.1662668347358705,0.5385641348961873
7.0,1200000,21.0,0.7568322938680648,1.8225861859321595,730,0.02191458296496421,-0.006539182695560157,495.72,12.82,150,1.1671109235286712,0.49699957394899313
7.0,1208000,20.10000000000001,0.7587696433067321,1.7665455520153046,730,0.021057466096244752,-0.0014956911830813623,498.65,12.91,151,1.1789667797088623,0.5006752468228575
7.0,1216000,21.0,0.7807318258285523,1.80519104719162,731,0.0212664479855448,-0.005777221805765294,497.29,12.96,152,1.1531973469257355,0.49879918904930826
8.0,1224000,20.0,0.7731983196735382,1.7494843804836273,731,0.020181447323411702,-0.00405051726673264,497.0,13.02,153,1.1615790849924088,0.4718465410348535
8.0,1232000,20.10000000000001,0.781331872344017,1.7899282824993135,731,0.020795686389319598,-0.004919449955923483,505.17,13.43,154,1.1867929625511169,0.5096807141487365
8.0,1240000,19.10000000000001,0.7311936312913895,1.9958793604373932,732,0.02616030550561845,-0.007723113085958176,504.08,13.4,155,1.1363773155212402,0.6044054457787786
8.0,1248000,20.0,0.7537652289867401,1.8514422905445098,732,0.022692367625422774,-0.006621610171860084,506.06,13.66,156,1.1383098030090333,0.5262185230162887
8.0,1256000,20.0,0.7923810797929763,1.7533678430318833,733,0.020163074159063397,-0.006788777523033787,499.99,13.57,157,1.135645534992218,0.5168501732993601
7.0,1264000,20.0,0.7356276190280915,1.8351418179273606,733,0.02242248977534473,-0.003196767469635233,501.52,13.64,158,1.1389061522483825,0.5158110432106313
7.0,1272000,22.0,0.7451197296380997,2.024488105773926,733,0.02715170511044562,-0.01001423798617907,502.72,13.95,159,1.099520143866539,0.6127248303901179
7.9,1280000,21.10000000000001,0.7104789835214614,2.0733506941795348,733,0.02782052301801741,-0.006797866721608443,513.22,14.2,160,1.1377313673496245,0.6379013436005553
8.0,1288000,23.0,0.7135829454660416,2.0197471594810485,734,0.02744916992262006,-0.00996191367317806,527.43,14.91,161,1.0898149287700654,0.5965364178544137
8.0,1296000,22.10000000000001,0.7816434049606323,1.7691464084386825,734,0.02060666352044791,-0.0029528683121316135,521.61,14.12,162,1.161607621908188,0.4887199555243596
8.0,1304000,22.10000000000001,0.7705055665969849,1.8895054107904434,735,0.023523895447142423,-0.004796205186285079,531.45,14.38,163,1.1631482183933257,0.5343557042408132
8.0,1312000,22.0,0.7779965496063233,1.8039648532867432,735,0.02137441959232092,-0.00460703929013107,542.78,14.61,164,1.1613166856765746,0.5056290275515718
8.0,1320000,21.10000000000001,0.7727602952718735,1.8047039699554444,735,0.021215948751196267,-0.008106988502549938,548.44,14.44,165,1.1484549313783645,0.583074107491024
8.0,1328000,22.0,0.7380864602327347,1.914307416677475,736,0.024226445816457273,-0.003222226827056147,548.6,14.39,166,1.0874178200960158,0.5828046891644665
8.0,1336000,21.10000000000001,0.7264510947465896,1.9458626329898834,736,0.025252534463070332,-0.008139904683630447,549.36,14.42,167,1.1074990117549897,0.5608402440640469
8.0,1344000,22.0,0.7113997215032577,2.006930297613144,736,0.0270592558151111,-0.008079062968608924,550.05,14.78,168,1.0821539610624313,0.6267132207508556
8.9,1352000,22.0,0.7087343466281891,2.045151821374893,737,0.027675664257258176,-0.005917994001938496,565.38,15.41,169,1.1245639663934708,0.6041458776908463
8.9,1360000,22.10000000000001,0.7524609553813935,1.8754860615730287,737,0.023228737921454013,-0.004614842912415043,562.39,15.47,170,1.1314965319633483,0.5008326412705579
8.9,1368000,23.10000000000001,0.7774240201711655,1.764275642633438,738,0.020273661634419113,-0.00796994328207802,556.34,15.41,171,1.1545777761936187,0.4859349333595528
9.0,1376000,23.10000000000001,0.7483452266454697,1.8906750518083573,738,0.0237929772795178,-0.006397577202878892,562.78,15.54,172,1.1390362870693207,0.5677886326320608
