value_loss,fps,PMM:episode_rewards,epoch_idx,advantage_norm,explained_variance,policy_loss,P09:episode_rewards,episode_length,P01:episode_rewards,grad_norm,frames,policy_entropy
0.033733623394437015,392,1.0,1,1.5625841255113482,-0.500184388756752,-0.018163890550495124,3.0,165.8409090909091,0.0,1.999761096790004,8000,1.3336501765251159
0.014157490931065695,200,1.1630434782608696,2,1.2158074900507927,-0.0034373831748962403,0.004534352829214185,3.0,172.30434782608697,0.0,0.27287484960081715,16000,1.3754782176017761
0.01281929797743942,259,1.24,3,1.116143099218607,0.004399264454841614,0.004754154982401814,3.0,176.18,0.0,0.22420708424950178,24000,1.3788315403461455
0.013494275645753078,293,1.2,4,1.2083387945964932,-0.04039915680885315,0.0015333446086151525,3.0,174.12,0.0,0.21303739605385114,32000,1.3716810142993927
0.012300064320697857,324,1.19,5,1.0987269499152899,0.009007334113121032,0.0016397201242216398,3.0,174.02,0.0,0.1974875692742004,40000,1.3692339837551117
0.015203850982761651,348,1.36,6,1.2755850699543954,0.007999317049980163,0.0026098788634408266,3.1000000000000085,182.06,0.0,0.22655331891955754,48000,1.378253585100174
0.017073491146584276,368,1.55,7,1.3588043880462646,-0.029267026185989378,0.0030564402934396637,4.0,190.2,0.0,0.3042425318525982,56000,1.373063679933548
0.013078675441429368,385,1.83,8,1.2384390394389628,0.01871252655982971,0.00172818191931583,5.0,197.81,0.0,0.2348527433088412,64000,1.378814480304718
0.01443699504248798,398,1.62,9,1.3029329052567482,0.11637723386287689,0.003139389538046089,5.0,191.54,0.0,0.29737965892078366,72000,1.3769174718856811
0.015396888687973842,410,1.4,10,1.4353990003466606,0.4212576562166214,0.0003084563824813813,5.0,184.57,0.0,0.3134328718486045,80000,1.3692210078239442
0.021009551171737258,420,1.84,11,1.610714587420225,0.3988614284992218,-0.00044512652093544605,5.0,202.83,0.0,0.5302344115258798,88000,1.3729700207710267
0.012349610248347744,428,1.85,12,1.2889818727970124,0.661669328212738,-0.005718909375282237,5.0,199.08,0.0,0.33273107871423646,96000,1.3552312684059142
0.010424675998219755,436,1.36,13,1.1593252855539322,0.704273824095726,0.0012845811258011964,4.0,179.18,0.0,0.30882673499127544,104000,1.3695487451553345
0.012124604939017444,443,1.3,14,1.2889525145292282,0.7463268905878067,-0.0029379809799138456,4.0,181.11,0.0,0.3325800458001308,112000,1.3534834671020508
0.011998637064825743,449,1.76,15,1.3045341342687606,0.8631517684459686,-0.006527941703097895,5.0,201.13,0.0,0.3439741165889896,120000,1.3431396281719208
0.009395010622683912,454,2.07,16,1.1416890972852707,0.8921800440549851,-0.002807300816712086,5.0,213.44,0.0,0.31430140732317324,128000,1.3442232751846312
0.00918750636628829,459,1.91,17,1.1265608942508698,0.9018643915653228,-0.0021100835379911586,5.0,205.57,0.0,0.2896698217817944,136000,1.3365765726566314
0.006902622763300314,463,1.66,18,0.9703289964795112,0.9191927021741867,-7.014987029833719e-05,5.0,194.66,0.0,0.23291681138772716,144000,1.3152871870994567
0.008888751036720351,467,2.03,19,1.0872366628050805,0.9089098000526428,0.000989053950033849,6.0,206.51,0.0,0.2752552912923061,152000,1.3290619874000549
0.004901056283270009,471,2.74,20,0.8207477235794067,0.9590941572189331,-0.001278670210740529,9.0,229.86,0.0,0.20438615684597206,160000,1.3199668252468109
0.004865491890232079,474,2.74,21,0.7915500724315643,0.9519766110181809,0.0005365787874325179,7.1000000000000085,229.56,0.0,0.19350415070047458,168000,1.3424376797676087
0.004686994624789804,477,2.23,22,0.7754296916723251,0.9506991165876388,-0.0012990454587270507,5.1000000000000085,212.37,0.0,0.19032744104467894,176000,1.348788856267929
0.005029202430741861,479,2.09,23,0.7800513118505478,0.9562820410728454,0.0009471127181313932,5.0,210.16,0.0,0.19322930920903475,184000,1.3402768933773042
0.0056046531291212886,482,2.15,24,0.8288634464144706,0.9520941603183747,-0.003924923927115742,5.0,210.73,0.0,0.2130891840505952,192000,1.3281623792648316
0.003545405720942654,484,2.17,25,0.6786983361840249,0.9708673763275146,-0.0007233223213552265,5.0,211.16,0.0,0.1726104787355788,200000,1.3437813067436217
0.0030186127651541028,486,1.88,26,0.5888689893484116,0.9702587258815766,-0.0003103143709449796,5.0,200.82,0.0,0.14019639937081618,208000,1.3483142018318177
0.003142874970799312,489,1.67,27,0.6069396951794624,0.9645759958028793,-0.001593318614468444,5.0,189.48,0.0,0.15221907717076535,216000,1.349391759634018
0.006663470394851174,493,1.7,28,0.9006888893246651,0.8927209997177123,0.0009682329843053594,5.0,188.77,0.0,0.21098133840352393,224000,1.3633448195457458
0.009327304445323535,499,1.82,29,1.0953612053394317,0.8509556782245636,-0.0007550066246767528,5.0,195.24,0.0,0.25110031918111486,232000,1.380460388660431
0.007308196063968353,504,1.53,30,0.9532342725992202,0.9244859981536865,-0.0014718457174603828,4.0,185.89,0.0,0.2305736442157224,240000,1.374096052646637
0.005334473391703795,509,1.87,31,0.8111004307866096,0.9411903941631317,-7.795580670062918e-05,6.0,196.44,0.0,0.20472225712274586,248000,1.3715156686306
0.003904773702088278,511,2.14,32,0.677848697155714,0.9637712359428405,-0.0013402852171566337,6.0,209.05,0.0,0.16999641689435893,256000,1.370217581987381
0.004685257987584918,514,1.81,33,0.7221282853186131,0.9473623383045197,0.0005247147491536453,5.0,199.61,0.0,0.18282399600174323,264000,1.3587062227725983
0.005001329125661869,516,1.73,34,0.779490697234869,0.9472032988071442,-0.001868291640184907,5.0,196.96,0.0,0.19028315771061255,272000,1.358216346502304
0.006461083462927491,518,2.17,35,0.8826005697250366,0.9363114702701568,-0.0013467810951988213,6.0,212.85,0.0,0.1921827390606719,280000,1.3563936603069306
0.003813813799642958,520,2.39,36,0.6809137523174286,0.9659046739339828,-0.00012210999033413828,6.0,221.94,0.0,0.15501811206293092,288000,1.3422308838367463
0.003789351219893433,521,2.41,37,0.6682811431586743,0.9630304884910583,-0.0014574587014794815,6.0,223.44,0.0,0.16527911083483016,296000,1.3609141314029694
0.0037807352823438123,522,2.14,38,0.6498041278123856,0.9627037882804871,-0.0014667251040009432,5.0,214.0,0.0,0.1486754263003528,304000,1.3417646896839142
0.006754514191707131,522,1.9,39,0.908293690085411,0.8833553862571716,-0.0005626761271560099,5.0,202.55,0.0,0.2173632801686502,312000,1.3549717438220978
0.0056444318819558244,514,1.85,40,0.835069272518158,0.923599190711975,-0.0015378051163861528,5.0,199.11,0.0,0.2004807208644981,320000,1.3543594264984131
0.004496054427290801,511,1.86,41,0.734601444453001,0.9558569288253784,-0.001457929686876014,5.0,199.55,0.0,0.16551680759133502,328000,1.3448203575611115
0.00592906482052058,510,2.35,42,0.8733550691604615,0.9402762538194657,-0.00018119766551535576,6.0,218.33,0.0,0.20345472427802846,336000,1.3535278308391572
0.005430471951694926,506,2.15,43,0.8205345915257931,0.9223218083381652,-0.001114575342273838,6.0,210.02,0.0,0.19648187113074017,344000,1.35929074883461
0.005539928600774147,502,2.16,44,0.8380613300204277,0.9405156904459,-0.0010733960828292765,6.200000000000017,208.29,0.0,0.18797363466658998,352000,1.3595259952545167
0.0039425365831993985,488,1.96,45,0.681957028657198,0.9543286675214767,-0.0008516592235537246,5.1000000000000085,201.11,0.0,0.16046896815468345,360000,1.3612931895256042
0.008772544494713657,477,2.07,46,1.0626390206813812,0.8957088887691498,7.190033211372793e-06,5.1000000000000085,209.61,0.0,0.25127838887344417,368000,1.3681878018379212
0.007841817389125936,470,2.14,47,0.9839901822805405,0.9203647249937057,-0.0018068453528394457,5.1000000000000085,212.74,0.0,0.24931650150619664,376000,1.3641705799102783
0.005368072693818249,463,2.43,48,0.8424531906843186,0.952636467218399,-0.0014291771228909056,6.0,221.5,0.0,0.19809042135469615,384000,1.343695868253708
0.006342919515445828,457,2.67,49,0.9168373584747315,0.9290092837810516,-0.0015352411240019137,6.200000000000017,227.77,0.0,0.20036078074232436,392000,1.3566960954666138
0.006267511807091068,452,2.48,50,0.8725349816679955,0.9157109016180038,-0.001432292486424558,7.1000000000000085,220.15,0.0,0.19256026379944519,400000,1.347965099811554
0.0066285556193906815,446,2.32,51,0.9194166725873947,0.9396902626752853,-0.00041686519747599957,7.1000000000000085,214.48,0.0,0.2196405695277214,408000,1.3565695595741272
0.003338043214462232,441,2.47,52,0.6540819138288498,0.9678003031015396,0.00036929291518845276,9.0,217.0,0.0,0.14734576662152143,416000,1.3551639807224274
0.005484326776349917,437,2.57,53,0.811213921457529,0.9452758485078812,-0.0005630809265130666,9.0,220.72,0.0,0.18699645833769782,424000,1.3602862989902496
0.004765344253974036,433,2.05,54,0.7870100739598275,0.9579404830932617,0.00028496264159912245,6.0,204.39,0.0,0.18566772444096075,432000,1.3621864712238312
0.005425889863690827,430,1.9,55,0.8181442792713642,0.9436950272321701,-0.0008080876489839284,5.0,201.35,0.0,0.18287048141111156,440000,1.3530221843719483
0.008641282682074234,426,2.43,56,1.0818045029044152,0.9211322808265686,-0.0035377425761544145,6.0,219.3,0.0,0.26191070856813226,448000,1.3541229939460755
0.008608702322235331,422,2.83,57,1.0757754454016686,0.9040155613422394,-0.0007332486705854535,7.0,234.17,0.0,0.2486889499986171,456000,1.3434840607643128
0.010360715367714874,418,2.8,58,1.1660973083972932,0.8400459045171738,0.0019174236722756177,7.200000000000017,230.86,0.0,0.2720170836735829,464000,1.353733059167862
0.0061549090908374635,415,3.13,59,0.8885856381058693,0.9403784495592117,-0.0009931064292322844,9.0,242.59,0.0,0.19778285650099325,472000,1.348762003183365
0.011035652345744893,413,2.78,60,1.209121176302433,0.8794610911607742,-0.0027972296721418387,6.200000000000017,230.98,0.0,0.29810369518117386,480000,1.3513036859035492
0.006687332462752238,409,2.58,61,0.9229310366511345,0.9297421687841415,-0.0017680024388391758,6.0,225.42,0.0,0.2082808622487123,488000,1.346299297809601
0.009054460204788483,406,2.91,62,1.1093661379814148,0.9023773521184921,-0.00043127303419169036,7.1000000000000085,234.41,0.0,0.2687264066027546,496000,1.3486106455326081
0.012143358319299295,404,2.86,63,1.2778406763076782,0.8478493744134903,-0.000872460403770674,6.1000000000000085,230.48,0.0,0.29587376364947326,504000,1.3507242071628571
0.012163417236879468,401,2.61,64,1.2955912378430368,0.8481258624792098,-0.0005298919969936832,5.0,221.21,0.0,0.290514172239786,512000,1.348334481716156
0.007741946917376481,399,2.3,65,1.0009497103095055,0.9197065907716752,-0.00012773709022440016,5.0,214.69,0.0,0.24055077221349866,520000,1.3417474949359893
0.008950781270978042,396,2.48,66,1.077044802904129,0.9105733525753021,-0.0037080601404886693,5.0,222.05,0.0,0.2708422374645502,528000,1.3383897840976715
0.006625905457185582,394,2.41,67,0.9077706009149551,0.9429479670524598,-7.813422445906326e-05,6.1000000000000085,219.06,0.0,0.2269276404619174,536000,1.3391307520866393
0.00834383252542466,391,2.51,68,1.0697960284352304,0.8903544843196869,-0.0015965572965797037,5.200000000000017,220.38,0.0,0.26122735364743477,544000,1.3404283785820008
0.009265958350151777,390,2.46,69,1.1355270466208458,0.872077186703682,-0.0004611675932392245,5.0,219.77,0.0,0.26967744696621415,552000,1.3216639471054077
0.0104982030345127,388,2.23,70,1.215888995528221,0.8855365681648254,-0.0013519122093566694,5.0,209.26,0.0,0.29231629061086783,560000,1.333203547000885
0.008267234183149412,386,2.59,71,1.0622956308722495,0.9155874168872833,-7.631590153323487e-05,6.0,224.15,0.0,0.25528217008059817,568000,1.3347197878360748
0.010012417406542226,384,2.9,72,1.1727802139520644,0.8937030518054963,-0.0015542630898562493,6.0,235.01,0.0,0.295535360093314,576000,1.3375554203987121
