epoch_idx,fps,approx_kl_divergence,episode_length,P01:episode_rewards,clip_fraction,policy_entropy,grad_norm,explained_variance,PMM:episode_rewards,policy_loss,value_loss,advantage_norm,frames,P09:episode_rewards
36,522,0.0026184164062783566,334.05,25.0,0.2228515625,1.7657180644571782,0.05496535061249551,1.0058283805847169e-08,171.5,-0.0016203689814574319,0.00963135007760627,15.968717217445374,368640,302.5000000000002
37,522,0.0034460023925817042,339.05,47.50000000000001,0.264111328125,1.7647509768605232,0.05534285105563942,-3.7252902984619143e-10,174.5,-0.0014074855334911263,0.009063751488974958,15.968717497587203,378880,300.0
38,523,0.0032454599181278355,339.79,25.0,0.2518310546875,1.7793969050049783,0.05201794231195046,-7.450580596923828e-09,160.25,-0.0019173773460352094,0.007004317452755515,15.968709337711335,389120,275.0
39,523,0.0022806588250716686,334.61,25.0,0.1766845703125,1.7769682057201863,0.05337391284681238,7.450580596923829e-10,145.25,-0.0007116139979189029,0.008789845154251453,15.968717592954636,399360,275.0
40,521,0.0029063703121892104,328.19,25.0,0.220068359375,1.7809297181665897,0.05300063331803247,-1.564621925354004e-08,143.5,-0.0012422439798683627,0.0073777843145308,15.968717455863953,409600,352.5000000000002
41,522,0.002820056227938039,327.71,25.0,0.23603515625,1.7756383039057255,0.05276411339807345,2.0116567611694337e-08,151.75,-0.0018025179528194713,0.008754364252013147,15.968717741966248,419840,352.5000000000002
42,521,0.0032016285047234304,331.6,25.0,0.2668212890625,1.7582291670143604,0.051236872030483216,2.9802322387695314e-09,157.25,-0.0013174136460293085,0.007218120017523688,15.968717843294144,430080,352.5000000000002
43,522,0.003044942234691916,330.7,25.0,0.252734375,1.782019954919815,0.055192423294825786,-5.960464477539063e-09,140.75,-0.0012121157327783295,0.007946755256671167,15.968717736005782,440320,277.5000000000002
44,522,0.003813321839334094,327.72,25.0,0.3002197265625,1.7834390237927438,0.05744508855418975,-5.215406417846679e-09,140.25,-0.0025485546269919724,0.010674378534895368,15.968717795610427,450560,250.0
45,523,0.0031820956021249456,331.66,47.50000000000001,0.2669677734375,1.7765053063631058,0.058599443126511566,-7.450580596923828e-09,154.5,-0.0019182689567969647,0.00874365219478932,15.968717062473297,460800,300.0
46,523,0.002268891663618433,333.64,50.0,0.1703369140625,1.7776895217597484,0.05123040675377362,-8.940696716308593e-09,165.5,-0.001422664393976447,0.009566932372945303,15.968717801570893,471040,300.0
47,523,0.0029313665956578914,340.77,25.0,0.2519775390625,1.7794654056429864,0.05440932797794146,-2.570450305938721e-08,180.25,-0.001991147204535082,0.010032933241745923,15.968717652559281,481280,305.00000000000045
48,523,0.0027564658609094293,337.35,47.50000000000001,0.2236083984375,1.7760115809738637,0.05600862588631757,-1.7508864402770997e-08,186.5,-0.001540828650468029,0.010557172905828338,15.968717283010482,491520,380.00000000000045
49,523,0.0030646130011518836,341.74,47.50000000000001,0.2629638671875,1.7808747202157975,0.05454695827998585,-1.7508864402770997e-08,201.5,-0.001814430447848281,0.009293616502509395,15.968717849254608,501760,452.50000000000017
50,524,0.003189484509312024,337.67,25.0,0.23896484375,1.7842227905988692,0.05285379625082359,1.4901161193847657e-09,195.0,-0.0016602651652647183,0.008447056113163853,15.96871770620346,512000,452.50000000000017
51,524,0.002476471148565906,329.08,25.0,0.2108154296875,1.7816589072346687,0.052466621336122767,5.960464477539063e-09,161.0,-0.0013370732973271514,0.007499052475350254,15.96871680021286,522240,330.0000000000004
52,524,0.002339362117277233,333.29,25.0,0.20146484375,1.7703921265900135,0.0529109133895325,-6.332993507385254e-09,160.25,-0.001567041873568087,0.00989026461584217,15.9687175989151,532480,325.0
53,524,0.0027561092379301045,343.51,25.0,0.229736328125,1.7721027068793773,0.05508737740360874,-7.078051567077636e-09,164.0,-0.0013064426315395395,0.010038065575372457,15.968717479705811,542720,325.0
54,524,0.002578063445434964,348.87,25.0,0.22275390625,1.7792280346155167,0.05322320849690894,5.215406417846679e-09,176.25,-0.0015430031238793163,0.0088208875280543,15.968717634677887,552960,325.0
55,524,0.0028621806482647116,339.61,25.0,0.2037353515625,1.772950330376625,0.05335266771881773,-2.3096799850463868e-08,172.25,-0.0011734746498405003,0.008797711422766951,15.968717151880265,563200,325.0
56,524,0.0027394311935552197,337.05,25.0,0.231494140625,1.774675754457712,0.054543672148829304,6.332993507385254e-09,166.5,-0.0013829192736011463,0.009013673984429715,15.968717420101166,573440,277.5000000000002
57,524,0.002660990300682897,332.37,25.0,0.2203369140625,1.7734033524990083,0.05517579341110242,-1.6763806343078613e-08,173.0,-0.0011357714407495222,0.010088122058368754,15.968717747926712,583680,302.5000000000002
58,524,0.0028037149807005335,340.31,25.0,0.2271728515625,1.77966875359416,0.05395701454728315,4.470348358154297e-09,180.0,-0.0015538155690592247,0.00996974937872892,15.968717032670975,593920,327.5000000000002
59,523,0.003226959633661863,333.62,25.0,0.239453125,1.774098415672779,0.0513960089740084,-1.2293457984924316e-08,167.75,-0.0014640591463830788,0.00673056531883276,15.968716537952423,604160,357.5000000000007
60,520,0.002518907790852154,332.11,25.0,0.2015625,1.7788771003484727,0.054804487135728996,-6.7055225372314455e-09,161.5,-0.0014302123683592072,0.009246834390614822,15.968717765808105,614400,352.5000000000002
61,518,0.0031156654970629916,323.79,22.500000000000007,0.2323486328125,1.7736386366188526,0.051644799963451095,2.16066837310791e-08,141.75,-0.0014943262645829235,0.006801909479705159,15.9687169611454,624640,305.00000000000045
62,517,0.0030288642342043205,327.51,25.0,0.2593505859375,1.761735313385725,0.05148944140623533,-1.564621925354004e-08,134.5,-0.0014922156886314041,0.006523825966860386,15.968716651201248,634880,277.5000000000002
63,512,0.0032259175137141936,332.46,25.0,0.26103515625,1.762378729134798,0.05512902889048189,-4.470348358154297e-09,145.5,-0.0017947166837984697,0.01021417903721158,15.968717521429062,645120,302.5000000000002
64,509,0.0030125682405468977,333.59,25.0,0.271630859375,1.7776611313223838,0.05525439456629836,8.940696716308593e-09,158.25,-0.0019209772159229032,0.009492988932925073,15.968716824054718,655360,325.0
65,508,0.0028515809694681592,336.56,50.0,0.237060546875,1.7838697649538517,0.054029339965252984,1.1548399925231934e-08,185.5,-0.0017354318952129688,0.008767372807778884,15.968717652559281,665600,427.5000000000002
66,507,0.0035817233240550196,338.05,47.50000000000001,0.2802978515625,1.776477338373661,0.0533012478282965,1.862645149230957e-09,189.0,-0.00229646605803282,0.009097434489012813,15.968717575073242,675840,452.50000000000017
67,505,0.002494278323524668,339.46,50.0,0.2222900390625,1.778280331939459,0.05367596745817933,-8.568167686462402e-09,202.25,-0.0016430629140813835,0.009707609693305131,15.96871754527092,686080,525.0
68,504,0.002554476526245253,339.15,50.0,0.1885009765625,1.778344101458788,0.05229543060404764,-1.1920928955078126e-08,188.75,-0.0009066049042303348,0.008726304864649138,15.96871770620346,696320,527.5000000000002
69,503,0.0030927330983331557,334.47,50.0,0.22060546875,1.7828496642410756,0.05196404139971472,4.097819328308106e-09,177.0,-0.0014647192336269654,0.008074099291843596,15.968717843294144,706560,432.5000000000006
70,502,0.0025365699760357074,331.81,25.0,0.2208740234375,1.77845576480031,0.052694175323854106,-5.587935447692871e-09,164.25,-0.0014423825949052115,0.009107016862253658,15.968717449903489,716800,380.00000000000045
71,501,0.002551138775527306,329.91,25.0,0.2420654296875,1.7725887268781662,0.053504671333954555,2.0489096641540527e-08,175.75,-0.0015597563862684183,0.009710217310275483,15.968716835975647,727040,452.50000000000017
72,499,0.0031825399282411127,337.24,25.0,0.248876953125,1.7753606639802455,0.05442034409595847,-1.9744038581848144e-08,193.0,-0.0016819292028230847,0.009776963609328958,15.968717688322068,737280,450.0
73,498,0.0029447554803255114,343.37,25.0,0.2611572265625,1.7818015366792679,0.05806273649999606,-1.080334186553955e-08,195.25,-0.0018562557030236348,0.010758907434501452,15.968717753887177,747520,455.0000000000004
74,497,0.002501006653761806,340.89,25.0,0.2233154296875,1.7758634097874164,0.053730838745668495,-7.82310962677002e-09,185.25,-0.0015389311494800495,0.008533115353293397,15.968717753887177,757760,360.0000000000009
75,496,0.002659507456053234,336.64,25.0,0.238330078125,1.7740675322711468,0.05466429673996289,-3.3527612686157227e-09,176.0,-0.001127101404927089,0.008119114808141602,15.968717533349992,768000,450.0
76,495,0.002417236810998702,325.25,25.0,0.2014892578125,1.7641884133219718,0.05213137579539249,-3.3527612686157227e-09,150.25,-0.0010484063022886403,0.0070428777942424855,15.96871680021286,778240,275.0
77,495,0.0026672665663227237,326.52,25.0,0.2388427734375,1.7822460569441319,0.05250799741783847,-1.7881393432617187e-08,151.75,-0.001455877723856247,0.009341704014514108,15.96871738433838,788480,280.00000000000045
78,494,0.0023306525221300943,320.16,25.0,0.1916259765625,1.7822688803076745,0.05048080779035432,1.7136335372924803e-08,137.5,-0.0011413171861931915,0.007799830776275485,15.968717801570893,798720,252.50000000000023
79,493,0.0024318425166484302,326.08,25.0,0.1978271484375,1.776241447776556,0.051952395852047896,-5.960464477539063e-09,145.75,-0.0013876650071324547,0.008488840570134926,15.968717646598815,808960,325.0
80,493,0.0021288073102596174,333.09,25.0,0.1892578125,1.7554103076457976,0.05349511833038649,-4.470348358154297e-09,155.75,-0.0011700150898832362,0.008315736259419282,15.968717288970947,819200,327.5000000000002
81,492,0.003142712050311047,337.52,25.0,0.2745361328125,1.7616358675062656,0.05358418959899904,1.4528632164001465e-08,164.0,-0.0015504472114116652,0.008386340090146405,15.96871771812439,829440,357.5000000000007
82,492,0.002736778369643389,334.63,25.0,0.2266357421875,1.7651646815240383,0.05468784688374836,2.570450305938721e-08,159.5,-0.001338306409525103,0.00802292407852292,15.968717533349992,839680,305.00000000000045
83,491,0.0020880504050751368,333.45,50.0,0.1745849609375,1.7584623105823993,0.05280053900354886,1.1175870895385742e-09,151.75,-0.0010181073343119352,0.009057586275957874,15.968716382980347,849920,277.5000000000002
84,490,0.002229959810006221,335.91,50.0,0.174951171875,1.743127065896988,0.05158482846904304,1.862645149230957e-09,166.25,-0.0012185629959276412,0.009682138020161801,15.968717479705811,860160,300.0
85,490,0.0028526152696031204,339.78,50.0,0.2660400390625,1.7608115382492542,0.0531940067292954,-5.587935447692871e-09,176.75,-0.0019332882351591253,0.009405073694506428,15.968717473745347,870400,330.0000000000004
86,489,0.002346587580780124,344.74,50.0,0.2000244140625,1.7798950001597404,0.055164898897892355,-1.2293457984924316e-08,199.25,-0.0013448761095787632,0.011289873718851595,15.968717819452285,880640,402.5000000000002
87,489,0.0034009169036153253,338.68,50.0,0.260888671875,1.7712094374001026,0.0558982056143811,-2.7567148208618165e-08,195.0,-0.001950518506055232,0.010356934176525102,15.968717849254608,890880,385.00000000000085
88,488,0.0031439399952603252,343.49,25.0,0.252392578125,1.763500352203846,0.051454303542029865,4.8428773880004884e-09,193.75,-0.0013161868941097055,0.006654591348080885,15.968715232610702,901120,477.5000000000002
89,487,0.0023219594695603973,339.47,25.0,0.1919189453125,1.7764917477965354,0.05480748563051156,5.587935447692871e-09,182.25,-0.0017319865353783825,0.00935206335489056,15.968717801570893,911360,477.5000000000002
90,487,0.002556635172163624,337.06,50.0,0.231787109375,1.7701648399233818,0.054917391757101565,1.5273690223693846e-08,172.25,-0.0013286965746374334,0.008467235832722509,15.968717479705811,921600,500.0
91,486,0.002592864378732429,329.89,25.0,0.215673828125,1.7777694024145603,0.05181010605113382,-1.5273690223693846e-08,151.25,-0.0012133758093114011,0.006676571639582107,15.968717831373215,931840,300.0
92,485,0.0027184010909138577,329.38,25.0,0.244921875,1.770793078839779,0.05566297250844049,1.3411045074462891e-08,157.0,-0.0015218144984828542,0.010247041832917603,15.968717682361603,942080,300.0
93,485,0.00275370766062224,329.0,25.0,0.2720458984375,1.7828077286481858,0.05371516045232354,9.313225746154785e-09,154.25,-0.001799875119831995,0.009174901519781998,15.968717628717423,952320,275.0
94,484,0.0023763800139931846,329.5,47.50000000000001,0.2093994140625,1.7743137530982493,0.05138220360810401,-2.2351741790771484e-09,155.0,-0.0012773697477314271,0.009149003693619307,15.96871771812439,962560,275.0
95,484,0.0027332784286386415,332.69,47.50000000000001,0.246630859375,1.7827782019972802,0.051333227867159416,9.313225746154785e-09,154.25,-0.0018657977045222652,0.00798560053658548,15.968716865777969,972800,275.0
96,483,0.0034348545741011093,326.16,25.0,0.3141357421875,1.7693801037967205,0.05051844890372784,1.080334186553955e-08,139.5,-0.001684493640641449,0.006197572230712467,15.968716877698899,983040,277.5000000000002
97,482,0.0028023225595006805,318.13,22.500000000000007,0.2519775390625,1.7728646740317344,0.050857685807753295,1.862645149230957e-09,120.75,-0.0014714606357301818,0.006568586641174079,15.968717271089554,993280,252.50000000000023
98,482,0.004077595162527814,317.69,0.0,0.293994140625,1.7756143376231193,0.05340023239228424,1.0058283805847169e-08,128.0,-0.0020448378578294068,0.007527106472912238,15.96871600151062,1003520,277.5000000000002
99,481,0.0026992384094000955,325.51,0.0,0.252587890625,1.773841716349125,0.05618043168576009,-1.0058283805847169e-08,150.25,-0.0014217231335351243,0.009934121469632374,15.968717700242996,1013760,300.0
100,481,0.0025924578042008763,330.05,22.500000000000007,0.2235595703125,1.7770112857222558,0.05107036438964002,-5.215406417846679e-09,175.25,-0.0016552706205402502,0.008495105219662947,15.96871766448021,1024000,475.0
101,481,0.0028721955241053365,330.94,25.0,0.251220703125,1.7823667638003826,0.053088050208011384,1.4901161193847657e-09,172.75,-0.0016212188347708434,0.008056319325987715,15.968717622756959,1034240,452.50000000000017
102,480,0.0030191434341418242,326.41,25.0,0.2401611328125,1.776574221253395,0.050887775789908954,7.82310962677002e-09,162.0,-0.0014025959573700675,0.007239619112351647,15.968716669082642,1044480,405.00000000000045
103,480,0.0027569776205154995,328.85,25.0,0.20673828125,1.7684056423604488,0.055844613337501035,-2.1979212760925294e-08,171.0,-0.0012646084338484797,0.009639547265032888,15.968717777729035,1054720,407.5000000000006
104,479,0.0031396363994986133,330.48,25.0,0.2698974609375,1.7798977360129355,0.05417508677020979,-2.3469328880310058e-08,168.0,-0.001925654058868531,0.00836420615572706,15.968717050552367,1064960,400.0
105,479,0.002828654663676389,331.07,25.0,0.2232421875,1.7751714065670967,0.055531515635156216,1.30385160446167e-08,161.0,-0.0008619674696092261,0.009100381952339375,15.968717336654663,1075200,350.0
106,479,0.0022315004028598652,336.1,25.0,0.222119140625,1.7638261534273625,0.05477513562444952,2.6077032089233397e-09,167.0,-0.0011762464895582526,0.009278947380880708,15.968717575073242,1085440,355.00000000000045
107,479,0.0031923870831178647,342.87,25.0,0.247119140625,1.7513573221862315,0.053387107890889816,-2.9802322387695314e-09,185.75,-0.001922414734144695,0.011103613475279417,15.968717741966248,1095680,337.500000000001
108,478,0.0028766366940857326,344.24,25.0,0.25205078125,1.7554477855563164,0.052379171504049596,-1.0430812835693359e-08,193.25,-0.0018062877272313927,0.00855556274903364,15.968716669082642,1105920,455.0000000000004
109,478,0.002477576688136196,337.71,25.0,0.2253662109375,1.7757823459804059,0.05299964613699979,-6.7055225372314455e-09,188.0,-0.0017357139626255958,0.008206867814124053,15.968716049194336,1116160,455.0000000000004
110,477,0.002528404600002432,327.87,50.0,0.22763671875,1.770107886940241,0.05537443241267408,-1.080334186553955e-08,161.75,-0.0016870786850631703,0.008800339143604674,15.968716913461686,1126400,307.5000000000006
111,477,0.0024821664541150312,332.7,50.0,0.211474609375,1.768357665091753,0.054755915333193315,2.6822090148925782e-08,163.25,-0.0015789441778906621,0.009399612288643767,15.968717640638351,1136640,330.0000000000004
112,477,0.00254028494978229,337.74,50.0,0.2138671875,1.7723684802651405,0.05310150797910661,2.0489096641540527e-08,177.75,-0.001645388668111991,0.010893341704286286,15.968717783689499,1146880,330.0000000000004
113,476,0.00287823557939646,341.12,50.0,0.257568359375,1.7737459681928158,0.05487541151350117,-1.0058283805847169e-08,199.75,-0.0018164439523388864,0.01010199156589806,15.968717807531357,1157120,477.5000000000002
114,476,0.0028128088779340032,340.33,50.0,0.2515625,1.7649052068591118,0.054351305246591555,-1.862645149230957e-09,213.75,-0.0013861082123185042,0.010895669064484536,15.968717765808105,1167360,525.0
115,476,0.0024420608694924796,339.04,25.0,0.236865234375,1.7734741486608983,0.05217944677224843,7.450580596923828e-09,203.5,-0.0016417663588072172,0.008734844766149764,15.968717700242996,1177600,502.5000000000002
116,476,0.0022256309105955553,333.1,25.0,0.2136474609375,1.7774136714637279,0.0524849600129238,-1.5273690223693846e-08,184.75,-0.0013450940838083624,0.008901953318763844,15.968717658519745,1187840,407.5000000000006
117,475,0.00332674314132646,325.35,25.0,0.28251953125,1.7704761885106564,0.049137759568564296,3.7252902984619143e-10,150.25,-0.0019221781825763174,0.006871145467249562,15.968715977668761,1198080,307.5000000000006
118,475,0.0025019392871797664,321.64,25.0,0.244677734375,1.770694462954998,0.053124348087188036,-1.4901161193847657e-09,135.5,-0.00111901938689698,0.007590971840636484,15.968717646598815,1208320,252.50000000000023
119,475,0.0023506219347552816,329.75,25.0,0.222216796875,1.7868257194757462,0.054615173792190476,3.3527612686157227e-09,143.5,-0.0017484498566773254,0.009130416224797955,15.968717783689499,1218560,252.50000000000023
120,475,0.002971249091183381,330.11,25.0,0.259130859375,1.777245955914259,0.05117208842046193,3.3527612686157227e-09,147.75,-0.001729850447327408,0.007199278702432821,15.968714982271194,1228800,282.5000000000007
121,474,0.0031503660126787738,330.18,25.0,0.2877197265625,1.77963313087821,0.05337733028433267,-1.7508864402770997e-08,149.5,-0.0017155519544758135,0.00676222323154434,15.968717151880265,1239040,352.5000000000002
122,474,0.0027521971266310174,324.92,25.0,0.2427978515625,1.783330436050892,0.053629977735696846,-1.6763806343078613e-08,140.75,-0.0015342524027801118,0.008612533691893987,15.9687175989151,1249280,327.5000000000002
123,474,0.00280066131139165,324.99,25.0,0.27177734375,1.7859446652233602,0.055318909935652937,-5.587935447692871e-09,148.5,-0.00159451236249879,0.00888079182018373,15.968716883659363,1259520,330.0000000000004
124,473,0.0026865517971543795,330.63,50.0,0.24521484375,1.786763446778059,0.058229950872386874,-1.1920928955078126e-08,167.0,-0.001626021514312015,0.010516472879680805,15.968717658519745,1269760,352.5000000000002
125,473,0.002018562103626209,336.29,25.0,0.1962158203125,1.7856499210000039,0.05478918940325793,-1.1175870895385742e-09,180.75,-0.0013885333981306757,0.008350934247619079,15.968715220689774,1280000,380.00000000000045
126,472,0.0024739060867091213,339.03,25.0,0.22822265625,1.776530034095049,0.05409425757337109,-7.82310962677002e-09,189.0,-0.001346068864222616,0.010381332892575302,15.968717676401138,1290240,380.00000000000045
127,472,0.002553671920566103,343.79,47.50000000000001,0.247265625,1.7814657509326934,0.052101107787563807,-2.0861625671386717e-08,195.75,-0.0013704708893783391,0.008622982351698737,15.96871758699417,1300480,455.0000000000004
128,472,0.0030122977182827524,345.49,50.0,0.277099609375,1.7798376977443695,0.055084427383073876,8.195638656616212e-09,195.5,-0.0018409193984552986,0.010666013970330823,15.968717592954636,1310720,427.5000000000002
129,472,0.002440461859816878,341.72,50.0,0.241455078125,1.7719217225909234,0.055474444754577815,-4.8428773880004884e-09,203.0,-0.0019583577173762023,0.009904843832191545,15.968717563152314,1320960,500.0
130,472,0.0025170701623551395,339.19,50.0,0.24921875,1.7710531041026116,0.054391220992655795,1.7136335372924803e-08,200.5,-0.0015641624755517113,0.010700884859397774,15.968717539310456,1331200,500.0
131,471,0.0033376566636320604,344.04,50.0,0.29150390625,1.7749833285808563,0.05325910126431458,1.6763806343078613e-08,203.0,-0.002345203583536204,0.009987543949682732,15.968717700242996,1341440,427.5000000000002
132,471,0.002652651503109382,345.42,50.0,0.2584228515625,1.7811940908432007,0.05608644881664624,-7.078051567077636e-09,203.5,-0.0014315130036266055,0.00983087950717163,15.968717479705811,1351680,430.0000000000004
133,471,0.0024706339737974757,345.59,50.0,0.21865234375,1.7861138954758644,0.05226101247018905,8.568167686462402e-09,211.25,-0.0015886434644926339,0.010002769498828456,15.968716830015182,1361920,475.0
134,471,0.0030559837983332727,341.58,50.0,0.272412109375,1.7795715406537056,0.052953882055923496,5.215406417846679e-09,212.75,-0.0015729323393316008,0.008258468658004859,15.968717139959335,1372160,550.0
135,471,0.002673595444900911,339.2,25.0,0.21982421875,1.7719111636281013,0.050624655333663095,-5.587935447692871e-09,204.5,-0.0015856088615691989,0.008183372047415104,15.968717521429062,1382400,550.0
136,471,0.002111806434038499,341.49,25.0,0.220751953125,1.7689583756029605,0.05562344292630348,-2.384185791015625e-08,196.75,-0.0009493101228144951,0.009830922911032759,15.968717789649963,1392640,527.5000000000002
