q_loss,rollout_prob_std,policy_gradient_bias_correction,grad_norm,advantage_norm,avg_q_retraced,frames,fps,PMM:episode_rewards,P01:episode_rewards,policy_entropy,model_prob_std,episode_length,policy_gradient_loss,avg_q_selected,policy_loss,P09:episode_rewards,explained_variance,epoch_idx
3.0785284672587985e-06,0.021586980431651075,-2.769864157756636e-07,0.0008250548742810892,0.013098714403277166,-0.0036186549626721965,144000,419,0.0,0.0,2.1938556063774404,0.009004197182545252,3324.4166666666665,7.742554170658035e-05,-0.003641422601945196,7.714855527134595e-05,0.0,-3.451189051063919,20
2.4071799613265774e-06,0.018223658092879364,1.7115013917447756e-06,0.0006801499343029991,0.011769485893127781,-0.003064137683090422,151200,415,0.0,0.0,2.1949985285204385,0.007338712561298043,3324.4166666666665,6.674617368123172e-05,-0.0030982816176409037,6.845767487696074e-05,0.0,-3.738557743721495,21
2.388502206798122e-06,0.017017380214122583,1.2719680005049693e-06,0.0006645434983777022,0.011807108140737186,-0.002559038234816707,158400,413,0.0,0.0,2.19521845785083,0.006973139809761147,3324.4166666666665,5.649596216102432e-05,-0.0025788594056342772,5.776793011538575e-05,0.0,-3.7913262362044953,22
1.4341092865044128e-06,0.019237399556521307,9.317726488125082e-07,0.00048708439376147377,0.009365292839125716,-0.0024598854551046824,165600,408,0.0,0.0,2.195171692942185,0.007035363574355851,3324.2083333333335,5.0397434894617116e-05,-0.0024683346491240496,5.132920740277374e-05,0.0,-1.6916507893406525,23
1.1389522860000133e-06,0.01856638173745186,9.3998076258448e-07,0.00046387890834490947,0.00868620266817589,-0.0029154880457048344,172800,405,0.0,0.0,2.194295828635731,0.0082256986542664,3324.2083333333335,5.74253422133755e-05,-0.0029429183642456316,5.83653230424119e-05,0.0,-2.1447022623028706,24
1.0214785593188545e-06,0.01904284061855395,5.346405245113204e-07,0.000430631298220456,0.008199340277369918,-0.00217368982383512,180000,403,0.0,0.0,2.1945184020138293,0.007977712976212846,3324.2083333333335,4.885621560129159e-05,-0.0021886715215258794,4.939085619010439e-05,0.0,-1.4329399060919172,25
1.2642305459373064e-06,0.016258575324530875,2.0542615592154966e-06,0.0004508640966555173,0.009227607042772607,-0.0015329848124787937,187200,401,0.0,0.0,2.195072181546499,0.0072691264232650175,3324.2083333333335,3.400978289425171e-05,-0.001554578317228579,3.606404447357219e-05,0.0,-1.7626670583373025,26
7.464863874654763e-07,0.015632001925050407,3.180658610106069e-06,0.00032260395056899757,0.006822206382833732,-0.0011078166632219179,194400,398,0.0,0.0,2.1953900717364414,0.006714245470945364,3324.2083333333335,2.299761659018515e-05,-0.0011061628822162724,2.6178275262202716e-05,0.0,-1.93187056393062,27
1.0122855365769811e-06,0.01622787177370536,2.2955674759151356e-06,0.0003820090695556534,0.008039302352948913,-0.0008985662105722383,201600,397,0.0,0.0,2.1954891121198257,0.006544065312741117,3324.25,1.6557258240949194e-05,-0.0009145294994128303,1.8852825692723922e-05,0.0,-2.3565803166041297,28
5.559013705084993e-07,0.015226396922990387,2.1060403554932584e-06,0.0002779196529547173,0.005792721000847421,-0.0006945073327011731,208800,397,0.0,0.0,2.1955412093419877,0.006426420881900759,3324.25,1.041803270540203e-05,-0.0007002086225076624,1.2524072947858512e-05,0.0,-2.4933745483131635,29
5.617364685225375e-07,0.016569935612543114,1.0293450116092625e-06,0.00029952598930015935,0.006392356888692895,-0.0011329136854643395,216000,395,0.0,0.0,2.195057261967785,0.007226918770127225,3324.25,2.5046458679230245e-05,-0.0011486332934071218,2.607580369492155e-05,0.0,-1.8850190529148416,30
5.783824597126153e-07,0.014880478152864805,1.3404880228621316e-06,0.00027638859864982196,0.0060876656606117085,-0.0003638652877130909,223200,394,0.0,0.0,2.195527092085944,0.006470127516381797,3324.25,8.305176145480374e-06,-0.00037532507689674166,9.645664133432864e-06,0.0,-1.6108994429641297,31
6.470328480970659e-07,0.014664443308267359,2.699350737383039e-06,0.00028277918769793243,0.006433858200507617,-0.000336794741296231,230400,393,0.0,0.0,2.1954711615391336,0.0065909915080147536,3324.25,5.597494354310224e-06,-0.00033207962293451657,8.296845115520111e-06,0.0,-2.177615559208617,32
6.474278680125301e-07,0.013331453752629601,1.7983015545617304e-06,0.0002710086141099247,0.006333626656734094,-0.00019201246572034408,237600,392,0.0,0.0,2.1954985819687463,0.006547557858173131,3324.25,2.556714888807022e-06,-0.00019915613902526057,4.355016488240235e-06,0.0,-2.5670464114649127,33
4.827706224397968e-07,0.01565704144395164,8.764377029747365e-07,0.00023689453106478072,0.005507844876282092,-9.670652454440008e-05,244800,390,0.0,0.0,2.1956309639587603,0.006281137949443378,3324.3333333333335,2.1301403444686266e-07,-0.0001054209364129295,1.0894517192627911e-06,0.0,-2.296649801119295,34
3.86506127222213e-07,0.014105454028927093,6.883424399990074e-07,0.00023865193879923243,0.0052372034709473264,-0.0003706266642651056,252000,389,0.0,0.0,2.1953834731659674,0.006696849183065542,3324.3333333333335,5.718865535933752e-06,-0.0003766048473746247,6.4072080020311076e-06,0.0,-2.2272577763423,35
3.678561971850382e-07,0.01286955693811819,5.267580124922685e-07,0.00021875072143975963,0.005057489780232399,-0.00030801451041634933,259200,388,0.0,0.0,2.1953779153281423,0.006724119648009676,3324.3333333333335,7.790123023842852e-06,-0.00031136722451385467,8.316881078405267e-06,0.0,-1.674177953025336,36
4.823766408360064e-07,0.014263026910401612,8.714482900956225e-07,0.00022206155714692594,0.005707259192196135,-5.219293100663398e-05,266400,387,0.0,0.0,2.195612288912137,0.006326339459822824,3324.3333333333335,-5.732343467163971e-07,-5.1174039698318155e-05,2.982139468490422e-07,0.0,-2.293878579792522,37
3.314133363176885e-07,0.01351195482501873,1.2331951385022677e-06,0.00018482168424424479,0.00458735165929935,-2.8634065136588652e-05,273600,386,0.0,0.0,2.1957079666259482,0.006134486309846907,3324.3333333333335,-7.451587351866957e-07,-2.6671935400422724e-05,4.880364046084847e-07,0.0,-1.7156658861339233,38
4.667163816916643e-07,0.012656403634507485,5.517101295623774e-07,0.00020828962234668776,0.005590164654382514,1.5142043906115561e-05,280800,385,0.0,0.0,2.195798477066888,0.005952304604588934,3324.3333333333335,-3.0634049497580863e-06,1.687969616849115e-05,-2.511694789736264e-06,0.0,-2.7587133954993632,39
2.4187749390270324e-07,0.014865060817184191,1.0026934841540349e-06,0.00013909819526447876,0.003866382619631218,-2.8844672872790652e-05,288000,385,0.0,0.0,2.1959305318480444,0.005666732816579973,3324.3333333333335,-7.093267727859097e-07,-2.576349557253411e-05,2.9336670916027956e-07,0.0,-2.0328098024191363,40
2.7493858820176474e-07,0.015042082150115647,5.209403777527486e-07,0.00017303103684861124,0.004561988445158701,-0.0003112829905898079,295200,384,0.0,0.0,2.1957105946257,0.00610332909321028,3324.3333333333335,6.390509028452543e-06,-0.00031434530518022294,6.911449401483214e-06,0.0,-1.872783686875824,41
2.714550969190569e-07,0.014167469341982965,7.336760010766017e-07,0.0001520255780235846,0.004324344166195102,-2.1064416491862215e-05,302400,383,0.0,0.0,2.1959021746513074,0.005730739443448358,3324.3333333333335,-7.724179518945935e-07,-2.1824848205259403e-05,-3.874193655567881e-08,0.0,-1.992544547954091,42
3.2626103701600544e-07,0.012556473982579532,8.10687160778591e-07,0.0001638362026183192,0.004580414317015167,1.5384334471007836e-05,309600,383,0.0,0.0,2.1958656557968683,0.005813439797798528,3324.3333333333335,7.601350298070906e-07,1.9473880759556374e-05,1.5708222112367466e-06,0.0,-3.269608455276678,43
3.274260018305676e-07,0.01406735269469209,8.250767064784123e-07,0.00015978352259945046,0.004514452891598921,9.851990825125769e-06,316800,382,0.0,0.0,2.1958380535576083,0.005874799077920173,3324.3333333333335,1.1423578656707977e-08,8.216683591738742e-06,8.365002904093493e-07,0.0,-2.8701259004525723,44
2.6512207633863064e-07,0.013938532807635113,-1.744093799629376e-07,0.0001409219206004311,0.004093860926932875,-1.0511785871044982e-05,324000,381,0.0,0.0,2.19587105841233,0.005802653947618431,3324.25,3.0630206912885735e-07,-9.671131575886938e-06,1.3189267213145668e-07,0.0,-2.307718825743942,45
1.9806302498706494e-07,0.014913156409747897,6.013926695519149e-09,0.0001327112057286056,0.0036461299607467414,-0.00016905774779702134,331200,381,0.0,0.0,2.1957875525446795,0.00595644527526385,3324.25,8.18600422351493e-07,-0.0001661045725715153,8.246143367149599e-07,0.0,-2.321529806111225,46
1.9006072016586828e-07,0.013050982564725918,8.782355147508942e-08,0.00012390357985957455,0.0035101836713978887,-0.00020833308496492306,338400,380,0.0,0.0,2.195776829079345,0.005983227285175837,3324.25,4.957197285236333e-06,-0.00020881094247933576,5.045020860179163e-06,0.0,-2.2809850426585907,47
2.462184574803079e-07,0.01014442581218968,-1.748232527930073e-07,0.00012755053001001028,0.003979242405488905,-2.3130075713726315e-05,345600,379,0.0,0.0,2.195851230318584,0.005848094365428936,3324.25,1.465558799527427e-07,-2.7156622715598367e-05,-2.8267374624023024e-08,0.0,-3.3498983066848345,48
1.7041621533926848e-07,0.012708294210985066,1.832257202764674e-07,0.00011061104807361096,0.0031363010163496055,2.0705483997229074e-05,352800,379,0.0,0.0,2.1958656402618164,0.005816281253853638,3324.25,-8.782966328835512e-07,2.064273107157303e-05,-6.950709378350165e-07,0.0,-3.441976167303745,49
2.7702225882086917e-07,0.014476931383023028,-2.5806271742079854e-07,0.00013342998824297103,0.00426213439918173,-1.0715910498409388e-05,360000,378,0.0,0.0,2.1958446158658664,0.0058621977995293815,3324.35,4.923994231003482e-07,-1.3146900247160746e-05,2.3433671996641287e-07,0.0,-2.874578500172663,50
1.452505590344217e-07,0.011748019692983242,-4.0598671994018784e-07,9.911499565656348e-05,0.0029724368155335207,2.3234639486093195e-06,367200,378,0.0,0.0,2.1958874846356258,0.0057669947636572435,3324.35,1.9701822782483955e-07,1.945674970221219e-06,-2.0896849894107e-07,0.0,-2.134453789542119,51
1.5616767186976688e-07,0.012169511086577251,-2.4052628566534075e-07,0.00011196978754001555,0.003285496248323138,-0.00025606490292180494,374400,377,0.0,0.0,2.195680876743226,0.006179113489287418,3324.35,6.172713306008002e-06,-0.0002579155971829328,5.932187031929302e-06,0.0,-4.0054627660697415,52
1.3308877419676833e-07,0.012027099770992727,7.408209789898608e-08,9.406724223926889e-05,0.0029240921969730634,-5.507597966248075e-05,381600,376,0.0,0.0,2.19583051012622,0.005891512419237563,3324.35,6.363879707653519e-07,-5.111169520827864e-05,7.104700598768698e-07,0.0,-1.833431115557277,53
1.5875526228584804e-07,0.011689845271711607,6.277465713181282e-08,0.00010081456888681274,0.0032486803295141142,-5.3332477329987e-05,388800,376,0.0,0.0,2.195819886610621,0.005916300065323917,3324.35,1.6115062197933016e-06,-5.493755538622289e-05,1.674280869346309e-06,0.0,-3.0830135540735153,54
1.4821327968678708e-07,0.011628458001284656,2.0311352145015459e-07,9.555205965798039e-05,0.003084481697767718,-4.209771419499812e-06,396000,376,0.0,0.0,2.1958416086254697,0.0058689343700995805,3324.35,-4.128184085237902e-07,-6.063446418151579e-06,-2.0970488643785118e-07,0.0,-2.9811577837769088,55
1.5465852313643162e-07,0.010602387319400258,2.527060786039304e-07,9.369976261758465e-05,0.00306927196459294,5.538474538803308e-06,403200,375,0.0,0.0,2.195816649520208,0.00592096190086551,3324.45,-1.0138330291057391e-06,4.814375471820342e-06,-7.611269549804835e-07,0.0,-2.4458934717992,56
1.0148190041873132e-07,0.011622623134288624,-5.7324712827064833e-08,8.282508922864741e-05,0.002584113684678746,-0.00011107146288162206,410400,375,0.0,0.0,2.1957456157352557,0.006059137646148288,3324.45,8.366582210285018e-07,-0.00010795591827120787,7.793334875260061e-07,0.0,-2.9599529316516784,57
1.1049389512382855e-07,0.009719836004429484,4.830808863432078e-07,8.485636919417842e-05,0.0025771482035414676,-0.00013061512588144917,417600,375,0.0,0.0,2.1956964836139528,0.006160106246732912,3324.45,4.800596588879328e-06,-0.00013603279234254315,5.2836775063540355e-06,0.0,-2.865444910594868,58
1.242048888943751e-07,0.010501721454063608,2.587345658812787e-07,8.229172862957648e-05,0.0028533410209407553,2.718953456103065e-06,424800,375,0.0,0.0,2.1957423752451697,0.006078380189451669,3324.45,-9.709566261869039e-07,5.014260106712581e-06,-7.122220958675841e-07,0.0,-2.400279725674126,59
1.0676004877265726e-07,0.014822601718765255,2.2545630734849623e-07,8.070032148889158e-05,0.0025783488981364323,-1.2221440436530041e-05,432000,374,0.0,0.0,2.1957496992683914,0.006063417379513985,3324.45,2.527717580651418e-07,-1.1591743213296436e-05,4.782280599244957e-07,0.0,-3.281615637100878,60
1.4381886622787353e-07,0.009278740944961708,2.621998405942406e-07,9.234966285851137e-05,0.0032148151059259865,1.5817453032389222e-05,439200,374,0.0,0.0,2.19573352440009,0.00609734287529829,3324.67,-7.328055987285452e-07,1.1738250281688857e-05,-4.7060576694968677e-07,0.0,-3.1591857994927306,61
7.355053300417767e-08,0.010537632054959733,6.758716139234342e-08,6.064888282200509e-05,0.0021573623172533372,6.617054905733712e-05,446400,373,0.0,0.0,2.19576115981927,0.006038349416783257,3324.67,-1.8475027180495582e-06,6.939099564651282e-05,-1.7799155361601713e-06,0.0,-2.4352991435002713,62
9.38131638877243e-08,0.009904161453778025,8.025687627006316e-08,8.017951817114151e-05,0.002502791327571406,-0.0001986840536250442,453600,373,0.0,0.0,2.1955377939327687,0.0064769975801131545,3324.67,2.727119718600752e-06,-0.00019854703097448563,2.8073765751352397e-06,0.0,-3.9945479380414284,63
6.923598851717284e-08,0.011265368359939508,-1.2103011733196065e-07,6.212249095388922e-05,0.0020826247342691723,1.9284566556016505e-05,460800,373,0.0,0.0,2.1956662737850157,0.006233893819393531,3324.67,7.338182741628475e-07,2.058685092015547e-05,6.127881803831229e-07,0.0,-1.5895479375005717,64
1.0805254114271928e-07,0.010389524404040817,-7.704185239078838e-08,7.854006434728911e-05,0.002776638158220088,2.9305577422277684e-05,468000,373,0.0,0.0,2.1956580539355204,0.0062515550190472,3324.67,-1.8692660041250538e-06,2.6308031491290816e-05,-1.946307869315339e-06,0.0,-3.253260276596698,65
9.166572607260448e-08,0.009785665046872088,8.118400865774665e-08,7.084787793170229e-05,0.0024186904964992885,3.981608968570357e-05,475200,372,0.0,0.0,2.195644519461526,0.006278628478487017,3324.67,-1.2013517263435687e-06,4.170374470981014e-05,-1.1201677271024874e-06,0.0,-3.160131209453262,66
1.1508344871663877e-07,0.011327911878655115,-2.0365024379004836e-07,7.784477177940755e-05,0.0027085222565301353,1.7704258389675076e-05,482400,372,0.0,0.0,2.19562049725699,0.006327486371981206,3324.64,-1.2331592124777246e-06,1.8641670621982198e-05,-1.4368094588686318e-06,0.0,-2.8152201355970092,67
7.605911843374503e-08,0.011109420376578494,1.7137282395042735e-07,6.716902421060762e-05,0.0022003195119651973,-4.8404030333937266e-05,489600,372,0.0,0.0,2.195597304563043,0.006370330159854212,3324.64,9.475396848775588e-08,-4.7556834650521064e-05,2.661267892865308e-07,0.0,-2.5219033780820155,68
