epoch_idx,grad_norm,fps,episode_length,PMM:episode_rewards,policy_entropy,value_loss,advantage_norm,P01:episode_rewards,policy_loss,P09:episode_rewards,frames,explained_variance
27,0.19651434030284828,383,197.79,1.84,1.3610218501091003,0.0051964502915507185,0.7965833923220634,0.0,-0.0011104589002206922,5.0,216000,0.9463970547914505
28,0.19174248833359153,388,191.82,1.77,1.3575506067276002,0.00514307024946902,0.7602539688348771,0.0,-0.0008293866767780855,5.0,224000,0.9471203202009201
29,0.19129826364899466,395,201.82,2.05,1.355851287841797,0.004649690061341971,0.7699568271636963,0.0,4.76196348972735e-05,5.1000000000000085,232000,0.9525509124994278
30,0.16591083181502397,401,205.32,2.08,1.3572255635261536,0.003804652553517371,0.6783643539249897,0.0,-0.0005170672594977077,6.0,240000,0.9591950559616089
31,0.1333771559954692,399,194.66,1.81,1.3415406930446625,0.0025346872353111394,0.5249299812316894,0.0,-0.0005548769291635836,5.0,248000,0.9667736411094665
32,0.17090132654609788,404,199.42,1.88,1.350574972629547,0.0036974113262840547,0.6864396339654922,0.0,-0.00031876878885668704,5.0,256000,0.9658982932567597
33,0.20883008439297868,409,202.55,1.96,1.35305979013443,0.005480579898576252,0.8021332788467407,0.0,-0.0012839854512640158,5.0,264000,0.9473395264148712
34,0.1593293164741119,414,193.57,1.75,1.3478246474266051,0.003157116962829605,0.6064738261699677,0.0,-0.001912203559622867,5.0,272000,0.9721543979644776
35,0.17124032716971396,418,189.78,1.64,1.3587795674800873,0.00465988152223872,0.7280580292642117,0.0,-0.0005454552528681234,5.0,280000,0.953585107922554
36,0.15054574340193597,423,209.4,2.16,1.3524694645404816,0.0033910923555959017,0.6338452403247357,0.0,-0.0017274568082939368,5.0,288000,0.9653239470720291
37,0.1565596129906747,428,223.45,2.52,1.3538260602951049,0.0035524570930283517,0.6520159888267517,0.0,-3.838486212771386e-05,6.0,296000,0.9665979838371277
38,0.15355475127345597,432,218.02,2.34,1.3567291295528412,0.0031307041324907916,0.6225701750814915,0.0,-0.0009814812163858732,5.0,304000,0.9721076083183289
39,0.2038069294181555,435,210.13,2.15,1.3596225607395171,0.005944907966186293,0.8208769455552101,0.0,-0.0026256542194460055,5.1000000000000085,312000,0.9186074167490006
40,0.16779509890502933,439,204.98,1.96,1.351119621992111,0.0038250197225715966,0.6524019885063171,0.0,-0.0015599382812797559,5.0,320000,0.9680315774679183
41,0.13723811728356064,442,203.39,1.94,1.3538594698905946,0.002764925050723832,0.5664576448500156,0.0,-0.0009488435088132974,5.0,328000,0.9749144941568375
42,0.22295716807416383,445,210.4,2.17,1.3548364114761353,0.006637625882867724,0.8982017077505589,0.0,-0.0008811141103217323,5.0,336000,0.9371222442388535
43,0.19928501527852605,448,206.41,2.2,1.3531692457199096,0.005002370755537413,0.7892863830924034,0.0,-0.0014477270198403858,6.1000000000000085,344000,0.9416138786077499
44,0.16722608133422234,451,207.02,2.2,1.3536954736709594,0.0035695679421769455,0.6687511201202869,0.0,-0.0009233247657903121,7.0,352000,0.9681973350048065
45,0.17452678391745524,455,204.13,1.96,1.3603158855438233,0.0045101012216764505,0.7400558684766293,0.0,0.0010152034083148465,6.0,360000,0.9522405576705932
46,0.19983484985772457,458,216.43,2.2,1.3650237131118774,0.005722911660850514,0.827776370048523,0.0,0.00035030098981224,6.0,368000,0.9476519370079041
47,0.1469227761237565,462,214.72,2.14,1.363009421825409,0.003558402365015354,0.6434951831400394,0.0,-0.000381743659672793,6.0,376000,0.9609194803237915
48,0.15668073528959722,465,219.38,2.29,1.3666963803768157,0.0037405368336476384,0.6957201412320138,0.0,-0.0002195177561679884,5.1000000000000085,384000,0.9475546497106552
49,0.18832072575699477,468,212.54,2.22,1.3637416112422942,0.0051506301536574026,0.769638204574585,0.0,-0.0016827062402444426,5.0,392000,0.943739030957222
50,0.1853945997732943,471,216.0,2.34,1.3586467182636262,0.004804924500058405,0.757325229793787,0.0,0.0006936554233834613,6.0,400000,0.9517064672708512
51,0.15394776896293735,474,218.7,2.45,1.352590148448944,0.0039197897812118755,0.6995141285657883,0.0,-0.0012591070255712111,8.0,408000,0.9659077376127243
52,0.16099164622659917,477,228.01,2.71,1.358305834531784,0.0039298042037989945,0.6592532426118851,0.0,-0.0014783420957246562,8.100000000000009,416000,0.9591524070501327
53,0.18717730351938777,480,207.8,2.13,1.3384094798564912,0.0049782836812664755,0.7712087480723858,0.0,-0.0008255029025622207,6.0,424000,0.948322303891182
54,0.16491411358114796,482,210.43,2.19,1.3394662165641784,0.004129570253426209,0.7068511068820953,0.0,-0.0012904256433830597,6.0,432000,0.9528380274772644
55,0.1493321702098203,484,209.38,2.26,1.351871862411499,0.0033954991119389886,0.6147182543575763,0.0,-0.000285195101168938,6.1000000000000085,440000,0.9664592498540878
56,0.12403187281908695,487,190.62,1.75,1.3562458515167237,0.002508445294806734,0.5279707242548466,0.0,-8.939172374084593e-05,5.0,448000,0.974042916893959
57,0.21360668404854824,489,198.97,2.0,1.364486849308014,0.0063798087078612295,0.9051627093553543,0.0,-0.0013683514622971416,8.100000000000009,456000,0.9395708453655243
58,0.2459609403495894,492,227.49,2.76,1.3649637937545775,0.009170503045315853,1.0655777922272682,0.0,-0.001340472645824775,9.0,464000,0.916274785399437
59,0.17789864106660983,494,226.72,2.67,1.3626385700702668,0.004476114618009888,0.7469222331047058,0.0,-0.0005562968408048619,8.100000000000009,472000,0.9556317991018295
60,0.24402563110295386,496,215.13,2.29,1.3687633860111237,0.007631510110222735,1.0004461568593979,0.0,-0.00199723394587636,5.0,480000,0.9222707390785218
61,0.18114904238799542,499,222.63,2.51,1.3608159172534942,0.005096627789898775,0.8040663662552834,0.0,-0.0003815509524429217,6.0,488000,0.9485047388076783
62,0.2172833879528589,501,219.2,2.46,1.356843308210373,0.006186558589688502,0.8988167032599449,0.0,-0.0011021902547508943,6.0,496000,0.9384968495368957
63,0.165418754752798,503,223.29,2.55,1.3365390396118164,0.0037548921786947176,0.6528328141570091,0.0,-0.0015963171354087535,6.200000000000017,504000,0.9703321987390519
64,0.14810982408995504,505,233.28,2.9,1.3566744720935822,0.003446476513199741,0.6555564416944981,0.0,-0.0005464352593480726,9.0,512000,0.9681875312328339
65,0.2797528659125936,507,228.2,2.69,1.3683776700496673,0.008646623566455673,1.0525386929512024,0.0,0.00023868349177064374,9.0,520000,0.8999748766422272
66,0.28763465982317016,509,214.94,2.29,1.3601282489299775,0.009463214646093548,1.0641092059016228,0.0,-0.0010441032028757037,6.0,528000,0.8978306144475937
67,0.23844180961011474,511,231.77,2.74,1.3555236887931823,0.006611117962747813,0.9460481384396553,0.0,-0.002610257768537849,6.0,536000,0.9227311092615128
68,0.197529895767746,513,231.78,2.82,1.3555962777137756,0.005814218238811009,0.876873981654644,0.0,-0.0008191453047766118,6.1000000000000085,544000,0.9442969405651093
69,0.22050313568292546,515,229.31,2.73,1.3609708070755004,0.0071385522186756135,0.9640646870434284,0.0,-0.0006034382985671982,6.0,552000,0.9163691926002503
70,0.32292294746329725,517,223.19,2.63,1.3489266741275787,0.010018509908113628,1.1155992656946183,0.0,-0.003889683498055092,6.0,560000,0.8979951924085617
71,0.20630491248669852,519,215.49,2.45,1.3554972410202026,0.005971092468244023,0.8800396224856377,0.0,-0.00018615393011714332,5.1000000000000085,568000,0.933225480914116
72,0.2608271726069196,520,213.82,2.41,1.3503691720962525,0.007371355515206232,0.9804136338829994,0.0,-0.0024689066933933647,7.200000000000017,576000,0.9178270381689072
73,0.2678364088348457,522,224.16,2.61,1.348672947883606,0.008414973000762984,1.0732799857854842,0.0,-0.0015122113094548696,7.200000000000017,584000,0.9204605293273925
74,0.3106374025448997,523,228.74,2.63,1.3513704347610473,0.010677102962508797,1.2139149087667465,0.0,-0.0015316229147720151,6.0,592000,0.8950004142522812
75,0.27566276451331134,525,243.98,3.03,1.3494252586364746,0.008940199733478949,1.1231469368934632,0.0,-0.0001804344789707102,6.0,600000,0.9138078331947327
76,0.32146689804261,527,256.11,3.35,1.3444755291938781,0.010148818552261218,1.161461929678917,0.0,-0.004061000015353784,6.300000000000026,608000,0.8981191784143447
77,0.2236768711920714,529,244.8,3.14,1.3476714622974395,0.006333797234692611,0.9027439975738525,0.0,-0.0006755271593283396,10.0,616000,0.9307279700040817
78,0.3343931018059835,530,239.27,3.09,1.3502436244487763,0.011687838981160895,1.2377032926678657,0.0,-0.003697780572256306,9.100000000000009,624000,0.8834325528144836
79,0.31894687212475553,532,226.91,2.75,1.3305376935005189,0.013341058094520122,1.3686053550243378,0.0,-0.0017826495264307595,7.0,632000,0.8259010422229767
80,0.31441796359727175,534,228.39,2.71,1.334131762981415,0.010314789215335622,1.2086011224985123,0.0,0.0001136436767410487,6.0,640000,0.8885667932033539
81,0.215459759629716,535,243.25,3.22,1.3311049032211304,0.00577127339260187,0.8980406081676483,0.0,-0.0007972041523316876,9.0,648000,0.9372490179538727
82,0.2863215194142745,537,246.12,3.29,1.3304228377342224,0.009470986810629255,1.1187750813364983,0.0,-0.0021824131524772385,10.0,656000,0.8991535955667496
83,0.23845551949372498,538,239.93,3.11,1.3355408322811126,0.007046747168060392,0.9741061055660247,0.0,-0.0015371102647623047,10.0,664000,0.9376774734258652
84,0.21840696365120668,540,236.07,2.94,1.3430820882320404,0.005504742216435261,0.8766921800374985,0.0,-0.0012436959423939697,9.0,672000,0.9440253961086273
85,0.3000768960873248,541,237.74,2.89,1.3379586625099182,0.0068942734919255596,0.9390063700079918,0.0,-0.002492628782056272,6.1000000000000085,680000,0.9375697642564773
86,0.3323504614931872,543,244.13,3.09,1.3184980046749115,0.012382342510391027,1.3351352894306183,0.0,-0.0035217272298177704,6.0,688000,0.866903116106987
87,0.26416395828284694,544,244.49,3.15,1.3252057218551636,0.008181782425381243,1.0523407503962516,0.0,-0.0027472045831382274,7.1000000000000085,696000,0.9244663751125336
88,0.2715509070174378,545,244.53,3.25,1.334456310272217,0.008617746616946533,1.1147991383075715,0.0,-0.0006002989516127855,8.100000000000009,704000,0.9103525322675705
89,0.2809437109969141,546,240.06,3.11,1.3324989676475525,0.0085903937718831,1.107566742002964,0.0,0.0008631749986670912,9.0,712000,0.8994528931379319
90,0.2850847889932641,547,249.92,3.34,1.3361758279800415,0.00946517119766213,1.1558833140134812,0.0,-0.0013302450493210926,9.100000000000009,720000,0.8921269607543946
91,0.29462926033729026,548,256.13,3.52,1.3183341121673584,0.009782142657786607,1.1988254463672638,0.0,-0.0017562006454681978,9.100000000000009,728000,0.9005165696144104
92,0.2556300245286664,549,274.05,4.11,1.3261972844600678,0.007532876853365451,1.0311680665612222,0.0,-0.0025742891813570166,10.0,736000,0.9311097365617752
93,0.2737905643618593,551,269.35,4.07,1.3259846425056458,0.00840965602430515,1.0846642702817917,0.0,-0.00024231032526586204,10.0,744000,0.9106748050451279
94,0.2544289072631793,552,254.33,3.62,1.3221332478523253,0.007077859027776867,1.018419286608696,0.0,-0.0015073241955246884,9.100000000000009,752000,0.9232098937034607
95,0.27821320440124886,553,238.49,3.05,1.3313152372837067,0.008648262467468158,1.0943717607855796,0.0,-0.0018500345011671015,9.0,760000,0.9069633919000626
96,0.31048710974167354,554,236.57,3.07,1.3304163658618926,0.010650214378256351,1.232543244957924,0.0,-0.00025507461265078746,7.200000000000017,768000,0.8881352806091308
97,0.2457789957622965,555,240.54,3.12,1.3378305995464326,0.007580159446224571,1.0410012608766557,0.0,-0.001776549576807156,7.1000000000000085,776000,0.9166028594970703
98,0.268890556883027,556,230.97,2.76,1.3398815393447876,0.008485686178319156,1.1115454149246216,0.0,-0.0017318511340999976,6.0,784000,0.9073243027925492
99,0.2800068288455132,557,243.47,3.05,1.3283938884735107,0.009264652149286122,1.179382621049881,0.0,-0.0024065114941913632,6.0,792000,0.8910327160358429
100,0.27217632745320924,558,252.81,3.37,1.3346988308429717,0.009439787867013365,1.1489509996771812,0.0,-0.0011932310262636747,8.100000000000009,800000,0.8980234611034393
101,0.3109185429875063,559,270.75,3.88,1.332301034927368,0.010261125775286928,1.2150686213374138,0.9000000000000004,-0.002019927784567699,9.0,808000,0.904882737994194
102,0.332098666088107,560,267.69,3.74,1.3197533762454987,0.010659518201136961,1.2415651470422744,0.0,-0.002180634397773247,8.0,816000,0.8879799735546112
103,0.26313299953305314,561,269.68,3.76,1.3100234770774841,0.007928768281126396,1.06249381929636,0.0,-0.004225368958432227,8.100000000000009,824000,0.9030234849452973
104,0.2838144167109513,562,279.21,4.05,1.295134150981903,0.008843411023262889,1.125733562707901,0.0,-0.0022696357406675814,10.100000000000009,832000,0.9106922620534896
105,0.30921093987532633,563,279.84,4.21,1.2828197240829469,0.012155166568700224,1.333716041445732,0.0,-0.0036238807972404172,10.100000000000009,840000,0.8781471931934357
106,0.32204327335162025,563,265.36,3.93,1.2981741189956666,0.010830711342860013,1.2766425889730453,0.9000000000000004,-0.002045291377580725,10.0,848000,0.8932154774665833
107,0.32782467813988225,564,263.79,3.94,1.3002546393871308,0.01087538370396942,1.2595402771234512,0.9000000000000004,-0.0037268377500004135,9.100000000000009,856000,0.8962267684936523
108,0.30532648859301276,565,280.96,4.47,1.3179000914096832,0.01052123314817436,1.2434705013036729,1.0,-0.001732134007743298,11.0,864000,0.889891961812973
109,0.31388138742112043,566,285.47,4.48,1.311167687177658,0.011226573393214494,1.285864526629448,1.0,-0.0025329767793300564,11.0,872000,0.8897678768634796
110,0.3629671823582342,567,296.09,4.8,1.3139634716510773,0.011931370499078185,1.3323354148864746,1.0,-0.002895029787905514,11.0,880000,0.8736745297908783
111,0.32289546825242277,567,291.65,4.65,1.2978475201129913,0.011532989421393722,1.2805939733982086,1.0,-0.004083320236823056,11.0,888000,0.8788319975137711
112,0.39603689528625485,567,288.09,4.49,1.2994054758548736,0.013612421487923711,1.422637733221054,1.0,-0.0027485415902992827,10.0,896000,0.8580173933506012
113,0.3297471400573768,567,290.41,4.55,1.2947887480258942,0.010001915113534779,1.211529896259308,1.0,-0.002465989898191765,10.0,904000,0.8869753587245941
114,0.3756590819504395,568,295.54,4.69,1.27508908867836,0.01392803933704272,1.4165312385559081,1.0,-0.005248465506738285,10.0,912000,0.8722706836462021
115,0.3709285343931878,568,293.06,4.62,1.2825073027610778,0.013622128409333528,1.4321716678142549,1.0,-0.004287949817953631,10.0,920000,0.8610975778102875
116,0.36548990997575237,569,299.81,4.72,1.298132562637329,0.013613456068560481,1.4310145372152328,1.0,-0.00277611471246928,10.0,928000,0.8646387165784836
117,0.35721530164274673,569,285.49,4.33,1.2705629301071166,0.012019379581324756,1.3356923127174378,1.0,-0.006642164546647109,9.0,936000,0.8390051132440567
118,0.3956302427873706,570,294.78,4.63,1.2850140941143036,0.015043969447724521,1.5036649310588837,1.0,-0.002063822898780927,10.0,944000,0.8381002002954483
119,0.4751550508436011,571,312.04,5.17,1.2525433015823364,0.019277520962059497,1.6970400679111481,2.0,-0.003381580436616787,10.0,952000,0.8005904877185821
120,0.421950825499774,571,322.47,5.56,1.263171330690384,0.01575517981313169,1.5503189653158187,2.0,-0.006446474697149825,10.100000000000009,960000,0.844070155620575
121,0.41361225596688445,572,333.93,5.83,1.241467696428299,0.014564933541696518,1.4920457750558853,2.0,-0.004632463677990017,11.0,968000,0.8544506776332855
122,0.47852323130381563,572,349.86,6.29,1.2332189750671387,0.02000902679283172,1.7534786939620972,2.0,-0.007420559815800516,11.0,976000,0.8099639862775803
123,0.41956133293243364,572,353.39,6.34,1.2527808988094329,0.015470000738278032,1.5298771166801453,2.0,-0.001879737782292068,11.0,984000,0.8336814618110657
124,0.4335182087443965,573,361.38,6.51,1.254776896238327,0.01669891980011016,1.5804461127519607,2.9000000000000004,-0.005925035410618875,12.0,992000,0.824633024930954
125,0.44561713854012097,573,377.38,6.98,1.2574573695659637,0.01896907854359597,1.7039404261112212,3.0,-0.0059338370492332615,12.0,1000000,0.8070738756656647
126,0.44194317288625823,574,387.1,7.25,1.2283048236370087,0.015982268932275473,1.5520206809043884,3.0,-0.004667176771908999,12.0,1008000,0.832093877196312
127,0.4335713091840478,574,381.34,7.06,1.2113699102401734,0.014288925272412599,1.4783703446388246,3.0,-0.0010221057548187673,12.0,1016000,0.8498458534479141
128,0.4355885080510592,575,379.6,7.14,1.216650025844574,0.016844141553156076,1.6054631811380387,3.0,-0.004948075255961157,12.0,1024000,0.8161731255054474
129,0.46122055872473333,575,388.22,7.61,1.2421434342861175,0.018094647591933608,1.6672184199094773,3.0,-0.0056261436847853475,12.100000000000009,1032000,0.816730351448059
130,0.45682263521920885,575,396.98,7.88,1.259743115901947,0.01761698868125677,1.6356889140605926,3.0,-0.0030958258226746692,13.0,1040000,0.8268971037864685
131,0.4400912825238018,576,392.3,7.83,1.2423177063465118,0.016916981837712227,1.5921287029981612,3.0,-0.004800570015722769,13.0,1048000,0.8204308342933655
132,0.4887382030736985,576,408.99,8.38,1.2075690615177155,0.019175353813916444,1.7080129784345628,4.0,-0.004270207391527947,14.0,1056000,0.8036150598526001
133,0.4000973892784654,576,409.87,8.38,1.2129460608959197,0.01459972383454442,1.481979904770851,4.0,-0.0011868181696627288,13.100000000000009,1064000,0.8470784318447113
134,0.4131485199394438,577,402.12,8.26,1.2550039851665498,0.015225611298810691,1.5219468796253204,4.0,-0.0033055398316355422,13.0,1072000,0.8283718425035477
135,0.4526226987303323,577,399.34,8.24,1.2270790469646453,0.0176054866053164,1.6270810455083846,4.0,-0.006072682141821133,13.100000000000009,1080000,0.7984908026456833
136,0.4539521340937735,577,403.74,8.4,1.2373172116279603,0.018248393945395947,1.6557953768968583,4.0,-0.0015888018784971792,13.0,1088000,0.8125471097230911
137,0.4619013490757248,577,402.52,8.67,1.2345222449302673,0.01751803720369935,1.637451969385147,4.0,-0.006328080149032757,15.0,1096000,0.7834056884050369
138,0.4306998844703951,578,414.39,9.19,1.2259890246391296,0.01617640195414424,1.570184114575386,4.0,-0.004730090568191372,15.100000000000009,1104000,0.8206276959180832
139,0.4665903440755027,578,423.72,9.3,1.1781792759895324,0.017459368966519832,1.6236972641944885,4.0,-0.010362331556148092,15.100000000000009,1112000,0.8196839195489883
140,0.42260878686610037,578,426.46,9.39,1.196581972837448,0.015220406665466726,1.5303149342536926,4.0,-0.0012959668746407261,15.0,1120000,0.8181017160415649
141,0.49227102797502037,579,430.76,9.61,1.2064075815677642,0.01856850444804877,1.6766060870885848,4.0,-0.0036776196956634522,15.0,1128000,0.8118085193634034
142,0.4642118453462889,579,442.62,9.92,1.1985582649707793,0.016764131421223284,1.6028938162326813,4.0,-0.005163112368027214,15.0,1136000,0.8328227514028549
143,0.5410316463793252,579,456.77,10.38,1.2120345413684845,0.02132674604654312,1.8026956880092622,5.0,-0.00517773846460841,15.0,1144000,0.7439962458610535
144,0.5160490932483627,579,445.82,10.03,1.221707513332367,0.019416730990633367,1.7239947539567948,4.9,-0.004727832757052966,15.0,1152000,0.7964424020051957
145,0.5892302710617016,579,461.94,10.55,1.2078976655006408,0.022733115302398802,1.8472744029760362,5.0,-0.014011408903170377,15.100000000000009,1160000,0.778087118268013
146,0.5682622638345234,580,463.84,10.7,1.1972751772403718,0.02169187560211867,1.8191120159626006,5.0,-0.004601915932726115,15.0,1168000,0.7537090814113617
147,0.5509556516305323,580,476.05,11.07,1.178506390452385,0.020735842688009144,1.7811425161361694,5.0,-0.005248624793021009,16.0,1176000,0.7786576688289643
148,0.47153370840214875,580,468.58,10.61,1.230152953863144,0.018300513443537055,1.6657733058929443,5.0,-0.003181125452283595,15.100000000000009,1184000,0.773517125248909
149,0.45369135314555564,580,468.01,10.59,1.2203255009651184,0.016595488861203194,1.592699893116951,6.0,-0.004420784849789925,15.100000000000009,1192000,0.8126201766729355
150,0.540759796519983,580,463.09,10.19,1.203231202363968,0.019894032934680582,1.7521663367748261,6.0,-0.00813270329788793,15.0,1200000,0.7823060786724091
151,0.5703306718536193,580,469.05,10.68,1.2054015564918519,0.02172441516071558,1.8139708960056304,6.0,-0.012916171951219439,16.0,1208000,0.7860041338205338
152,0.5047502984878023,580,462.85,10.67,1.1809683215618134,0.01933023382909596,1.7192377996444703,5.0,-0.004202794626762625,16.0,1216000,0.7954664170742035
153,0.5870199696530232,580,460.75,10.62,1.198020008802414,0.022292500282637774,1.8127664124965668,5.0,-0.0073408786384391075,16.10000000000001,1224000,0.7515982472896576
154,0.5662114742890545,581,462.29,10.8,1.185160632133484,0.022042683036997916,1.8364590549468993,5.0,-0.003531948621966876,17.10000000000001,1232000,0.7506364893913269
155,0.5744402666111585,581,477.24,11.14,1.1818116664886475,0.019797926521860063,1.7459218037128448,5.9,-0.009204467108938843,18.0,1240000,0.7861344361305237
156,0.5118182737009119,581,480.28,11.42,1.2021656286716462,0.019860729444772005,1.7359363728761672,6.0,0.0011490332873654553,18.0,1248000,0.7863676398992538
157,0.5206655358753446,581,486.79,11.26,1.2343801593780517,0.02130773266777396,1.7934225463867188,6.9,-0.010313894994033035,17.10000000000001,1256000,0.7723464608192444
158,0.49852271955660393,581,493.45,11.26,1.1781150484085083,0.018660707301460206,1.6823881632089615,6.9,-0.005789989820914343,17.10000000000001,1264000,0.8077253675460816
159,0.5246304104810335,582,502.32,11.61,1.143055202960968,0.021244147336110474,1.8044352161884307,7.0,-0.005385480856202776,17.10000000000001,1272000,0.7679133063554764
160,0.5754709597882013,582,514.16,11.87,1.1272040909528733,0.021199199198745192,1.8056062459945679,7.0,-0.007608378352742875,18.0,1280000,0.768228308558464
161,0.6250474389626576,582,526.25,12.32,1.1342095041275024,0.024426370840519667,1.9212804746627807,7.0,-0.006825554276438197,18.0,1288000,0.734065111875534
162,0.6400212276934912,582,534.96,13.05,1.1113638085126878,0.029418544713407754,2.0936876201629637,7.9,-0.004594683204195462,18.10000000000001,1296000,0.6684825766086578
163,0.5697856202050748,582,537.76,13.21,1.1565684151649476,0.023490714230574666,1.8838467061519624,7.9,-0.0075009038946882356,19.0,1304000,0.7463912034034729
164,0.6810413015547693,582,539.96,13.68,1.12254036962986,0.0261187858087942,2.0028032410144805,8.0,-0.010041545217391104,19.0,1312000,0.7585811829566955
165,0.5977421355768072,583,549.38,14.23,1.086900532245636,0.024392915875650942,1.918212867975235,9.0,-0.009457476076786406,20.0,1320000,0.7341783738136292
166,0.572359183257253,583,556.71,14.48,1.1291140484809876,0.023506516395136713,1.8918442392349244,9.0,-0.006614471120992675,20.0,1328000,0.7608114206790924
167,0.6572833045961954,583,549.14,14.15,1.130954354405403,0.02512466138228774,1.9554718375205993,9.0,-0.008264500797959045,19.0,1336000,0.77110180914402
168,0.5875094007700373,583,546.1,14.32,1.1747382378578186,0.02575491514056921,1.976889340877533,9.0,-0.004356732917513,20.0,1344000,0.7275790792703628
169,0.6860222292262124,583,551.45,14.22,1.1323081254959106,0.0280662739276886,2.060382639169693,8.9,-0.009263407739781541,20.0,1352000,0.7001360315084457
170,0.6797097964777308,583,557.07,14.47,1.087640781402588,0.02593288751319051,1.9817885565757751,8.9,-0.008429451561823953,20.10000000000001,1360000,0.7049720996618271
171,0.6934202295773848,584,575.93,15.02,1.065596564412117,0.027920369105413557,2.0567575442790984,8.0,-0.00538100702673546,21.0,1368000,0.732363651394844
172,0.6392226386081523,584,584.4,15.28,1.0348519492149353,0.028977621607482434,2.094939111471176,8.0,-0.0061559737718198445,22.0,1376000,0.6818498921394348
173,0.6747532011601914,584,605.48,16.48,1.0926653778553008,0.02688750924542546,2.002535638809204,8.0,-0.006764179012970999,24.0,1384000,0.7239422398805618
