grad_norm,frames,policy_loss,policy_entropy,epoch_idx,advantage_norm,value_loss,fps,explained_variance,episode_length,P01:episode_rewards,PMM:episode_rewards,P09:episode_rewards
0.29795238180773187,128000,-0.002118614750679626,1.3299510490894317,16,1.004657478928566,0.007027504761354066,280,0.9328076952695846,202.64,0.0,1.89,5.0
0.30597535495045497,136000,-0.0013624108387739397,1.351611877679825,17,1.0354093712568284,0.008088624350493774,280,0.9038561117649079,201.66,0.0,1.92,5.0
0.31575140001205926,144000,-0.0008739584058639594,1.3519608688354492,18,1.1142085871100427,0.009396915669203736,281,0.9116414463520051,202.64,0.0,1.99,5.1000000000000085
0.2842051601113284,152000,-0.0011463177072437247,1.367638235092163,19,0.9689645582437515,0.006910366084193811,281,0.9182517248392105,193.8,0.0,1.72,5.0
0.24224621809541058,160000,-0.0014358710672240705,1.364655315876007,20,0.9138252693414688,0.0059326219715876505,282,0.8941965216398239,183.85,0.0,1.41,4.0
0.21817896046795773,168000,-0.000958193302503787,1.3470624577999115,21,0.8348237147927284,0.005174723429954611,283,0.9308832043409347,187.8,0.0,1.48,5.0
0.2530708972190179,176000,-0.0009286199661437422,1.3497963976860046,22,0.923870432972908,0.006198757439269684,283,0.9385180634260177,203.12,0.0,2.06,6.200000000000017
0.2436854317738039,184000,-0.002363822903389519,1.359086879491806,23,0.8627367693185807,0.0059712227596901354,283,0.9270126301050187,200.43,0.0,1.99,7.1000000000000085
0.2251578122589498,192000,-0.0007857837702613324,1.3447462153434753,24,0.9131108883023262,0.006262973204138688,283,0.9370567214488983,205.94,0.0,2.09,6.1000000000000085
0.18757959741095562,200000,-0.00040856073057511823,1.3538265109062195,25,0.6763590097427368,0.0033478449651738627,284,0.9622029805183411,192.59,0.0,1.72,5.0
0.17620846021118705,208000,-0.0006315490647102706,1.35209921002388,26,0.6824026694893837,0.003713690536096692,284,0.9612433350086212,183.85,0.0,1.49,5.0
0.20411490753716946,216000,-0.0001952465082285926,1.3388314414024354,27,0.805109903216362,0.005029657649574801,284,0.9348411363363266,190.89,0.0,1.74,5.1000000000000085
0.17486741894710472,224000,-0.0011008387623223826,1.3265342509746552,28,0.6667949926853179,0.003624573653214611,285,0.9616271269321441,197.69,0.0,1.98,9.0
0.1990265806541224,232000,-0.0009032748197205365,1.3443323242664338,29,0.7829389321804047,0.004652993583586067,285,0.9411613303422928,200.9,0.0,2.1,9.0
0.19093807479837788,240000,-0.0014907194438274019,1.3541460037231445,30,0.7637293446063995,0.004334990554489195,285,0.9544018816947937,198.54,0.0,1.94,7.1000000000000085
0.16641339747686673,248000,-0.001028582151120645,1.3431421220302582,31,0.6809115731716155,0.003612696097115986,285,0.9659809643030166,200.59,0.0,2.0,6.0
0.17681828588801354,256000,-0.0012281454660114832,1.3511071038246154,32,0.6940099906921386,0.003801065023581032,287,0.9662226510047912,208.85,0.0,2.21,6.200000000000017
0.2027690233233682,264000,-0.0002910895529203117,1.357231924533844,33,0.7826726150512695,0.004982016842113808,288,0.9501572012901306,215.17,0.0,2.34,6.300000000000026
0.22305439467356128,272000,-0.0008927200459584128,1.3610124492645264,34,0.8861049821972847,0.006360262571834027,289,0.9097882568836212,208.93,0.0,2.14,5.1000000000000085
0.17477789902652888,280000,-0.0003342875692760572,1.3492718422412873,35,0.7112580615282059,0.003980084348004311,290,0.9524866074323655,208.88,0.0,2.16,5.0
0.202102955270297,288000,-0.0008052135770776659,1.3410873854160308,36,0.7833444604277611,0.004805138414958492,290,0.9354328495264054,207.78,0.0,2.16,5.0
0.19678957932375446,296000,-0.0008282695215893909,1.3465881252288818,37,0.7804562440514564,0.004925397917686496,290,0.9583933502435684,214.68,0.0,2.41,9.0
0.20654764587560176,304000,-0.00061544232245069,1.3572669923305511,38,0.8120648410916328,0.005348766289534979,291,0.9480634564161301,216.66,0.0,2.43,9.0
0.24467170217609904,312000,-0.0018537579050462228,1.360427953004837,39,0.8697734597325325,0.007196581275784411,292,0.9233630228042603,207.53,0.0,2.1,6.0
0.22319316798208327,320000,-0.0020365682484407444,1.3625745594501495,40,0.8907989981770515,0.005976940254913643,293,0.8924537670612335,197.97,0.0,1.85,6.0
0.2007583840798928,328000,-6.636773425270803e-05,1.3624862492084504,41,0.859312587082386,0.005631793142529204,293,0.9267900508642196,183.27,0.0,1.46,4.0
0.34337493125268076,336000,-0.0018610506108961999,1.3534910106658935,42,1.2984819889068604,0.012220264706993476,294,0.7815351659059524,190.21,0.0,1.65,4.1000000000000085
0.32539349035973075,344000,-0.002617728823097423,1.324853059053421,43,1.2815513211488723,0.012112954303156585,295,0.7051552802324295,190.51,0.0,1.67,4.0
0.2744543865650403,352000,-0.00266431683965493,1.300594035387039,44,1.0815468972921372,0.008440548071521335,295,0.6239520555734634,167.68,0.0,1.16,3.0
0.23275273505070004,360000,-0.0014610606028327311,1.3562617313861847,45,0.88170101583004,0.005555412070825696,295,0.9348589366674424,176.33,0.0,1.42,4.0
0.18553561716152472,368000,-0.0006813548764330335,1.3475062191486358,46,0.728812817633152,0.004053763283300213,296,0.9443021667003632,188.96,0.0,1.68,4.0
0.17874808428076733,376000,-0.0005254239559872076,1.3445661675930023,47,0.7427544781565666,0.004029345150920563,296,0.9610331922769546,212.04,0.0,2.25,5.0
0.2391970670315868,384000,0.0002209478063741699,1.352011102437973,48,0.9320900768041611,0.006608393090427853,297,0.9214608347415925,220.45,0.0,2.47,6.0
0.22850838103928378,392000,-0.0023914204229367898,1.3610386216640473,49,0.8172406306862832,0.006203490654588677,297,0.8920733308792115,219.92,0.0,2.49,6.1000000000000085
0.2681640437228121,400000,-0.0026316527201561257,1.3533648884296416,50,1.0251073324680329,0.007677635181462392,298,0.8999072098731995,199.69,0.0,1.88,5.0
0.2268909558620093,408000,0.0012330263910189387,1.3574651288986206,51,0.874605442583561,0.005936657554411795,298,0.9483693021535874,213.99,0.0,2.25,5.0
0.18293219408219769,416000,-0.0010414121272333432,1.3523781096935272,52,0.706625371426344,0.003673815995862242,299,0.9557440984249115,218.66,0.0,2.38,5.1000000000000085
0.296067644645636,424000,-0.0007342008140403777,1.3629810845851897,53,1.1867539140582084,0.00978909132652916,300,0.8786129707098007,234.05,0.0,2.86,7.1000000000000085
0.21971243404864135,432000,0.00011595406802371144,1.3524071061611176,54,0.8699469423294067,0.005678233288635965,300,0.9258255583047866,216.32,0.0,2.28,5.0
0.24567904415393552,440000,-0.002388385107042268,1.3585026967525482,55,0.9811932545900345,0.007390306557063013,301,0.9183923572301864,208.99,0.0,2.19,5.0
0.2395035280327017,448000,-0.0010314608446788042,1.3540512907505036,56,0.9562233239412308,0.006570682566380128,301,0.927187796831131,207.73,0.0,2.22,6.0
0.23898713053896298,456000,-0.0010628911355161108,1.3479179048538208,57,0.9243482547998428,0.006306005612714216,301,0.9328199779987335,217.08,0.0,2.44,6.0
0.2501340021440283,464000,-0.0006252761275391094,1.354386079311371,58,0.9862814855575561,0.007490175726707094,301,0.9185778123140335,213.89,0.0,2.24,5.0
0.15839807123907795,472000,-0.001291705141629791,1.3359502577781677,59,0.7089080846309662,0.00411660693178419,302,0.9532048296928406,202.27,0.0,1.9,5.0
0.25548275764522643,480000,-0.001106641676160507,1.3475957334041595,60,1.0666895666718483,0.008503211219795049,302,0.9062122291326523,213.58,0.0,2.2,5.0
0.2514888761272099,488000,-0.0012810581281109989,1.3502137506008147,61,1.0481978875398636,0.0077810417278669775,302,0.920613345503807,224.67,0.0,2.56,6.1000000000000085
0.2642622909669275,496000,-0.0020054162325686773,1.3456842529773712,62,1.0520000517368318,0.00787340933107771,302,0.9176338058710098,222.59,0.0,2.5,6.1000000000000085
0.23735602460233424,504000,5.0081962253898385e-05,1.3421450316905976,63,0.9017892825603485,0.005902006851974875,302,0.9308194470405579,217.05,0.0,2.43,6.1000000000000085
0.2994288312243328,512000,-0.001160690631950274,1.3353071522712707,64,1.2327403205633163,0.010761523456312715,303,0.8654310095310211,210.81,0.0,2.22,5.0
0.269847702228918,520000,-0.0032189239918079694,1.3326971662044524,65,1.0353306385874748,0.007632587179541588,303,0.9255775302648545,220.62,0.0,2.52,6.0
0.3171487896560382,528000,0.00032326436310540883,1.3339284360408783,66,1.1919614654779433,0.010082304124953225,304,0.8820999145507813,230.73,0.0,2.78,6.0
0.320029120188565,536000,-0.003431981555186212,1.3195485293865203,67,1.28654195189476,0.011340748725924641,304,0.8692605692148209,235.6,0.0,2.96,8.0
0.34424913817850017,544000,-0.003811445411411114,1.2878834283351899,68,1.375654827952385,0.012839100742712616,304,0.8376363283395767,233.23,0.0,2.99,8.0
0.2826153513099048,552000,-0.0010149509209441022,1.326641856431961,69,1.1368721997737885,0.008825410285498946,305,0.8950660836696624,226.48,0.0,2.68,6.1000000000000085
0.2668190021710315,560000,-0.0014169764173857402,1.3251442468166352,70,1.0798079085350036,0.008344252720708028,305,0.9133578658103942,228.86,0.0,2.67,6.0
0.26802889297270294,568000,-0.001611530198570108,1.3342390179634094,71,1.077327364385128,0.008204286862746813,305,0.9122607892751694,226.3,0.0,2.52,5.1000000000000085
0.2996549653680695,576000,-0.0005191084009129554,1.3316467642784118,72,1.1874928629398347,0.009768971670418979,306,0.9032662266492844,229.02,0.0,2.65,5.0
0.28812238204907104,584000,-0.00040027788294537457,1.338254100084305,73,1.1664837390184402,0.00965401099761948,306,0.8947518527507782,238.0,0.0,3.02,7.1000000000000085
0.23561786641534715,592000,-0.0017203192273154855,1.339610140323639,74,0.9672118788957595,0.006792566183721646,306,0.9274218887090683,246.91,0.0,3.37,9.0
0.2972007354203296,600000,-0.0005216548533644528,1.328904126882553,75,1.2091201090812682,0.010075769736431539,307,0.8889864057302475,238.72,0.0,3.14,9.0
0.3119395098577651,608000,-0.002996867262991145,1.3157204294204712,76,1.1849460253119468,0.009692006398690865,307,0.9061909103393555,250.02,0.0,3.46,9.0
0.27982079037942953,616000,-0.0012504449370862858,1.325351585149765,77,1.1041837164759636,0.008364757589297368,307,0.9010882139205932,249.11,0.0,3.36,9.0
0.37542567847213704,624000,-0.001373334755335236,1.2957142627239226,78,1.4889632320404054,0.014915379686281085,308,0.8541858690977097,264.55,0.0,3.77,9.0
0.3732432927788747,632000,-0.002957993998134043,1.2804954290390014,79,1.4217323100566863,0.013315106097143143,308,0.8683095401525498,252.47,0.0,3.51,8.0
0.3166073755846961,640000,-0.0014573754376033322,1.2970803117752074,80,1.2233767420053483,0.010232329512946307,308,0.8955460125207901,259.58,1.0,3.73,8.0
0.30955963708624085,648000,-0.0033785006522521143,1.3019035041332245,81,1.287434977889061,0.011535996121820062,308,0.8783588838577271,268.71,1.0,4.06,8.0
0.34324567610402035,656000,-0.0038067610579309986,1.3131675148010253,82,1.3082425057888032,0.011851653920020909,309,0.8829206907749176,266.38,1.0,3.87,9.0
0.3174839323197584,664000,-0.0014740117176552303,1.3011647832393647,83,1.289385561943054,0.011217443204950541,309,0.8782689607143402,266.06,1.0,3.8,9.0
0.4077080454397607,672000,-0.003957649163494352,1.28094207406044,84,1.5727603018283844,0.016675223854836076,309,0.8282506740093232,263.93,1.0,3.87,8.100000000000009
0.42848520236997606,680000,-0.00642707987310132,1.2419921052455902,85,1.6011066663265228,0.01675946752075106,309,0.8210342359542847,269.24,1.0,4.06,8.100000000000009
0.4347501343449403,688000,-0.007403590187896043,1.2543954539299011,86,1.6545909732580184,0.018234207874629645,309,0.7623360240459442,287.81,1.0,4.57,9.100000000000009
0.38937005963822197,696000,2.3708716704504695e-05,1.2685807073116302,87,1.4623198449611663,0.01409457035595551,310,0.8649070638418198,292.8,1.0,4.82,10.0
0.3988089501183721,704000,-0.0068238805700093505,1.2631622767448425,88,1.4710183799266816,0.014381447785999625,310,0.8444191682338714,288.89,1.0,4.64,9.100000000000009
0.397911913539968,712000,-0.0005211671075085178,1.274293874502182,89,1.4857680815458298,0.014681326856371016,310,0.8391539543867111,291.1,1.0,4.78,10.0
0.4726483858566563,720000,-0.0013958057534182444,1.2302123415470123,90,1.7439994537830352,0.01992097177542746,310,0.7800132668018341,305.93,1.9000000000000004,5.28,10.0
0.4305334317502946,728000,-0.0030520192749099806,1.2319545185565948,91,1.5580105817317962,0.015986940250732006,311,0.8397528010606766,317.61,2.0,5.77,11.0
0.4923695747236457,736000,-0.004435106193996035,1.2007611858844758,92,1.7072714978456498,0.01907639322336763,311,0.7964295536279679,338.13,2.0,6.37,11.0
0.44169955171212527,744000,-0.008106197961751604,1.20692214012146,93,1.540189866423607,0.015869021213147788,311,0.844851723909378,360.22,3.0,7.18,12.0
0.40011165696032924,752000,-0.003382484387839213,1.2143677854537964,94,1.4879767161607742,0.01455472043249756,311,0.8327881902456283,371.63,3.0,7.6,12.0
0.47180538755747087,760000,-0.006957349067088217,1.1682070589065552,95,1.6509113329648972,0.01787467206362635,312,0.8117104679346084,377.8,3.0,7.84,13.0
0.40732379606514635,768000,-0.0024416085160919466,1.2206747674942016,96,1.5719601929187774,0.016254689707420767,312,0.8355581098794937,382.34,3.0,8.27,14.100000000000009
0.4679618100624008,776000,-0.003194306428777054,1.148465611934662,97,1.7497218763828277,0.020036700326018037,312,0.7521216195821762,391.75,3.0,8.49,15.0
0.4452422178805785,784000,-0.005606526733608916,1.1969816303253173,98,1.626519826054573,0.01730145442299545,312,0.8125094574689865,388.92,3.0,8.55,16.0
0.43620596670486683,792000,-0.004153223944013007,1.2368560791015626,99,1.614574881196022,0.01698248382192105,312,0.8275320309400559,392.58,3.0,8.78,16.0
0.508164818831192,800000,-0.006750271407654509,1.1984561550617219,100,1.7239617437124253,0.019577088998630643,312,0.780731230378151,378.02,3.0,8.34,15.0
0.5049408392147968,808000,-0.004142445526085794,1.1864532434940338,101,1.7075210440158843,0.019047880144789815,312,0.7807941347360611,385.16,3.0,8.36,14.100000000000009
0.48730394245801134,816000,-0.006585255578393116,1.1966718101501466,102,1.772965886592865,0.020683922162279485,313,0.7791966408491134,377.99,3.0,7.82,12.0
0.46391382406716786,824000,-0.005186120620928705,1.2187782871723174,103,1.721256092786789,0.019289278658106923,313,0.7804654312133789,389.58,4.0,8.02,12.0
0.4896338649219266,832000,-0.005079197275917977,1.2019223487377166,104,1.6890747290849686,0.018679796205833554,313,0.8316850352287293,392.01,4.0,7.89,12.0
0.5030624437156994,840000,-0.003531768167413247,1.196594854593277,105,1.6909933841228486,0.018598882001824676,313,0.8070722293853759,398.09,4.0,7.98,12.0
0.4798032368185844,848000,-0.007063685718749184,1.193950479030609,106,1.7431044268608094,0.020053621381521225,313,0.7819370430707931,401.68,4.0,8.22,13.0
0.5279990158481186,856000,-0.006118654865131248,1.167473964691162,107,1.8086170786619187,0.021653820578940212,314,0.7502064239978791,401.0,4.0,8.06,13.0
0.5042021437080689,864000,-0.004232337470166385,1.201640509366989,108,1.7213559770584106,0.019394672424532473,314,0.8000547480583191,402.91,4.0,8.17,13.0
0.45655569748466485,872000,-0.004548072002071421,1.1898249328136443,109,1.6401291346549989,0.01749818113166839,314,0.7872669571638107,403.56,4.0,8.36,13.0
0.5222541617480818,880000,-0.005163379930017982,1.181672397851944,110,1.76943055331707,0.020565189020708204,314,0.7664360147714615,417.46,5.0,8.93,14.0
0.4305506498954472,888000,-0.0056945679750060665,1.22870393037796,111,1.498416782617569,0.014626903352327645,314,0.8464678937196731,409.56,4.0,8.68,14.0
0.5734396024052202,896000,-0.006225999606540427,1.1912517201900483,112,1.9292533826828002,0.02466723625548184,314,0.7603771793842315,414.17,4.0,9.23,15.0
0.6009782867809157,904000,-0.011068284501088783,1.182079895734787,113,1.833553597331047,0.021954568936489522,314,0.7668871766328812,415.89,4.9,9.42,15.0
0.45000109675944894,912000,-0.0021318795587285423,1.2244478678703308,114,1.6307722198963166,0.017643396006897093,314,0.8051800310611725,424.32,5.0,9.44,15.0
0.5611003468246508,920000,-0.004478980403509922,1.1543177860975264,115,1.8640647971630095,0.022671984527260065,314,0.7370461416244507,422.5,4.0,9.13,14.100000000000009
0.5981193535135563,928000,-0.007778221400658367,1.1213138055801393,116,2.004264839887619,0.026516097048297525,314,0.6940791743993759,428.28,4.9,9.21,14.100000000000009
0.5534407376005828,936000,-0.005917644632281735,1.160090833902359,117,1.8188036906719207,0.02165146158076823,315,0.772434229850769,448.49,5.0,9.94,15.0
0.46748917471810847,944000,-0.003271913715871051,1.1801395857334136,118,1.7438398718833923,0.019765096260234715,315,0.8015293610095978,457.41,6.0,10.3,16.10000000000001
0.5900195771540314,952000,-0.0042144037704565564,1.1642193830013274,119,1.8670733070373535,0.02291171147022396,315,0.7223608475923539,464.74,7.0,10.86,16.10000000000001
0.5279580946438918,960000,-0.0019625972560606895,1.1811431634426117,120,1.839904505610466,0.02219459857326001,315,0.7570981681346893,463.93,6.9,11.22,17.0
0.4984102432537412,968000,-0.005948770534596406,1.1811029028892517,121,1.826379783153534,0.021845836313441395,315,0.7498540061712266,476.39,7.0,11.74,18.0
0.55981582879572,976000,-0.005689596046868246,1.1708704555034637,122,1.8755567395687103,0.02295874323230237,315,0.7329249691963196,481.85,7.0,11.72,18.0
0.6288159981586805,984000,-0.009839815684827044,1.1543978834152222,123,1.8597415244579316,0.02249089905526489,315,0.7534573602676392,483.19,7.0,11.8,17.10000000000001
0.5379587493240787,992000,-0.0028708918445045127,1.1721924370527268,124,1.852520477771759,0.022173929559066892,315,0.7420696121454239,489.64,7.0,11.97,17.10000000000001
0.5915920766434757,1000000,-0.008619484070950421,1.1677760004997253,125,1.9097783708572387,0.023737265928648412,315,0.7590008717775345,497.81,6.9,12.02,18.0
0.6071280537562211,1008000,-0.0035363137093372644,1.1384959149360656,126,2.0286823666095732,0.02708662795834243,316,0.7289984387159347,497.95,7.0,12.21,19.0
0.5933133450311227,1016000,-0.009600774056743831,1.137231606245041,127,1.9404694080352782,0.024722292143851517,316,0.7738896507024765,486.83,6.0,11.86,18.10000000000001
0.5112301271856702,1024000,-0.0015257509578077589,1.1362268114089966,128,1.8471947395801545,0.02209899790585041,316,0.7432293593883514,489.46,6.0,11.97,18.10000000000001
0.5522908832131256,1032000,-0.0011944548950123136,1.1643810296058654,129,2.000087928771973,0.02643631163984537,316,0.7194034051895142,496.7,6.0,12.3,19.0
0.6079301825565403,1040000,-0.018853357818443328,1.1504191642999648,130,1.9518773221969605,0.02688717014621943,316,0.7536470937728882,497.34,6.0,12.47,18.0
0.5565587180730373,1048000,-0.0029560209263581783,1.1287974005937575,131,1.950398107767105,0.024867783361114563,316,0.7413457411527634,495.16,7.0,12.53,18.0
0.5974673429749487,1056000,-0.008181148933945224,1.1325247114896775,132,2.0681587088108064,0.027816137550398707,316,0.736883162856102,505.24,7.0,12.58,18.0
0.5937091882712062,1064000,-0.009521841081095772,1.1035421150922775,133,1.922499179840088,0.024370058686472476,316,0.7284624701738358,521.86,7.0,13.28,19.0
0.695597369731968,1072000,-0.010821812778012828,1.0294929546117784,134,2.1192898976802828,0.029324405752122404,316,0.7034386199712753,542.63,8.0,13.92,19.0
0.6294398132543607,1080000,-0.005234070625156164,1.0723196792602538,135,2.1553502118587495,0.030812006755732,316,0.6558865636587143,550.41,8.0,14.1,19.10000000000001
0.577046788299464,1088000,-0.008083500393549912,1.1497357040643692,136,1.98945840716362,0.025854699285700916,316,0.7350367307662964,555.7,8.0,14.18,19.0
0.5675250812084992,1096000,-0.00585676955524832,1.1425581008195878,137,1.9036043179035187,0.023588521210476755,316,0.7417911434173584,571.4,8.9,14.8,22.0
0.6297163148873265,1104000,-0.005445462209172547,1.13320051074028,138,2.1137204647064207,0.029164816699922085,316,0.7012470537424087,581.73,9.0,15.09,22.0
0.6078797431321695,1112000,-0.006875420542201027,1.0770479387044907,139,2.047968285083771,0.027757721738889813,316,0.7311202353239059,583.05,9.0,15.4,22.0
0.598804797862103,1120000,-0.003915929635404609,1.0939281761646271,140,1.9711098217964171,0.02520092441700399,316,0.7193558728694915,579.11,9.0,15.19,22.0
0.6013322688790997,1128000,-0.00934705019230023,1.120441941022873,141,2.0443648874759672,0.027410796619951727,317,0.6983403623104095,591.88,9.9,15.26,22.0
0.6039056208104553,1136000,-0.009746779562701703,1.0708133959770203,142,2.0661007100343705,0.0280576504021883,317,0.7074759072065353,594.75,10.0,15.2,22.0
0.6092509966072626,1144000,-0.0029561729298438876,1.1042509740591049,143,1.8910528576374055,0.023465787074528635,317,0.7192852312326431,585.0,9.9,14.99,21.10000000000001
0.5340200769337015,1152000,-0.002890237497049384,1.176986392736435,144,1.8515545880794526,0.02240622205659747,317,0.7537096589803696,575.98,9.0,14.61,21.0
0.5530893456760493,1160000,-0.00610625187993719,1.147041071653366,145,1.8425673830509186,0.022022124202921985,317,0.7231556671857834,574.65,9.0,14.49,20.10000000000001
0.585130392040094,1168000,-0.005498657310381532,1.0956344670057296,146,1.9567118436098099,0.025109527125023304,317,0.7404082936048507,579.37,9.0,14.54,20.10000000000001
0.6006949557881721,1176000,-0.010798222126904875,1.042593011856079,147,2.0002683067321776,0.02636824917513877,317,0.7349105137586593,586.76,9.0,14.71,21.0
0.6150676486307226,1184000,-0.006051650285371579,1.0425734424591064,148,1.989498370885849,0.026641049813479187,317,0.7151629775762558,592.47,9.0,15.23,22.0
0.5344875561786968,1192000,-0.0014954866177868099,1.1184198081493377,149,1.9361019074916839,0.02473806491587311,317,0.7255186724662781,600.86,9.0,15.46,22.10000000000001
0.5526379160893624,1200000,-0.01115268110181205,1.0781447637081145,150,1.932575677037239,0.02445644955150783,317,0.7377242851257324,616.25,9.0,16.04,24.0
0.5957032258611059,1208000,-0.004837079391872976,1.107560220360756,151,1.967880128622055,0.02592936563305557,317,0.7278656023740768,627.03,10.0,16.36,24.10000000000001
0.6266070530585847,1216000,-0.010145827889209614,1.0648724389076234,152,2.0417377829551695,0.027429594919085504,317,0.6831133800745011,635.52,9.0,16.52,24.10000000000001
0.6397035771692543,1224000,-0.010831674816436133,1.0600645488500595,153,2.0150511038303374,0.02660607872530818,317,0.7149522739648819,648.25,9.0,17.07,25.0
0.6071017712990134,1232000,-0.0028117817546444712,1.1516125637292862,154,1.9437545871734618,0.02489819101989269,318,0.6975618201494217,657.07,10.9,17.31,25.0
0.6437795384664149,1240000,-0.011889848168066238,1.1060638737678528,155,2.0667804396152496,0.028382277581840754,318,0.6745123940706254,667.06,11.0,17.74,25.0
0.6730429681757789,1248000,-0.008790741712437012,1.1166019415855408,156,2.001400705575943,0.027008851617574693,318,0.7236479580402374,660.26,9.9,17.51,25.0
0.6945348848666455,1256000,-0.00878908988670446,1.0759263902902603,157,2.1436913895606993,0.030290207276120782,318,0.695274903178215,641.83,9.0,16.99,24.0
0.6124374811030102,1264000,-0.00630436931794975,1.0911601650714875,158,2.03078369140625,0.027317840987816453,318,0.7210096675157547,649.24,9.0,16.89,24.0
0.6536761346339087,1272000,-0.009535201397229685,1.0806259262561797,159,2.1221685004234314,0.029384540431201457,318,0.7042314577102661,654.17,8.9,17.23,25.0
0.6666291781373042,1280000,-0.011757363785582129,1.0620197403430938,160,2.1434666883945463,0.0307054153829813,318,0.6837674814462662,660.04,9.0,17.58,25.0
0.6203344723355562,1288000,-0.0075643892539665105,1.0799901956319808,161,1.9986306595802308,0.02663863998837769,318,0.7068095743656159,664.89,10.0,17.81,25.0
0.6550853061016474,1296000,-0.013679439337574878,1.0707360315322876,162,2.1138477611541746,0.02993851197883487,318,0.6940276420116425,676.67,9.9,18.4,27.0
0.6811501603475578,1304000,-0.005139824319630861,1.0598481225967407,163,2.131205060482025,0.030130298552103342,318,0.6863277059793472,673.37,9.9,18.26,27.0
0.7012086600951508,1312000,-0.006266443026543129,1.1044276756048204,164,2.146969873905182,0.03038542709313333,318,0.7150344091653824,678.88,10.9,18.34,27.0
0.6219655321493385,1320000,-0.005995665972586721,1.1002812141180038,165,2.0565906965732577,0.028085116324946285,318,0.6714201885461807,682.05,11.0,18.68,27.0
0.6595046986375812,1328000,-0.008967646891396725,1.0191188371181488,166,2.161817765235901,0.030837925439700483,318,0.6884270274639129,704.29,11.0,19.73,27.10000000000001
0.6372533348681166,1336000,-0.0071263739618007095,1.09471804022789,167,2.0829663956165314,0.028677915036678315,318,0.741838247179985,704.65,12.0,20.06,27.10000000000001
0.6175467561557295,1344000,-0.014556698734641032,1.0975904148817062,168,2.11058739900589,0.029840704677626492,318,0.7111526590585708,704.83,12.0,20.05,27.10000000000001
0.6922481838940894,1352000,-0.005538994050584734,1.1094935941696167,169,2.049071515798569,0.02836275687906891,318,0.6252400410175324,697.85,11.0,19.65,28.10000000000001
0.6077441124614897,1360000,-0.006806907595600933,1.1083303540945053,170,2.102397801876068,0.029207483250647783,318,0.6915175342559814,686.66,11.0,19.21,28.0
0.6826228706896758,1368000,-0.012195360142213759,1.0759986394643783,171,2.187477917671204,0.03156143925152719,318,0.71151682138443,677.82,11.0,18.76,28.0
0.6831812591419815,1376000,-0.010340125142829493,1.0731239116191864,172,2.215763068199158,0.032283926820382475,318,0.701238494515419,684.46,11.0,19.1,28.10000000000001
0.6231119811385674,1384000,-0.004940989994502161,1.0447663807868957,173,2.030991270542145,0.027840944044291972,318,0.6981747889518738,696.74,11.0,19.65,30.0
0.6856822554874601,1392000,-0.012356548843672498,1.047013863325119,174,2.1904347252845766,0.03207611558958888,318,0.6892210966348649,707.29,11.0,19.77,30.0
