fps,frames,value_loss,PMM:episode_rewards,epoch_idx,explained_variance,policy_entropy,grad_norm,policy_loss,P09:episode_rewards,episode_length,advantage_norm,P01:episode_rewards
336,2768000,0.052533769886940716,62.36,346,0.62015760242939,1.067517951130867,0.9869426470954282,-0.020884683327458332,88.20000000000002,1190.72,2.5205599319934846,33.0
336,2776000,0.037042458513751625,62.15,347,0.6630681359767914,1.0677016532421113,0.7227978367864898,-0.015120334233506583,88.20000000000002,1199.19,2.1884902012348175,32.8
336,2784000,0.03891070871148258,59.62,348,0.6640584409236908,1.066727026104927,0.7548733754298712,-0.01548254931345582,83.10000000000001,1176.96,2.262139989733696,32.8
336,2792000,0.03360059197526425,59.61,349,0.6704291075468063,1.0415824729204177,0.7293927389989798,-0.017733903438565905,83.10000000000001,1181.09,2.1184521186351777,33.0
336,2800000,0.040768700796179475,59.18,350,0.6614796459674835,1.0199057054519653,0.705675545857992,-0.018758488199091518,83.0,1173.16,2.2908335918188096,33.0
336,2808000,0.08787910629296675,59.52,351,0.5906221318244934,1.0192275106906892,1.1646464433479498,-0.011763269742950798,82.10000000000001,1174.33,2.6183180230855942,34.800000000000004
336,2816000,0.06869793789461255,61.9,352,0.6579297786951065,1.047600314617157,1.296265776053019,-0.005194469138514251,85.20000000000002,1171.34,2.6925392240285873,33.9
336,2824000,0.08914553213864565,62.89,353,0.5941533714532852,1.0586141902208328,1.2061581488236177,-0.011761065571336075,87.30000000000003,1162.68,2.862723321914673,34.900000000000006
336,2832000,0.04073955668136477,63.57,354,0.6531767880916596,1.0515521633625031,0.7711989533976116,-0.014824508298188448,89.10000000000001,1166.16,2.300709983110428,34.900000000000006
336,2840000,0.13626034367829562,65.98,355,0.652066993713379,1.0312160949409008,2.639475044747175,-0.02599659272353165,90.10000000000001,1164.25,3.347092390656471,34.900000000000006
336,2848000,0.03795161774381995,64.14,356,0.6459009313583374,1.0342514449357987,0.7412245924689931,-0.01316306600900134,90.10000000000001,1146.67,2.193626890182495,34.900000000000006
335,2856000,0.041827632561326024,65.41,357,0.6249422138929367,1.0381331324577332,0.7776122720747142,-0.00591791731709236,93.40000000000003,1163.76,2.3099969351291656,35.0
335,2864000,0.12973095833323897,69.52,358,0.7533443343639373,1.0205422661453485,3.954563827577821,-0.01632870639441535,101.10000000000001,1174.55,3.224576998949051,35.0
335,2872000,0.11201935783494264,71.61,359,0.5508898437023163,1.0559156566858292,1.6197885377161523,-0.015556607502803672,102.10000000000001,1186.13,3.2273021924495695,35.9
335,2880000,0.04006106450688094,72.67,360,0.6502280300855636,1.0434153580665588,0.7897692593783313,-0.01482314147258876,104.30000000000003,1188.61,2.3176802164316177,35.0
335,2888000,0.1342992063984275,73.56,361,0.5364485639333725,1.0427632401883602,2.604872771155976,-0.052903865111293275,112.20000000000002,1166.05,3.3488785040378573,33.9
335,2896000,0.05851555860310327,43.68,362,-0.48606082558631897,1.2416074895858764,1.4507483068937936,-0.016127251589787193,100.10000000000001,738.88,2.3378817689418794,0.0
335,2904000,0.02919688665540889,35.24,363,0.5233735060691833,1.0689453130960465,0.7382112263473275,-0.0022773064603097736,99.10000000000001,633.77,1.9670722776651381,0.0
335,2912000,0.04044251155108213,32.1,364,0.6163008683919906,1.0051151311397553,0.943894809125283,-0.011225196337909438,99.10000000000001,594.88,2.2790278321504593,0.0
335,2920000,0.22629896002355962,21.17,365,0.2504434472322464,1.0519872051477432,3.1244753941097954,-0.004544020361499861,59.10000000000001,514.83,3.533535005450249,0.0
335,2928000,0.027654844578355552,19.67,366,0.7147849559783935,1.0059197515249252,0.6471508871435482,-0.014663719484815374,48.90000000000008,501.03,1.8238037312030793,0.0
335,2936000,0.04595946477726102,19.05,367,0.6469401544332505,1.0232767993211747,0.850511412945446,-0.016067596490029246,48.70000000000006,502.59,2.379576981663704,0.0
335,2944000,0.26419189978856594,21.24,368,0.4741678607463837,1.0145917105674744,1.9192432332693123,0.001635883755516261,60.0,517.13,3.570241641998291,0.0
335,2952000,0.07259158952627331,28.76,369,0.6794306939840317,1.0373904997110366,1.383258242032712,-0.01844696684391238,73.60000000000005,559.43,2.9871676194667818,0.0
334,2960000,0.04331272558309138,33.44,370,0.6054516226053238,1.0474648571014404,0.8823947433186207,-0.011732671475447204,79.0,631.58,2.4059217166900635,0.0
334,2968000,0.04789417813764885,40.05,371,0.1042160302400589,1.0613581615686416,0.9558396719552317,-0.018545767513569445,89.90000000000008,746.04,2.354621987640858,0.0
334,2976000,0.03431332096457482,40.65,372,0.44098268806934354,1.1266185230016708,0.8290686745749382,-0.015485227639110234,89.90000000000008,761.75,2.0711986285448076,0.0
334,2984000,0.040990895805880424,42.16,373,0.6638846790790558,1.0353394079208373,0.7848489963562035,-0.01585491017636741,89.90000000000008,789.52,2.2469033014774324,0.0
334,2992000,0.04606819332344458,45.58,374,0.6697424697875977,1.0454028248786926,0.8068158444181628,-0.02107616417866666,89.90000000000008,845.68,2.4265649247169496,0.0
334,3000000,0.0474852593569085,46.8,375,0.6250585669279098,1.054195141196251,0.8729768957828913,-0.016631356443976984,99.10000000000001,844.58,2.460715469121933,0.0
334,3008000,0.04309960740152746,49.71,376,0.6250108104944229,1.0514567822217942,0.8586727074847653,-0.02044439968711231,101.2000000000001,878.15,2.291922732591629,0.0
334,3016000,0.04229385457234457,51.94,377,0.6733733838796616,1.0463884407281876,0.8867387961560016,-0.013641834591398947,104.80000000000007,904.48,2.3458055436611174,0.0
334,3024000,0.048924005199223755,58.58,378,0.673929745554924,1.0387540400028228,1.1057545695316913,-0.022481492923398037,115.10000000000001,946.57,2.569751249551773,0.0
334,3032000,0.11640904260799288,60.86,379,0.5109084010124206,1.0379163831472398,1.3299874467875648,-0.018677189286681824,118.40000000000003,960.44,2.7350399738550184,0.0
334,3040000,0.054687382089905444,59.67,380,0.7155203866958618,1.0536286973953246,1.224307025954914,-0.012418233503121883,116.20000000000002,961.97,2.639380834698677,0.0
334,3048000,0.14350351640954614,60.04,381,0.47891422748565676,1.0605544471740722,1.7213530673829824,-0.02128069556260016,116.20000000000002,963.6,3.1110263681411743,0.0
334,3056000,0.11117040796205402,62.19,382,0.6937335473299027,1.0651020818948747,2.1515021933384024,-0.01443985368736321,118.40000000000003,968.84,3.4859191358089445,0.0
334,3064000,0.040763140437193215,64.15,383,0.6726075780391693,1.0496135729551315,0.9092890992349608,-0.01970925974310376,118.40000000000003,983.65,2.3246635174751282,0.0
334,3072000,0.05047674356494099,67.85,384,0.698880853652954,1.0372645461559296,1.1024282595547599,-0.014119016349432058,123.40000000000012,1012.44,2.4191545367240908,0.0
334,3080000,0.07174573353491724,73.27,385,0.5857380384206772,1.010538312792778,1.0394238147171557,-0.029901431337930263,123.40000000000012,1088.78,2.9918167197704317,3.9000000000000004
333,3088000,0.036796929324045775,77.98,386,0.6724987608194352,1.0470720911026001,0.7024248919258129,-0.007063655282836407,136.60000000000005,1132.02,2.1464318853616713,13.600000000000001
333,3096000,0.05216981928795576,82.29,387,0.6385566866397858,1.0697318643331528,0.8172201760280429,-0.018187893214635553,136.60000000000005,1192.21,2.553468075990677,29.5
333,3104000,0.03432211857289076,84.05,388,0.6568904936313629,1.0349574077129364,0.6932368335329707,-0.014020479763275943,136.60000000000005,1223.14,2.105561851859093,35.0
333,3112000,0.062087697831448165,86.13,389,0.6957005780935287,1.0462081545591355,1.3497074382402638,-0.01827439499924367,136.60000000000005,1242.6,2.714555068016052,38.6
333,3120000,0.056566256377846,88.25,390,0.7269733679294587,1.0670925515890122,0.9280816636596847,-0.010440134917153045,142.10000000000002,1241.69,2.5150376170873643,38.6
333,3128000,0.053986275205388665,91.1,391,0.6400311481952667,1.0600758349895478,0.9117245517866973,-0.02051008799462579,144.60000000000014,1270.98,2.5022885447740553,41.9
333,3136000,0.050281629371456804,90.55,392,0.6372786980867385,1.039591416120529,0.843567980693246,-0.014662041061092168,144.60000000000014,1266.81,2.5264576202630997,41.9
333,3144000,0.05708313533570617,88.58,393,0.725608925819397,1.0272346252202988,1.1011786872695815,-0.01970011359662749,144.60000000000014,1262.63,2.436130390763283,40.8
333,3152000,0.05591009139548987,87.24,394,0.7134083813428879,1.026753334403038,0.9497282063470784,-0.005112092022609431,136.70000000000005,1267.93,2.494318899512291,40.8
333,3160000,0.057383199618197975,88.32,395,0.6449841272830963,1.0551794093847275,0.9572097477094492,-0.032281495940696917,142.10000000000053,1260.6,2.6876988470554353,41.9
333,3168000,0.03576015265192836,82.59,396,0.6752360475063324,1.0241873800754546,0.6910960346856182,-0.0044548458867939185,116.10000000000001,1232.32,2.095824671983719,35.9
333,3176000,0.0856754288636148,81.71,397,0.6788931983709335,1.017662482857704,1.285689541663818,-0.005121976757072844,116.10000000000001,1241.67,2.9896615141630174,38.7
333,3184000,0.03866807394195348,79.81,398,0.6446911269426345,1.0542215812206268,0.7447157139218527,-0.015600977498688735,116.0,1230.89,2.173180671930313,35.9
333,3192000,0.03795826487243176,78.81,399,0.6942156928777695,1.0521584892272948,0.6884309652982995,-0.015716591168456945,104.80000000000007,1233.75,2.183584607839584,38.7
333,3200000,0.04998874008655548,78.83,400,0.7261291790008545,1.0387969934940338,0.9093745985317665,-0.020605767196393572,104.0,1238.56,2.4441593080759048,40.8
333,3208000,0.04273425813298672,79.25,401,0.6410889667272568,1.0182980662584304,0.7434772896942426,-0.015451946748362389,104.0,1252.35,2.35731945335865,42.900000000000006
333,3216000,0.04940782671794295,79.58,402,0.6652189111709594,1.021521701812744,0.9205941486248365,-0.01210458643588936,104.0,1255.24,2.410998760461807,43.0
333,3224000,0.03870200156699866,80.13,403,0.6584420883655548,1.0492345613241196,0.7771115725280405,-0.008695922007318587,104.0,1260.83,2.245805075764656,43.0
333,3232000,0.08748950293287634,86.15,404,0.545564876794815,0.9874395108222962,1.3801765217900808,-0.028539702230191324,167.20000000000005,1285.13,3.3030526602268218,44.8
333,3240000,0.040376701559871435,86.22,405,0.6406228059530258,1.0243841165304184,0.9757709150026027,-0.013784590832074173,167.20000000000005,1291.17,2.2306024539470672,43.0
333,3248000,0.04384571535978466,83.96,406,0.6432548791170121,1.0184478676319122,0.8833097185283347,-0.011571688235599141,167.20000000000005,1283.15,2.3348740833997725,40.8
333,3256000,0.04119116730056703,81.02,407,0.6842007112503051,1.0409807056188582,0.7254372197997028,-0.012314404369099065,126.50000000000038,1276.92,2.248296390771866,40.8
333,3264000,0.06782561877043917,83.99,408,0.6046945261955261,1.0337858164310456,1.0153355145524816,-0.011455883132875898,169.0,1285.58,2.65246359705925,40.8
333,3272000,0.04783833823632449,82.85,409,0.6405788910388946,1.0400733602046968,0.770070555400769,-0.020019686364103107,167.20000000000005,1274.22,2.409054142832756,41.9
333,3280000,0.03657374233007431,84.81,410,0.6754528594017029,1.0276790648698806,0.7918173157889428,-0.017089049509959296,167.20000000000005,1287.13,2.1246740651130676,41.9
333,3288000,0.064711339995265,84.81,411,0.6643483155965805,1.0361937671899795,1.1427913740478493,-0.012901433039223776,167.20000000000005,1295.52,2.860534548163414,41.9
333,3296000,0.09042406307533384,91.64,412,0.6629169315099717,1.0226629257202149,1.1304597840991477,-0.012806144467322155,169.0,1325.57,3.0094890606403353,43.0
333,3304000,0.04565498934593051,92.04,413,0.6471787583827973,1.0247010254859925,0.9038017421658371,-0.020236502294428648,167.20000000000005,1324.5,2.369141985177994,43.0
333,3312000,0.06423414779826998,92.97,414,0.7750672417879104,1.024955787062645,1.1270382509635417,-0.019313071242067964,167.20000000000005,1326.92,2.730291412472725,43.0
333,3320000,0.14625181196723133,100.53,415,0.49777541518211366,1.0243164896965027,1.460892858753306,-0.012782160894421395,172.3,1350.81,3.5572840559482573,43.9
333,3328000,0.07197952377609909,102.61,416,0.7017446583509446,1.023040501475334,1.1890225835480743,-0.02044197912357049,176.30000000000013,1349.79,2.883686748147011,44.9
333,3336000,0.0719870402943343,106.71,417,0.723590075969696,0.9885589188337326,1.0557825407011516,-0.006543092684296425,199.10000000000002,1348.66,2.713842488527298,44.9
333,3344000,0.056585739236325025,108.37,418,0.6693170887231826,0.9945924997329711,0.952864027794163,-0.012798802320157848,199.10000000000002,1348.46,2.6692117035388945,44.9
333,3352000,0.08357516948133707,112.5,419,0.6697305798530578,1.0101114863157272,1.0871765999391045,-0.011350271681440063,201.30000000000013,1369.62,3.001739798784256,47.7
333,3360000,0.1029362206812948,110.93,420,0.6042585480213165,1.0266577631235123,1.1895304918929683,-0.02883197279923479,199.10000000000002,1355.88,3.4656357139348986,50.7
333,3368000,0.08351685152389109,116.54,421,0.6944322282075882,1.0032393276691436,1.2281582272910536,-0.014930687843589112,220.0000000000001,1353.38,3.163530831336975,47.7
333,3376000,0.06478456822223962,118.94,422,0.5924885696172715,1.009230391383171,1.0243933051539258,-0.016954688922996865,229.3,1348.34,2.8198014736175536,52.8
333,3384000,0.04219551959540695,120.17,423,0.6523892265558243,0.9962276065349579,0.7861963195160462,-0.015211861130155739,229.3,1354.5,2.1468722182512283,55.8
333,3392000,0.08931630003266036,126.04,424,0.6594345623254776,1.0296395653486252,1.1337871274228661,-0.0107675859821029,232.9000000000001,1372.86,3.0677541637420656,55.8
333,3400000,0.07912531001958996,129.52,425,0.7228021377325058,1.060757874250412,1.2268982200336747,-0.023082076646387575,242.10000000000008,1388.6,2.9224400663375856,56.0
333,3408000,0.04174291002098471,131.03,426,0.6759925937652588,1.0559892272949218,0.7791467474110505,-0.011697064964391757,242.10000000000008,1396.87,2.189078957438469,60.5
333,3416000,0.07385544053744525,131.6,427,0.5664784145355225,1.0491438668966293,1.0896788487590319,-0.009888853073643986,244.80000000000007,1389.73,2.8748745530843736,61.0
333,3424000,0.07680318406317382,130.28,428,0.6203422528505326,1.0351825171709061,1.0637027363755174,-0.014951906413771213,244.80000000000007,1376.62,2.746539462208748,56.0
333,3432000,0.14818782810121775,127.28,429,0.4413003116846085,1.039848644733429,1.3720960542158338,-0.024911006398906466,241.3,1371.44,3.1560559743642806,55.8
333,3440000,0.050150065249763426,126.5,430,0.666735742688179,1.0929745703935623,0.9511356961397648,-0.030761082713579527,241.3,1370.06,2.452535714507103,55.8
333,3448000,0.04456791254226118,123.0,431,0.6315203267335892,1.053986041545868,0.8132229965819959,-0.018991351360164117,229.3,1370.9,2.3123561793565752,55.8
333,3456000,0.04727535611949861,118.11,432,0.6207707321643829,1.0278181439638139,0.8631770603953232,-0.020425433292984962,219.9000000000001,1356.48,2.4260942941904067,54.0
333,3464000,0.05926771739963442,113.98,433,0.617934672832489,1.0558360493183137,1.008372680371064,-0.022071181089559105,193.20000000000022,1359.1,2.691786904335022,52.9
333,3472000,0.039597147735767065,111.57,434,0.6846331375837326,1.0718782144784926,0.673840156861117,-0.015137315596075496,190.10000000000002,1356.69,2.104348623752594,51.7
333,3480000,0.07984662282280625,112.96,435,0.5842273896932602,1.0233075320720673,1.1584985227978222,-0.024748768036224646,193.20000000000022,1355.65,3.0010212373733522,51.7
333,3488000,0.05351166085805744,109.35,436,0.6984097409248352,1.0096040749549866,0.9861311308945829,-0.017881423397921026,188.20000000000002,1344.54,2.4625658059120177,49.0
333,3496000,0.05770396858919412,107.92,437,0.6570762640237808,1.0071917378902435,0.8678858726244529,-0.01900715092939208,188.20000000000002,1357.04,2.3892207419872284,49.0
333,3504000,0.05504490424878895,105.54,438,0.6604058313369751,1.0089062005281448,1.017438365074656,-0.01763418303860817,183.40000000000003,1358.74,2.559210508465767,50.800000000000004
333,3512000,0.04448282337747514,104.11,439,0.6433596003055573,1.0169784957170487,0.8596478143729356,-0.010614635607926175,162.4000000000001,1375.44,2.243187647461891,50.800000000000004
333,3520000,0.08205042024608701,104.94,440,0.7433280611038208,1.0004204839468003,1.2507208041391884,-0.005984685880830512,162.4000000000001,1384.43,2.9807813346385954,50.800000000000004
333,3528000,0.13350430597085505,106.58,441,0.4369362282752991,0.9987771224975586,1.345894076728199,-0.03625914997246582,176.30000000000013,1379.01,3.429037826061249,50.800000000000004
333,3536000,0.05532685992307961,102.89,442,0.6768216967582703,1.0122812712192535,1.1349205762245989,-0.014610824409319321,162.4000000000001,1365.21,2.601985512971878,50.800000000000004
333,3544000,0.04018923146184534,102.96,443,0.6990528094768524,0.9881112664937973,0.7147414625727475,-0.02217648759484291,166.00000000000006,1363.24,2.127959663271904,50.800000000000004
333,3552000,0.09717422761954367,102.11,444,0.6181449097394943,0.9791157156229019,1.2784353353857905,-0.002055640122271143,161.40000000000003,1363.95,3.1028243458271025,50.800000000000004
333,3560000,0.10256322684232146,106.94,445,0.5808484625816345,0.98278360247612,1.2520231032237692,-0.028708525012916652,167.30000000000018,1367.51,3.431857256889343,52.0
333,3568000,0.07139761379221454,108.29,446,0.6192844313383102,1.038111801147461,1.0264781345667031,-0.01719737618986983,188.3,1374.88,2.8199694246053695,52.0
333,3576000,0.052347710924223065,109.13,447,0.6711592066287995,1.0630333203077316,0.7475716904224307,-0.02210630043875426,188.3,1372.31,2.469683097600937,52.9
333,3584000,0.04253968236036599,108.0,448,0.6745607107877731,1.0553037559986114,0.8016875084239855,-0.01542212885367917,188.3,1374.22,2.27423202753067,53.0
333,3592000,0.06872241515666247,109.72,449,0.6876979839801788,1.0773997789621352,0.996131065601982,-0.023751382174668833,191.70000000000007,1368.74,2.7694284665584563,53.0
333,3600000,0.04218792400788516,108.01,450,0.6289993900060654,1.0486269479990005,0.8728647979821977,-0.012818029476038646,191.70000000000007,1355.72,2.263288502693176,53.0
333,3608000,0.07671611569821835,110.73,451,0.6367296367883682,1.0139722919464111,1.1071554591028805,-0.008813142373692245,200.00000000000017,1368.81,2.960059543848038,53.0
333,3616000,0.08202975480817258,110.52,452,0.6301906144618988,0.999036740064621,1.0516532343061313,-0.022893045841483398,199.30000000000013,1363.09,2.9301026690006258,53.0
333,3624000,0.05340260726865381,114.22,453,0.6996642363071441,1.007826451063156,0.853301226247185,-0.02243498401658144,211.70000000000007,1373.2,2.4515282893180848,53.0
333,3632000,0.06703819765243679,115.92,454,0.6849199873209,1.0362680220603944,1.0038912982377814,-0.011728485441126394,211.70000000000007,1380.68,2.842109903097153,53.900000000000006
333,3640000,0.05670419664587825,116.92,455,0.6759779691696167,0.9929887419939041,0.9477786798011364,-0.01656045522002387,210.10000000000002,1390.99,2.5173469835519793,55.8
333,3648000,0.038884587204083804,117.17,456,0.6667868345975876,1.0111369490623474,0.8431631162005678,-0.02412208206806099,210.10000000000002,1383.53,2.1684096652269362,55.8
333,3656000,0.0521143195964396,117.32,457,0.6465706980228424,0.997634670138359,0.8204912145606855,-0.011211103925015778,210.10000000000002,1389.63,2.393929767012596,55.8
333,3664000,0.0835534976888448,115.52,458,0.6440423315763474,1.03239082634449,1.2525547919026285,-0.015984746559988706,210.10000000000002,1396.67,2.984640644788742,55.8
333,3672000,0.08104984656441956,117.87,459,0.6695290720462799,1.0454785746335984,1.1544798799180946,-0.01723228064831346,211.70000000000007,1402.9,2.93338483273983,53.900000000000006
333,3680000,0.058385109545197336,116.67,460,0.5607842862606048,1.0313916087150574,0.9524981602951799,-0.019354934165021404,210.10000000000002,1401.33,2.48521924495697,55.8
333,3688000,0.05532313514035195,117.4,461,0.5857886379957199,1.0655991262197495,0.9232190323035182,-0.01501810510409996,210.10000000000002,1409.29,2.5151977837085724,55.8
333,3696000,0.059914043196476995,112.7,462,0.7194322144985199,1.069211307168007,1.0197241248274755,-0.01250174407294253,205.50000000000003,1390.45,2.7150964254140852,52.8
333,3704000,0.05036899450235069,114.52,463,0.633925821185112,1.0317191135883332,0.818448486624947,-0.015410583372577093,205.50000000000003,1404.33,2.3889739495515823,52.8
333,3712000,0.04976789474952966,114.07,464,0.6382949769496917,1.0364369159936906,0.8659090593025404,-0.021243229245301337,199.60000000000008,1413.93,2.504498863816261,53.900000000000006
333,3720000,0.053209480089135466,113.94,465,0.6596358126401901,1.0339519929885865,0.8743863941578545,-0.01878808954723354,199.60000000000008,1409.02,2.4645642054080965,53.7
333,3728000,0.041922578723169866,114.11,466,0.6497317326068878,1.0376796114444733,0.8747004275668728,-0.015081136652152055,199.60000000000008,1408.76,2.312256737947464,53.7
333,3736000,0.058805858881678434,115.15,467,0.670453605055809,1.0528102046251298,0.8785982134061332,-0.005755907378916163,199.60000000000008,1422.06,2.5911112439632418,56.7
333,3744000,0.05162798632634804,116.01,468,0.6618761074542999,1.0327019852399826,0.7897569372138717,-0.018920892506139354,199.60000000000008,1425.9,2.428420777320862,53.7
333,3752000,0.04879046284593642,116.29,469,0.6420080697536469,0.9964603549242019,0.8062431934724118,-0.021532556711463258,199.60000000000008,1424.96,2.4623186284303666,50.900000000000006
333,3760000,0.05750851300079376,113.21,470,0.6910904544591904,1.0515084552764893,0.9238818790691146,-0.005845928688067943,186.10000000000008,1416.29,2.609609913825989,50.900000000000006
333,3768000,0.05352771316189319,111.73,471,0.6622730571031571,1.0748223519325257,0.9142059987977729,-0.02266404027410317,186.10000000000008,1398.55,2.4233231776952744,50.0
333,3776000,0.07839740780182183,113.43,472,0.6235707235336304,1.0474927401542664,1.126608666363265,-0.024117107283891527,196.3,1400.81,2.9758731186389924,49.5
333,3784000,0.19944617088884115,114.53,473,0.6553680831193924,1.008144651055336,1.972857151351513,-0.023754818208981305,199.60000000000008,1401.27,3.9284154784679415,49.5
333,3792000,0.10923467283602804,115.63,474,0.6983282113075256,1.0209908711910247,1.830699574999434,-0.0022111638222122565,245.1,1384.14,3.2902878987789155,45.0
333,3800000,0.04723468483425677,116.32,475,0.7006397247314453,1.0394605338573455,0.8215596123865067,-0.01683306600229116,245.1,1385.85,2.260148611664772,45.0
332,3808000,0.08156639205291867,115.59,476,0.6439809989929199,1.0371927636861802,1.1938793949964381,-0.026512544545112177,209.00000000000034,1381.7,3.0858119285106658,49.5
332,3816000,0.060125741260126236,115.09,477,0.6929215073585511,1.03489391207695,0.9928421022620662,-0.020672684907913207,204.5000000000004,1376.78,2.606538311243057,49.5
332,3824000,0.031124263347592204,115.28,478,0.713296296596527,1.0550355660915374,0.6190554999765401,-0.012652540907729416,204.5000000000004,1378.05,1.8568193960189818,49.5
332,3832000,0.057387783280573784,114.31,479,0.5619586724042892,1.0493373668193817,1.001064516448011,-0.008416101454640739,204.5000000000004,1373.04,2.607545495033264,49.5
332,3840000,0.20842635531444104,122.01,480,0.7015515130758285,1.015191132426262,2.1294653773895176,-0.02733058413854451,245.1,1396.35,3.7310988664627076,53.60000000000001
332,3848000,0.05264035860076546,123.07,481,0.7065938746929169,1.064451813697815,0.9009222750005663,-0.022897461242537248,247.00000000000009,1399.41,2.510238295197487,53.60000000000001
332,3856000,0.11189650613814592,124.67,482,0.5688550382852554,1.0387380033731461,1.187179024143918,-0.02087212065322092,247.00000000000009,1400.16,2.9794501197338104,54.900000000000006
332,3864000,0.08432026293128729,127.74,483,0.6695000100135803,1.0004692733287812,1.1794495683722064,-0.031759319822886024,247.00000000000009,1421.37,3.056810638308525,54.900000000000006
332,3872000,0.09981443788856267,130.33,484,0.6279515278339386,1.0434908062219619,0.9874278925323118,-0.018661365529987962,256.80000000000007,1430.94,2.7610965460538863,54.5
332,3880000,0.06595671921037137,127.05,485,0.6499382275342941,1.06005916595459,0.9104946148148606,-0.012391449805581942,247.00000000000009,1420.02,2.595871241092682,50.0
332,3888000,0.0457517131511122,126.59,486,0.6790644925832748,1.0737594312429428,0.7546465719361305,-0.014521526751632336,247.00000000000009,1416.94,2.3309817427396773,50.0
332,3896000,0.06344527130946517,127.54,487,0.7080968624353409,1.0511650961637498,0.9450371633760338,-0.025241019862442045,247.00000000000009,1423.62,2.707310544848442,54.5
332,3904000,0.04702392930863425,127.53,488,0.7370933419466019,1.0652724438905716,0.7796258870221088,-0.012161810145480558,247.00000000000009,1421.85,2.2580046564340592,54.5
332,3912000,0.06713946910109371,127.53,489,0.5767791020870209,1.0499202001094818,1.0219739225046447,-0.019142660587094726,245.1,1427.36,2.895730719566345,62.900000000000006
332,3920000,0.0575710867671296,125.67,490,0.7062271320819855,1.0205801981687546,1.1129551921947916,-0.010476513179019093,245.1,1416.09,2.6195228028297426,61.7
332,3928000,0.07369552277028561,123.91,491,0.6033375436067581,1.0395514345169068,1.1718128043345808,-0.02884219511593983,220.4000000000002,1422.21,2.902591703534126,62.6
332,3936000,0.0628934881463647,119.35,492,0.6409362787008286,1.0461480063199997,1.0269504752524263,-0.024533885600976645,206.3000000000001,1409.55,2.7576207929849623,59.9
332,3944000,0.03910356151871383,118.99,493,0.680749141573906,1.0432981824874878,0.7177600592299419,-0.012179609964077827,206.3000000000001,1408.19,2.1682965528964995,59.5
332,3952000,0.10352351640351116,118.78,494,0.7400364488363266,0.9914954018592834,1.3880456551307623,-0.01159721338772215,206.3000000000001,1399.87,3.3809424841403963,62.7
332,3960000,0.12111236329190433,120.45,495,0.6095231223106384,1.005857342481613,1.3086859497115415,-0.033152646610105876,220.4000000000002,1393.82,3.0436029416322707,62.7
332,3968000,0.09288584538735449,124.91,496,0.6593295735120773,1.031018391251564,1.2393501094045978,-0.014217343010241166,245.10000000000008,1396.48,3.1176045608520506,63.6
332,3976000,0.07261609560344368,119.7,497,0.6367476439476013,1.024958416223526,0.99185527818468,-0.017346936019021087,220.60000000000022,1385.49,2.738977440595627,63.6
332,3984000,0.2317361371871084,122.69,498,0.6069944763183593,1.03681545317173,2.197747650047632,-0.017063789723906667,234.10000000000008,1374.28,4.431617529988289,63.6
332,3992000,0.06316829519812017,121.9,499,0.6252926641702652,1.0389313507080078,1.0385949757870723,-0.0393967190431431,234.10000000000008,1371.73,2.6285166519880296,59.300000000000004
332,4000000,0.07623094614129514,122.98,500,0.6196564847230911,1.016345660686493,1.1440425653149768,-0.013934286560979671,234.10000000000008,1372.91,2.879351919293404,60.9
332,4008000,0.1333287695515901,124.67,501,0.7908795601129532,0.9778784984350204,1.4969967871398016,-0.015098126808879897,244.60000000000005,1360.16,3.4617245209217073,59.300000000000004
332,4016000,0.14997222912497818,132.51,502,0.7287067514657974,0.9591194349527359,1.8938981490594902,-0.025227989493869243,264.70000000000016,1379.72,3.990218747854233,63.7
332,4024000,0.07499323984608054,134.13,503,0.6219724130630493,1.0165467852354049,1.0399719815423785,-0.02081080802337965,264.70000000000016,1378.79,2.8438120079040528,63.8
332,4032000,0.08128569738473743,136.17,504,0.626459794640541,1.0332332795858383,1.2356663464591746,-0.014590780112193898,267.6000000000001,1377.15,3.0324878907203674,61.900000000000006
332,4040000,0.09341649432200938,139.91,505,0.6488953167200089,0.9936126309633255,1.1226412325291908,-0.017633709540241398,273.40000000000003,1386.48,3.146791198849678,61.900000000000006
332,4048000,0.04872903301846236,142.04,506,0.6109860044717789,1.0330243992805481,0.8437087470855219,-0.015119446626158606,277.3,1395.94,2.3985353612899782,61.900000000000006
332,4056000,0.08615176949184387,146.01,507,0.6803962767124176,1.004407410621643,1.044429805689026,-0.023150791375446716,277.3,1412.43,3.084519624710083,60.9
332,4064000,0.06684730420354754,145.43,508,0.666421035528183,1.0158294129371643,1.032588042637142,-0.013792875095532509,277.6,1414.32,2.757139674425125,60.9
332,4072000,0.06174873043317348,146.6,509,0.671011580824852,1.0239645355939866,1.0124983543701842,-0.029051922875223683,277.6,1416.63,2.771448737382889,60.9
332,4080000,0.09846580279991031,149.86,510,0.6342609059810639,1.000156974196434,1.3380437651390544,-0.03172663637480582,277.6,1423.2,3.2348063588142395,54.900000000000006
332,4088000,0.04619620101992041,151.73,511,0.6644825702905655,1.0324267542362213,0.7449023792852174,-0.019768316277477424,283.1,1424.38,2.246019032597542,54.900000000000006
332,4096000,0.06222609278745949,146.32,512,0.635899618268013,1.0121103709936141,0.9823455650283073,-0.013134205747919623,276.1,1435.71,2.709415810704231,54.900000000000006
