P01:episode_rewards,fps,episode_length,PMM:episode_rewards,explained_variance,epoch_idx,policy_entropy,policy_loss,value_loss,grad_norm,advantage_norm,P09:episode_rewards,frames
0.0,324,205.6,2.13,0.9247072488069534,16,1.3476631438732147,0.0005109109800832812,0.007059275801293552,0.29914429226474226,0.9564054149389267,5.1000000000000085,128000
0.0,326,212.62,2.25,0.8607308304309845,17,1.3634328317642213,0.001028300421894528,0.008734213107381948,0.3037007037574078,1.0656258943676948,6.0,136000
0.0,328,209.05,2.1,0.9424001955986023,18,1.360854606628418,-0.0012539096067484933,0.00536043458560016,0.24401227929321215,0.8364665785431862,5.1000000000000085,144000
0.0,332,190.29,1.64,0.9739826363325119,19,1.3417609238624573,-0.0008448889658757252,0.002581734879058786,0.16061602311886602,0.5721711906790733,5.0,152000
0.0,337,204.4,2.0,0.9515343284606934,20,1.3388793218135833,0.0002234960584974033,0.0052790796873159705,0.24566140978725987,0.8350765636563301,5.0,160000
0.0,344,212.4,2.27,0.8802814173698426,21,1.3537324696779252,-0.00041931053718144537,0.017371582853375003,0.44380563735172046,1.0888909590244293,7.200000000000017,168000
0.0,349,208.24,2.14,0.8840815556049347,22,1.3514496612548828,-0.0026843245701456907,0.006441424165386706,0.26862320326225175,0.8978575071692467,7.0,176000
0.0,354,198.63,1.89,0.9293275135755539,23,1.3610019838809968,0.00289394315215759,0.007412839428288862,0.2972602097218746,0.8482143545150757,6.0,184000
0.0,360,209.83,2.1,0.9140378272533417,24,1.3418836355209351,-0.0007249505410436541,0.006211497423937545,0.24531302998297902,0.878234292268753,5.0,192000
0.0,364,210.88,2.12,0.9778179717063904,25,1.3471454238891603,-0.000775342031774926,0.0025344666047021746,0.16239431927326017,0.5781506496667862,6.0,200000
0.0,368,197.2,1.81,0.9779609823226929,26,1.3513160920143128,-0.0007289108191616833,0.0028591632560710425,0.1752716099115959,0.5982413829863071,5.0,208000
0.0,372,187.41,1.54,0.94171999335289,27,1.3572048258781433,-0.001477268931848812,0.003985485355660785,0.19121486329056409,0.690453232973814,4.1000000000000085,216000
0.0,374,181.85,1.36,0.9538322764635087,28,1.3488095366954804,-5.59845422685612e-05,0.002825948832614813,0.14661937763768706,0.5798922948539257,4.0,224000
0.0,371,188.92,1.53,0.948974890112877,29,1.3443059062957763,-0.002215218861820176,0.0051269856264116245,0.21790421821430772,0.7374873504042625,4.0,232000
0.0,372,201.79,2.0,0.9481992822885513,30,1.360849026441574,0.0001075099989247974,0.0048469499329803515,0.20790175870318325,0.7670152586698532,5.0,240000
0.0,373,196.38,1.84,0.9340837216377258,31,1.3603265964984894,-0.0005523265319061465,0.004456497702922207,0.18948731387611453,0.7247158668935298,5.0,248000
0.0,371,204.63,2.05,0.971968618631363,32,1.3505440866947174,-0.0009644059389393078,0.002899816771096084,0.1494058597347563,0.5952096490561962,5.1000000000000085,256000
0.0,370,205.88,2.02,0.9365144729614258,33,1.3647314321994781,1.6135622863657773e-05,0.0056513183395145465,0.21896595154527493,0.8363541352748871,6.0,264000
0.0,361,214.0,2.22,0.9287555176019668,34,1.3484779930114745,-0.0026362565308591,0.007635455321869813,0.24721713076742133,0.9568118435144425,6.0,272000
0.0,356,217.64,2.42,0.9192235630750656,35,1.3625505304336547,0.0006773296752362512,0.006409458246780559,0.2305474411110094,0.9140983805060386,7.1000000000000085,280000
0.0,353,214.85,2.31,0.9359676688909531,36,1.3612813127040864,-0.0005294647495611571,0.005557357237266842,0.22277807525059276,0.8488775876164436,7.0,288000
0.0,350,206.93,2.01,0.9289064514636993,37,1.355272672176361,-0.00039620622308575546,0.006085149018617813,0.22815580189624146,0.8810963931679726,6.0,296000
0.0,347,204.06,1.93,0.9655304944515228,38,1.359807413816452,-0.0008736082509858534,0.003852982186654117,0.17714225949111806,0.686698230355978,5.0,304000
0.0,345,201.54,1.97,0.9525427156686783,39,1.3680383265018463,0.00021412333255284465,0.004228071016841568,0.18416978575220555,0.6893831089138984,5.1000000000000085,312000
0.0,343,196.34,1.88,0.9188412338495254,40,1.368745925426483,-0.00034895317590780903,0.006831384133547545,0.25027607028184384,0.9494184920191765,5.0,320000
0.0,341,193.07,1.8,0.9127001261711121,41,1.3705321502685548,-0.0010596911117318087,0.0052454289802699346,0.2122991285557672,0.807491427809,4.1000000000000085,328000
0.0,339,205.2,2.04,0.9002856683731079,42,1.3570066380500794,0.0012583961058408022,0.008744490306708031,0.27258578605128375,1.0525222665071488,5.0,336000
0.0,337,211.01,2.17,0.907939823269844,43,1.3679056775569916,-0.0021963728070841172,0.007867831051698885,0.27547957704965453,1.0111788341403007,6.0,344000
0.0,336,217.62,2.32,0.9373213005065918,44,1.3678908193111419,-0.0010476692130760056,0.006278957601753063,0.24128577573318044,0.9232524672150612,6.0,352000
0.0,334,211.94,2.19,0.9098917567729949,45,1.3694391143321991,-0.0015290776829351672,0.008078834915650077,0.27921613453892624,1.0521241754293442,5.0,360000
0.0,333,224.07,2.54,0.8937093859910965,46,1.3668882501125337,-0.0016999998869141565,0.009702508916379884,0.3052144140698428,1.1302325811982155,6.0,368000
0.0,331,219.19,2.42,0.919760422706604,47,1.3603918004035949,0.0018846913435845635,0.0070752788108075036,0.2530748032318139,0.9606079810857773,5.0,376000
0.0,330,229.92,2.69,0.9041680282354355,48,1.3704685246944428,-0.0014237842633156106,0.0084400156250922,0.2827425608970154,1.02424329161644,7.0,384000
0.0,329,227.6,2.61,0.9419260537624359,49,1.360553524494171,-0.0028587193466955794,0.006392082210513763,0.2510603775711511,0.9284813013672829,6.1000000000000085,392000
0.0,328,222.16,2.42,0.9202043133974075,50,1.3611248290538789,-0.0012473664252320305,0.0056993421600782315,0.21125272005970205,0.851413976252079,5.1000000000000085,400000
0.0,327,217.2,2.31,0.9178861576318741,51,1.3586849665641785,-0.00037113455706276,0.008766870840918272,0.28945990361092844,1.0692890480160713,5.0,408000
0.0,327,218.87,2.48,0.9313025605678559,52,1.3597716391086578,-0.0009840007254388182,0.006436206487705931,0.23996791212649804,0.9325238800048828,6.0,416000
0.0,326,218.18,2.46,0.9379277592897415,53,1.349907922744751,-0.0022544617112725974,0.006823241653619334,0.26005373173961044,0.9401663461327553,6.0,424000
0.0,325,211.44,2.24,0.899227266907692,54,1.337254284620285,-0.003481064923471422,0.009450858846539631,0.3369590247884387,1.1641914409399032,6.0,432000
0.0,324,219.58,2.42,0.8442000466585159,55,1.3117243671417236,-0.0036262069473741577,0.01030236755614169,0.29381518582248406,1.1633605352044105,6.0,440000
0.0,323,218.85,2.47,0.9223833894729614,56,1.3392092382907868,0.00046438317905995064,0.009959214541013353,0.29115726245627793,0.8903756377100944,5.0,448000
0.0,322,225.44,2.64,0.933064979314804,57,1.344542738199234,-0.0019883706574182723,0.006688562395866029,0.2646495996152904,0.9624197784066201,5.0,456000
0.0,322,228.96,2.64,0.8543860876560211,58,1.3476044917106629,-0.0008104217578875251,0.011269874803256244,0.33818540039078376,1.2350827959179878,5.0,464000
0.0,321,220.91,2.46,0.929614646434784,59,1.3451948249340058,-0.0006298424321721541,0.005929889826802537,0.23624542433788903,0.8993483120203019,6.0,472000
0.0,321,215.84,2.41,0.8636708009243012,60,1.3539605379104613,-0.0002203262923285365,0.010668731876648962,0.34234277869358615,1.2129840105772018,6.1000000000000085,480000
0.0,320,207.85,2.19,0.8550623643398285,61,1.3475513637065888,-0.0033669990778435023,0.010595042792265303,0.3378608061733979,1.209688434302807,5.1000000000000085,488000
0.0,319,201.43,2.07,0.7560461938381196,62,1.272655942440033,-0.0026477709227401645,0.00987503481679596,0.30665688724074386,1.1861206451058388,5.0,496000
0.0,319,176.64,1.49,0.7621162414550782,63,1.283723796606064,-0.0006553894694661721,0.009744513523182832,0.3176832482718375,1.1488505151867867,4.0,504000
0.0,319,189.51,1.92,0.8419330888986587,64,1.3181559753417968,-0.006365488620067481,0.011934798154979944,0.37658563681532703,1.305595741569996,5.1000000000000085,512000
0.0,319,213.9,2.5,0.8788335919380188,65,1.3268904280662537,-0.0016722576787287836,0.00876937244553119,0.3042848058288634,1.1246529990434646,6.0,520000
0.0,319,221.26,2.62,0.9023954850435257,66,1.318368890285492,-0.0025061980805185157,0.008976215163711459,0.2995910561071084,1.1183519023656845,6.1000000000000085,528000
0.0,318,232.26,2.93,0.9124274325370788,67,1.3303877305984497,-0.0005001168203307316,0.0083514763409039,0.290317303431987,1.0634561955928803,9.0,536000
0.0,318,234.77,2.96,0.9253865909576416,68,1.3344832181930542,-0.0005689181312482105,0.007366850562975742,0.29391457190219716,1.0242767798900605,9.0,544000
0.0,318,241.51,3.1,0.9279997169971466,69,1.3460594069957734,0.0007862522383220494,0.007611201623221859,0.2957941123321821,1.0254749152064324,9.0,552000
0.0,318,230.56,2.75,0.8830758255720138,70,1.3382374906539918,-0.005769444304751232,0.009981150953099132,0.34347465179164594,1.1788222730159759,6.0,560000
0.0,318,219.54,2.51,0.824867895245552,71,1.296407369375229,-0.0012878395486040973,0.015039996538544074,0.45003884669987954,1.3862112617492677,6.0,568000
0.0,318,214.42,2.32,0.9371527373790741,72,1.3272839534282683,-0.000865696746186586,0.0072915395902236925,0.2854706361271812,1.0040130889415741,6.0,576000
0.0,317,232.77,2.94,0.9108090883493424,73,1.325037397146225,-0.0009057330049108713,0.008907145810080692,0.2963650063114029,1.1360869246721268,6.1000000000000085,584000
0.0,317,242.29,3.22,0.9090123236179352,74,1.2971567380428315,-0.0027114625123067526,0.009810036630369723,0.33456818130109184,1.1994784319400786,8.0,592000
0.0,318,253.53,3.64,0.9163025563955307,75,1.321006668806076,-0.0009725446967786411,0.008810551733477041,0.30848899785252865,1.1232106292247772,9.0,600000
0.0,317,245.53,3.3,0.9113546890020371,76,1.3243456017971038,-0.0012622928334167227,0.009262843115720898,0.31615259217280145,1.1549564588069916,8.0,608000
0.0,317,250.74,3.46,0.917976759672165,77,1.2909600734710693,-0.0027077142836060375,0.00895831973059103,0.3179950759026905,1.139059857726097,8.0,616000
0.0,317,254.12,3.57,0.8567664510011673,78,1.3171563565731048,-0.00198095973697491,0.012804497522301972,0.34563106917715625,1.3681619077920915,9.0,624000
0.0,317,244.66,3.3,0.9370958650112152,79,1.3115284478664397,-0.0002903466543648392,0.006465435875579715,0.27110847823504114,0.9691037160158157,7.1000000000000085,632000
0.0,317,243.34,3.34,0.8835217881202698,80,1.2801193833351134,-0.0036433778377249837,0.01152804768877104,0.3966797210750533,1.2941428643465043,8.100000000000009,640000
0.0,317,243.77,3.19,0.917964671254158,81,1.312603714466095,-0.000595495244851918,0.007867421301780269,0.3043004547277867,1.0771166157722474,7.0,648000
1.0,317,264.27,3.81,0.8608311831951141,82,1.3110502874851226,-0.002462353721493855,0.012261535928118975,0.3682871231170537,1.3249415916204452,9.100000000000009,656000
0.9000000000000004,317,267.49,3.88,0.899306024312973,83,1.2921418416500092,0.0007833003462292254,0.009566571215400473,0.32020372198196656,1.1853170657157899,10.0,664000
0.0,317,279.74,4.32,0.8949359291791916,84,1.3202135813236238,4.258063156157732e-05,0.010451273031067103,0.33454105395038014,1.2160847777128219,10.100000000000009,672000
0.0,317,267.81,4.1,0.8864191097021102,85,1.2926868605613708,-0.0021831057104282083,0.009468523468822241,0.3323797692473316,1.1912836623191834,10.0,680000
0.0,317,237.99,3.22,0.9107582801580429,86,1.3149894595146179,-0.0025798265315279422,0.008602599956793711,0.3379599009982998,1.132011304497719,6.200000000000017,688000
0.0,317,239.71,3.28,0.8760570412874222,87,1.2977478468418122,-0.0054260742147744165,0.011816394401248544,0.37993743042195627,1.3228737270832063,8.0,696000
0.9000000000000004,317,248.08,3.42,0.8814427870512008,88,1.2804402554035186,-0.00329405059106648,0.010796582035254687,0.3841221790104949,1.2740626400709152,8.0,704000
0.0,317,269.79,4.06,0.8691149491071701,89,1.2742984557151795,-0.0040283254522364585,0.013964118612930178,0.435050636299146,1.441833553314209,9.100000000000009,712000
1.0,317,292.78,4.67,0.8540536743402481,90,1.2967619371414185,-0.001015979542862624,0.01278152554994449,0.4107243788406679,1.3912994503974914,10.0,720000
1.0,317,284.45,4.4,0.831285919547081,91,1.2987977516651155,-0.002878332462278195,0.016340758008882402,0.5047064651692712,1.5688630467653275,10.0,728000
1.0,317,293.64,4.78,0.7928169363737106,92,1.2519067776203157,-0.007264886361372192,0.02089183425530791,0.5459552290827407,1.6683246612548828,10.0,736000
1.0,317,287.75,4.56,0.8646702343225479,93,1.2778709280490874,-0.004138017472578213,0.013679808415472507,0.4607365817739688,1.4271620947122574,9.0,744000
1.0,317,307.57,5.09,0.8350751513242721,94,1.2463649702072144,-0.006231492925435305,0.01648809976410121,0.5323125529815996,1.5899756783246994,9.0,752000
2.0,317,324.22,5.76,0.8460444378852844,95,1.2331617093086242,-0.003692853276152164,0.014459655350074173,0.44381055212383047,1.4838831174373626,11.0,760000
2.0,317,327.24,5.88,0.8421431517601013,96,1.2591500759124756,-0.0034841124288504943,0.014031523116864264,0.43249846718293866,1.458886780142784,11.0,768000
2.0,317,341.2,6.29,0.828147467970848,97,1.2454301047325134,-0.00509497905295575,0.01575810631271452,0.5038146745157193,1.5352081805467606,11.100000000000009,776000
2.0,317,341.62,6.46,0.8042352479696274,98,1.2340596771240235,-0.0042255541001213716,0.01680849331896752,0.4805380243213227,1.6023535871505736,12.0,784000
3.0,317,342.1,6.37,0.746766557097435,99,1.1951097702980042,-0.006708512876648456,0.019886660776101052,0.5640833367923809,1.7196788293123246,12.0,792000
3.0,317,355.1,6.81,0.8326020795106888,100,1.2586107742786408,-0.006789532130569569,0.014596073166467249,0.46277156315961115,1.4767945897579193,13.0,800000
2.0,317,350.71,6.7,0.8407604730129242,101,1.2710289442539215,-0.0032389676163438706,0.015058754216879607,0.4639524630517605,1.5137751221656799,12.100000000000009,808000
2.0,317,362.05,6.98,0.7993459045886994,102,1.2491671872138976,-0.005214287344861077,0.018113923287019135,0.5190443378029299,1.6455466198921203,13.0,816000
3.0,317,359.05,6.83,0.8202186238765716,103,1.2536779296398164,0.00039841685560531914,0.015644749803468586,0.4946392520472213,1.5369012147188186,13.0,824000
2.9000000000000004,317,372.2,7.22,0.7785117679834366,104,1.1911650776863099,-0.00814288242952898,0.020370350293815134,0.6730174310952483,1.7695924401283265,13.0,832000
3.0,317,388.34,7.74,0.7869742608070374,105,1.154442685842514,-0.008353764759740444,0.01871246030088514,0.5573228118449606,1.6791653138399125,13.0,840000
4.0,317,403.06,8.29,0.7642568182945252,106,1.2032614040374756,-0.003603143829968758,0.01906591677572578,0.5245075514789803,1.6950773668289185,13.100000000000009,848000
4.0,317,404.04,8.42,0.8277410161495209,107,1.1768245851993562,-0.007073160033323802,0.015688206064514817,0.4612745065986475,1.5573860955238343,14.0,856000
4.0,317,403.64,8.63,0.7710737150907516,108,1.1892773640155792,-0.008712459999951534,0.02020483064930886,0.5874682175069116,1.7331044954061507,15.0,864000
4.0,317,397.58,8.62,0.7486199527978897,109,1.1944547915458679,-0.003906357670784928,0.01905965993646532,0.544172653063215,1.7078429627418519,15.0,872000
4.0,317,401.51,8.61,0.7889218074083328,110,1.175171880722046,-0.005522451347933384,0.019926542304456233,0.5695277584603594,1.7568720197677612,15.0,880000
4.0,317,390.46,8.35,0.7996705591678619,111,1.1905835419893265,-0.006586462011036929,0.018783686645329,0.5701545654276561,1.6810708516836166,14.0,888000
4.0,317,398.72,8.6,0.789259626865387,112,1.2071881461143494,-0.0033229552707052788,0.017165974825620652,0.5222637779653786,1.6199240374565125,14.0,896000
4.0,317,411.98,9.03,0.8002809822559357,113,1.2000441706180573,-0.0032015305271488616,0.019126767562702297,0.5459624480196554,1.7026079618930816,14.0,904000
4.0,317,417.33,8.99,0.7432441574335098,114,1.1742474603652955,-0.007086548489751294,0.020887430855073035,0.5805451592720295,1.7663357836008071,14.0,912000
4.0,317,421.41,9.26,0.7916058754920959,115,1.1872495007514954,-0.0065553467498102695,0.019558418220840396,0.5292637133275353,1.7274470001459121,15.0,920000
4.9,317,437.53,9.66,0.8075124132633209,116,1.2017916142940521,-0.00464682018466192,0.019075073241256176,0.5247990838125455,1.704358903169632,15.0,928000
5.0,317,458.25,10.24,0.7720394462347031,117,1.1750688779354095,-0.008063175242059515,0.021696295463480054,0.6249598175604365,1.819735597372055,15.0,936000
5.9,317,458.32,10.48,0.7486002266407012,118,1.176456093788147,-0.008997740377672016,0.02527539836708456,0.6143999881674599,1.9586842995882034,17.0,944000
5.0,317,473.73,11.16,0.7430695623159409,119,1.1251461851596831,-0.010593221540329979,0.021495460206642746,0.5451541862809838,1.810392895936966,19.0,952000
5.9,317,484.71,11.78,0.7452935338020324,120,1.0800982743501664,-0.004614997342578135,0.0233508310187608,0.5663381686668749,1.8931059372425079,19.0,960000
7.0,317,492.95,12.16,0.759719951748848,121,1.1288849717378617,-0.00887418154263287,0.021641389955766498,0.5341096544464865,1.8202293765544892,19.0,968000
6.0,317,499.22,12.34,0.7554711401462555,122,1.1829109716415405,-0.005723195939208381,0.02389666517265141,0.5934471902758363,1.9096567189693452,19.0,976000
6.0,317,508.75,12.64,0.762591832280159,123,1.172477239370346,-0.01079516977421008,0.023177017150446774,0.634833055168304,1.877307381629944,19.0,984000
6.0,317,512.37,12.45,0.746963866353035,124,1.1829700845479965,-0.008764311581617222,0.02502739481627941,0.671024781788566,1.9514335823059081,19.0,992000
6.9,318,513.73,12.52,0.7331777840852738,125,1.161058120727539,-0.00684886392147746,0.022982303528115155,0.6648041944311859,1.8671096241474152,17.10000000000001,1000000
7.0,318,516.93,12.3,0.7327370870113373,126,1.133039452433586,-0.007873279929626734,0.02502113432623446,0.6217574466958901,1.9535066974163056,17.10000000000001,1008000
7.0,318,512.78,12.59,0.748933230638504,127,1.1599891781806946,-0.008728965998161585,0.022627560971304774,0.5906919663684375,1.849567356109619,18.0,1016000
7.0,318,526.36,12.87,0.7404252690076828,128,1.1399422526359557,-0.0028147514900774694,0.02314635321497917,0.6144089685674128,1.8868582510948182,18.10000000000001,1024000
7.0,318,530.06,13.0,0.7172383797168732,129,1.1163230574131011,-0.006343035032041371,0.025520484698936342,0.6413272440304932,1.9603068828582764,19.10000000000001,1032000
8.0,318,544.27,13.68,0.7300199490785598,130,1.1539422821998597,-0.012868690588366007,0.026940241372212768,0.6920419885191612,2.0176715779304506,21.10000000000001,1040000
8.0,318,544.65,13.73,0.7881595021486283,131,1.1543310987949371,-0.0061210095067508515,0.021020586136728525,0.5306370272544982,1.7952096676826477,22.0,1048000
8.0,318,546.07,13.93,0.7156595605611801,132,1.150462143421173,-0.0072408214793540536,0.025662440797314046,0.6814350021156721,1.9762713396549225,22.0,1056000
8.0,318,555.67,14.28,0.7351376903057099,133,1.1277724361419679,-0.0045755379751790315,0.022444558404386042,0.6068771906875299,1.8481449508666992,22.0,1064000
8.0,318,561.94,14.3,0.7331002461910248,134,1.0864570862054825,-0.007538289385847747,0.02418963097501546,0.6018908150084011,1.9146615481376648,22.0,1072000
8.9,318,565.73,14.76,0.7451285308599472,135,1.1131800138950347,-0.005306817004457116,0.02596351564861834,0.6669898795603845,1.9926859068870544,22.0,1080000
9.0,318,570.0,15.06,0.7486400866508484,136,1.1600993585586548,-0.005341791305691004,0.024984968057833613,0.6160833307207317,1.9657490491867065,22.0,1088000
9.0,318,579.6,15.4,0.7348329949378968,137,1.1461307579278945,-0.006806862397352234,0.025272961035370828,0.6409081043161575,1.9633965337276458,22.200000000000017,1096000
9.0,318,585.79,15.59,0.7355239170789719,138,1.1477594131231308,-0.007989906212314964,0.025915746726095677,0.6932828404061353,1.980162183046341,22.200000000000017,1104000
9.0,318,583.11,15.21,0.7277832275629044,139,1.1713435959815979,-0.009687772693796433,0.0264034594129771,0.6378288481469544,2.004762350320816,22.0,1112000
9.0,318,591.07,15.38,0.7161303067207336,140,1.1544454836845397,-0.0030005916563095526,0.027431881921365857,0.6771206391585791,2.0279898130893708,22.200000000000017,1120000
9.0,318,592.59,15.56,0.7333989804983139,141,1.1472821778059006,-0.009667201177217066,0.02638585675973445,0.6854616867764537,1.9985583996772767,24.0,1128000
8.9,318,594.44,15.36,0.7044030386209488,142,1.1012501174211502,-0.0090555902858614,0.02697844522073865,0.7186156678676825,2.0235600674152376,24.10000000000001,1136000
8.0,318,608.14,15.55,0.7304751873016357,143,1.066681016087532,-0.00800786810927093,0.03238564540632069,0.7531147971274847,2.2015909600257872,24.10000000000001,1144000
8.0,318,609.96,15.71,0.682211280465126,144,1.054634839296341,-0.007743724069587188,0.02798075173050165,0.6471285981718043,2.0507027423381805,24.10000000000001,1152000
8.0,318,631.66,16.63,0.6787940388917924,145,1.0599906373023986,-0.011909947521635331,0.031644979948177936,0.7182239989693615,2.158385132551193,28.0,1160000
8.9,318,640.97,17.53,0.7197270530462265,146,1.0630125606060028,-0.004750172420754098,0.026754965940490365,0.7187960634158163,2.014356689453125,28.0,1168000
9.0,318,646.3,17.75,0.7016767865419388,147,1.0706009608507157,-0.009533314758446067,0.027890377193689347,0.6943337421642012,2.065791347026825,28.0,1176000
9.0,318,666.13,18.7,0.6935304647684097,148,1.0968154060840607,-0.010380920639727264,0.027855965443886816,0.7660137263002338,2.048150064945221,30.0,1184000
10.0,318,674.59,19.06,0.6880866521596909,149,1.0780125433206558,-0.0037230279021787283,0.027752970838919283,0.7905947937369474,2.0544895660877227,30.0,1192000
10.0,318,685.26,19.31,0.6680088305473327,150,1.1104404944181443,-0.0062115166737203254,0.030016151685267688,0.6967834855436511,2.1291439926624296,29.10000000000001,1200000
10.0,318,690.72,19.59,0.7020085072517395,151,1.0720346194505692,-0.01637464661063859,0.03210961255244911,0.8085065736448207,2.196934816837311,31.10000000000001,1208000
10.0,318,687.3,19.6,0.751974675655365,152,1.100568380355835,-0.010369374961592258,0.029336572024039925,0.6792950949246551,2.08255952835083,30.0,1216000
10.0,318,675.27,19.15,0.7202800607681275,153,1.126534605026245,-0.0080061689671129,0.029795823292806743,0.7001691984512931,2.1148904019594195,29.0,1224000
10.0,318,667.62,18.62,0.7417299717664718,154,1.1042067843675614,-0.00791474117722828,0.03008875172585249,0.6465066980662293,2.1293332850933075,27.200000000000017,1232000
10.0,318,676.56,19.06,0.7377040249109268,155,1.1082357704639434,-0.003622541158347303,0.02794912416487932,0.6196897745293187,2.0590052616596224,29.0,1240000
10.0,318,679.82,19.07,0.6569984126091003,156,1.1020158857107163,-0.006414979370310903,0.03603198818862438,0.7683512729569922,2.3078608560562133,29.10000000000001,1248000
10.0,318,696.13,19.84,0.6199135118722916,157,1.0794595003128051,-0.01313731048219779,0.03258227189071476,0.7075553694856788,2.2060713386535644,29.10000000000001,1256000
10.0,318,708.1,20.36,0.6884095585346222,158,1.0488664662837983,-0.008054092177771963,0.028459031423553823,0.6943244066687736,2.069185651540756,31.0,1264000
10.0,319,705.69,20.43,0.7368532276153564,159,1.0271895444393158,-0.013041107836907031,0.025206287493929266,0.6418217321004758,1.9391984349489213,31.10000000000001,1272000
10.9,318,717.76,21.4,0.6758277851343155,160,1.0250323683023452,-0.012176251735945698,0.0315281843021512,0.7964952440567409,2.1289581739902497,31.10000000000001,1280000
11.0,319,722.58,21.73,0.6796196532249451,161,1.0238376504182816,-0.01465645182004664,0.03334332352969795,0.6986610417275192,2.197106946706772,32.0,1288000
12.0,319,737.96,22.17,0.717141118645668,162,1.0365508526563645,-0.008974551636492833,0.02807598445098847,0.6379453501129412,2.051965810060501,33.0,1296000
12.0,318,753.87,22.77,0.6818783068656922,163,1.0590330857038497,-0.005950547400861979,0.031622629184275865,0.7204693533558715,2.1818910813331605,33.20000000000002,1304000
13.9,318,763.77,23.27,0.6981485402584076,164,1.0670464473962784,-0.013712932676571653,0.03251203367020935,0.7068182814598313,2.1895328456163408,35.10000000000001,1312000
12.9,318,753.48,22.92,0.6685923874378205,165,1.0779873818159103,-0.014684752330649644,0.03174632442649454,0.7720820307969745,2.162091315984726,33.20000000000002,1320000
12.9,319,748.24,22.72,0.6644556868076325,166,1.084318426847458,-0.0051798879300622505,0.027299249479547143,0.692948639232913,2.0270074260234834,33.0,1328000
13.9,319,751.42,23.03,0.6969132786989212,167,1.1212480419874191,-0.00020595867722306594,0.028072083918377757,0.6458022832371502,2.047736847400665,33.0,1336000
14.0,319,752.48,23.42,0.7161161595582962,168,1.0862883120775222,-0.013886391616470064,0.028268840280361474,0.6999711627721452,2.0421147882938384,33.20000000000002,1344000
14.0,319,755.47,23.54,0.6915870320796966,169,1.0435200637578965,-0.016015246934257446,0.03199931641574949,0.8215302911234662,2.152673078775406,33.0,1352000
14.0,319,758.84,23.71,0.6984935003519058,170,1.0195277774333953,-0.007866485903505235,0.03060551954433322,0.7792018721189256,2.1340995490550996,37.0,1360000
14.0,319,748.76,23.0,0.6973131936788559,171,1.037311514019966,-0.008205678513273824,0.029697657125070692,0.7483405995322185,2.0926615417003633,33.20000000000002,1368000
14.0,319,753.92,23.55,0.697722761631012,172,1.0879861277341842,-0.011734566410596017,0.030920053301379084,0.776198844063549,2.1295803064107894,35.10000000000001,1376000
13.9,319,753.21,23.14,0.628767940402031,173,1.0175961846113204,-0.02249217184173176,0.0379480820754543,0.8310558414022288,2.288094375729561,33.20000000000002,1384000
