frames,explained_variance,fps,policy_loss,value_loss,epoch_idx,PMM:episode_rewards,P09:episode_rewards,policy_entropy,advantage_norm,episode_length,P01:episode_rewards,grad_norm
2248000,0.6637535738945007,327,-0.017780139361966575,0.04177462662104517,281,19.21,42.0,1.0297484850883485,2.364409018754959,605.93,0.9000000000000004,0.7823393638644727
2256000,0.685336326956749,327,-0.01085478998196777,0.03169791953172535,282,21.84,45.10000000000001,1.0361364322900772,2.1044337207078936,653.77,0.9000000000000004,0.7581216000894553
2264000,0.6317247080802918,327,-0.01606233201455325,0.04445255734026432,283,24.22,51.20000000000002,1.0161664700508117,2.4426680970191956,683.9,0.9000000000000004,0.8273966120849015
2272000,0.6955698442459106,327,-0.01289436747378204,0.028106219084002078,284,24.21,51.20000000000002,1.0299646216630935,1.963749836087227,674.82,0.9000000000000004,0.6690474602164546
2280000,0.6788783878087997,327,-0.010300549299281557,0.035449308450333776,285,24.57,53.10000000000001,1.0465842354297639,2.213336240053177,678.23,0.9000000000000004,0.7313939965038851
2288000,0.6998414969444275,326,-0.009197977728181286,0.031175566972233355,286,27.59,58.20000000000002,1.043756610751152,2.07130313873291,725.49,1.0,0.6634047541683707
2296000,0.7167247122526169,326,-0.01755102594383061,0.03254277903586626,287,29.61,58.20000000000002,1.026196471452713,2.048319967389107,765.72,1.0,0.7125783081346324
2304000,0.6694430512189865,326,-0.007372877044836059,0.03510012306738645,288,31.98,58.20000000000002,0.9885074597597122,2.13502741754055,813.51,3.0,0.6987696852844714
2312000,0.6860294735431671,326,-0.013558616916416213,0.0326682122098282,289,36.26,62.0,1.0389283114671708,2.1074523484706877,893.61,6.0,0.685597597839423
2320000,0.7031131994724273,326,-0.006028633522219024,0.033019879285711796,290,39.86,62.0,1.030919172167778,2.1182488095760346,965.46,18.800000000000004,0.7163010055860128
2328000,0.7040541255474091,327,-0.01131471092463471,0.02941461844369769,291,42.38,63.10000000000001,1.0001969027519226,1.990255184173584,1013.67,21.0,0.6455300864305508
2336000,0.6811761552095413,327,-0.014326242808083407,0.033416750957258046,292,43.45,64.10000000000001,1.003580533862114,2.054495806097984,1029.19,22.900000000000002,0.6506934573006276
2344000,0.6625501906871796,326,-0.014932717574993148,0.03566814295947552,293,46.36,67.20000000000002,1.0015855914354324,2.1994785284996032,1065.39,25.8,0.7734289319109913
2352000,0.6883436250686645,326,-0.012041977040935308,0.032437779661268,294,48.81,69.0,1.0096620064973831,2.0923333233594894,1095.09,28.7,0.6720476487494816
2360000,0.6801336407661438,326,-0.01478988105431199,0.03818521993700415,295,50.12,70.10000000000001,1.0213312566280366,2.2123237192630767,1112.01,29.9,0.7456297548556257
2368000,0.6884049063920975,326,-0.016984529332723923,0.034264681031927466,296,50.25,71.30000000000003,0.9989614367485047,2.1295738446712495,1103.44,29.9,0.8154200732269018
2376000,0.6500464773178101,326,-0.015383653008611872,0.041573387971147895,297,51.03,75.50000000000004,1.0029103326797486,2.307481470108032,1122.33,29.0,0.8273936434604682
2384000,0.6828717476129532,326,-0.014103349467040971,0.033726827041245994,298,52.0,80.20000000000002,1.022187767624855,2.0863143688440324,1136.43,29.9,0.7053292371712359
2392000,0.6666334027051926,326,-0.00799517682666192,0.03780757556203753,299,52.68,80.20000000000002,1.0146606451272964,2.20671939432621,1146.19,29.9,0.6698405627633658
2400000,0.723409064412117,326,-0.010247271248081233,0.031538729555904865,300,54.49,82.10000000000001,1.020450882911682,2.0342832899093626,1168.95,31.9,0.6016113880409658
2408000,0.6723960423469544,326,-0.02232929351637722,0.035552360485307875,301,54.38,83.10000000000001,1.0273171508312224,2.1511617237329483,1163.45,31.9,0.8292906449621041
2416000,0.6040102112293243,326,-0.021490469586569815,0.05688342836685479,302,57.79,85.0,0.9947544652223587,2.741698913574219,1174.55,31.9,0.9984308316700741
2424000,0.6402397662401199,326,-0.027351632179343142,0.04750169119797647,303,58.19,87.20000000000002,1.0086512440443038,2.5136410880088804,1168.47,31.9,0.9628851987539635
2432000,0.6464150220155715,326,-0.024393874027300626,0.05498847225680947,304,60.43,89.40000000000003,1.0588642126321792,2.734110379219055,1155.39,31.9,1.34366568502204
2440000,0.6894425970315933,326,-0.005252690944471397,0.0275944728218019,305,60.05,89.40000000000003,1.0205561572313309,1.9188073527812959,1140.64,28.9,0.7006735693382004
2448000,0.6401796817779541,326,-0.013493756229800057,0.04317711159586907,306,60.72,89.40000000000003,0.9941500288248062,2.37804008603096,1151.99,30.800000000000004,0.8076590258692175
2456000,0.6488137501478195,326,-0.026029263383243233,0.04816354903392494,307,61.66,89.50000000000004,0.9906134217977524,2.430993185043335,1151.13,30.800000000000004,0.8195575404794865
2464000,0.6343896532058716,326,-0.021696629518119154,0.04015623750630766,308,62.78,96.30000000000003,0.9857276195287704,2.2857103550434115,1154.18,30.800000000000004,0.7787887353204394
2472000,0.6396789413690567,326,-0.012147640963084995,0.04385583724360913,309,63.39,94.20000000000002,0.9754921370744705,2.3960153251886367,1156.91,30.800000000000004,0.8077283447790538
2480000,0.5853453266620636,326,-0.018989380159036954,0.047903167502954605,310,65.42,99.10000000000001,0.9441511970758438,2.4957269442081453,1168.12,30.800000000000004,0.8918569141220049
2488000,0.61220075070858,326,-0.014092294397123624,0.07118908141274005,311,68.96,101.20000000000002,0.8863748461008072,2.832124345302582,1182.01,30.800000000000004,1.2035093215374357
2496000,0.6722633868455887,326,-0.017393166110268796,0.04031219215597957,312,69.06,100.30000000000003,0.9559397315979004,2.287168157696724,1189.49,32.8,0.8591563276477819
2504000,0.6537284171581268,326,-0.01713204232568387,0.06292402613908052,313,71.65,104.1000000000001,0.9383413398265839,2.8165876269340515,1188.63,32.8,1.206830446894259
2512000,0.5385427844524383,326,-0.011156242543947884,0.0694315216364339,314,72.87,114.40000000000003,0.946713252067566,2.5399439281225202,1188.51,33.9,1.1101895964328528
2520000,0.5764688324928283,326,-0.018083278788253665,0.04298620996531099,315,73.1,114.40000000000003,0.9595243561267853,2.331296501159668,1183.23,34.900000000000006,0.8267618893180841
2528000,0.6607692098617554,326,-0.012049034526571632,0.06970694079995156,316,77.36,118.30000000000003,0.9691710102558136,2.8229054915905,1198.63,35.9,1.3204734680658488
2536000,0.6598029375076294,325,-0.019291944980504922,0.0490209928015247,317,73.97,114.40000000000003,0.9801471090316772,2.4977287274599074,1182.71,35.0,0.9847283510404068
2544000,0.6066709399223328,325,-0.01640995078938431,0.045449761706404385,318,74.52,109.00000000000009,1.0259609323740007,2.4032079648971556,1189.83,36.9,0.8178558801575148
2552000,0.6305536133050919,326,-0.011438524757977575,0.041968763661570846,319,74.13,114.30000000000003,1.008603386282921,2.354885150194168,1206.6,38.900000000000006,0.8086985029376372
2560000,0.5934827542304992,325,-0.02041599655407481,0.06107677975669503,320,77.87,117.10000000000001,1.0220308190584182,2.610006676912308,1230.83,40.9,0.9855956015477036
2568000,0.6543655073642731,325,-0.01272140194196254,0.03735694405157119,321,78.67,117.10000000000001,0.9917979043722153,2.1695443576574327,1237.64,41.0,0.7571349401058179
2576000,0.6430590295791626,325,-0.01971141619142145,0.04819195651449263,322,78.36,117.10000000000001,1.0233911794424058,2.4108806931972504,1237.22,41.0,0.8086610170243176
2584000,0.44893975675106046,325,-0.008378692401165608,0.03466138184070587,323,70.05,100.80000000000007,1.0139899131655694,2.109482421875,1146.69,23.0,0.7739330333964247
2592000,0.6913947850465775,325,-0.008623223448521457,0.03319268182385713,324,66.29,94.50000000000004,1.0375057315826417,2.053050073981285,1115.6,22.900000000000002,0.6666984760377025
2600000,0.673473191857338,325,-0.016990318514872343,0.04271031736396253,325,64.67,94.50000000000004,1.0193076199293136,2.2918953067064285,1110.98,22.900000000000002,0.8513424707583604
2608000,0.6092907297611236,325,-0.01803202911745757,0.04299808714538813,326,65.34,100.10000000000001,1.0333421808481216,2.3936467564105985,1118.57,22.900000000000002,0.903355153997186
2616000,0.5695864063501358,325,-0.01377089625224471,0.061486700777895746,327,63.37,100.10000000000001,1.0383512252569198,2.6328180760145186,1120.96,22.900000000000002,1.02075130275744
2624000,0.7160265451669693,325,-0.01568838697334286,0.035424132947809994,328,63.62,101.0,1.0445518290996552,2.1216173970699312,1124.21,22.900000000000002,0.7420127394514747
2632000,0.6742595183849335,325,-0.014279067132738419,0.04036477901507169,329,63.14,101.0,1.0403040218353272,2.253485629558563,1119.08,22.900000000000002,0.7018059748268248
2640000,0.6341404229402542,325,-0.02515824020796572,0.07164787477348,330,61.97,100.10000000000001,1.014554978609085,2.7572211199998855,1118.98,22.900000000000002,1.174406497328821
2648000,0.6874038410186768,325,-0.01875187681638636,0.053250501379370686,331,63.8,101.0,0.988946151137352,2.5394886183738707,1123.51,22.900000000000002,0.9188948530563924
2656000,0.6691086888313293,325,-0.01531929477423546,0.043387508294545116,332,65.06,104.40000000000003,0.9757538574934006,2.3208198773860933,1145.13,22.900000000000002,0.7544801380765251
2664000,-0.207848060131073,325,-0.016771411160880233,0.08051775150001049,333,55.84,101.0,0.9230728901922702,3.0228731268644333,1029.86,7.0,1.6183628869666355
2672000,0.3650871670246124,325,-0.005174522057059221,0.027975256200879813,334,42.89,92.00000000000009,1.0512169381976129,1.9576284313201904,794.96,0.0,0.8625554715630706
2680000,0.6699389481544494,325,-0.005920039100601571,0.03009439040441066,335,41.65,92.00000000000009,1.0438237923383713,1.9887233608961106,775.96,0.0,0.6496994942075682
2688000,0.629201031923294,325,-0.02427191454306012,0.05449458174407482,336,37.98,87.10000000000001,1.0339653754234315,2.572964695096016,741.56,0.0,0.9107414164176285
2696000,0.6434860610961914,325,-0.018025069458526558,0.048920440073125064,337,37.46,87.0,1.0058789026737214,2.4832005387544633,741.57,0.0,0.883387290891686
2704000,0.5798498439788818,325,-0.017007520206716434,0.047757303933613,338,36.39,85.0,0.9606593489646912,2.42390982568264,725.27,0.0,0.8865757862532638
2712000,0.6505639272928238,324,-0.026131066810921765,0.05475993985775858,339,33.59,72.50000000000004,0.9821515947580337,2.5955360782146455,692.61,0.0,0.9169367237484007
2720000,0.4283044129610062,324,-0.03762740843987558,0.15554993614088744,340,24.32,65.0,1.1258094927668572,2.955173770189285,555.96,0.0,2.082636144073261
2728000,0.6935541921854019,324,-0.017766415679361672,0.033691305886022746,341,24.56,65.0,1.0185518956184387,2.0577333623170855,561.5,0.0,0.7267837238681863
2736000,0.6640032744407653,324,-0.014184428908265545,0.04021265534684062,342,27.71,65.0,1.0172319614887237,2.168604630827904,622.39,0.0,0.7979284638127675
2744000,0.6591907995939255,324,-0.020912120721186513,0.03829618347343058,343,31.1,65.70000000000006,1.0298999512195588,2.187449831366539,682.15,0.0,0.7188413804287453
2752000,0.6706581902503967,324,-0.02046969837945653,0.03900401594117284,344,36.39,75.20000000000002,1.0049292874336242,2.2435259717702865,762.65,0.0,0.762160345551959
2760000,0.6721907514333725,324,-0.013101391764939763,0.04249649910256267,345,40.17,78.10000000000001,0.9540485405921936,2.286713775396347,815.59,0.0,0.8001540956407728
2768000,0.6861691635847091,324,-0.009311291751910176,0.04068746285513043,346,42.67,87.20000000000002,1.0063822495937347,2.3267245078086853,846.29,0.0,0.7755085161552248
2776000,0.6394698286056518,324,-0.016151596112176776,0.07924180505797267,347,43.88,89.30000000000003,1.0180108445882796,2.6317160791158676,849.14,0.0,0.9599084328171072
2784000,0.7179521328210831,324,-0.008542439538286999,0.054956236984580756,348,46.04,92.10000000000001,0.9911918789148331,2.669279888868332,871.58,0.0,1.0636577383547037
2792000,0.6573765420913696,324,-0.02507265899563208,0.04146730797830969,349,47.91,93.0,1.0388324499130248,2.2627582812309264,878.74,0.0,0.8572627822231957
2800000,0.693525317311287,324,-0.012786133706831605,0.03306152340490371,350,48.19,93.0,1.022934336066246,2.036531981229782,891.67,0.0,0.6450894850979642
2808000,0.5457007211446762,324,-0.015286975579947466,0.08110610707662999,351,51.36,103.50000000000004,1.0206889986991883,2.763191307783127,915.65,0.0,0.9958591845890808
2816000,0.6217558151483535,324,-0.02234827316366136,0.05062063197605312,352,53.16,101.20000000000002,1.0161151653528213,2.522336061000824,958.94,0.0,1.0162300459200104
2824000,0.6321299093961715,323,-0.017240202929824592,0.050895025725476446,353,56.29,101.20000000000002,1.0164372593164444,2.469825424551964,997.74,0.0,0.9734508444728243
2832000,0.286736763715744,323,-0.023230064220915666,0.04405107220751234,354,57.23,101.20000000000002,1.1982243382930755,2.278674067556858,1021.91,2.9000000000000004,0.9733049314168799
2840000,0.7200262171030044,323,-0.00533381019391527,0.024524659495800735,355,55.29,96.50000000000004,1.0113685572147368,1.7570546936988831,998.14,2.9000000000000004,0.5933117800686589
2848000,0.6036407768726348,323,-0.01754628334543668,0.05016398159787059,356,54.89,96.50000000000004,1.0078239518404006,2.5368771135807036,992.19,2.9000000000000004,0.8312841134273513
2856000,0.6901614534854889,323,-0.013539256656076758,0.051742143644951284,357,57.54,102.10000000000001,0.9928109341859818,2.5620156919956205,993.52,2.9000000000000004,1.1389389069629685
2864000,0.656189437508583,323,-0.027978291055187583,0.05444772704970092,358,56.25,96.60000000000005,0.9530909216403961,2.7148115783929825,990.3,2.9000000000000004,1.0684463916805016
2872000,0.33528133153915407,323,-0.014422344150789286,0.13482444658875464,359,55.93,96.60000000000005,0.9822872179746628,2.676207014322281,979.67,2.9000000000000004,1.5898987720721771
2880000,0.6908156007528305,323,-0.015001524664039607,0.03398180236807093,360,53.41,96.0,1.011704793572426,2.0801896870136263,952.92,2.9000000000000004,0.7355567904703761
2888000,0.6867483288049698,323,-0.01542145797982812,0.03834819198120385,361,52.79,95.10000000000001,1.0071673893928528,2.207330274581909,956.36,2.9000000000000004,0.7786284131227597
2896000,0.6774133968353272,323,-0.013024561789352447,0.039813285870477555,362,53.05,96.0,1.0170299392938613,2.2178996986150743,962.71,2.9000000000000004,0.7407436521037204
2904000,0.6607250511646271,323,-0.01645523372164462,0.043170269043184814,363,52.77,96.0,1.0089675307273864,2.282966460585594,961.35,2.9000000000000004,0.8029991127516547
2912000,0.6116995024681091,323,-0.016029561551986263,0.050162952058017254,364,54.1,98.30000000000003,0.9969579422473908,2.475667349100113,982.39,2.9000000000000004,1.0321891339073361
2920000,0.6087725019454956,323,-0.046735785522614606,0.15624619401060044,365,57.25,107.10000000000001,0.9836462461948394,3.6813987284898757,985.93,2.9000000000000004,3.4518646937645987
2928000,0.6447465115785599,323,-0.01206461439258419,0.05979152511805296,366,60.74,111.30000000000003,0.9728676146268844,2.4641478776931764,998.93,2.9000000000000004,1.2133234258195071
2936000,0.6119960325956345,323,-0.027530546395573764,0.05878708759788424,367,64.81,114.70000000000006,1.00150974214077,2.6551337641477586,1045.81,5.9,1.0594935057255512
2944000,0.6528059625625611,323,-0.009619251707044895,0.09561176314018667,368,73.77,132.40000000000003,0.9926224845647812,3.239540511369705,1111.14,13.8,1.5477278375587065
2952000,0.6892577475309372,322,-0.01724329242715612,0.059328690827824174,369,79.66,136.20000000000002,0.9927073657512665,2.591876078248024,1171.56,29.700000000000003,0.9710639079092729
2960000,0.5900582772493362,322,-0.006153182809939608,0.07149992995429784,370,82.46,136.20000000000002,0.9841459572315217,2.9342068815231324,1201.84,33.9,1.391209302922218
2968000,0.6201209735870361,322,-0.028297986301477066,0.06623897118493914,371,90.55,178.70000000000005,0.9759337872266769,3.021786689758301,1240.57,36.0,1.3014038680665243
2976000,0.6641337615251541,322,-0.011693273392156698,0.03268097296357155,372,89.9,178.70000000000005,0.993229940533638,2.039188042283058,1229.97,35.9,0.7831961277208828
2984000,0.5934262526035309,322,-0.011737620798521675,0.049484287882223726,373,88.98,149.20000000000027,0.9991503077745437,2.4193159532546997,1235.52,35.9,0.9369736294716425
2992000,0.6206706833839416,322,-0.015185275618568994,0.05154243666678667,374,90.26,149.20000000000027,1.0033863806724548,2.5216735750436783,1239.93,36.0,0.8713671340220643
3000000,0.6291842198371888,322,-0.016233572204364465,0.052110316227190194,375,94.44,179.2000000000001,1.020650538802147,2.544350629448891,1268.46,38.7,0.896699120844866
3008000,0.6683479845523834,322,-0.022287190339702646,0.046053397166542706,376,96.27,179.2000000000001,1.0109995543956756,2.3551535069942475,1287.67,44.0,0.8702021674869822
3016000,0.6353955948352814,322,-0.01513966797356261,0.0535611010575667,377,95.72,179.2000000000001,0.995340324640274,2.5573095405101776,1277.13,43.7,0.8449261790949569
3024000,0.6888375073671341,322,-0.011932986118481495,0.03736419886816293,378,96.33,179.2000000000001,1.0221744883060455,2.1168017649650572,1276.74,44.0,0.7350800586014762
3032000,0.6419378900527954,322,-0.019941549409995787,0.04238590491004288,379,95.4,179.2000000000001,1.0210804903507233,2.2695721703767777,1273.45,44.0,0.8159569006659234
3040000,0.7000322616100312,322,-0.01290016322338488,0.0348647881555371,380,91.83,174.40000000000003,1.0201547527313233,2.0386358922719956,1265.87,43.7,0.6732759849804353
3048000,0.676544635295868,322,-0.004504710583714769,0.06854744382901118,381,94.68,179.2000000000001,1.0262849122285842,2.6801706129312515,1281.85,43.7,1.0586498364858457
3056000,0.6443117022514343,322,-0.026901076839276356,0.05276824959088117,382,93.63,174.40000000000003,1.0500897604227066,2.5328438878059387,1288.97,43.7,0.8656884327687322
3064000,0.6873189514875412,322,-0.016059817636560184,0.05149321199860424,383,91.91,148.80000000000024,1.016918193101883,2.5614085203409194,1289.61,43.7,1.0194631897678457
3072000,0.6916728979349136,322,-0.012411470678052865,0.04234323297161609,384,92.21,148.80000000000024,1.0235734170675277,2.228837670683861,1293.46,40.9,0.8846495270454962
3080000,0.7166260612010956,322,-0.008674842600521515,0.09936710873385891,385,91.53,146.10000000000028,1.0341486626863479,3.0554384642839434,1291.68,39.9,1.2582387097516987
3088000,0.6948593950271607,322,-0.014044982945197262,0.06503746644128114,386,90.36,144.90000000000018,1.0516991096735,2.516922762989998,1285.84,39.9,1.0804031031613992
3096000,0.6524021333456039,322,-0.017712526398245245,0.0460082886274904,387,89.72,144.90000000000018,1.0596945720911026,2.344703345298767,1275.95,38.7,0.8619622841770027
3104000,0.6479159361124038,322,-0.017187121708066116,0.053385083335451784,388,91.53,144.30000000000013,1.0577448201179505,2.5279872781038284,1304.05,43.7,0.8417685386262661
3112000,0.6576008594036102,322,-0.009268952840357088,0.0407510999776423,389,92.5,156.60000000000005,1.0429757142066955,2.157206774353981,1304.91,41.9,0.7308099094680238
3120000,0.6619832456111908,322,-0.02693649306849693,0.046867407541722056,390,92.87,156.60000000000005,1.0340794920921326,2.3694726675748825,1306.31,41.9,0.8496784332385643
3128000,0.6535062271356583,322,-0.021337613686337135,0.047892179393675176,391,89.8,138.80000000000015,1.056654883623123,2.3483078908920287,1295.29,41.9,0.7506331684434325
3136000,0.6754959124326706,322,-0.014677967236784752,0.04193986866623163,392,89.9,138.80000000000015,1.0271731567382814,2.2354853481054304,1303.37,41.0,0.7676609421578319
3144000,0.6782622992992401,322,-0.01841820122965146,0.044173254892230035,393,91.57,138.80000000000015,1.022395288348198,2.199395744204521,1317.69,43.8,0.7170501513891245
3152000,0.6658425748348236,322,-0.023054103950271382,0.1326091579347849,394,95.58,156.60000000000005,0.9705417937040329,3.9323196387290955,1322.28,44.0,1.5914581470078089
3160000,0.637327898144722,322,-0.021236746408394538,0.05329746964853257,395,102.18,173.2000000000001,1.023292537331581,2.4431369054317473,1337.12,47.0,1.0281730533453457
3168000,0.6580349421501159,322,-0.03406896154745482,0.09964515211060643,396,104.93,189.00000000000009,0.9850288486480713,3.2379543840885163,1329.42,47.0,1.94355048475335
3176000,0.676178315281868,322,-0.015377155370078981,0.040499163381755354,397,105.54,189.00000000000009,1.0424689435958863,2.194463938474655,1325.92,47.0,0.8454502650186765
3184000,0.6590567290782928,322,-0.018290537464781664,0.04937835643067956,398,103.19,173.2000000000001,1.0578189605474473,2.4528686028718947,1323.96,47.0,0.8777615108958288
3192000,0.5751958376169205,322,-0.015414502480998635,0.05194929563440383,399,103.19,173.2000000000001,1.0529361587762833,2.473899583220482,1319.35,47.0,0.7777306593720733
3200000,0.6700037467479706,322,-0.021019683152553627,0.04938964485423639,400,101.32,163.00000000000009,1.0447489261627196,2.474515178203583,1312.88,47.0,0.8677652933873595
3208000,0.59807359457016,322,-0.011615483870264143,0.06054015419445932,401,104.72,184.40000000000003,1.0042018151283265,2.7017859959602357,1320.0,47.0,1.06846256711806
3216000,0.7317916738986969,322,-0.014341119712044019,0.08431166555266828,402,106.1,184.40000000000003,0.9599026697874069,3.092040491104126,1332.97,51.5,1.4410689365844707
3224000,0.6517576587200165,322,-0.028259104850003495,0.08272142899222672,403,109.95,192.2000000000001,0.9877435588836669,2.904067369699478,1349.85,52.9,1.264186026611525
3232000,0.7189463776350021,322,0.006656876402557827,0.1411806451063603,404,113.55,210.9000000000001,0.97442163169384,4.024435042142868,1340.43,53.800000000000004,1.800887672739452
3240000,0.6133528280258179,322,-0.019424453581450507,0.05050507009029388,405,118.41,222.40000000000003,1.021575986146927,2.4117834854125975,1346.82,53.800000000000004,0.7449672866511446
3248000,0.6594814509153366,322,-0.02995912646445504,0.07548251238651574,406,118.69,227.30000000000013,1.0419063705205918,2.9043952095508576,1345.96,55.8,1.1743050789398994
3256000,0.6196253734827042,322,-0.02648548767378088,0.06481635538861155,407,121.09,239.10000000000002,1.0051309740543366,2.8490680944919586,1343.81,53.800000000000004,1.0097051716018353
3264000,0.5143533444404602,322,-0.005256192077999913,0.05495426699053496,408,122.45,239.10000000000002,1.009405142068863,2.589216616153717,1344.67,55.8,0.7887131455004205
3272000,0.6854174298048019,322,-0.014394613718322943,0.07179238709621132,409,122.85,239.10000000000002,0.9938871520757675,2.826987324953079,1336.12,53.800000000000004,1.076346752466484
3280000,0.579728786945343,322,-0.03106037087767618,0.08592542580328882,410,124.85,242.00000000000017,0.98074491918087,3.0357126706838606,1326.43,53.800000000000004,1.1598732032920789
3288000,0.6425111132860184,322,-0.009388834605342709,0.07819290562532842,411,121.78,240.60000000000005,0.9723017138242721,3.0218962621688843,1332.2,53.800000000000004,1.0980764363964164
3296000,0.6436736160516738,322,-0.009894476138288155,0.0631500867055729,412,121.71,240.60000000000005,0.9933210086822509,2.585342465043068,1326.97,53.800000000000004,0.9606224526090275
3304000,0.8220074409246445,322,-0.01153819085797295,0.1420338813494891,413,125.72,252.80000000000007,0.9696918147802353,3.972983009815216,1331.69,53.800000000000004,1.7800217452484228
3312000,0.5900067764520646,322,-0.01540671894152183,0.06163155497983098,414,127.78,252.80000000000007,0.9779646581411362,2.646669762134552,1327.96,53.800000000000004,1.0594781900718437
3320000,0.6597255539894104,322,-0.020881305097136645,0.049717939482070504,415,128.39,252.80000000000007,1.0282184916734696,2.3584840846061708,1329.58,53.800000000000004,0.8558704744221807
3328000,0.6824713850021362,322,-0.005475276083452627,0.0856371827190742,416,131.36,252.80000000000007,1.0097971379756927,3.0685043013095856,1343.58,54.7,1.2833154099508441
3336000,0.6807381081581115,322,-0.02464656701660715,0.06919490918051452,417,132.4,252.80000000000007,1.0243344098329543,2.780772665143013,1350.29,58.7,1.1483629567313394
3344000,0.7468355995416641,322,-0.026588854288565927,0.07302351000253111,418,132.26,262.1000000000002,0.9989467722177505,2.9139512294530867,1332.37,55.9,1.119272738937038
3352000,0.5654586112499237,322,-0.018180355344957207,0.0994281848706305,419,127.16,249.2,1.0206624317169188,3.00629035115242,1324.24,55.9,1.272888149390944
3360000,0.6676440441608429,322,-0.00455069029936567,0.06771471875254065,420,124.49,249.2,0.9938158643245697,2.8671414029598234,1320.53,54.900000000000006,1.1805845471421692
3368000,0.641564736366272,322,-0.019699021566775627,0.07096954809501767,421,122.72,246.3,1.0048972904682159,2.8084917706251145,1327.09,54.900000000000006,1.0359058865970914
3376000,0.5984498488903046,322,-0.03890029795773444,0.093996775415726,422,121.76,246.3,0.9645859843492508,3.2337059503793717,1323.23,53.7,1.3583022150637571
3384000,0.684117106795311,322,-0.011863954876898787,0.1025751162553206,423,122.61,246.3,0.9750322645902634,3.1187244856357577,1315.0,51.0,1.3204816713646736
3392000,0.6823781007528305,322,-0.024877236263128,0.062441336805932224,424,125.73,249.2,1.0197751301527023,2.6230397313833236,1319.06,53.7,0.9449403305218874
3400000,0.6511691904067993,322,-0.02120302822557278,0.056037247055210175,425,123.11,249.2,1.0221307975053788,2.547803429365158,1318.84,53.60000000000001,0.9823370553479949
3408000,0.6237666720151901,322,-0.011284292784985155,0.047390190376900135,426,119.05,246.3,0.9964683890342713,2.4109069073200224,1305.96,49.8,0.7766087503937402
3416000,0.699315357208252,322,-0.01577640763222007,0.1110210737073794,427,120.1,249.2,1.0027684605121612,3.16298177421093,1309.59,52.7,1.1073708579111747
3424000,0.6205727601051331,322,-0.02478240397547779,0.06422388684470207,428,119.66,251.10000000000002,0.9916801446676254,2.7318601274490355,1313.93,52.7,1.0502361184404703
3432000,0.6211643093824386,322,-0.026262115140561947,0.0678380288835615,429,116.95,233.40000000000012,1.0017923361063004,2.689622082710266,1309.26,52.8,1.165837229721584
3440000,0.6902650737762451,322,-0.011232977694717192,0.052417264278046785,430,115.47,221.2000000000001,0.9914249855279923,2.3608664417266847,1312.16,52.8,0.9444447419608824
3448000,0.527011975646019,322,-0.01788813044782728,0.07936483572702854,431,116.64,221.2000000000001,1.0007972806692123,2.784299085140228,1308.27,52.8,1.1258186710900941
3456000,0.6346809881925582,322,-0.01483381645506597,0.11920415411237627,432,120.76,224.4000000000002,1.006510562300682,3.580020443201065,1321.49,53.900000000000006,1.4865196487634151
3464000,0.6043112981319427,322,-0.02276140300440602,0.08730108789168298,433,122.31,246.50000000000006,1.0195601868629456,2.982816460132599,1319.24,53.900000000000006,1.1781904655041955
3472000,0.7125108361244201,322,-0.015860294334361244,0.07720238128211349,434,121.79,243.80000000000007,1.027491945028305,3.0155328977108002,1310.6,53.900000000000006,1.2344177718772185
3480000,0.6254064357280731,322,-0.007799865585548104,0.049008113658055664,435,122.34,243.80000000000007,1.003554670214653,2.3497335869073868,1326.62,53.900000000000006,0.8943570681167339
3488000,0.6214398694038391,322,-0.022299674870446325,0.07289689870551229,436,122.89,243.80000000000007,1.043415715098381,2.9015636050701143,1330.78,55.7,1.0030903368463435
3496000,0.7545505601167679,322,-0.004889695516321808,0.10845072893425822,437,124.1,251.0,1.00873045027256,3.4775527572631835,1330.33,52.8,1.4854474688538946
3504000,0.7026138567924499,322,-0.014721906793420203,0.06832287380937486,438,124.17,251.0,1.0240211659669876,2.698471570611,1335.12,51.0,1.083280913639924
3512000,0.7413408637046814,322,-0.013490914935828187,0.10993364949710667,439,128.91,261.0,0.9899520534276962,3.5482230651378632,1335.69,52.8,1.4005002089074585
3520000,0.7749779254198075,322,-0.025379604972258676,0.09335344404447823,440,130.29,262.8000000000001,0.9892462736368179,3.3885051560401918,1342.92,56.0,1.3498440103391334
3528000,0.6581461358070374,322,-0.024439996572327802,0.06472803870681673,441,129.95,261.0,1.0134915429353715,2.6142998546361924,1340.11,56.0,0.9711527211964659
3536000,0.6847057622671128,322,-0.013844597144052386,0.050294250627048315,442,129.87,261.0,1.033803904056549,2.4091722065210344,1341.47,54.800000000000004,0.7377960403131367
3544000,0.6249514257907868,322,-0.027499517337419094,0.05991593568585813,443,130.39,261.0,1.003689514398575,2.682870899438858,1352.07,59.6,0.8924909519556465
3552000,0.6192467713356018,322,-0.014544863267801703,0.048063113149255515,444,128.73,261.0,0.9912143558263778,2.4276330137252806,1347.09,59.6,0.7561089795859363
3560000,0.6029848802089691,322,-0.012500032004900276,0.060257397210225466,445,127.35,252.0000000000001,0.9941875052452087,2.6058639138936996,1345.12,55.9,0.9524874566011108
3568000,0.7639198756217956,322,-0.017142099152551965,0.09833521283231676,446,131.88,262.8000000000001,0.9794651210308075,3.4302448058128356,1371.91,61.800000000000004,1.6792290467403215
