P09:episode_rewards,policy_entropy,PMM:episode_rewards,epoch_idx,grad_norm,P01:episode_rewards,value_loss,explained_variance,policy_loss,advantage_norm,frames,fps,episode_length
6.0,1.3436966276168822,2.11,28,0.20404066551919556,0.0,0.00556747377559077,0.9553267639875412,-0.0021765788469929248,0.8286551271378993,224000,481,207.73
6.200000000000017,1.3541726982593536,2.3,29,0.16821343072944944,0.0,0.00374765074433526,0.9616961824893951,-0.001297546653659083,0.6668314798176289,232000,483,213.36
6.0,1.3416227960586549,2.18,30,0.20620835445957644,0.0,0.005387233361543622,0.934433531165123,-0.001503157009537972,0.8304942092299461,240000,486,210.93
5.0,1.330672974586487,1.81,31,0.157606963239312,0.0,0.0034680671646492556,0.9524831247329711,-0.0009296484426886309,0.6347143697738648,248000,489,198.74
5.0,1.3382162511348725,2.05,32,0.1909877062305684,0.0,0.0041775964759290215,0.9618318420648575,-0.0014169874280923977,0.7060489051043988,256000,492,207.94
5.0,1.3423883104324341,2.04,33,0.18239116114458206,0.0,0.004330686359026004,0.9608712965250015,-0.0008637360928696581,0.7333606457710267,264000,495,206.57
5.0,1.3520290768146515,1.63,34,0.17945943595633657,0.0,0.004454510613504681,0.8994345939159394,-0.0012055660522310063,0.6830741956830024,272000,499,189.92
5.0,1.3458265674114227,1.71,35,0.19679021213375453,0.0,0.005463148119160905,0.9489479529857635,-0.0007462191462400369,0.7838577741384506,280000,501,189.93
5.0,1.3529056775569916,1.53,36,0.18380263576433445,0.0,0.004608522564230952,0.9432431030273437,-0.0013606741197509109,0.7073392844200135,288000,500,185.21
5.0,1.350487185716629,1.89,37,0.1561497679448265,0.0,0.004189410733088153,0.9561495852470397,-0.0007071148455725051,0.7218411520123482,296000,502,197.08
5.0,1.3525475203990935,1.87,38,0.1561702572507076,0.0,0.003456543293141294,0.961695500612259,-0.0001007774833124131,0.636780255138874,304000,502,198.99
9.0,1.3496380233764649,2.27,39,0.16747920450273063,0.0,0.0038169337407452987,0.9629294759035111,-0.0011396618253274938,0.6703844502568245,312000,504,212.19
9.0,1.3456505680084228,2.46,40,0.19860165204130248,0.0,0.005667819698574022,0.9484867566823959,-0.0014822538220323623,0.8374531480669976,320000,503,218.88
6.1000000000000085,1.332733585834503,2.32,41,0.15259918259599356,0.0,0.0038970875926315784,0.9602044582366943,-0.001606144385987136,0.6559485866129399,328000,504,215.47
5.1000000000000085,1.352730736732483,1.88,42,0.13290743668388738,0.0,0.002875523049151525,0.9738358843326569,-0.00022450433752965182,0.563520300090313,336000,505,197.51
5.0,1.3476708698272706,1.66,43,0.19360512343835903,0.0,0.004766457885561976,0.9552625787258148,-0.0027699604180816094,0.7516151465475559,344000,507,191.45
5.0,1.3492208790779114,1.8,44,0.1631672043114886,0.0,0.003767255489365198,0.9622552841901779,-0.001503951792474254,0.667798824608326,352000,505,196.63
5.0,1.3565199637413026,1.87,45,0.16141425905360005,0.0,0.004638201481720898,0.9403848266601562,-0.00020648783458455,0.7232145485281944,360000,504,199.85
5.0,1.358361567258835,1.77,46,0.15920228759139238,0.0,0.004194841056887526,0.9557887023687363,-0.0015140735502063762,0.7090623749792576,368000,502,197.93
5.0,1.3563701784610749,1.76,47,0.14961517952068945,0.0,0.003567109997093212,0.9453979355096817,-0.0005246589257149026,0.6426266680657864,376000,501,199.09
5.0,1.3355380856990815,1.74,48,0.14585119279452527,0.0,0.00420827409136109,0.9571442019939422,-0.000935977075714618,0.6660620239377022,384000,500,195.88
5.0,1.3277099537849426,1.98,49,0.11771346101002436,0.0,0.002356480546295643,0.9810082453489304,-0.0011391312010891853,0.5327881489694118,392000,498,202.05
5.0,1.3326700973510741,2.09,50,0.14834628230409397,0.0,0.003263292771880515,0.9695498758554458,-0.001151317781968828,0.6017772126197815,400000,496,206.64
5.0,1.3605297589302063,1.95,51,0.15907351660592783,0.0,0.004258535216213204,0.9540093928575516,-0.00010578864836134016,0.7202178925275803,408000,495,201.83
7.0,1.359260960817337,2.07,52,0.18849773539901268,0.0,0.005505559378216276,0.9392063385248184,-0.001302029410326213,0.8170516940951348,416000,494,202.74
5.1000000000000085,1.3674840688705445,2.12,53,0.2009787855993945,0.0,0.0063536803156603126,0.9148976719379425,-1.9297202816233038e-05,0.8909712937474251,424000,492,205.45
5.1000000000000085,1.3608081209659577,2.16,54,0.14762046893302436,0.0,0.003909375460061711,0.952657390832901,-0.0005013647805026266,0.6810328355431556,432000,491,210.04
5.0,1.3583163392543793,1.6,55,0.11992004361434823,0.0,0.002737043706147233,0.9699476993083954,-0.0006737241771770641,0.5610783106088638,440000,489,190.56
5.1000000000000085,1.3502771973609924,2.08,56,0.16388661755079922,0.0,0.004456439671339467,0.9636397898197174,-0.0006697057476048939,0.7143369376659393,448000,487,208.16
6.1000000000000085,1.3586488330364228,2.51,57,0.17945905170889354,0.0,0.00484820368263172,0.9557146310806275,0.00015766982760396787,0.7532668800652027,456000,486,224.85
6.0,1.3623247158527374,2.64,58,0.19215350508099985,0.0,0.0055231122713303195,0.9276390928030014,-0.0009052570753556211,0.8394889771938324,464000,485,231.06
5.0,1.362018984556198,2.18,59,0.1896454013806312,0.0,0.005055511791724711,0.9458086603879928,-0.000819460384955164,0.811948544383049,472000,483,211.57
5.0,1.3654059326648713,2.01,60,0.22100692752318107,0.0,0.00735537908913102,0.929458709359169,0.0007652858254732564,0.9532215242087841,480000,482,205.73
5.0,1.3559332001209259,2.38,61,0.21214495042394352,0.0,0.006701992549351416,0.9452117264270783,-0.0031276103062555195,0.92019790828228,488000,481,220.08
5.0,1.3623746716976166,2.59,62,0.1871004228679086,0.0,0.005675946106493939,0.9332719880342484,-0.001031361926579848,0.8347870811820031,496000,480,228.55
5.0,1.3628458094596863,2.32,63,0.24075411108754305,0.0,0.008451637376565487,0.879055324792862,-0.0017143424476671499,1.0515510791540146,504000,480,216.35
6.0,1.3565156030654908,2.34,64,0.1902602115060077,0.0,0.005365064720390365,0.9323797988891601,0.00044818337337346745,0.8361458033323288,512000,480,217.56
6.0,1.3657413709163666,2.52,65,0.25471102881547253,0.0,0.008875446654856204,0.8562048453092576,-0.0013402817724272608,1.089500680565834,520000,481,225.33
5.0,1.3521209752559662,2.35,66,0.22017857809086772,0.0,0.005365336430841126,0.951614436507225,-0.0012775659654289484,0.8231803071498871,528000,481,217.53
5.0,1.354453843832016,2.32,67,0.1747756212581283,0.0,0.004939778986445162,0.9459057086706162,-0.0012635767192477943,0.7854322279989719,536000,481,216.64
6.0,1.3577882409095765,2.35,68,0.21364721085308053,0.0,0.0059413073270116,0.9382219707965851,0.000504443240351975,0.8825652295351029,544000,482,218.01
5.0,1.3451844412088394,2.18,69,0.36151093385689287,0.0,0.017025487856008114,0.8078533399105072,0.0003056316965376027,1.295333349108696,552000,482,210.23
5.0,1.3557232332229614,2.29,70,0.26008626023585263,0.0,0.009090731116593816,0.8841190469264985,-0.0007056594104506075,1.1142032957077026,560000,482,214.79
5.0,1.3330591201782227,2.02,71,0.19220488097375077,0.0,0.005402330161887221,0.931616781949997,-0.002291610079118982,0.8145861181616784,568000,482,205.27
6.0,1.3463258409500123,2.23,72,0.23655534736178946,0.0,0.007103223383019212,0.9241731321811676,-0.0011196912931336555,0.9777467131614686,576000,483,211.37
6.0,1.3420818257331848,2.17,73,0.23835384151513406,0.0,0.007127488703699783,0.9161820584535598,-0.001507278152857907,0.9925200781226158,584000,483,212.62
7.0,1.340455629825592,2.74,74,0.23560469109103926,0.0,0.007804899189795833,0.8950085115432739,-0.000685917132650502,1.0210642147064208,592000,483,232.66
7.1000000000000085,1.3440116500854493,2.99,75,0.26368929844293026,0.0,0.00841140489501413,0.8984438073635101,-0.0019642211956670506,1.0802026194334031,600000,483,241.02
7.1000000000000085,1.3356626343727112,2.78,76,0.28304106957753145,0.0,0.009948822213918901,0.8620240306854248,0.0005543128938734299,1.1825312235951424,608000,484,230.18
6.1000000000000085,1.339605906009674,2.73,77,0.21964946923369755,0.0,0.00652566606644541,0.9297474324703217,-0.0018438887826050631,0.9316104423999786,616000,484,229.1
5.1000000000000085,1.3433449184894561,2.46,78,0.28959031910414745,0.0,0.010347529859282077,0.8772152578830719,-0.002366615730570629,1.1940831834077834,624000,484,221.67
5.1000000000000085,1.3416869866847991,2.51,79,0.24600234812700109,0.0,0.00878969881334342,0.8872988706827164,0.0009035831832443364,1.0899948641657828,632000,484,226.34
5.0,1.3258606088161469,2.39,80,0.33510682753558496,0.0,0.013837513866601512,0.8215088140964508,-0.0018997483869316056,1.4110592383146285,640000,485,219.4
5.1000000000000085,1.279068302512169,2.62,81,0.3616320660130651,0.0,0.01501703928457573,0.7812631410360337,-0.00489569355850108,1.413245885372162,648000,485,225.44
6.0,1.311839247941971,2.78,82,0.29331439626365663,0.0,0.01142768094665371,0.8584623914957047,-0.0022379936411743985,1.2759005856513976,656000,485,227.64
6.0,1.309038769006729,3.06,83,0.33425326900720426,0.0,0.013803016053279861,0.8287140262126923,-0.00046603373855759857,1.3956168204545976,664000,485,237.83
7.1000000000000085,1.3115022039413453,3.29,84,0.25634722097301116,0.0,0.008392229171004146,0.9119448310136795,-0.003143064442265313,1.0875886687636376,672000,486,245.89
9.0,1.299620760679245,3.6,85,0.2744152612973481,0.0,0.00950422603287734,0.8888581269979476,-0.0005592453017015941,1.1326303645968436,680000,486,257.05
9.0,1.304601502418518,3.39,86,0.26448166743967205,0.0,0.008557555483421311,0.9037222516536713,-0.002624549070133071,1.0872381341457367,688000,486,248.85
8.0,1.3168400931358337,3.31,87,0.25414640992479165,0.0,0.008146207213867456,0.9088940000534058,-0.0007602083336678333,1.079283906519413,696000,486,250.33
6.1000000000000085,1.3215823125839234,2.87,88,0.26381717137468386,0.0,0.008783789559965954,0.8969858765602112,-0.0019188273418694734,1.1114389461278915,704000,486,236.05
7.0,1.3344730353355407,2.92,89,0.2853179285101116,0.0,0.010500885504297912,0.8590841108560562,-0.0012849693885073066,1.218397891819477,712000,487,236.27
6.0,1.3295922434329988,2.68,90,0.26988674119089856,0.0,0.008802912420360371,0.8954140067100524,-0.0003602880222024396,1.1127032643556596,720000,487,224.84
6.0,1.3307990205287934,2.85,91,0.2233069004762707,0.0,0.006413786882185377,0.9330227643251419,-0.0008567830621177563,0.9317388993501663,728000,487,234.53
6.0,1.329331520795822,2.92,92,0.28000289051561145,0.0,0.009225916387513279,0.8711694979667663,-0.003173567855847068,1.119680456519127,736000,487,237.03
7.1000000000000085,1.309083353281021,3.19,93,0.30780382006268286,0.0,0.011780199888162314,0.8572512841224671,-0.001745443750114646,1.2965482378005981,744000,488,243.46
8.100000000000009,1.290390807390213,3.09,94,0.3179188434025444,0.0,0.012471138476394117,0.8718424719572068,-0.0013102674344554544,1.323081941008568,752000,488,229.71
8.100000000000009,1.311611135005951,3.4,95,0.29389895999539084,0.0,0.011038699190830812,0.8760578978061676,-0.0019019631179980933,1.2644382178783418,760000,488,241.86
7.1000000000000085,1.320700731277466,3.15,96,0.21625991982607023,0.0,0.0060912944737356155,0.9303438997268677,-0.00029251079016830774,0.9263530257344246,768000,488,236.39
7.0,1.3129648244380951,2.92,97,0.24088669441155172,0.0,0.00731674870592542,0.9174673360586166,-0.0008251869026571512,1.0239789739251137,776000,488,229.49
7.0,1.3116121256351472,2.83,98,0.296639144076938,0.0,0.009086190031375736,0.9082590019702912,-0.0037688255912507883,1.158401557803154,784000,489,224.92
7.0,1.3109052300453186,2.97,99,0.2653328848684044,0.0,0.009241915300954133,0.9046705317497253,-0.0012076196426642127,1.1264322689175605,792000,489,229.7
8.0,1.3209523892402648,3.45,100,0.23344976191872452,0.0,0.006766131565673277,0.9174232405424118,-0.0007915027647686656,0.9899180495738983,800000,489,248.53
8.0,1.3143300473690034,3.24,101,0.24310378267469557,0.0,0.0073803872684948145,0.9267826241254806,-0.002839087886386551,1.0227560746669768,808000,489,243.33
8.100000000000009,1.2573002254962922,3.4,102,0.2886579903486892,0.0,0.008147614927729592,0.9179882085323334,-0.003812439263565466,1.093777900338173,816000,489,241.99
8.100000000000009,1.2949833643436433,3.58,103,0.23778191748605748,0.0,0.007052318483474664,0.9283398211002349,-0.0004851154806056002,0.9921838870644569,824000,489,247.96
8.0,1.2943915939331054,4.01,104,0.28951254525449,0.0,0.010168811323819683,0.9001800847053528,-0.0023789437094819733,1.147087982594967,832000,489,257.43
8.0,1.3081958627700805,3.38,105,0.23712799478037916,0.0,0.00652880126144737,0.9295154923200607,-0.002774055089612375,0.9607311490178109,840000,490,243.54
8.100000000000009,1.3024100029468537,3.36,106,0.25470818416265656,0.0,0.007562922746874392,0.9243898582458496,-0.0015111049404947607,1.0303794631361962,848000,490,237.2
9.0,1.3048706007003785,3.38,107,0.2844881668869233,0.0,0.008642359278164804,0.9153923320770264,-0.0030019453447312117,1.119148514866829,856000,490,242.22
9.0,1.3030027902126313,3.8,108,0.2851342296288161,1.0,0.009167086849920451,0.9030466991662979,-0.0012740517160636955,1.1540874779224395,864000,490,259.13
9.0,1.3230519938468932,3.88,109,0.3094723129303616,1.0,0.010076167118968441,0.88754534304142,-0.004720500913099386,1.2077452754974365,872000,490,259.79
9.0,1.3113584744930267,3.99,110,0.3433780223784844,1.0,0.012386167040094733,0.8412659275531769,-0.00256246222241316,1.331910222172737,880000,491,264.11
9.0,1.2689634692668914,4.33,111,0.3525959253031039,1.0,0.012026148366276175,0.8827049934864044,-0.006766283677425235,1.3268546253442763,888000,491,271.02
9.0,1.2639927542209626,4.59,112,0.3489348840319479,1.0,0.013078845655545592,0.8499727946519852,-0.0008282752263767179,1.3797371554374696,896000,491,277.65
9.100000000000009,1.2736467158794402,5.29,113,0.36669778517980556,1.0,0.014234588115941733,0.8496174854040146,-0.0029186028061667455,1.45099502325058,904000,491,300.27
10.0,1.2718500673770905,5.55,114,0.3750985064169486,1.0,0.015569854248315095,0.8171811801195145,-0.004717082364077214,1.5233345919847487,912000,491,312.58
11.0,1.2634604048728943,5.91,115,0.3175316288021751,1.0,0.0106363948690705,0.8913790982961655,-0.0019057061290368438,1.264750074148178,920000,492,321.72
11.0,1.2719905543327332,5.65,116,0.3044638208900876,1.0,0.010517277768813074,0.8836401170492172,-0.0025751204555854203,1.2438811248540877,928000,492,308.91
11.0,1.279723129272461,5.38,117,0.3110516400590981,1.0,0.011602811831980944,0.8576702922582626,-0.0028731641639024017,1.3007860830426217,936000,492,290.38
10.0,1.2330128064751624,5.23,118,0.33910071862810215,1.0,0.013081294123549015,0.8320786678791046,-0.003533829986699857,1.3438478869199753,944000,492,284.16
10.100000000000009,1.2546460664272308,5.66,119,0.38758396573588505,1.0,0.015759498118422925,0.8263166761398315,-0.0024138350642169825,1.5338204276561738,952000,492,297.88
10.0,1.275312693119049,5.73,120,0.3052837169047425,1.0,0.009836877286434174,0.8862766236066818,-0.0007538892343291082,1.2032246565818787,960000,492,306.72
10.0,1.264786297082901,6.01,121,0.31523963339020594,2.0,0.012456622458994388,0.8669661122560501,-0.0015644100572717434,1.351010618209839,968000,492,315.82
11.0,1.277578421831131,6.53,122,0.40255203768783415,2.0,0.017386392569169403,0.8084519332647324,-0.002992581649450585,1.5901321202516556,976000,492,332.89
12.0,1.255527229309082,6.45,123,0.3791597508163238,2.0,0.013126785855274648,0.8601639342308044,-0.0009614755396614782,1.4013707667589188,984000,493,328.73
12.0,1.2611212480068206,6.56,124,0.4221501226741969,3.0,0.015943352542817594,0.8451737576723098,-0.007004785872995853,1.4932721489667893,992000,493,332.87
12.0,1.2456359159946442,6.87,125,0.39138419478603254,3.0,0.015832298030145468,0.8264878630638123,-0.002530416219960898,1.4543942147493363,1000000,493,336.27
11.0,1.241340537071228,6.15,126,0.39174516774416046,2.0,0.015111290065106005,0.8238563311100006,-0.0007018455455545336,1.4951905828714371,1008000,493,321.71
11.0,1.2572466218471527,6.32,127,0.3588725282633884,2.9000000000000004,0.013120175111107529,0.8554958707094192,-0.0020231872933072735,1.402118404507637,1016000,493,337.24
11.0,1.2307738465070726,6.21,128,0.42265061560083617,2.0,0.016018625725992025,0.8392986768484115,-0.004686406216060277,1.528380473256111,1024000,493,331.64
10.0,1.2105158907175064,5.94,129,0.40714723082585275,3.0,0.016526294192299246,0.8122671693563461,-0.00552678732725326,1.5574183404445647,1032000,494,335.37
11.0,1.2095599603652953,6.43,130,0.415532380556013,3.0,0.015059870046097785,0.8348632234334946,-0.003793402991723269,1.494550411105156,1040000,494,344.62
12.0,1.2364774572849273,6.51,131,0.4150128247678331,3.0,0.01632128969300538,0.8124348556995392,-0.0024138617268181406,1.5653600066900253,1048000,494,339.5
12.0,1.2395517313480378,6.86,132,0.37681705097289103,3.0,0.015972514813765885,0.8151725316047669,-0.0015324663146748208,1.5596876239776611,1056000,494,359.26
12.0,1.2441336691379548,7.32,133,0.39115002982315344,3.0,0.015337457782588899,0.8360963642597199,-0.001983860279433429,1.506833993792534,1064000,494,374.12
13.0,1.23345520734787,7.82,134,0.3930777118042064,3.0,0.015898138107731937,0.8312241113185883,-0.006041587195359171,1.5331722790002822,1072000,494,386.3
13.0,1.2286672747135163,7.79,135,0.3842286627816096,3.0,0.0147723210696131,0.828992058634758,-0.0029126327359699643,1.4759010988473893,1080000,494,381.5
13.0,1.2119740319252015,7.79,136,0.439192299004133,3.0,0.015344427495729179,0.8385406970977783,-0.008734652908169665,1.51160125374794,1088000,495,383.84
13.0,1.2208229458332063,7.83,137,0.40501229612105283,3.9000000000000004,0.016184323276393117,0.802208309173584,-0.0006462637735967291,1.5573252952098846,1096000,495,382.45
13.0,1.2389104890823364,8.07,138,0.3775192695173011,4.0,0.01540734595619142,0.8418533843755722,-0.004937042503152043,1.5086300092935563,1104000,495,385.18
13.0,1.2187258219718933,8.02,139,0.40067108203314517,4.0,0.015334038683213293,0.8362847596406937,-0.003665201235562563,1.5254068320989609,1112000,495,386.01
12.0,1.2208064138889312,7.59,140,0.4152302522700482,4.0,0.015909412992186844,0.8163018733263016,-0.0021996578149264677,1.5509515708684922,1120000,495,373.32
13.0,1.2221236336231232,8.1,141,0.40239745027669804,4.0,0.01630106696859002,0.806010667681694,-0.0011661045928485691,1.573443717956543,1128000,495,385.27
13.100000000000009,1.1969362771511078,8.27,142,0.4981694172134258,4.0,0.019075325783342124,0.7937584853172303,-0.005987845105555607,1.7033890241384506,1136000,495,391.63
14.100000000000009,1.2184105801582337,8.39,143,0.40897009856302496,4.0,0.016368169086053968,0.807183426618576,-0.003218928014393896,1.5721432173252106,1144000,495,398.96
14.100000000000009,1.1702798187732697,8.94,144,0.42525133342545557,4.0,0.01711717264726758,0.8054704707860947,-0.009221444245195016,1.60356583237648,1152000,496,411.9
15.0,1.189260356426239,9.5,145,0.4215569775705991,5.0,0.01797769175376743,0.800193788409233,-0.0033249089313903825,1.6437431401014329,1160000,496,426.63
15.0,1.2083371102809906,9.59,146,0.3877076767665015,4.9,0.014206381430849433,0.8479639661312103,-0.004018497745273635,1.4609153759479523,1168000,496,428.84
14.0,1.1955648732185364,8.92,147,0.40233665091044185,4.0,0.015220808028243483,0.8370608776807785,-0.003285992420860566,1.5091645634174347,1176000,496,416.86
14.0,1.1663462108373641,8.7,148,0.5577073423134817,3.0,0.025156973863486202,0.7639241242408752,-0.005485001218730758,1.7731457483768462,1184000,496,404.1
14.0,1.1618759071826934,8.54,149,0.5089592552188706,3.0,0.02009536453522742,0.7950574642419815,-0.0074516984898946245,1.7489856481552124,1192000,496,400.68
14.0,1.176074936389923,8.49,150,0.43455987747881686,3.0,0.01736440991749987,0.8012909543514252,-0.002444795656192582,1.623315361738205,1200000,496,400.91
14.0,1.188976503610611,8.71,151,0.4056133982711613,4.0,0.01672850223723799,0.7990345877408981,-0.0008620423515094444,1.5701318627595902,1208000,496,405.83
15.0,1.2205645072460174,9.05,152,0.37340283687791564,4.0,0.014136893786489963,0.8404105418920517,-0.0056818448565900325,1.4663160997629165,1216000,497,416.37
15.0,1.1966923832893372,9.46,153,0.42645527404356015,4.0,0.016580733112059532,0.8073058128356934,-0.004031007087269245,1.595994644165039,1224000,497,429.49
16.0,1.169456358551979,10.08,154,0.5564259682205133,4.9,0.022333190636709334,0.7515172183513641,-0.005522581711411476,1.8082030874490738,1232000,497,445.22
15.100000000000009,1.1833119571208954,9.79,155,0.4165278207863175,5.0,0.01776471558958292,0.8140175819396973,-0.003441157398337964,1.6256891226768493,1240000,497,438.45
15.0,1.2129857206344605,9.76,156,0.42904671051277615,5.0,0.017007559672929346,0.80366848051548,-0.003006817077693995,1.608295939564705,1248000,497,444.1
15.0,1.1893114936351776,9.89,157,0.4408007654731183,5.0,0.018335898304358125,0.7935863262414933,-0.005787599420873448,1.6730354046821594,1256000,497,452.3
16.0,1.1531610262393952,10.13,158,0.449463125101426,5.0,0.018942934833467005,0.7815543860197067,-0.005954793330165558,1.7083911502361298,1264000,497,454.29
15.100000000000009,1.1728410053253173,9.92,159,0.49945991204923873,5.0,0.021783393463119863,0.7849253457784653,-0.005538726852173568,1.800843198299408,1272000,497,445.07
15.0,1.170203173160553,9.79,160,0.4625083285642296,5.9,0.018538486934266983,0.7965103101730346,-0.005285190882423194,1.680477123260498,1280000,498,449.3
16.0,1.156842987537384,10.07,161,0.45124148343612935,6.0,0.01844327405560762,0.7765772324800492,-0.006158356663690938,1.6804660975933075,1288000,498,457.11
16.0,1.192134759426117,10.57,162,0.40327092152334904,6.0,0.016556467567570506,0.8254918950796127,-0.0024332403612788767,1.5791558653116227,1296000,498,461.85
16.0,1.192481688261032,10.55,163,0.4577799824633482,6.0,0.017911214707419278,0.8190490931272507,-0.005018677971966099,1.639187912940979,1304000,498,460.72
16.0,1.143909937143326,10.64,164,0.4940891627799094,6.0,0.020804979084059597,0.7607053679227829,-0.011080278343506507,1.7678343123197555,1312000,498,466.77
16.0,1.0705513119697572,11.0,165,0.4757959745832008,7.0,0.018024715404026212,0.7841742295026779,-0.004506015470251441,1.6630955231189728,1320000,499,476.69
16.10000000000001,1.1354487305879593,11.24,166,0.45243908917144643,7.9,0.018765501575544477,0.79191770195961,-0.0018811217485927045,1.6945241796970367,1328000,499,484.77
16.0,1.1324984335899353,10.6,167,0.5621286784643862,6.0,0.024506938201375304,0.7113868302106857,-0.007737255970423576,1.889883772134781,1336000,499,472.58
15.0,1.1611291140317916,10.52,168,0.45499731494663875,6.9,0.018113175099715592,0.7998591685295104,-0.0005489561707872781,1.6618065935373307,1344000,499,478.42
17.0,1.172816573381424,10.78,169,0.4647792995518353,7.0,0.02060937163885683,0.7801223707199096,-0.005016433996497653,1.761305087208748,1352000,499,484.28
16.10000000000001,1.1933523905277252,10.95,170,0.4440026097117217,7.0,0.018315103435888887,0.8145181477069855,-0.0035626192367635666,1.6678284376859664,1360000,499,486.33
17.0,1.2057732832431793,10.98,171,0.4839566353237881,6.9,0.022653916105628013,0.7466537988185883,-0.006318985481921118,1.858903678059578,1368000,499,485.16
17.0,1.2134399867057801,11.07,172,0.439928490257411,6.0,0.01892083018552512,0.7577021050453187,-0.0071748539068357785,1.6905799829959869,1376000,500,488.47
17.0,1.1960887348651885,11.58,173,0.4495510462215622,6.9,0.019074147017672658,0.7682810187339782,-0.0021052656786923764,1.6999456906318664,1384000,500,499.35
17.0,1.188667209148407,11.9,174,0.4819592265017104,6.0,0.019390493086539208,0.7955933541059494,-0.002250444890469225,1.715712685585022,1392000,500,497.78
