P09:episode_rewards,fps,approx_kl_divergence,clip_fraction,grad_norm,policy_entropy,epoch_idx,frames,policy_loss,PMM:episode_rewards,advantage_norm,P01:episode_rewards,value_loss,explained_variance,episode_length
252.50000000000023,705,0.0006105522011921494,0.0365966796875,0.030970360723172524,0.5409740773960948,13,133120,-0.00026784784276969733,200.75,15.968717700242996,125.0,0.013987454062589676,-3.3527612686157227e-09,336.88
252.50000000000023,708,0.0005053689616445923,0.03427734375,0.024299040319193985,0.45141317453235386,14,143360,-0.00038084070838522165,196.0,15.968717640638351,125.0,0.012612927696318365,8.568167686462402e-09,338.55
250.0,711,0.0012318035018804353,0.040869140625,0.02298281089941786,0.38589667025953533,15,153600,-0.0005298054107697681,192.5,15.968717908859253,125.0,0.012880377764304285,-2.2351741790771484e-08,336.63
250.0,713,0.0007525781444671254,0.041259765625,0.02624813635770839,0.45831638667732477,16,163840,-9.31200454942882e-05,187.75,15.968717855215072,125.0,0.013041986748430646,-5.215406417846679e-09,339.69
250.0,711,0.0008176366213461961,0.035400390625,0.028050265905327935,0.4331649949774146,17,174080,-4.528198332991451e-05,187.75,15.968717896938324,125.0,0.012273076175370079,-1.2665987014770507e-08,338.33
250.0,711,0.0009570235858743726,0.0486328125,0.030233370285599907,0.4680592406541109,18,184320,-0.0001224179519340396,189.5,15.96871789097786,125.0,0.013297359811986098,0.0,343.32
250.0,712,0.0010248216560228228,0.0532470703125,0.027601337830614532,0.502500469610095,19,194560,-0.0003486429544864222,188.0,15.968717700242996,125.0,0.012293823211803102,-8.940696716308593e-09,344.66
250.0,710,0.0011281354957930034,0.060693359375,0.03017910991496593,0.5255814725533128,20,204800,-0.0004439446027390659,192.5,15.96871787905693,125.0,0.014441360392811475,-1.7508864402770997e-08,345.26
252.50000000000023,709,0.0009164523337602759,0.058740234375,0.03074348196913478,0.6109624288976192,21,215040,-0.0002321249950909987,201.5,15.968717944622039,125.0,0.014311961890780368,-1.862645149230957e-09,339.73
275.0,711,0.0006949138988545656,0.0389892578125,0.031892872824857296,0.6628362160176039,22,225280,-5.803751992061734e-05,208.0,15.968717861175538,125.0,0.01395205115841236,-2.9802322387695314e-09,336.04
275.0,709,0.0011387653421508048,0.0654052734375,0.036042945382441585,0.6875368136912584,23,235520,-0.00042413351184222847,211.5,15.968717724084854,125.0,0.014253186345740687,7.078051567077636e-09,336.99
250.0,707,0.0015126438698189304,0.083154296875,0.03884058360857745,0.735380246117711,24,245760,-0.00029947637813165784,205.5,15.968717807531357,125.0,0.013820053040399216,-2.868473529815674e-08,341.35
275.0,706,0.001236581279817983,0.07919921875,0.04301510242153546,0.8340345170348883,25,256000,-5.4184379405342045e-05,218.0,15.968717849254608,125.0,0.01605946668132674,0.0,341.75
300.0,707,0.0018756675353216678,0.1095458984375,0.0495768418163504,0.9050504609942436,26,266240,-0.0006449377862736583,228.75,15.968717753887177,175.0,0.017419591746875084,-2.6077032089233397e-09,335.23
300.0,708,0.0015825043751256374,0.08662109375,0.04450462822768201,0.8842959400266409,27,276480,-8.7469641584903e-05,234.75,15.968717908859253,175.0,0.014715834439266473,-8.568167686462402e-09,337.06
300.0,709,0.0021302603286699195,0.096826171875,0.04151509119648679,0.8579379051923752,28,286720,-0.0009036774863488972,232.0,15.968718016147614,175.0,0.01596729212324135,-1.862645149230957e-08,334.06
277.5000000000002,709,0.0013184925899366816,0.071533203125,0.044259156780775195,0.9102983318269253,29,296960,-0.0004912798118311912,229.0,15.968717950582505,175.0,0.015962244477123022,-5.960464477539063e-09,334.6
300.0,711,0.0013321491050902524,0.078466796875,0.04496429039677978,0.8541676480323076,30,307200,-0.00024828178866300734,230.0,15.968717944622039,172.5,0.015989283108501694,0.0,330.44
300.0,711,0.0016596581417616108,0.10234375,0.05211482462460452,0.911534758657217,31,317440,-0.0004003194728284143,238.0,15.968717950582505,172.5,0.017675615608459337,-1.862645149230957e-09,330.68
325.0,712,0.00241556985419038,0.1432373046875,0.06117089038060795,1.0768861338496207,32,327680,-0.0007026798004517332,251.25,15.968717885017394,175.0,0.019759089295985178,-3.7252902984619143e-10,325.97
350.0,713,0.0019497764433907606,0.0968505859375,0.053322501947816604,1.088072945922613,33,337920,-0.000637139062746428,275.25,15.968718218803406,200.0,0.02115724214236252,-4.097819328308106e-09,316.87
350.0,712,0.0020843354968690165,0.113330078125,0.05349260585960788,1.0102304611355066,34,348160,-0.0009826570138102397,282.25,15.968718034029006,225.0,0.019936936540761962,2.2351741790771484e-09,309.19
350.0,711,0.0014307290448542175,0.0849853515625,0.04787097432357963,0.9805678553879261,35,358400,-0.0007525575056206435,285.75,15.968718081712723,225.0,0.02090429762029089,1.1175870895385742e-09,309.58
350.0,711,0.0017763011952467878,0.1113037109375,0.05622414417211493,1.0393135018646718,36,368640,-0.0009068565035704523,280.75,15.968718153238296,222.5,0.020213753322605044,1.7136335372924803e-08,308.43
350.0,709,0.001647456335386721,0.0927978515625,0.05591162632133523,1.0211900621652603,37,378880,-0.0005150651879375801,285.75,15.968718189001084,225.0,0.02124433417338878,-1.862645149230957e-08,309.02
325.0,709,0.0018356084905661874,0.0883056640625,0.053240118711857375,1.0024511467665433,38,389120,-0.0009611792644136586,282.75,15.968718135356903,225.0,0.020347409445093945,1.4901161193847657e-09,306.88
350.0,707,0.0018540069941195725,0.1314453125,0.06254191772727291,1.0079073708504438,39,399360,-0.0008073843782767653,284.5,15.968718069791795,225.0,0.021073492721188813,2.9802322387695314e-09,307.12
325.0,706,0.0021618466661024625,0.1181640625,0.05630227952798802,1.0217502623796464,40,409600,-0.0009483910806011408,282.5,15.9687180519104,225.0,0.020212947181425987,5.215406417846679e-09,306.03
350.0,707,0.0017819192180354548,0.0989501953125,0.051177711000347736,1.0298205733299255,41,419840,-0.0012133814627304674,279.75,15.968718093633651,225.0,0.020070868282346055,-1.862645149230957e-09,307.72
350.0,706,0.001420188764524255,0.085205078125,0.051490481094551066,1.0342633411288262,42,430080,-0.0008020682900678367,278.25,15.96871811747551,225.0,0.01963226417428814,-1.6763806343078613e-08,310.91
350.0,707,0.001799293562226012,0.0914306640625,0.050499064465629864,1.0644147634506225,43,440320,-0.0006880911416374147,281.75,15.968718039989472,225.0,0.020553560060216115,2.4959444999694825e-08,315.8
350.0,707,0.002258371931009151,0.1333251953125,0.0535410861580766,1.0635864295065403,44,450560,-0.0013940725097199903,286.25,15.968718206882476,225.0,0.02046509100473486,-7.82310962677002e-09,317.48
350.0,705,0.0020811479809253798,0.14111328125,0.057948012423133646,1.0796886920928954,45,460800,-0.0012756447191350161,288.0,15.968718075752259,225.0,0.020425865973811595,-1.4901161193847657e-09,318.66
350.0,706,0.0016089925361598035,0.1113037109375,0.05755549178905768,1.097572360187769,46,471040,-0.0006888060685014352,285.25,15.968718016147614,225.0,0.01922388305538334,-3.7252902984619143e-10,321.21
350.0,706,0.0015508369654639864,0.0958984375,0.05281311665791275,1.1108855783939362,47,481280,-0.000829413055907935,278.25,15.968718057870865,225.0,0.018706472200574354,2.0116567611694337e-08,322.52
350.0,705,0.0015627820616600729,0.1191650390625,0.059153263349807084,1.0988898530602456,48,491520,-0.0006610802200157195,278.0,15.968718063831329,225.0,0.01941468075965531,-1.899898052215576e-08,322.14
350.0,705,0.001568833498603084,0.0875,0.05236294602512233,1.1070503570139407,49,501760,-0.001037033155444078,277.0,15.968718159198762,225.0,0.019515332067385316,-1.564621925354004e-08,321.81
350.0,703,0.0022234185124965222,0.130859375,0.05408915658817139,1.1030888266861438,50,512000,-0.0009066589409485459,277.75,15.968717873096466,200.0,0.018965341232251375,-1.5273690223693846e-08,322.24
350.0,702,0.0018549778910738723,0.108740234375,0.05528951896103017,1.0878440611064435,51,522240,-0.0006179251853609457,273.5,15.968718004226684,200.0,0.018653939140494912,-7.450580596923829e-10,323.84
350.0,702,0.0019284837629413687,0.104638671875,0.05437522664902552,1.1314631313085557,52,532480,-0.0008197677612770349,275.0,15.968718135356903,200.0,0.019563900906359778,1.2293457984924316e-08,325.01
350.0,703,0.0018630606131409878,0.1224853515625,0.05597897128625694,1.2023605898022651,53,542720,-0.0007480876054614782,280.5,15.968718004226684,200.0,0.018998163449577988,-1.3783574104309083e-08,330.63
350.0,704,0.0018883870642071089,0.0969482421875,0.05361210257185296,1.18408819809556,54,552960,-0.0006482958095148205,281.75,15.968717902898788,200.0,0.018750031339004637,1.3783574104309083e-08,329.9
327.5000000000002,705,0.001802253233108786,0.114111328125,0.04883886233773437,1.0869798608124257,55,563200,-0.0010243198426906019,271.0,15.968717944622039,200.0,0.01779263638309203,1.862645149230957e-09,331.37
350.0,704,0.0025573919817361455,0.170703125,0.05932996816741114,1.0486930318176746,56,573440,-0.0018779984675347805,267.25,15.968717920780183,200.0,0.0192902299342677,-4.8428773880004884e-09,325.79
325.0,705,0.002034346525756803,0.1346435546875,0.05691203328691,1.0928144492208958,57,583680,-0.0012905371520901098,266.0,15.968718075752259,200.0,0.01823299974494148,1.2293457984924316e-08,325.45
327.5000000000002,704,0.0016175510911978109,0.0927734375,0.050307875118602276,1.1043995827436448,58,593920,-0.0007145382143789903,272.0,15.96871789097786,200.0,0.018224391274270602,-1.899898052215576e-08,325.48
325.0,704,0.0021246104674833787,0.1311279296875,0.05363714019697756,1.127655952423811,59,604160,-0.0012028184515656903,263.75,15.968718099594117,200.0,0.01812146978918463,-2.2351741790771484e-09,329.94
325.0,704,0.0016397375838778316,0.0978271484375,0.05222078268664891,1.1576224148273468,60,614400,-0.0008404761814745143,268.0,15.968717938661575,225.0,0.018337810898083264,1.9371509552001954e-08,333.0
327.5000000000002,704,0.0018954538407996325,0.1169677734375,0.05324510840161525,1.1668416440486908,61,624640,-0.0009943158103851602,268.5,15.968717783689499,222.5,0.017283900998882017,7.450580596923828e-09,337.32
350.0,704,0.0018196639463837982,0.134716796875,0.05338343055131969,1.1902295626699924,62,634880,-0.0008343211899045855,267.75,15.96871787905693,197.5,0.01620264619414229,-1.601874828338623e-08,343.08
350.0,704,0.0022102428682046595,0.157470703125,0.057946114319172445,1.2402643419802188,63,645120,-0.001270199188729748,268.25,15.968718034029006,175.0,0.017917191103333608,-1.862645149230957e-09,343.06
352.5000000000002,703,0.002034159156556825,0.1353515625,0.05793896809135453,1.2466059803962708,64,655360,-0.0013338644552277402,271.25,15.968717801570893,175.0,0.018072669536923058,-7.450580596923828e-09,343.05
350.0,703,0.001990923707512593,0.145654296875,0.060965655580097325,1.2644801676273345,65,665600,-0.0013386608683504165,275.25,15.968718028068542,200.0,0.02005664602620527,8.940696716308593e-09,333.37
350.0,704,0.00231176278609837,0.12138671875,0.06368255378679451,1.2765298143029213,66,675840,-0.000791390860104002,288.25,15.968717962503433,200.0,0.019248372019501404,-6.332993507385254e-09,333.74
352.5000000000002,703,0.0021052121087222985,0.11923828125,0.05684146560861849,1.3066525802016258,67,686080,-0.00037030742096249013,286.0,15.968717807531357,222.5,0.01898067788861226,-1.2665987014770507e-08,329.16
375.0,704,0.0019944482255937145,0.139013671875,0.05868758102863127,1.2579195953905582,68,696320,-0.00113324316625949,292.0,15.968718057870865,222.5,0.019650564208859578,-2.9802322387695314e-09,333.42
375.0,703,0.002022260984585955,0.1169189453125,0.05156558827529485,1.2188436686992645,69,706560,-0.0015102243603905662,288.5,15.968717986345291,200.0,0.019528475202969277,-1.4901161193847657e-09,333.67
375.0,703,0.0015643411998155442,0.0912841796875,0.053161587997808665,1.1726473823189736,70,716800,-0.0008670684677781537,295.25,15.968718075752259,225.0,0.020625281118554994,-5.587935447692871e-09,332.28
350.0,703,0.0017545181057130321,0.1068603515625,0.05406898234818606,1.1541507303714753,71,727040,-0.0009376624977448956,292.5,15.968717986345291,225.0,0.01988798113889061,-7.450580596923828e-09,326.72
350.0,703,0.001973301510594183,0.1424560546875,0.05903170736201,1.161591062694788,72,737280,-0.0009430204052478075,288.25,15.968718004226684,225.0,0.018968530508573167,-1.2665987014770507e-08,322.32
350.0,702,0.0014247316927594512,0.1019775390625,0.049533855765409966,1.1186134494841098,73,747520,-0.0007850341615267098,273.5,15.968718093633651,200.0,0.01879802148323506,-2.7567148208618165e-08,321.06
350.0,702,0.0016656997088375647,0.091015625,0.046800947022703904,1.1095366459339857,74,757760,-0.0012220965698361396,269.25,15.968717831373215,197.5,0.018418128907796927,-1.4901161193847657e-09,325.03
350.0,702,0.002095740281359326,0.12880859375,0.05294479193147152,1.1227555736899375,75,768000,-0.0010384340886957944,270.25,15.968718022108078,175.0,0.019095648350776172,-5.587935447692871e-09,327.0
350.0,703,0.001706527649855616,0.1061279296875,0.0544354444654523,1.1774733744561672,76,778240,-0.0009458810061914846,274.25,15.968718093633651,200.0,0.019284945109393447,2.644956111907959e-08,325.2
350.0,702,0.0017775378482127735,0.1204833984375,0.057820229880799136,1.260621152818203,77,788480,-0.000628571305423975,279.25,15.968718045949936,200.0,0.019402940399595538,-1.080334186553955e-08,323.46
350.0,701,0.0020498626973278534,0.1368896484375,0.05542449220426495,1.290953603386879,78,798720,-0.0008868735807482153,276.0,15.968717795610427,200.0,0.018712679762393235,1.2665987014770507e-08,323.36
350.0,701,0.002146133203291356,0.154833984375,0.05979350730443136,1.300736729055643,79,808960,-0.0013608386332634836,281.0,15.968718093633651,200.0,0.019255922245793044,2.384185791015625e-08,327.07
375.0,701,0.002082080616719395,0.1532958984375,0.06148193757657496,1.308696348965168,80,819200,-0.0013758588553173467,279.0,15.96871777176857,200.0,0.01916465607355349,1.1548399925231934e-08,326.21
375.0,701,0.0019792278499437543,0.127197265625,0.05380701607630585,1.275793333351612,81,829440,-0.0015131115273106844,282.0,15.968717938661575,200.0,0.0198571385408286,-8.568167686462402e-09,327.71
375.0,701,0.0016198136862783485,0.106396484375,0.054884884537249136,1.2844605162739753,82,839680,-0.0009917329967720433,280.5,15.968718105554581,200.0,0.01898153998190537,3.3527612686157227e-09,324.93
350.0,701,0.0021032514447199445,0.1468994140625,0.05731452782903938,1.2904883064329624,83,849920,-0.0010657632636139169,284.25,15.968717962503433,222.5,0.01947800307534635,-8.568167686462402e-09,325.04
350.0,702,0.0018020787754352342,0.1086181640625,0.05304634548118731,1.3124671027064323,84,860160,-0.0010656637692591175,286.75,15.96871801018715,225.0,0.02007665277342312,-1.5273690223693846e-08,324.18
375.0,702,0.0016774808318558599,0.1176025390625,0.055229010644186796,1.3013426765799523,85,870400,-0.001159488016855903,285.5,15.968718200922012,222.5,0.01942846941528842,1.862645149230957e-08,325.88
375.0,702,0.0020577778655479053,0.1609130859375,0.05996857469130583,1.2739646486937999,86,880640,-0.0017043231287971138,287.0,15.968718039989472,225.0,0.019902088562957942,1.1548399925231934e-08,327.14
375.0,702,0.0022757584834721457,0.141943359375,0.0593084260928697,1.2451305210590362,87,890880,-0.0011788397416239605,291.75,15.96871817111969,225.0,0.019648721138946713,-3.5017728805541994e-08,331.69
350.0,703,0.0018803987532066912,0.11572265625,0.05380650577725406,1.2446996718645096,88,901120,-0.0008921598200686276,288.25,15.968718016147614,225.0,0.01841414876980707,-1.4901161193847656e-08,335.9
350.0,703,0.0019336785494544983,0.1335205078125,0.05636337094954717,1.3009018406271935,89,911360,-0.0007353838736889884,286.0,15.968718039989472,200.0,0.01841437481052708,-1.3783574104309083e-08,340.09
350.0,703,0.002314583124325509,0.15732421875,0.05771749076582202,1.3190177865326405,90,921600,-0.0012063398957252503,280.0,15.968717962503433,200.0,0.01708683610049775,6.7055225372314455e-09,343.84
352.5000000000002,703,0.002113173828003312,0.15517578125,0.05534264356734024,1.3251312524080276,91,931840,-0.0014933361759176477,280.5,15.968717980384827,200.0,0.01832086609210819,-2.2351741790771484e-08,341.75
350.0,702,0.0017237096572387145,0.1235595703125,0.057221337638087136,1.3151145935058595,92,942080,-0.0010884043702390044,278.0,15.968718093633651,197.5,0.018609627999830992,-1.1548399925231934e-08,339.91
352.5000000000002,702,0.0018426288440878125,0.117578125,0.057259333344908445,1.2730862624943255,93,952320,-0.001149341234122403,285.25,15.968718063831329,200.0,0.019063344708411024,8.195638656616212e-09,338.91
352.5000000000002,703,0.001408206867000672,0.0980224609375,0.05082420445628649,1.2530391797423364,94,962560,-0.0006741025194060057,287.25,15.968718111515045,200.0,0.019270593201508746,2.16066837310791e-08,335.76
352.5000000000002,703,0.0018397409483327464,0.136279296875,0.05786167801613212,1.2644214399158955,95,972800,-0.0013670333864865825,289.0,15.968718034029006,225.0,0.019070606102468447,-1.2293457984924316e-08,333.62
375.0,704,0.00152852275201667,0.1105712890625,0.0537321776842545,1.27900352999568,96,983040,-0.0007982938055647537,285.5,15.968718039989472,225.0,0.0201450870372355,7.82310962677002e-09,328.66
352.5000000000002,704,0.0016970351550412489,0.125830078125,0.05893050345007759,1.297532542794943,97,993280,-0.0008416565833613276,285.25,15.968718045949936,225.0,0.01915691565372981,2.9802322387695314e-09,329.52
375.0,703,0.001845812848944206,0.14677734375,0.06116017560360156,1.3149847023189067,98,1003520,-0.0012993563112104311,288.25,15.968718045949936,225.0,0.01891727054317016,-1.862645149230957e-09,330.88
350.0,703,0.0022206787219886336,0.15634765625,0.054734591065189166,1.2473605677485466,99,1013760,-0.001513128902297467,279.75,15.968718022108078,200.0,0.01836986059497576,-1.080334186553955e-08,332.28
350.0,703,0.0020478840961004607,0.135302734375,0.05496021127743263,1.340418990701437,100,1024000,-0.0012862815405242146,280.5,15.968717986345291,200.0,0.017528976185712964,1.0058283805847169e-08,337.43
375.0,703,0.0026034360859398475,0.156591796875,0.05553738898326251,1.3243923686444758,101,1034240,-0.001474718246026896,278.5,15.968717986345291,175.0,0.01822630562237464,3.725290298461914e-09,335.6
375.0,703,0.0016841777120930601,0.11513671875,0.04959893857037011,1.2472761772572993,102,1044480,-0.0008314926701132209,297.25,15.968718022108078,200.0,0.019643107405863704,-1.601874828338623e-08,343.42
377.5000000000002,702,0.0016999294372595842,0.1143798828125,0.04873053178038341,1.2548247776925563,103,1054720,-0.0007031742337858304,290.5,15.968717944622039,175.0,0.018046452433918603,1.3783574104309083e-08,338.23
377.5000000000002,702,0.0017257770115747916,0.137060546875,0.0567157984302896,1.239070213586092,104,1064960,-0.0012127465655794368,290.25,15.968718016147614,175.0,0.018712338540353812,1.2293457984924316e-08,340.65
375.0,701,0.0016011569955708183,0.13017578125,0.05983651106335717,1.2533941023051738,105,1075200,-0.001043093908810988,287.25,15.968718081712723,175.0,0.01968241481226869,-7.450580596923828e-09,333.05
375.0,701,0.0017205267507449662,0.1217529296875,0.05547815220303558,1.3019288085401057,106,1085440,-0.0008684476371854544,283.25,15.96871822476387,175.0,0.019225443019240628,1.4901161193847657e-09,331.48
375.0,702,0.00196529755932886,0.133056640625,0.05782686518973812,1.2749833643436432,107,1095680,-0.0009470549382967874,295.25,15.968718087673187,200.0,0.019738186558242887,1.825392246246338e-08,328.83
377.5000000000002,702,0.001782395074036458,0.122900390625,0.05577606419432263,1.2635696992278098,108,1105920,-0.0012128184986067935,298.5,15.968717992305756,200.0,0.019579214992700145,-7.078051567077636e-09,330.23
400.0,702,0.0013362993284857794,0.080859375,0.047646236226179736,1.2016566090285778,109,1116160,-0.0005256568780168891,297.0,15.968717974424361,200.0,0.017728354342398233,-5.960464477539063e-09,331.2
350.0,702,0.0015093389138172598,0.093603515625,0.049889886358774206,1.1679659016430377,110,1126400,-0.0006695702002616599,282.0,15.968717926740647,200.0,0.017915143322898074,2.0116567611694337e-08,333.85
350.0,702,0.001412776680274419,0.10546875,0.04987797288850106,1.210354883223772,111,1136640,-0.0006836385538917967,264.75,15.968717974424361,175.0,0.01822805371193681,-1.30385160446167e-08,329.47
327.5000000000002,702,0.0016285977521420137,0.1114501953125,0.05210143917190837,1.3106863155961037,112,1146880,-0.0005169253272470087,252.5,15.96871801018715,175.0,0.0166819858859526,-1.6391277313232423e-08,329.26
350.0,701,0.002055733555027928,0.1437744140625,0.056030900250011104,1.3887675672769546,113,1157120,-0.001223536822362803,252.75,15.968718004226684,175.0,0.016186750700580888,-4.470348358154297e-09,331.8
375.0,701,0.0020069044498995936,0.148193359375,0.05688331040962489,1.3517654366791247,114,1167360,-0.0007035899732727557,255.5,15.968717956542969,175.0,0.017808165910537355,-7.82310962677002e-09,336.44
375.0,701,0.001934487365502946,0.1479736328125,0.05382729774843707,1.3280584655702115,115,1177600,-0.0014749846915947274,256.5,15.968718057870865,175.0,0.01759525216766633,4.470348358154297e-09,333.12
375.0,700,0.0017849049737748146,0.1296630859375,0.0502343276610099,1.3046252354979515,116,1187840,-0.000947515681036748,260.5,15.968717896938324,175.0,0.017442347476026042,1.0430812835693359e-08,331.61
375.0,700,0.0018086131440441023,0.14375,0.05432790719482996,1.2901245072484016,117,1198080,-0.0011995569773716852,272.0,15.968717950582505,175.0,0.01786463776079472,1.4528632164001465e-08,337.29
402.5000000000002,700,0.001505644691903285,0.1116943359375,0.05460416406185962,1.4173429265618325,118,1208320,-0.0003756638383492827,294.25,15.968718028068542,175.0,0.016852670029038563,-5.215406417846679e-09,347.76
402.5000000000002,700,0.0016846851884565694,0.1344482421875,0.05880943881752283,1.458365324139595,119,1218560,-0.0013259749568533153,296.0,15.968718111515045,175.0,0.01725766038580332,-1.1920928955078126e-08,351.27
432.5000000000006,700,0.0019194600975197319,0.1517333984375,0.06007968691723524,1.4567338444292546,120,1228800,-0.0011432812927523628,297.5,15.96871782541275,175.0,0.01733625023625791,2.6077032089233397e-09,353.91
400.0,700,0.001869945048485988,0.1501953125,0.05799148579364401,1.4818573236465453,121,1239040,-0.0014799244760069995,280.0,15.968717956542969,150.0,0.01482220205361955,-5.587935447692871e-09,351.67
507.5000000000006,699,0.0019366002970855334,0.1651123046875,0.057793606047863245,1.4892755225300789,122,1249280,-0.001118953144759871,280.75,15.968717974424361,150.0,0.01583316369506065,5.587935447692871e-09,349.0
530.0000000000005,699,0.00164014187512862,0.143994140625,0.05703646823834746,1.502547699958086,123,1259520,-0.0008397025521844625,272.75,15.9687180519104,150.0,0.01560611949826125,3.3527612686157227e-09,346.61
402.5000000000002,699,0.0016627415545030998,0.14189453125,0.05162904384386877,1.4375861823558806,124,1269760,-0.0009232625932781957,260.5,15.96871793270111,147.5,0.014805653784424066,-4.470348358154297e-09,349.38
377.5000000000002,699,0.0021737278094747124,0.1957763671875,0.05710473087843467,1.4581561833620071,125,1280000,-0.001480362401343882,240.75,15.968717861175538,122.5,0.014382495760219171,6.332993507385254e-09,344.9
377.5000000000002,698,0.00196415049400116,0.1494140625,0.053777794006481416,1.5062853224575519,126,1290240,-0.0013636818650411442,244.0,15.96871782541275,125.0,0.016155291484028566,-2.2351741790771484e-09,347.0
352.5000000000002,698,0.0017332154255356614,0.1616455078125,0.05862889564700632,1.5279230080544948,127,1300480,-0.0008191097440430894,235.75,15.968717819452285,122.5,0.014447591913631186,9.685754776000977e-09,341.34
350.0,699,0.002125207146741559,0.1850341796875,0.05720035058591386,1.5384991981089116,128,1310720,-0.001292874850332737,241.5,15.968718075752259,100.0,0.013545172817248385,-3.3527612686157227e-09,345.23
350.0,699,0.0017135058949179437,0.140966796875,0.05831376249696858,1.5570022150874139,129,1320960,-0.0011169835284817963,224.75,15.96871783733368,97.5,0.013190921710338444,8.568167686462402e-09,338.78
350.0,699,0.0019165677650107682,0.17275390625,0.05940328974012186,1.5792343072593211,130,1331200,-0.0005029156542150304,212.75,15.968717807531357,75.0,0.012284023249230813,3.7252902984619143e-10,336.63
377.5000000000002,699,0.0026272318566498143,0.2296142578125,0.06067784812868743,1.5715269207954408,131,1341440,-0.0015831421129405498,207.0,15.96871782541275,75.0,0.011565411192714236,-1.899898052215576e-08,333.28
407.5000000000006,699,0.0023994288128051265,0.221435546875,0.05944297029916892,1.6077255941927433,132,1351680,-0.001492116873851046,205.25,15.968718028068542,75.0,0.011661228124285116,7.078051567077636e-09,336.74
355.00000000000045,699,0.001991798780716181,0.1712158203125,0.05782142376626283,1.5844844534993172,133,1361920,-0.000773027297691442,192.25,15.96871782541275,50.0,0.010622184201565688,-1.080334186553955e-08,332.58
327.5000000000002,700,0.002248580382047294,0.1892333984375,0.056807999794120545,1.5328536719083785,134,1372160,-0.00100131944345776,188.25,15.968717920780183,50.0,0.012070859806408407,3.3527612686157227e-09,334.29
277.5000000000002,700,0.002015247564509082,0.1554931640625,0.050360509990228786,1.539414145797491,135,1382400,-0.0011051968875108286,178.75,15.968717753887177,50.0,0.0107792484559468,1.899898052215576e-08,335.67
330.0000000000004,700,0.0021435622992584057,0.164697265625,0.05047413551189197,1.4655744276940823,136,1392640,-0.0010622430039802567,180.75,15.968717920780183,50.0,0.009766190541267861,-2.60770320892334e-08,337.76
427.5000000000002,700,0.001692661381059679,0.1278564453125,0.05160481551863364,1.3905417285859585,137,1402880,-0.0010517405171412975,191.75,15.968717908859253,50.0,0.01169800904317526,-8.568167686462402e-09,337.6
335.00000000000085,700,0.0026171568085487707,0.2640625,0.05721828605390009,1.3817844301462174,138,1413120,-0.0014649236429249868,173.25,15.968717694282532,50.0,0.008951820295988,-9.685754776000977e-09,335.96
452.50000000000017,700,0.0022239958736520295,0.1987548828125,0.05290788516218904,1.3798580586910247,139,1423360,-0.0011924696067580954,178.5,15.968717813491821,50.0,0.008608220287715084,3.7252902984619143e-10,341.99
