policy_entropy,explained_variance,frames,value_loss,advantage_norm,epoch_idx,grad_norm,policy_loss,approx_kl_divergence,P01:episode_rewards,fps,episode_length,P09:episode_rewards,PMM:episode_rewards,clip_fraction
1.6170507088940211,-3.294178177416325,10240,6320424.869865781,15.96871771812439,1,13180072.818119287,0.054205788364924956,2143.3201740263194,25.0,481,322.82142857142856,200.0,119.64285714285714,0.4904052734375
1.777163001894951,1.6391277313232423e-08,20480,0.008061092823845683,15.968717461824417,2,0.10846720816176633,-0.0026906426228379132,0.004771327276387183,0.0,387,326.4,232.5000000000001,132.08333333333334,0.28994140625
1.78391617462039,-2.2351741790771484e-09,30720,0.007866009713461608,15.968717741966248,3,0.07674355716860257,-0.0014236456274375087,0.003733563226182923,25.0,428,326.47872340425533,300.0,141.48936170212767,0.2612060546875
1.7749944753944873,-4.470348358154297e-09,40960,0.010043604980091913,15.968717736005782,4,0.06101542149389366,-0.0020387997250509216,0.003265206796027087,25.0,448,329.43,332.5000000000006,157.25,0.2271728515625
1.7673394873738288,-1.4156103134155273e-08,51200,0.01075750164600322,15.96871787905693,5,0.05376128194241505,-0.0015184634667093633,0.002731648214296456,25.0,463,331.08,380.00000000000045,172.75,0.1985595703125
1.7661967322230339,-1.862645149230957e-09,61440,0.009524465810136462,15.968717640638351,6,0.05259259530542456,-0.001955619793807273,0.0034083141591622736,50.0,475,338.12,455.0000000000004,194.0,0.241162109375
1.7672266095876694,-2.6077032089233397e-09,71680,0.008999740751460195,15.968717318773269,7,0.05345422144791846,-0.0015914753588731402,0.0027666850895457173,50.0,486,334.52,327.5000000000002,179.5,0.2034912109375
1.7662149995565415,-4.470348358154297e-09,81920,0.00918938545655692,15.968717855215072,8,0.053936029254202045,-0.00178821801491722,0.003587195289856027,50.0,491,336.33,300.0,170.0,0.2610595703125
1.7749197088181972,-2.9802322387695314e-09,92160,0.007992195008637282,15.968717634677887,9,0.0515378752832578,-0.0018200897149654339,0.0032732730198688385,50.0,498,327.87,275.0,152.25,0.254541015625
1.7767244309186936,3.725290298461914e-09,102400,0.009683150648197626,15.968717700242996,10,0.051721016396516814,-0.002139290918421466,0.003187052533417045,47.50000000000001,504,331.43,307.5000000000006,160.25,0.2567138671875
1.766240544617176,1.30385160446167e-08,112640,0.008900464832368015,15.968717855215072,11,0.0517471273817357,-0.0018352096401940798,0.0028461928798037663,50.0,508,334.9,325.0,171.0,0.2216796875
1.7691054217517377,7.450580596923829e-10,122880,0.008724030446683174,15.968717646598815,12,0.05239524354091244,-0.0015927372256555826,0.002996781071131238,50.0,511,335.55,325.0,175.75,0.2115234375
1.7510936185717583,-1.1175870895385742e-08,133120,0.00825116499336218,15.968717741966248,13,0.05037715508782385,-0.0015713613298430572,0.002938900796482358,47.50000000000001,515,332.5,325.0,170.75,0.234912109375
1.7698076225817203,1.080334186553955e-08,143360,0.006453410579047159,15.968716835975647,14,0.05201221177020282,-0.0010511732070881408,0.0029436376722742352,25.0,517,320.93,300.0,140.75,0.217138671875
1.7755867429077625,-1.3783574104309083e-08,153600,0.0079321787017534,15.968717277050018,15,0.05511496825333141,-0.0015211099736916367,0.0036662153324414247,22.500000000000007,520,319.45,277.5000000000002,136.25,0.29326171875
1.778006760776043,-1.1920928955078126e-08,163840,0.009313204832869815,15.968717807531357,16,0.054225721502591716,-0.0020467796610319057,0.003404630224599714,22.500000000000007,521,322.49,327.5000000000002,148.75,0.23984375
1.7660945378243924,-1.7508864402770997e-08,174080,0.007421713684425413,15.968717533349992,17,0.053157205255166706,-0.0018774201980704674,0.003262529754613297,0.0,523,329.29,302.5000000000002,151.0,0.2388671875
1.7627314515411854,8.940696716308593e-09,184320,0.005151376353194337,15.968694806098938,18,0.052120625363832496,-0.0010724494346504797,0.003047338378780751,0.0,524,326.26,257.5000000000006,134.75,0.214208984375
1.7810641266405582,-2.2724270820617674e-08,194560,0.0077354545675916596,15.968717855215072,19,0.051519465173586146,-0.0019655505631817503,0.0032715001731361327,0.0,525,325.24,257.5000000000006,129.0,0.2403564453125
1.763162947446108,1.1175870895385742e-09,204800,0.008680790305106711,15.968717437982558,20,0.05467579923518292,-0.0016738566981075564,0.0031588121639401835,0.0,527,324.06,425.0,147.0,0.2406494140625
1.7844555430114268,1.9371509552001954e-08,215040,0.007667025735736388,15.968717557191848,21,0.053137624922637114,-0.0009412640174559783,0.0026036244056740544,22.500000000000007,528,323.22,400.0,151.25,0.19150390625
1.7705713212490082,-1.6763806343078613e-08,225280,0.010602964641657308,15.968717539310456,22,0.056509481089446034,-0.001541157704559737,0.002849386982802571,25.0,528,330.66,350.0,159.25,0.2186767578125
1.7606921829283237,-1.7881393432617187e-08,235520,0.011214828603260684,15.968717777729035,23,0.055136985683692866,-0.001842279068659991,0.0038125664948893247,25.0,529,339.47,352.5000000000002,187.25,0.2619384765625
1.7764934696257115,7.450580596923829e-10,245760,0.010583711602521362,15.968717747926712,24,0.05361009930632913,-0.0012087815048289485,0.002132073215824448,25.0,529,346.43,452.50000000000017,205.25,0.162158203125
1.7787602260708808,-2.7567148208618165e-08,256000,0.009661541528657835,15.968717682361603,25,0.05544424411086483,-0.001863510432667681,0.0035354781303226445,50.0,529,347.92,500.0,215.0,0.271142578125
1.785488700121641,7.82310962677002e-09,266240,0.0073424573916554435,15.968717318773269,26,0.05380003508612383,-0.0017165586483315564,0.0036886779786641454,25.0,530,345.38,455.0000000000004,192.0,0.259130859375
1.7803240075707436,1.4528632164001465e-08,276480,0.00955076635750629,15.968717461824417,27,0.053964561474994566,-0.0016888345882762224,0.0028531971989650628,25.0,531,342.42,432.5000000000006,179.0,0.2201416015625
1.776910514384508,-1.7508864402770997e-08,286720,0.009244067675535917,15.968717724084854,28,0.05501402091818056,-0.0021261552112264324,0.0031356472191248486,25.0,531,344.63,502.5000000000002,186.0,0.2446533203125
1.7652256540954112,-6.7055225372314455e-09,296960,0.009223515314442921,15.96871754527092,29,0.05067668366828321,-0.0016868700935447124,0.003290862676135475,25.0,531,339.0,525.0,200.25,0.234130859375
1.7635462619364262,-4.8428773880004884e-09,307200,0.008712543914634807,15.968717485666275,30,0.0526377175548548,-0.0017898279744258615,0.002738495917827777,25.0,532,338.22,525.0,194.0,0.209521484375
1.768199197202921,-2.3469328880310058e-08,317440,0.009072504221694543,15.968717867136002,31,0.054978089472205095,-0.002372305769677041,0.003092788254875245,47.50000000000001,532,337.34,427.5000000000002,184.0,0.25693359375
1.7785890832543374,2.4959444999694825e-08,327680,0.007849099036502594,15.968716579675675,32,0.05144680240604329,-0.0011132271225505973,0.00285859608270016,47.50000000000001,533,336.1,300.0,163.5,0.228955078125
1.7750739559531212,-3.3527612686157227e-09,337920,0.007181171633101257,15.968717354536057,33,0.05312036677627692,-0.0014277304348070175,0.0031745640339750024,25.0,533,332.14,275.0,150.75,0.2326416015625
1.7798119902610778,1.6763806343078613e-08,348160,0.00846712807071981,15.968716990947723,34,0.05103595454003475,-0.0012165441090473904,0.003034657058162793,25.0,534,323.22,250.0,134.75,0.2296142578125
1.7711950190365315,-9.685754776000977e-09,358400,0.010961440948995005,15.96871754527092,35,0.053446635572751054,-0.0010267636527714786,0.0023054895630366446,25.0,534,330.27,305.00000000000045,151.0,0.164697265625
1.774749607592821,-1.1920928955078126e-08,368640,0.011027192724213819,15.968717694282532,36,0.05588267207537234,-0.0018508927947550546,0.0028667553425066215,25.0,533,344.17,427.5000000000002,192.25,0.2151123046875
1.7731505833566188,2.421438694000244e-08,378880,0.010320784709620057,15.968717819452285,37,0.05727160246139962,-0.0019216083779610925,0.0035013528578474507,47.50000000000001,534,351.92,502.5000000000002,213.25,0.2765869140625
1.7637047819793223,-3.725290298461914e-09,389120,0.011030904251674656,15.968717849254608,38,0.05614513013251839,-0.0011075063765019876,0.0027010770026208776,50.0,535,364.94,550.0,252.25,0.2258544921875
1.770160486549139,-1.4901161193847657e-09,399360,0.00981442409047304,15.968717670440673,39,0.05407884771790096,-0.0018085913703544064,0.002749004478550887,50.0,535,350.98,550.0,231.5,0.225634765625
1.7763468638062476,-2.2724270820617674e-08,409600,0.007964404405538517,15.96871758699417,40,0.05060724859140977,-0.0018871716569265119,0.003156293738078375,50.0,535,343.06,500.0,206.75,0.243310546875
1.7785006798803806,2.6077032089233397e-09,419840,0.00827465917200243,15.96871771812439,41,0.05251743506960597,-0.0009592550919478527,0.0024747357240414657,25.0,535,333.85,500.0,191.0,0.1886474609375
1.7632312260568141,-1.30385160446167e-08,430080,0.007671190918881621,15.968717950582505,42,0.0519224415256425,-0.001098644306330243,0.002837701090919609,25.0,535,327.92,452.50000000000017,163.0,0.2085693359375
1.7616488471627236,9.313225746154785e-09,440320,0.00706447914070858,15.968702554702759,43,0.05319475966515136,-0.0015703546905569965,0.0033780555167254533,25.0,536,326.36,427.5000000000002,151.0,0.2481201171875
1.7601612381637097,1.2293457984924316e-08,450560,0.009154089531693898,15.968717819452285,44,0.0521681339664888,-0.0015377058862213744,0.0022747788703497917,25.0,536,326.93,352.5000000000002,149.0,0.199658203125
1.7834875233471394,-2.0861625671386717e-08,460800,0.008414286826518947,15.968717682361603,45,0.054505253112418287,-0.0018149340543459403,0.00305369704790337,25.0,536,332.51,305.00000000000045,151.25,0.2546142578125
1.770655131340027,-1.6391277313232423e-08,471040,0.008687662515148986,15.968717753887177,46,0.05287362259901048,-0.002293255945551209,0.0030860633211432288,25.0,536,343.06,377.5000000000002,172.0,0.2625244140625
1.7784176103770732,-8.568167686462402e-09,481280,0.008509859858531855,15.968717765808105,47,0.054303773699468615,-0.0017069243665901012,0.003256944137768869,25.0,537,344.43,335.00000000000085,169.0,0.2338623046875
1.7666763298213481,-1.0430812835693359e-08,491520,0.007848146461560646,15.96871697306633,48,0.05098210193802989,-0.002330499553863774,0.00384426840581682,25.0,537,340.47,302.5000000000002,159.0,0.288232421875
1.776812232285738,-2.7194619178771972e-08,501760,0.007134382162621478,15.968716984987259,49,0.05213741549824058,-0.0012816461348847952,0.0033798083930832944,25.0,537,331.55,277.5000000000002,152.25,0.25703125
1.776299098879099,-2.2351741790771484e-09,512000,0.009132501133899495,15.968717694282532,50,0.05498412340050892,-0.0019237449963839027,0.0036142479362865744,25.0,537,326.25,250.0,139.25,0.3002197265625
1.7639275372028351,-1.9744038581848144e-08,522240,0.008936667373836827,15.96871758699417,51,0.056608740155268164,-0.0013385473997914233,0.00276822071158449,25.0,537,330.97,275.0,150.25,0.2093505859375
1.7571692772209644,2.2351741790771484e-09,532480,0.00989670045537423,15.968717652559281,52,0.05475075981864451,-0.0015409431889565894,0.0025837056733791996,25.0,537,335.06,302.5000000000002,164.0,0.21005859375
1.7615069791674614,1.1548399925231934e-08,542720,0.011019890725310687,15.968717813491821,53,0.054038768230479685,-0.0014896330070769182,0.0030955099956372577,50.0,538,341.02,327.5000000000002,181.75,0.1968994140625
1.763064431399107,-1.862645149230957e-09,552960,0.009669538048819959,15.96871770620346,54,0.05235899688662861,-0.0010578002180409384,0.0022410782114832273,50.0,538,342.6,350.0,188.5,0.1816650390625
1.78171723857522,-2.123415470123291e-08,563200,0.005750160829438755,15.968701964616775,55,0.04982703514043012,-0.00164432337260223,0.0025878376306536664,25.0,538,329.54,325.0,158.5,0.224072265625
1.7868841856718063,-1.2293457984924316e-08,573440,0.009110412485915731,15.968717688322068,56,0.053049538493127726,-0.0011660927895718487,0.0024598322734902924,25.0,538,322.74,325.0,144.75,0.1816650390625
1.787404218316078,8.568167686462402e-09,583680,0.007024181100775096,15.968715679645538,57,0.05357389255261995,-0.0015608175090164877,0.0023318700371760316,25.0,538,315.57,302.5000000000002,131.0,0.2015869140625
1.7868602380156517,-8.940696716308593e-09,593920,0.009027685666660545,15.968717521429062,58,0.05436403714186252,-0.0009196091730700573,0.002563424080256027,25.0,537,324.8,252.50000000000023,140.5,0.1963134765625
1.7827638305723668,-7.078051567077636e-09,604160,0.00829955491635701,15.968717330694199,59,0.05191910589579174,-0.0018685151582758408,0.003294180673765368,25.0,537,328.78,250.0,144.75,0.24677734375
1.7783734753727913,1.1175870895385742e-08,614400,0.007934188122271734,15.968717741966248,60,0.05436184234028525,-0.0013539372481318423,0.003271134610173476,25.0,538,327.31,252.50000000000023,147.5,0.267919921875
1.7847770169377326,4.097819328308106e-09,624640,0.008955624289774278,15.968717795610427,61,0.05238002792367902,-0.001244512907214812,0.0023361366261383408,25.0,537,328.06,255.00000000000043,152.25,0.177978515625
1.7747496418654918,4.097819328308106e-09,634880,0.006897558327931819,15.968714493513108,62,0.05306188794012525,-0.002085729119426105,0.004062270408621771,25.0,532,326.18,282.5000000000007,146.0,0.32236328125
1.7763400696218015,2.3469328880310058e-08,645120,0.006602812637629541,15.968717402219772,63,0.05179906285659278,-0.0014108104853221449,0.0027245335606153275,25.0,531,324.17,230.0000000000004,129.25,0.1916748046875
1.7767039984464645,-6.7055225372314455e-09,655360,0.008914186539550428,15.968717914819717,64,0.05348966576613458,-0.0013347775697184262,0.00257769935418537,25.0,529,324.35,332.5000000000006,143.25,0.2195556640625
1.7714892968535423,-1.862645149230957e-09,665600,0.008005388502169808,15.968717610836029,65,0.053329545869908145,-0.001421328824289958,0.0029114542287629773,25.0,522,324.13,277.5000000000002,137.5,0.2529296875
1.7773589864373207,-2.2351741790771484e-09,675840,0.0077333117924354156,15.96871738433838,66,0.05267419271242844,-0.002166325557482196,0.003684155778762488,22.500000000000007,520,329.19,402.5000000000002,162.0,0.2997802734375
1.7718390829861164,-1.30385160446167e-08,686080,0.0072725076455753875,15.968717318773269,67,0.05483830179678102,-0.0013528988842153923,0.0029787017979742815,25.0,519,323.85,277.5000000000002,135.75,0.2295166015625
1.7746617466211319,-1.4901161193847657e-09,696320,0.008565459654892037,15.968717765808105,68,0.05386508314758189,-0.0015137846432480729,0.0030731313773003422,25.0,517,328.86,302.5000000000002,149.5,0.2709228515625
1.7778226420283318,-1.4156103134155273e-08,706560,0.00965895122008078,15.968717873096466,69,0.051342043720843125,-0.002493012574632303,0.0031380740218423854,25.0,516,332.85,475.0,175.75,0.2655517578125
1.7783588491380216,-2.4959444999694825e-08,716800,0.008845387645123992,15.968717855215072,70,0.052122226503730926,-0.0019437769456999376,0.0029838422342550073,25.0,514,334.91,475.0,184.25,0.2517822265625
1.7818406835198402,1.4901161193847657e-09,727040,0.010318347078646184,15.968717789649963,71,0.05487805819946674,-0.0012998546084418195,0.002558187524731181,25.0,513,331.64,475.0,191.25,0.2029541015625
1.7658599480986594,-2.9802322387695314e-09,737280,0.008874896715951763,15.968717652559281,72,0.05265152389098586,-0.0015214891285722843,0.0022701884192144915,25.0,512,336.2,405.00000000000045,179.25,0.2042724609375
1.7561628937721252,-1.0058283805847169e-08,747520,0.008046788603769528,15.968717509508133,73,0.05190812893422329,-0.0016300586197758094,0.0028460930791368356,50.0,510,335.0,302.5000000000002,166.75,0.2369140625
1.7823626562952994,-5.587935447692871e-09,757760,0.008375419756430347,15.9687175989151,74,0.05337384250174362,-0.0013978325718198904,0.002718947083110379,50.0,509,331.48,275.0,157.5,0.2327392578125
1.7798711061477661,4.097819328308106e-09,768000,0.00858966813866573,15.96871737241745,75,0.05482141650817859,-0.0012622660222405102,0.0028350934646596214,50.0,508,326.96,252.50000000000023,143.0,0.2522705078125
1.7718439638614654,2.0489096641540527e-08,778240,0.009175588773632625,15.968717449903489,76,0.05715858096154127,-0.002117519990133587,0.003403181504256736,50.0,507,329.83,280.00000000000045,158.25,0.2974609375
1.7710608489811421,3.3527612686157227e-09,788480,0.00851633561669587,15.968717610836029,77,0.05549453654186026,-0.0011266707850154489,0.0028708940623403123,25.0,506,333.58,425.0,170.5,0.243408203125
1.7807168871164323,1.1175870895385742e-09,798720,0.009559485580211913,15.968717324733735,78,0.05622124424030428,-0.0019176890047674533,0.0031909802708980804,25.0,506,338.93,425.0,176.25,0.2873046875
